geni_id	qid	display_name	tokens
6000000018884943000		No Name Zauja-e-Sayyidna Ahmad bin Dawood	bin Dawood
6000000018885635085		No Name Zauja-e-Sayyidna Dawood bin Muhammad	bin Muhammad
6000000018886279114		Gunnild Clausdtr Biørnestad	Clausdtr
6000000018886549885		Karoline Johannesdtr. Ur	Johannesdtr.
6000000018887084363		Oliana Johannesdtr. Ur	Johannesdtr.
6000000018893225535		Guro Holgersdtr. Kvinnesland	Holgersdtr.
6000000018893225535		Guro Holgersdtr. Kvinnesland	Holgersdtr.
6000000018896298733		Johanna Jonsdtr. Haugland	Jonsdtr.
6000000018899439379		al-Husayn Umar bin Yahya	bin Yahya | bin Yahya
6000000018900963466		Kirsten Andersdtr Saxegaard	Andersdtr
6000000018904690004		Beatrijs Willemsdr. (Beatrix) van Haarlem	Willemsdr.
6000000018906853828		Anna Sjursdtr. Steine	Sjursdtr.
6000000018906853828		Anna Sjursdtr. Steine	Sjursdtr.
6000000018907267804		Kari Sjursdtr. Sjurson Steine	Sjursdtr.
6000000018907267804		Kari Sjursdtr. Steine	Sjursdtr.
6000000018907642065		Astrid Jakobsdtr. Medhus	Jakobsdtr.
6000000018908678980		Birgit Jørgensdtr. Lofthus	Jørgensdtr.
6000000018912415337		Josiah ben Aharon he-Ḥaver	ben Aharon
6000000018912511841		Muhammad Hasan bin Ubaidullah	bin Ubaidullah | bin Ubaidullah
6000000018913003134		Hasan Ubaidullah bin Maulana Abbas	bin Maulana | bin Maulana
6000000018913026131		al-Fadhl Muhammad bin Hasan	bin Hasan | bin Hasan
6000000018921010133		No Name Zauja-e-'Ali bin al-Husain Zul-Damama	bin al-Husain
6000000018938189318		Elias Larssøn Nord-Dunderland	Larssøn
6000000018938775026		Johanna Eriksdtr Einum	Eriksdtr
6000000018946950698	Q126366740	Hieronim Wołłowicz h. Bogoria	Wołłowicz
6000000018946950698	Q126366740	Hieronim Wołłowicz h. Bogoria	Wołłowicz
6000000018948502559		Ibrahim Ubaidullah bin Maulana Abbas	bin Maulana | bin Maulana
6000000018949223505		Hamzah al-Awwal Hasan bin Ubaidullah	bin Ubaidullah | bin Ubaidullah
6000000018962177232		Berta Olene Gunnarsdtr. Frøyland	Gunnarsdtr.
6000000018963680723		Yahya ibn Da'ud Almoxarife of Monzon	ibn Da'ud
6000000018964388964		Christina Ulrica Fredricsdr Fahnehielm	Fredricsdr
6000000018965550348		Margarita Nonković	Nonković
6000000018967647629		Abu 'l-Hasan Sa'id ibn Hibat Allah al-Baghdādī al-Baladī haRoffe	ibn Hibat
6000000018969035408		Christina Wilhelmina Adamsdr Fahnehielm	Adamsdr
6000000018969170916		Gustava Regina Fredricsdr Fahnehielm	Fredricsdr
6000000018971987202		Anne Hansdtr Hansdatter	Hansdtr
6000000018978357480		Belat bat Elazar הי״ד	bat Elazar
6000000018978372567		Yakov ben Elazar	ben Elazar
6000000018978393355		Hannah bat Elazar הי״ד	bat Elazar
6000000018989144851		Marta Ådnesdtr. Røynli	Ådnesdtr.
6000000019001582952		Dolffyn ap Rhiwallon	ap Rhiwallon | ap Rhiwallon
6000000019001687852		Rhiwallon ap Madog	ap Madog | ap Madog
6000000019001861240		Sian verch Gwrwared	verch Gwrwared
6000000019003139575		Vistahm ibn Shapur Rival Shahanshah of Ērānshahr	ibn Shapur
6000000019003562088		Solveig Magnúsdóttir	Magnúsdóttir
6000000019011166784		Brita Knutsdtr Horge	Knutsdtr
6000000019023907563		Rannei Laurine Thorbjørnsdtr Ambjørnsen	Thorbjørnsdtr
6000000019023941755		Kari Olsdtr. Lundtveit	Olsdtr.
6000000019024007764		Gunhild Halvorsdtr.	Halvorsdtr.
6000000019027216747		Anne Sørensdtr Lime	Sørensdtr
6000000019027275478		Mette Sørensdtr Lime	Sørensdtr
6000000019032360275	Q61314346	Ragnhildr Óláfsdóttir of Man	Óláfsdóttir | Óláfsdóttir
6000000019034337108		Ingelev Pedersd	Pedersd
6000000019034728789		Catharina Henricsdr. Långfors	Henricsdr.
6000000019034917306		Åsa Olsdtr. Øverland	Olsdtr.
6000000019034963204		Åsa Sigvesdtr. Skeie	Sigvesdtr.
6000000019045280113		Me'ir Yosef HaLevi Abulafia	ben Todros
6000000019045328532		Todros Ben Yosef HaLevi Abulafia	Ben Yosef
6000000019045328532		Todros ben Yosef HaLevi Abulafia בעל אוצר הכבוד	ben Yosef
6000000019045480001		Me'ir Todros Ben Yehuda (Ii) Halevi Abulafia	Ben Yehuda
6000000019046013771		Me'ir ben Todros HaLevi Abulafia	ben Todros | ben Yosef
6000000019046050188		Magli Jørgensdtr. Elgje	Jørgensdtr.
6000000019046158133		Samuel ben Me'ir HaLevi Abulafia	ben Me'ir
6000000019046336288		Moshe ben Yosef HaLevi Abulafia	ben Yosef | ben Yosef
6000000019046410064		Yehudah ben Todros HaLevi Abulafia	ben Todros
6000000019046651252		Me'ir ben Samuel HaLevi Abulafia	ben Samuel
6000000019047616230		Yosef Abulafia	ben Todros
6000000019048668773		Yosef ben Abba Mari	ben Abba | ben Abba | ibn Kaspi
6000000019048994741		Margrete Hallsteinsdtr Hallsteinsdatter	Hallsteinsdtr
6000000019049044665		Karen Hallsteinsdtr Hallsteinsdatter	Hallsteinsdtr
6000000019049098459		Margrete Hallsteinsdtr Hallsteinsdatter	Hallsteinsdtr
6000000019049129888		Yehudah ben Yosef	ben Yosef
6000000019049210640		Menachem ben Abba Mari ibn Kaspi	ben Abba | ibn Kaspi | ben Yosef | ibn Kaspi
6000000019049253075		Margrete Hallsteinsdtr Hallsteinsdatter	Hallsteinsdtr
6000000019049314712		Solomon ibn Kaspi	ibn Kaspi | ben Menachem | ibn Kaspi
6000000019049337171		Nethanael ibn Kaspi	ibn Kaspi | ben Nehemiah | ibn Caspi
6000000019049342439		Moshe ben Joshua	ben Joshua
6000000019049405334		Joshua ben Abba Mari haYarhi	ben Abba
6000000019049418164		Nehemiah ben Abba Mari ibn Kaspi	ben Abba | ibn Kaspi | ben Shlomo | ibn Kaspi
6000000019049632096		Machir ben Moshe HaLevi of Lunel	ben Moshe
6000000019049711093		Gerson HaYarhi	ben Machir
6000000019057339886		Elizaveta Nikolievna Николаевна Karamzina	Nikolievna
6000000019057657659		Catharina Willemsdr 1430 Willemsdr van Egmond	Willemsdr | Willemsdr
6000000019058068564		Natalja Nikolaevna Карамзина	Nikolaevna
6000000019058187311		Natalja Nikolaevna Karamzina	Nikolaevna
6000000019058235035		Andrei Nikolaevich Николаевич Karamzin	Nikolaevich
6000000019059173316		Gwenllian ferch Gruffudd Derwas	ferch Gruffudd | ferch Gruffudd
6000000019059467461		Abū 'l-Faḍl Mevorakh (Mubārak) ben Saʿadya Alluf, Nagid, Raʾīs al-Yahūd al-Fustat	ben Saʿadya
6000000019059533911		Sa'adya ben Yehudah	ben Yehudah
6000000019059554979	Q114692045	Abu l-Bāyan Moshe ben Mevorakh (Mubārak) Nagid, Raʾīs al-Yahūd al-Fustat	ben Mevorakh
6000000019059562900		Sar Shalom ben Abraham HaLevi Gaon, Rosh Yeshivat Eretz haZevi	ben Abraham
6000000019059590394		Sa'adya ben Mevorakh (Mubārak) Nagid, Nagid, Raʾīs al-Yahūd al-Fustat	ben Mevorakh
6000000019059966004		"Yehudah ""Judah"" ben Mevorakh Nagid, Raʾīs al-Yahūd al-Fustat"	ben Mevorakh | ben Sa'adya
6000000019060045115		Abu al-Barakāt Nethan'el ben Mevorakh (Mubārak) Nagid al-Yahudi	ben Mevorakh
6000000019060072052		Ieuan (John) Gwyn ap James	ap James | ap James
6000000019060325096		Ezra ben Mevorakh Rump of Palestine Yeshiva al-Damasq	ben Mevorakh | ben Abraham
6000000019060358437		Abū ʾl-Ḥasan Labrat Da'ud Ibn Sughmār haDayyan al-Mahdiyya, Tunisia	Ibn Sughmār
6000000019060362038	Q114691864	Nethan'el ben Moshe HaLevi Gaon, ha-Shishi al-Fustat	ben Moshe
6000000019060689516		Ephraim bar Saṭya HaDayyān al-Mosul	bar Saṭya
6000000019060700091		Abū ʿImrān Moshe ben Labrat Ibn Sughmār haDayyan al-Mahdiyya	ben Labrat | Ibn Sughmār
6000000019065779417		Hillegont Gerritsdr van Sonnevelt	Gerritsdr
6000000019066173044		Johanna IJsbrandsdr Oem van Wijngaerden	IJsbrandsdr
6000000019069009162		Baboi-Moshe ben Yitzhak ibn Sāqawayh	ben Yitzhak | ibn Sāqawayh
6000000019070417542	Q116046471	Maria Philipsdr Ruychrock van de Werve	Philipsdr
6000000019071991923		Shila Ish Kfar Temarta	bar Abba | bar Acha
6000000019072021679		Nechemya bar Abba Arika	bar Abba | bar Hiyya | bar Abba
6000000019072029582		"Abba ""Abbahu"" bar Acha bar Sallah al-Kafri resh metivta al-Kafri"	bar Acha | bar Sallah
6000000019072042752		"Abba ""Rabbah"" ."	bar Ḥana
6000000019072072625		Ḥana Ish Kfar Temarta	bar Abba | bar Acha
6000000019072105552		Yirmiyah bar Abba Arika	bar Abba | bar Hiyya
6000000019072341010		Marta Ish Kfar Temarta	bar Abba | bar Acha
6000000019076394095		Elisabeth Gijsbertsdr van Dalem	Gijsbertsdr
6000000019079946502		Acha Ish Kfar Temarta resh metivta al-Kafri	bar Sallah
6000000019080331963		???? bar Hiyya	bar Hiyya | bat Yirmiyah
6000000019080522424		Brita Johannesdtr. Spitsøy	Johannesdtr.
6000000019080721249		Jens Christensøn Lange	Christensøn
6000000019080829796		Chizkiya ibn Hulayl	ibn Hulayl
6000000019081066741		Lars Christensøn Lange	Christensøn
6000000019081067406		Peder Mogenssøn	Mogenssøn
6000000019081544968		Avihud ibn Chizkiya	ibn Chizkiya | ibn Khatush
6000000019081544968		Avihud	ibn Khatush
6000000019081672885		Shlomo ibn Shemaya 42nd Exilarch	ibn Shemaya | ibn Shehanya
6000000019081739989		Muir ibn Chizkiya	ibn Chizkiya | ibn Chizkiya
6000000019081775951		Obadya	ibn Shemaya
6000000019081775951		Obadya Elida ibn Shemaya	ibn Shemaya | ibn Shemaya
6000000019081884913		Azariya ibn Pedaya	ibn Pedaya | ibn Tuvya
6000000019081884913		Azariya	ibn Tuvya
6000000019081980663		Shehanya ibn Eliyashiv 40th Exilarch	ibn Eliyashiv | ibn Shemaya
6000000019082005648		Eliyashiv	ibn Azariya
6000000019082005648		Eliyashiv ibn Tuvya	ibn Tuvya | ibn Azariya
6000000019082024385		Pedaya	ibn Avihud
6000000019082024385		Pedaya ibn Khatush	ibn Khatush | ibn Avihud
6000000019082116252		Shemaya II ibn Azariya 38th Exilarch	ibn Azariya | ibn Eliyashiv
6000000019082116252		Shemaya II 38th Exilarch	ibn Eliyashiv
6000000019082148151		Ya'ir ibn Hulayl	ibn Hulayl | ibn Chizkiya
6000000019082148388		Tuvia Tobias ibn Avihu	ibn Avihu | ibn Pedaya
6000000019082148388		Tuvia Tobias	ibn Pedaya
6000000019082775687		Mar Mari ben Mar Zutra I	ben Mar
6000000019082893739		Ya'akob ben Nachum 6th Exilarch	ben Nachum | ben Nachum
6000000019083028137		Da'ud ben Ahijah	ben Ahijah | ben Nachum
6000000019083028137		Da'ud	ben Nachum
6000000019083306289		Hachna ben 'Ukba 22nd Exilarch	ben 'Ukba | ben Abba
6000000019083468368		Huna ben Kahana 27th Exilarch Mar Huna V	ben Kahana | ben Mar
6000000019093353220		Kaja Theodora Johannessen	Nilsdtr
6000000019093548365		Chiya bar Shila	bar Shila | bar Acha
6000000019093753517		Yohanan ben Shechanyah	ben Shechanyah | ben Chezkiya
6000000019094167179		2nd Wife of Ya'akov ben Shlomo	ben Shlomo
6000000019103478966		Lotte Ånestad	Svensdtr
6000000019103692487		Inger Aanestad	Eriksdtr
6000000019103692491		Berta Kristina Eriksdtr. Ånestad	Eriksdtr.
6000000019110254834		Margrete Jonsdtr.	Jonsdtr.
6000000019114263439		Lars Severin Nilsdtr. Kidset	Nilsdtr.
6000000019114789903		Knut Nilssøn	Nilssøn
6000000019115161761		Ole Nielssøn	Nielssøn
6000000019115161766		Sivert Nielssøn	Nielssøn
6000000019115161776		Peder Nilssøn	Nilssøn
6000000019128873593		Shimon G.son Hizkiya	ben Ya'ir
6000000019128873593		Shimon	ben Ya'ir
6000000019128939782		David G.son Netanel	ben Tzadok
6000000019128939782		David	ben Tzadok
6000000019128942626		Uri ben Abba	ben Abba
6000000019128942626		Uri ben Abba	ben Abba
6000000019128957519		"Elazar ""Pinchas"""	ibn Abihud
6000000019128957519		"Elazar ""Pinchas"" ibn Elida"	ibn Elida | ibn Abihud
6000000019128980533		Hizkiya G.son Eliab	ben Shehanya
6000000019128980533		Hizkiya	ben Shehanya
6000000019129084862		Unknown	ben Hillel
6000000019129084862		ben Hillel G.son Yehoshua	ben Hillel | ben Hillel
6000000019129091833		Shimon ibn Chizkiya	ibn Chizkiya | ibn Ya'ir
6000000019129118607		Eliab ibn Abihud	ibn Abihud | ibn Elazar
6000000019129118607		Eliab	ibn Elazar
6000000019129135495		Amihud	ibn Elida
6000000019129135495		Amihud ibn Shemaya	ibn Shemaya | ibn Elida
6000000019129186607		Yehudah G.son Ya'ir	ben Shimon
6000000019129186607		Yehudah	ben Shimon
6000000019129303521		Abba G.son Koshab	ben Ula
6000000019129308465		Koshab ben Menachem	ben Menachem
6000000019129308465		Koshab ben Menachem	ben Menachem
6000000019129352320		wife, Shehnya bat Hillel HaZaken	bat Hillel | ben Eliab
6000000019129375528			Ben Yosef
6000000019129375528		"Musa ""Rav Papa"" resh metivta al-Nehardea, 5th Gen Amora"	bar Yosef
6000000019129389626		Ula G.son Menachem	ben Koshab
6000000019129389626		Ula	ben Koshab
6000000019129398595		Netanel G.son Abba	ben Uri
6000000019129398595		Netanel	ben Uri
6000000019129400596		Zadok G.son Uri	ben Netanel
6000000019129400596		Zadok	ben Netanel
6000000019129424507			Ben Yosef
6000000019129424507		Yosef bar Khamma	bar Khamma | bar Yosef
6000000019129424507		Yosef	bar Yosef
6000000019129449142		Ya'ir ben Hizkiya Gt.Gd.son Hillel Hazaken	ben Hizkiya
6000000019129449142		Ya'ir	ben Hizkiya
6000000019129479075		Shehanya (a k a 'Shachna')	ibn Eliab
6000000019129479075		Shehanya (a k a 'Shachna') ibn Eliab	ibn Eliab | ibn Matan
6000000019129493046		Matan ibn Elazar	ibn Elazar | ibn Eliab
6000000019129493046		Matan	ibn Eliab
6000000019129552124		Hillel Hulayl G.son Yehuda	ben Yehoshua
6000000019129552124		Hillel Hulayl	ben Yehoshua
6000000019129560297		Peninah	ben Da'ud
6000000019129560297		Peninah ben Nachum	ben Nachum | bat Da'ud
6000000019129583021		Yehoshua G.son Shimon	ben Yehuda
6000000019129583021		Yehoshua	ben Yehuda
6000000019136064066		Malene Larsdtr. Tørresdal	Larsdtr.
6000000019136064066		Malene Larsdtr. Tørresdal	Larsdtr.
6000000019140024848		Wife of Semah ben Paltoi	ben Paltoi
6000000019140399078		Yehudai ben Mar Rav Samuel Resh Kallah Gaon of Jaen al-Andalus	ben Mar
6000000019149100793		Abū Sahl ʿAṭāʾ ibn Barhūn al-Tāhertī	ibn Barhūn | ibn Ishaq
6000000019149112495		Abū Ibrāhīm Ismāʿīl ibn Barhūn al-Tāhertī ḥemdat ha-yeshiva	ibn Barhūn
6000000019149449215		Elḥanan ibn Barhūn al-Tāhertī	ibn Barhūn | ibn Ismail
6000000019149585119		Magdeli N.Mjelde	Nilsdtr
6000000019149651025		Barhūn ibn Barhūn al-Tāhertī	ibn Barhūn | ibn Ismail
6000000019149705123		???? bat Elḥanan ben Shemarya al-Fostat	bat Elḥanan | ben Shemarya
6000000019160575705		Abu Yaqub Ishaq bar Levi ibn Mar Sahl	bar Levi | ibn Mar
6000000019160612902		Abū ʿAmr Yosef ben Ya'akub ibn Sahl	ben Ya'akub | ibn Sahl
6000000019160780347		Abu Musa Levi bar Ishaq ibn Mar Sahl	bar Ishaq | ibn Mar
6000000019161236154		Sitt ben Nissim	ben Nissim | bat Abu
6000000019161545853		Labraṭ ben Moses Ibn Sughmār haDayyan	ben Moses | Ibn Sughmār
6000000019162013544		Abū ʾIbrahīm Isḥāq ben Daʾūd Ibn Sughmār	ben Daʾūd | Ibn Sughmār
6000000019162021393		Abū ʾl-Surūr Daʾūd ben ʾIbrahīm Ibn Sughmār	ben ʾIbrahīm | Ibn Sughmār
6000000019162029830		??? bat Peraḥyā Ya'ishu al-Ishu	bat Peraḥyā
6000000019162158117		Abū Yaʿqūb Yosef ben Daʾūd Ibn Sughmār	ben Daʾūd | Ibn Sughmār
6000000019163160040		Pirqoy ben Baboi-Moshe ibn Sāqawayh	ben Baboi-Moshe | ibn Sāqawayh
6000000019163255762		Hayy ben Mar Nahshon	ben Mar | ben Mar
6000000019173696094		Lowry ferch Tudur Fychan	ferch Tudur
6000000019174824800		Yusuf ben 'Abd Allah ibn Salam al-Isra'ili	ben 'Abd | ibn Salam
6000000019175868962		Tanab Bishr ibn Hārūn ibn ʿImrān	ibn Hārūn | ibn ʿImrān
6000000019176021636		Ali ben Khalaf ben Tanab	ben Khalaf | ben Tanab
6000000019176021733		"Aaron ""Harun"" ben Aaron ibn Khalaf"	ben Aaron | ibn Khalaf | ben 'Allan | ibn Aaron
6000000019176031344		Ali ben Aaron ibn 'Allan	ben Aaron | ibn 'Allan
6000000019176107264		'Allan ben Aaron ibn Khalaf	ben Aaron | ibn Khalaf
6000000019176198068		"Aaron ""Harun ben Khalaf ibn Tanab"	ben Khalaf | ibn Tanab
6000000019176287206		Nahson ben Tov ben Zemah Kohen Ṣedeq Gaon of Mahsiya	ben Tov | ben Zemah | ben Sedeq | ben Tov
6000000019176304192		Tov ben Palṭoi Kohen Ṣedeq haDayyan of Pumbeditha	ben Palṭoi | ben ben | ben Palṭoi
6000000019176368236		Yitzhak Sedeq ben Tov ben Zemah Kohen Ṣedeq Gaon of Mata Mahsiya	ben Tov | ben Zemah
6000000019176616335		Hananya haSofer of Pumbeditha bar Pinchas haSofer of Pumbeditha	bar Pinchas | ben Yehudah
6000000019176616335		Hananya haSofer of Pumbeditha	ben Yehudah
6000000019176695819		Mar Samuel ben Zemah ben Palṭoi Kohen Ṣedeq Rosh haSeder b'Pumbeditha	ben Zemah | ben Palṭoi
6000000019176927038		Hizkiya ben Shmuel Kohen Ṣedeq	ben Shmuel
6000000019188767736		Gunhild Hansdtr Regevik	Hansdtr
6000000019194936852		Marta Eilevsdtr. Mundal	Eilevsdtr.
6000000019195156975		Johanne Arnikke Kolbeinsdtr. Grane	Kolbeinsdtr.
6000000019196172745		Ingeborg Villumsdotter	Villumsdtr
6000000019197979213		Ingeborg Gotskalksdtr. Flatebø	Gotskalksdtr.
6000000019199112150		Torborg Eriksdatter Eriksdtr	Eriksdtr | Eriksdtr
6000000019199112163		Dora Kantinka Jakobsdtr	Jakobsdtr | Jakobsdtr
6000000019204817728		Mary Hjørdis Johansdtr. Berg	Johansdtr.
6000000019204817728		Mary Hjørdis Johansdtr. Berg	Johansdtr.
6000000019209575658		Nn Mikkelsd d.y	Mikkelsd
6000000019212573640		Johanne Ådnesdotter Ådnesdtr	Ådnesdtr
6000000019214074187		Anna Sibylla Isabella Torskenes	Steffensdtr
6000000019214433331		Samuel ben Ali Ibn al-Dastūr al-Baladi Gaon of Baghdad Babli Yeshiva	ben Ali | Ibn al-Dastūr
6000000019214437737		ʿAlī ben Malkā al-Baladī Gaon al-Baladi	ben Malkā
6000000019214447900		Esther bat Yosef ben 'Amram haDayyan al-Sijilmasa	bat Yosef | ben 'Amram
6000000019214496662		"Samuel ""Isma'il"" ben ben Eli al-Baladī"	ben ben
6000000019214510721		"Malkā ""Malkān"" ibn Kammūna al-Baladī"	ibn Kammūna
6000000019214823365		"Ali ""Eli"" ben Isma'il ""Samuel"" al-Baghdadi"	ben Isma'il
6000000019215011113		David ben Samuel al-Baghdadi Gaon of Baghdad Babli Yeshiva	ben Samuel
6000000019215165997		???? bat Shlomo ben Masliah haKohen, Gaon of Palestine Yeshiva of Damascus	bat Shlomo | ben Masliah
6000000019215202650		"Sa'adya Abraham ben Mazhir ""Mevorakh"" (Mubārak)"	ben Mazhir
6000000019215248380		Masliah ben Shlomo haKohen Raʾis al-Yahūd al-Damasq, Gaon of Palestine	ben Shlomo
6000000019215487127		Yosef ben Solomon haKohen haDayyan of Palestine Yeshiva of Tyre	ben Solomon
6000000019215523655		Shlomo ben Masliah haKohen Gaon of Palestine Yeshiva of Damascus	ben Masliah
6000000019215563976		Semah ben Josiah ben Saul [founder of Fustat Karaites]	ben Josiah | ben Saul
6000000019216737771		Mentz Olsøn Bernhoft	Olsøn | Olsøn
6000000019216865887		Johannes Olsøn Olsøn Bernhoft	Olsøn | Olsøn | Olsøn
6000000019217096234		Hans Olsøn Bernhoft	Olsøn | Olsøn
6000000019217336199		Johan Berntsøn Brunsmand	Berntsøn
6000000019223234500		Randi Gudmundsdtr Ske	Gudmundsdtr
6000000019223436912		Daniel ben Samuel ibn Abī ʿl-Rabīʾ ha-Kohen Gaon of Yeshiva Geʾon Yaʿaqov	ben Samuel | ibn Abī
6000000019223752572		Fakhr al-Dawla Abū ʾl-Fatḥ Isḥāq ibn Abū ʾl-Ḥasan ibn Abū ʾl-Barakāt ibn al-Shuwaykh raʾs mathībat al-yahūd	ibn Abū | ibn Abū | ibn al-Shuwaykh
6000000019224174238		Christina Pedersdtr Weyer	Pedersdtr
6000000019226834311		Yosef of Mar Yosef Wakīl al-Tujjār agent of merchants	bar Yosef
6000000019226973274		???? bat Abū ʾl-Faraj Yaʿqūb ibn Killis	bat Abū | ibn Killis
6000000019227093396		Abu ’l-Farad̲j̲ Yaʿḳūb ben Yusuf ibn Killis al-ad̲j̲all 1st Fāṭimid Wazīr of Al-ʿAzīz	ben Yusuf | ibn Killis
6000000019227370994		Bādīs ibn Mansur 3rd Zirid Emir al-Ifriqiya	ibn Mansur
6000000019227432206		Abul-Fat'h al-Mansur ibn Yusif Buluggin 2nd Zirid Emir al-Ifriqiya	ibn Yusif
6000000019227446796		Nasr ibn Hammad al-Ashir	ibn Hammad | ibn 'Alnas
6000000019227490763		Mansur ibn Hammad al-Ashir	ibn Hammad | ibn Nasr
6000000019227501146		Qaid ibn Hammad al-Ashir 2nd Emir of Hammadids al-Ifriqiya	ibn Hammad
6000000019227590234		Yahya ibn Badis al-Ashir	ibn Badis | ibn al-'Aziz
6000000019227602344		Hammad ibn Buluggin 1st Emir of Hammadids al-Ifriqiya	ibn Buluggin
6000000019227644103		Abul-Futuh Sayf ad-Dawla Yusif Bologhine ibn Ziri 1st Zirid Emir & al-Wazir al-Ṣanhājah	ibn Ziri
6000000019227707244		Ouighlan ibn Hammad al-Ashir Governor al-Tala Hamza	ibn Hammad
6000000019227774558		Ma‘ādh Abū Tamīm ibn Badis al-Mu‘izz li Dīn Allāh 4th Zirid Emir al-Ifriqiya	ibn Badis
6000000019227786451		Muhsin ibn Qaid al-Ashir	ibn Qaid
6000000019227825703		'Alnas ibn Hammad al-Ashir	ibn Hammad | ibn Hammad
6000000019227861079		Yusuf ibn Hammad al-Ashir Governor al-Ifriqiya	ibn Hammad
6000000019227877659		Badis ibn Nasr al-Ashir	ibn Nasr | ibn Mansur
6000000019227963395		'Aziz ibn Mansur al-Ashir	ibn Mansur | ibn Badis
6000000019227990394		Abu 'l-Hasan ibn Yahya	ibn Yahya | ibn 'Ali
6000000019228004290		Tamim li Dīn Allāh	ibn Mu'izz
6000000019228034487		"Bologhine ""Bullugin"" ibn Hammad al-Ashir"	ibn Hammad | ibn Ahmad
6000000019228167110		Yahya ibn Mu'izz	ibn Mu'izz | ibn Tamim
6000000019228302054		'Ali ibn Tamim	ibn Tamim | ibn Yahya
6000000019228343974		Ali Iqbal al-Dawla of Mujahid al-Amiri al-Muwaffaq Emir of Denia	bin Mujahidl
6000000019228580290		Elazar ibn Shmuel al-Hurga Alluf al-Andalus & Resh Kallah	ibn Shmuel
6000000019239715406		Bodil Bergesdtr. Raknes	Bergesdtr.
6000000019241571834		Abū Harūn Moses HaNasi Qadi al-calat al-Yahud al-Zaragoza	Ibn Abī
6000000019241858510		???? Daughter of Isaac ibn Muhajir	ibn Muhajir
6000000019242096920		???? bat Yosef ben Nehemiah Kohen Ṣedeq Ibn Lakhtush al-Yahudi	bat Yosef | ben Nehemiah | Ibn Lakhtush
6000000019242161402		???? bat Abū Ibrāhīm Isaac ibn Yashūsh	bat Abū | ibn Yashūsh
6000000019242238143		Abū Bakr Yaʿīs̲h̲ ben Muhammad ibn Yaʿīs̲h̲ haNasi, Qadi of Toledo	ben Muhammad | ibn Yaʿīs̲h̲
6000000019242278521		Abū Ibrāhīm Ishaq Ibn Qusṭar ibn Yashūsh haRoffe al-Denia	Ibn Qusṭar | ibn Yashūsh
6000000019242290097		Abu Bakr Muhammad ibn Yaʿīs̲h̲ al-Asadī Nasi,Qadi,Vizier-Sevilla	ibn Yaʿīs̲h̲
6000000019242385756		Yosef ben Nehemiah Kohen Ṣedeq al-Pumbeditha	ben Nehemiah
6000000019242533554		Aaron Ibn Abī ʾl-ʿAysh	Ibn Abī | Ibn Abī
6000000019242618266		Iqbāl al-Dawla bin 'Ali ibn Mujahidl Siqlabi Emir of Denia	bin 'Ali | ibn Mujahidl
6000000019242797016		Samuel ben Nehemiah Kohen Ṣedeq Ra'is Kallah al-Pumbeditha	ben Nehemiah | ben Yosef
6000000019249176919		Samuel ibn Yashūsh	ibn Yashūsh | ben Isaac | Ibn Qasṭār
6000000019250145444		Abū ’l Ḥasan Me'ir Ibn Abī ʾl-ʿAysh haRoffe al-Maraqesh	Ibn Abī | Ibn Qamni’el
6000000019250258614		Abū ’l Ḥasan Ismai'il Ibrahim ben Me'ir ibn Qamni’el haRoffe al-Maraqesh	ben Me'ir | ibn Qamni’el
6000000019252631964		???? bat Yaʿīs̲h̲ ibn Mohammed ibn Yaʿīs̲h̲, Emir of Toledo	bat Yaʿīs̲h̲ | ibn Mohammed | ibn Yaʿīs̲h̲,
6000000019253817001		Abū ʿAmr Yosef Ibn Qamni’el haRoffe & Emissary to Afonso Henriques	Ibn Qamni’el
6000000019253979227		Abu Yusuf Yaqub Ibn Qamni’el	Ibn Qamni’el | Ibn Qamni’el
6000000019264140826		Havah bat Mar Huna Heiress of Davidic Dynasty	bat Mar | bat Mar
6000000019264864885		Binyamin ben Yosef ibn ʿAwkal	ben Yosef | ibn ʿAwkal
6000000019265257006		Menasseh ben Yosef ibn ʿAwkal	ben Yosef | ibn ʿAwkal
6000000019265326201		Olga Johansdtr Skjæveland	Johansdtr
6000000019271454069		Guri Bergesdtr Vermedal	Bergesdtr
6000000019279594514		Varvara Alexeyevna Musina-Pushkina	Alexeyevna
6000000019284162507		Riborg Arentz Jensdtr. Smith	Jensdtr.
6000000019284675049		Eli Johannesdatter Dysvik	Johannesdtr
6000000019285221727		Kristi Hansd.	Hansd.
6000000019288082720		Else Ulrikke Edvardsdtr. Haugen	Edvardsdtr.
6000000019291821061		Wilhelmina Johanna Assueersdr Torck	Assueersdr
6000000019300030781	Q1068498	Alf Axelssøn Sommerfelt	Axelssøn
6000000019300030781	Q1068498	Alf Axelssøn Sommerfelt	Axelssøn
6000000019307207208		Rakel Eriksdtr. Eriksen Grimelid	Eriksdtr.
6000000019307362131		Anna Petra Hansdtr. Stenseth	Hansdtr.
6000000019307688407		Berte Taraldsdtr Sundby	Taraldsdtr
6000000019318854515		Anne Maria Albrektsdtr Gudim	Albrektsdtr
6000000019319839086		Kari Olsdtr Fenstad	Olsdtr
6000000019322050580		Tora Olsdtr. Rausgarden	Olsdtr.
6000000019322800076		Anna Dorothea Jochumsdtr. Althandt	Jochumsdtr.
6000000019322800076		Anna Dorothea Jochumsdtr. Althandt	Jochumsdtr.
6000000019324429193		Anna Oddsdtr. Åsbø	Oddsdtr.
