geni_id	qid	geni_name	wikidata_ja_label	state	reading_or_source	evidence_strength	correspondence_sources
6000000074731303863	Q45372474	濟 仲溥 開封		no source yet		2 hop(s)	wikidata-p2600
6000000106993028878	Q22813313	激 公宜 姬姓	孟激	no source yet		2 hop(s)	structural;zipper
6000000142115083860	Q8249129	仉	孟母	no source yet		2 hop(s)	structural;zipper
6000000001748578975	Q108782012	政秀 池田	池田政秀	no source yet		3 hop(s)	zipper
6000000001749231198	Q111134365	？(朝倉の娘) 朝倉	朝倉教景の娘 (織田久長の正室)	no source yet		3 hop(s)	zipper
6000000001765719202	Q137637825	蔵屋 浅井	赤尾教政の娘 (浅井亮政の母)	no source yet		3 hop(s)	zipper
6000000001770946105	Q107296820	成氏養女 足利	山名宗全の娘 (六角高頼の室)	no source yet		3 hop(s)	zipper
6000000001893994106	Q108056644	利隆 前田	前田利隆 (主膳正)	no source yet		3 hop(s)	zipper
6000000001896700221	Q106462881	経方 平	平経方	no source yet		3 hop(s)	zipper
6000000001914275358	Q110905370	良任 藤原	藤原良任	no source yet		3 hop(s)	zipper
6000000001933153462	Q106472140	顕通妻 源	源能俊の娘 (源顕通の妻)	no source yet		3 hop(s)	zipper
6000000002159947284	Q106092941	園益 紀	紀国益	no source yet		3 hop(s)	zipper
6000000002230692072	Q106673371	長詮 浅野	浅野長詮	no source yet		3 hop(s)	zipper
6000000002232365764	Q110048346	久 浅野	浅野久	no source yet		3 hop(s)	zipper
6000000002240858971	Q130049820	為貞 佐治	佐治為貞	no source yet		3 hop(s)	zipper
6000000002367873201	Q107637401	宮川尼 三淵	細川澄元の娘 (武田元光の妻)	no source yet		3 hop(s)	zipper
6000000002402172325	Q110884466	重矩養女 小笠原	小笠原政信の長女 (織田信昌の正室のち中院通茂の正室)	no source yet		3 hop(s)	zipper
6000000002416528464	Q106472287	宗俊室 藤原	藤原実綱の娘 (藤原宗俊室)	no source yet		3 hop(s)	zipper
6000000002520750686	Q110250065	頼芸室 六角	六角定頼の娘 (土岐頼芸の正室)	no source yet		3 hop(s)	zipper
6000000002836849575	Q133896446	房則 清原	清原房則	no source yet		3 hop(s)	wikidata-p2600
6000000002968012993	Q109917177	実秀正室 日野	日野資勝の娘 (三条実秀の正室)	no source yet		3 hop(s)	zipper
6000000002971099695	Q134436065	心月	心月女王	no source yet		3 hop(s)	zipper
6000000003069270053	Q108616170	永慶室 佐竹	佐竹義重の娘 (江戸実通の妻のち高倉永慶の妻)	no source yet		3 hop(s)	zipper
6000000003091855435	Q108454330	慶寿院 松平	慶寿院 (松平康重の娘)	no source yet		3 hop(s)	zipper
6000000003126352806	Q106357133	泰清女 妹 源	源泰清の女 (姉)	no source yet		3 hop(s)	zipper
6000000003127408645	Q106299701	尹文女 藤原	藤原尹文の娘	no source yet		3 hop(s)	zipper
6000000003127553096	Q106359915	藤原懐平室 源	源保光の娘 (藤原懐平室)	no source yet		3 hop(s)	zipper
6000000003187009817	Q110174305	英持正室 板倉	高倉永房の娘 (園基衡の妻)	no source yet		3 hop(s)	zipper
6000000003187817870	Q134593756	英発正室 松平	小出英発の娘	no source yet		3 hop(s)	zipper
6000000004168048271	Q110967963	利長 三太郎 青木	青木利長	no source yet		3 hop(s)	zipper
6000000006790841114	Q110085093	基隆 園	園基継	no source yet		3 hop(s)	zipper
6000000006846534339	Q137116746	光安正室 斎藤	斎藤利胤の娘 (明智光安の正室)	no source yet		3 hop(s)	zipper
6000000006898904258	Q109180142	邦慶	興意法親王	no source yet		3 hop(s)	zipper
6000000006899060041	Q109180067	空性	良恕法親王	no source yet		3 hop(s)	zipper
6000000006903644434	Q110256339	晴豊室 土御門	土御門有脩の娘 (勧修寺晴豊の妻)	no source yet		3 hop(s)	zipper
6000000006912499071	Q110820586	永高 宝昌院	永高女王	no source yet		3 hop(s)	zipper
6000000007162599687	Q106241650	綱継妻 藤原	藤原姉子	no source yet		3 hop(s)	zipper
6000000007212058369	Q110049279	養仙院殿 京極	養仙院 (京極高広の長女)	no source yet		3 hop(s)	zipper
6000000007730877554	Q109851399	頼業室 橋本	橋本実村の娘 (葉室頼業の妻)	no source yet		3 hop(s)	zipper
6000000008883181866	Q111023971	摩須 松嶺院 保科	保科摩須	no source yet		3 hop(s)	zipper
6000000009319922078	Q106689313	兼嗣母 洞院	洞院実夏の養女 (近衛道嗣の正室)	no source yet		3 hop(s)	zipper
6000000009339039513	Q106597062	魚名妻 津守	津守氏 (藤原魚名の妻)	no source yet		3 hop(s)	zipper
6000000009880160327	Q106358213	経頼室 藤原	藤原行成の次女 (源経頼室)	no source yet		3 hop(s)	zipper
6000000009898772814	Q111307255	法雲院 三条	法雲院 (山内豊昌の側室)	no source yet		3 hop(s)	zipper
6000000037090272651	Q66439693	賀 沈		no source yet		3 hop(s)	wikidata-p2600
6000000106992598885	Q22813312	敏 姬姓	孟敏 (戦国)	no source yet		3 hop(s)	zipper
6000000001765736176	Q137610360	直政 浅井	赤尾教政	no source yet		4 hop(s)	zipper
6000000001773302284	Q109117277	豊政 生駒	生駒豊政	no source yet		4 hop(s)	zipper
6000000001774468511	Q109117270	家広 生駒	生駒家広	no source yet		4 hop(s)	zipper
6000000001868720189	Q26814219	信守 武田	武田信守	no source yet		4 hop(s)	zipper
6000000001893798810	Q108056632	仲利 前田	前田仲利	no source yet		4 hop(s)	zipper
6000000001896445997	Q106386259	直材 平	平真材	no source yet		4 hop(s)	zipper
6000000002239150423	Q110653558	房輔室 山科	大江竹子	no source yet		4 hop(s)	wikidata-p2600
6000000002241304294	Q109849770	孝房室 長谷川	長谷川重吉の娘 (万里小路孝房の妻)	no source yet		4 hop(s)	zipper
6000000002416431387	Q108169928	能忠 藤原	能忠	no source yet		4 hop(s)	wikidata-p2600
6000000002416467063	Q106472401	宗忠室(行房女) 藤原	藤原行房の娘 (藤原宗忠の妻)	no source yet		4 hop(s)	zipper
6000000002432275023	Q136303049	禰麻呂 県犬養	県犬養禰麻呂	no source yet		4 hop(s)	zipper
6000000002580558222	Q106650506	松平正綱室 山口	山口弘定の娘 (松平正綱の正室)	no source yet		4 hop(s)	zipper
6000000003187090426	Q110078690	英持 小出	園基衡	no source yet		4 hop(s)	zipper
6000000003187090706	Q110143723	英貞正室 松平	高倉永重の娘 (園基香の妻)	no source yet		4 hop(s)	zipper
6000000003187157082	Q110143721	重泰 板倉	高倉永房	no source yet		4 hop(s)	zipper
6000000003187947294	Q110168552	英常 小出	園基理	no source yet		4 hop(s)	zipper
6000000003187977139	Q110182359	英筠正室 松平	松浦季子	no source yet		4 hop(s)	zipper
6000000007098373325	Q108454792	長章正室 水野	水野忠職の娘 (小笠原長章の正室)	no source yet		4 hop(s)	zipper
6000000007212146260	Q108488823	定長正室 小笠原	小笠原姫松	no source yet		4 hop(s)	zipper
6000000008370050679	Q110885264	公長 風早	風早実豊	no source yet		4 hop(s)	zipper
6000000009227183476	Q108855679	実村 橋本	橋本実村	no source yet		4 hop(s)	zipper
6000000010120692796	Q131307970	和 愛新覺羅 二		no source yet		4 hop(s)	zipper
6000000037090998960	Q66439692	延 沈		no source yet		4 hop(s)	wikidata-p2600
6000000074732955935	Q45373702	混 彭城	劉混	no source yet		4 hop(s)	wikidata-p2600
6000000106993047895	Q22813311	墓 姬姓		no source yet		4 hop(s)	zipper
6000000002483855862	Q108855813	綱房室 橋本	橋本実村の娘 (万里小路綱房の妻)	no source yet		5 hop(s)	zipper
6000000002580485307	Q106650784	山口弘定室 木村	木村重茲の娘 (山口弘定の妻)	no source yet		5 hop(s)	zipper
6000000004319908427	Q106451674	行房 藤原	藤原行房 (良世流)	no source yet		5 hop(s)	zipper
6000000004667088047	Q111367396	基家 秩父	高麗武家	no source yet		5 hop(s)	zipper
6000000037090877234	Q66439691	陵 沈		no source yet		5 hop(s)	wikidata-p2600
6000000106992709864	Q10945168	捷 姬姓		no source yet		5 hop(s)	zipper
6000000037091143839	Q66439690	曼 沈		no source yet		6 hop(s)	wikidata-p2600
6000000106992756858	Q10945190	彘 姬姓		no source yet		6 hop(s)	zipper
6000000037091620063	Q66439689	儀 沈		no source yet		7 hop(s)	structural;zipper
6000000106992703848	Q10945166	何忌 姬姓	仲孫何忌	no source yet		7 hop(s)	zipper
6000000037091724919	Q66439688	直 沈		no source yet		8 hop(s)	zipper
6000000106992916860	Q10945051	玃 姬姓	孟僖子	no source yet		8 hop(s)	zipper
6000000001754175218	Q106270817	操子	藤原氏江の娘 (藤原菅根の妻)	no source yet		name form	structural;zipper
6000000001798503164	Q106729108	慶子 久我	久我慶子	no source yet		name form	zipper
6000000001809382646	Q106258730	荘子 麗景殿女御	荘子女王	no source yet		name form	zipper
6000000001860430212	Q106095999	目子 尾張	尾張目子媛	no source yet		name form	zipper
6000000001933182517	Q106363395	隆子 源	源隆子 (源隆俊の娘)	no source yet		name form	zipper
6000000002189606525	Q110799572	祇子 藤原	藤原祇子	no source yet		name form	zipper
6000000002204242094	Q96200300	宮子 京極	大西岩倉	no source yet		name form	zipper
6000000002278888556	Q140366783	都子 松浦	菊池多美子	no source yet		name form	structural;zipper
6000000002415299558	Q106364810	睦子 藤原	藤原睦子	no source yet		name form	zipper
6000000002592442839	Q131731029	経子 九条	九条経子	no source yet		name form	zipper
6000000002592836331	Q108782932	保子 三条西	三条西保子	no source yet		name form	zipper
6000000002680366817	Q111366580	島津忠時室 畠山	貞嶽夫人 (島津忠久の妻)	no source yet		name form	zipper
6000000002837551893	Q106257594	恵子	恵子女王	no source yet		name form	zipper
6000000002848874329	Q106189066	藤子 葛井	藤井藤子	no source yet		name form	zipper
6000000002862652317	Q110450461	吉右衛門 岡	岡吉右衛門	no source yet		name form	zipper
6000000002967948597	Q109671839	紀子 眉寿 山内	一条和子	no source yet		name form	zipper
6000000003128226308	Q106221172	登子 坂上	坂上登子	no source yet		name form	wikidata-p2600
6000000003128238078	Q134738588	村椙 藤原	藤原村椙	no source yet		name form	wikidata-p2600
6000000004290883947	Q106242297	滋子 藤原	藤原基経の娘 (源能有室)	no source yet		name form	zipper
6000000004299592561	Q106485563	祐子 藤原	藤原祐子	no source yet		name form	zipper
6000000004301761234	Q10395954	師子 藤原	源師子	no source yet		name form	zipper
6000000004869017588	Q8257192	廣寧烏丸	王皇后 (代平文帝)	no source yet		name form	zipper
6000000007162893304	Q106357021	厳子 橘	橘巌子	no source yet		name form	zipper
6000000007180039418	Q106458132	立子 藤原	藤原立子	no source yet		name form	zipper
6000000007180514256	Q106306799	淑子 藤原	藤原淑子 (藤原為輔の娘)	no source yet		name form	zipper
6000000008023330210	Q107159476	婉子 藤原	藤原婉子	no source yet		name form	zipper
6000000008025216650	Q106293595	婉子	婉子女王	no source yet		name form	zipper
6000000008025417330	Q106358982	平子 平	平平子	no source yet		name form	zipper
6000000008025573261	Q108179606	仁子 仁子女王	源仁子	no source yet		name form	zipper
6000000008270049343	Q109778960	良子 一条	一条良子 (一条実良の三女)	no source yet		name form	zipper
6000000008491835674	Q110966676	直子 滋野井	滋野井直子	no source yet		name form	zipper
6000000008618900529	Q139590741	悦子 細川	細川悦子	no source yet		name form	zipper
6000000008620028723	Q109777316	経子 一条	一条経子	no source yet		name form	zipper
6000000009691750543	Q110450311	礼子 源	源礼子	no source yet		name form	zipper
6000000012041703261	Q109189475	順子 鷹司	徳大寺順子	no source yet		name form	zipper
6000000021260997305	Q10511382	樂子 閨子 南蘭陵		no source yet		name form	wikidata-p2600
6000000057600116079	Q45420651	道子 復泰 河東聞喜		no source yet		name form	wikidata-p2600
6000000074729692276	Q45421495	季子 京兆武功		no source yet		name form	wikidata-p2600
6000000074733211860	Q10513912	副子 南蘭陵		no source yet		name form	structural
6000000074759331885	Q45526606	鄭子 京兆長安		no source yet		name form	wikidata-p2600
6000000074788590821	Q45514360	才子 鄭州榮澤		no source yet		name form	wikidata-p2600
6000000075328904945	Q8251357	尼子 京兆杜陵	韋尼子	no source yet		name form	zipper
6000000218446743864	Q139589807	宏子 鍋島	鍋島宏子	no source yet		name form	zipper
6000000218450106844	Q109669329	治子 鷹司	鷹司治子	no source yet		name form	zipper
6000000001748382730	Q1153962	信秀 三郎 織田	織田信秀	has P1814	おだ のぶひで	1 hop(s)	structural;zipper
6000000001748767023	Q1142446	長政 浅井	浅井長政	has P1814	あざい ながまさ	1 hop(s)	zipper
6000000001748791038	Q707587	勝家 柴田	柴田勝家	has P1814	しばた かついえ	1 hop(s)	zipper
6000000001748847402	Q1186742	利長 前田	前田利長	has P1814	まえだ としなが	1 hop(s)	zipper
6000000001748950105	Q10898945	利政 前田	前田利政	has P1814	まえだ としまさ	1 hop(s)	zipper
6000000001748953335	Q1196817	利家 孫四郎 前田	前田利家	has P1814	まえだ としいえ	1 hop(s)	zipper
6000000001748966144	Q187550	秀吉 豊臣	豊臣秀吉	has P1814	とよとみのひでよし	1 hop(s)	zipper
6000000001749189315	Q11608249	久長 織田	織田久長	has P1814	おだ ひさなが	1 hop(s)	zipper
6000000001749219741	Q11068456	教景 心月 朝倉	朝倉教景	has P1814	あさくら のりかげ	1 hop(s)	zipper
6000000001749763132	Q5353767	なか 木下	日秀尼	has P1814	ずいりゅういん みょうえ にっしゅう に	1 hop(s)	zipper
6000000001749878001	Q1075049	久政 浅井	浅井久政	has P1814	あざい ひさまさ	1 hop(s)	zipper
6000000001751620412	Q1136186	義直 徳川	徳川義直	has P1814	とくがわ よしなお	1 hop(s)	zipper
6000000001751704988	Q1132756	忠次 酒井	酒井忠次	has P1814	さかい ただつぐ	1 hop(s)	zipper
6000000001751705513	Q2635471	信昌 奥平	奥平信昌	has P1814	おくだいら のぶまさ	1 hop(s)	zipper
6000000001751725724	Q761596	長晟 浅野	浅野長晟	has P1814	あさの ながあきら	1 hop(s)	zipper
6000000001751888428	Q5892750	忠刻 本多	本多忠刻	has P1814	ほんだ ただとき	1 hop(s)	zipper
6000000001751947378	Q1147080	千 天樹院 徳川	千姫	has P1814	せんひめ	1 hop(s)	zipper
6000000001752000448	Q839124	忠直 松平	松平忠直	has P1814	まつだいら ただなお	1 hop(s)	zipper
6000000001752000637	Q314481	家光 徳川	徳川家光	has P1814	とくがわ いえみつ	1 hop(s)	zipper
6000000001752114117	Q587204	利常 前田	前田利常	has P1814	まえだ としつね	1 hop(s)	zipper
6000000001752115025	Q11458352	千代 寿福院 上木	寿福院	has P1814	じゅふくいん	1 hop(s)	zipper
6000000001752203019	Q323422	家綱 徳川	徳川家綱	has P1814	とくがわ いえつな	1 hop(s)	zipper
6000000001752233235	Q7004484	綱重 徳川	徳川綱重	has P1814	とくがわ つなしげ	1 hop(s)	zipper
6000000001752307572	Q3341474	晴良 二条	二条晴良	has P1814	にじょう はるよし	1 hop(s)	zipper
6000000001752943342	Q24860544	資国 日野西	日野西資国	has P1814	ひのにし すけくに	1 hop(s)	zipper
6000000001752945193	Q11381083	治仁 伏見宮	伏見宮治仁王	has P1814	ふしみのみや はるひとおう	1 hop(s)	zipper
6000000001753199387	Q2994679	義龍 斎藤	斎藤義龍	has P1814	さいとう よしたつ	1 hop(s)	zipper
6000000001758354866	Q1202670	道三 斎藤	斎藤道三	has P1814	さいとう どうさん	1 hop(s)	zipper
6000000001758642328	Q11512248	光継 明智	明智光継	has P1814	あけち みつつぐ	1 hop(s)	zipper
6000000001758729159	Q313320	光秀 明智	明智光秀	has P1814	あけち みつひで	1 hop(s)	zipper
6000000001774163537	Q1036482	恒興 池田	池田恒興	has P1814	いけだ つねおき	1 hop(s)	zipper
6000000001774334254	Q11551736	利隆 池田	池田利隆	has P1814	いけだ としたか	1 hop(s)	zipper
6000000001774784778	Q3073096	稙家 近衛	近衛稙家	has P1814	このえ たねいえ	1 hop(s)	zipper
6000000001775425184	Q13448927	孝景 英林 朝倉	朝倉孝景	has P1814	あさくら たかかげ	1 hop(s)	zipper
6000000001775594002	Q11068413	家景 朝倉	朝倉家景	has P1814	あさくら いえかげ	1 hop(s)	zipper
6000000001775815427	Q3135338	尚通 近衛	近衛尚通	has P1814	このえ ひさみち	1 hop(s)	zipper
6000000001782763384	Q29410713	幽斎(藤孝) 細川	一色義遠	has P1814	いっしき よしとお	1 hop(s)	zipper
6000000001782955223	Q256864	珠 ガラシャ 明智	細川ガラシャ	has P1814	ほそかわ ガラシャ	1 hop(s)	zipper
6000000001798416508	Q1185323	前久 近衛	近衛前久	has P1814	このえ さきひさ	1 hop(s)	structural;zipper
6000000001798469446	Q11606030	通言 久我	細川高基	has P1814	ほそかわ たかもと	1 hop(s)	zipper
6000000001806505614	Q467417	忠勝 本多	本多忠勝	has P1814	ほんだ ただかつ	1 hop(s)	zipper
6000000001806751624	Q1141305	信之 真田	真田信之	has P1814	さなだ のぶゆき	1 hop(s)	zipper
6000000001806824579	Q2214292	小松 本多	小松姫	has P1814	こまつひめ	1 hop(s)	zipper
6000000001809389841	Q11564335	雅実 源	源雅実	has P1814	みなもと まさざね	1 hop(s)	zipper
6000000001809537336	Q366734	家宣 徳川	徳川家宣	has P1814	とくがわ いえのぶ	1 hop(s)	zipper
6000000001809638693	Q3482119	忠久 島津	島津忠久	has P1814	しまづ ただひさ	1 hop(s)	wikidata-p2600
6000000001809964559	Q11162886	忠時 島津	島津忠時	has P1814	しまづ ただとき	1 hop(s)	zipper
6000000001822287011	Q7496849	忠重 島津	島津忠重	has P1814	しまづ ただしげ	1 hop(s)	zipper
6000000001867502054	Q10860015	信之 小笠原	小笠原信之	has P1814	おがさわら のぶゆき	1 hop(s)	zipper
6000000001868671960	Q276404	信玄 武田	武田信玄	has P1814	たけだ しんげん	1 hop(s)	zipper
6000000001868762047	Q1192628	信虎 武田	武田信虎	has P1814	たけだ のぶとら	1 hop(s)	zipper
6000000001882473015	Q11397432	利意 前田	前田利意	has P1814	まえだ としもと	1 hop(s)	zipper
6000000001886204029	Q11445788	貞友 奥平	奥平貞友	has P1814	おくだいら さだとも	1 hop(s)	zipper
6000000001894339451	Q1376605	景勝 上杉	上杉景勝	has P1814	うえすぎ かげかつ	1 hop(s)	zipper
6000000001905352718	Q11397439	利次 前田	前田利次	has P1814	まえだ としつぐ	1 hop(s)	zipper
6000000001907254286	Q11623328	有国 藤原	藤原有国	has P1814	ふじわら の ありくに	1 hop(s)	zipper
6000000001907646044	Q1354407	忠通 藤原	藤原忠通	has P1814	ふじわら ただみち	1 hop(s)	zipper
6000000001907658088	Q1370620	頼通 藤原	藤原頼通	has P1814	ふじわら よりみち	1 hop(s)	zipper
6000000001907680198	Q11623501	長良 藤原	藤原良尚	has P1814	ふじわら の よしひさ	1 hop(s)	zipper
6000000001908002196	Q909023	季綱 藤原	今川氏親	has P1814	いまがわ うじちか	1 hop(s)	zipper
6000000001921738423	Q2994735	時平 藤原	藤原時平	has P1814	ふじわら の ときひら	1 hop(s)	zipper
6000000001932031722	Q11400596	尚顕 勧修寺	勧修寺尚顕	has P1814	かじゅうじ ひさあき	1 hop(s)	zipper
6000000001933062679	Q11564317	通親 源	源通親	has P1814	みなもと みちちか	1 hop(s)	zipper
6000000001933289206	Q11564373	高明 源	源高明	has P1814	みなもと たかあきら	1 hop(s)	zipper
6000000001934427547	Q10514093	頼宗 藤原	藤原頼宗	has P1814	ふじわら の よりむね	1 hop(s)	zipper
6000000001934537856	Q5507530	伊周 藤原	藤原伊周	has P1814	ふじわらの これちか	1 hop(s)	zipper
6000000001934543162	Q11623032	俊家 藤原	藤原俊家	has P1814	ふじわら の としいえ	1 hop(s)	zipper
6000000001977538715	Q11619174	定義 菅原	菅原定義	has P1814	すがわら の さだよし	1 hop(s)	zipper
6000000001998394481	Q11623254	長家 藤原	藤原長家	has P1814	ふじわら の ながいえ	1 hop(s)	zipper
6000000001999700234	Q81731	紫式部 藤原	紫式部	has P1814	むらさき しきぶ	1 hop(s)	zipper
6000000002175689395	Q11623000	中正 藤原	藤原中正	has P1814	ふじわら の なかまさ	1 hop(s)	zipper
6000000002175902836	Q366253	道兼 藤原	藤原道兼	has P1814	ふじわら みちかね	1 hop(s)	zipper
6000000002176127672	Q11623468	経邦 藤原	藤原経邦	has P1814	ふじわら の つねくに	1 hop(s)	zipper
6000000002176478231	Q3090649	教通 藤原	藤原教通	has P1814	ふじわら のりみち	1 hop(s)	zipper
6000000002176704339	Q3090641	師尹 藤原	藤原師尹	has P1814	ふじわら もろまさ	1 hop(s)	zipper
6000000002177475704	Q578397	兼通 藤原	藤原兼通	has P1814	ふじわら かねみち	1 hop(s)	zipper
6000000002190206913	Q3090665	隆家 藤原	藤原隆家	has P1814	ふじわら たかいえ	1 hop(s)	zipper
6000000002203797878	Q843627	公規 今出川	徳川宗翰	has P1814	とくがわ むねもと	1 hop(s)	zipper
6000000002213564060	Q3073000	豊策 山内	一条輝良	has P1814	いちじょう てるよし	1 hop(s)	zipper
6000000002230470711	Q1067546	長政 浅野	浅野長政	has P1814	あさの ながまさ	1 hop(s)	zipper
6000000002231464762	Q1143577	幸長 浅野	浅野幸長	has P1814	あさの よしなが	1 hop(s)	zipper
6000000002231550137	Q11517552	朝日 杉原	朝日殿	has P1814	あさひどの	1 hop(s)	zipper
6000000002241746394	Q11485397	忠幸	広幡忠幸	has P1814	ひろはた ただゆき	1 hop(s)	zipper
6000000002278985734	Q976582	康義 松平	菊池大麓	has P1814	きくち だいろく	1 hop(s)	zipper
6000000002372130026	Q3090620	顕季 藤原	藤原顕季	has P1814	ふじわら あきすえ	1 hop(s)	zipper
6000000002415235824	Q11564374	高雅 源	源高雅	has P1814	みなもと の たかまさ	1 hop(s)	zipper
6000000002415243594	Q15675546	親国 藤原	藤原親国	has P1814	ふじわら の ちかくに	1 hop(s)	zipper
6000000002415299269	Q11623631	隆経 藤原	藤原隆経	has P1814	ふじわら の たかつね	1 hop(s)	zipper
6000000002416224839	Q11563990	俊房 源	源俊房	has P1814	みなもと としふさ	1 hop(s)	zipper
6000000002417484861	Q718939	忠実 藤原	藤原忠実	has P1814	ふじわら ただざね	1 hop(s)	zipper
6000000002473196902	Q17214167	唱 源	源唱	has P1814	みなもと の となう	1 hop(s)	zipper
6000000002492752800	Q5118983	連龍 長	長連龍	has P1814	ちょう つらたつ	1 hop(s)	zipper
6000000002492834246	Q11397436	利明 前田	前田利明	has P1814	まえだ としあき	1 hop(s)	zipper
6000000002640612420	Q11397628	正甫 前田	前田正甫	has P1814	まえだ まさとし	1 hop(s)	zipper
6000000002643454933	Q11397465	利隆 前田	前田利隆	has P1814	まえだ としたか	1 hop(s)	zipper
6000000002643497877	Q11397429	利広 前田	前田利広	has P1814	まえだ としひろ	1 hop(s)	zipper
6000000002668639168	Q466326	貞愛 伏見宮	伏見宮貞愛親王	has P1814	ふしみのみや さだなるしんのう	1 hop(s)	zipper
6000000002668738282	Q7244114	春仁 閑院宮	閑院宮春仁王	has P1814	かんいんのみや はるひとおう	1 hop(s)	zipper
6000000002669091624	Q712627	彰仁 小松宮	小松宮彰仁親王	has P1814	こまつのみや あきひとしんのう	1 hop(s)	zipper
6000000002669435486	Q7244111	博経 華頂宮	華頂宮博経親王	has P1814	かちょうのみや ひろつねしんのう	1 hop(s)	zipper
6000000002803374331	Q426317	麻呂 藤原	藤原麻呂	has P1814	ふじわらのまろ	1 hop(s)	zipper
6000000002816118943	Q1963492	長屋	長屋王	has P1814	ながやのおおきみ	1 hop(s)	zipper
6000000002837972956	Q11622992	三守 藤原	藤原三守	has P1814	ふじわら の ただもり	1 hop(s)	zipper
6000000002840061672	Q11623002	乙叡 藤原	藤原乙叡	has P1814	ふじわら の たかとし	1 hop(s)	zipper
6000000002864470916	Q11432133	信達 大井	大井信達	has P1814	おおい のぶさと	1 hop(s)	zipper
6000000002932766826	Q3341488	康道 二条	二条康道	has P1814	にじょう やすみち	1 hop(s)	zipper
6000000002932867575	Q3200259	兼孝 九条	九条兼孝	has P1814	くじょう かねたか	1 hop(s)	zipper
6000000002933018008	Q3139674	幸家 九条	九条幸家	has P1814	くじょう ゆきいえ	1 hop(s)	zipper
6000000002980598197	Q3148401	光政 池田	池田光政	has P1814	いけだ みつまさ	1 hop(s)	zipper
6000000003020246115	Q11678704	長成 黒田	黒田長成	has P1814	くろだ ながしげ	1 hop(s)	zipper
6000000003082014653	Q959774	義孝 藤原	藤原義孝	has P1814	ふじわら よしたか	1 hop(s)	zipper
6000000003126650873	Q1378455	実頼 藤原	藤原実頼	has P1814	ふじわら さねより	1 hop(s)	zipper
6000000003126672884	Q3085481	佐理 藤原	藤原佐理	has P1814	ふじわら すけまさ	1 hop(s)	zipper
6000000003128131566	Q11623552	諸数 藤原	藤原諸数	has P1814	ふじわら の もろかず	1 hop(s)	wikidata-p2600
6000000003128164554	Q11623286	扶幹 藤原	藤原扶幹	has P1814	ふじわら の すけもと	1 hop(s)	wikidata-p2600
6000000003257231273	Q11623571	資業 藤原	藤原資業	has P1814	ふじわら の すけなり	1 hop(s)	zipper
6000000006805051425	Q10892238	尚仁 八条宮	八条宮尚仁親王	has P1814	はちじょうのみや なおひとしんのう	1 hop(s)	zipper
6000000007170809432	Q11488832	御匣殿 藤原	御匣殿 (藤原道隆四女)	has P1814	みくしげどの	1 hop(s)	zipper
6000000008023261335	Q11623549	誠信 藤原	藤原誠信	has P1814	ふじわら の さねのぶ	1 hop(s)	zipper
6000000008023319303	Q3090676	為光 太政大臣 藤原	藤原為光	has P1814	ふじわら ためみつ	1 hop(s)	zipper
6000000008025423459	Q11514192	昭登	昭登親王	has P1814	あきなりしんのう	1 hop(s)	zipper
6000000008201154035	Q11596154	重弘 秩父	秩父重弘	has P1814	ちちぶ しげひろ	1 hop(s)	zipper
6000000008201684616	Q1064841	亮吉 美濃部	美濃部亮吉	has P1814	みのべ りょうきち	1 hop(s)	wikidata-p2600
6000000008269919539	Q6277425	博義 伏見宮	博義王	has P1814	ひろよしおう	1 hop(s)	zipper
6000000008269982182	Q6273839	実輝 一条	一条実輝	has P1814	いちじょう さねてる	1 hop(s)	zipper
6000000008269988471	Q285846	博恭 伏見宮	伏見宮博恭王	has P1814	ふしみのみや ひろやすおう	1 hop(s)	zipper
6000000008323461443	Q11516843	頼咸 有馬	有馬頼咸	has P1814	ありま よりしげ	1 hop(s)	zipper
6000000008344503904	Q11644464	邦憲 賀陽宮	醍醐忠順	has P1814	だいご ただおさ	1 hop(s)	zipper
6000000008344817383	Q7138810	忠貞 一条	一条忠貞	has P1814	いちじょう たださだ	1 hop(s)	zipper
6000000008419522207	Q709643	宗基 伊達	美濃部達吉	has P1814	みのべ たつきち	1 hop(s)	structural;zipper
6000000008563796043	Q6582191	光勝 大谷	大谷光勝	has P1814	おおたに こうしょう	1 hop(s)	zipper
6000000008564651320	Q6604752	光紹 大谷	大谷光紹	has P1814	おおたに こうしょう	1 hop(s)	zipper
6000000008736758847	Q11355821	公輝 三条	三条公輝	has P1814	さんじょう きんてる	1 hop(s)	zipper
6000000008737078733	Q9192328	実勝 嵯峨	嵯峨実勝	has P1814	さが さねとう	1 hop(s)	structural;zipper
6000000009237645205	Q11489584	実淳 徳大寺	徳大寺実淳	has P1814	とくだいじ さねあつ	1 hop(s)	zipper
6000000009907424198	Q7138949	利英 南部	南部利英	has P1814	なんぶ としひで	1 hop(s)	zipper
6000000011627040406	Q7243989	伏見宮 親王 伏見宮	伏見宮邦家親王	has P1814	ふしみのみや くにいえしんのう	1 hop(s)	zipper
6000000011995286477	Q13310141	孝彦 川嶋	川嶋孝彦	has P1814	かわしま たかひこ	1 hop(s)	zipper
6000000011997678795	Q110774369	綱雄 副島	副島綱雄	has P1814	そえじま つなお	1 hop(s)	structural;zipper
6000000012041271449	Q3073348	信輔 鷹司	鷹司信輔	has P1814	たかつかさ のぶすけ	1 hop(s)	structural;zipper
6000000012041680398	Q221969	煕通 鷹司	鷹司煕通	has P1814	たかつかさ ひろみち	1 hop(s)	zipper
