geni_id	our_name	qid	candidate_name	slot	via	sex	shared_words
6000000001091993345	Ferdinand Armand Marie François de Gontaut-Biron e Lesseps	Q75361526	Q75361526	child	Ferdinand Marie Philippe de Gontaut-Biron	M	
6000000001142127101	Grace Plantagenet	Q75384769	Q75384769	child	Edward IV Plantagenet King of England	F	edward england
6000000001142154424	Grace Glynn	Q117303461	Grace de Vielleville	child	Roland Velville	F	
6000000001142220346	Anne Grey	Q75387608	Q75387608	child	Henry de Holland	F	anne henry holland
6000000001169124344	Aamund Dreng Ormsøn Stødle	Q11993258	Ogmund Dengje	child	Orm Svensson	M	
6000000001169229753	Þorsteinn Thorkelsson	Q16652462	Q16652462	child	Thorkel Þorkell „kuggi“ Thordsson Tordson Þórðarson	M	
6000000001194972824		Q15878901	Prince Ludwig of Baden	child	Theodora of Greece and Denmark Margravine of Baden	M	baden berthold margrave
6000000001196406138	Charles Stevens, II	Q75763960	Q75763960	child	Susannah Stevens Howard	M	
6000000001222578356	Peter E. Haas Jr.	Q29169291	Q29169291	child	Peter Edgar Haas Sr.	M	
6000000001322060388	Thomas Browne MP	Q7787968	Q7787968	child	Katherine Browne	M	browne elizabeth matthew
6000000001322217978	Elizabeth Tremayne	Q105798959	Elizabeth Carew	child	Thomas de Carew Baron Hydon	F	
6000000001353952362	Peter Mountague	Q75462899	Q75462899	child	"Peter Montague ""The Immigrant"""	M	
6000000001355763425	Pierre II Montrabel de Preuïlly seigneur de Preuilly	Q110398773	Pierre II dit Montrabel de Preuilly, Sire de Preuilly	child	Pierre I Montrabel de Preuïlly	M	montrabel pierre
6000000001363770613	Lucy Mack Smith	Q138569317	Donnette Smith	child	Joseph Fielding Smith Sr.	F	
6000000001383118800	Margaret FitzAlan	Q75972654	Q75972654	child	Elizabeth la Zouche	F	elizabeth
6000000001395997210	John Erskine	Q75937654	Q75937654	child	James Erskine Lord Barjarg and Alva	M	
6000000001435168193	NN Bernadotte prinsessa	Q75383898	Q75383898	child	Louise Alexandra Marie Irene Bernadotte Queen Consort of Sweden	F	adolf gustaf louise sweden
6000000001448223814	Nils Nilsson Brahe Jr.	Q5584518	Nils Brahe the younger	child	Nils Abrahamsson Brahe Visingsborg	M	eleonora margareta
6000000001470350001	Ferdinando Maria Filippo Lodovico Sebastiano Francesco Giacomo di Borbone-Parma Duca di Parma	Q343990	Q343990	child	Marie Louise Élisabeth de Bourbon infante de España	M	antonia etruria maria parma
6000000001471751463	Alice Weston	Q75495138	Q75495138	child	Robert Weston	F	
6000000001471809670	Catherine Fenton	Q75318836	Q75318836	child	Geoffrey Fenton	F	boyle fenton geoffrey
6000000001481382563		Q19897109	Q19897109	child	Jytte Kaastrup-Olsen	M	abecassis snu
6000000001500835203	Pedro II De Aragón Conde De Ampurias	Q11940986	Peter III, Count of Empúries	child	Chuana d'Aragón Contesa consorte d'Ampurias	M	joana rocabert
6000000001500854419	Constanza d'Aragón baronesa d'Aitona	Q123252860	Sancha of Aragon	child	Pedro de Aragón II	F	
6000000001500854488	Pero del Rei padre de Lérida	Q11941105	Pere del Rei	child	Pedro de Aragón II	M	
6000000001500893379	Joan Capet de Bourgogne Soeur	Q3290761	Q3290761	sibling	Béatrice de Bourgogne Grignon	F	burgundy duke hugh
6000000001500911830	Albrecht V von Habsburg Domherr zu Konstanz	Q75394006	Q75394006	child	Albrecht IV von Habsburg	M	hedwig
6000000001500916147	Jean van Brabant	Q101627505	Jan van Vierzon	child	Godfried van Brabant	M	
6000000001500923559	Robert Capet Prince of France	Q112613434	Robert of France	child	Jeanne	M	france
6000000001501038882	Jean de Lusignan	Q52158035	John of Lusignan	child	Eschiva	M	
6000000001501038890	Alice de Lusignan	Q52158043	Alix of Lusignan	child	Eschiva	F	
6000000001501047219	Jean III d'Ibelin seigneur d'Arsuf	Q92279855	Q92279855	child	Balian d'Ibelin seigneur d'Arsuf	M	balian
6000000001501065078	Alexandre de Bourgogne Chalon sur Saon Eveque	Q75291010	Q75291010	child	Béatrix de Rion	M	
6000000001501069106	Waleran von Montjoie	Q61138317	Q61138317	child	Waleran van Limburg	M	
6000000001504225386		Q75303509	Q75303509	child	Norah Ida Emily Noel	F	bentinck henry
6000000001504241993	Reniera Henrietta Aldenburg Bentinck	Q75789900	Q75789900	child	William Bentinck	F	bentinck william
6000000001504274108	Wilhelm Friedrich Nicolas von Mecklenburg Herzog von Mecklenburg-Schwerin	Q444129	Duke Wilhelm of Mecklenburg-Schwerin	child	Alexandrine Friederike Wilhelmine Marie Helene von Preußen Großherzogin zu Mecklenburg-Schwerin	M	francis friedrich luise mecklenburgschwerin paul
6000000001504294000	Jörgen Walkendorff II	Q12310445	Erik Valkendorf	child	Henning Walkendorff	M	christoffer
6000000001504298745	Ferdinand Friedrich von Preußen Prinz	Q75381537	Q75381537	child	Friedrich Wilhelm III of Preussia King of Preussia, Elector of Brandenburg	M	louise prussia wilhelm
6000000001504301338	Robin Alexander Bryan	Q75382635	Q75382635	child	Iris Victoria Beatrice Grace Kemp	M	iris
6000000001504301778	Alexander Vladimirovich Romanov	Q2834124	Q2834124	child	Vladimir Alexandrovich Romanov	M	andrei grand russia vladimirovich
6000000001504301870	Alfred	Q75384227	Q75384227	child	Ernst II. Wilhelm Friedrich Carl Maximilian von Hohenlohe-Langenburg 7. Fürst zu Hohenlohe-Langenburg	M	alexandra ernst hohenlohelangenburg
6000000001504331937	Gustav Friedrich Wilhelm Ernst Franz Ulrich Richard Udo Hermann zu Castell-Castell	Q75325843	Q75325843	child	Amelie Prinzessin von Löwenstein-Wertheim-Freudenberg	M	
6000000001504336974	Henry Savile Bentinck	Q75266428	Q75266428	child	Johann Albrecht Bentinck	M	bentinck
6000000001504493887	Henning Pogwisch til Farve	Q111989245	Henning Königsmark Pogwisch	child	Ida Henningsdotter Königsmark	M	ida konigsmark
6000000001504551102	Georg Friedrich Burgrave Kirchberg	Q11928300	George Frederick of Kirchberg	child	Georg Ludwig van Kirchberg Farnrode	M	
6000000001504571129	Hermann Wilhelm Alexander Friedrich Carl von Wied Prinz	Q75324541	Q75324541	child	Wilhelm Adolph Maximilian Karl von Wied	M	
6000000001504573048	Hermann Wilhelm Friedrich zu Wied Erbprinz	Q75245294	Q75245294	child	Friedrich Wilhelm Hermann Otto Karl von Wied Fürst zu Wied	M	
6000000001504715108	Anna Sophie Sofie von Sachsen-Weimar Herzogin zu Münsterberg-Oels	Q25483430	Q25483430	child	Anna Maria Plalatinate-Zwiebruken-Neuburg von der Pfalz-Zweibrücken-Neuburg Herzogin zu Sachsen-Weimar	F	dorothea friedrich wilhelm
6000000001504796208	Friederich von Schleswig-Holstein-Glücksburg Herzog	Q75243973	Q75243973	child	Philipp Ernst von Schleswig-Holstein-Glücksburg Herzog	M	
6000000001536886626	Erik Frederik Christian Alexander af Danmark von Glücksburg Prins, Greve af Rosenborg	Q3046654	Q3046654	child	Valdemar af Danmark von Glücksburg Prins	M	christian rosenborg
6000000001544505919	Arthur Plantagenet 1st Viscount Lisle	Q4799982	Arthur Plantagenet, 1st Viscount Lisle	child	Edward IV Plantagenet King of England	M	1st duke edward england george margaret plantagenet york
6000000001544566136	Alfonso de Castilla y León infante de Castilla y León	Q6119856	Sancho de Castilla	sibling	Constanza de Castilla y León duquesa consorte de Láncaster	M	
6000000001546137916	Maurice Francis George	Q75381465	Q75381465	child	Alexander Augustus Frederick William Alfred George Cambridge 1st Earl of Athlone	M	
6000000001546396493	Elizabeth Alice Wise	Q75393279	Q75393279	child	May Helen Emma Abel Smith	F	abel may smith
6000000001547342548	Christof Friedrich zu Dohna-Lauck Graf und Burggraf	Q19279953	Q19279953	child	Henriette Amalie zu Dohna	M	dohna
6000000001547546093	Augusta Caroline Charlotte Elizabeth Mary Sophia Louise of Great Britain Prinzesin, Großherzogin zu Mecklenburg-Strelitz	Q61328	Princess Augusta of Cambridge	child	Adolphus Frederick Hanover Duke of Cambridge	F	mecklenburgstrelitz
6000000001547704005	Luise Karoline Marie Friederike von Hessen-Kassel Gräfin von der Decken	Q75389148	Q75389148	child	Frederick III of Hessen-Kassel Landgrave of Hessen-Kassel at Rumpenheim	F	
6000000001563271972	Marie de Clermont	Q75290783	Q75290783	child	Béatrice de Bourgogne	F	beatrice
6000000001563271983	Pierre de Clermont	Q75290780	Q75290780	child	Béatrice de Bourgogne	M	beatrice
6000000001563392173	Guy de Nevers	Q76034096	Q76034096	child	Renaud I de Nevers comte de Nevers	M	france nevers
6000000001568394968		Q28727695	Q28727695	child	Sigvard Oscar Fredrik Bernadotte	M	bernadotte sigvard
6000000001588502189	Berthe D'Alémanie	Q76299501	Q76299501	child	Theodo	F	
6000000001588526876	María Arias de Henestrosa	Q101510014	Maria Arias de Asturias	child	Arias Díaz de Valderabano de Asturias	F	alcaices aldonza arias asturias henestrosa ramirez seora
6000000001591123088	Tristão Gonçalves Pereira de Alencar Araripe	Q7128861	Q7128861	child	Bárbara Pereira de Alencar	M	alencar brbara
6000000001602798954		Q5041442	Prince Carlo Alessandro, 3rd Duke of Castel Duino	child	Eugénie	M	radziwi
6000000001608961739	Robert Rich (2)	Q47237952	Robert Rich	child	Anne Rich Lady	M	anne
6000000001653524614	Agnes v. Rohden (Dörpfeld)	Q95696043	Q95696043	child	Fr. Wil. Dörpfeld Pädagoge	F	
6000000001689504699	Nicholas ‘Claes’ Pieterszen Wyckoff	Q99744147	Q99744147	child	Margrietje Cornelise ‘Grietje’ van Ness	M	
6000000001715999142	Basanti Devi	Q22132073	Q22132073	child	Baradanath Haldar	F	baradanath chittaranjan das haldar
6000000001744948552	Thomas VI Berkeley	Q28064908	Q28064908	child	Lawrence Berkeley	M	
6000000001745082484	Cwenburh	Q16208335	Cwenburh	child	Coenred	F	
6000000001748461510	信秀側室 織田	Q109653415	織田敏信の娘 (織田信秀の側室)	child	敏信 織田	F	
6000000001748654696	実久 徳大寺	Q6638562	Q6638562	child	公維 徳大寺	M	
6000000001748660102	秀孝 織田	Q4208111	Q4208111	child	土田御前 土田	M	oda
6000000001748815505	直政 九郎左衛門 塙	Q8193998	Q8193998	sibling	直政妹 原田	M	
6000000001749820467	家定 杉原(木下)	Q5990105	Kinoshita Iesada	child	定利 杉原	M	
6000000001749963001	寧々 高台院 浅野	Q1146603	Nene	sibling	やや 浅野	F	
6000000001751143968	忠吉 松平	Q1133215	Matsudaira Tadayoshi	child	西郷局 竜泉院 西郷	M	
6000000001752203408	亀松 徳川	Q313745	Q313745	child	家光 徳川	M	
6000000001752211205	孝子 本理院 鷹司	Q7140551	Q7140551	child	信房 鷹司	F	
6000000001752468029	信平 松平	Q3072072	Q3072072	child	信房 鷹司	M	
6000000001753858599	柔子	Q17991044	Q17991044	child	胤子 藤原	F	
6000000001755615828	Marie-Angélique Miville dite Deschênes	Q99303958	Q99303958	child	Jean Miville dit Deschênes	F	
6000000001765765813	小川宮	Q11460430	Ogawa no miya	child	資子 藤原	M	
6000000001765843612	理永	Q110259757	後小松天皇の五女 (二条持基の妻)	child	Motohito Go-Komatsu-tenno	F	
6000000001773345127	家長 生駒	Q5996108	Ikoma Ienaga	child	家宗 生駒	M	
6000000001773951722	忠郷 蒲生	Q8513818	Q8513818	child	秀行 蒲生	M	
6000000001774185093	琴 崇法院 蒲生	Q11477094	崇法院	child	秀行 蒲生	F	
6000000001774286946	貞景 朝倉	Q4803440	Asakura Sadakage	child	氏景 子春宗孝 朝倉	M	
6000000001774304275	酒井忠世室 榊原	Q111079889	聖興院 (酒井忠世の正室)	child	康政 榊原	F	
6000000001774856635	景隆 右兵衛尉 朝倉	Q11068720	Asakura Kagetaka	child	景職 朝倉	M	
6000000001775475129	将景 朝倉	Q11068421	Asakura Yukikage	child	教景 心月 朝倉	M	
6000000001777323448	Maria Gonzaga	Q588360	Maria Gonzaga, Duchess of Montferrat	child	Francesco Gonzaga IV	F	
6000000001782408200	Otto Leopold Ernst von Limburg-Styrum	Q7109700	Q7109700	child	Hermann Otto Graf von Limburg-Styrum II.	M	amalie charlotte von
6000000001806643031	忠朝 本多	Q837870	Q837870	child	忠勝 本多	M	
6000000001807347817	光春 明智	Q842554	Q842554	child	光安 明智	M	
6000000001809429901	晴通 久我	Q7137355	Q7137355	child	維子 徳大寺	M	
6000000001822756647	Eleanor Lowther (Musgrave)	Q75251658	Q75251658	child	William Musgrave	F	lowther
6000000001824162608	尚忠 九条	Q6442375	Kujō Suketsugu	child	嘉 徳川	M	
6000000001827619590	Mathilde Eliza Lie	Q94742236	Q94742236	sibling	Sophus Lie	F	
6000000001860311207	Buretsu-tenno (Ohatsusenowakasazaki)	Q334644	Q334644	sibling	橘仲皇女	M	
6000000001860823306	Ankan-tenno (Magari)	Q241765	Q241765	child	目子 尾張	M	
6000000001877477754	Henriette Mauricette de Penancoët de Kérouaille	Q75322437	Q75322437	child	Marie de Ploeuc de Timeur	F	anne gouffier marie thois
6000000001877509986	Roberto Lucchesi-Palli 11.Duca della Grazia 13. Principe di Campofranco	Q75369064	Q75369064	child	Sidonie Grafin von Funfkirchen	M	
6000000001877548147		Q75302952	Q75302952	child	Irene Corona Windsor-Clive	M	windsorclive
6000000001886469786	Luisa Pinto Garmendia	Q5834035	Enriqueta Pinto Garmendia	child	Francisco Antonio Pinto Díaz de la Puente, Presidente de Chile	F	antonio francisco garmendia luisa pinto
6000000001892308841	François de La Rochefoucauld	Q108941876	François I de La Rochefoucauld, Comte de Roucy, Baron de Pierrepont	child	Charles de La Rochefoucauld	M	charles rochefoucauld
6000000001893107172	宿祢 野見	Q965742	Q965742	child	Karahisa-no-mikoto	M	
6000000001896674694	季信 平	Q110008112	Taira no Suenobu	child	直材 平	M	
6000000001902528801	笠縫	Q11597250	Anahobe no Hashihito no Himemiko	sibling	Bidatsu-tenno (Nunakuranofutotamashiki)	F	
6000000001902705480	上殖葉	Q111304973	Kamushiba no Miko	child	橘仲皇女	M	
6000000001902753323	Klara Emden	Q95748940	Q95748940	sibling	Karl Siegmund Schwarzschild	F	karl schwarzschild
6000000001902898135	箭田珠勝	Q60986809	Yata no Takamatsu no Ōe no miko	child	石	M	
6000000001903054386	Ishikawa no Ishiashi	Q11586292	Ishikawa no Ishiashi	child	Soga no Yasumaro	M	soga yasumaro
6000000001903975341	間人	Q11655373	Hashihito	child	Tamura Jomei-tenno	F	
6000000001904421075	大田	Q603057	Princess Ōta	child	遠智娘 蘇我	F	
6000000001904590490	壱志	Q11429638	Princess Ichishi-hime	child	Otomo Kobun-tenno	F	kadono
6000000001904594621	泊瀬部	Q7244631	Q7244631	child	Kajihime	F	kajihime
6000000001904772457	新田部	Q11503777	Niitabe-shinnō	child	Ioe no Iratsume Fujiwara	M	
6000000001906274230	唐梅院 松平	Q11418573	Tobai-in	sibling	康重 松平	F	
6000000001906677304	安親 藤原	Q11623154	Fujiwara no Yasuchika	child	中正 藤原	M	
6000000001907464766	資康 日野	Q47470090	Sukeyasu Hino	child	時光 日野	M	
6000000001917102007	勝親 武田	Q6639650	Q6639650	sibling	信勝 武田	M	
6000000001919719543	Teresa Catarina Caterina de Moncada y Aragón IX Duquesa de Montalto	Q5758154	Teresa Catalina Moncada de Aragón y Fajardo	child	Maria Teresa Faxardo de Portugal VII marquesa de los Vélez	F	fadrique jose osorio teresa toledo vicente
6000000001925015568	Marie Sophie de Courcillon	Q3847883	Q3847883	child	Philippe Egon de Courcillon	F	courcillon egon franoise philippe pompadour
6000000001931183724	通季 西園寺	Q11489586	Tokudaiji Saneyoshi	child	Mitsuko Fujiwara	M	fujiwara kinzane mitsuko
