cluster,cluster_size,geni_id,name,generations_above,exports_containing
9,3495,6000000173627293837,Shirley May Ann Donohue,66,1
9,3495,6000000173627294029,Aileen Claire Donohue,66,1
9,3495,6000000054138627380,Maxwell T,66,1
9,3495,6000000054139264060,Keith,66,1
9,3495,6000000054139364875,Jennifer Anne Douglas,66,1
9,3495,6000000054139012067,Bruce,66,1
9,3495,6000000054139137938,Marjorie Douglas,66,1
9,3495,6000000054123100904,Cora Charity Pleffer,66,1
9,3495,6000000054123143867,Roy T,66,1
9,3495,6000000054137046245,Neta Mary Roberts,66,1
9,3495,6000000054137386995,Ivy M Roberts,66,1
9,3495,6000000054137532191,Marjorie Paula Roberts,66,1
9,3495,6000000054137706097,Doreen Jean Roberts,66,1
9,3495,6000000054137757991,Ronald Douglas,66,1
9,3495,6000000054137791949,Cyril Selwyn,66,1
9,3495,6000000054137791964,Cecil Sydney,66,1
9,3495,6000000054137854909,Kathleen M Roberts,66,1
9,3495,6000000054137947895,Daisy Roberts,66,1
9,3495,6000000054137948952,Betty Janette Roberts,66,1
9,3495,6000000082497288193,Private,66,1
9,3495,6000000223056401199,Elsie Jane Pearson,66,1
9,3495,6000000223056401219,Thomas Harold Pearson,66,1
9,3495,6000000223056401253,Ida Nellie Pearson,66,1
9,3495,6000000223056401272,William Horace Pearson,66,1
9,3495,6000000223056401302,,66,1
9,3495,6000000223055013639,Jack Kenneth Oughton Green,66,1
9,3495,6000000223055013813,Ilor Elizabeth Green,66,1
9,3495,6000000223056502847,Alma Ellen Green,66,1
9,3495,6000000223056502882,Clifton Harry Frederick Green,66,1
9,3495,6000000223056502920,Carl Edward Lancelot Green,66,1
9,3495,6000000223056502952,Thelma Hope Green,66,1
9,3495,6000000223056399093,Marguerita (Gretta) Green,66,1
9,3495,6000000004017445683,Veta Christie,66,1
9,3495,6000000004090235400,Erle,66,1
9,3495,6000000004090281318,Spencer,66,1
9,3495,6000000004090293577,Paul,66,1
9,3495,6000000004090339103,Beryl Christie,66,1
9,3495,6000000004090355013,Victor,66,1
9,3495,6000000223056597100,Charles William Ferguson,66,1
9,3495,6000000223056597109,Duncan Ray Ferguson,66,1
9,3495,6000000223056597118,Willinia Louisa Ferguson,66,1
9,3495,6000000223056597129,Violet Mabel Ferguson,66,1
9,3495,6000000223056597138,Ronald Stuart Ferguson,66,1
9,3495,6000000223056597147,Edith Mary Ferguson,66,1
9,3495,6000000223056597165,Reginald Thomas,66,1
9,3495,6000000223056597174,Celia Ann J Thomas,66,1
9,3495,6000000223056597194,Thomas Thomas,66,1
9,3495,6000000223056597253,Frederick James Thomas,66,1
9,3495,6000000223056597267,John William Henry Thomas,66,1
9,3495,6000000223056597273,,66,1
9,3495,6000000061126753078,Private,66,1
9,3495,287622013480007042,Private,66,1
9,3495,287622131780004301,Private,66,1
9,3495,287622178960001471,Private,66,1
9,3495,287622531910004292,Doris Thelma Baskerville,66,1
9,3495,287622695440005534,Roy George Baskerville,66,1
9,3495,287622821060004308,Eric Edwin Baskerville,66,1
9,3495,287622900800001404,Arthur Charles Baskerville,66,1
9,3495,287623069260008007,Henry Ernest,66,1
9,3495,287623123400003699,Earl William,66,1
9,3495,287623302600003651,Ethel May,66,1
9,3495,287623394410002924,Jack Kent Baskerville,66,1
9,3495,6000000181680547899,Ella Dorothy Baskerville,66,1
9,3495,6000000181683168825,Stanley Lindon,66,1
9,3495,4645365,Lauretta May,66,1
9,3495,4645374,Daisy Elizabeth Baskerville,66,1
9,3495,4645385,Clarice Irene Baskerville,66,1
9,3495,4645414,Hilton Adolphus,66,1
9,3495,4645422,Eric James,66,1
9,3495,4645434,Alan Salvason,66,1
9,3495,4645446,Violet Madge Baskerville,66,1
9,3495,4645454,Leonard Percival,66,1
9,3495,4645462,James Norman Joseph,66,1
9,3495,4645468,Mildred Jean Baskerville,66,1
9,3495,4644147,Christine C,66,1
9,3495,4644156,Annie Elizabeth,66,1
9,3495,4644163,Muriel A H Marsh,66,1
9,3495,4644173,Albert E,66,1
9,3495,4644180,Sylvia A P Marsh,66,1
9,3495,4644190,Harold P,66,1
9,3495,4644198,John W,66,1
9,3495,4644205,Robert C,66,1
9,3495,4644210,Ruby M Marsh,66,1
9,3495,4644213,Mary A M,66,1
9,3495,4644217,Ivy J Marsh,66,1
9,3495,4625258,Private,66,1
9,3495,4625259,Cyril,66,1
9,3495,4625262,Irving Henry,66,1
9,3495,4625263,Nellie Mabel Baskerville,66,1
9,3495,4625264,Lauretta Hilda Baskerville,66,1
9,3495,4625266,Lesley James,66,1
9,3495,4625267,Herbert Keith,66,1
9,3495,4625269,Frank Batchelor,66,1
9,3495,6000000201703653215,Olive Myee Thomas,66,1
9,3495,6000000201705101840,,66,1
9,3495,6000000201705101846,Joseph W Thomas,66,1
9,3495,6000000201705101857,Daphne Violet May Thomas,66,1
9,3495,6000000016238985942,frederick william,66,1
9,3495,6000000027985486623,Leonore,66,1
9,3495,6000000054055131017,Peter Eugene,65,1
9,3495,6000000054055447944,Walter Augustine,65,1
9,3495,6000000054055505899,Regina May Donohue,65,1
9,3495,6000000054055640857,Joseph,65,1
9,3495,6000000054055641875,Theresa M K Donohue,65,1
9,3495,6000000054055662883,James E Donohue,65,1
9,3495,6000000054055797821,Francis John,65,1
9,3495,6000000054092648985,Leonard Oswald,65,1
9,3495,6000000054093025857,Vincent Donald,65,1
9,3495,6000000054093034844,Joseph Reginald,65,1
9,3495,6000000054090726297,Rhoda Amanda Douglas,65,1
9,3495,6000000054091314072,Herbert Charles,65,1
9,3495,6000000054091363963,Walter Lamont,65,1
9,3495,6000000054091370997,Donald Wesley,65,1
9,3495,6000000054091414053,Norman Alfred,65,1
9,3495,6000000054091423174,Oswald Edwin,65,1
9,3495,6000000054091465943,Howard Randolf,65,1
9,3495,6000000054091696918,Leslie Oliver,65,1
9,3495,6000000054091745915,Ethel Maud Douglas,65,1
9,3495,6000000054091808835,Annie May Douglas,65,1
9,3495,6000000054091947821,Aubrey John Mason,65,1
9,3495,6000000054092405052,Elizabeth Ann Avery,65,1
9,3495,6000000054092792866,Emily Jane Avery,65,1
9,3495,287723878580004330,"Ellen ""Nell"" Green",65,1
9,3495,287723895240002950,Frederick Green,65,1
9,3495,287724086100003680,Joseph Green,65,1
9,3495,287724195510002942,William Green,65,1
9,3495,6000000223056503034,John Green,65,1
9,3495,287683329720001458,??,65,1
9,3495,287685726490008938,Mary Ann Christie,65,1
9,3495,287686066120008961,Thomas,65,1
9,3495,287686279250001410,James William,65,1
9,3495,287686479380008932,Jane Forsythe Christie,65,1
9,3495,287686801420005583,Edwin George,65,1
9,3495,287687372830004328,Annie Christie,65,1
9,3495,287687940030002996,John,65,1
9,3495,287688389410002934,Eldrid Leslie,65,1
9,3495,287688808870005500,Janie Christie,65,1
9,3495,287655117630002957,Mary Eliza Thomas,65,1
9,3495,287655238110002973,William P Thomas,65,1
9,3495,287655396910002967,Thomas Thomas,65,1
9,3495,287655529920006370,Sarah Jane Thomas,65,1
9,3495,287655805170002950,Cecilia,65,1
9,3495,287655929690005571,Eliza Ann Thomas,65,1
9,3495,287656069990005556,Sophia Edith Thomas,65,1
9,3495,287656312340005530,Joseph James Roberts Thomas,65,1
9,3495,287656631090002978,Alfred Henry Thomas,65,1
9,3495,287657101780008018,John Henry William Thomas,65,1
9,3495,287657336230004299,Arthur Herbert Thomas,65,1
9,3495,287657406900003698,Oliver E G Thomas,65,1
9,3495,287657778630004274,Alfred Phillip Thomas,65,1
9,3495,287657933730004277,Charles B Thomas,65,1
9,3495,6000000223056596934,Mary Jane Baskerville,65,1
9,3495,287640708730001467,Joseph,65,1
9,3495,287640756640008957,William Joseph,65,1
9,3495,287640870500008014,Elizabeth,65,1
9,3495,287641018390003716,Ellen,65,1
9,3495,287641119400006303,John,65,1
9,3495,287641236350005570,James,65,1
9,3495,287641419900006332,Annie,65,1
9,3495,287641538080008962,Thomas,65,1
9,3495,287641831870007092,Frederick,65,1
9,3495,6000000061127700834,Jane Penrose Thomas,65,1
9,3495,287616187230003683,George Lindon,65,1
9,3495,287616358900008004,Ernest Edwin,65,1
9,3495,287616501690007065,Amelia,65,1
9,3495,287616747360005540,Florence Ethel,65,1
9,3495,287617012840001424,Gertrude Pearl,65,1
9,3495,287617175540001441,Frederick,65,1
9,3495,4622975,James Adolphus,65,1
9,3495,4622991,Christina May Baskerville,65,1
9,3495,4623005,Herbert,65,1
9,3495,4623008,Lauretta Gertude,65,1
9,3495,6000000201704104809,John Thomas,65,1
9,3495,6000000016239185541,eliza,65,1
9,3495,6000000029141260203,Blanch Beard,65,1
9,3495,288407456810006353,Joseph B,64,1
9,3495,288407617950001964,Emily,64,1
9,3495,288407671050002593,Clara J,64,1
9,3495,288407869220001967,Louisa,64,1
9,3495,288407961170008039,Isabella,64,1
9,3495,288408044460002600,Sarah Ann,64,1
9,3495,288408386580006347,Agnes Baskerville,64,1
9,3495,288408537270006320,Elizabeth Mary,64,1
9,3495,288408716360002616,Alice Maud,64,1
9,3495,288408855760006306,Mary Ann,64,1
9,3495,6000000054053346132,Mary Elizabeth Douglas,64,1
9,3495,6000000054054605956,Susannah Douglas,64,1
9,3495,6000000054055074879,Annie Baskerville Douglas,64,1
9,3495,6000000054055190900,Caroline Douglas,64,1
9,3495,6000000054055197896,William Donald,64,1
9,3495,6000000054055223877,Walter Edwin,64,1
9,3495,6000000054055372821,Ellen Douglas,64,1
9,3495,287612923100003706,Anne Baskerville,64,1
9,3495,287613167220007070,Ann Baskerville,64,1
9,3495,287613280530005543,Jane Baskerville,64,1
9,3495,287613374590008015,Mary Elizabeth Baskerville,64,1
9,3495,287613647050001463,Joseph,64,1
9,3495,287613727230007098,Edward,64,1
9,3495,287613947780005580,Eliza Baskerville,64,1
9,3495,287614139080001436,George Baskerville,64,1
9,3495,4622602,James Baskerville,64,1
9,3495,6000000111087358131,Edwin Baskerville,64,1
9,3495,6000000111087894091,<private> Baskerville,64,1
9,3495,6000000111088494861,<private> Baskerville,64,1
9,3495,6000000111088669825,<private> Baskerville,64,1
9,3495,6000000201705101890,Eliza Baskerville,64,1
9,3495,6000000223056503252,Mary Baskerville,64,1
9,3495,6000000223056503311,Joseph Baskerville,64,1
9,3495,6000000223056503340,Edward Baskerville,64,1
9,3495,6000000223056503352,George Edwin Baskerville,64,1
9,3495,6000000016239208277,john,64,1
9,3495,6000000029141055661,Rosa Baskerville,64,1
9,3495,6000000029141129437,Clara Baskerville,64,1
9,3495,6000000029141264776,Ann Baskerville,64,1
9,3495,6000000029141330426,Myra Baskerville,64,1
9,3495,6000000029141502081,Dora Baskerville,64,1
9,3495,6000000029141533169,John Alfred,64,1
9,3495,6000000010390745626,Richard,63,1
9,3495,6000000220614439360,Richard Vincent,63,1
9,3495,6000000220615294438,Henry Vincent,63,1
9,3495,288027844370007045,John,63,1
9,3495,288028485090004368,James,63,1
9,3495,288028531500007049,Ann,63,1
9,3495,288028691800001471,Thomas,63,1
9,3495,288028739590002990,Jane,63,1
9,3495,288029021290007080,Edwin,63,1
9,3495,288029164940007083,George,63,1
9,3495,288029401330004404,Mary Baskerville,63,1
9,3495,288029596140007086,William,63,1
9,3495,288029693530003703,Anne Preece Baskerville,63,1
9,3495,288029866140001460,Charles,63,1
9,3495,4622713,Joseph Baskerville,63,1
9,3495,6000000016239324625,james,63,1
9,3495,6000000029141374847,John,63,1
9,3495,6000000010390777417,Packington,62,1
9,3495,6000000220615294430,Mary Tomkins,62,1
9,3495,6000000220615294513,Thomas Tomkins,62,1
9,3495,6000000220615294520,Richard Tompkins,62,1
9,3495,6000000220615294528,Joan Tomkins,62,1
9,3495,6000000220615294536,James Tomkins,62,1
9,3495,6000000220615294544,John Tompkins,62,1
9,3495,6000000220615294552,Henry Tomkins,62,1
9,3495,6000000220615294559,Robert Tomkins,62,1
9,3495,6000000220615294566,Samuel Tompkins,62,1
9,3495,6000000220615294573,Grace Tomkins,62,1
9,3495,6000000220615294580,Elizth Tomkins,62,1
9,3495,6000000220615294590,Nicholas Tompkins,62,1
9,3495,287731943700002984,James,62,1
9,3495,6000000029160297011,John,62,1
9,3495,6000000010390491904,Nathaniel Tomkyns,61,1
9,3495,6000000025676222306,Hester Tomkins,61,1
9,3495,6000000025676256481,Uvedale Tomkins,61,1
9,3495,6000000025676307395,Margaret Tomkins,61,1
9,3495,6000000025676568871,Anne Tompkins,61,1
9,3495,6000000025676583939,Walter Tomkins,61,1
9,3495,6000000223484167913,Tomkins,61,1
9,3495,6000000220615294482,Richard Tomkins,61,1
9,3495,6000000030025135495,Herbert Perrott Pakington,61,1
9,3495,6000000030025217075,John Pakington,61,1
9,3495,6000000000585705565,Alexander,61,1
9,3495,6000000025781730173,Alicia Tomkins,61,1
9,3495,6000000025781833029,Nicholas Tomkins,61,1
9,3495,6000000025782003946,John Tomkins,61,1
9,3495,6000000177094058852,Denis,61,1
9,3495,6000000177094964832,Peter,61,1
9,3495,6000000178417073821,James,61,1
9,3495,6000000210608407860,Hannah Tomkins,61,1
9,3495,6000000210608437838,Fanny Tomkins,61,1
9,3495,6000000210608471833,Honore Tomkins,61,1
9,3495,6000000069368967040,Margaret Tomkins,61,1
9,3495,6000000069370041834,Anne Tomkins,61,1
9,3495,6000000069372148130,Alexander,61,1
9,3495,6000000069372534829,Samuel,61,1
9,3495,6000000013504613443,Alexander Tomkyns,61,1
9,3495,287921825900006352,John,61,1
9,3495,288430361650003681,Mary,61,1
9,3495,6000000010390469502,John Tomkyns,60,1
9,3495,6000000025675230596,William Tomkins,60,1
9,3495,6000000025675985016,James Tomkyns,60,1
9,3495,6000000025676073867,Thomas Tomkins,60,1
9,3495,6000000025676076827,Richard Tomkyns,60,1
9,3495,6000000176104326917,Catherine Tomkyns,60,1
9,3495,6000000004398784978,Mary Tregonwell,60,1
9,3495,6000000016511954600,Dorothea Tregonwell,60,1
9,3495,6000000028000145905,John Tregonwell,60,1
9,3495,6000000021500637548,Herbert Perrott Pakington,60,1
9,3495,6000000025606538876,John Tomkins,60,1
9,3495,6000000025606004947,George Tomkins,60,1
9,3495,6000000069370768348,Sarah Tomkins,60,1
9,3495,6000000069371419821,John,60,1
9,3495,6000000069371582847,Mary Tomkins,60,1
9,3495,6000000210728269821,Alexander,60,1
9,3495,6000000029160770479,Joseph,60,1
9,3495,6000000010390713256,Anna Boyle,59,1
9,3495,6000000027086395873,John Tregonwell,59,1
9,3495,6000000030602797819,Joan Courtenay,59,1
9,3495,6000000030602975985,William Courtenay,59,1
9,3495,6000000223483730889,John,59,1
9,3495,6000000223483875852,Jane Vaughan,59,1
9,3495,6000000223483805009,Vaughan,59,1
9,3495,6000000223483915852,Watkin,59,1
9,3495,6000000223483970890,Ann Vaughan,59,1
9,3495,6000000223484011828,Roger,59,1
9,3495,6000000223484044852,Vaughan,59,1
9,3495,6000000223484073856,Vaughan,59,1
9,3495,6000000223484102863,Frances Vaughan,59,1
9,3495,6000000021495220228,Hester Perrott,59,1
9,3495,6000000025606379093,John Tomkins,59,1
9,3495,6000000176104326948,Samuel Tomkyns,59,1
9,3495,6000000176104326951,Rebecca Tomkyns,59,1
9,3495,6000000176104326954,Elizabeth Tomkyns,59,1
9,3495,6000000176104326957,Margaret Tomkyns,59,1
9,3495,6000000176104326960,Frances Tomkyns,59,1
9,3495,6000000210607983830,Alexander Tomkyns,59,1
9,3495,6000000025676246202,George Tomkins,59,1
9,3495,287928462570003706,Susanna,59,1
9,3495,6000000000081361705,Anne Hastings,59,1
9,3495,6000000073225719961,Edmund,59,1
9,3495,6000000003161882400,Henry Robert Reeves,59,1
9,3495,6000000003161882412,Sarah Lee,59,1
9,3495,6000000003161882541,James Reeves,59,1
9,3495,6000000003741174457,Ann Reeves,59,1
9,3495,6000000004058538714,Rebecca Reeves,59,1
9,3495,6000000041567268237,Joseph Reeves,59,1
9,3495,6000000041569618250,Elizabeth Reeves,59,1
9,3495,6000000041569817013,Martha Reeves,59,1
9,3495,6000000041569857208,Mary Reeves,59,1
9,3495,6000000098854980958,John,59,1
9,3495,6000000108357514828,Elizabeth Reeves,59,1
9,3495,6000000115724812821,Genia Reeves,59,1
9,3495,6000000115725016870,Unknown,59,1
9,3495,6000000115725620829,Patience Reeves,59,1
9,3495,6000000207750671017,Thomas Reeves,59,1
9,3495,6000000072883965915,Mary,59,1
9,3495,6000000072884126821,Elizabeth,59,1
9,3495,6000000072883523416,Ann Ryves,59,1
9,3495,6000000072884080019,Elizabeth,59,1
9,3495,6000000072884351966,Mary Ryves,59,1
9,3495,6000000072812274455,Elizabeth,59,1
9,3495,6000000072813108922,Ann Thoedosia,59,1
9,3495,6000000072813205845,Thomas,59,1
9,3495,6000000072880309213,Thomas,59,1
9,3495,6000000072880747907,George,59,1
9,3495,6000000072880873821,Anne Ryves,59,1
9,3495,6000000072883741570,Thomas,59,1
9,3495,6000000072884728942,Richard,59,1
9,3495,6000000162963326890,Christopher Ingham,59,1
9,3495,6000000191287519827,John James,59,1
9,3495,6000000072809495803,William,59,1
9,3495,6000000072810568054,Phillip,59,1
9,3495,6000000072810661060,Charles,59,1
9,3495,6000000072810800966,Valentine,59,1
9,3495,6000000026429173038,Henry William Berkeley Portman,59,1
9,3495,6000000072810370055,William,59,1
9,3495,6000000072810621924,Thomas,59,1
9,3495,6000000072810660851,Alexander,59,1
9,3495,6000000072810750884,Catherine Ryves,59,1
9,3495,6000000206278653214,John Hill,59,1
9,3495,6000000030603242544,William Courtenay,59,1
9,3495,6000000030603292194,Francis Courtenay,59,1
9,3495,6000000030603543019,Morris Courtenay,59,1
9,3495,6000000017405292857,Mary Fitzjohn,59,1
9,3495,6000000007272736323,William Wrey,59,1
9,3495,6000000215398272824,George,59,1
9,3495,6000000165187981672,,59,1
9,3495,6000000165190319397,Private,59,1
9,3495,6000000165197841822,Private,59,1
9,3495,6000000165197876821,,59,1
9,3495,6000000001013093323,Thomas Skidmore,59,1
9,3495,6000000002006505160,Robert,59,1
9,3495,6000000002351094456,Andrew Olde,59,1
9,3495,6000000002351098738,Hannibal Olde,59,1
9,3495,6000000002351134053,Francis Olde,59,1
9,3495,6000000033524979737,John,59,1
9,3495,6000000033525274856,Charity Olde,59,1
9,3495,6000000003681560713,Winston Churchill,59,1
9,3495,6000000027208338292,William Sampson Churchill,59,1
9,3495,6000000077016802244,Mary Churchill,59,1
9,3495,6000000077017308579,Elizabeth Churchill,59,1
9,3495,6000000077017720350,Anne Churchill,59,1
9,3495,6000000077017817304,Joseph Churchill,59,1
9,3495,6000000077018272891,Margaret Churchill,59,1
9,3495,6000000077804579818,Sarah Churchill,59,1
9,3495,6000000190415642881,Josiah Churchill,59,1
9,3495,6000000190415787879,Thomas Churchill,59,1
9,3495,6000000000628847790,John Churchill,59,1
9,3495,6000000003216108447,Henry Mervyn,59,1
9,3495,6000000003216061999,Elizabeth Blennerhassett,59,1
9,3495,6000000003216063016,Henry Blennerhassett,59,1
9,3495,6000000054822339902,Robert Maguire,59,1
9,3495,6000000226372832823,Cuconnacht (Cory) McGuire,59,1
9,3495,5692248202560109385,Walter Butler,59,1
9,3495,5692265797330077457,John Butler,59,1
9,3495,5692270231380034944,Thomas,59,1
9,3495,6000000006782164385,Lucia Butler,59,1
9,3495,6000000012675184276,Mary Butler,59,1
9,3495,6000000018860148285,Frances Butler,59,1
9,3495,6000000028646285862,Elizabeth Butler,59,1
9,3495,6000000013354340194,John Touchet,59,1
9,3495,6000000016881995178,James Touchet,59,1
9,3495,6000000044370436929,Mary Touchet,59,1
9,3495,6000000059646779084,Ann Touchet,59,1
9,3495,6000000059647094828,Eleanor Touchet,59,1
9,3495,6000000027635096957,Frances Anketell,59,1
9,3495,6000000050749534870,John,59,1
9,3495,6000000002188542183,Henry Hastings-Bass Lord Hastings,59,1
9,3495,6000000002188542278,Mary Hastings,59,1
9,3495,6000000007069470022,Theophilus Hastings,59,1
9,3495,6000000059054992877,Elizabeth Hastings,59,1
9,3495,6000000020375274355,Mary Davies,59,1
9,3495,6000000007297119421,John 'George' Stawell,59,1
9,3495,6000000020853804038,Ralph Stawell,59,1
9,3495,6000000008839980564,Stuarta Thynne,59,1
9,3495,6000000015907054284,Thomas Thynne,59,1
9,3495,6000000022337815101,William Harbin,59,1
9,3495,838990,William Harbin,59,1
9,3495,992569,Christopher Harbin,59,1
9,3495,6000000022337672496,Joseph Harbin,59,1
9,3495,6000000219594199864,Martha Whipple,59,1
9,3495,6000000219595456847,Sarah Whipple,59,1
9,3495,6000000015651961338,Dorothy Hastings,58,1
9,3495,6000000037898674885,Catherine Vaughan,58,1
9,3495,6000000223483937821,Rowland,58,1
9,3495,6000000223483999828,Henry,58,1
9,3495,6000000021499135025,Herbert,58,1
9,3495,6000000000585610283,Alexander Tomkins,58,1
9,3495,6000000025676169703,John Tomkins,58,1
9,3495,6000000176104326863,Peregrine Tomkyns,58,1
9,3495,6000000176104326866,Nathaniel Tomkyns,58,1
9,3495,6000000176104326871,Nicholas Tomkyns,58,1
9,3495,6000000176104326874,Thomas Tomkyns,58,1
9,3495,6000000176104326877,John Tomkyns,58,1
9,3495,6000000176104326880,Giles Tomkyns,58,1
9,3495,6000000004028733140,James,58,1
9,3495,6000000000081307930,Henry Hastings,58,1
9,3495,6000000195539917863,George,58,1
9,3495,6000000073225546027,Edmund,58,1
9,3495,6000000073225725907,Susanna,58,1
9,3495,6000000073225729849,John,58,1
9,3495,6000000073225827861,Mathew,58,1
9,3495,6000000003721910981,Henry Cabel Reeves,58,1
9,3495,6000000072812563076,George Frederick Ryves,58,1
9,3495,6000000072812567205,Charles Ryves,58,1
9,3495,6000000072813142847,Arethusa Ryves,58,1
9,3495,6000000072813218013,Thomas Ryves,58,1
9,3495,6000000072813338955,Elizabeth Ryves,58,1
9,3495,6000000072813376919,Robert Ryves,58,1
9,3495,6000000072813388884,Richard,58,1
9,3495,6000000162967209822,Robert Ingham,58,1
9,3495,6000000191287024860,John (Johannes),58,1
9,3495,294763876260007021,John,58,1
9,3495,6000000015651242975,Jeremiah,58,1
9,3495,6000000015651944299,Richard,58,1
9,3495,6000000015652405051,Maurice Berkeley,58,1
9,3495,6000000015652420032,Edward Berkeley,58,1
9,3495,6000000026431072106,William Portman,58,1
9,3495,6000000225410103897,Mary Berkeley,58,1
9,3495,6000000015651850339,Frank,58,1
9,3495,6000000015651964701,Thomas,58,1
9,3495,6000000015652094081,William,58,1
9,3495,6000000015652131108,Bagshaw,58,1
9,3495,6000000026810383527,Dorothy Ryves,58,1
9,3495,6000000026810631508,Mary Ryves,58,1
9,3495,6000000206278653321,Edward Hatch Hill,58,1
9,3495,6000000007023954445,George Courtenay,58,1
9,3495,6000000007023995242,William Courtenay,58,1
9,3495,6000000007024049291,Thomas Courtenay,58,1
9,3495,6000000007024061165,Edward Courtenay,58,1
9,3495,6000000007024064133,Alexander,58,1
9,3495,6000000007024218018,John,58,1
9,3495,6000000007024456066,Bridget Courtenay,58,1
9,3495,6000000007272325157,Elizabeth Courtenay,58,1
9,3495,6000000011852009085,Margaret Courtenay,58,1
9,3495,6000000030605230206,Francis Anketill,58,1
9,3495,6000000030616103575,Jane Anketill,58,1
9,3495,6000000030616463327,Christopher Anketill,58,1
9,3495,6000000030616538069,John Anketill,58,1
9,3495,6000000030616587957,Thomas Anketill,58,1
9,3495,6000000165197174832,Henry,58,1
9,3495,6000000165197664832,Private,58,1
9,3495,5582225895390105740,Agnes Annes Lawrence,58,1
9,3495,6000000001013062762,George Lawrence,58,1
9,3495,6000000001013069305,John Lawrence,58,1
9,3495,6000000001013072369,Charles Lawrence,58,1
9,3495,6000000001013075221,Morgan Lawrence,58,1
9,3495,6000000001013075662,Christopher Lawrence,58,1
9,3495,6000000001013075720,Mary Lawrence,58,1
9,3495,6000000001013096496,Honor Lawrence,58,1
9,3495,6000000001013100893,Angel Lawrence,58,1
9,3495,6000000001013118091,Frances Lawrence,58,1
9,3495,6000000001013125401,Robert Lawrence,58,1
9,3495,6000000001013127267,Richard Lawrence,58,1
9,3495,6000000001013132777,Thomas Lawrence,58,1
9,3495,6000000001013134838,Lucy Lawrence,58,1
9,3495,6000000001013147199,Honor Lawrence,58,1
9,3495,6000000002218564944,John Ebenezer Olds,58,1
9,3495,6000000002351072894,Avis Olde,58,1
9,3495,6000000002351164785,Bartholomew Olde,58,1
9,3495,6000000003988684007,John Churchill,58,1
9,3495,6000000023996223980,Jasper Churchill,58,1
9,3495,6000000003216108259,Audley Mervyn,58,1
9,3495,6000000003216108297,Deborah Mervyn,58,1
9,3495,6000000003216108505,James Mervyn,58,1
9,3495,5692239090640112755,Frances Touchet,58,1
9,3495,6000000006444672534,Rebecca Tuchet,58,1
9,3495,6000000006444768305,James Tuchet,58,1
9,3495,6000000006444790871,Mervyn Tuchet,58,1
9,3495,6000000027634869710,Lucy Touchet,58,1
9,3495,6000000081249343361,George Tuchete,58,1
9,3495,6000000081249463590,Dorothy Touchete,58,1
9,3495,6000000002188542178,Lucy Davies,58,1
9,3495,6000000020376362031,John Davies,58,1
9,3495,6000000007296798811,John Stawell,58,1
9,3495,6000000015906286524,James,58,1
9,3495,6000000015906644622,Thomas Thynne,58,1
9,3495,342830728790005650,Samuel Harbin,58,1
9,3495,6000000007306882000,John Harbin,58,1
9,3495,6000000040706772841,Christopher Harbin,58,1
9,3495,6000000097350757991,Martha Harbin,58,1
9,3495,6000000097350758000,Elizabeth Harbin,58,1
9,3495,6000000097350758004,Margaret Harbin,58,1
9,3495,6000000097350758014,Bridget Harbin,58,1
9,3495,6000000097350758018,Gertrude Harbin,58,1
9,3495,6000000097350758028,Katherine Harbin,58,1
9,3495,992352,Anne Harbin,58,1
9,3495,992377,Edward Harbin,58,1
9,3495,992412,Robert Harbin,58,1
9,3495,6000000219595548839,Thomas W,58,1
9,3495,6000000029408498926,Mary Fitz,58,1
9,3495,6000000000424969358,Walter ap John,57,1
9,3495,6000000005965502314,Anna Duckett,57,1
9,3495,6000000005965502583,Henry Duckett,57,1
9,3495,6000000005965502654,Jane Duckett,57,1
9,3495,6000000005965502765,John John Duckett,57,1
9,3495,6000000005965502854,Lionel Duckett,57,1
9,3495,6000000005965502887,Margaret Duckett,57,1
9,3495,6000000005965502900,Martha Duckett,57,1
9,3495,6000000005965502918,Mary Duckett,57,1
9,3495,6000000011207096309,Harry Miners,57,1
9,3495,6000000031158839972,Mary Miners,57,1
9,3495,6000000205003727907,Roger,57,1
9,3495,6000000117617734852,William MIners,57,1
9,3495,6000000185383124894,Phillip Myners,57,1
9,3495,6000000185383597844,Agnes Miners,57,1
9,3495,6000000185383707863,Digory Miners,57,1
9,3495,6000000185383935852,Danizell Miners,57,1
9,3495,6000000185383980832,Nicholas Myners,57,1
9,3495,6000000185384071821,Ambrose Mynors,57,1
9,3495,6000000002991881146,Thomas Walwyn,57,1
9,3495,6000000002991937225,Sybil Walwyn,57,1
9,3495,6000000002991937245,Margaret Walwyn,57,1
9,3495,6000000002991937255,John Walwyn,57,1
9,3495,6000000002991937265,Elizabeth Walwyn,57,1
9,3495,6000000002991937275,William Walwyn,57,1
9,3495,6000000002991937285,Joan Walwyn,57,1
9,3495,6000000002991937305,Richard Walwyn,57,1
9,3495,6000000002998953235,Ann Walwyn,57,1
9,3495,6000000002998953295,Katherine Walwyn,57,1
9,3495,6000000025169727165,Francis Kyrle,57,1
9,3495,6000000024333709714,Humphrey Baskerville,57,1
9,3495,6000000024334263377,Thomas Baskerville,57,1
9,3495,6000000033124351143,Roger,57,1
9,3495,6000000000424969477,Mary Scudamore,57,1
9,3495,4277541,Walter SCUDAMORE,57,1
9,3495,4277547,William Scudamore,57,1
9,3495,4277552,Gilbert SCUDAMORE,57,1
9,3495,4277585,Robert SCUDAMORE,57,1
9,3495,6000000000424969548,George Scudamore,57,1
