geni_id,cjk,culture,evidence
6000000131430057899,清河武城,zh,"carries the clan seat 清河武城, which is Chinese"
6000000131430115934,清河武城,zh,"carries the clan seat 清河武城, which is Chinese"
6000000131430155949,需 天水,zh,"graph traversal, 1 hop(s)"
6000000131430227895,清河武城,zh,"carries the clan seat 清河武城, which is Chinese"
6000000131430525832,清河武城,zh,"carries the clan seat 清河武城, which is Chinese"
6000000131430526822,清河武城,zh,"carries the clan seat 清河武城, which is Chinese"
6000000131431529821,正紀 范陽涿縣,zh,"carries the clan seat 范陽涿縣, which is Chinese"
6000000131432243846,祥道 同壽 魏州觀城,zh,"graph traversal, 2 hop(s)"
6000000131433513821,景先 齊賢 魏州觀城,zh,"graph traversal, 3 hop(s)"
6000000131466557984,藻 廣平易陽,zh,"graph traversal, 4 hop(s)"
6000000131467410855,會 廣平易陽,zh,"graph traversal, 2 hop(s)"
6000000131467674838,矜 廣平易陽,zh,"graph traversal, 3 hop(s)"
6000000131468975893,婉順 尫娘 隴西狄道,zh,the person's own Wikidata item Q11095932 is labelled in zh
6000000131474817853,廣禮 魏州觀城,zh,"graph traversal, 3 hop(s)"
6000000131674387159,沐 范陽涿縣,zh,"carries the clan seat 范陽涿縣, which is Chinese"
6000000131675549843,滎陽開封,zh,"carries the clan seat 滎陽開封, which is Chinese"
6000000131766735833,充 瓜州晉昌,zh,"graph traversal, 1 hop(s)"
6000000131767457860,崔,zh,"graph traversal, 1 hop(s)"
6000000131988475132,損 陽,zh,"graph traversal, 1 hop(s)"
6000000131988503129,陽,zh,"graph traversal, 1 hop(s)"
6000000131988917989,叅 陽,zh,"graph traversal, 1 hop(s)"
6000000131988947018,律師 范陽涿縣,zh,"carries the clan seat 范陽涿縣, which is Chinese"
6000000131989030008,陽,zh,"graph traversal, 1 hop(s)"
6000000131989067966,陽,zh,"graph traversal, 1 hop(s)"
6000000131989167967,范陽涿縣,zh,"carries the clan seat 范陽涿縣, which is Chinese"
6000000131989307900,羲方 范陽涿縣,zh,"carries the clan seat 范陽涿縣, which is Chinese"
6000000131989467031,陽,zh,"graph traversal, 1 hop(s)"
6000000131989499939,陽,zh,"graph traversal, 1 hop(s)"
6000000131989644011,陽,zh,"graph traversal, 1 hop(s)"
6000000132291108940,宗文 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132291295899,彭城,zh,"graph traversal, 1 hop(s)"
6000000132291875881,宗經 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132291876854,宗初 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132292059821,宗衡 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132312395826,載 厚之 武都,zh,"graph traversal, 1 hop(s)"
6000000132318424192,智惠 渤海蓨縣,zh,"carries the clan seat 渤海蓨縣, which is Chinese"
6000000132318508982,淑嬐 㛺奴 渤海蓨縣,zh,"carries the clan seat 渤海蓨縣, which is Chinese"
6000000132318717027,思業 渤海蓨縣,zh,"carries the clan seat 渤海蓨縣, which is Chinese"
6000000132319413832,未知,zh,"graph traversal, 1 hop(s)"
6000000132404530336,諒 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132404707196,詡 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132404916064,諲 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132405174046,誘 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132405473870,詢 問道 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132405507000,誕 大方 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132405659836,謐 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132407344916,訥 天水新縣,zh,"graph traversal, 1 hop(s)"
6000000132407494874,令勝 天水新縣,zh,"graph traversal, 2 hop(s)"
6000000132428144179,氏 盖,,"split vote at 1 hop(s): ja 1, ko 1"
6000000132428266045,日休 安定朝那,zh,"graph traversal, 2 hop(s)"
6000000132428667287,謇 楊,ko,"graph traversal, 1 hop(s)"
6000000132428809006,氏 姚,zh,"graph traversal, 2 hop(s)"
6000000132428870923,粹 安定朝那,zh,"graph traversal, 3 hop(s)"
6000000132429197861,雙周 呂,zh,"graph traversal, 2 hop(s)"
6000000132429530824,渠 楊,ko,"graph traversal, 2 hop(s)"
6000000132429662833,愛敬 楊,ko,"graph traversal, 1 hop(s)"
6000000132429678966,鍾葵（一作鍾馗） 楊,ko,"graph traversal, 2 hop(s)"
6000000132433299843,弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132467718524,絳 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132469789914,弘嗣 廣宗 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132473809837,彰 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132474169841,恩 天恩 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132476608315,黰 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132477301154,弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132478709821,倬 韋,zh,"graph traversal, 1 hop(s)"
6000000132496133278,芷 孟芳 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132497696130,張,zh,"graph traversal, 1 hop(s)"
6000000132498652018,京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000132498891156,隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132499043213,行淹 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132499102866,弘義 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132499438833,元嗣 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132499876057,續 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132500214872,韶 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132500241859,隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132500324828,道素 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132500825829,繪 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000132502507829,妙瑜 南蘭陵,zh,"graph traversal, 1 hop(s)"
6000000132511336873,佑 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132511817834,胤 慶孫 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132511957842,弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132527848944,穆 紹叔 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132545346834,河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000132552900822,未知,zh,"graph traversal, 1 hop(s)"
6000000132553342833,褒 文義 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132553584821,勰 文邕 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132553782846,朏 文朗 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132553959837,文雅 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132554071821,文舉 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132554077834,文若 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132554144962,原 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132554296118,未知,,"split vote at 1 hop(s): ko 1, zh 1"
6000000132554326006,實 處賢 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132556525357,惠 文愻 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132557649091,孝偡 世範 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132558912867,矩 文懿 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132559208848,祁耶 滎陽開封,zh,"carries the clan seat 滎陽開封, which is Chinese"
6000000132559238100,宏 娑羅 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132559267883,穆,zh,"graph traversal, 1 hop(s)"
6000000132559790834,文立 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132561546331,始華 京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000132562178114,洪藉 京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000132563065165,思景 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132563586984,正名 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132563989857,雲 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000132563989862,席,zh,"graph traversal, 1 hop(s)"
6000000132567863006,甫 王,zh,"graph traversal, 2 hop(s)"
6000000132568641854,甲 子初 王,zh,"graph traversal, 1 hop(s)"
6000000132568857839,畊 王,zh,"graph traversal, 2 hop(s)"
6000000132568934848,恬 王,zh,"graph traversal, 1 hop(s)"
6000000132569138842,遂 潁川潁陰,zh,"carries the clan seat 潁川潁陰, which is Chinese"
6000000132849827838,黄,zh,"graph traversal, 4 hop(s)"
6000000132857232822,滎陽開封,zh,"carries the clan seat 滎陽開封, which is Chinese"
6000000133027062158,黄,zh,"graph traversal, 5 hop(s)"
6000000133033206821,稚 景叔 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000133033683821,仲規 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000133136173170,暉 字暉 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000133139276843,河東聞喜,zh,"carries the clan seat 河東聞喜, which is Chinese"
6000000133139459821,岐 河東聞喜,zh,"carries the clan seat 河東聞喜, which is Chinese"
6000000133139463901,自省 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000133139465909,自誡 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000133140284823,自察 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000133140407835,自廉 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000133431685858,李,zh,"graph traversal, 10 hop(s)"
6000000133674238434,忠政 山縣,ja,"graph traversal, 10 hop(s)"
6000000133676114196,国信 山縣,ja,"graph traversal, 5 hop(s)"
6000000133676581072,政利 小田,ja,"graph traversal, 13 hop(s)"
6000000133678038026,国政 源国政,ja,"graph traversal, 3 hop(s)"
6000000133678216849,政季 山縣 政季,ja,"graph traversal, 11 hop(s)"
6000000133678390826,政家 小田,ja,"graph traversal, 12 hop(s)"
6000000133678604845,観政 山縣,ja,"graph traversal, 9 hop(s)"
6000000133678908833,通政 山縣,ja,"graph traversal, 8 hop(s)"
6000000133678944835,清政 山縣,ja,"graph traversal, 7 hop(s)"
6000000133679149870,国兼 山縣,ja,"graph traversal, 6 hop(s)"
6000000133679179871,介頼季娘 山城,ja,"graph traversal, 3 hop(s)"
6000000133679254863,政信 山縣,ja,"graph traversal, 4 hop(s)"
6000000133679487832,国直 源,ja,"graph traversal, 2 hop(s)"
6000000133679555919,国基 源,ja,"graph traversal, 2 hop(s)"
6000000133680279867,敦光 源,ja,"graph traversal, 2 hop(s)"
6000000133680574857,中清の娘 藤原,ja,"graph traversal, 2 hop(s)"
6000000133680736865,頼国 源,ja,"graph traversal, 1 hop(s)"
6000000133680863821,頼綱 源,ja,"graph traversal, 1 hop(s)"
6000000133681143842,藤原元平の娘または藤原元尹の娘 藤原,ja,"graph traversal, 2 hop(s)"
6000000133682913267,貞王 棟,ja,"graph traversal, 1 hop(s)"
6000000133683031154,繁古 橘,ja,"graph traversal, 3 hop(s)"
6000000133683059077,貞純親王,ja,"graph traversal, 1 hop(s)"
6000000133684039945,棟貞王の娘 棟,ja,"graph traversal, 2 hop(s)"
6000000133684088005,親王 葛井,ja,"graph traversal, 2 hop(s)"
6000000133684265866,能有 源,ja,"graph traversal, 1 hop(s)"
6000000133684275880,文徳天皇,ja,"graph traversal, 2 hop(s)"
6000000133684307888,柄子 源,ja,"name ends in 子, a Japanese given-name ending"
6000000133684409876,伴氏,ja,"graph traversal, 2 hop(s)"
6000000133684569892,桓武天皇 桓武天皇,ja,"graph traversal, 3 hop(s)"
6000000133684806188,与志古,ja,"graph traversal, 3 hop(s)"
6000000133684987908,良房 藤原,ja,"graph traversal, 1 hop(s)"
6000000133685163240,三千代 橘,ja,"graph traversal, 3 hop(s)"
6000000133685350848,潔姫 源,ja,"graph traversal, 1 hop(s)"
6000000133685355823,明子 藤原,ja,"name ends in 子, a Japanese given-name ending"
6000000133685702125,諸兄 橘,ja,"graph traversal, 3 hop(s)"
6000000133685765045,粟田人上,ja,"graph traversal, 3 hop(s)"
6000000133686138949,嘉智子 橘,ja,"name ends in 子, a Japanese given-name ending"
6000000133686217281,屋主忍男武雄心命または比古布都押之信命,ja,"graph traversal, 10 hop(s)"
6000000133686271974,県犬養東人,ja,"graph traversal, 4 hop(s)"
6000000133686336987,粟田人上娘,ja,"graph traversal, 2 hop(s)"
6000000133686385926,諸兄 橘,ja,"graph traversal, 3 hop(s)"
6000000133686410884,中臣可多能祜,ja,"graph traversal, 1 hop(s)"
6000000133686444971,田口三千媛,ja,"graph traversal, 1 hop(s)"
6000000133686495918,美努王,ja,"graph traversal, 2 hop(s)"
6000000133686610879,奈良麻呂 橘,ja,"graph traversal, 2 hop(s)"
6000000133686668417,土師真妹,ja,"graph traversal, 3 hop(s)"
6000000133686705989,栗隈王,ja,"graph traversal, 1 hop(s)"
6000000133686725870,清友 橘,ja,"graph traversal, 1 hop(s)"
6000000133686910924,難波皇子,ja,"name ends in 子, a Japanese given-name ending"
6000000133687873879,影媛（山下影日売）,ja,"graph traversal, 1 hop(s)"
6000000133688591138,越道君伊羅都売,ja,"graph traversal, 2 hop(s)"
6000000133688619074,高野新笠,ja,"graph traversal, 2 hop(s)"
6000000133688746288,蘇我堅塩媛,ja,"graph traversal, 1 hop(s)"
6000000133688790970,光仁 天皇,ja,"graph traversal, 2 hop(s)"
6000000133688859272,舒明 天皇,ja,"graph traversal, 1 hop(s)"
6000000133689041947,紀諸人,ja,"graph traversal, 4 hop(s)"
6000000133689109419,広姫,ja,"graph traversal, 1 hop(s)"
6000000133689207995,皇極・斉明 天皇,ja,"graph traversal, 2 hop(s)"
6000000133689267860,和乙継,ja,"graph traversal, 3 hop(s)"
6000000133689432228,押坂彦人大兄皇子,ja,"name ends in 子, a Japanese given-name ending"
6000000133689495821,紀橡姫,ja,"graph traversal, 3 hop(s)"
6000000133689509837,施基親王,ja,"graph traversal, 2 hop(s)"
6000000133689523162,押坂彦人大兄皇子,ja,"name ends in 子, a Japanese given-name ending"
6000000133689530844,天智 天皇,ja,"graph traversal, 1 hop(s)"
6000000133689540965,吉備姫王,ja,"graph traversal, 1 hop(s)"
6000000133689593096,欽明 天皇,ja,"graph traversal, 1 hop(s)"
6000000133690072877,蘇我稲目,ja,"graph traversal, 2 hop(s)"
6000000133690081851,桜井皇子,ja,"name ends in 子, a Japanese given-name ending"
6000000133690105896,茅渟王,ja,"graph traversal, 1 hop(s)"
6000000133690218245,敏達 天皇,ja,"graph traversal, 1 hop(s)"
6000000133690319961,息長真手王,ja,"graph traversal, 2 hop(s)"
6000000133690320174,橘仲皇女,ja,"graph traversal, 3 hop(s)"
6000000133690410957,敏達 天皇,ja,"graph traversal, 2 hop(s)"
6000000133690681961,皇后石姫皇女,ja,"graph traversal, 2 hop(s)"
6000000133690903823,敏達 天皇,ja,"graph traversal, 1 hop(s)"
6000000133691211856,糠手姫皇女,ja,"graph traversal, 1 hop(s)"
6000000133691217960,春日大娘皇女,ja,"graph traversal, 4 hop(s)"
6000000133691452885,仲皇女 橘,ja,"graph traversal, 3 hop(s)"
6000000133691529823,宣化 天皇,ja,"graph traversal, 3 hop(s)"
6000000133691609010,欽明 天皇,ja,"graph traversal, 2 hop(s)"
6000000133691638833,仁賢 天皇,ja,"graph traversal, 4 hop(s)"
6000000133692086831,広姫,ja,"graph traversal, 1 hop(s)"
6000000133692214838,皇后石姫皇女,ja,"graph traversal, 2 hop(s)"
6000000133692223951,尾張目子媛（尾張連草香女）,ja,"graph traversal, 3 hop(s)"
6000000133692286918,継体 天皇,ja,"graph traversal, 3 hop(s)"
6000000133692381846,宣化 天皇,ja,"graph traversal, 3 hop(s)"
6000000133695244857,扶風,zh,"graph traversal, 1 hop(s)"
6000000133702546376,誦 國章 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133704197856,道矜 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133704326896,弼 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133704333841,陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133704376870,琛 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133704406841,爽 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133704453830,融 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133704716832,彪 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133704903844,秉 文政 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133704980826,琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133705109821,叡 文子 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133705372848,翊 仕翔 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133705484851,彭城,zh,"graph traversal, 1 hop(s)"
6000000133708350821,貴妃 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000133718509283,琅邪臨沂,zh,the person's own Wikidata item Q133468037 is labelled in zh
6000000133728030825,淵 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000133728441833,嘉 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000133728784821,湛 士深 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000133730697821,河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000133752971142,令瑗 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133759942986,澄 道鏡 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000133765786822,河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000133887223980,祝尊 陳,zh,"graph traversal, 4 hop(s)"
6000000133937117260,琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000133948431821,元素 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133948504851,寧 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133949347840,仲堪 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133949399851,師 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133949714876,融 洪遠 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133950864849,遹 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133950907858,茂 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000133951555846,叔獻 陳郡長平,zh,"carries the clan seat 陳郡長平, which is Chinese"
6000000134218772829,紹 安宗 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134260719891,孝康 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134262711821,儁康 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134263010821,衍 文舒 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134263888831,淵 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134302531030,琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134305355932,孚 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134305914837,琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134335787091,彭城,zh,"graph traversal, 1 hop(s)"
6000000134338230821,劭 平昌安丘,zh,"graph traversal, 2 hop(s)"
6000000134353073835,泛 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134353111822,湜 琅邪臨沂,zh,"carries the clan seat 琅邪臨沂, which is Chinese"
6000000134403952829,楙 子林 沛國譙郡,ko,"graph traversal, 2 hop(s)"
6000000134789478012,弼 邕明 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134789607983,暉業 紹遠 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134789684980,欎 伏生 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134789866966,根 慕容,zh,"graph traversal, 3 hop(s)"
6000000134789882974,帶 慕容,zh,"graph traversal, 2 hop(s)"
6000000134790500846,慕容,zh,"graph traversal, 1 hop(s)"
6000000134790520821,鑽遠 永業 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134796870834,昭業 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134826196902,休珪 晉昌冥安,zh,"carries the clan seat 晉昌冥安, which is Chinese"
6000000134899747037,子直 方言 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134899985937,劭 子訥 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134900090881,寬 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134900296829,子攸 彥達 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134900414825,剛 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134900418079,仁觀 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134900965924,經 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134901148888,好古 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134901176843,弘嗣 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134901281835,河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134901286829,仁楚 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000134901377821,元雄 李,zh,"graph traversal, 1 hop(s)"
6000000134971121070,益 昌黎,zh,"graph traversal, 1 hop(s)"
6000000134973886823,臯 仲聞 昌黎,zh,"graph traversal, 1 hop(s)"
6000000135000299007,重 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135001229891,穎 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135003664167,弘毅 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135003947850,彭城,zh,"graph traversal, 1 hop(s)"
6000000135004414984,憲 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135004760913,嗣莊 延敬 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135004804893,璡 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135004912021,弘度 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135004951905,璹 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135005416910,從簡 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135005693921,從易 久之 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135005704868,瑀 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135005729833,琳 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135005790865,璀 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135005800839,珣 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135005875906,太原,zh,"graph traversal, 1 hop(s)"
6000000135005953822,玢 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135006013821,珽 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135006020833,琯 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135006167822,嗣英 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135006295869,河東解縣,zh,"carries the clan seat 河東解縣, which is Chinese"
6000000135006321821,杆 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135006322946,弘正 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135006839821,弘略 隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135007839921,彭城,zh,"graph traversal, 1 hop(s)"
6000000135008585957,隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135008600022,質 季質 吳興,zh,"graph traversal, 1 hop(s)"
6000000135008997842,隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135009013889,隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135009593833,勵 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000135009718821,隴西狄道,zh,"carries the clan seat 隴西狄道, which is Chinese"
6000000135035063047,河南,zh,"graph traversal, 1 hop(s)"
6000000135035959932,博陵,zh,"graph traversal, 1 hop(s)"
6000000135040891905,豫 吳興,zh,"graph traversal, 3 hop(s)"
6000000135143095827,子羽 李,zh,"graph traversal, 2 hop(s)"
6000000135143181821,太原,zh,"graph traversal, 1 hop(s)"
6000000135256101283,珽 太原,zh,"graph traversal, 1 hop(s)"
6000000135257902923,師簡 太原,zh,"graph traversal, 1 hop(s)"
6000000135258290916,在微 太原,zh,"graph traversal, 1 hop(s)"
6000000135258532945,京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000135258716885,重 太原,zh,"graph traversal, 1 hop(s)"
6000000135258837953,孝殷 太原,zh,"graph traversal, 1 hop(s)"
6000000135259280885,河東聞喜,zh,"carries the clan seat 河東聞喜, which is Chinese"
6000000135259296859,孝豊 太原,zh,"graph traversal, 1 hop(s)"
6000000135259642095,亘 弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000135259645821,在巖 太原,zh,"graph traversal, 1 hop(s)"
6000000135259690821,在徽 太原,zh,"graph traversal, 1 hop(s)"
6000000135259967000,未知,zh,"graph traversal, 2 hop(s)"
6000000135260145890,弘農華陰,zh,"carries the clan seat 弘農華陰, which is Chinese"
6000000135260230899,鏐 剛美 太原,zh,"graph traversal, 1 hop(s)"
6000000135260430840,珏 寶元 京兆杜陵,zh,"carries the clan seat 京兆杜陵, which is Chinese"
6000000135260454852,知禮 太原,zh,"graph traversal, 2 hop(s)"
6000000135284105959,行章 太原,zh,"graph traversal, 1 hop(s)"
6000000135539584848,子儀 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135539718891,子良 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135539809821,清河,zh,"graph traversal, 1 hop(s)"
6000000135539878825,子俊 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135540399825,博陵,zh,"graph traversal, 1 hop(s)"
6000000135540657844,全義 幼成 河南洛陽,zh,"carries the clan seat 河南洛陽, which is Chinese"
6000000135548617981,尚逸 太原祁縣,zh,"carries the clan seat 太原祁縣, which is Chinese"
6000000135549377875,太原祁縣,zh,"carries the clan seat 太原祁縣, which is Chinese"
6000000135551194828,虞仲 見之 趙郡贊皇,zh,"graph traversal, 2 hop(s)"
