qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q37282585,Q101352,Sepesy,Sepesy,,,,,,,Sepesy,Sepesy,Sepesy,Sepesy,Sepesy,Sepesy,Sepesy,Sepesy,Sepesy,Sepesy,Sepesy
Q37282601,Q101352,Fraiman,Fraiman,,弗列曼,,,,,Fraiman,Fraiman,Fraiman,Fraiman,Fraiman,Fraiman,Fraiman,Fraiman,Fraiman,Fraiman,Fraiman
Q37282713,Q101352,Lopezjimenez,Lopezjimenez,,,,,,,Lopezjimenez,Lopezjimenez,Lopezjimenez,Lopezjimenez,Lopezjimenez,Lopezjimenez,Lopezjimenez,Lopezjimenez,Lopezjimenez,Lopezjimenez,Lopezjimenez
Q37282761,Q101352,Ferrett,Ferrett,,,,,,,Ferrett,Ferrett,Ferrett,Ferrett,Ferrett,Ferrett,Ferrett,Ferrett,Ferrett,Ferrett,Ferrett
Q37282873,Q101352,Oczkowski,Oczkowski,,,,,,,Oczkowski,Oczkowski,Oczkowski,Oczkowski,Oczkowski,Oczkowski,Oczkowski,Oczkowski,Oczkowski,Oczkowski,Oczkowski
Q37282889,Q101352,Schlitzer,Schlitzer,,,,,,,Schlitzer,Schlitzer,Schlitzer,Schlitzer,Schlitzer,Schlitzer,Schlitzer,Schlitzer,Schlitzer,Schlitzer,Schlitzer
Q37283081,Q101352,Fraker,Fraker,,,,,,,Fraker,Fraker,Fraker,Fraker,Fraker,Fraker,Fraker,Fraker,Fraker,Fraker,Fraker
Q37283097,Q101352,Binks,Binks,,,,,,,Binks,Binks,Binks,Binks,Binks,Binks,Binks,Binks,Binks,Binks,Binks
Q37283225,Q101352,Davidheiser,Davidheiser,,,,,,,Davidheiser,Davidheiser,Davidheiser,Davidheiser,Davidheiser,Davidheiser,Davidheiser,Davidheiser,Davidheiser,Davidheiser,Davidheiser
Q37283321,Q101352,Marthers,Marthers,,马瑟斯,,,,,Marthers,Marthers,Marthers,Marthers,Marthers,Marthers,Marthers,Marthers,Marthers,Marthers,Marthers
Q37283369,Q101352,Manee,Manee,,,,,,,Manee,Manee,Manee,Manee,Manee,Manee,Manee,Manee,Manee,Manee,Manee
Q37283449,Q101352,Gorzynski,Gorzynski,,,,,,,Gorzynski,Gorzynski,Gorzynski,Gorzynski,Gorzynski,Gorzynski,Gorzynski,Gorzynski,Gorzynski,Gorzynski,Gorzynski
Q37283481,Q101352,Glogowski,Glogowski,,,,,,,Glogowski,Glogowski,Glogowski,Glogowski,Glogowski,Glogowski,Glogowski,Glogowski,Glogowski,Glogowski,Glogowski
Q37283497,Q101352,Geldmacher,Geldmacher,,格尔德马赫,,,,,Geldmacher,Geldmacher,Geldmacher,Geldmacher,Geldmacher,Geldmacher,Geldmacher,Geldmacher,Geldmacher,Geldmacher,Geldmacher
Q37283529,Q101352,Hueg,Hueg,,,,,,,Hueg,Hueg,Hueg,Hueg,Hueg,Hueg,Hueg,Hueg,Hueg,Hueg,Hueg
Q37283673,Q101352,Liffick,Liffick,,,,,,,Liffick,Liffick,Liffick,Liffick,Liffick,Liffick,Liffick,Liffick,Liffick,Liffick,Liffick
Q37283785,Q101352,Krueckeberg,Krueckeberg,,,,,,,Krueckeberg,Krueckeberg,Krueckeberg,Krueckeberg,Krueckeberg,Krueckeberg,Krueckeberg,Krueckeberg,Krueckeberg,Krueckeberg,Krueckeberg
Q37284105,Q101352,Piri,Piri,,,,بيري,,,Piri,Piri,Piri,Piri,Piri,Piri,Piri,Piri,Piri,Piri,Piri
Q37284233,Q101352,Fardella,Fardella,,法尔德拉,,,,,Fardella,Fardella,Fardella,Fardella,Fardella,Fardella,Fardella,Fardella,Fardella,Fardella,Fardella
Q37284345,Q101352,Posson,Posson,,,,,,,Posson,Posson,Posson,Posson,Posson,Posson,Posson,Posson,Posson,Posson,Posson
Q37284409,Q101352,Turnock,Turnock,,,,,,,Turnock,Turnock,Turnock,Turnock,Turnock,Turnock,Turnock,Turnock,Turnock,Turnock,Turnock
Q37284425,Q101352,Dockus,Dockus,,,,,,,Dockus,Dockus,Dockus,Dockus,Dockus,Dockus,Dockus,Dockus,Dockus,Dockus,Dockus
Q37284489,Q101352,Sulla,Sulla,,,,,,,Sulla,Sulla,Sulla,Sulla,Sulla,Sulla,Sulla,Sulla,Sulla,Sulla,Sulla
Q37284649,Q101352,Hadwiger,Hadwiger,,,,,,,Hadwiger,Hadwiger,Hadwiger,Hadwiger,Hadwiger,Hadwiger,Hadwiger,Hadwiger,Hadwiger,Hadwiger,Hadwiger
Q37284809,Q101352,Houdashelt,Houdashelt,,,,,,,Houdashelt,Houdashelt,Houdashelt,Houdashelt,Houdashelt,Houdashelt,Houdashelt,Houdashelt,Houdashelt,Houdashelt,Houdashelt
Q37285017,Q101352,Kulinich,Kulinich,,,,,,,Kulinich,Kulinich,Kulinich,Kulinich,Kulinich,Kulinich,Kulinich,Kulinich,Kulinich,Kulinich,Kulinich
Q37285097,Q101352,Edenburn,Edenburn,,,,,,,Edenburn,Edenburn,Edenburn,Edenburn,Edenburn,Edenburn,Edenburn,Edenburn,Edenburn,Edenburn,Edenburn
Q37285241,Q101352,Silvasy,Silvasy,,,,,,,Silvasy,Silvasy,Silvasy,Silvasy,Silvasy,Silvasy,Silvasy,Silvasy,Silvasy,Silvasy,Silvasy
Q37285289,Q101352,Orante,Orante,,,,,,,Orante,Orante,Orante,Orante,Orante,Orante,Orante,Orante,Orante,Orante,Orante
Q37285481,Q101352,Luttig,Luttig,,,,,,,Luttig,Luttig,Luttig,Luttig,Luttig,Luttig,Luttig,Luttig,Luttig,Luttig,Luttig
Q37285497,Q101352,Preissner,Preissner,,普瑞斯纳,,,,,Preissner,Preissner,Preissner,Preissner,Preissner,Preissner,Preissner,Preissner,Preissner,Preissner,Preissner
Q37285577,Q101352,Sirchia,Sirchia,,,,,,,Sirchia,Sirchia,Sirchia,Sirchia,Sirchia,Sirchia,Sirchia,Sirchia,Sirchia,Sirchia,Sirchia
Q37285625,Q101352,Hinderks,Hinderks,,,,,,,Hinderks,Hinderks,Hinderks,Hinderks,Hinderks,Hinderks,Hinderks,Hinderks,Hinderks,Hinderks,Hinderks
Q37285641,Q101352,Materne,Materne,,,,,,,Materne,Materne,Materne,Materne,Materne,Materne,Materne,Materne,Materne,Materne,Materne
Q37285817,Q101352,Schnee,Schnee,シュネー,,,,,,Schnee,Schnee,Schnee,Schnee,Schnee,Schnee,Schnee,Schnee,Schnee,Schnee,Schnee
Q37286057,"Q11879590,Q101352",Todora,Todora,,,,,,,Todora,Todora,Todora,Todora,Todora,Todora,Todora,Todora,Todora,Todora,Todora
Q37286073,Q101352,Leonis,Leonis,,,,,,,Leonis,Leonis,Leonis,Leonis,Leonis,Leonis,Leonis,Leonis,Leonis,Leonis,Leonis
Q37286105,Q101352,Hanau,Hanau,,,,هانو,,,Hanau,Hanau,Hanau,Hanau,Hanau,Hanau,Hanau,Hanau,Hanau,Hanau,Hanau
Q37286409,Q101352,Rhom,Rhom,,,,,,,Rhom,Rhom,Rhom,Rhom,Rhom,Rhom,Rhom,Rhom,Rhom,Rhom,Rhom
Q37286441,Q101352,Kelty,Kelty,ケルティ,,,,,,Kelty,Kelty,Kelty,Kelty,Kelty,Kelty,Kelty,Kelty,Kelty,Kelty,Kelty
Q37286489,Q101352,Marcelletti,Marcelletti,,,,,,,Marcelletti,Marcelletti,Marcelletti,Marcelletti,Marcelletti,Marcelletti,Marcelletti,Marcelletti,Marcelletti,Marcelletti,Marcelletti
Q37286537,Q101352,Tawzer,Tawzer,,,,,,,Tawzer,Tawzer,Tawzer,Tawzer,Tawzer,Tawzer,Tawzer,Tawzer,Tawzer,Tawzer,Tawzer
Q37286601,Q101352,Vahalik,Vahalik,,,,,,,Vahalik,Vahalik,Vahalik,Vahalik,Vahalik,Vahalik,Vahalik,Vahalik,Vahalik,Vahalik,Vahalik
Q37286617,Q101352,Sempsrott,Sempsrott,,,,,,,Sempsrott,Sempsrott,Sempsrott,Sempsrott,Sempsrott,Sempsrott,Sempsrott,Sempsrott,Sempsrott,Sempsrott,Sempsrott
Q37286697,Q101352,Hollenback,Hollenback,,,,,,,Hollenback,Hollenback,Hollenback,Hollenback,Hollenback,Hollenback,Hollenback,Hollenback,Hollenback,Hollenback,Hollenback
Q37286809,Q101352,Milioto,Milioto,,,,,,,Milioto,Milioto,Milioto,Milioto,Milioto,Milioto,Milioto,Milioto,Milioto,Milioto,Milioto
Q37286825,Q101352,Coenen,Coenen,,科嫩,,,,,Coenen,Coenen,Coenen,Coenen,Coenen,Coenen,Coenen,Coenen,Coenen,Coenen,Coenen
Q37287049,Q101352,Orow,Orow,,,,,,,Orow,Orow,Orow,Orow,Orow,Orow,Orow,Orow,Orow,Orow,Orow
Q37287113,Q101352,Sisomphou,Sisomphou,,,,,,,Sisomphou,Sisomphou,Sisomphou,Sisomphou,Sisomphou,Sisomphou,Sisomphou,Sisomphou,Sisomphou,Sisomphou,Sisomphou
Q37287193,Q101352,Arcement,Arcement,,,,,,,Arcement,Arcement,Arcement,Arcement,Arcement,Arcement,Arcement,Arcement,Arcement,Arcement,Arcement
Q37287305,Q101352,Kokosinski,Kokosinski,,,,,,,Kokosinski,Kokosinski,Kokosinski,Kokosinski,Kokosinski,Kokosinski,Kokosinski,Kokosinski,Kokosinski,Kokosinski,Kokosinski
Q37287321,Q101352,Hilborn,Hilborn,,,,,,,Hilborn,Hilborn,Hilborn,Hilborn,Hilborn,Hilborn,Hilborn,Hilborn,Hilborn,Hilborn,Hilborn
Q37287337,Q101352,Cieutat,Cieutat,,,,,,,Cieutat,Cieutat,Cieutat,Cieutat,Cieutat,Cieutat,Cieutat,Cieutat,Cieutat,Cieutat,Cieutat
Q37287481,Q101352,Ayora,Ayora,,,,,,,Ayora,Ayora,Ayora,Ayora,Ayora,Ayora,Ayora,Ayora,Ayora,Ayora,Ayora
Q37287577,Q101352,,Mnich,,,,,,,Mnich,Mnich,Mnich,Mnich,Mnich,Mnich,Mnich,Mnich,Mnich,Mnich,Mnich
Q37287625,Q101352,Domino,Domino,ドミノ,多米诺,,,,,Domino,Domino,Domino,Domino,Domino,Domino,Domino,Domino,Domino,Domino,Domino
Q37287977,Q101352,Kunishige,Kunishige,,,,,,,Kunishige,Kunishige,Kunishige,Kunishige,Kunishige,Kunishige,Kunishige,Kunishige,Kunishige,Kunishige,Kunishige
Q37288137,Q101352,Dethlefsen,Dethlefsen,,,,,,,Dethlefsen,Dethlefsen,Dethlefsen,Dethlefsen,Dethlefsen,Dethlefsen,Dethlefsen,Dethlefsen,Dethlefsen,Dethlefsen,Dethlefsen
Q37288361,Q101352,Tenzer,Tenzer,,滕泽,,,,,Tenzer,Tenzer,Tenzer,Tenzer,Tenzer,Tenzer,Tenzer,Tenzer,Tenzer,Tenzer,Tenzer
Q37288521,Q101352,Davio,Davio,,,,,,,Davio,Davio,Davio,Davio,Davio,Davio,Davio,Davio,Davio,Davio,Davio
Q37288601,Q101352,Fouchey,Fouchey,,,,,,,Fouchey,Fouchey,Fouchey,Fouchey,Fouchey,Fouchey,Fouchey,Fouchey,Fouchey,Fouchey,Fouchey
Q37288633,Q101352,Sancen,Sancen,,,,,,,Sancen,Sancen,Sancen,Sancen,Sancen,Sancen,Sancen,Sancen,Sancen,Sancen,Sancen
Q37288665,Q101352,Lichte,Lichte,,,,,,,Lichte,Lichte,Lichte,Lichte,Lichte,Lichte,Lichte,Lichte,Lichte,Lichte,Lichte
Q37288697,Q101352,Ganze,Ganze,,,,,,,Ganze,Ganze,Ganze,Ganze,Ganze,Ganze,Ganze,Ganze,Ganze,Ganze,Ganze
Q37289049,Q101352,Irmiter,Irmiter,,,,,,,Irmiter,Irmiter,Irmiter,Irmiter,Irmiter,Irmiter,Irmiter,Irmiter,Irmiter,Irmiter,Irmiter
Q37289369,Q101352,Purney,Purney,,,,,,,Purney,Purney,Purney,Purney,Purney,Purney,Purney,Purney,Purney,Purney,Purney
Q37289449,Q101352,Husong,Husong,,,,,,,Husong,Husong,Husong,Husong,Husong,Husong,Husong,Husong,Husong,Husong,Husong
Q37289593,Q101352,Macki,,,,,,,,,,,,,,,,,,
Q37289721,Q101352,Yamani,Yamani,,,,,,,Yamani,Yamani,Yamani,Yamani,Yamani,Yamani,Yamani,Yamani,Yamani,Yamani,Yamani
Q37289737,Q101352,Lelito,Lelito,,,,,,,Lelito,Lelito,Lelito,Lelito,Lelito,Lelito,Lelito,Lelito,Lelito,Lelito,Lelito
Q37289977,Q101352,Repke,Repke,,,,,,,Repke,Repke,Repke,Repke,Repke,Repke,Repke,Repke,Repke,Repke,Repke
Q37290121,Q101352,McElaney,McElaney,,,,,,,McElaney,McElaney,McElaney,McElaney,McElaney,McElaney,McElaney,McElaney,McElaney,McElaney,McElaney
Q37290201,Q101352,Aichholz,Aichholz,,,,,,,Aichholz,Aichholz,Aichholz,Aichholz,Aichholz,Aichholz,Aichholz,Aichholz,Aichholz,Aichholz,Aichholz
Q37290361,Q101352,Hittson,Hittson,,,,,,,Hittson,Hittson,Hittson,Hittson,Hittson,Hittson,Hittson,Hittson,Hittson,Hittson,Hittson
Q37290441,Q101352,Jarus,Jarus,,,,,,,Jarus,Jarus,Jarus,Jarus,Jarus,Jarus,Jarus,Jarus,Jarus,Jarus,Jarus
Q37290457,Q101352,Fit,Fit,フィット,,,,,,Fit,Fit,Fit,Fit,Fit,Fit,Fit,Fit,Fit,Fit,Fit
Q37290473,Q101352,Waymer,Waymer,,,,,,,Waymer,Waymer,Waymer,Waymer,Waymer,Waymer,Waymer,Waymer,Waymer,Waymer,Waymer
Q37290681,Q101352,Luking,Luking,,,,,,,Luking,Luking,Luking,Luking,Luking,Luking,Luking,Luking,Luking,Luking,Luking
Q37290921,Q101352,Melki,Melki,,,,,,,Melki,Melki,Melki,Melki,Melki,Melki,Melki,Melki,Melki,Melki,Melki
Q37291081,Q101352,Delmoro,Delmoro,,,,,,,Delmoro,Delmoro,Delmoro,Delmoro,Delmoro,Delmoro,Delmoro,Delmoro,Delmoro,Delmoro,Delmoro
Q37291097,Q101352,Radzak,Radzak,,,,,,,Radzak,Radzak,Radzak,Radzak,Radzak,Radzak,Radzak,Radzak,Radzak,Radzak,Radzak
Q37291161,Q101352,Hearring,Hearring,,,,,,,Hearring,Hearring,Hearring,Hearring,Hearring,Hearring,Hearring,Hearring,Hearring,Hearring,Hearring
Q37291241,Q101352,Racioppo,Racioppo,,,,,,,Racioppo,Racioppo,Racioppo,Racioppo,Racioppo,Racioppo,Racioppo,Racioppo,Racioppo,Racioppo,Racioppo
Q37291257,Q101352,Gianos,Gianos,,,,,,,Gianos,Gianos,Gianos,Gianos,Gianos,Gianos,Gianos,Gianos,Gianos,Gianos,Gianos
Q37291273,Q101352,Frandrup,Frandrup,,,,,,,Frandrup,Frandrup,Frandrup,Frandrup,Frandrup,Frandrup,Frandrup,Frandrup,Frandrup,Frandrup,Frandrup
Q37291433,Q101352,Wilridge,Wilridge,,,,,,,Wilridge,Wilridge,Wilridge,Wilridge,Wilridge,Wilridge,Wilridge,Wilridge,Wilridge,Wilridge,Wilridge
Q37291481,Q101352,Schladweiler,Schladweiler,,,,,,,Schladweiler,Schladweiler,Schladweiler,Schladweiler,Schladweiler,Schladweiler,Schladweiler,Schladweiler,Schladweiler,Schladweiler,Schladweiler
Q37291561,Q101352,Madgett,Madgett,,,,,,,Madgett,Madgett,Madgett,Madgett,Madgett,Madgett,Madgett,Madgett,Madgett,Madgett,Madgett
Q37291689,Q101352,Bumphus,Bumphus,,,,,,,Bumphus,Bumphus,Bumphus,Bumphus,Bumphus,Bumphus,Bumphus,Bumphus,Bumphus,Bumphus,Bumphus
Q37291721,Q101352,Nailling,Nailling,,,,,,,Nailling,Nailling,Nailling,Nailling,Nailling,Nailling,Nailling,Nailling,Nailling,Nailling,Nailling
Q37291849,Q101352,Nestingen,Nestingen,,,,,,,Nestingen,Nestingen,Nestingen,Nestingen,Nestingen,Nestingen,Nestingen,Nestingen,Nestingen,Nestingen,Nestingen
Q37291945,Q101352,Odren,Odren,,,,,,,Odren,Odren,Odren,Odren,Odren,Odren,Odren,Odren,Odren,Odren,Odren
Q37292425,Q101352,McNabney,McNabney,,麦克纳布尼,,,,,McNabney,McNabney,McNabney,McNabney,McNabney,McNabney,McNabney,McNabney,McNabney,McNabney,McNabney
Q37292521,Q101352,Semanko,Semanko,,,,,,,Semanko,Semanko,Semanko,Semanko,Semanko,Semanko,Semanko,Semanko,Semanko,Semanko,Semanko
Q37292601,Q101352,Londo,Londo,,隆德,,,,Лондо,Londo,Londo,Londo,Londo,Londo,Londo,Londo,Londo,Londo,Londo,Londo
Q37292745,Q101352,Clinebell,Clinebell,,,,,,,Clinebell,Clinebell,Clinebell,Clinebell,Clinebell,Clinebell,Clinebell,Clinebell,Clinebell,Clinebell,Clinebell
Q37292761,Q101352,Mieth,Mieth,,,,,,,Mieth,Mieth,Mieth,Mieth,Mieth,Mieth,Mieth,Mieth,Mieth,Mieth,Mieth
Q37292825,Q101352,Stumbris,Stumbris,,,,,,,Stumbris,Stumbris,Stumbris,Stumbris,Stumbris,Stumbris,Stumbris,Stumbris,Stumbris,Stumbris,Stumbris
Q37293097,Q101352,Hilinski,Hilinski,,,,,,,Hilinski,Hilinski,Hilinski,Hilinski,Hilinski,Hilinski,Hilinski,Hilinski,Hilinski,Hilinski,Hilinski
Q37293497,Q101352,Sakowski,Sakowski,,,,,,,Sakowski,Sakowski,Sakowski,Sakowski,Sakowski,Sakowski,Sakowski,Sakowski,Sakowski,Sakowski,Sakowski
Q37293513,Q101352,Daus,Daus,,,,,,,Daus,Daus,Daus,Daus,Daus,Daus,Daus,Daus,Daus,Daus,Daus
Q37293545,Q101352,Juaire,Juaire,,,,,,,Juaire,Juaire,Juaire,Juaire,Juaire,Juaire,Juaire,Juaire,Juaire,Juaire,Juaire
Q37293673,Q101352,Enna,Enna,,,,,,,Enna,Enna,Enna,Enna,Enna,Enna,Enna,Enna,Enna,Enna,Enna
Q37293753,Q101352,Vrtiska,Vrtiska,,,,,,,Vrtiska,Vrtiska,Vrtiska,Vrtiska,Vrtiska,Vrtiska,Vrtiska,Vrtiska,Vrtiska,Vrtiska,Vrtiska
Q37293945,Q101352,Joniak,Joniak,,,,,,,Joniak,Joniak,Joniak,Joniak,Joniak,Joniak,Joniak,Joniak,Joniak,Joniak,Joniak
Q37294233,Q101352,Taraba,Taraba,,,,,,,Taraba,Taraba,Taraba,Taraba,Taraba,Taraba,Taraba,Taraba,Taraba,Taraba,Taraba
Q37294313,Q101352,Galioto,Galioto,,,,,,,Galioto,Galioto,Galioto,Galioto,Galioto,Galioto,Galioto,Galioto,Galioto,Galioto,Galioto
Q37294425,Q101352,Elorriaga,Elorriaga,,,,,,,Elorriaga,Elorriaga,Elorriaga,Elorriaga,Elorriaga,Elorriaga,Elorriaga,Elorriaga,Elorriaga,Elorriaga,Elorriaga
Q37294697,Q101352,Kahkonen,Kahkonen,,,,,,,Kahkonen,Kahkonen,Kahkonen,Kahkonen,Kahkonen,Kahkonen,Kahkonen,Kahkonen,Kahkonen,Kahkonen,Kahkonen
Q37294713,Q101352,Vidoni,Vidoni,,,,,,,Vidoni,Vidoni,Vidoni,Vidoni,Vidoni,Vidoni,Vidoni,Vidoni,Vidoni,Vidoni,Vidoni
Q37294745,Q101352,Veneklase,Veneklase,,,,,,,Veneklase,Veneklase,Veneklase,Veneklase,Veneklase,Veneklase,Veneklase,Veneklase,Veneklase,Veneklase,Veneklase
Q37294761,Q101352,Banish,Banish,,,,,,,Banish,Banish,Banish,Banish,Banish,Banish,Banish,Banish,Banish,Banish,Banish
Q37294777,Q101352,Peruso,Peruso,,,,,,,Peruso,Peruso,Peruso,Peruso,Peruso,Peruso,Peruso,Peruso,Peruso,Peruso,Peruso
Q37295001,Q101352,Fillingham,Fillingham,,,,,,,Fillingham,Fillingham,Fillingham,Fillingham,Fillingham,Fillingham,Fillingham,Fillingham,Fillingham,Fillingham,Fillingham
Q37295113,Q101352,Kabat,Kabat,,,,,,,Kabat,Kabat,Kabat,Kabat,Kabat,Kabat,Kabat,Kabat,Kabat,Kabat,Kabat
Q37295433,Q101352,Leitzen,Leitzen,,,,,,,Leitzen,Leitzen,Leitzen,Leitzen,Leitzen,Leitzen,Leitzen,Leitzen,Leitzen,Leitzen,Leitzen
Q37295881,Q101352,Nutall,Nutall,,,,,נוטל,,Nutall,Nutall,Nutall,Nutall,Nutall,Nutall,Nutall,Nutall,Nutall,Nutall,Nutall
Q37296537,Q101352,Kenneda,Kenneda,,,,,,,Kenneda,Kenneda,Kenneda,Kenneda,Kenneda,Kenneda,Kenneda,Kenneda,Kenneda,Kenneda,Kenneda
Q37296553,Q101352,Soumpholphakdy,Soumpholphakdy,,,,,,,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy,Soumpholphakdy
Q37296649,Q101352,Gizowski,Gizowski,,,,,,,Gizowski,Gizowski,Gizowski,Gizowski,Gizowski,Gizowski,Gizowski,Gizowski,Gizowski,Gizowski,Gizowski
Q37296793,Q101352,Moros,Moros,モロス,,,,,,Moros,Moros,Moros,Moros,Moros,Moros,Moros,Moros,Moros,Moros,Moros
Q37296825,Q101352,Lietaert,Lietaert,,,,,,,Lietaert,Lietaert,Lietaert,Lietaert,Lietaert,Lietaert,Lietaert,Lietaert,Lietaert,Lietaert,Lietaert
Q37296889,Q101352,Vaiana,Vaiana,,,,,,,Vaiana,Vaiana,Vaiana,Vaiana,Vaiana,Vaiana,Vaiana,Vaiana,Vaiana,Vaiana,Vaiana
Q37296953,Q101352,Tifft,Tifft,,,,,,,Tifft,Tifft,Tifft,Tifft,Tifft,Tifft,Tifft,Tifft,Tifft,Tifft,Tifft
Q37297321,Q101352,Tarasco,Tarasco,タラスコ,,,,,,Tarasco,Tarasco,Tarasco,Tarasco,Tarasco,Tarasco,Tarasco,Tarasco,Tarasco,Tarasco,Tarasco
Q37297545,Q101352,Hessell,Hessell,,,,,,,Hessell,Hessell,Hessell,Hessell,Hessell,Hessell,Hessell,Hessell,Hessell,Hessell,Hessell
Q37297625,Q101352,Pitard,Pitard,,,,,,,Pitard,Pitard,Pitard,Pitard,Pitard,Pitard,Pitard,Pitard,Pitard,Pitard,Pitard
Q37297689,Q101352,Korty,Korty,,,,,,,Korty,Korty,Korty,Korty,Korty,Korty,Korty,Korty,Korty,Korty,Korty
Q37297753,Q101352,Mastrodonato,Mastrodonato,,,,,,,Mastrodonato,Mastrodonato,Mastrodonato,Mastrodonato,Mastrodonato,Mastrodonato,Mastrodonato,Mastrodonato,Mastrodonato,Mastrodonato,Mastrodonato
Q37297881,Q101352,Meleney,Meleney,,,,,,,Meleney,Meleney,Meleney,Meleney,Meleney,Meleney,Meleney,Meleney,Meleney,Meleney,Meleney
Q37298073,Q101352,Lal,Lal,ラル,拉尔,,لال,,,Lal,Lal,Lal,Lal,Lal,Lal,Lal,Lal,Lal,Lal,Lal
Q37298121,Q101352,Meemken,Meemken,,,,,,,Meemken,Meemken,Meemken,Meemken,Meemken,Meemken,Meemken,Meemken,Meemken,Meemken,Meemken
Q37298201,Q101352,Sirk,Sirk,,,,,,,Sirk,Sirk,Sirk,Sirk,Sirk,Sirk,Sirk,Sirk,Sirk,Sirk,Sirk
Q37298393,Q101352,Causor,Causor,,,,,,,Causor,Causor,Causor,Causor,Causor,Causor,Causor,Causor,Causor,Causor,Causor
Q37298489,Q101352,Vanrensselaer,Vanrensselaer,,,,,,,Vanrensselaer,Vanrensselaer,Vanrensselaer,Vanrensselaer,Vanrensselaer,Vanrensselaer,Vanrensselaer,Vanrensselaer,Vanrensselaer,Vanrensselaer,Vanrensselaer
Q37298649,Q101352,Hilbun,Hilbun,,,,,,,Hilbun,Hilbun,Hilbun,Hilbun,Hilbun,Hilbun,Hilbun,Hilbun,Hilbun,Hilbun,Hilbun
Q37298665,Q101352,Lipnick,Lipnick,,,,,,,Lipnick,Lipnick,Lipnick,Lipnick,Lipnick,Lipnick,Lipnick,Lipnick,Lipnick,Lipnick,Lipnick
Q37298697,Q101352,Relic,Relic,,,,,,,Relic,Relic,Relic,Relic,Relic,Relic,Relic,Relic,Relic,Relic,Relic
Q37298793,Q101352,Pecos,Pecos,,,,,,,Pecos,Pecos,Pecos,Pecos,Pecos,Pecos,Pecos,Pecos,Pecos,Pecos,Pecos
Q37298921,Q101352,Spina,Spina,,,,,,Спина,Spina,Spina,Spina,Spina,Spina,Spina,Spina,Spina,Spina,Spina,Spina
Q37298937,Q101352,Ehsan,Ehsan,,,,,,,Ehsan,Ehsan,Ehsan,Ehsan,Ehsan,Ehsan,Ehsan,Ehsan,Ehsan,Ehsan,Ehsan
Q37299033,Q101352,Pilotte,Pilotte,,,,,,,Pilotte,Pilotte,Pilotte,Pilotte,Pilotte,Pilotte,Pilotte,Pilotte,Pilotte,Pilotte,Pilotte
Q37299225,Q101352,Neis,Neis,,,,,,,Neis,Neis,Neis,Neis,Neis,Neis,Neis,Neis,Neis,Neis,Neis
Q37299241,Q101352,Cvetkovic,Cvetkovic,,,,,,,Cvetkovic,Cvetkovic,Cvetkovic,Cvetkovic,Cvetkovic,Cvetkovic,Cvetkovic,Cvetkovic,Cvetkovic,Cvetkovic,Cvetkovic
Q37299321,Q101352,County,County,,,,,,,County,County,County,County,County,County,County,County,County,County,County
Q37299401,Q101352,Jusu,Jusu,,,,,,,Jusu,Jusu,Jusu,Jusu,Jusu,Jusu,Jusu,Jusu,Jusu,Jusu,Jusu
Q37299689,Q101352,Vanga,Vanga,,,,,,Ванга,Vanga,Vanga,Vanga,Vanga,Vanga,Vanga,Vanga,Vanga,Vanga,Vanga,Vanga
Q37299817,Q101352,Poandl,Poandl,,,,,,,Poandl,Poandl,Poandl,Poandl,Poandl,Poandl,Poandl,Poandl,Poandl,Poandl,Poandl
Q37299881,Q101352,Chocoj,Chocoj,,,,,,,Chocoj,Chocoj,Chocoj,Chocoj,Chocoj,Chocoj,Chocoj,Chocoj,Chocoj,Chocoj,Chocoj
Q37300025,Q101352,Belardo,Belardo,,,,,,,Belardo,Belardo,Belardo,Belardo,Belardo,Belardo,Belardo,Belardo,Belardo,Belardo,Belardo
Q37300089,Q101352,Hubsch,Hubsch,,,,,,,Hubsch,Hubsch,Hubsch,Hubsch,Hubsch,Hubsch,Hubsch,Hubsch,Hubsch,Hubsch,Hubsch
Q37300265,Q101352,Demetris,Demetris,,,,,,,Demetris,Demetris,Demetris,Demetris,Demetris,Demetris,Demetris,Demetris,Demetris,Demetris,Demetris
Q37300393,Q101352,Geene,Geene,,吉尼,,,,,Geene,Geene,Geene,Geene,Geene,Geene,Geene,Geene,Geene,Geene,Geene
Q37300537,Q101352,Huycke,Huycke,,,,,,,Huycke,Huycke,Huycke,Huycke,Huycke,Huycke,Huycke,Huycke,Huycke,Huycke,Huycke
Q37300569,Q101352,Huffstutter,Huffstutter,,,,,,,Huffstutter,Huffstutter,Huffstutter,Huffstutter,Huffstutter,Huffstutter,Huffstutter,Huffstutter,Huffstutter,Huffstutter,Huffstutter
Q37300585,Q101352,Hamric,Hamric,,,,,,,Hamric,Hamric,Hamric,Hamric,Hamric,Hamric,Hamric,Hamric,Hamric,Hamric,Hamric
Q37300633,Q101352,Schilli,Schilli,,,,,,,Schilli,Schilli,Schilli,Schilli,Schilli,Schilli,Schilli,Schilli,Schilli,Schilli,Schilli
Q37300665,Q101352,Bussel,Bussel,,,,,,,Bussel,Bussel,Bussel,Bussel,Bussel,Bussel,Bussel,Bussel,Bussel,Bussel,Bussel
