geni_id,token,implied_father_given_name,modal_count,confirmed_fathers_for_token,mother_geni_id,father_group
6000000012091389170,Jonesdatter,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000012091408922,Jonesson,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000012091587040,Jonesdatter,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000012091865994,Jonesdatter,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000012092030729,Jonesdatter,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000012092126644,Jonesdatter,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000012092144980,Jonesdatter,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000012092498246,Jonesdatter,Jone,1,1,6000000003491995159,6000000003491995159:Jone
6000000012096674104,Bergesen,Berge,6,6,,own
6000000012097657790,Antonsdatter,Anton,8,8,,own
6000000012102215420,Johannesson,Johannes,180,180,6000000012102186681,6000000012102186681:Johannes
6000000012102754540,Johannesson,Johannes,180,180,6000000012102186681,6000000012102186681:Johannes
6000000012107463019,Mathissen,Mathis,13,13,,own
6000000012112688428,Tjerandsdatter,Tjerand,18,18,6000000001169146369,6000000001169146369:Tjerand
6000000012113471048,Persdotter,Per,210,210,,own
6000000012116401591,Eriksdatter,Erik,339,339,,own
6000000012118538549,Jespersson,Jesper,1,1,,own
6000000012135368536,Pedersen,Peder,633,633,6000000009499348320,6000000009499348320:Peder
6000000012135372612,Pedersdatter,Peder,688,688,6000000003095234021,own
6000000012136994330,Hansdatter,Hans,618,618,,own
6000000012138005099,Gundersdatter,Gunder,51,51,,own
6000000012147541176,Martínez,Martín,2,2,,own
6000000012148237560,Olufsdatter,Oluf,68,69,,own
6000000012148327485,Osmundsen,Osmund,48,48,,own
6000000012150571530,Pedersdatter,Peder,688,688,6000000009499348320,6000000009499348320:Peder
6000000012178252448,Tormodsson,Tormod,24,24,6000000003926623529,6000000003926623529:Tormod
6000000012181162703,Tostensdatter,Tosten,1,1,,own
6000000012181286344,Amundsdatter,Amund,46,46,,own
6000000012187722459,Gabrielsen,Gabriel,56,56,,own
6000000012193384591,Thoresen,Thore,9,9,,own
6000000012204619676,Olsdatter,Ole,814,1256,,own
6000000012206428382,Knudsen,Knud,72,72,,own
6000000012210977851,Eriksdatter,Erik,339,339,,own
6000000012260119092,Fernández,Fernando,20,20,,own
6000000012283228112,Jonsen,Jon,206,208,6000000190700193832,6000000190700193832:Jon
6000000012290383176,Eriksen,Erik,279,279,6000000003492055973,6000000003492055973:Erik
6000000012290513830,Eriksen,Erik,279,279,6000000003492055973,6000000003492055973:Erik
6000000012291152622,Eriksen,Erik,279,279,6000000003492055973,6000000003492055973:Erik
6000000012291184230,Eriksen,Erik,279,279,6000000003492055973,6000000003492055973:Erik
6000000012301103568,Magnusdotter,Magnus,14,14,,own
6000000012327293961,Jonson,Jon,208,208,6000000013372925859,6000000013372925859:Jon
6000000012330739802,Svendsen,Svend,29,29,,own
6000000012331979551,Eriksson,Erik,231,231,,own
6000000012333353044,Knudsdatter,Knud,75,75,6000000008355358869,6000000008355358869:Knud
6000000012333411616,Knudsdatter,Knud,75,75,6000000008355358869,6000000008355358869:Knud
6000000012333733273,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012333733278,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012333733283,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012333733288,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012333733293,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012333733298,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012333733303,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012333733308,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012333733313,Rasmusson,Rasmus,292,292,6000000012333067774,6000000012333067774:Rasmus
6000000012333733318,Rasmusdatter,Rasmus,404,404,6000000012333067774,6000000012333067774:Rasmus
6000000012339367744,Pederson,Peder,221,221,,own
6000000012339668725,Monssen,Mons,5,5,,own
6000000012342585797,Andreassen,Andreas,64,64,6000000208819742829,6000000208819742829:Andreas
6000000012342771900,Torkelsdatter,Torkel,73,74,6000000015463005250,6000000015463005250:Torkel
6000000012345345861,Tolleivsen,Tolleiv,28,28,6000000003492031355,6000000003492031355:Tolleiv
6000000012345345876,Tolleivsdatter,Tolleiv,37,37,6000000003492031355,6000000003492031355:Tolleiv
6000000012345969461,Kristenson,Kristen,18,18,6000000012345345876,6000000012345345876:Kristen
6000000012349291307,Pedersdotter,Peder,68,68,,own
6000000012387806895,Johansdotter,Johan,258,258,,own
6000000012389775681,Jensdatter,Jens,392,392,,own
6000000012400211228,Andreasdatter,Andreas,133,133,,own
6000000012408925490,Pedersdatter,Peder,688,688,6000000009499348320,6000000009499348320:Peder
6000000012409984972,Pedersen,Peder,633,633,6000000009499348320,6000000009499348320:Peder
6000000012419037486,Jensdatter,Jens,392,392,,own
6000000012419121008,Nilsdotter,Nils,278,278,,own
6000000012420997276,Osmundsdatter,Osmund,35,35,6000000042727632846,6000000042727632846:Osmund
6000000012431801112,Carlsson,Carl,194,194,,own
6000000012437747281,Jacobsen,Jacob,88,88,,own
6000000012442473327,Svensson,Sven,69,69,,own
6000000012450150362,Christiansdatter,Christian,38,38,,own
6000000012454205503,Christiernsdatter,Christiern,13,13,,own
6000000012462936453,Jonsdotter,Jon,115,116,,own
6000000012477201400,Kristiansdotter,Kristian,1,1,,own
6000000012478331633,Olson,Ola,311,428,6000000012478412668,6000000012478412668:Ola
6000000012478412668,Johannesdatter,Johannes,276,276,6000000148658585822,6000000148658585822:Johannes
6000000012491928213,Jonson,Jon,208,208,,own
6000000012493484321,Omundsen,Omund,15,15,6000000012493293691,6000000012493293691:Omund
6000000012494702447,Jakobsen,Jakob,85,85,6000000022186541405,6000000022186541405:Jakob
6000000012505258248,Pedersdatter,Peder,688,688,6000000009499348320,6000000009499348320:Peder
6000000012525795439,Olsdatter,Ole,814,1256,5562272928750044248,own
6000000012526069260,Pedersen,Peder,633,633,,own
6000000012526549926,Tollakson,Tollak,14,14,6000000012526634327,own
6000000012547256712,Karlsdatter,Karl,43,43,6000000007257814495,6000000007257814495:Karl
6000000012558965031,Halvorsen,Halvor,79,79,,own
6000000012566346033,Eriksdatter,Erik,339,339,6000000012494481753,6000000012494481753:Erik
6000000012566583307,Eriksdatter,Erik,339,339,6000000012494481753,6000000012494481753:Erik
6000000012573253739,Johnsdatter,John,18,18,,own
6000000012588322357,Jansdatter,Jan,8,8,,own
6000000012588335611,Hansdatter,Hans,618,618,6000000007671844206,6000000007671844206:Hans
6000000012591247529,Helgesen,Helge,77,77,,own
6000000012597630823,Jonsdotter,Jon,115,116,,own
6000000012600605395,Eriksdotter,Erik,191,192,,own
6000000012602125895,Jonsen,Jon,206,208,,own
6000000012602186185,Tomasdatter,Tomas,7,7,,own
6000000012606450568,Gunnarsson,Gunnar,20,20,,own
6000000012618467672,Pedersen,Peder,633,633,,own
6000000012621149686,Mathissen,Mathis,13,13,,own
6000000012627002983,Olofsson,Olof,257,257,,own
6000000012627055969,Rasmusdatter,Rasmus,404,404,,own
6000000012640245221,Olsdatter,Ole,814,1256,,own
6000000012640767285,Andersson,Anders,603,603,,own
6000000012652850979,Ellingsdatter,Elling,62,62,6000000024211943200,6000000024211943200:Elling
6000000012662023561,Pedersdatter,Peder,688,688,6000000005607133806,6000000005607133806:Peder
6000000012663622187,Nilsdatter,Nils,311,311,6000000033026755439,own
6000000012666180585,Sørensen,Søren,85,85,,own
6000000012672364815,Jonsen,Jon,206,208,,own
6000000012673077724,Hansdatter,Hans,618,618,,own
6000000012674867384,Tomassen,Tomas,3,3,6000000005443654234,6000000005443654234:Tomas
6000000012675466935,Olsdatter,Ole,814,1256,,own
6000000012678465229,Jacobsson,Jacob,23,23,,own
6000000012697313386,Gulleikson,Gulleik,5,5,,own
6000000012708244907,Jonsson,Jon,129,135,,own
6000000012709034211,Jonsson,Jon,129,135,,own
6000000012744128242,Andersdatter,Anders,577,577,,own
6000000012745818299,Halldórsdóttir,Halldór,3,3,,own
6000000012756607617,Carlsson,Carl,194,194,,own
6000000012761798279,Pallesen,Palle,41,41,,own
6000000012765387275,Olsdatter,Ole,814,1256,6000000006776187591,6000000006776187591:Ole
6000000012769765375,Jonsdotter,Jon,115,116,,own
6000000012772729070,Andersson,Anders,603,603,,own
6000000012778627811,Gundersdatter,Gunder,51,51,,own
6000000012780976430,Olsdatter,Ole,814,1256,6000000009375996266,6000000009375996266:Ole
6000000012781085948,Rasmusdatter,Rasmus,404,404,6000000016598710951,6000000016598710951:Rasmus
6000000012783284634,Rasmussen,Rasmus,232,232,6000000016598710951,6000000016598710951:Rasmus
6000000012791396702,Mauritsdatter,Maurits,27,27,,own
6000000012794882226,Pederson,Peder,221,221,,own
6000000012795072252,Svensdatter,Sven,106,106,6000000012795137475,6000000012795137475:Sven
6000000012795251432,Pedersdatter,Peder,688,688,6000000006857396653,6000000006857396653:Peder
6000000012795330647,Ivarsdatter,Ivar,77,77,6000000023922822591,6000000023922822591:Ivar
6000000012795625220,Adamson,Adam,1,1,,own
6000000012799155998,Nielsdatter,Niels,223,223,,own
6000000012821987218,Gunnarsen,Gunnar,25,25,6000000207514682840,6000000207514682840:Gunnar
6000000012822125496,Larsson,Lars,637,637,6000000006776171129,6000000006776171129:Lars
6000000012825386616,Ersdotter,Ers,1,1,,own
6000000012833950970,Jonsdatter,Jon,363,370,6000000005609451853,6000000005609451853:Jon
6000000012836927856,Jakobsdotter,Jakob,58,58,,own
6000000012839207202,Kristoffersdatter,Kristoffer,75,75,6000000116644886844,6000000116644886844:Kristoffer
6000000012846627663,Tønnesdatter,Tønnes,25,40,,own
6000000012847395289,Andersson,Anders,603,603,,own
6000000012847628191,Isaksdatter,Isak,31,31,6000000003094992744,6000000003094992744:Isak
6000000012848128500,Isaksen,Isak,20,20,6000000003094992744,6000000003094992744:Isak
6000000012849134292,Eilevsen,Eilev,5,5,,own
6000000012849293376,Karlsdotter,Karl,52,52,,own
6000000012857992841,Trondsdatter,Trond,21,21,,own
6000000012858040061,Sjursson,Sjur,19,19,,own
6000000012858519635,Mikalsen,Mikal,16,16,,own
6000000012866191842,Tønnesdatter,Tønnes,25,40,6000000008076322420,own
6000000012898555380,Jönsson,Jöns,34,37,,own
6000000012900080479,Svensen,Sven,70,70,,own
6000000012910896633,Andersdotter,Anders,440,440,,own
6000000012912357449,Eriksdotter,Erik,191,192,,own
6000000012913339911,González,Gonzalo,13,14,,own
6000000012916021707,Persson,Per,154,154,,own
6000000012921807367,Sakariasson,Sakarias,1,1,6000000009042765325,6000000009042765325:Sakarias
6000000012929687660,Hansdatter,Hans,618,618,,own
6000000012933164438,Erlandsson,Erland,5,5,,own
6000000012934567436,Nilsdotter,Nils,278,278,,own
6000000012955752940,Johansson,Johan,270,271,,own
6000000012956278287,Ersson,Ers,1,1,,own
6000000012959297786,Olofsdotter,Olof,249,249,,own
6000000012959401844,Sjursson,Sjur,19,19,,own
6000000012959575249,Johannesdotter,Johannes,33,33,,own
6000000012962735766,Knutsson,Knut,86,86,,own
6000000012973078827,Iversen,Iver,119,120,,own
6000000012976010096,Ulfsen,Ulf,3,3,4705166233830089930,own
6000000012976612866,Syversen,Syver,50,50,,own
6000000012994694804,Gitlesdatter,Gitle,20,20,6000000004623403008,6000000004623403008:Gitle
6000000012994946468,Larsson,Lars,637,637,,own
6000000013006450467,Ådnesdotter,Ådne,7,7,,own
6000000013016404364,Karlsdotter,Karl,52,52,,own
6000000013018376170,Josefsen,Josef,1,1,6000000023698653754,6000000023698653754:Josef
6000000013019550790,Pedersdatter,Peder,688,688,6000000005609466610,6000000005609466610:Peder
6000000013019630534,Reiersen,Reier,2,2,6000000000751935162,6000000000751935162:Reier
6000000013027221388,Bartholdsdatter,Barthold,2,2,,own
6000000013027242076,Olsdatter,Ole,814,1256,6000000013027439239,6000000013027439239:Ole
6000000013027269949,Olsen,Ole,936,1210,6000000013027439239,6000000013027439239:Ole
6000000013027339522,Olsdatter,Ole,814,1256,6000000013027439239,6000000013027439239:Ole
6000000013027355665,Olsen,Ole,936,1210,6000000013027439239,6000000013027439239:Ole
6000000013027407936,Olsen,Ole,936,1210,6000000013027439239,6000000013027439239:Ole
6000000013027425443,Olsdatter,Ole,814,1256,6000000013027439239,6000000013027439239:Ole
6000000013027436425,Olsdatter,Ole,814,1256,6000000013027439239,6000000013027439239:Ole
6000000013027439239,Olsdatter,Ole,814,1256,6000000009976758090,6000000009976758090:Ole
6000000013027503262,Olsen,Ole,936,1210,6000000013027439239,6000000013027439239:Ole
6000000013041190285,Olsen,Ole,936,1210,,own
6000000013049253290,Henriques,Henrique,6,6,,own
6000000013049976181,Carlsdotter,Carl,77,77,,own
6000000013072727021,Johansdotter,Johan,258,258,,own
6000000013072915732,Gustafsson,Gustaf,61,61,,own
6000000013082348176,Claesson,Claes,19,19,,own
6000000013087473420,Eriksdatter,Erik,339,339,6000000022193391257,6000000022193391257:Erik
6000000013104197270,Jónsson,Jón,8,10,,own
6000000013113738672,Jakobsson,Jakob,47,47,,own
6000000013131997454,Andersson,Anders,603,603,,own
6000000013146176678,Johansson,Johan,270,271,,own
6000000013151589704,Carlsdotter,Carl,77,77,,own
6000000013162609133,Larssen,Lars,18,18,6000000013914783178,own
6000000013165969574,Larsdatter,Lars,620,620,6000000002665012001,6000000002665012001:Lars
6000000013166126730,Olsdatter,Ole,814,1256,6000000003492005327,6000000003492005327:Ole
6000000013170749937,Olson,Ola,311,428,6000000012478412668,6000000012478412668:Ola
6000000013181811656,Ivarson,Ivar,82,82,,own
6000000013193972512,Fernandez,Fernando,2,2,,own
6000000013201451016,Monsson,Mons,53,53,6000000013204316863,6000000013204316863:Mons
6000000013204316863,Sjursdatter,Sjur,58,58,6000000009205723943,own
6000000013214374548,Johannesdatter,Johannes,276,276,6000000014205578034,6000000014205578034:Johannes
6000000013233718725,Torkelsen,Torkel,49,50,6000000000434198591,own
6000000013238318626,Jacobsdatter,Jacob,79,79,,own
6000000013244615717,Johannesdatter,Johannes,276,276,,own
6000000013246317133,Rasmussen,Rasmus,232,232,6000000024887074369,6000000024887074369:Rasmus
6000000013253927955,Fredriksdatter,Fredrik,19,19,,own
6000000013255113338,Augustsdatter,August,1,1,,own
6000000013255178205,Svensdotter,Sven,67,67,,own
6000000013256753090,Olson,Ola,311,428,,own
6000000013256907407,Isaksdatter,Isak,31,31,,own
6000000013257576420,Willemsz,Willem,14,14,,own
6000000013257610185,Larsdatter,Lars,620,620,6000000013258226251,6000000013258226251:Lars
6000000013264239122,Olavsdotter,Olav,25,25,6000000003926623379,6000000003926623379:Olav
6000000013269946217,Jonsdatter,Jon,363,370,,own
6000000013271053173,Torgersen,Torger,52,52,4592306,4592306:Torger
6000000013289307576,Jansdotter,Jan,38,40,,own
6000000013298808068,Ottesen,Otte,38,38,6000000001277997155,6000000001277997155:Otte
6000000013299537205,Ottesen,Otte,38,38,6000000001277997155,6000000001277997155:Otte
6000000013301302772,Ivanovich,Ivan,45,45,,own
6000000013310943635,Hansdotter,Hans,95,95,,own
6000000013314646615,Larsson,Lars,637,637,6000000009197935108,own
6000000013319827219,Nilsdatter,Nils,311,311,6000000013319836209,own
6000000013319836209,Olsdatter,Ole,814,1256,6000000007416845897,6000000007416845897:Ole
6000000013322335545,Hansdatter,Hans,618,618,6000000007980454066,6000000007980454066:Hans
6000000013331519222,Nilsdatter,Nils,311,311,,own
6000000013333059649,Samsonson,Samson,43,43,6000000007948091532,6000000007948091532:Samson
6000000013342801835,Toresson,Tore,11,11,6000000195130699901,6000000195130699901:Tore
6000000013343337506,Johansson,Johan,270,271,,own
6000000013343633550,Olsdatter,Ole,814,1256,6000000011981827379,6000000011981827379:Ole
6000000013343636356,Olson,Ola,311,428,6000000011981827379,own
6000000013343668459,Olsdatter,Ole,814,1256,6000000011981827379,6000000011981827379:Ole
6000000013350731476,Jørgensdatter,Jørgen,238,238,6000000011803377563,6000000011803377563:Jørgen
6000000013351165563,Jonson,Jon,208,208,6000000013372925859,6000000013372925859:Jon
6000000013353970741,Pedersdatter,Peder,688,688,6000000046978370918,6000000046978370918:Peder
6000000013354899404,Olsdotter,Ole,37,74,6000000004871694016,6000000004871694016:Ole
6000000013358585948,Toresdatter,Tore,163,163,6000000005607155046,6000000005607155046:Tore
6000000013364708626,Olson,Ola,311,428,,own
6000000013365579278,Nuñez,Nuño,3,4,,own
6000000013373537733,Nilsson,Nils,424,424,,own
6000000013375119550,Östensson,Östen,21,21,,own
6000000013376979823,Nilsdotter,Nils,278,278,,own
6000000013394156859,Jørgensdatter,Jørgen,238,238,,own
6000000013404980615,Olavson,Olav,55,55,6000000003926618703,6000000003926618703:Olav
6000000013405580553,Larsdatter,Lars,620,620,,own
6000000013405904843,Nielsdatter,Niels,223,223,6000000014245316407,6000000014245316407:Niels
6000000013416513744,Omundsen,Omund,15,15,6000000012493293691,6000000012493293691:Omund
6000000013416557612,Ommundsdotter,Ommund,13,13,6000000012493293691,own
6000000013431552863,Olsen,Ole,936,1210,6000000009339115779,6000000009339115779:Ole
6000000013432124704,Berntsen,Bernt,23,23,,own
6000000013432162461,Þorgeirsdóttir,Þorgeir,4,4,,own
6000000013441181962,Anfinnson,Anfinn,16,16,6000000013419004201,own
6000000013441264030,Ommundsdatter,Ommund,81,81,,own
6000000013441593210,Toreson,Tore,112,112,,own
6000000013441681133,Ingebretson,Ingebret,56,56,6000000001494333212,6000000001494333212:Ingebret
6000000013442022173,Ingebretson,Ingebret,56,56,6000000001494333212,6000000001494333212:Ingebret
6000000013442492338,Fredriksdatter,Fredrik,19,19,6000000116676342893,6000000116676342893:Fredrik
6000000013442763636,Fredrikson,Fredrik,2,2,6000000038341543958,6000000038341543958:Fredrik
6000000013442850601,Fredrikson,Fredrik,2,2,6000000038341543958,6000000038341543958:Fredrik
6000000013442858376,Fredrikson,Fredrik,2,2,6000000038341543958,6000000038341543958:Fredrik
6000000013442885295,Fredrikson,Fredrik,2,2,6000000038341543958,6000000038341543958:Fredrik
6000000013442913442,Fredriksdatter,Fredrik,19,19,6000000038341543958,6000000038341543958:Fredrik
6000000013450301690,Knudsen,Knud,72,72,,own
6000000013451822078,Nilsdotter,Nils,278,278,6000000013451930412,own
6000000013460341380,Johansen,Johan,120,121,,own
6000000013469175352,Andersdotter,Anders,440,440,,own
6000000013469201939,Johansdotter,Johan,258,258,,own
6000000013469299426,Gabrielsdotter,Gabriel,30,30,,own
6000000013469514708,Mårtensdotter,Mårten,23,23,,own
6000000013471379793,Ivarson,Ivar,82,82,6000000024668793156,6000000024668793156:Ivar
6000000013471997995,Pedersdatter,Peder,688,688,6000000009719047356,6000000009719047356:Peder
6000000013487404186,Sørensdatter,Søren,81,81,,own
6000000013487665019,Olsdatter,Ole,814,1256,,own
6000000013491715573,Jakobsen,Jakob,85,85,,own
6000000013501340867,Nilsson,Nils,424,424,,own
6000000013508022258,Torkelsen,Torkel,49,50,,own
6000000013522521623,Jonsen,Jon,206,208,6000000003492007276,6000000003492007276:Jon
6000000013524437034,Andreassen,Andreas,64,64,,own
6000000013528386036,Øysteinson,Øystein,15,15,6000000013528466056,6000000013528466056:Øystein
6000000013537479054,Pedersen,Peder,633,633,6000000010484032966,6000000010484032966:Peder
6000000013537519352,Monsson,Mons,53,53,,own
6000000013537946278,Östensson,Östen,21,21,,own
6000000013539030081,Nilsdotter,Nils,278,278,,own
6000000013560636184,Ericsson,Eric,42,42,,own
6000000013560676047,Israelsdotter,Israel,7,7,,own
6000000013569049337,Olsdatter,Ole,814,1256,6000000206948560822,6000000206948560822:Ole
6000000013579443603,Madsdatter,Mads,40,40,,own
6000000013588528439,Isakson,Isak,15,15,,own
6000000013590239302,Ivarsdatter,Ivar,77,77,6000000010261160050,6000000010261160050:Ivar
6000000013592716459,Fitzpatrick,Patrick,2,2,,own
6000000013598054605,Olsen,Ole,936,1210,,own
6000000013640584226,Jonsdatter,Jon,363,370,6000000013372925859,6000000013372925859:Jon
6000000013650219726,Arnesson,Arne,16,16,6000000002624351825,6000000002624351825:Arne
6000000013658950492,Hansson,Hans,195,195,,own
6000000013689591208,Sánchez,Sancho,20,20,,own
6000000013705144605,Aamundsen,Aamund,1,1,6000000007803431860,own
6000000013708560912,González,Gonzalo,13,14,,own
6000000013714181042,Eriksdatter,Erik,339,339,6000000005607187392,6000000005607187392:Erik
6000000013724940229,Ersson,Ers,1,1,,own
6000000013724973335,Klengson,Kleng,1,1,,own
6000000013733558644,Halvardsen,Halvard,46,46,,own
6000000013734821158,Hansdatter,Hans,618,618,6000000002893714600,6000000002893714600:Hans
6000000013744520227,Jensdatter,Jens,392,392,,own
6000000013746270032,Andreassen,Andreas,64,64,,own
6000000013747636949,Ahlsen,Ahl,5,5,,own
6000000013759263615,Larsdatter,Lars,620,620,,own
6000000013759966133,Jakobsdatter,Jakob,116,116,,own
6000000013763589982,Olsen,Ole,936,1210,6000000005609271341,6000000005609271341:Ole
6000000013763796113,Olsdatter,Ole,814,1256,6000000005609271341,6000000005609271341:Ole
6000000013769709443,Olsen,Ole,936,1210,,own
6000000013776079494,Nilsdatter,Nils,311,311,,own
6000000013784944938,Gunnarsdatter,Gunnar,111,111,6000000015092344206,own
6000000013785218148,Olson,Ola,311,428,6000000081249631901,own
6000000013790915049,Pedersen,Peder,633,633,6000000013881985671,6000000013881985671:Peder
6000000013791781672,Johnsen,John,21,21,6000000176948982821,own
6000000013798434297,Jonsdotter,Jon,115,116,,own
6000000013805000462,Lauritzson,Lauritz,8,8,6000000013805146241,6000000013805146241:Lauritz
6000000013805089643,Lauritzson,Lauritz,8,8,6000000013805146241,6000000013805146241:Lauritz
6000000013805217004,Lauritzson,Lauritz,8,8,6000000013805146241,6000000013805146241:Lauritz
6000000013823976573,Olson,Ola,311,428,6000000014141862683,6000000014141862683:Ola
6000000013828856647,Bengtsson,Bengt,31,31,,own
6000000013835363496,Kristensdatter,Kristen,89,89,,own
6000000013835535170,Amundsen,Amund,57,59,,own
6000000013837103504,Jensdatter,Jens,392,392,,own
6000000013838942535,Fernandes,Fernando,7,7,,own
6000000013840686790,Halvorsen,Halvor,79,79,6000000005941677669,6000000005941677669:Halvor
6000000013840850762,Halvorsen,Halvor,79,79,6000000005941677669,6000000005941677669:Halvor
6000000013840884770,Halvorsen,Halvor,79,79,6000000005941677669,6000000005941677669:Halvor
6000000013841008119,Halvorsen,Halvor,79,79,6000000005941677669,6000000005941677669:Halvor
6000000013855249940,Bjørnsdatter,Bjørn,78,78,6000000013855414110,own
6000000013871316567,Arnesdatter,Arne,60,60,,own
6000000013881937848,Johansson,Johan,270,271,,own
6000000013886561520,Fernandes,Fernando,7,7,,own
6000000013900849282,Nunes,Nuno,17,19,,own
6000000013904731745,Jonsdatter,Jon,363,370,,own
6000000013924744104,Tolleivsdatter,Tolleiv,37,37,6000000018451919177,own
6000000013925204911,Olson,Ola,311,428,6000000024545753288,own
6000000013949456706,Person,Per,84,84,,own
6000000013949710600,Hansdatter,Hans,618,618,,own
6000000013950015298,Johannesdatter,Johannes,276,276,,own
6000000013954920479,Jonsdatter,Jon,363,370,6000000039298143072,6000000039298143072:Jon
6000000013959077693,Eriksen,Erik,279,279,6000000014177773455,6000000014177773455:Erik
6000000013959433083,Eriksdatter,Erik,339,339,6000000014177773455,6000000014177773455:Erik
6000000013961847996,Toreson,Tore,112,112,6000000013962558636,6000000013962558636:Tore
6000000013962046913,Toreson,Tore,112,112,6000000013962558636,6000000013962558636:Tore
6000000013962399502,Toresdatter,Tore,163,163,6000000013962558636,6000000013962558636:Tore
6000000013962502894,Toreson,Tore,112,112,6000000013962558636,6000000013962558636:Tore
6000000013962694089,Toresdatter,Tore,163,163,6000000013962558636,6000000013962558636:Tore
6000000013962911363,Torsdatter,Tore,15,24,6000000013962558636,6000000013962558636:Tore
6000000013962920198,Toreson,Tore,112,112,6000000013962558636,6000000013962558636:Tore
6000000013962957006,Toresdatter,Tore,163,163,6000000013962558636,6000000013962558636:Tore
6000000013963585328,Larsdatter,Lars,620,620,6000000039433501970,6000000039433501970:Lars
6000000013986137917,Olsdatter,Ole,814,1256,6000000005609552854,6000000005609552854:Ole
6000000013986625585,Hansdotter,Hans,95,95,,own
6000000013999654738,Samuelson,Samuel,70,70,6000000013999753547,6000000013999753547:Samuel
6000000014015492590,Theodorsen,Theodor,4,4,,own
6000000014017591426,Larsson,Lars,637,637,,own
6000000014018566520,Olavson,Olav,55,55,,own
6000000014020391786,Jørgensdatter,Jørgen,238,238,6000000010637083708,6000000010637083708:Jørgen
6000000014021037072,Gudleiksen,Gudleik,1,1,6000000014020391786,6000000014020391786:Gudleik
6000000014027333418,Kristensdotter,Kristen,4,4,,own
6000000014027348832,Knutson,Knut,156,156,,own
6000000014027376742,Olsen,Ole,936,1210,,own
6000000014027422381,Johannesdotter,Johannes,33,33,,own
6000000014027601172,Nilsson,Nils,424,424,,own
6000000014027602277,Larsdotter,Lars,336,336,,own
6000000014028513843,Olofsdotter,Olof,249,249,,own
6000000014029910681,Olsen,Ole,936,1210,,own
6000000014033779256,Pedersdatter,Peder,688,688,6000000000961878099,6000000000961878099:Peder
6000000014036933993,Andersdotter,Anders,440,440,,own
6000000014037010602,Jørgensson,Jørgen,16,16,,own
6000000014037066673,Jakobsson,Jakob,47,47,,own
6000000014037266226,Larsson,Lars,637,637,,own
6000000014037291658,Thomasdatter,Thomas,30,30,,own
6000000014037300122,Larsson,Lars,637,637,,own
6000000014045249594,Larsdatter,Lars,620,620,,own
6000000014055547033,Børresdatter,Børre,6,6,,own
6000000014055857786,Ivarsen,Ivar,18,18,,own
6000000014059331478,Ivanovich,Ivan,45,45,,own
6000000014074634378,Arvesdatter,Arve,3,3,,own
6000000014074655313,Hansdatter,Hans,618,618,6000000007329782166,own
6000000014099324938,Ellingsen,Elling,56,56,6000000011950868794,6000000011950868794:Elling
6000000014101783793,Torkildsen,Torkild,3,3,6000000018968929912,6000000018968929912:Torkild
6000000014105313792,Tomasson,Tomas,36,36,6000000007625092292,6000000007625092292:Tomas
6000000014105796217,Tomasson,Tomas,36,36,6000000007625092292,6000000007625092292:Tomas
6000000014120191941,Torkelsdatter,Torkel,73,74,6000000014109533490,6000000014109533490:Torkel
6000000014120461620,Torkelsdatter,Torkel,73,74,6000000014109533490,6000000014109533490:Torkel
6000000014141399423,Olsdatter,Ole,814,1256,6000000014141862683,6000000014141862683:Ole
6000000014141727871,Gudmundsdatter,Gudmund,30,30,,own
6000000014148431865,Halvarson,Halvar,23,23,,own
6000000014150486168,Jensdotter,Jens,26,26,,own
6000000014150590003,Hermansdatter,Herman,10,11,,own
6000000014156018233,Olsdatter,Ole,814,1256,,own
6000000014168506113,Simensen,Simen,23,23,,own
6000000014168966647,Gunnarsdatter,Gunnar,111,111,6000000014885201072,6000000014885201072:Gunnar
6000000014174202202,Trondson,Trond,29,29,6000000013264239122,6000000013264239122:Trond
6000000014178878131,Isaksdatter,Isak,31,31,6000000003094992744,6000000003094992744:Isak
6000000014190488526,Eriksdatter,Erik,339,339,6000000014190598185,6000000014190598185:Erik
6000000014190639201,Eriksdatter,Erik,339,339,6000000014190598185,6000000014190598185:Erik
6000000014190811359,Poulsdatter,Poul,19,19,,own
6000000014197908963,Olsen,Ole,936,1210,6000000005795660191,own
6000000014198514388,Olson,Ola,311,428,6000000005795660191,own
6000000014198642342,Torkelson,Torkel,46,48,6000000003491933732,6000000003491933732:Torkel
