qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q37262532,Q101352,Leenerts,Leenerts,,,,,,,Leenerts,Leenerts,Leenerts,Leenerts,Leenerts,Leenerts,Leenerts,Leenerts,Leenerts,Leenerts,Leenerts
Q37262596,Q101352,Griesser,Griesser,,,,,,,Griesser,Griesser,Griesser,Griesser,Griesser,Griesser,Griesser,Griesser,Griesser,Griesser,Griesser
Q37262756,Q101352,Lebarre,Lebarre,,,,,,,Lebarre,Lebarre,Lebarre,Lebarre,Lebarre,Lebarre,Lebarre,Lebarre,Lebarre,Lebarre,Lebarre
Q37262836,Q101352,Vanvalin,Vanvalin,,,,,,,Vanvalin,Vanvalin,Vanvalin,Vanvalin,Vanvalin,Vanvalin,Vanvalin,Vanvalin,Vanvalin,Vanvalin,Vanvalin
Q37262980,Q101352,Matuz,Matuz,,,,,,,Matuz,Matuz,Matuz,Matuz,Matuz,Matuz,Matuz,Matuz,Matuz,Matuz,Matuz
Q37263092,Q101352,Garten,Garten,,,,,,,Garten,Garten,Garten,Garten,Garten,Garten,Garten,Garten,Garten,Garten,Garten
Q37263188,Q101352,Westwater,Westwater,,韦斯特沃特,,,,,Westwater,Westwater,Westwater,Westwater,Westwater,Westwater,Westwater,Westwater,Westwater,Westwater,Westwater
Q37263300,Q101352,Mroue,Mroue,,,,,,,Mroue,Mroue,Mroue,Mroue,Mroue,Mroue,Mroue,Mroue,Mroue,Mroue,Mroue
Q37263316,Q101352,Abbondanza,Abbondanza,,阿邦丹扎,,,,,Abbondanza,Abbondanza,Abbondanza,Abbondanza,Abbondanza,Abbondanza,Abbondanza,Abbondanza,Abbondanza,Abbondanza,Abbondanza
Q37263348,Q101352,Shifflet,Shifflet,シフレット,,,,,,Shifflet,Shifflet,Shifflet,Shifflet,Shifflet,Shifflet,Shifflet,Shifflet,Shifflet,Shifflet,Shifflet
Q37263476,Q101352,Gaziano,Gaziano,,,,,,,Gaziano,Gaziano,Gaziano,Gaziano,Gaziano,Gaziano,Gaziano,Gaziano,Gaziano,Gaziano,Gaziano
Q37263604,Q101352,Hoffbauer,Hoffbauer,,,,,,,Hoffbauer,Hoffbauer,Hoffbauer,Hoffbauer,Hoffbauer,Hoffbauer,Hoffbauer,Hoffbauer,Hoffbauer,Hoffbauer,Hoffbauer
Q37263652,Q101352,Rhoden,Rhoden,ローデン,罗登,,رودين,,,Rhoden,Rhoden,Rhoden,Rhoden,Rhoden,Rhoden,Rhoden,Rhoden,Rhoden,Rhoden,Rhoden
Q37263732,Q101352,Grzejka,Grzejka,,,,,,,Grzejka,Grzejka,Grzejka,Grzejka,Grzejka,Grzejka,Grzejka,Grzejka,Grzejka,Grzejka,Grzejka
Q37263828,Q101352,Randazza,Randazza,,,,,,,Randazza,Randazza,Randazza,Randazza,Randazza,Randazza,Randazza,Randazza,Randazza,Randazza,Randazza
Q37264132,Q101352,MacMillian,MacMillian,,,,,,,MacMillian,MacMillian,MacMillian,MacMillian,MacMillian,MacMillian,MacMillian,MacMillian,MacMillian,MacMillian,MacMillian
Q37264324,Q101352,Yanny,Yanny,,,,,,,Yanny,Yanny,Yanny,Yanny,Yanny,Yanny,Yanny,Yanny,Yanny,Yanny,Yanny
Q37264372,Q101352,Lytal,Lytal,,,,,,,Lytal,Lytal,Lytal,Lytal,Lytal,Lytal,Lytal,Lytal,Lytal,Lytal,Lytal
Q37264452,Q101352,Loung,Loung,,,,,,,Loung,Loung,Loung,Loung,Loung,Loung,Loung,Loung,Loung,Loung,Loung
Q37264468,Q101352,Alay,Alay,,,,,,,Alay,Alay,Alay,Alay,Alay,Alay,Alay,Alay,Alay,Alay,Alay
Q37264628,Q101352,Dukette,Dukette,,,,,,,Dukette,Dukette,Dukette,Dukette,Dukette,Dukette,Dukette,Dukette,Dukette,Dukette,Dukette
Q37264660,Q101352,Hirzel,Hirzel,,,,,,,Hirzel,Hirzel,Hirzel,Hirzel,Hirzel,Hirzel,Hirzel,Hirzel,Hirzel,Hirzel,Hirzel
Q37264740,Q101352,Furley,Furley,,,,,,,Furley,Furley,Furley,Furley,Furley,Furley,Furley,Furley,Furley,Furley,Furley
Q37264820,Q101352,Sonnenblick,Sonnenblick,,,,,,,Sonnenblick,Sonnenblick,Sonnenblick,Sonnenblick,Sonnenblick,Sonnenblick,Sonnenblick,Sonnenblick,Sonnenblick,Sonnenblick,Sonnenblick
Q37264852,Q101352,Omdahl,Omdahl,,,,,,,Omdahl,Omdahl,Omdahl,Omdahl,Omdahl,Omdahl,Omdahl,Omdahl,Omdahl,Omdahl,Omdahl
Q37264884,Q101352,Neztsosie,Neztsosie,,,,,,,Neztsosie,Neztsosie,Neztsosie,Neztsosie,Neztsosie,Neztsosie,Neztsosie,Neztsosie,Neztsosie,Neztsosie,Neztsosie
Q37264980,Q101352,Farist,Farist,,,,,,,Farist,Farist,Farist,Farist,Farist,Farist,Farist,Farist,Farist,Farist,Farist
Q37265028,Q101352,Olozagaste,Olozagaste,,,,,,,Olozagaste,Olozagaste,Olozagaste,Olozagaste,Olozagaste,Olozagaste,Olozagaste,Olozagaste,Olozagaste,Olozagaste,Olozagaste
Q37265044,Q101352,Pujara,Pujara,,,,,,,Pujara,Pujara,Pujara,Pujara,Pujara,Pujara,Pujara,Pujara,Pujara,Pujara,Pujara
Q37265076,Q101352,Guarriello,Guarriello,,,,,,,Guarriello,Guarriello,Guarriello,Guarriello,Guarriello,Guarriello,Guarriello,Guarriello,Guarriello,Guarriello,Guarriello
Q37265108,Q101352,Mur,Mur,,穆尔,,,מור  (Mur),,Mur,Mur,Mur,Mur,Mur,Mur,Mur,Mur,Mur,Mur,Mur
Q37265252,Q101352,Goni,Goni,,,,,,,Goni,Goni,Goni,Goni,Goni,Goni,Goni,Goni,Goni,Goni,Goni
Q37265396,Q101352,Passeno,Passeno,,,,,,,Passeno,Passeno,Passeno,Passeno,Passeno,Passeno,Passeno,Passeno,Passeno,Passeno,Passeno
Q37265444,Q101352,Rolloff,Rolloff,,,,,,,Rolloff,Rolloff,Rolloff,Rolloff,Rolloff,Rolloff,Rolloff,Rolloff,Rolloff,Rolloff,Rolloff
Q37265508,Q101352,Goncalo,Goncalo,,贡卡洛,,,,,Goncalo,Goncalo,Goncalo,Goncalo,Goncalo,Goncalo,Goncalo,Goncalo,Goncalo,Goncalo,Goncalo
Q37265556,Q101352,Kemsley,Kemsley,,,,,,,Kemsley,Kemsley,Kemsley,Kemsley,Kemsley,Kemsley,Kemsley,Kemsley,Kemsley,Kemsley,Kemsley
Q37265700,Q101352,Shipmon,Shipmon,,,,,,,Shipmon,Shipmon,Shipmon,Shipmon,Shipmon,Shipmon,Shipmon,Shipmon,Shipmon,Shipmon,Shipmon
Q37265748,Q101352,Perezruiz,Perezruiz,,,,,,,Perezruiz,Perezruiz,Perezruiz,Perezruiz,Perezruiz,Perezruiz,Perezruiz,Perezruiz,Perezruiz,Perezruiz,Perezruiz
Q37266004,Q101352,Hockersmith,Hockersmith,,,,,,,Hockersmith,Hockersmith,Hockersmith,Hockersmith,Hockersmith,Hockersmith,Hockersmith,Hockersmith,Hockersmith,Hockersmith,Hockersmith
Q37266132,Q101352,Buffo,Buffo,ブッフォ,,,,,,Buffo,Buffo,Buffo,Buffo,Buffo,Buffo,Buffo,Buffo,Buffo,Buffo,Buffo
Q37266212,Q101352,Iloff,Iloff,,,,,,,Iloff,Iloff,Iloff,Iloff,Iloff,Iloff,Iloff,Iloff,Iloff,Iloff,Iloff
Q37266228,Q101352,Volante,Volante,,,,,,,Volante,Volante,Volante,Volante,Volante,Volante,Volante,Volante,Volante,Volante,Volante
Q37266372,Q101352,Barido,Barido,,,,,,,Barido,Barido,Barido,Barido,Barido,Barido,Barido,Barido,Barido,Barido,Barido
Q37266404,Q101352,Marziani,Marziani,,,,,,,Marziani,Marziani,Marziani,Marziani,Marziani,Marziani,Marziani,Marziani,Marziani,Marziani,Marziani
Q37266708,Q101352,Rackey,Rackey,,,,,,,Rackey,Rackey,Rackey,Rackey,Rackey,Rackey,Rackey,Rackey,Rackey,Rackey,Rackey
Q37266852,Q101352,Leviege,Leviege,,,,,,,Leviege,Leviege,Leviege,Leviege,Leviege,Leviege,Leviege,Leviege,Leviege,Leviege,Leviege
Q37266916,Q101352,Rothhaar,Rothhaar,,,,,,,Rothhaar,Rothhaar,Rothhaar,Rothhaar,Rothhaar,Rothhaar,Rothhaar,Rothhaar,Rothhaar,Rothhaar,Rothhaar
Q37267108,Q101352,Kintzele,Kintzele,,,,,,,Kintzele,Kintzele,Kintzele,Kintzele,Kintzele,Kintzele,Kintzele,Kintzele,Kintzele,Kintzele,Kintzele
Q37267156,Q101352,Remsen,Remsen,,,,,,,Remsen,Remsen,Remsen,Remsen,Remsen,Remsen,Remsen,Remsen,Remsen,Remsen,Remsen
Q37267268,Q101352,Tauch,Tauch,,,,,,,Tauch,Tauch,Tauch,Tauch,Tauch,Tauch,Tauch,Tauch,Tauch,Tauch,Tauch
Q37267444,Q101352,Dobert,Dobert,,,,,,,Dobert,Dobert,Dobert,Dobert,Dobert,Dobert,Dobert,Dobert,Dobert,Dobert,Dobert
Q37267540,Q101352,Polito,Polito,,,,,,,Polito,Polito,Polito,Polito,Polito,Polito,Polito,Polito,Polito,Polito,Polito
Q37267572,Q101352,Kisley,Kisley,,,,,,,Kisley,Kisley,Kisley,Kisley,Kisley,Kisley,Kisley,Kisley,Kisley,Kisley,Kisley
Q37267780,Q101352,Hagmaier,Hagmaier,,,,,,,Hagmaier,Hagmaier,Hagmaier,Hagmaier,Hagmaier,Hagmaier,Hagmaier,Hagmaier,Hagmaier,Hagmaier,Hagmaier
Q37267828,Q101352,Koudelka,Koudelka,,库德尔卡,,,,,Koudelka,Koudelka,Koudelka,Koudelka,Koudelka,Koudelka,Koudelka,Koudelka,Koudelka,Koudelka,Koudelka
Q37268052,Q101352,Benden,Benden,,,,,,,Benden,Benden,Benden,Benden,Benden,Benden,Benden,Benden,Benden,Benden,Benden
Q37268100,Q101352,Endreson,Endreson,,恩德森,,,,,Endreson,Endreson,Endreson,Endreson,Endreson,Endreson,Endreson,Endreson,Endreson,Endreson,Endreson
Q37268228,Q101352,Ceplecha,Ceplecha,,,,,,,Ceplecha,Ceplecha,Ceplecha,Ceplecha,Ceplecha,Ceplecha,Ceplecha,Ceplecha,Ceplecha,Ceplecha,Ceplecha
Q37268532,Q101352,Neason,Neason,,,,,,,Neason,Neason,Neason,Neason,Neason,Neason,Neason,Neason,Neason,Neason,Neason
Q37268564,Q101352,Monter,Monter,,,,,,,Monter,Monter,Monter,Monter,Monter,Monter,Monter,Monter,Monter,Monter,Monter
Q37268740,Q101352,Antholz,Antholz,,,,,,,Antholz,Antholz,Antholz,Antholz,Antholz,Antholz,Antholz,Antholz,Antholz,Antholz,Antholz
Q37268820,Q101352,Shacter,Shacter,,,,,,,Shacter,Shacter,Shacter,Shacter,Shacter,Shacter,Shacter,Shacter,Shacter,Shacter,Shacter
Q37268932,Q101352,Gasche,Gasche,,,,,,,Gasche,Gasche,Gasche,Gasche,Gasche,Gasche,Gasche,Gasche,Gasche,Gasche,Gasche
Q37268996,Q101352,Liberato,Liberato,,莱伯拉托,,,,,Liberato,Liberato,Liberato,Liberato,Liberato,Liberato,Liberato,Liberato,Liberato,Liberato,Liberato
Q37269076,Q101352,Kempema,Kempema,,,,,,,Kempema,Kempema,Kempema,Kempema,Kempema,Kempema,Kempema,Kempema,Kempema,Kempema,Kempema
Q37269172,Q101352,Friloux,Friloux,,,,,,,Friloux,Friloux,Friloux,Friloux,Friloux,Friloux,Friloux,Friloux,Friloux,Friloux,Friloux
Q37269380,Q101352,Cothrum,Cothrum,,,,,,,Cothrum,Cothrum,Cothrum,Cothrum,Cothrum,Cothrum,Cothrum,Cothrum,Cothrum,Cothrum,Cothrum
Q37269492,Q101352,Ruzzo,Ruzzo,,,,,,,Ruzzo,Ruzzo,Ruzzo,Ruzzo,Ruzzo,Ruzzo,Ruzzo,Ruzzo,Ruzzo,Ruzzo,Ruzzo
Q37269524,Q101352,Hoeber,Hoeber,,,,,,,Hoeber,Hoeber,Hoeber,Hoeber,Hoeber,Hoeber,Hoeber,Hoeber,Hoeber,Hoeber,Hoeber
Q37269556,Q101352,Senuta,Senuta,,,,,,,Senuta,Senuta,Senuta,Senuta,Senuta,Senuta,Senuta,Senuta,Senuta,Senuta,Senuta
Q37269652,Q101352,Killgo,Killgo,,,,,,,Killgo,Killgo,Killgo,Killgo,Killgo,Killgo,Killgo,Killgo,Killgo,Killgo,Killgo
Q37270084,Q101352,Холоденко,Kholodenko,チョロデンコ,,,خلودنكو,חולודנקו,Холоденко,Cholodenko,Kholodenko,Jolodenko,Kholodenko,Cholodenko,Cholodenko,Cholodenko,Kholodenko,Kholodenko,H'olodenko,Chołodenko
Q37270212,Q101352,Bagola,Bagola,,,,,,,Bagola,Bagola,Bagola,Bagola,Bagola,Bagola,Bagola,Bagola,Bagola,Bagola,Bagola
Q37270244,Q101352,Spieldenner,Spieldenner,,,,,,,Spieldenner,Spieldenner,Spieldenner,Spieldenner,Spieldenner,Spieldenner,Spieldenner,Spieldenner,Spieldenner,Spieldenner,Spieldenner
Q37270324,Q101352,Flippen,Flippen,,,,,,,Flippen,Flippen,Flippen,Flippen,Flippen,Flippen,Flippen,Flippen,Flippen,Flippen,Flippen
Q37270404,Q101352,Mossa,Mossa,,,,,,,Mossa,Mossa,Mossa,Mossa,Mossa,Mossa,Mossa,Mossa,Mossa,Mossa,Mossa
Q37270500,Q101352,Mehanovic,Mehanovic,,,,,,,Mehanovic,Mehanovic,Mehanovic,Mehanovic,Mehanovic,Mehanovic,Mehanovic,Mehanovic,Mehanovic,Mehanovic,Mehanovic
Q37270596,Q101352,Northen,Northen,,,,,,,Northen,Northen,Northen,Northen,Northen,Northen,Northen,Northen,Northen,Northen,Northen
Q37270740,Q101352,Vanavery,Vanavery,,,,,,,Vanavery,Vanavery,Vanavery,Vanavery,Vanavery,Vanavery,Vanavery,Vanavery,Vanavery,Vanavery,Vanavery
Q37270884,Q101352,Minnicks,Minnicks,,,,,,,Minnicks,Minnicks,Minnicks,Minnicks,Minnicks,Minnicks,Minnicks,Minnicks,Minnicks,Minnicks,Minnicks
Q37270932,Q101352,Slyter,Slyter,,,,,,,Slyter,Slyter,Slyter,Slyter,Slyter,Slyter,Slyter,Slyter,Slyter,Slyter,Slyter
Q37271028,Q101352,Daigrepont,Daigrepont,,,,,,,Daigrepont,Daigrepont,Daigrepont,Daigrepont,Daigrepont,Daigrepont,Daigrepont,Daigrepont,Daigrepont,Daigrepont,Daigrepont
Q37271172,Q101352,Orosa,Orosa,,奥罗萨,,,,,Orosa,Orosa,Orosa,Orosa,Orosa,Orosa,Orosa,Orosa,Orosa,Orosa,Orosa
Q37271364,Q101352,Mohamoud,Mohamoud,,马哈茂德,,,,,Mohamoud,Mohamoud,Mohamoud,Mohamoud,Mohamoud,Mohamoud,Mohamoud,Mohamoud,Mohamoud,Mohamoud,Mohamoud
Q37271396,Q101352,Maitz,Maitz,,,,,,,Maitz,Maitz,Maitz,Maitz,Maitz,Maitz,Maitz,Maitz,Maitz,Maitz,Maitz
Q37271428,Q101352,Earlywine,Earlywine,,厄里温,,,,,Earlywine,Earlywine,Earlywine,Earlywine,Earlywine,Earlywine,Earlywine,Earlywine,Earlywine,Earlywine,Earlywine
Q37271684,Q101352,Santoshernande,Santoshernande,,,,,,,Santoshernande,Santoshernande,Santoshernande,Santoshernande,Santoshernande,Santoshernande,Santoshernande,Santoshernande,Santoshernande,Santoshernande,Santoshernande
Q37271988,Q101352,Galow,Galow,,,,,,,Galow,Galow,Galow,Galow,Galow,Galow,Galow,Galow,Galow,Galow,Galow
Q37272388,Q101352,Ajmal,Ajmal,,阿杰马尔,,,,,Ajmal,Ajmal,Ajmal,Ajmal,Ajmal,Ajmal,Ajmal,Ajmal,Ajmal,Ajmal,Ajmal
Q37272404,Q101352,Neverman,Neverman,,,,,,,Neverman,Neverman,Neverman,Neverman,Neverman,Neverman,Neverman,Neverman,Neverman,Neverman,Neverman
Q37272468,Q101352,Bergenholtz,Bergenholtz,,,,,,,Bergenholtz,Bergenholtz,Bergenholtz,Bergenholtz,Bergenholtz,Bergenholtz,Bergenholtz,Bergenholtz,Bergenholtz,Bergenholtz,Bergenholtz
Q37272548,Q101352,Causing,Causing,,,,,,,Causing,Causing,Causing,Causing,Causing,Causing,Causing,Causing,Causing,Causing,Causing
Q37272564,Q101352,Mayle,Mayle,,,,,,,Mayle,Mayle,Mayle,Mayle,Mayle,Mayle,Mayle,Mayle,Mayle,Mayle,Mayle
Q37272580,Q101352,Besaw,Besaw,,,,,,,Besaw,Besaw,Besaw,Besaw,Besaw,Besaw,Besaw,Besaw,Besaw,Besaw,Besaw
Q37272628,Q101352,Starwalt,Starwalt,,,,,,,Starwalt,Starwalt,Starwalt,Starwalt,Starwalt,Starwalt,Starwalt,Starwalt,Starwalt,Starwalt,Starwalt
Q37272724,Q101352,Amsley,Amsley,,,,,,,Amsley,Amsley,Amsley,Amsley,Amsley,Amsley,Amsley,Amsley,Amsley,Amsley,Amsley
Q37272804,Q101352,Batalon,Batalon,,,,,,,Batalon,Batalon,Batalon,Batalon,Batalon,Batalon,Batalon,Batalon,Batalon,Batalon,Batalon
Q37272964,Q101352,Crayon,Crayon,,克拉永,,,,,Crayon,Crayon,Crayon,Crayon,Crayon,Crayon,Crayon,Crayon,Crayon,Crayon,Crayon
Q37273012,Q101352,Eikeseth,Eikeseth,,埃克塞特,,,,,Eikeseth,Eikeseth,Eikeseth,Eikeseth,Eikeseth,Eikeseth,Eikeseth,Eikeseth,Eikeseth,Eikeseth,Eikeseth
Q37273156,Q101352,Trabant,Trabant,,,,,,,Trabant,Trabant,Trabant,Trabant,Trabant,Trabant,Trabant,Trabant,Trabant,Trabant,Trabant
Q37273188,Q101352,Wieda,Wieda,,,,,,,Wieda,Wieda,Wieda,Wieda,Wieda,Wieda,Wieda,Wieda,Wieda,Wieda,Wieda
Q37273252,Q101352,Hembrough,Hembrough,,,,,,,Hembrough,Hembrough,Hembrough,Hembrough,Hembrough,Hembrough,Hembrough,Hembrough,Hembrough,Hembrough,Hembrough
Q37273460,Q101352,Seaba,Seaba,,,,,,,Seaba,Seaba,Seaba,Seaba,Seaba,Seaba,Seaba,Seaba,Seaba,Seaba,Seaba
Q37273540,Q101352,Colford,Colford,コルフォード,,,,,,Colford,Colford,Colford,Colford,Colford,Colford,Colford,Colford,Colford,Colford,Colford
Q37273796,Q101352,Bowhall,Bowhall,,,,,,,Bowhall,Bowhall,Bowhall,Bowhall,Bowhall,Bowhall,Bowhall,Bowhall,Bowhall,Bowhall,Bowhall
Q37274180,Q101352,Citino,Citino,,,,,,,Citino,Citino,Citino,Citino,Citino,Citino,Citino,Citino,Citino,Citino,Citino
Q37274292,Q101352,Richson,Richson,,,,,,,Richson,Richson,Richson,Richson,Richson,Richson,Richson,Richson,Richson,Richson,Richson
Q37274420,Q101352,Oronoz,Oronoz,,,,,,,Oronoz,Oronoz,Oronoz,Oronoz,Oronoz,Oronoz,Oronoz,Oronoz,Oronoz,Oronoz,Oronoz
Q37274500,Q101352,Bockus,Bockus,ボックス,,,,,,Bockus,Bockus,Bockus,Bockus,Bockus,Bockus,Bockus,Bockus,Bockus,Bockus,Bockus
Q37274660,Q101352,Cullors,Cullors,カラーズ,,,,,,Cullors,Cullors,Cullors,Cullors,Cullors,Cullors,Cullors,Cullors,Cullors,Cullors,Cullors
Q37274756,Q101352,Kronenbitter,Kronenbitter,,,,,,,Kronenbitter,Kronenbitter,Kronenbitter,Kronenbitter,Kronenbitter,Kronenbitter,Kronenbitter,Kronenbitter,Kronenbitter,Kronenbitter,Kronenbitter
Q37274820,Q101352,Petruzziello,Petruzziello,,,,,,,Petruzziello,Petruzziello,Petruzziello,Petruzziello,Petruzziello,Petruzziello,Petruzziello,Petruzziello,Petruzziello,Petruzziello,Petruzziello
Q37274836,Q101352,Maska,Maska,,,,,,,Maska,Maska,Maska,Maska,Maska,Maska,Maska,Maska,Maska,Maska,Maska
Q37275012,Q101352,Aqui,Aqui,,阿夸吉,,,,,Aqui,Aqui,Aqui,Aqui,Aqui,Aqui,Aqui,Aqui,Aqui,Aqui,Aqui
Q37275220,Q101352,Chhabria,Chhabria,,,,,,,Chhabria,Chhabria,Chhabria,Chhabria,Chhabria,Chhabria,Chhabria,Chhabria,Chhabria,Chhabria,Chhabria
Q37275332,Q101352,Felknor,Felknor,,,,,,,Felknor,Felknor,Felknor,Felknor,Felknor,Felknor,Felknor,Felknor,Felknor,Felknor,Felknor
Q37275588,Q101352,Wiersum,Wiersum,,,,,,,Wiersum,Wiersum,Wiersum,Wiersum,Wiersum,Wiersum,Wiersum,Wiersum,Wiersum,Wiersum,Wiersum
Q37275636,Q101352,Schwambach,Schwambach,,,,,,,Schwambach,Schwambach,Schwambach,Schwambach,Schwambach,Schwambach,Schwambach,Schwambach,Schwambach,Schwambach,Schwambach
Q37275652,Q101352,Rancifer,Rancifer,,,,,,,Rancifer,Rancifer,Rancifer,Rancifer,Rancifer,Rancifer,Rancifer,Rancifer,Rancifer,Rancifer,Rancifer
Q37275780,Q101352,Refsland,Refsland,,,,,,,Refsland,Refsland,Refsland,Refsland,Refsland,Refsland,Refsland,Refsland,Refsland,Refsland,Refsland
Q37275908,Q101352,Enslen,Enslen,,,,,,,Enslen,Enslen,Enslen,Enslen,Enslen,Enslen,Enslen,Enslen,Enslen,Enslen,Enslen
Q37276004,Q101352,Trantow,Trantow,,,,,,,Trantow,Trantow,Trantow,Trantow,Trantow,Trantow,Trantow,Trantow,Trantow,Trantow,Trantow
Q37276180,Q101352,Grazulis,Grazulis,,,,,,,Grazulis,Grazulis,Grazulis,Grazulis,Grazulis,Grazulis,Grazulis,Grazulis,Grazulis,Grazulis,Grazulis
Q37276196,Q101352,Bringle,Bringle,,,,,,,Bringle,Bringle,Bringle,Bringle,Bringle,Bringle,Bringle,Bringle,Bringle,Bringle,Bringle
Q37276212,Q101352,Rechenmacher,Rechenmacher,,,,,,,Rechenmacher,Rechenmacher,Rechenmacher,Rechenmacher,Rechenmacher,Rechenmacher,Rechenmacher,Rechenmacher,Rechenmacher,Rechenmacher,Rechenmacher
Q37276388,Q101352,Samano,Samano,,,,,,,Samano,Samano,Samano,Samano,Samano,Samano,Samano,Samano,Samano,Samano,Samano
Q37276484,Q101352,Bonnici,Bonnici,ボニッチ,,,,,Бонничи,Bonnici,Bonnici,Bonnici,Bonnici,Bonnici,Bonnici,Bonnici,Bonnici,,Bonnici,
Q37276500,Q101352,Hoeper,Hoeper,,,,,,,Hoeper,Hoeper,Hoeper,Hoeper,Hoeper,Hoeper,Hoeper,Hoeper,Hoeper,Hoeper,Hoeper
Q37276580,Q101352,Eary,Eary,,,,,,,Eary,Eary,Eary,Eary,Eary,Eary,Eary,Eary,Eary,Eary,Eary
Q37276788,Q101352,Kahng,Kahng,,卡恩,,,,,Kahng,Kahng,Kahng,Kahng,Kahng,Kahng,Kahng,Kahng,Kahng,Kahng,Kahng
Q37276884,Q101352,Riesenbeck,Riesenbeck,,,,,,,Riesenbeck,Riesenbeck,Riesenbeck,Riesenbeck,Riesenbeck,Riesenbeck,Riesenbeck,Riesenbeck,Riesenbeck,Riesenbeck,Riesenbeck
Q37277076,Q101352,Kleis,Kleis,,,,,,,Kleis,Kleis,Kleis,Kleis,Kleis,Kleis,Kleis,Kleis,Kleis,Kleis,Kleis
Q37277348,Q101352,Leafgreen,Leafgreen,,,,,,,Leafgreen,Leafgreen,Leafgreen,Leafgreen,Leafgreen,Leafgreen,Leafgreen,Leafgreen,Leafgreen,Leafgreen,Leafgreen
Q37277364,Q101352,Lapietra,Lapietra,,,,,,,Lapietra,Lapietra,Lapietra,Lapietra,Lapietra,Lapietra,Lapietra,Lapietra,Lapietra,Lapietra,Lapietra
Q37277412,Q101352,Golon,Golon,,戈兰,,,,,Golon,Golon,Golon,Golon,Golon,Golon,Golon,Golon,Golon,Golon,Golon
Q37277636,Q101352,Vessell,Vessell,,,,,,,Vessell,Vessell,Vessell,Vessell,Vessell,Vessell,Vessell,Vessell,Vessell,Vessell,Vessell
Q37277844,Q101352,Kappeler,Kappeler,カッペラー,卡普勒,,,,,Kappeler,Kappeler,Kappeler,Kappeler,Kappeler,Kappeler,Kappeler,Kappeler,Kappeler,Kappeler,Kappeler
Q37277956,Q101352,Muckenhirn,Muckenhirn,,,,,,,Muckenhirn,Muckenhirn,Muckenhirn,Muckenhirn,Muckenhirn,Muckenhirn,Muckenhirn,Muckenhirn,Muckenhirn,Muckenhirn,Muckenhirn
Q37278116,Q101352,Lyko,Lyko,,,,,,,Lyko,Lyko,Lyko,Lyko,Lyko,Lyko,Lyko,Lyko,Lyko,Lyko,Lyko
Q37278260,Q101352,Lamonica,Lamonica,,,,,,,Lamonica,Lamonica,Lamonica,Lamonica,Lamonica,Lamonica,Lamonica,Lamonica,Lamonica,Lamonica,Lamonica
Q37278292,Q101352,Pearlmutter,Pearlmutter,,,,,,,Pearlmutter,Pearlmutter,Pearlmutter,Pearlmutter,Pearlmutter,Pearlmutter,Pearlmutter,Pearlmutter,Pearlmutter,Pearlmutter,Pearlmutter
Q37278452,Q101352,Holihan,Holihan,,,,,,,Holihan,Holihan,Holihan,Holihan,Holihan,Holihan,Holihan,Holihan,Holihan,Holihan,Holihan
Q37278484,Q101352,Mullanix,Mullanix,,,,,,,Mullanix,Mullanix,Mullanix,Mullanix,Mullanix,Mullanix,Mullanix,Mullanix,Mullanix,Mullanix,Mullanix
Q37278644,Q101352,Alsaleh,Alsaleh,,,,,,,Alsaleh,Alsaleh,Alsaleh,Alsaleh,Alsaleh,Alsaleh,Alsaleh,Alsaleh,Alsaleh,Alsaleh,Alsaleh
Q37278708,Q101352,,Oakland,オークランド,奥克兰,,,,,Oakland,Oakland,Oakland,Oakland,Oakland,Oakland,Oakland,Oakland,Oakland,Oakland,Oakland
Q37278836,Q101352,Fainter,Fainter,,,,,,,Fainter,Fainter,Fainter,Fainter,Fainter,Fainter,Fainter,Fainter,Fainter,Fainter,Fainter
Q37278900,Q101352,Kaulfers,Kaulfers,,,,,,,Kaulfers,Kaulfers,Kaulfers,Kaulfers,Kaulfers,Kaulfers,Kaulfers,Kaulfers,Kaulfers,Kaulfers,Kaulfers
Q37278980,Q101352,Gerritson,Gerritson,,,,,,,Gerritson,Gerritson,Gerritson,Gerritson,Gerritson,Gerritson,Gerritson,Gerritson,Gerritson,Gerritson,Gerritson
Q37279156,Q101352,Dohl,Dohl,,,,,,,Dohl,Dohl,Dohl,Dohl,Dohl,Dohl,Dohl,Dohl,Dohl,Dohl,Dohl
Q37279236,Q101352,Zurbuchen,Zurbuchen,,,,,,,Zurbuchen,Zurbuchen,Zurbuchen,Zurbuchen,Zurbuchen,Zurbuchen,Zurbuchen,Zurbuchen,Zurbuchen,Zurbuchen,Zurbuchen
Q37279364,Q101352,Bracero,Bracero,,,,,,,Bracero,Bracero,Bracero,Bracero,Bracero,Bracero,Bracero,Bracero,Bracero,Bracero,Bracero
Q37279636,Q101352,Yuma,Yuma,,,,,,,Yuma,Yuma,Yuma,Yuma,Yuma,Yuma,Yuma,Yuma,Yuma,Yuma,Yuma
Q37279812,Q101352,Velaquez,Velaquez,,,,,,,Velaquez,Velaquez,Velaquez,Velaquez,Velaquez,Velaquez,Velaquez,Velaquez,Velaquez,Velaquez,Velaquez
Q37279828,Q101352,Seek,Seek,,,,,,,Seek,Seek,Seek,Seek,Seek,Seek,Seek,Seek,Seek,Seek,Seek
