qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q27950314,Q101352,,Jägerroos,,,,,,,Jägerroos,Jägerroos,Jägerroos,Jägerroos,Jägerroos,Jägerroos,Jägerroos,Jägerroos,Jägerroos,Jägerroos,Jägerroos
Q27950346,Q101352,,Sochoń,,,,,,,Sochoń,Sochoń,Sochoń,Sochoń,Sochoń,Sochoń,Sochoń,Sochoń,Sochoń,Sochoń,Sochoń
Q27955866,Q101352,,Marcano,マルカーノ,马卡诺,,,,Маркано,Marcano,Marcano,Marcano,Marcano,Marcano,Marcano,Marcano,Marcano,Marcano,Marcano,Marcano
Q27956490,Q101352,,Chrempiński,,,,,,,Chrempiński,Chrempiński,Chrempiński,Chrempiński,Chrempiński,Chrempiński,Chrempiński,Chrempiński,Chrempiński,Chrempiński,Chrempiński
Q27956586,Q101352,Górczewski,,,,,,,,,,,,,,,,,,
Q27959722,Q101352,,Łyżwiński,,,,,,,Łyżwiński,Łyżwiński,Łyżwiński,Łyżwiński,Łyżwiński,Łyżwiński,Łyżwiński,Łyżwiński,Łyżwiński,Łyżwiński,Łyżwiński
Q27959738,Q101352,,Możdżyński,,,,,,,Możdżyński,Możdżyński,Możdżyński,Możdżyński,Możdżyński,Możdżyński,Możdżyński,Możdżyński,Możdżyński,Możdżyński,Możdżyński
Q27959754,Q101352,,Grabowy,,,,,,,Grabowy,Grabowy,Grabowy,Grabowy,Grabowy,Grabowy,Grabowy,Grabowy,Grabowy,Grabowy,Grabowy
Q27964522,Q101352,,Faucheux,,福谢,,,,,Faucheux,Faucheux,Faucheux,Faucheux,Faucheux,Faucheux,Faucheux,Faucheux,Faucheux,Faucheux,Faucheux
Q27966490,Q101352,,Stumm,,,,,,,Stumm,Stumm,Stumm,Stumm,Stumm,Stumm,Stumm,Stumm,Stumm,Stumm,Stumm
Q27967562,Q101352,,Ślubowski,,,,,,,Ślubowski,Ślubowski,Ślubowski,Ślubowski,Ślubowski,Ślubowski,Ślubowski,Ślubowski,Ślubowski,Ślubowski,Ślubowski
Q27967690,Q101352,,Popielarski,,波普莱斯基,,,,,Popielarski,Popielarski,Popielarski,Popielarski,Popielarski,Popielarski,Popielarski,Popielarski,Popielarski,Popielarski,Popielarski
Q27967882,Q101352,,Macioszek,,,,,,,Macioszek,Macioszek,Macioszek,Macioszek,Macioszek,Macioszek,Macioszek,Macioszek,Macioszek,Macioszek,Macioszek
Q27968250,Q101352,Jonemann,Jonemann,,,,,,,Jonemann,Jonemann,Jonemann,Jonemann,Jonemann,Jonemann,Jonemann,Jonemann,Jonemann,Jonemann,Jonemann
Q27969210,Q101352,,Nissén,,,,,,,Nissén,Nissén,Nissén,Nissén,Nissén,Nissén,Nissén,Nissén,Nissén,Nissén,Nissén
Q27969354,Q101352,,Östrand,,奥斯特兰德,,,,,Östrand,Östrand,Östrand,Östrand,Östrand,Östrand,Östrand,Östrand,Östrand,Östrand,Östrand
Q27969546,Q101352,,Myrskykari,,,,,,,Myrskykari,Myrskykari,Myrskykari,Myrskykari,Myrskykari,Myrskykari,Myrskykari,Myrskykari,Myrskykari,Myrskykari,Myrskykari
Q27969578,Q101352,,Bytnar,,,,,,,Bytnar,Bytnar,Bytnar,Bytnar,Bytnar,Bytnar,Bytnar,Bytnar,Bytnar,Bytnar,Bytnar
Q27969594,Q101352,,Gumieniak,,,,,,,Gumieniak,Gumieniak,Gumieniak,Gumieniak,Gumieniak,Gumieniak,Gumieniak,Gumieniak,Gumieniak,Gumieniak,Gumieniak
Q27969610,Q101352,,Wydrych,,,,,,,Wydrych,Wydrych,Wydrych,Wydrych,Wydrych,Wydrych,Wydrych,Wydrych,Wydrych,Wydrych,Wydrych
Q27969626,Q101352,,Dwojacki,,,,,,,Dwojacki,Dwojacki,Dwojacki,Dwojacki,Dwojacki,Dwojacki,Dwojacki,Dwojacki,Dwojacki,Dwojacki,Dwojacki
Q27969690,Q101352,,Bogdziewicz,,,,,,,Bogdziewicz,Bogdziewicz,Bogdziewicz,Bogdziewicz,Bogdziewicz,Bogdziewicz,Bogdziewicz,Bogdziewicz,Bogdziewicz,Bogdziewicz,Bogdziewicz
Q27969754,Q101352,,Balgård,,,,,,,Balgård,Balgård,Balgård,Balgård,Balgård,Balgård,Balgård,Balgård,Balgård,Balgård,Balgård
Q27969802,Q101352,,Śniadach,,,,,,,Śniadach,Śniadach,Śniadach,Śniadach,Śniadach,Śniadach,Śniadach,Śniadach,Śniadach,Śniadach,Śniadach
Q27971690,Q101352,,Ylhäisi,,,,,,,Ylhäisi,Ylhäisi,Ylhäisi,Ylhäisi,Ylhäisi,Ylhäisi,Ylhäisi,Ylhäisi,Ylhäisi,Ylhäisi,Ylhäisi
Q27971738,Q101352,,Zmaczyński,,,,,,,Zmaczyński,Zmaczyński,Zmaczyński,Zmaczyński,Zmaczyński,Zmaczyński,Zmaczyński,Zmaczyński,Zmaczyński,Zmaczyński,Zmaczyński
Q27971754,Q101352,,Ściborowski,,,,,,,Ściborowski,Ściborowski,Ściborowski,Ściborowski,Ściborowski,Ściborowski,Ściborowski,Ściborowski,Ściborowski,Ściborowski,Ściborowski
Q27971770,Q101352,,Patoń,,,,,,,Patoń,Patoń,Patoń,Patoń,Patoń,Patoń,Patoń,Patoń,Patoń,Patoń,Patoń
Q27971786,Q101352,,Walesiak,,,,,,,Walesiak,Walesiak,Walesiak,Walesiak,Walesiak,Walesiak,Walesiak,Walesiak,Walesiak,Walesiak,Walesiak
Q27971802,Q101352,,Vaija,,,,,,,Vaija,Vaija,Vaija,Vaija,Vaija,Vaija,Vaija,Vaija,Vaija,Vaija,Vaija
Q27971818,Q101352,,Kangaskoski,,,,,,,Kangaskoski,Kangaskoski,Kangaskoski,Kangaskoski,Kangaskoski,Kangaskoski,Kangaskoski,Kangaskoski,Kangaskoski,Kangaskoski,Kangaskoski
Q27971850,Q101352,,Stemplowski,,,,,,,Stemplowski,Stemplowski,Stemplowski,Stemplowski,Stemplowski,Stemplowski,Stemplowski,Stemplowski,Stemplowski,Stemplowski,Stemplowski
Q27971866,Q101352,,Górniewicz,,,,,,,Górniewicz,Górniewicz,Górniewicz,Górniewicz,Górniewicz,Górniewicz,Górniewicz,Górniewicz,Górniewicz,Górniewicz,Górniewicz
Q27971882,Q101352,,Aheinen,,,,,,,Aheinen,Aheinen,Aheinen,Aheinen,Aheinen,Aheinen,Aheinen,Aheinen,Aheinen,Aheinen,Aheinen
Q27971898,Q101352,,Lahtela,,拉赫特莱,,,,,Lahtela,Lahtela,Lahtela,Lahtela,Lahtela,Lahtela,Lahtela,Lahtela,Lahtela,Lahtela,Lahtela
Q27971914,Q101352,,Misiukiewicz,,,,,,,Misiukiewicz,Misiukiewicz,Misiukiewicz,Misiukiewicz,Misiukiewicz,Misiukiewicz,Misiukiewicz,Misiukiewicz,Misiukiewicz,Misiukiewicz,Misiukiewicz
Q27971930,Q101352,,Forystek,,,,,,,Forystek,Forystek,Forystek,Forystek,Forystek,Forystek,Forystek,Forystek,Forystek,Forystek,Forystek
Q27971978,Q101352,,Chludziński,,,,,,Хлюдзиньский,Chludziński,Chludziński,Chludziński,Chludziński,Chludziński,Chludziński,Chludziński,Chludziński,Chludziński,Chludziński,Chludziński
Q27972074,Q101352,,Kałmuk,,,,,,,Kałmuk,Kałmuk,Kałmuk,Kałmuk,Kałmuk,Kałmuk,Kałmuk,Kałmuk,Kałmuk,Kałmuk,Kałmuk
Q27972090,Q101352,Rabiński,,,,,,,,,,,,,,,,,,
Q27972106,Q101352,,Adrych,,,,,,,Adrych,Adrych,Adrych,Adrych,Adrych,Adrych,Adrych,Adrych,Adrych,Adrych,Adrych
Q27972122,Q101352,,Dajnowicz,,,,,,,Dajnowicz,Dajnowicz,Dajnowicz,Dajnowicz,Dajnowicz,Dajnowicz,Dajnowicz,Dajnowicz,Dajnowicz,Dajnowicz,Dajnowicz
Q27972154,Q101352,,Demidowicz,,,,,,,Demidowicz,Demidowicz,Demidowicz,Demidowicz,Demidowicz,Demidowicz,Demidowicz,Demidowicz,Demidowicz,Demidowicz,Demidowicz
Q27972186,Q101352,,Bętkowski,,,,,,Бентковский,Bętkowski,Bętkowski,Bętkowski,Bętkowski,Bętkowski,Bętkowski,Bętkowski,Bętkowski,Bętkowski,Bętkowski,Bętkowski
Q27972442,Q101352,,Spryszyński,,,,,,,Spryszyński,Spryszyński,Spryszyński,Spryszyński,Spryszyński,Spryszyński,Spryszyński,Spryszyński,Spryszyński,Spryszyński,Spryszyński
Q27972506,Q101352,,Liuksiala,,,,,,,Liuksiala,Liuksiala,Liuksiala,Liuksiala,Liuksiala,Liuksiala,Liuksiala,Liuksiala,Liuksiala,Liuksiala,Liuksiala
Q27972522,Q101352,,Lehdonkivi,,,,,,,Lehdonkivi,Lehdonkivi,Lehdonkivi,Lehdonkivi,Lehdonkivi,Lehdonkivi,Lehdonkivi,Lehdonkivi,Lehdonkivi,Lehdonkivi,Lehdonkivi
Q27972554,Q101352,,Niesłony,,,,,,,Niesłony,Niesłony,Niesłony,Niesłony,Niesłony,Niesłony,Niesłony,Niesłony,Niesłony,Niesłony,Niesłony
Q27973354,Q101352,Sharipova,Sharipova,シャリポワ,莎拉波娃,,,,,Sharipova,Sharipova,Sharipova,Sharipova,Sharipova,Sharipova,Sharipova,Sharipova,Sharipova,Sharipova,Sharipova
Q27973418,Q101352,,Barillon,,,,,,,Barillon,Barillon,Barillon,Barillon,Barillon,Barillon,Barillon,Barillon,Barillon,Barillon,Barillon
Q27973530,Q101352,,Gata,,,,,,,Gata,Gata,Gata,Gata,Gata,Gata,Gata,Gata,Gata,Gata,Gata
Q27973786,Q101352,,Żubrowski,,,,,,,Żubrowski,Żubrowski,Żubrowski,Żubrowski,Żubrowski,Żubrowski,Żubrowski,Żubrowski,Żubrowski,Żubrowski,Żubrowski
Q27973834,Q101352,,Wandycz,,,,,,,Wandycz,Wandycz,Wandycz,Wandycz,Wandycz,Wandycz,Wandycz,Wandycz,Wandycz,Wandycz,Wandycz
Q27973866,Q101352,Trąbski,,,,,,,,,,,,,,,,,,
Q27973898,Q101352,,Bajerski,,,,,,,Bajerski,Bajerski,Bajerski,Bajerski,Bajerski,Bajerski,Bajerski,Bajerski,Bajerski,Bajerski,Bajerski
Q27973914,Q101352,,Kwitek,,,,,,,Kwitek,Kwitek,Kwitek,Kwitek,Kwitek,Kwitek,Kwitek,Kwitek,Kwitek,Kwitek,Kwitek
Q27974058,Q101352,,Cieciora,,,,,,,Cieciora,Cieciora,Cieciora,Cieciora,Cieciora,Cieciora,Cieciora,Cieciora,Cieciora,Cieciora,Cieciora
Q27974074,Q101352,,Głąbicki,,,,,,,Głąbicki,Głąbicki,Głąbicki,Głąbicki,Głąbicki,Głąbicki,Głąbicki,Głąbicki,Głąbicki,Głąbicki,Głąbicki
Q27974090,Q101352,,Świadek,,,,,,,Świadek,Świadek,Świadek,Świadek,Świadek,Świadek,Świadek,Świadek,Świadek,Świadek,Świadek
Q27974122,Q101352,,Chorążewicz,,,,,,,Chorążewicz,Chorążewicz,Chorążewicz,Chorążewicz,Chorążewicz,Chorążewicz,Chorążewicz,Chorążewicz,Chorążewicz,Chorążewicz,Chorążewicz
Q27974138,Q101352,,Welzer,,,,,,,Welzer,Welzer,Welzer,Welzer,Welzer,Welzer,Welzer,Welzer,Welzer,Welzer,Welzer
Q27974170,Q101352,,Borczyk,,,,,,,Borczyk,Borczyk,Borczyk,Borczyk,Borczyk,Borczyk,Borczyk,Borczyk,Borczyk,Borczyk,Borczyk
Q27974218,Q101352,,Lantela,,,,,,,Lantela,Lantela,Lantela,Lantela,Lantela,Lantela,Lantela,Lantela,Lantela,Lantela,Lantela
Q27974234,Q101352,,Pökkylä,,,,,,,Pökkylä,Pökkylä,Pökkylä,Pökkylä,Pökkylä,Pökkylä,Pökkylä,Pökkylä,Pökkylä,Pökkylä,Pökkylä
Q27974282,Q101352,,Mannberg,,,,,,,Mannberg,Mannberg,Mannberg,Mannberg,Mannberg,Mannberg,Mannberg,Mannberg,Mannberg,Mannberg,Mannberg
Q27974378,Q101352,,Rijckaert,,,,,,,Rijckaert,Rijckaert,Rijckaert,Rijckaert,Rijckaert,Rijckaert,Rijckaert,Rijckaert,Rijckaert,Rijckaert,Rijckaert
Q27976122,Q101352,,Filozof,,,,,,,Filozof,Filozof,Filozof,Filozof,Filozof,Filozof,Filozof,Filozof,Filozof,Filozof,Filozof
Q27976138,Q101352,,Węgrzynowicz,,,,,,,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz,Węgrzynowicz
Q27976186,Q101352,,Czartoryjski,,,,,,,Czartoryjski,Czartoryjski,Czartoryjski,Czartoryjski,Czartoryjski,Czartoryjski,Czartoryjski,Czartoryjski,Czartoryjski,Czartoryjski,Czartoryjski
Q27976202,Q101352,Siepietowski,,,,,,,,,,,,,,,,,,
Q27976218,Q101352,Kopydłowski,,,,,,,,,,,,,,,,,,
Q27976234,Q101352,,Dylik,,,,,,,Dylik,Dylik,Dylik,Dylik,Dylik,Dylik,Dylik,Dylik,Dylik,Dylik,Dylik
Q27976250,Q101352,Węcławek,Węcławek,,沃克拉维克,,,,,Węcławek,Węcławek,Węcławek,Węcławek,Węcławek,Węcławek,Węcławek,Węcławek,Węcławek,Węcławek,Węcławek
Q27976266,Q101352,,Ziemianin,,,,,,,Ziemianin,Ziemianin,Ziemianin,Ziemianin,Ziemianin,Ziemianin,Ziemianin,Ziemianin,Ziemianin,Ziemianin,Ziemianin
Q27976282,Q101352,,Tobolski,,托博尔斯基,,,,,Tobolski,Tobolski,Tobolski,Tobolski,Tobolski,Tobolski,Tobolski,Tobolski,Tobolski,Tobolski,Tobolski
Q27976298,Q101352,,Leszczyna,,,,,,,Leszczyna,Leszczyna,Leszczyna,Leszczyna,Leszczyna,Leszczyna,Leszczyna,Leszczyna,Leszczyna,Leszczyna,Leszczyna
Q27976314,Q101352,Szociński,,,,,,,,,,,,,,,,,,
Q27976330,Q101352,,Puzdrowski,,,,,,,Puzdrowski,Puzdrowski,Puzdrowski,Puzdrowski,Puzdrowski,Puzdrowski,Puzdrowski,Puzdrowski,Puzdrowski,Puzdrowski,Puzdrowski
Q27976346,Q101352,,Kiljain,,,,,,,Kiljain,Kiljain,Kiljain,Kiljain,Kiljain,Kiljain,Kiljain,Kiljain,Kiljain,Kiljain,Kiljain
Q27976362,Q101352,,Drapiewski,,,,,,,Drapiewski,Drapiewski,Drapiewski,Drapiewski,Drapiewski,Drapiewski,Drapiewski,Drapiewski,Drapiewski,Drapiewski,Drapiewski
Q27976378,Q101352,,Solnica,,,,,,,Solnica,Solnica,Solnica,Solnica,Solnica,Solnica,Solnica,Solnica,Solnica,Solnica,Solnica
Q27976394,Q101352,,Łazuga,,,,,,,Łazuga,Łazuga,Łazuga,Łazuga,Łazuga,Łazuga,Łazuga,Łazuga,Łazuga,Łazuga,Łazuga
Q27976410,Q101352,,Pinkowski,,,,,,,Pinkowski,Pinkowski,Pinkowski,Pinkowski,Pinkowski,Pinkowski,Pinkowski,Pinkowski,Pinkowski,Pinkowski,Pinkowski
Q27976602,Q101352,,Czaj,,,,,,,Czaj,Czaj,Czaj,Czaj,Czaj,Czaj,Czaj,Czaj,Czaj,Czaj,Czaj
Q27977978,Q101352,,Moniak,,莫尼亚克,,,,,Moniak,Moniak,Moniak,Moniak,Moniak,Moniak,Moniak,Moniak,Moniak,Moniak,Moniak
Q27977994,Q101352,,Sawka,,,,,,,Sawka,Sawka,Sawka,Sawka,Sawka,Sawka,Sawka,Sawka,Sawka,Sawka,Sawka
Q27978010,Q101352,Badaczewski,,,,,,,,,,,,,,,,,,
Q27978042,Q101352,,Błaszko,,,,,,,Błaszko,Błaszko,Błaszko,Błaszko,Błaszko,Błaszko,Błaszko,Błaszko,Błaszko,Błaszko,Błaszko
Q27978090,Q101352,,Drożyński,,,,,,,Drożyński,Drożyński,Drożyński,Drożyński,Drożyński,Drożyński,Drożyński,Drożyński,Drożyński,Drożyński,Drożyński
Q27978314,Q101352,,Machulec,,,,,,,Machulec,Machulec,Machulec,Machulec,Machulec,Machulec,Machulec,Machulec,Machulec,Machulec,Machulec
Q27978330,Q101352,,Rejent,,,,,,,Rejent,Rejent,Rejent,Rejent,Rejent,Rejent,Rejent,Rejent,Rejent,Rejent,Rejent
Q27978410,Q101352,,Sendrowicz,,,,,,,Sendrowicz,Sendrowicz,Sendrowicz,Sendrowicz,Sendrowicz,Sendrowicz,Sendrowicz,Sendrowicz,Sendrowicz,Sendrowicz,Sendrowicz
Q27978426,Q101352,,Fereniec,,,,,,,Fereniec,Fereniec,Fereniec,Fereniec,Fereniec,Fereniec,Fereniec,Fereniec,Fereniec,Fereniec,Fereniec
Q27978458,Q101352,,Saletnik,,,,,,,Saletnik,Saletnik,Saletnik,Saletnik,Saletnik,Saletnik,Saletnik,Saletnik,Saletnik,Saletnik,Saletnik
Q27978506,Q101352,,Ożga,,,,,,,Ożga,Ożga,Ożga,Ożga,Ożga,Ożga,Ożga,Ożga,Ożga,Ożga,Ożga
Q27978570,Q101352,,Bertholleau,,,,,,,Bertholleau,Bertholleau,Bertholleau,Bertholleau,Bertholleau,Bertholleau,Bertholleau,Bertholleau,Bertholleau,Bertholleau,Bertholleau
Q27979706,Q101352,Gorycki,,,,,,,,,,,,,,,,,,
Q27979818,Q101352,,Caillemer,,,,,,,Caillemer,Caillemer,Caillemer,Caillemer,Caillemer,Caillemer,Caillemer,Caillemer,Caillemer,Caillemer,Caillemer
Q27979834,Q101352,,Forens,,,,,,,Forens,Forens,Forens,Forens,Forens,Forens,Forens,Forens,Forens,Forens,Forens
Q27980138,Q101352,,Zaguła,,,,,,,Zaguła,Zaguła,Zaguła,Zaguła,Zaguła,Zaguła,Zaguła,Zaguła,Zaguła,Zaguła,Zaguła
Q27980250,Q101352,,Haapatalo,,,,,,,Haapatalo,Haapatalo,Haapatalo,Haapatalo,Haapatalo,Haapatalo,Haapatalo,Haapatalo,Haapatalo,Haapatalo,Haapatalo
Q27980266,Q101352,,Aimé,エメ,,,,,,Aimé,Aimé,Aimé,Aimé,Aimé,Aimé,Aimé,Aimé,Aimé,Aimé,Aimé
Q27980602,Q101352,,Giro,,吉罗,,,ג'ירו,,Giro,Giro,Giro,Giro,Giro,Giro,Giro,Giro,Giro,Giro,Giro
Q27981066,Q101352,,Marron,,马龙,,,,,Marron,Marron,Marron,Marron,Marron,Marron,Marron,Marron,Marron,Marron,Marron
Q27981146,Q101352,,Durbec,,,,,,,Durbec,Durbec,Durbec,Durbec,Durbec,Durbec,Durbec,Durbec,Durbec,Durbec,Durbec
Q27981866,Q101352,,Mercieca,,默西卡,,,,,Mercieca,Mercieca,Mercieca,Mercieca,Mercieca,Mercieca,Mercieca,Mercieca,Mercieca,Mercieca,Mercieca
Q27981946,Q101352,,Griotteray,,,,,,,Griotteray,Griotteray,Griotteray,Griotteray,Griotteray,Griotteray,Griotteray,Griotteray,Griotteray,Griotteray,Griotteray
Q27985402,Q101352,,Puchala,,,,,,,Puchala,Puchala,Puchala,Puchala,Puchala,Puchala,Puchala,Puchala,Puchala,Puchala,Puchala
Q27986346,Q101352,,Gourmelen,,,,,,,Gourmelen,Gourmelen,Gourmelen,Gourmelen,Gourmelen,Gourmelen,Gourmelen,Gourmelen,Gourmelen,Gourmelen,Gourmelen
Q27986362,Q101352,,Béquet,,,,,,,Béquet,Béquet,Béquet,Béquet,Béquet,Béquet,Béquet,Béquet,Béquet,Béquet,Béquet
Q27986538,Q101352,,Cel,,塞尔,,,,,Cel,Cel,Cel,Cel,Cel,Cel,Cel,Cel,Cel,Cel,Cel
Q27986570,Q101352,,Gazda,,,,,,,Gazda,Gazda,Gazda,Gazda,Gazda,Gazda,Gazda,Gazda,Gazda,Gazda,Gazda
Q27986618,Q101352,,Kuhalainen,,,,,,,Kuhalainen,Kuhalainen,Kuhalainen,Kuhalainen,Kuhalainen,Kuhalainen,Kuhalainen,Kuhalainen,Kuhalainen,Kuhalainen,Kuhalainen
Q27986634,Q101352,,Sarajuuri,,,,,,,Sarajuuri,Sarajuuri,Sarajuuri,Sarajuuri,Sarajuuri,Sarajuuri,Sarajuuri,Sarajuuri,Sarajuuri,Sarajuuri,Sarajuuri
Q27986650,Q101352,,Taivainen,,,,,,,Taivainen,Taivainen,Taivainen,Taivainen,Taivainen,Taivainen,Taivainen,Taivainen,Taivainen,Taivainen,Taivainen
Q27986666,Q101352,,Nikumatti,,,,,,,Nikumatti,Nikumatti,Nikumatti,Nikumatti,Nikumatti,Nikumatti,Nikumatti,Nikumatti,Nikumatti,Nikumatti,Nikumatti
Q27987242,Q101352,,Sillanmäki,,,,,,,Sillanmäki,Sillanmäki,Sillanmäki,Sillanmäki,Sillanmäki,Sillanmäki,Sillanmäki,Sillanmäki,Sillanmäki,Sillanmäki,Sillanmäki
Q27987274,Q101352,,Kazubek,,,,,,,Kazubek,Kazubek,Kazubek,Kazubek,Kazubek,Kazubek,Kazubek,Kazubek,Kazubek,Kazubek,Kazubek
Q27987498,Q101352,,Oleksak,,,,,,,Oleksak,Oleksak,Oleksak,Oleksak,Oleksak,Oleksak,Oleksak,Oleksak,Oleksak,Oleksak,Oleksak
Q27987738,Q101352,,Zawiliński,,,,,,,Zawiliński,Zawiliński,Zawiliński,Zawiliński,Zawiliński,Zawiliński,Zawiliński,Zawiliński,Zawiliński,Zawiliński,Zawiliński
Q27987754,Q101352,,Kozielec,,,,,,,Kozielec,Kozielec,Kozielec,Kozielec,Kozielec,Kozielec,Kozielec,Kozielec,Kozielec,Kozielec,Kozielec
Q27987770,Q101352,,Chybowski,,,,,חיבובסקי,,Chybowski,Chybowski,Chybowski,Chybowski,Chybowski,Chybowski,Chybowski,Chybowski,Chybowski,Chybowski,Chybowski
Q27987786,Q101352,,Lizik,,,,,,,Lizik,Lizik,Lizik,Lizik,Lizik,Lizik,Lizik,Lizik,Lizik,Lizik,Lizik
Q27987818,Q101352,,Zabagło,,,,,,,Zabagło,Zabagło,Zabagło,Zabagło,Zabagło,Zabagło,Zabagło,Zabagło,Zabagło,Zabagło,Zabagło
Q27987866,Q101352,,Kuźmicki,,,,,,,Kuźmicki,Kuźmicki,Kuźmicki,Kuźmicki,Kuźmicki,Kuźmicki,Kuźmicki,Kuźmicki,Kuźmicki,Kuźmicki,Kuźmicki
Q27987930,Q101352,,Śliwczyński,,,,,,,Śliwczyński,Śliwczyński,Śliwczyński,Śliwczyński,Śliwczyński,Śliwczyński,Śliwczyński,Śliwczyński,Śliwczyński,Śliwczyński,Śliwczyński
Q27987946,Q101352,,Strojewski,,,,,,,Strojewski,Strojewski,Strojewski,Strojewski,Strojewski,Strojewski,Strojewski,Strojewski,Strojewski,Strojewski,Strojewski
Q27987962,Q101352,,Kranc,,,,,,,Kranc,Kranc,Kranc,Kranc,Kranc,Kranc,Kranc,Kranc,Kranc,Kranc,Kranc
Q27987978,Q101352,,Łaszczych,,,,,,,Łaszczych,Łaszczych,Łaszczych,Łaszczych,Łaszczych,Łaszczych,Łaszczych,Łaszczych,Łaszczych,Łaszczych,Łaszczych
Q27988026,Q101352,,Nosko,,,,,,,Nosko,Nosko,Nosko,Nosko,Nosko,Nosko,Nosko,Nosko,Nosko,Nosko,Nosko
Q27988122,Q101352,,Tomeczek,,,,,,,Tomeczek,Tomeczek,Tomeczek,Tomeczek,Tomeczek,Tomeczek,Tomeczek,Tomeczek,Tomeczek,Tomeczek,Tomeczek
Q27988138,Q101352,,Osowicki,,,,,,,Osowicki,Osowicki,Osowicki,Osowicki,Osowicki,Osowicki,Osowicki,Osowicki,Osowicki,Osowicki,Osowicki
Q27988186,Q101352,Bociański,,,,,,,,,,,,,,,,,,
Q27988250,Q101352,,Gałaj,,,,,,,Gałaj,Gałaj,Gałaj,Gałaj,Gałaj,Gałaj,Gałaj,Gałaj,Gałaj,Gałaj,Gałaj
Q27988282,Q101352,,Jadach,,贾达赫,,,,,Jadach,Jadach,Jadach,Jadach,Jadach,Jadach,Jadach,Jadach,Jadach,Jadach,Jadach
Q27988298,Q101352,,Hain,,,,,,,Hain,Hain,Hain,Hain,Hain,Hain,Hain,Hain,Hain,Hain,Hain
Q27988330,Q101352,,Puszka,,,,,,,Puszka,Puszka,Puszka,Puszka,Puszka,Puszka,Puszka,Puszka,Puszka,Puszka,Puszka
Q27988458,Q101352,,Lewalski,,,,,,,Lewalski,Lewalski,Lewalski,Lewalski,Lewalski,Lewalski,Lewalski,Lewalski,Lewalski,Lewalski,Lewalski
Q27988522,Q101352,,Pustułka,,,,,,,Pustułka,Pustułka,Pustułka,Pustułka,Pustułka,Pustułka,Pustułka,Pustułka,Pustułka,Pustułka,Pustułka
Q27988554,Q101352,,Kojro,,,,,,,Kojro,Kojro,Kojro,Kojro,Kojro,Kojro,Kojro,Kojro,Kojro,Kojro,Kojro
Q27988586,Q101352,,Rączy,,,,,,,Rączy,Rączy,Rączy,Rączy,Rączy,Rączy,Rączy,Rączy,Rączy,Rączy,Rączy
Q27988602,Q101352,,Kielak,,,,,,,Kielak,Kielak,Kielak,Kielak,Kielak,Kielak,Kielak,Kielak,Kielak,Kielak,Kielak
Q27988618,Q101352,,Frencel,,,,,,,Frencel,Frencel,Frencel,Frencel,Frencel,Frencel,Frencel,Frencel,Frencel,Frencel,Frencel
Q27988666,Q101352,,Janczara,,,,,,,Janczara,Janczara,Janczara,Janczara,Janczara,Janczara,Janczara,Janczara,Janczara,Janczara,Janczara
Q27988682,Q101352,,Skupiński,,,,,,,Skupiński,Skupiński,Skupiński,Skupiński,Skupiński,Skupiński,Skupiński,Skupiński,Skupiński,Skupiński,Skupiński
Q27996346,Q101352,,Vorbrodt,,,,,,,Vorbrodt,Vorbrodt,Vorbrodt,Vorbrodt,Vorbrodt,Vorbrodt,Vorbrodt,Vorbrodt,Vorbrodt,Vorbrodt,Vorbrodt
Q27996682,Q101352,,Fost,,,,,,,Fost,Fost,Fost,Fost,Fost,Fost,Fost,Fost,Fost,Fost,Fost
Q28000410,Q101352,,Feurtet,,,,,,,Feurtet,Feurtet,Feurtet,Feurtet,Feurtet,Feurtet,Feurtet,Feurtet,Feurtet,Feurtet,Feurtet
Q28002490,Q101352,,Meinerding,,,,,,,Meinerding,Meinerding,Meinerding,Meinerding,Meinerding,Meinerding,Meinerding,Meinerding,Meinerding,Meinerding,Meinerding
Q28004410,Q101352,,Chonavel,,,,,,,Chonavel,Chonavel,Chonavel,Chonavel,Chonavel,Chonavel,Chonavel,Chonavel,Chonavel,Chonavel,Chonavel
Q28004490,Q101352,,Ballanger,,,,,,,Ballanger,Ballanger,Ballanger,Ballanger,Ballanger,Ballanger,Ballanger,Ballanger,Ballanger,Ballanger,Ballanger
Q28004810,Q101352,,Abrioux,,,,,,,Abrioux,Abrioux,Abrioux,Abrioux,Abrioux,Abrioux,Abrioux,Abrioux,Abrioux,Abrioux,Abrioux
Q28008266,Q101352,,Damamme,,,,,,,Damamme,Damamme,Damamme,Damamme,Damamme,Damamme,Damamme,Damamme,Damamme,Damamme,Damamme
Q28016986,Q101352,,Moench,メンヒ,,,,,,Moench,Moench,Moench,Moench,Moench,Moench,Moench,Moench,Moench,Moench,Moench
Q28020186,Q101352,,Beaufils,,,,,,,Beaufils,Beaufils,Beaufils,Beaufils,Beaufils,Beaufils,Beaufils,Beaufils,Beaufils,Beaufils,Beaufils
Q28020202,Q101352,,Vittrant,,,,,,,Vittrant,Vittrant,Vittrant,Vittrant,Vittrant,Vittrant,Vittrant,Vittrant,Vittrant,Vittrant,Vittrant
