geni_id	qid	round	slot	method	chain_depth	root_geni_id	status	reason
6000000006906526792	Q110560364	6	child	name	6	6000000000232604672	CORROBORATED	via 6000000000232604693: structural-walk
6000000006906534335	Q19956183	6	father	solo	6	6000000002187888319	CORROBORATED	via 6000000003827280827: structural-walk
6000000006906543684	Q25350359	6	father	solo	6	6000000000543360018	INFERRED	
6000000006906665480	Q75420702	6	mother	solo	6	6000000006444270556	CORROBORATED	via 6000000002899270120: structural-walk
6000000006911025151	Q3172619	6	child	name	6	6000000003827488457	INFERRED	
6000000006911045155	Q113785030	6	father	solo	6	6000000003827488457	INFERRED	
6000000006927319985	Q131725935	6	father	solo	6	6000000006127582567	CORROBORATED	via 6000000012011531942: structural-walk
6000000006927456615	Q131725940	6	mother	solo	6	6000000006127582567	CORROBORATED	via 6000000012011531942: structural-walk
6000000006927974077	Q131725947	6	father	solo	6	6000000006127582567	CORROBORATED	via 6000000012011531942: structural-walk
6000000006964012011	Q99082338	6	father	solo	6	6000000003051298426	INFERRED	
6000000006971477022	Q1491305	6	father	solo	6	6000000003897579687	CORROBORATED	via 6000000006971357246: structural-walk
6000000006988203922	Q10293171	6	father	solo	6	6000000008477543238	INFERRED	
6000000007026096031	Q116004591	6	mother	solo	6	6000000014093766066	CORROBORATED	via 6000000014631695565: structural-walk
6000000007044558038	Q102859714	6	father	solo	6	6000000007360977697	CORROBORATED	via 6000000003122417727: structural-walk
6000000007066782737	Q11927082	6	child	solo	6	6000000003289560803	INFERRED	
6000000007090191234	Q98697697	6	father	solo	6	6000000007345431388	CORROBORATED	via 6000000008549179752: structural-walk
6000000007090217253	Q98697674	6	mother	solo	6	4322194	CORROBORATED	via 6000000006726249547: structural-walk
6000000007092885611	Q103781421	6	mother	solo	6	6000000001669419446	INFERRED	
6000000007093555299	Q103781399	6	father	solo	6	6000000001669419446	INFERRED	
6000000007095185216	Q110324453	6	mother	solo	6	6000000004368797982	CORROBORATED	via 6000000003182032885: structural-walk
6000000007102676304	Q56367421	6	mother	solo	6	6000000029577911261	INFERRED	
6000000007105784541	Q110602347	6	spouse	solo	6	4924448917970137597	INFERRED	
6000000007105938290	Q110602275	6	father	solo	6	6000000007104027624	INFERRED	
6000000007125275496	Q110611751	6	father	solo	6	6000000007606420496	INFERRED	
6000000007150802656	Q76200361	6	mother	solo	6	5614178293470033239	INFERRED	
6000000007150869626	Q110586004	6	father	solo	6	6000000006166433041	INFERRED	
6000000007151075189	Q949224	6	father	solo	6	6000000007361186497	INFERRED	
6000000007151183345	Q76200358	6	father	solo	6	5614178293470033239	INFERRED	
6000000007151328176	Q75715458	6	child	solo	6	6000000003146930329	INFERRED	
6000000007151389324	Q110622483	6	father	solo	6	6000000003649728631	CORROBORATED	via 6000000004095526559: structural-walk
6000000007151472333	Q116006262	6	mother	solo	6	6000000000640981133	INFERRED	
6000000007151522815	Q116006256	6	father	solo	6	6000000000640981133	INFERRED	
6000000007151614226	Q110152965	6	father	solo	6	6000000003649707262	CORROBORATED	via 6000000003649701054: structural-walk
6000000007151927394	Q1637604	6	child	solo	6	6000000000469455971	INFERRED	
6000000007152092205	Q116004462	6	father	solo	6	6000000007042743388	CORROBORATED	via 6000000004774370007: structural-walk
6000000007152232364	Q10269953	6	father	solo	6	6000000008489639194	INFERRED	
6000000007152833600	Q116004466	6	mother	solo	6	6000000007042743388	CORROBORATED	via 6000000004774370007: structural-walk
6000000007161385263	Q11623024	6	child	date	6	6000000002440474568	CORROBORATED	via 6000000002440605566: structural-walk
6000000007162820214	Q5507529	6	child	date	6	6000000011627413251	INFERRED	
6000000007162950201	Q11544232	6	father	solo	6	6000000011627411247	CORROBORATED	via 6000000012634468407: structural-walk
6000000007168097761	Q25441885	6	father	solo	6	6000000003827612093	CORROBORATED	via 6000000004533200207: structural-walk
6000000007168295307	Q110326426	6	mother	solo	6	6000000003827612093	CORROBORATED	via 6000000004533200207: structural-walk
6000000007170257948	Q11673209	6	father	solo	6	6000000011627411247	CORROBORATED	via 6000000012634468407: structural-walk
6000000007170580029	Q11658871	6	child	date	6	6000000011627411247	CORROBORATED	via 6000000012634468407: structural-walk
6000000007170909544	Q106306317	6	mother	solo	6	6000000011627411247	CORROBORATED	via 6000000012634468407: structural-walk
6000000007174352632	Q110621378	6	mother	solo	6	6000000000670436758	CORROBORATED	via 6000000007652106629: structural-walk
6000000007180568288	Q106306733	6	mother	solo	6	6000000011626980739	CORROBORATED	via 6000000002416067384: structural-walk
6000000007186364367	Q123255648	6	spouse	name	6	6000000007016226606	CORROBORATED	via 6000000001412873961: structural-walk
6000000007186404253	Q11917613	6	mother	solo	6	6000000007361186497	INFERRED	
6000000007192324298	Q272142	6	child	solo	6	6000000003827018968	INFERRED	
6000000007193751531	Q76312312	6	child	name	6	6000000094084692368	CORROBORATED	via 317708579610001391: structural-walk
6000000007193956245	Q76312309	6	spouse	solo	6	6000000094084692368	CORROBORATED	via 317708579610001391: structural-walk
6000000007212103289	Q11530400	6	spouse	solo	6	6000000008261026303	INFERRED	
6000000007225531037	Q110851192	6	father	solo	6	6000000001343384419	CORROBORATED	via 6000000000325088020: structural-walk
6000000007225642485	Q110851193	6	mother	solo	6	6000000001343384419	CORROBORATED	via 6000000000325088020: structural-walk
6000000007240824388	Q110588473	6	child	name	6	6000000000131404602	CORROBORATED	via 5266885271690139524: structural-walk
6000000007267111026	Q75728508	6	child	name	6	6000000001783474478	INFERRED	
6000000007292052333	Q107275729	6	child	name	6	6000000003097848421	CORROBORATED	via 6000000002905198464: structural-walk
6000000007302896430	Q75891183	6	spouse	solo	6	5028850249730050581	INFERRED	
6000000007318350359	Q3302623	6	spouse	name	6	6000000002240804430	CORROBORATED	via 6000000009049122377: structural-walk
6000000007320854104	Q111989658	6	mother	solo	6	6000000002056902490	CORROBORATED	via 6000000002056931413: structural-walk
6000000007323307374	Q7141693	6	child	date	6	6000000001750900591	CORROBORATED	via 6000000001749883334: structural-walk
6000000007329057019	Q101248689	6	mother	solo	6	6000000001230037346	CORROBORATED	via 6000000003645760916: structural-walk
6000000007329105885	Q101248409	6	mother	solo	6	6000000001948803083	CORROBORATED	via 6000000191799147821: structural-walk
6000000007335656040	Q110377952	6	mother	solo	6	6000000029131412017	INFERRED	
6000000007337241839	Q7937008	6	spouse	date	6	376470570180012891	CORROBORATED	via 4860673239570066980: structural-walk
6000000007353466027	Q110104062	6	mother	solo	6	6000000003828083371	INFERRED	
6000000007377299625	Q110509627	6	father	solo	6	6000000000153309431	CORROBORATED	via 6000000006444099811: structural-walk
6000000007377454354	Q110509630	6	mother	solo	6	6000000000153309431	CORROBORATED	via 6000000006444099811: structural-walk
6000000007387458269	Q10347677	6	child	date	6	6000000008477543238	INFERRED	
6000000007398743208	Q18671582	6	child	solo	6	6000000003682987199	INFERRED	
6000000007425375185	Q76238684	6	mother	solo	6	6000000006727945197	CORROBORATED	via 6000000002188008287: structural-walk
6000000007429878274	Q103783590	6	mother	solo	6	6000000000407999879	CORROBORATED	via 6000000001669607623: structural-walk
6000000007452474231	Q136289733	6	father	solo	6	6000000002056902490	CORROBORATED	via 6000000002056931413: structural-walk
6000000007452766651	Q110621377	6	father	solo	6	6000000000670436758	CORROBORATED	via 6000000007652106629: structural-walk
6000000007452891103	Q112970964	6	father	solo	6	6000000000036815489	CORROBORATED	via 6000000000666700561: structural-walk
6000000007512023508	Q136339124	6	mother	solo	6	6000000003041048235	CORROBORATED	via 6000000000574898826: structural-walk
6000000007512031522	Q135668868	6	father	solo	6	6000000003041048235	CORROBORATED	via 6000000000574898826: structural-walk
6000000007512031533	Q135668869	6	mother	solo	6	6000000003041048235	CORROBORATED	via 6000000000574898826: structural-walk
6000000007513401606	Q22813554	6	father	solo	6	6000000074767375914	CORROBORATED	via 6000000007513370423: structural-walk
6000000007520262237	Q110384131	6	mother	solo	6	4924448917970137597	INFERRED	
6000000007550597526	Q508134	6	father	solo	6	6000000000701119762	INFERRED	
6000000007562998869	Q100441383	6	father	solo	6	6000000000196940005	CORROBORATED	via 6000000003827153654: structural-walk
6000000007605578752	Q110396879	6	child	name	6	6000000003877656949	CORROBORATED	via 6000000003895091781: structural-walk
6000000007632375989	Q131725944	6	father	solo	6	6000000006127582567	CORROBORATED	via 6000000012011531942: structural-walk
6000000007646578415	Q110152937	6	father	solo	6	6000000003615547826	CORROBORATED	via 6000000013778850803: structural-walk
6000000007658633235	Q116004595	6	mother	solo	6	6000000015210239630	CORROBORATED	via 6000000010780951277: structural-walk
6000000007711741432	Q109835342	6	child	date	6	6000000000404615384	CORROBORATED	via 4028933255290011118: structural-walk
6000000007726659288	Q136339123	6	father	solo	6	6000000003041048235	CORROBORATED	via 6000000000574898826: structural-walk
6000000007747453188	Q99071544	6	mother	solo	6	6000000003051298426	CORROBORATED	via 6000000006444123457: structural-walk
6000000007773419755	Q110325064	6	mother	solo	6	6000000007862383112	CORROBORATED	via 6000000006727862805: structural-walk
6000000007819613366	Q112973940	6	mother	solo	6	6000000000036867072	INFERRED	
6000000007834313181	Q110315197	6	spouse	solo	6	6000000001500947329	CORROBORATED	via 6000000005076742255: structural-walk
6000000007861775949	Q28056366	6	father	solo	6	6000000007862383112	CORROBORATED	via 6000000006727862805: structural-walk
6000000007875207952	Q127413857	6	mother	solo	6	6000000003086712395	CORROBORATED	via 6000000003086690861: structural-walk
6000000007875320652	Q127413855	6	father	solo	6	6000000003086712395	CORROBORATED	via 6000000003086690861: structural-walk
6000000007878381314	Q34201	6	father	solo	6	6000000000065187287	CORROBORATED	via 6000000008021505316: structural-walk
6000000007923495678	Q130334570	6	father	solo	6	6000000007948312828	CORROBORATED	via 6000000000944948696: structural-walk
6000000007960582381	Q75774421	6	child	name	6	6000000002106169658	CORROBORATED	via 6000000002106409332: structural-walk
6000000007966794280	Q110315075	6	child	name	6	6000000008597759994	CORROBORATED	via 6000000008679164034: structural-walk
6000000007966807437	Q110315156	6	mother	solo	6	6000000008597759994	CORROBORATED	via 6000000008679164034: structural-walk
6000000007966928254	Q110315155	6	father	solo	6	6000000008597759994	CORROBORATED	via 6000000008679164034: structural-walk
6000000007980631096	Q111424667	6	father	solo	6	6000000007443606036	CORROBORATED	via 6000000006127817703: structural-walk
6000000007980631099	Q111424669	6	mother	solo	6	6000000007443606036	CORROBORATED	via 6000000006127817703: structural-walk
6000000007980970984	Q76007258	6	spouse	solo	6	6000000007980630642	CORROBORATED	via 6000000007980630648: structural-walk
6000000007980977294	Q76141882	6	child	solo	6	6000000002188056246	POISONED	via 6000000002188056957: structural-walk says Q1801768
6000000007981799484	Q110377951	6	father	solo	6	6000000029131412017	INFERRED	
6000000007987864011	Q111989235	6	father	solo	6	6000000001504412376	CORROBORATED	via 6000000001504605440: structural-walk
6000000007988028390	Q111989236	6	mother	solo	6	6000000001504412376	CORROBORATED	via 6000000001504605440: structural-walk
6000000007989574359	Q19950061	6	father	solo	6	6000000006134944581	CORROBORATED	via 6000000003926000139: structural-walk
6000000008023182787	Q11387631	6	child	solo	6	6000000011627224453	CORROBORATED	via 6000000012561739526: structural-walk
6000000008025216760	Q106358965	6	mother	solo	6	6000000011627278817	CORROBORATED	via 6000000012634564281: structural-walk
6000000008025252074	Q95162004	6	father	solo	6	6000000011626980739	CORROBORATED	via 6000000011627068106: structural-walk
6000000008025412699	Q108841259	6	mother	solo	6	6000000011626980739	CORROBORATED	via 6000000011627068106: structural-walk
6000000008054000639	Q103783658	6	mother	solo	6	6000000002325812169	CORROBORATED	via 6000000000769520666: structural-walk
6000000008111028466	Q6176652	6	spouse	solo	6	6000000001500984587	INFERRED	
6000000008131652051	Q111442727	6	child	name	6	6000000002765153877	CORROBORATED	via 5327737682960022955: structural-walk
6000000008177274959	Q434217	6	spouse	solo	6	6000000006079286768	INFERRED	
6000000008177334258	Q4170027	6	child	name	6	6000000069941440183	INFERRED	
6000000008177437380	Q15867490	6	father	solo	6	6000000003827328593	CORROBORATED	via 6000000002048053250: structural-walk
6000000008190967837	Q105805091	6	mother	solo	6	6000000006906892027	CORROBORATED	via 6000000004852469767: structural-walk
6000000008192876367	Q96076645	6	mother	solo	6	6000000008212762185	INFERRED	
6000000008211901713	Q96243921	6	mother	solo	6	6000000020482946167	INFERRED	
6000000008211901833	Q96243920	6	father	solo	6	6000000020482946167	INFERRED	
6000000008217093415	Q110325074	6	father	solo	6	6000000046800913144	CORROBORATED	via 6000000039427618047: structural-walk
6000000008222062304	Q18546509	6	child	name	6	6000000003828031786	INFERRED	
6000000008236628521	Q557274	6	child	name	6	6000000002006137280	CORROBORATED	via 6000000003827424296: structural-walk
6000000008248165386	Q1171928	6	father	solo	6	6000000006079286768	INFERRED	
6000000008248348646	Q21034832	6	spouse	solo	6	6000000004976393187	CORROBORATED	via 6000000001745445540: structural-walk
6000000008250284107	Q104670313	6	mother	solo	6	365365368220012928	INFERRED	
6000000008250591373	Q24008617	6	father	solo	6	365365368220012928	INFERRED	
6000000008255560707	Q101248267	6	father	solo	6	6000000011231144321	CORROBORATED	via 6000000005687298002: structural-walk
6000000008258878255	Q116168788	6	father	solo	6	6000000011620463995	CORROBORATED	via 6000000011621144770: structural-walk
6000000008261716502	Q103838118	6	mother	solo	6	6000000003243526881	CORROBORATED	via 6000000012381563742: structural-walk
6000000008270049343	Q109778960	6	spouse	solo	6	6000000012570987379	CORROBORATED	via 6000000012570909589: structural-walk
6000000008280157326	Q5806492	6	father	solo	6	6000000006727873371	CORROBORATED	via 5666828475910069680: structural-walk
6000000008289908571	Q10347674	6	father	solo	6	6000000010782427706	INFERRED	
6000000008340259271	Q2615657	6	father	solo	6	6000000006101430601	CORROBORATED	via 6000000003827561254: structural-walk
6000000008340458264	Q16863302	6	child	name	6	6000000006101430601	CORROBORATED	via 6000000003827561254: structural-walk
6000000008369791006	Q110874195	6	father	solo	6	6000000011626877868	INFERRED	
6000000008403696643	Q107116243	6	mother	solo	6	6000000011578975454	CORROBORATED	via 6000000009242361305: structural-walk
6000000008403760871	Q107116232	6	father	solo	6	6000000011578975454	CORROBORATED	via 6000000009242361305: structural-walk
6000000008425345191	Q112973935	6	child	solo	6	6000000010199229175	CORROBORATED	via 6000000009628185297: structural-walk
6000000008425914096	Q31934426	6	child	solo	6	6000000000153309431	CORROBORATED	via 6000000006444099811: structural-walk
6000000008458675182	Q110152458	6	father	solo	6	6000000001504279031	INFERRED	
6000000008462343101	Q450377	6	child	solo	6	6000000008248156335	CORROBORATED	via 5585928797380086234: structural-walk
6000000008462702879	Q10347292	6	father	solo	6	6000000003056522441	CORROBORATED	via 4992488967940044073: structural-walk
6000000008469118883	Q2567387	6	child	date	6	6000000000424904289	CORROBORATED	via 6000000001745058195: structural-walk
6000000008478036036	Q75247907	6	mother	solo	6	6000000008034325268	CORROBORATED	via 6000000003827400041: structural-walk
6000000008486009572	Q25487500	6	child	solo	6	6000000003827474729	CORROBORATED	via 6000000006727827005: structural-walk
6000000008488397654	Q110378161	6	child	name	6	6000000003827400478	INFERRED	
6000000008499215659	Q101247651	6	father	solo	6	6000000009876238925	CORROBORATED	via 6000000001919812645: structural-walk
6000000008593751575	Q97014196	6	child	name	6	6000000019260090957	CORROBORATED	via 6000000019260211590: structural-walk
6000000008594053144	Q102825307	6	spouse	solo	6	6000000018661361506	CORROBORATED	via 6000000020999780678: structural-walk
6000000008618429979	Q75416582	6	child	name	6	6000000002116051547	CORROBORATED	via 6000000002576833652: structural-walk
6000000008620130700	Q7138937	6	child	date	6	6000000012570987379	CORROBORATED	via 6000000012570909589: structural-walk
6000000008629208821	Q105803041	6	father	solo	6	6000000003904573736	CORROBORATED	via 6000000003216108573: structural-walk
6000000008630638027	Q108180091	6	father	solo	6	6000000000232604672	CORROBORATED	via 6000000000232604693: structural-walk
6000000008630676988	Q2062088	6	father	solo	6	6000000003827708408	CORROBORATED	via 6000000004533255885: structural-walk
6000000008630680453	Q112233778	6	mother	solo	6	6000000008248363481	INFERRED	
6000000008639368479	Q107116194	6	father	solo	6	6000000015309692882	CORROBORATED	via 6000000012016453307: structural-walk
6000000008640625640	Q75242540	6	father	solo	6	303650988800006466	INFERRED	
6000000008641220530	Q116003917	6	mother	solo	6	6000000013028065231	CORROBORATED	via 6000000004173332418: structural-walk
6000000008650291678	Q7517	6	father	solo	6	6000000014422470339	CORROBORATED	via 6000000013020969736: structural-walk
6000000008652301131	Q106087237	6	mother	solo	6	6000000011627224453	CORROBORATED	via 6000000012561739526: structural-walk
6000000008652888700	Q11483540	6	father	solo	6	6000000011627126557	CORROBORATED	via 6000000001896703385: structural-walk
6000000008656413947	Q54819631	6	mother	solo	6	6000000003827280516	CORROBORATED	via 6000000029412186619: structural-walk
6000000008659316602	Q12230162	6	spouse	solo	6	6000000000737726892	INFERRED	
6000000008679479212	Q101509740	6	mother	solo	6	6000000005250594003	CORROBORATED	via 6000000001772898279: structural-walk
6000000008682082142	Q110386975	6	child	name	6	6000000001142363908	CORROBORATED	via 6000000010251734181: structural-walk
6000000008682111673	Q100437225	6	mother	solo	6	6000000001142363908	CORROBORATED	via 6000000010251734181: structural-walk
6000000008682207187	Q110521801	6	mother	solo	6	6000000003493056901	CORROBORATED	via 6000000003493138717: structural-walk
6000000008682219513	Q100437217	6	father	solo	6	6000000001142363908	CORROBORATED	via 6000000010251734181: structural-walk
6000000008682260915	Q116004590	6	father	solo	6	6000000014093766066	CORROBORATED	via 6000000014631695565: structural-walk
6000000008682273117	Q100437912	6	father	solo	6	6000000071766360240	CORROBORATED	via 6000000071766614013: structural-walk
6000000008682397215	Q101509539	6	mother	solo	6	6000000019008009221	INFERRED	
6000000008684417529	Q1948929	6	father	solo	6	6000000003858572796	CORROBORATED	via 6000000003897519131: structural-walk
6000000008687768608	Q25487293	6	child	name	6	4927794328070059657	CORROBORATED	via 6000000002979930748: structural-walk
6000000008687877305	Q31192693	6	spouse	solo	6	6000000003827612417	CORROBORATED	via 6000000003827521693: structural-walk
6000000008690162395	Q110508840	6	child	name	6	6000000001588363339	CORROBORATED	via 6000000001544453863: structural-walk
6000000008717968158	Q96200296	6	mother	solo	6	6000000012570835514	CORROBORATED	via 6000000209125111825: structural-walk
6000000008727568988	Q3073063	6	child	date	6	6000000012570835514	CORROBORATED	via 6000000209125111825: structural-walk
6000000008727581645	Q6997513	6	spouse	solo	6	6000000012570835514	CORROBORATED	via 6000000209125111825: structural-walk
6000000008772781005	Q100439229	6	mother	solo	6	6000000003858572581	CORROBORATED	via 6000000003858686681: structural-walk
6000000008778445551	Q116006672	6	child	name	6	6000000007105284483	CORROBORATED	via 6000000001504971404: structural-walk
6000000008778732449	Q959402	6	father	solo	6	376470570180012891	CORROBORATED	via 4860673239570066980: structural-walk
6000000008793748994	Q110505263	6	father	solo	6	6000000009187602552	CORROBORATED	via 6000000007547848572: structural-walk
6000000008815307383	Q116007483	6	child	solo	6	6000000003455862721	CORROBORATED	via 6000000003827451815: structural-walk
6000000008821307784	Q108747388	6	spouse	solo	6	6000000001750900591	INFERRED	
6000000008863305461	Q3119964	6	child	name	6	6000000001500947329	CORROBORATED	via 6000000005076742255: structural-walk
6000000008881594183	Q110602713	6	father	solo	6	6000000014093766066	CORROBORATED	via 6000000014631695565: structural-walk
6000000008917356428	Q116812452	6	father	solo	6	6000000003649675805	CORROBORATED	via 6000000007150827728: structural-walk
6000000009020416341	Q1028310	6	mother	solo	6	6000000003858563666	INFERRED	
6000000009085100255	Q112532374	6	child	name	6	6000000008788960422	CORROBORATED	via 6000000002459913855: structural-walk
6000000009110382623	Q116054446	6	child	solo	6	6000000008788960422	CORROBORATED	via 6000000002459913855: structural-walk
6000000009120175857	Q110572608	6	mother	solo	6	6000000001982191351	CORROBORATED	via 6000000011580300447: structural-walk
6000000009120336320	Q60827500	6	father	solo	6	6000000001982191351	CORROBORATED	via 6000000011580300447: structural-walk
6000000009144727883	Q1232892	6	father	solo	6	6000000002187572907	INFERRED	
6000000009164650874	Q98699155	6	mother	solo	6	6000000010141634033	CORROBORATED	via 6000000003294866621: structural-walk
6000000009164768342	Q98699152	6	father	solo	6	6000000010141634033	CORROBORATED	via 6000000003294866621: structural-walk
6000000009209569659	Q349358	6	father	solo	6	361242720430013551	CORROBORATED	via 361240244600012699: structural-walk
6000000009227183476	Q108855679	6	father	solo	6	6000000001760353891	CORROBORATED	via 6000000001931748904: structural-walk
6000000009230301432	Q1410950	6	spouse	solo	6	6000000008415678736	CORROBORATED	via 361255292390013563: structural-walk
6000000009234946969	Q4865522	6	child	solo	6	6000000008415678736	CORROBORATED	via 361255292390013563: structural-walk
6000000009235284219	Q6120249	6	spouse	name	6	6000000008415678736	CORROBORATED	via 361255292390013563: structural-walk
6000000009236051097	Q112973917	6	spouse	solo	6	6000000000649241524	CORROBORATED	via 6000000000522325456: structural-walk
6000000009243294296	Q101467434	6	mother	solo	6	6000000004868918513	CORROBORATED	via 6000000016614091874: structural-walk
6000000009246780291	Q102832451	6	mother	solo	6	6000000000134496318	CORROBORATED	via 6000000002240753260: structural-walk
6000000009257686257	Q480203	6	spouse	solo	6	6000000002188021418	INFERRED	
6000000009277016688	Q105803038	6	child	name	6	6000000003904573736	CORROBORATED	via 6000000003216108573: structural-walk
6000000009305017722	Q136027229	6	father	solo	6	4703817009760067257	CORROBORATED	via 6000000000109930732: structural-walk
6000000009305030951	Q23615837	6	child	name	6	6000000003827583715	CORROBORATED	via 6000000003827583729: structural-walk
6000000009305060692	Q116005465	6	child	name	6	6000000006188836878	INFERRED	
6000000009305113932	Q110537131	6	child	name	6	6000000003827583715	CORROBORATED	via 6000000003827583729: structural-walk
6000000009341957393	Q2605299	6	father	solo	6	6000000008248156335	CORROBORATED	via 5585928797380086234: structural-walk
6000000009437210537	Q116005826	6	father	solo	6	6000000000124012386	INFERRED	
6000000009440697502	Q112235021	6	mother	solo	6	6000000001412940807	INFERRED	
6000000009460409082	Q1915930	6	father	solo	6	6000000000495138391	CORROBORATED	via 6000000000508474079: structural-walk
6000000009461014825	Q28987	6	father	solo	6	6000000001355551259	CORROBORATED	via 6000000006101423746: structural-walk
6000000009465982481	Q111989761	6	father	solo	6	6000000001343326752	INFERRED	
6000000009573632106	Q1668802	6	child	name	6	6000000000471176865	CORROBORATED	via 6000000002187757413: structural-walk
6000000009602143423	Q75903551	6	child	name	6	6000000009600542761	CORROBORATED	via 6000000007021711716: structural-walk
6000000009637751626	Q31191437	6	father	solo	6	6000000003858517044	CORROBORATED	via 6000000003858710348: structural-walk
6000000009656543924	Q24921744	6	father	solo	6	6000000003827158601	CORROBORATED	via 6000000003827535971: structural-walk
6000000009689066146	Q110440946	6	father	solo	6	6000000002116051547	CORROBORATED	via 6000000002576833652: structural-walk
6000000009748120874	Q116003921	6	father	solo	6	6000000008477543238	INFERRED	
6000000009748152151	Q116003919	6	child	solo	6	6000000008477543238	INFERRED	
6000000009775942688	Q75242542	6	mother	solo	6	303650988800006466	INFERRED	
6000000009777307433	Q1341135	6	father	solo	6	6000000004095140029	CORROBORATED	via 6000000004094854764: structural-walk
6000000009787079145	Q110396457	6	child	name	6	6000000003877656949	CORROBORATED	via 6000000003895091781: structural-walk
6000000009793919065	Q56248794	6	child	solo	6	6000000009777264472	CORROBORATED	via 6000000006843762484: structural-walk
6000000009880095594	Q11623181	6	child	date	6	6000000012562127252	INFERRED	
6000000009907424198	Q7138949	6	child	date	6	6000000012570987379	CORROBORATED	via 6000000012570909589: structural-walk
6000000009964437836	Q7876442	6	father	solo	6	6000000007602193270	CORROBORATED	via 6000000002640501087: structural-walk
6000000010010625702	Q61138535	6	child	name	6	6000000006727863775	CORROBORATED	via 6000000016394099960: structural-walk
6000000010050560603	Q110324799	6	child	name	6	6000000046800913144	CORROBORATED	via 6000000039427618047: structural-walk
6000000010103535557	Q116087757	6	child	name	6	6000000000196900186	INFERRED	
6000000010112989034	Q2336853	6	spouse	name	6	6000000006101430601	INFERRED	
6000000010120491507	Q55171790	6	spouse	solo	6	6000000007606745110	CORROBORATED	via 6000000008365400736: structural-walk
6000000010132051687	Q75253978	6	child	solo	6	6000000001745096150	CORROBORATED	via 6000000008005697901: structural-walk
6000000010155803025	Q356616	6	child	name	6	6000000006862172450	CORROBORATED	via 6000000003828401816: structural-walk
6000000010162215406	Q76300662	6	child	name	6	6000000001632206444	CORROBORATED	via 6000000001633180382: structural-walk
6000000010175032494	Q76174536	6	spouse	solo	6	6000000003827484812	INFERRED	
6000000010175295659	Q110325095	6	mother	solo	6	6000000046800913144	CORROBORATED	via 6000000039427618047: structural-walk
6000000010175313188	Q110325094	6	father	solo	6	6000000046800913144	CORROBORATED	via 6000000039427618047: structural-walk
6000000010175493807	Q110325096	6	father	solo	6	6000000046800913144	CORROBORATED	via 6000000039427618047: structural-walk
6000000010175655428	Q110325088	6	mother	solo	6	6000000046800913144	CORROBORATED	via 6000000039427618047: structural-walk
6000000010176203439	Q110325100	6	mother	solo	6	6000000046800913144	CORROBORATED	via 6000000039427618047: structural-walk
6000000010188012985	Q1689933	6	child	solo	6	6000000017358821128	CORROBORATED	via 6000000026942195632: structural-walk
6000000010204394410	Q10284824	6	father	solo	6	6000000002041979470	CORROBORATED	via 6000000006727880274: structural-walk
6000000010208029018	Q16177104	6	father	solo	6	6000000001500866583	INFERRED	
6000000010208787599	Q62080043	6	mother	solo	6	6000000001500866583	INFERRED	
6000000010217747459	Q115476144	6	child	solo	6	6000000006444746169	CORROBORATED	via 6000000007235808624: structural-walk
6000000010270581606	Q75978441	6	spouse	solo	6	6000000011150623224	CORROBORATED	via 6000000000297440514: structural-walk
6000000010287889811	Q76263047	6	mother	solo	6	6000000010123487718	INFERRED	
6000000010320767361	Q103838117	6	father	solo	6	6000000003243526881	CORROBORATED	via 6000000012381563742: structural-walk
6000000010329936447	Q100440356	6	father	solo	6	4733445930230061690	CORROBORATED	via 4733470215610038730: structural-walk
6000000010381393510	Q131725888	6	mother	solo	6	5291213138660106567	CORROBORATED	via 6000000005768276739: structural-walk
6000000010401523666	Q116120016	6	child	name	6	6000000014987970760	CORROBORATED	via 6000000006727826711: structural-walk
6000000010401658704	Q99689762	6	mother	solo	6	6000000014349086293	CORROBORATED	via 6000000006727796742: structural-walk
6000000010482750119	Q62732272	6	child	name	6	6000000025797831029	INFERRED	
6000000010484567715	Q4686977	6	spouse	solo	6	6000000003827661796	CORROBORATED	via 6000000003827579080: structural-walk
6000000010486337803	Q55425093	6	child	solo	6	6000000004576195508	CORROBORATED	via 6000000003827542089: structural-walk
6000000010486433536	Q119843641	6	spouse	solo	6	6000000004576195508	CORROBORATED	via 6000000003827542089: structural-walk
6000000010486471496	Q29424521	6	child	name	6	6000000004576195508	CORROBORATED	via 6000000003827542089: structural-walk
6000000010504782915	Q101351083	6	mother	solo	6	6000000046800913144	INFERRED	
6000000010505177295	Q85244602	6	father	solo	6	6000000046800913144	INFERRED	
6000000010515072326	Q76330020	6	spouse	solo	6	6000000015801218335	CORROBORATED	via 6000000006444130480: structural-walk
6000000010515081210	Q75275260	6	child	name	6	6000000015801218335	CORROBORATED	via 6000000006444130480: structural-walk
6000000010547463810	Q102831845	6	mother	solo	6	6000000014295174253	CORROBORATED	via 6000000011080512337: structural-walk
6000000010547910943	Q102831833	6	father	solo	6	6000000014295174253	CORROBORATED	via 6000000011080512337: structural-walk
6000000010610215650	Q3172731	6	father	solo	6	6000000002462627020	INFERRED	
6000000010660232696	Q1463572	6	father	solo	6	6000000010659776193	CORROBORATED	via 6000000010660668273: structural-walk
6000000010672042363	Q20101635	6	child	name	6	6000000007764169228	INFERRED	
6000000010702048905	Q11366911	6	father	solo	6	6000000011627413251	INFERRED	
6000000010702392716	Q106090508	6	mother	solo	6	6000000011627413251	INFERRED	
6000000010715271304	Q110537150	6	child	solo	6	6000000010123487718	INFERRED	
