card_id	slot	side	sex	options	geni_id	our_name	qid	candidate_name
child|6000000013641259055|F|ours	child	ours	F	2	6000000013642555603	Wilhelmina Coymans	Q116047170	Wilhelmina Coymans
child|6000000013641259055|F|ours	child	ours	F	2	6000000018069264995	Erckenraad Coymans	Q116047170	Wilhelmina Coymans
child|6000000013642371291|F|ours	child	ours	F	2	6000000013949276495	Jacoba Sophia van Wickevoort	Q110616303	Jacoba Sophia van Wickevoort
child|6000000013642371291|F|ours	child	ours	F	2	6000000022249484948	Maria Elisabeth van Wickevoort	Q110616303	Jacoba Sophia van Wickevoort
child|6000000013643075855|F|ours	child	ours	F	6	6000000030893611340	Lijsbeth Andries Boelen	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643075855|F|ours	child	ours	F	6	6000000013643733520	Maria Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643075855|F|ours	child	ours	F	6	6000000013708576846	Haesje Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643075855|F|ours	child	ours	F	6	6000000013643648781	Geertruyd Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643075855|F|ours	child	ours	F	6	6000000017744351462	Anna Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643075855|F|ours	child	ours	F	6	6000000017744535081	Luduwe Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643571231|F|ours	child	ours	F	6	6000000030893611340	Lijsbeth Andries Boelen	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643571231|F|ours	child	ours	F	6	6000000013643733520	Maria Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643571231|F|ours	child	ours	F	6	6000000013708576846	Haesje Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643571231|F|ours	child	ours	F	6	6000000013643648781	Geertruyd Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643571231|F|ours	child	ours	F	6	6000000017744351462	Anna Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
child|6000000013643571231|F|ours	child	ours	F	6	6000000017744535081	Luduwe Andriesdr Boelens	Q108602920	Lijsbeth Andriesdr. Boelens
sibling|6000000013660613897|M|ours	sibling	ours	M	3	6000000001563200363	Gilbert FitzRichard de Clare	Q4138270	Gilbert de Clare, 1st Earl of Hertford
sibling|6000000013660613897|M|ours	sibling	ours	M	3	6000000006906655041	Richard Fitzrichard De Clare	Q4138270	Gilbert de Clare, 1st Earl of Hertford
sibling|6000000013660613897|M|ours	sibling	ours	M	3	6000000021555136097	Godfrey FitzRichard de Clare	Q4138270	Gilbert de Clare, 1st Earl of Hertford
child|6000000013689085493|M|ours	child	ours	M	4	6000000013689333615	Sancho Íñiguez Señor de Vizcaya	Q12265297	Orti Enekoitz
child|6000000013689085493|M|ours	child	ours	M	4	6000000013689112904	Galindo Íñiguez	Q12265297	Orti Enekoitz
child|6000000013689085493|M|ours	child	ours	M	4	6000000013689456350	García Íñiguez	Q12265297	Orti Enekoitz
child|6000000013689085493|M|ours	child	ours	M	4	6000000013699947024	Fortún Íñiguez Señor de Tedeja and Punicastro	Q12265297	Orti Enekoitz
sibling|6000000013689085493|M|ours	sibling	ours	M	4	6000000013689333615	Sancho Íñiguez Señor de Vizcaya	Q12265297	Orti Enekoitz
sibling|6000000013689085493|M|ours	sibling	ours	M	4	6000000013689112904	Galindo Íñiguez	Q12265297	Orti Enekoitz
sibling|6000000013689085493|M|ours	sibling	ours	M	4	6000000013689456350	García Íñiguez	Q12265297	Orti Enekoitz
sibling|6000000013689085493|M|ours	sibling	ours	M	4	6000000013699947024	Fortún Íñiguez Señor de Tedeja and Punicastro	Q12265297	Orti Enekoitz
child|6000000013689442750|M|ours	child	ours	M	6	6000000015290364649	Diego López	Q6119827	Sancho Díaz de Haro
child|6000000013689442750|M|ours	child	ours	M	6	6000000004673953690	Gil Díaz	Q6119827	Sancho Díaz de Haro
child|6000000013689442750|M|ours	child	ours	M	6	6000000013708080012	Sancho Díaz Tovía y Treviana de Haro Sr.	Q6119827	Sancho Díaz de Haro
child|6000000013689442750|M|ours	child	ours	M	6	6000000013708016263	Fortún Díaz	Q6119827	Sancho Díaz de Haro
child|6000000013689442750|M|ours	child	ours	M	6	6000000040253394912	Ruy Díaz. señor de la casa y villa de Gaona	Q6119827	Sancho Díaz de Haro
child|6000000013689442750|M|ours	child	ours	M	6	6000000007807261902	Nuño Díaz de Henestrosa	Q6119827	Sancho Díaz de Haro
sibling|6000000013689442750|M|ours	sibling	ours	M	6	6000000015290364649	Diego López	Q6119827	Sancho Díaz de Haro
sibling|6000000013689442750|M|ours	sibling	ours	M	6	6000000004673953690	Gil Díaz	Q6119827	Sancho Díaz de Haro
sibling|6000000013689442750|M|ours	sibling	ours	M	6	6000000013708080012	Sancho Díaz Tovía y Treviana de Haro Sr.	Q6119827	Sancho Díaz de Haro
sibling|6000000013689442750|M|ours	sibling	ours	M	6	6000000013708016263	Fortún Díaz	Q6119827	Sancho Díaz de Haro
sibling|6000000013689442750|M|ours	sibling	ours	M	6	6000000040253394912	Ruy Díaz. señor de la casa y villa de Gaona	Q6119827	Sancho Díaz de Haro
sibling|6000000013689442750|M|ours	sibling	ours	M	6	6000000007807261902	Nuño Díaz de Henestrosa	Q6119827	Sancho Díaz de Haro
sibling|6000000013708115240|M|ours	sibling	ours	M	5	6000000015290364649	Diego López	Q6119827	Sancho Díaz de Haro
sibling|6000000013708115240|M|ours	sibling	ours	M	5	6000000004673953690	Gil Díaz	Q6119827	Sancho Díaz de Haro
sibling|6000000013708115240|M|ours	sibling	ours	M	5	6000000013708080012	Sancho Díaz Tovía y Treviana de Haro Sr.	Q6119827	Sancho Díaz de Haro
sibling|6000000013708115240|M|ours	sibling	ours	M	5	6000000013708016263	Fortún Díaz	Q6119827	Sancho Díaz de Haro
sibling|6000000013708115240|M|ours	sibling	ours	M	5	6000000040253394912	Ruy Díaz. señor de la casa y villa de Gaona	Q6119827	Sancho Díaz de Haro
child|6000000013710800849|M|ours	child	ours	M	2	6000000010911213594	Ruy Dias Diaz Mendoza 3er. Señor de Morón	Q110588453	Ruy Diaz de Mendoza y Guzmán, Señor de Morón
child|6000000013710800849|M|ours	child	ours	M	2	6000000004173873010	Álvaro de Mendoza II Conde de Castrojeriz	Q110588453	Ruy Diaz de Mendoza y Guzmán, Señor de Morón
child|6000000013710800849|F|ours	child	ours	F	3	6000000007926313734	María Mendoza Pérez de Guzmán	Q116004434	Leonor de Mendoza
child|6000000013710800849|F|ours	child	ours	F	3	6000000021181651079	N. de Mendoza	Q116004434	Leonor de Mendoza
child|6000000013710800849|F|ours	child	ours	F	3	6000000022470851818	Leonor de Mendoza Pérez de Guzmán	Q116004434	Leonor de Mendoza
child|6000000013735753728|F|ours	child	ours	F	2	6000000014340239916	Adriana van Aerssen	Q134290409	Emerentia van Aerssen
child|6000000013735753728|F|ours	child	ours	F	2	6000000013735991035	Emmerentia van Aerssen	Q134290409	Emerentia van Aerssen
sibling|6000000013735753728|F|ours	sibling	ours	F	2	6000000014340239916	Adriana van Aerssen	Q134290409	Emerentia van Aerssen
sibling|6000000013735753728|F|ours	sibling	ours	F	2	6000000013735991035	Emmerentia van Aerssen	Q134290409	Emerentia van Aerssen
child|6000000013735831298|F|ours	child	ours	F	2	6000000014340239916	Adriana van Aerssen	Q134290409	Emerentia van Aerssen
child|6000000013735831298|F|ours	child	ours	F	2	6000000013735991035	Emmerentia van Aerssen	Q134290409	Emerentia van Aerssen
sibling|6000000013735831298|F|ours	sibling	ours	F	2	6000000014340239916	Adriana van Aerssen	Q134290409	Emerentia van Aerssen
sibling|6000000013735831298|F|ours	sibling	ours	F	2	6000000013735991035	Emmerentia van Aerssen	Q134290409	Emerentia van Aerssen
child|6000000013744892523|M|ours	child	ours	M	4	6000000000295651721	Alvar Díaz de Haro	Q110616710	Juan Alfonso de Haro, Señor de los Cameros
child|6000000013744892523|M|ours	child	ours	M	4	6000000013752857377	Alonso López de Haro Rico Hombre de Castilla	Q110616710	Juan Alfonso de Haro, Señor de los Cameros
child|6000000013744892523|M|ours	child	ours	M	4	6000000013745367984	Juan Alfonso de Haro Señor de los Cameros	Q110616710	Juan Alfonso de Haro, Señor de los Cameros
child|6000000013744892523|M|ours	child	ours	M	4	6000000013752469963	Álvaro de Haro Señor de los Cameros	Q110616710	Juan Alfonso de Haro, Señor de los Cameros
child|6000000013745329227|M|ours	child	ours	M	4	6000000000295651721	Alvar Díaz de Haro	Q110616710	Juan Alfonso de Haro, Señor de los Cameros
child|6000000013745329227|M|ours	child	ours	M	4	6000000013752857377	Alonso López de Haro Rico Hombre de Castilla	Q110616710	Juan Alfonso de Haro, Señor de los Cameros
child|6000000013745329227|M|ours	child	ours	M	4	6000000013745367984	Juan Alfonso de Haro Señor de los Cameros	Q110616710	Juan Alfonso de Haro, Señor de los Cameros
child|6000000013745329227|M|ours	child	ours	M	4	6000000013752469963	Álvaro de Haro Señor de los Cameros	Q110616710	Juan Alfonso de Haro, Señor de los Cameros
child|6000000013752514904|F|ours	child	ours	F	3	6000000013752429368	Maria Fernández de Luna	Q32850294	María Fernández de Luna
child|6000000013752514904|F|ours	child	ours	F	3	6000000008425982679	Sancha Fernandez de Luna	Q32850294	María Fernández de Luna
child|6000000013752514904|F|ours	child	ours	F	3	6000000008425900561	Isabel Fernández de Luna	Q32850294	María Fernández de Luna
child|6000000013752602141|F|ours	child	ours	F	3	6000000013752429368	Maria Fernández de Luna	Q32850294	María Fernández de Luna
child|6000000013752602141|F|ours	child	ours	F	3	6000000008425982679	Sancha Fernandez de Luna	Q32850294	María Fernández de Luna
child|6000000013752602141|F|ours	child	ours	F	3	6000000008425900561	Isabel Fernández de Luna	Q32850294	María Fernández de Luna
sibling|6000000013752602141|F|ours	sibling	ours	F	3	6000000013752429368	Maria Fernández de Luna	Q32850294	María Fernández de Luna
sibling|6000000013752602141|F|ours	sibling	ours	F	3	6000000008425982679	Sancha Fernandez de Luna	Q32850294	María Fernández de Luna
sibling|6000000013752602141|F|ours	sibling	ours	F	3	6000000008425900561	Isabel Fernández de Luna	Q32850294	María Fernández de Luna
sibling|6000000013765885870|M|ours	sibling	ours	M	2	6000000038521370148	Izyaslav Bryachislavich Витебский	Q13478633	Izyaslav of Polotsk
sibling|6000000013765885870|M|ours	sibling	ours	M	2	6000000038519981117	N1230 Brečislovaitis of Vitebsk	Q13478633	Izyaslav of Polotsk
child|6000000013814225275|M|ours	child	ours	M	2	6000000018615016242	Pauwels van Assendelft	Q110519163	Jan van Assendelft
child|6000000013814225275|M|ours	child	ours	M	2	6000000019937645252	Johan van Assendelft	Q110519163	Jan van Assendelft
child|6000000013814239531|M|ours	child	ours	M	2	6000000018615016242	Pauwels van Assendelft	Q110519163	Jan van Assendelft
child|6000000013814239531|M|ours	child	ours	M	2	6000000019937645252	Johan van Assendelft	Q110519163	Jan van Assendelft
child|6000000013822750735|M|ours	child	ours	M	3	6000000014027714056	Isaac Addams	Q107154723	Isaac Addams
child|6000000013822750735|M|ours	child	ours	M	3	6000000014027683143	John Addams War	Q107154723	Isaac Addams
child|6000000013822750735|M|ours	child	ours	M	3	6000000014027636400	Peter Addams	Q107154723	Isaac Addams
child|6000000013824763608|F|theirs	child	theirs		3	6000000176025181882	Elizabeth Sempill	Q76163697	Anne Sempill
child|6000000013824763608|F|theirs	child	theirs		3	6000000176025181882	Elizabeth Sempill	Q76163714	Jean Sempill
child|6000000013824763608|F|theirs	child	theirs		3	6000000176025181882	Elizabeth Sempill	Q75484530	Marion Sempill
child|6000000013881684483|F|ours	child	ours	F	2	6000000022172267039	Isabel de Noronha	Q136010452	Joanna de Noronha de Almeida
child|6000000013881684483|F|ours	child	ours	F	2	6000000016303893272	Inês de Noronha	Q136010452	Joanna de Noronha de Almeida
child|6000000013914970955|M|ours	child	ours	M	2	6000000015232709153	Juan Sánchez de Ayala	Q96075845	Pedro López de Ayala
child|6000000013914970955|M|ours	child	ours	M	2	6000000045918237850	Fernán López de Ayala	Q96075845	Pedro López de Ayala
sibling|6000000013914970955|M|ours	sibling	ours	M	2	6000000015232709153	Juan Sánchez de Ayala	Q96075845	Pedro López de Ayala
sibling|6000000013914970955|M|ours	sibling	ours	M	2	6000000045918237850	Fernán López de Ayala	Q96075845	Pedro López de Ayala
sibling|6000000013914970955|F|ours	sibling	ours	F	4	6000000003243378715	Mencia Fernández de Ayala y Álvarez de Ceballos Señora de Escalante, Treceño y Pontejos, del Valle de Valdáli	Q96075956	doña Elvira de Ayala
sibling|6000000013914970955|F|ours	sibling	ours	F	4	6000000015232604958	Sancha Fernández	Q96075956	doña Elvira de Ayala
sibling|6000000013914970955|F|ours	sibling	ours	F	4	6000000014690160559	Elvira de Ayala G15	Q96075956	doña Elvira de Ayala
sibling|6000000013914970955|F|ours	sibling	ours	F	4	6000000000426449780	Juana García Ayala	Q96075956	doña Elvira de Ayala
child|6000000013914970960|M|ours	child	ours	M	2	6000000015232709153	Juan Sánchez de Ayala	Q96075845	Pedro López de Ayala
child|6000000013914970960|M|ours	child	ours	M	2	6000000045918237850	Fernán López de Ayala	Q96075845	Pedro López de Ayala
sibling|6000000013914970960|M|ours	sibling	ours	M	2	6000000015232709153	Juan Sánchez de Ayala	Q96075845	Pedro López de Ayala
sibling|6000000013914970960|M|ours	sibling	ours	M	2	6000000045918237850	Fernán López de Ayala	Q96075845	Pedro López de Ayala
sibling|6000000013914970960|F|ours	sibling	ours	F	4	6000000003243378715	Mencia Fernández de Ayala y Álvarez de Ceballos Señora de Escalante, Treceño y Pontejos, del Valle de Valdáli	Q96075956	doña Elvira de Ayala
sibling|6000000013914970960|F|ours	sibling	ours	F	4	6000000015232604958	Sancha Fernández	Q96075956	doña Elvira de Ayala
sibling|6000000013914970960|F|ours	sibling	ours	F	4	6000000014690160559	Elvira de Ayala G15	Q96075956	doña Elvira de Ayala
sibling|6000000013914970960|F|ours	sibling	ours	F	4	6000000000426449780	Juana García Ayala	Q96075956	doña Elvira de Ayala
child|6000000013935207039|F|ours	child	ours	F	3	6000000018432515112	Tatiana Петровна Trubetskaya	Q138529478	Q138529478
child|6000000013935207039|F|ours	child	ours	F	3	6000000018432455265	Elena Петровна de Troubetzkoy	Q138529478	Q138529478
child|6000000013935207039|F|ours	child	ours	F	3	6000000018432606257	Maria Петровна Prozorovsky-Golitsyn	Q138529478	Q138529478
child|6000000013939607284|M|ours	child	ours	M	2	6000000210299982864	Wolfgang Heinrich von Isenburg	Q55172478	Christian Moritz zu Ysenburg-Büdingen
child|6000000013939607284|M|ours	child	ours	M	2	6000000210299982868	Christian Moritz Von Isenburg-büdingen-offenbach-dreieich	Q55172478	Christian Moritz zu Ysenburg-Büdingen
sibling|6000000013939607284|M|ours	sibling	ours	M	2	6000000210299982864	Wolfgang Heinrich von Isenburg	Q55172478	Christian Moritz zu Ysenburg-Büdingen
sibling|6000000013939607284|M|ours	sibling	ours	M	2	6000000210299982868	Christian Moritz Von Isenburg-büdingen-offenbach-dreieich	Q55172478	Christian Moritz zu Ysenburg-Büdingen
child|6000000013943025502|F|ours	child	ours	F	3	6000000213076774828	Louise l'Hopital-Vitry	Q88319435	Louise de L'Hospital
child|6000000013943025502|F|ours	child	ours	F	3	6000000213076526858	Georgette l'Hopital-Vitry	Q88319435	Louise de L'Hospital
child|6000000013943025502|F|ours	child	ours	F	3	6000000213076681852	Louise d'Hopital-Vitry	Q88319435	Louise de L'Hospital
child|6000000013961336912|F|ours	child	ours	F	2	6000000017512860178	Henriëtta Elisabeth Corver Hooft	Q136260463	Henrietta Elisabeth Corver Hooft
child|6000000013961336912|F|ours	child	ours	F	2	6000000067239548068	Anna Jacoba Henrietta Corver Hooft	Q136260463	Henrietta Elisabeth Corver Hooft
child|6000000013978962581|F|ours	child	ours	F	2	6000000015738362662	Marguerite de Brosse	Q116041423	Blanche de Brosse
child|6000000013978962581|F|ours	child	ours	F	2	6000000010124307328	Blanche de Brosse	Q116041423	Blanche de Brosse
child|6000000013984233642|F|ours	child	ours	F	3	6000000019409153003	Johanna Maria Boisot	Q113883109	Julienne Boisot
child|6000000013984233642|F|ours	child	ours	F	3	6000000018814674189	Johanna Boisot	Q113883109	Julienne Boisot
child|6000000013984233642|F|ours	child	ours	F	3	6000000039938262217	Catharina de Boisot	Q113883109	Julienne Boisot
child|6000000013984432323|F|ours	child	ours	F	3	6000000019409153003	Johanna Maria Boisot	Q113883109	Julienne Boisot
child|6000000013984432323|F|ours	child	ours	F	3	6000000018814674189	Johanna Boisot	Q113883109	Julienne Boisot
child|6000000013984432323|F|ours	child	ours	F	3	6000000039938262217	Catharina de Boisot	Q113883109	Julienne Boisot
child|6000000013999674887|M|ours	child	ours	M	2	6000000017366632487		Q2580074	Lars Monrad-Krohn
child|6000000013999674887|M|ours	child	ours	M	2	6000000003171746988	Georg Michael Monrad-Krohn	Q2580074	Lars Monrad-Krohn
child|6000000014024246936|F|ours	child	ours	F	6	6000000031739694110	Margarethe Gertrude Sophie Juliane von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
child|6000000014024246936|F|ours	child	ours	F	6	6000000018684672051	Charlotte Catharine von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
child|6000000014024246936|F|ours	child	ours	F	6	6000000018684426296	Charlotte von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
child|6000000014024246936|F|ours	child	ours	F	6	6000000031739723968	Johanne Auguste von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
child|6000000014024246936|F|ours	child	ours	F	6	6000000018683692274	Dorothee Elisabeth von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
child|6000000014024246936|F|ours	child	ours	F	6	6000000018683629564	Dorothee Christiane von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
sibling|6000000014024246936|F|ours	sibling	ours	F	6	6000000031739694110	Margarethe Gertrude Sophie Juliane von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
sibling|6000000014024246936|F|ours	sibling	ours	F	6	6000000018684672051	Charlotte Catharine von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
sibling|6000000014024246936|F|ours	sibling	ours	F	6	6000000018684426296	Charlotte von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
sibling|6000000014024246936|F|ours	sibling	ours	F	6	6000000031739723968	Johanne Auguste von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
sibling|6000000014024246936|F|ours	sibling	ours	F	6	6000000018683692274	Dorothee Elisabeth von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
sibling|6000000014024246936|F|ours	sibling	ours	F	6	6000000018683629564	Dorothee Christiane von der Schulenburg	Q76333424	Margarethe Gertrud Baronin von der Schulenburg
child|6000000014036196630|M|ours	child	ours	M	2	6000000006444610877	Robert de Umfreville	Q75248130	Robert de Umfreville
child|6000000014036196630|M|ours	child	ours	M	2	6000000000129275252	John Mauduit	Q75248130	Robert de Umfreville
child|6000000014049176218|F|ours	child	ours	F	2	6000000024572131365	Agnes de Glymes	Q110458396	Agnès de Glymes, Dame de Saint-Paul-sous-Wavrin
child|6000000014049176218|F|ours	child	ours	F	2	6000000018837903841	Marie de Glymes	Q110458396	Agnès de Glymes, Dame de Saint-Paul-sous-Wavrin
child|6000000014052640460|M|ours	child	ours	M	5	6000000017553352039	Philippe de Nassau	Q136311520	Maximilien van Nassau, Seigneur de Corroy, Frasne et Chènemont
child|6000000014052640460|M|ours	child	ours	M	5	6000000017553331257	Charles de Nassau	Q136311520	Maximilien van Nassau, Seigneur de Corroy, Frasne et Chènemont
child|6000000014052640460|M|ours	child	ours	M	5	6000000017553315302	René George de Nassau	Q136311520	Maximilien van Nassau, Seigneur de Corroy, Frasne et Chènemont
child|6000000014052640460|M|ours	child	ours	M	5	6000000017553204235	François louis de Nassau	Q136311520	Maximilien van Nassau, Seigneur de Corroy, Frasne et Chènemont
child|6000000014052640460|M|ours	child	ours	M	5	6000000017553414013	Maximillien de Nassau	Q136311520	Maximilien van Nassau, Seigneur de Corroy, Frasne et Chènemont
child|6000000014054295902|M|ours	child	ours	M	3	6000000033621168036		Q5294282	Donald E. Graham
child|6000000014054295902|M|ours	child	ours	M	3	6000000015645020801		Q5294282	Donald E. Graham
child|6000000014054295902|M|ours	child	ours	M	3	6000000015645255031		Q5294282	Donald E. Graham
sibling|6000000014054295902|M|ours	sibling	ours	M	3	6000000033621168036		Q5294282	Donald E. Graham
sibling|6000000014054295902|M|ours	sibling	ours	M	3	6000000015645020801		Q5294282	Donald E. Graham
sibling|6000000014054295902|M|ours	sibling	ours	M	3	6000000015645255031		Q5294282	Donald E. Graham
child|6000000014054347405|M|ours	child	ours	M	3	6000000033621168036		Q5294282	Donald E. Graham
child|6000000014054347405|M|ours	child	ours	M	3	6000000015645020801		Q5294282	Donald E. Graham
child|6000000014054347405|M|ours	child	ours	M	3	6000000015645255031		Q5294282	Donald E. Graham
sibling|6000000014054347405|M|ours	sibling	ours	M	3	6000000033621168036		Q5294282	Donald E. Graham
sibling|6000000014054347405|M|ours	sibling	ours	M	3	6000000015645020801		Q5294282	Donald E. Graham
sibling|6000000014054347405|M|ours	sibling	ours	M	3	6000000015645255031		Q5294282	Donald E. Graham
child|6000000014082339141|M|ours	child	ours	M	2	6000000018012816084		Q1990999	Nikolai Dolgorukov
child|6000000014082339141|M|ours	child	ours	M	2	6000000018012979022		Q1990999	Nikolai Dolgorukov
sibling|6000000014082339141|M|ours	sibling	ours	M	2	6000000018012816084		Q1990999	Nikolai Dolgorukov
sibling|6000000014082339141|M|ours	sibling	ours	M	2	6000000018012979022		Q1990999	Nikolai Dolgorukov
child|6000000014083876717|M|ours	child	ours	M	2	6000000015242564084	García Álvarez de Toledo y Enríquez de Guzmán	Q5445005	Fernando Álvarez de Toledo
child|6000000014083876717|M|ours	child	ours	M	2	6000000015241907329	Fernando de Toledo	Q5445005	Fernando Álvarez de Toledo
child|6000000014093618577|M|ours	child	ours	M	2	6000000014093831005	João de Portugal bispo da Guarda	Q5289738	Dom Manuel de Portugal
child|6000000014093618577|M|ours	child	ours	M	2	6000000001710974675	Manuel de Portugal comendador de Vimioso	Q5289738	Dom Manuel de Portugal
sibling|6000000014093747699|M|ours	sibling	ours	M	4	6000000002116068802	Robert Crichton	Q62659748	Robert Crichton, 4th Lord Crichton of Sanquhar
sibling|6000000014093747699|M|ours	sibling	ours	M	4	6000000002116161235	John Crichton	Q62659748	Robert Crichton, 4th Lord Crichton of Sanquhar
sibling|6000000014093747699|M|ours	sibling	ours	M	4	6000000011337845699	John Crichton	Q62659748	Robert Crichton, 4th Lord Crichton of Sanquhar
sibling|6000000014093747699|M|ours	sibling	ours	M	4	6000000181676788843	William Crichton	Q62659748	Robert Crichton, 4th Lord Crichton of Sanquhar
child|6000000014098966878|M|ours	child	ours	M	3	6000000014100096548	Claude de Lastic	Q102825275	Claude de Lastic, Seigneur de Montsuc et Sieujac
child|6000000014098966878|M|ours	child	ours	M	3	6000000027616092926	Thibaud de Lastic seigneur de Rochegonde et de Montsuc	Q102825275	Claude de Lastic, Seigneur de Montsuc et Sieujac
child|6000000014098966878|M|ours	child	ours	M	3	6000000013162636178	Jacques de Lastic I	Q102825275	Claude de Lastic, Seigneur de Montsuc et Sieujac
child|6000000014114827073|M|ours	child	ours	M	3	6000000019030223524	Eustache de Croÿ	Q2000473	Jan van Croÿ
child|6000000014114827073|M|ours	child	ours	M	3	6000000019030713055	Jean de Croÿ	Q2000473	Jan van Croÿ
child|6000000014114827073|M|ours	child	ours	M	3	6000000019044506575	Gerard de Croÿ	Q2000473	Jan van Croÿ
child|6000000014127508619|F|ours	child	ours	F	2	6000000022540357404	Alexandrine Charlotte de Rochechouart-Mortemart	Q136241385	Berthe de Rochechouart de Mortemart
child|6000000014127508619|F|ours	child	ours	F	2	6000000022540501094	Berthe de Rochechouart-Mortemart	Q136241385	Berthe de Rochechouart de Mortemart
child|6000000014128431485|F|ours	child	ours	F	2	6000000022540357404	Alexandrine Charlotte de Rochechouart-Mortemart	Q136241385	Berthe de Rochechouart de Mortemart
child|6000000014128431485|F|ours	child	ours	F	2	6000000022540501094	Berthe de Rochechouart-Mortemart	Q136241385	Berthe de Rochechouart de Mortemart
child|6000000014128465091|F|theirs	child	theirs		2	6000000078635623433	Armande Simplicie Gabrielle de Vignerot du Plessis	Q109011790	Armande Simplicie Gabrielle de Vignerot du Plessis
child|6000000014128465091|F|theirs	child	theirs		2	6000000078635623433	Armande Simplicie Gabrielle de Vignerot du Plessis	Q59629009	Armandine de Montcalm
child|6000000014138055063|M|ours	child	ours	M	3	6000000014136731815	Auguste Staël von Holstein	Q75359915	Louis Jean Amalric de Narbonne
child|6000000014138055063|M|ours	child	ours	M	3	6000000014138076027	Albert Staël von Holstein	Q75359915	Louis Jean Amalric de Narbonne
child|6000000014138055063|M|ours	child	ours	M	3	6000000014138298447	Louis Jean Amalric de Narbonne	Q75359915	Louis Jean Amalric de Narbonne
sibling|6000000014142009833|M|ours	sibling	ours	M	3	6000000014142822254	Charles Amédée de Broglie	Q30112057	Joseph-Hyacinthe de Broglie
sibling|6000000014142009833|M|ours	sibling	ours	M	3	6000000014142767148	Joseph Hyacinthe de Broglie	Q30112057	Joseph-Hyacinthe de Broglie
sibling|6000000014142009833|M|ours	sibling	ours	M	3	6000000014142662691	François de Broglie	Q30112057	Joseph-Hyacinthe de Broglie
child|6000000014149022848|F|ours	child	ours	F	2	6000000188476050842	Marie-Anne d'Estaing	Q110586830	Marie Claire d'Estaing
child|6000000014149022848|F|ours	child	ours	F	2	6000000028417310765	Marie Claire d'Estaing	Q110586830	Marie Claire d'Estaing
child|6000000014149795749|M|ours	child	ours	M	2	6000000015131732129	Friedrich von Mansfeld	Q55130926	Karl Fürst von (Jurist) Mansfeld
child|6000000014149795749|M|ours	child	ours	M	2	6000000015131628950	Philipp Oktavian von Mansfeld	Q55130926	Karl Fürst von (Jurist) Mansfeld
child|6000000014149795749|F|theirs	child	theirs		2	6000000015131821339	Dorothea von Mansfeld-Friedeburg	Q126897567	Anna-Maria von Mansfeld
child|6000000014149795749|F|theirs	child	theirs		2	6000000015131821339	Dorothea von Mansfeld-Friedeburg	Q131935746	Dorothea von Mansfeld
child|6000000014159500846|M|ours	child	ours	M	2	6000000020731750400	Pierre de Caumont	Q124069619	François de Caumont
child|6000000014159500846|M|ours	child	ours	M	2	6000000184072212865	François Nompar de Caumont La Force	Q124069619	François de Caumont
child|6000000014159816540|M|ours	child	ours	M	2	6000000075733412909	Pierre de Caumont Marquis of Cugnac	Q75268826	Armand Nompar de Caumont, Marquis de Montpouillan
child|6000000014159816540|M|ours	child	ours	M	2	6000000026768877122	Armand Nompar de Caumont Marquis of Monpouillan	Q75268826	Armand Nompar de Caumont, Marquis de Montpouillan
child|6000000014160521594|M|ours	child	ours	M	3	6000000014161178276	Álvaro de Bazán y Benavides 2nd marquis of Santa Cruz	Q139591283	Bernardo de Sandoval y Rojas
child|6000000014160521594|M|ours	child	ours	M	3	6000000032912234395	Francisco de Bazán y Manuel caballero de Calatrava	Q139591283	Bernardo de Sandoval y Rojas
child|6000000014160521594|M|ours	child	ours	M	3	6000000032912512861	Pedro de Bazán y Manuel gobernador de los Abruzos en el reino de Nápoles	Q139591283	Bernardo de Sandoval y Rojas
child|6000000014160521594|F|ours	child	ours	F	2	6000000032912264341	Ana de Bazán	Q139591667	Francisca Enríquez de Sandoval
