qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q37182045,Q101352,Hrobsky,Hrobsky,,,,,,,Hrobsky,Hrobsky,Hrobsky,Hrobsky,Hrobsky,Hrobsky,Hrobsky,Hrobsky,Hrobsky,Hrobsky,Hrobsky
Q37182077,Q101352,Stjacques,Stjacques,,,,,,,Stjacques,Stjacques,Stjacques,Stjacques,Stjacques,Stjacques,Stjacques,Stjacques,Stjacques,Stjacques,Stjacques
Q37182093,Q101352,Oreste,Oreste,オレステ,,,,אורסטה,,Oreste,Oreste,Oreste,Oreste,Oreste,Oreste,Oreste,Oreste,Oreste,Oreste,Oreste
Q37182253,Q101352,Stoeckel,Stoeckel,,,,,,,Stoeckel,Stoeckel,Stoeckel,Stoeckel,Stoeckel,Stoeckel,Stoeckel,Stoeckel,Stoeckel,Stoeckel,Stoeckel
Q37182477,Q101352,Teresinski,Teresinski,,,,,,,Teresinski,Teresinski,Teresinski,Teresinski,Teresinski,Teresinski,Teresinski,Teresinski,Teresinski,Teresinski,Teresinski
Q37182701,Q101352,Parisien,Parisien,,,,,,,Parisien,Parisien,Parisien,Parisien,Parisien,Parisien,Parisien,Parisien,Parisien,Parisien,Parisien
Q37182749,Q101352,Hunstiger,Hunstiger,,,,,,,Hunstiger,Hunstiger,Hunstiger,Hunstiger,Hunstiger,Hunstiger,Hunstiger,Hunstiger,Hunstiger,Hunstiger,Hunstiger
Q37182909,Q101352,Kinzler,Kinzler,,,,,,,Kinzler,Kinzler,Kinzler,Kinzler,Kinzler,Kinzler,Kinzler,Kinzler,Kinzler,Kinzler,Kinzler
Q37182957,Q101352,Klauka,Klauka,,,,,,,Klauka,Klauka,Klauka,Klauka,Klauka,Klauka,Klauka,Klauka,Klauka,Klauka,Klauka
Q37183325,Q101352,Zanes,Zanes,,,,,,,Zanes,Zanes,Zanes,Zanes,Zanes,Zanes,Zanes,Zanes,Zanes,Zanes,Zanes
Q37183437,Q101352,Scuteri,Scuteri,,,,,,,Scuteri,Scuteri,Scuteri,Scuteri,Scuteri,Scuteri,Scuteri,Scuteri,Scuteri,Scuteri,Scuteri
Q37183485,Q101352,Pon,Pon,ポン,,,بون,,,Pon,Pon,Pon,Pon,Pon,Pon,Pon,Pon,Pon,Pon,Pon
Q37183501,Q101352,Tulino,Tulino,,,,,,,Tulino,Tulino,Tulino,Tulino,Tulino,Tulino,Tulino,Tulino,Tulino,Tulino,Tulino
Q37183581,Q101352,Stoutjesdyk,Stoutjesdyk,,斯托杰斯代克,,,,,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk,Stoutjesdyk
Q37183613,Q101352,Davidek,Davidek,,戴维德克,,,,,Davidek,Davidek,Davidek,Davidek,Davidek,Davidek,Davidek,Davidek,Davidek,Davidek,Davidek
Q37183661,Q101352,Shinski,Shinski,,,,,,,Shinski,Shinski,Shinski,Shinski,Shinski,Shinski,Shinski,Shinski,Shinski,Shinski,Shinski
Q37183725,Q101352,Dohler,Dohler,,,,,,,Dohler,Dohler,Dohler,Dohler,Dohler,Dohler,Dohler,Dohler,Dohler,Dohler,Dohler
Q37183869,Q101352,Steinbecker,Steinbecker,,,,,,,Steinbecker,Steinbecker,Steinbecker,Steinbecker,Steinbecker,Steinbecker,Steinbecker,Steinbecker,Steinbecker,Steinbecker,Steinbecker
Q37183933,Q101352,Ilyasov,,,伊利亚索夫,일리야소프,,,,,,,,,,,,,,
Q37183965,Q101352,Polikoff,Polikoff,,,,,,,Polikoff,Polikoff,Polikoff,Polikoff,Polikoff,Polikoff,Polikoff,Polikoff,Polikoff,Polikoff,Polikoff
Q37184221,Q101352,Reaver,Reaver,,,,,,,Reaver,Reaver,Reaver,Reaver,Reaver,Reaver,Reaver,Reaver,Reaver,Reaver,Reaver
Q37184237,Q101352,Puliti,Puliti,,,,,,,Puliti,Puliti,Puliti,Puliti,Puliti,Puliti,Puliti,Puliti,Puliti,Puliti,Puliti
Q37184365,Q101352,Picha,Picha,,,,,,,Picha,Picha,Picha,Picha,Picha,Picha,Picha,Picha,Picha,Picha,Picha
Q37184445,Q101352,Hickmann,Hickmann,ヒックマン,,,,,,Hickmann,Hickmann,Hickmann,Hickmann,Hickmann,Hickmann,Hickmann,Hickmann,Hickmann,Hickmann,Hickmann
Q37184557,Q101352,Macro,Macro,,,,,,,Macro,Macro,Macro,Macro,Macro,Macro,Macro,Macro,Macro,Macro,Macro
Q37184797,Q101352,Fah,Fah,,,,,,,Fah,Fah,Fah,Fah,Fah,Fah,Fah,Fah,Fah,Fah,Fah
Q37184829,Q101352,Skirvin,Skirvin,,,,,,,Skirvin,Skirvin,Skirvin,Skirvin,Skirvin,Skirvin,Skirvin,Skirvin,Skirvin,Skirvin,Skirvin
Q37184861,Q101352,Saniuk,Saniuk,,,,,,,Saniuk,Saniuk,Saniuk,Saniuk,Saniuk,Saniuk,Saniuk,Saniuk,Saniuk,Saniuk,Saniuk
Q37184925,Q101352,Rhan,Rhan,,,,,,,Rhan,Rhan,Rhan,Rhan,Rhan,Rhan,Rhan,Rhan,Rhan,Rhan,Rhan
Q37184973,Q101352,Ritger,Ritger,,,,,,,Ritger,Ritger,Ritger,Ritger,Ritger,Ritger,Ritger,Ritger,Ritger,Ritger,Ritger
Q37184989,Q101352,Glombowski,Glombowski,,,,,,,Glombowski,Glombowski,Glombowski,Glombowski,Glombowski,Glombowski,Glombowski,Glombowski,Glombowski,Glombowski,Glombowski
Q37185069,Q101352,Cobley,Cobley,,,,,,,Cobley,Cobley,Cobley,Cobley,Cobley,Cobley,Cobley,Cobley,Cobley,Cobley,Cobley
Q37185101,Q101352,Potteiger,Potteiger,,,,,,,Potteiger,Potteiger,Potteiger,Potteiger,Potteiger,Potteiger,Potteiger,Potteiger,Potteiger,Potteiger,Potteiger
Q37185325,Q101352,Tegtman,Tegtman,,,,,,,Tegtman,Tegtman,Tegtman,Tegtman,Tegtman,Tegtman,Tegtman,Tegtman,Tegtman,Tegtman,Tegtman
Q37185565,Q101352,Huiting,Huiting,,,,,,,Huiting,Huiting,Huiting,Huiting,Huiting,Huiting,Huiting,Huiting,Huiting,Huiting,Huiting
Q37185597,Q101352,Zecca,Zecca,,,,,,,Zecca,Zecca,Zecca,Zecca,Zecca,Zecca,Zecca,Zecca,Zecca,Zecca,Zecca
Q37185789,Q101352,Tasby,Tasby,,,,,,,Tasby,Tasby,Tasby,Tasby,Tasby,Tasby,Tasby,Tasby,Tasby,Tasby,Tasby
Q37185885,Q101352,Kabiling,Kabiling,カビリング,,,,,,Kabiling,Kabiling,Kabiling,Kabiling,Kabiling,Kabiling,Kabiling,Kabiling,Kabiling,Kabiling,Kabiling
Q37185933,Q101352,Polycarpe,Polycarpe,,,,,,,Polycarpe,Polycarpe,Polycarpe,Polycarpe,Polycarpe,Polycarpe,Polycarpe,Polycarpe,Polycarpe,Polycarpe,Polycarpe
Q37186029,Q101352,Wildonger,Wildonger,,,,,,,Wildonger,Wildonger,Wildonger,Wildonger,Wildonger,Wildonger,Wildonger,Wildonger,Wildonger,Wildonger,Wildonger
Q37186077,Q101352,Mehltretter,Mehltretter,,,,,,,Mehltretter,Mehltretter,Mehltretter,Mehltretter,Mehltretter,Mehltretter,Mehltretter,Mehltretter,Mehltretter,Mehltretter,Mehltretter
Q37186109,Q101352,Stadeli,Stadeli,,,,,,,Stadeli,Stadeli,Stadeli,Stadeli,Stadeli,Stadeli,Stadeli,Stadeli,Stadeli,Stadeli,Stadeli
Q37186157,Q101352,Delavara,Delavara,,,,,,,Delavara,Delavara,Delavara,Delavara,Delavara,Delavara,Delavara,Delavara,Delavara,Delavara,Delavara
Q37186269,Q101352,Shortz,Shortz,,,,,,,Shortz,Shortz,Shortz,Shortz,Shortz,Shortz,Shortz,Shortz,Shortz,Shortz,Shortz
Q37186573,Q101352,Medine,Medine,,梅丁,,,,,Medine,Medine,Medine,Medine,Medine,Medine,Medine,Medine,Medine,Medine,Medine
Q37186701,Q101352,Burtman,Burtman,,,,,,Буртман,Burtman,Burtman,Burtman,Burtman,Burtman,Burtman,Burtman,Burtman,Burtman,Burtman,Burtman
Q37186765,Q101352,Bleh,Bleh,,,,,,,Bleh,Bleh,Bleh,Bleh,Bleh,Bleh,Bleh,Bleh,Bleh,Bleh,Bleh
Q37186797,Q101352,Weyeneth,Weyeneth,,,,,,,Weyeneth,Weyeneth,Weyeneth,Weyeneth,Weyeneth,Weyeneth,Weyeneth,Weyeneth,Weyeneth,Weyeneth,Weyeneth
Q37186909,Q101352,Warmack,Warmack,,,,,,,Warmack,Warmack,Warmack,Warmack,Warmack,Warmack,Warmack,Warmack,Warmack,Warmack,Warmack
Q37187069,Q101352,Sabau,Sabau,,,,,,,Sabau,Sabau,Sabau,Sabau,Sabau,Sabau,Sabau,Sabau,Sabau,Sabau,Sabau
Q37187117,Q101352,Champagnie,Champagnie,,,,,,,Champagnie,Champagnie,Champagnie,Champagnie,Champagnie,Champagnie,Champagnie,Champagnie,Champagnie,Champagnie,Champagnie
Q37187149,Q101352,Bardell,Bardell,,,,,,,Bardell,Bardell,Bardell,Bardell,Bardell,Bardell,Bardell,Bardell,Bardell,Bardell,Bardell
Q37187341,Q101352,Esfandiari,Esfandiari,,埃斯凡迪亚里,,,,,Esfandiari,Esfandiari,Esfandiari,Esfandiari,Esfandiari,Esfandiari,Esfandiari,Esfandiari,Esfandiari,Esfandiari,Esfandiari
Q37187357,Q101352,Saah,Saah,,,,,,,Saah,Saah,Saah,Saah,Saah,Saah,Saah,Saah,Saah,Saah,Saah
Q37187693,Q101352,Kalupa,Kalupa,,,,,,,Kalupa,Kalupa,Kalupa,Kalupa,Kalupa,Kalupa,Kalupa,Kalupa,Kalupa,Kalupa,Kalupa
Q37187789,Q101352,Chevrette,Chevrette,,,,,,,Chevrette,Chevrette,Chevrette,Chevrette,Chevrette,Chevrette,Chevrette,Chevrette,Chevrette,Chevrette,Chevrette
Q37187869,Q101352,Jolin,Jolin,,裘林,,,,,Jolin,Jolin,Jolin,Jolin,Jolin,Jolin,Jolin,Jolin,Jolin,Jolin,Jolin
Q37188013,Q101352,Meese,Meese,ミース,米斯,,,,,Meese,Meese,Meese,Meese,Meese,Meese,Meese,Meese,Meese,Meese,Meese
Q37188029,Q101352,Aubut,Aubut,,,,,,,Aubut,Aubut,Aubut,Aubut,Aubut,Aubut,Aubut,Aubut,Aubut,Aubut,Aubut
Q37188125,Q101352,Tomney,Tomney,,,,,,,Tomney,Tomney,Tomney,Tomney,Tomney,Tomney,Tomney,Tomney,Tomney,Tomney,Tomney
Q37188221,Q101352,Gardineer,Gardineer,,,,,,,Gardineer,Gardineer,Gardineer,Gardineer,Gardineer,Gardineer,Gardineer,Gardineer,Gardineer,Gardineer,Gardineer
Q37188285,Q101352,Muzi,Muzi,,,,,,,Muzi,Muzi,Muzi,Muzi,Muzi,Muzi,Muzi,Muzi,Muzi,Muzi,Muzi
Q37188461,Q101352,Goulart,Goulart,,,,غولارت,,Гуларт,Goulart,Goulart,Goulart,Goulart,Goulart,Goulart,Goulart,Goulart,Goulart,Goulart,Goulart
Q37188525,Q101352,Atoigue,Atoigue,,,,,,,Atoigue,Atoigue,Atoigue,Atoigue,Atoigue,Atoigue,Atoigue,Atoigue,Atoigue,Atoigue,Atoigue
Q37188589,Q101352,Delrose,Delrose,,,,,,,Delrose,Delrose,Delrose,Delrose,Delrose,Delrose,Delrose,Delrose,Delrose,Delrose,Delrose
Q37188733,Q101352,Grisso,Grisso,,,,,,,Grisso,Grisso,Grisso,Grisso,Grisso,Grisso,Grisso,Grisso,Grisso,Grisso,Grisso
Q37188829,Q101352,Ohlen,Ohlen,,,,,,Олин,Ohlen,Ohlen,Ohlen,Ohlen,Ohlen,Ohlen,Ohlen,Ohlen,Ohlen,Ohlen,Ohlen
Q37188861,Q101352,Allie,Allie,,艾利,,,,,Allie,Allie,Allie,Allie,Allie,Allie,Allie,Allie,Allie,Allie,Allie
Q37188893,Q101352,Quito,Quito,,基多,,,,,Quito,Quito,Quito,Quito,Quito,Quito,Quito,Quito,Quito,Quito,Quito
Q37189005,Q101352,Chirayil,Chirayil,,,,,,,Chirayil,Chirayil,Chirayil,Chirayil,Chirayil,Chirayil,Chirayil,Chirayil,Chirayil,Chirayil,Chirayil
Q37189021,Q101352,Deline,Deline,,德利纳,,,,,Deline,Deline,Deline,Deline,Deline,Deline,Deline,Deline,Deline,Deline,Deline
Q37189101,Q101352,Solmonson,Solmonson,,,,,,,Solmonson,Solmonson,Solmonson,Solmonson,Solmonson,Solmonson,Solmonson,Solmonson,Solmonson,Solmonson,Solmonson
Q37189165,Q101352,Lwin,Lwin,,,,,,,Lwin,Lwin,Lwin,Lwin,Lwin,Lwin,Lwin,Lwin,Lwin,Lwin,Lwin
Q37189213,Q101352,Mikkilineni,Mikkilineni,,米基里尼,,,,,Mikkilineni,Mikkilineni,Mikkilineni,Mikkilineni,Mikkilineni,Mikkilineni,Mikkilineni,Mikkilineni,Mikkilineni,Mikkilineni,Mikkilineni
Q37189229,Q101352,Gfell,Gfell,,,,,,,Gfell,Gfell,Gfell,Gfell,Gfell,Gfell,Gfell,Gfell,Gfell,Gfell,Gfell
Q37189293,Q101352,Korac,Korac,,,,,,,Korac,Korac,Korac,Korac,Korac,Korac,Korac,Korac,Korac,Korac,Korac
Q37189341,Q101352,Novembre,Novembre,,闹芙姆布,,,,,Novembre,Novembre,Novembre,Novembre,Novembre,Novembre,Novembre,Novembre,Novembre,Novembre,Novembre
Q37189373,Q101352,Pennala,Pennala,,,,,,,Pennala,Pennala,Pennala,Pennala,Pennala,Pennala,Pennala,Pennala,Pennala,Pennala,Pennala
Q37189469,Q101352,Mullner,Mullner,,米尔纳,,,,,Mullner,Mullner,Mullner,Mullner,Mullner,Mullner,Mullner,Mullner,Mullner,Mullner,Mullner
Q37189597,Q101352,Tirrito,Tirrito,,,,,,,Tirrito,Tirrito,Tirrito,Tirrito,Tirrito,Tirrito,Tirrito,Tirrito,Tirrito,Tirrito,Tirrito
Q37189837,Q101352,Mugavero,Mugavero,,,,,,,Mugavero,Mugavero,Mugavero,Mugavero,Mugavero,Mugavero,Mugavero,Mugavero,Mugavero,Mugavero,Mugavero
Q37189869,Q101352,Baldes,Baldes,バルデス,,,,,,Baldes,Baldes,Baldes,Baldes,Baldes,Baldes,Baldes,Baldes,Baldes,Baldes,Baldes
Q37189949,Q101352,Mathues,Mathues,,,,,,,Mathues,Mathues,Mathues,Mathues,Mathues,Mathues,Mathues,Mathues,Mathues,Mathues,Mathues
Q37189965,Q101352,Denero,Denero,,德内罗,,,,,Denero,Denero,Denero,Denero,Denero,Denero,Denero,Denero,Denero,Denero,Denero
Q37189997,Q101352,Brueggeman,Brueggeman,,,,,,,Brueggeman,Brueggeman,Brueggeman,Brueggeman,Brueggeman,Brueggeman,Brueggeman,Brueggeman,Brueggeman,Brueggeman,Brueggeman
Q37190221,Q101352,Rodriguezr,Rodriguezr,,,,,,,Rodriguezr,Rodriguezr,Rodriguezr,Rodriguezr,Rodriguezr,Rodriguezr,Rodriguezr,Rodriguezr,Rodriguezr,Rodriguezr,Rodriguezr
Q37190301,Q101352,Bohnstedt,Bohnstedt,,,,,,,Bohnstedt,Bohnstedt,Bohnstedt,Bohnstedt,Bohnstedt,Bohnstedt,Bohnstedt,Bohnstedt,Bohnstedt,Bohnstedt,Bohnstedt
Q37190429,Q101352,Layher,Layher,,,,,,,Layher,Layher,Layher,Layher,Layher,Layher,Layher,Layher,Layher,Layher,Layher
Q37190541,Q101352,Capecci,Capecci,,,,,,,Capecci,Capecci,Capecci,Capecci,Capecci,Capecci,Capecci,Capecci,Capecci,Capecci,Capecci
Q37190717,Q101352,Terhune,Terhune,,,,,,,Terhune,Terhune,Terhune,Terhune,Terhune,Terhune,Terhune,Terhune,Terhune,Terhune,Terhune
Q37190829,Q101352,Silvetti,Silvetti,,希尔瓦蒂,,,,,Silvetti,Silvetti,Silvetti,Silvetti,Silvetti,Silvetti,Silvetti,Silvetti,Silvetti,Silvetti,Silvetti
Q37190909,Q101352,Nutz,Nutz,,,,,,,Nutz,Nutz,Nutz,Nutz,Nutz,Nutz,Nutz,Nutz,Nutz,Nutz,Nutz
Q37191053,Q101352,Dingler,Dingler,,,,,,,Dingler,Dingler,Dingler,Dingler,Dingler,Dingler,Dingler,Dingler,Dingler,Dingler,Dingler
Q37191437,Q101352,Titman,Titman,,,,,,,Titman,Titman,Titman,Titman,Titman,Titman,Titman,Titman,Titman,Titman,Titman
Q37191485,Q101352,Kuklish,Kuklish,,,,,,,Kuklish,Kuklish,Kuklish,Kuklish,Kuklish,Kuklish,Kuklish,Kuklish,Kuklish,Kuklish,Kuklish
Q37191517,Q101352,Sadeghian,Sadeghian,,萨德吉安,,,,,Sadeghian,Sadeghian,Sadeghian,Sadeghian,Sadeghian,Sadeghian,Sadeghian,Sadeghian,Sadeghian,Sadeghian,Sadeghian
Q37191965,Q101352,Marrama,Marrama,マラーマ,,,,,,Marrama,Marrama,Marrama,Marrama,Marrama,Marrama,Marrama,Marrama,Marrama,Marrama,Marrama
Q37192029,Q101352,Klis,Klis,,,,,,,Klis,Klis,Klis,Klis,Klis,Klis,Klis,Klis,Klis,Klis,Klis
Q37192093,Q101352,Darche,Darche,,达尔什,,,,,Darche,Darche,Darche,Darche,Darche,Darche,Darche,Darche,Darche,Darche,Darche
Q37192349,Q101352,Bickmeyer,Bickmeyer,,,,,,,Bickmeyer,Bickmeyer,Bickmeyer,Bickmeyer,Bickmeyer,Bickmeyer,Bickmeyer,Bickmeyer,Bickmeyer,Bickmeyer,Bickmeyer
Q37192381,Q101352,Zinnel,Zinnel,,,,,,,Zinnel,Zinnel,Zinnel,Zinnel,Zinnel,Zinnel,Zinnel,Zinnel,Zinnel,Zinnel,Zinnel
Q37192461,Q101352,Sandro,Sandro,サンドロ,桑德罗,,,סנדרו,,Sandro,Sandro,Sandro,Sandro,Sandro,Sandro,Sandro,Sandro,Sandro,Sandro,Sandro
Q37192477,Q101352,Puroll,Puroll,,,,,,,Puroll,Puroll,Puroll,Puroll,Puroll,Puroll,Puroll,Puroll,Puroll,Puroll,Puroll
Q37192525,Q101352,Locsin,Locsin,,,,,,,Locsin,Locsin,Locsin,Locsin,Locsin,Locsin,Locsin,Locsin,Locsin,Locsin,Locsin
Q37192541,Q101352,Jassal,Jassal,,,,,,,Jassal,Jassal,Jassal,Jassal,Jassal,Jassal,Jassal,Jassal,Jassal,Jassal,Jassal
Q37192653,Q101352,Regalbuto,Regalbuto,,,,,,,Regalbuto,Regalbuto,Regalbuto,Regalbuto,Regalbuto,Regalbuto,Regalbuto,Regalbuto,Regalbuto,Regalbuto,Regalbuto
Q37192893,Q101352,Drymon,Drymon,,,,,,,Drymon,Drymon,Drymon,Drymon,Drymon,Drymon,Drymon,Drymon,Drymon,Drymon,Drymon
Q37193005,Q101352,Markou,Markou,,,,,,,Markou,Markou,Markou,Markou,Markou,Markou,Markou,Markou,Markou,Markou,Markou
Q37193293,Q101352,Agudelo,Agudelo,アグデロ,阿吉德洛,,,,Агудело,Agudelo,Agudelo,Agudelo,Agudelo,Agudelo,Agudelo,Agudelo,Agudelo,Agudelo,Agudelo,Agudelo
Q37193405,Q101352,Reducindo,Reducindo,,,,,,,Reducindo,Reducindo,Reducindo,Reducindo,Reducindo,Reducindo,Reducindo,Reducindo,Reducindo,Reducindo,Reducindo
Q37193437,Q101352,Causgrove,Causgrove,,,,,,,Causgrove,Causgrove,Causgrove,Causgrove,Causgrove,Causgrove,Causgrove,Causgrove,Causgrove,Causgrove,Causgrove
Q37193693,Q101352,Schleben,Schleben,,,,,,,Schleben,Schleben,Schleben,Schleben,Schleben,Schleben,Schleben,Schleben,Schleben,Schleben,Schleben
Q37193789,Q101352,Define,Define,,,,,,,Define,Define,Define,Define,Define,Define,Define,Define,Define,Define,Define
Q37193821,Q101352,Holets,Holets,,,,,,,Holets,Holets,Holets,Holets,Holets,Holets,Holets,Holets,Holets,Holets,Holets
Q37193901,Q101352,Tejano,Tejano,,,,,,,Tejano,Tejano,Tejano,Tejano,Tejano,Tejano,Tejano,Tejano,Tejano,Tejano,Tejano
Q37193933,Q101352,Bleil,Bleil,,,,,,,Bleil,Bleil,Bleil,Bleil,Bleil,Bleil,Bleil,Bleil,Bleil,Bleil,Bleil
Q37194125,Q101352,Beckering,Beckering,,,,,,,Beckering,Beckering,Beckering,Beckering,Beckering,Beckering,Beckering,Beckering,Beckering,Beckering,Beckering
Q37194493,Q101352,Sipple,Sipple,,,,,,,Sipple,Sipple,Sipple,Sipple,Sipple,Sipple,Sipple,Sipple,Sipple,Sipple,Sipple
Q37194525,Q101352,Turick,Turick,,,,,,,Turick,Turick,Turick,Turick,Turick,Turick,Turick,Turick,Turick,Turick,Turick
Q37194637,Q101352,Beuttel,Beuttel,,,,,,,Beuttel,Beuttel,Beuttel,Beuttel,Beuttel,Beuttel,Beuttel,Beuttel,Beuttel,Beuttel,Beuttel
Q37194701,Q101352,Cazee,Cazee,,,,,,,Cazee,Cazee,Cazee,Cazee,Cazee,Cazee,Cazee,Cazee,Cazee,Cazee,Cazee
Q37194781,Q101352,Siana,Siana,,,,,,,Siana,Siana,Siana,Siana,Siana,Siana,Siana,Siana,Siana,Siana,Siana
Q37194861,Q101352,Kesten,Kesten,,,,,,,Kesten,Kesten,Kesten,Kesten,Kesten,Kesten,Kesten,Kesten,Kesten,Kesten,Kesten
Q37194893,Q101352,Summerhill,Summerhill,,,,,,,Summerhill,Summerhill,Summerhill,Summerhill,Summerhill,Summerhill,Summerhill,Summerhill,Summerhill,Summerhill,Summerhill
Q37194909,Q101352,Bahns,Bahns,,,,,,,Bahns,Bahns,Bahns,Bahns,Bahns,Bahns,Bahns,Bahns,Bahns,Bahns,Bahns
Q37194973,Q101352,Patak,Patak,パタク,,,,,,Patak,Patak,Patak,Patak,Patak,Patak,Patak,Patak,Patak,Patak,Patak
Q37195005,Q101352,Parshall,Parshall,,,,,,,Parshall,Parshall,Parshall,Parshall,Parshall,Parshall,Parshall,Parshall,Parshall,Parshall,Parshall
Q37195101,Q101352,Rischar,Rischar,,,,,,,Rischar,Rischar,Rischar,Rischar,Rischar,Rischar,Rischar,Rischar,Rischar,Rischar,Rischar
Q37195229,Q101352,Kattan,Kattan,カッタン,,,قطان,,Каттан,Kattan,Kattan,Kattan,Kattan,Kattan,Kattan,Kattan,Kattan,Kattan,Kattan,Kattan
Q37195437,Q101352,Presume,Presume,,,,,,,Presume,Presume,Presume,Presume,Presume,Presume,Presume,Presume,Presume,Presume,Presume
Q37195517,Q101352,Whyde,Whyde,,,,,,,Whyde,Whyde,Whyde,Whyde,Whyde,Whyde,Whyde,Whyde,Whyde,Whyde,Whyde
Q37195629,Q101352,Durdle,Durdle,,,,,,,Durdle,Durdle,Durdle,Durdle,Durdle,Durdle,Durdle,Durdle,Durdle,Durdle,Durdle
Q37195773,Q101352,Fogleson,Fogleson,,,,,,,Fogleson,Fogleson,Fogleson,Fogleson,Fogleson,Fogleson,Fogleson,Fogleson,Fogleson,Fogleson,Fogleson
Q37195869,Q101352,Gusto,Gusto,,,,,,,Gusto,Gusto,Gusto,Gusto,Gusto,Gusto,Gusto,Gusto,Gusto,Gusto,Gusto
Q37195949,Q101352,Brayfield,Brayfield,,,,,,,Brayfield,Brayfield,Brayfield,Brayfield,Brayfield,Brayfield,Brayfield,Brayfield,Brayfield,Brayfield,Brayfield
Q37195981,Q101352,Kollbaum,Kollbaum,,,,,,,Kollbaum,Kollbaum,Kollbaum,Kollbaum,Kollbaum,Kollbaum,Kollbaum,Kollbaum,Kollbaum,Kollbaum,Kollbaum
Q37196013,Q101352,Scharringhausen,Scharringhausen,,,,,,,Scharringhausen,Scharringhausen,Scharringhausen,Scharringhausen,Scharringhausen,Scharringhausen,Scharringhausen,Scharringhausen,Scharringhausen,Scharringhausen,Scharringhausen
Q37196077,Q101352,Solveson,Solveson,,,,,,,Solveson,Solveson,Solveson,Solveson,Solveson,Solveson,Solveson,Solveson,Solveson,Solveson,Solveson
Q37196221,Q101352,Glagola,Glagola,,,,,,,Glagola,Glagola,Glagola,Glagola,Glagola,Glagola,Glagola,Glagola,Glagola,Glagola,Glagola
Q37196253,Q101352,Strause,Strause,,施特劳斯,,,,,Strause,Strause,Strause,Strause,Strause,Strause,Strause,Strause,Strause,Strause,Strause
Q37196573,Q101352,Elders,Elders,,埃尔德斯,,,,,Elders,Elders,Elders,Elders,Elders,Elders,Elders,Elders,Elders,Elders,Elders
Q37196813,Q101352,Shehadi,Shehadi,,,,,,,Shehadi,Shehadi,Shehadi,Shehadi,Shehadi,Shehadi,Shehadi,Shehadi,Shehadi,Shehadi,Shehadi
Q37196877,Q101352,Reyescastro,Reyescastro,,,,,,,Reyescastro,Reyescastro,Reyescastro,Reyescastro,Reyescastro,Reyescastro,Reyescastro,Reyescastro,Reyescastro,Reyescastro,Reyescastro
Q37196909,Q101352,Pruitte,Pruitte,,,,,,,Pruitte,Pruitte,Pruitte,Pruitte,Pruitte,Pruitte,Pruitte,Pruitte,Pruitte,Pruitte,Pruitte
Q37197101,Q101352,Lebourdais,Lebourdais,,,,,,,Lebourdais,Lebourdais,Lebourdais,Lebourdais,Lebourdais,Lebourdais,Lebourdais,Lebourdais,Lebourdais,Lebourdais,Lebourdais
Q37197149,Q101352,Middleswarth,Middleswarth,,,,,,,Middleswarth,Middleswarth,Middleswarth,Middleswarth,Middleswarth,Middleswarth,Middleswarth,Middleswarth,Middleswarth,Middleswarth,Middleswarth
Q37197165,Q101352,Cullip,Cullip,,,,,,,Cullip,Cullip,Cullip,Cullip,Cullip,Cullip,Cullip,Cullip,Cullip,Cullip,Cullip
Q37197213,Q101352,Bedley,Bedley,,,,,,,Bedley,Bedley,Bedley,Bedley,Bedley,Bedley,Bedley,Bedley,Bedley,Bedley,Bedley
Q37197325,Q101352,Degenova,Degenova,,,,,,,Degenova,Degenova,Degenova,Degenova,Degenova,Degenova,Degenova,Degenova,Degenova,Degenova,Degenova
Q37197469,Q101352,Shestak,Shestak,,,,,,,Shestak,Shestak,Shestak,Shestak,Shestak,Shestak,Shestak,Shestak,Shestak,Shestak,Shestak
Q37197629,Q101352,Scaramuzzino,Scaramuzzino,,,,,,,Scaramuzzino,Scaramuzzino,Scaramuzzino,Scaramuzzino,Scaramuzzino,Scaramuzzino,Scaramuzzino,Scaramuzzino,Scaramuzzino,Scaramuzzino,Scaramuzzino
Q37197709,Q101352,Gansemer,Gansemer,,,,,,,Gansemer,Gansemer,Gansemer,Gansemer,Gansemer,Gansemer,Gansemer,Gansemer,Gansemer,Gansemer,Gansemer
Q37197805,Q101352,Largay,Largay,,,,,,,Largay,Largay,Largay,Largay,Largay,Largay,Largay,Largay,Largay,Largay,Largay
Q37197885,Q101352,Pleune,Pleune,,,,,,,Pleune,Pleune,Pleune,Pleune,Pleune,Pleune,Pleune,Pleune,Pleune,Pleune,Pleune
Q37198061,Q101352,Zelechowski,Zelechowski,,,,,,,Zelechowski,Zelechowski,Zelechowski,Zelechowski,Zelechowski,Zelechowski,Zelechowski,Zelechowski,Zelechowski,Zelechowski,Zelechowski
Q37198141,Q101352,Karickhoff,Karickhoff,,,,,,,Karickhoff,Karickhoff,Karickhoff,Karickhoff,Karickhoff,Karickhoff,Karickhoff,Karickhoff,Karickhoff,Karickhoff,Karickhoff
Q37198173,Q101352,Nickum,Nickum,,,,,,,Nickum,Nickum,Nickum,Nickum,Nickum,Nickum,Nickum,Nickum,Nickum,Nickum,Nickum
