round	slot	from_geni	from_fs_id	ours_unmatched	theirs_unmatched
2	child	6000000001156548017	LY66-YCC	6000000002240813932;6000000002135641769;6000000003243450018;6000000003243450025;6000000003243450032;6000000001655362535	93XX-V7M;9HVG-F7X;G177-KBG;GKY6-5BT;KH7R-3NW;MQ6H-1KM;P6X3-XF7;PZ5Y-XCX
2	child	6000000000687202972	GMNS-Q4L	6000000009325650358;6000000000768857361;6000000013462518524	LD91-95X
2	spouse	6000000008248466827	PFHC-CK2	6000000002041979157	LDMW-36K;PFD1-YWB
2	child	6000000000424683032	LBQ7-VCK	6000000007151075155;6000000002188179904;6000000002187891625;6000000002187891724;6000000000559573962;6000000002187891752;6000000008248188628;6000000003937192562;6000000002322298383;6000000002322298394;6000000002322298402;6000000002188091715	G41C-NNQ;GWVD-ZF7;LHTD-RSR
2	child	6000000010507015987	PXPH-S7T	6000000016573961565;6000000016573711842;6000000003171498734	PXM2-16H;PXML-4FZ
2	child	4927683959580122814	9CZC-GSR	6000000002388763878;6000000002388794568	G73J-736;GTN5-X5R;LCFH-5XT
2	child	6000000007626385063	G991-B92	6000000017529538811;6000000009305022804;6000000019356481278	G6RF-5NP;G7NW-4PH;G9PT-R31;L7B4-X3H;LK6Y-PL2;LR6S-N5S
2	child	6000000008575928428	GDCF-ZCT	6000000004533503102;6000000006906550173	LD9R-9TN;PHD5-MCB
2	child	6000000000162314682	M897-QTS	6000000005936962165;6000000001354495819	9C9F-XG2;9CNZ-SHX;9HZL-15C;KNQL-8YD;KZN5-RQH;LBH5-S3X;LYF2-KXL;P6R4-GC3;PZTH-8HT
2	child	6000000002667382661	P4PJ-4VV	6000000002187757413	9496-LZX;P8MW-V4S;PF9Y-C39;PQLR-P19;PQLR-Q1M
2	child	6000000002043260887	GH8T-KQM	6000000002388763878;6000000002388794568	G73J-736;GTN5-X5R;LCFH-5XT
2	child	6000000000135924403	93QC-WRW	6000000006100782310;6000000000759893323	G1WC-MCM;PXG3-7R6;PXG3-MBN
2	spouse	6000000000771264415	L83J-7F5	6000000001041477219;6000000002893017593	G54W-4D2;GP1W-BBB;P6NG-7Z4
3	child	6000000005936931116	K4BW-2FF	6000000000437684735;6000000175158578770	GZYR-F4T
3	spouse	6000000001631291699	L8MB-CBW	6000000008199415647;6000000018808589892	L8MB-CBH
3	child	6000000004533221195	GXZ9-6D2	6000000002188113429	GJR2-XNQ
3	child	6000000039470905836	GG9L-FZP	6000000036530369433;6000000007288687962;6000000043374860900	PHDL-DBF
3	child	6000000011852487175	GJZ7-GJL	6000000003378683243	G3WC-ZRH;GVB7-4TP;L46Z-518
3	child	6000000006727915303	LY6M-DJJ	6000000003086964439;6000000002043258825;6000000006906614009;6000000002187818960;6000000006906614484;6000000002187570009;6000000012526410012	G62Y-2LW;G62Y-YBT;G935-3GB;GRWB-3FR;GXCG-99G;KZ8N-15Y;LHCF-8XX
3	child	6000000000469455971	LDSV-RVD	6000000027040919710;6000000004533173610;6000000002043263103	9V58-M57;G7H5-ZGK;GHX8-LSG;GJD4-KVX;GK68-JP5;GKDB-2ZZ
3	child	6000000003827467045	LYZ9-HQJ	6000000007548814131;6000000002188261663	PHB5-HKR
3	spouse	4927821238910067084	9CZJ-FHN	4927821250240067090	LKPK-JYB
3	child	6000000000112134992	LYJ2-TZG	6000000006419393725;6000000045457197061;6000000001501047972;6000000004533182670;6000000003417416313	G5G8-GND
3	spouse	6000000002893611154	LCM4-NYR	6000000004202433041	L7FS-2L9;PFM3-B3F
3	child	6000000002893611154	LCM4-NYR	6000000006589229421;6000000000128283637;6000000006821149298	9M38-CDW;G667-WN8;KNX6-D2B;KNXW-MMB;L4WJ-3ZQ
3	child	6000000007353584504	KN8P-Q1K	6000000008817213626	L8PY-4PN
3	child	3696730	9ZC4-8MC	6000000003645765911;6000000003098100093;6000000010056616620	L8TY-52X;LH73-3BC
3	child	6000000003026008879	L51Z-XMG	6000000037030247315;6000000011703866887;6000000089707310274;6000000005598851512;6000000006290708462	G5X2-5HH
3	child	6000000004286199184	L18P-6ZG	6000000001744971487;6000000000222677079;6000000004533604973	9Z8D-GVW;GFXG-FRX;L18X-ZNH
3	child	6000000001351760995	LB2S-LKH	6000000001169186893;6000000009802316945	GNWQ-J48;P3BM-4NJ
3	child	6000000002447185585	LYJ2-LF5	6000000006419393725;6000000045457197061;6000000001501047972;6000000004533182670;6000000003417416313	G5G8-GND
3	child	5411162384740027078	LM1H-2WW	6000000006442583351;6000000013127265073	LD9R-RKH
3	child	6000000005598867316	L5NV-7ZQ	6000000001126486976;6000000002188179918;6000000011034077502	G7QT-PXL;GBVN-8Z3;GTBF-6KW;GTG9-43W
3	child	6000000003146948304	932C-Q9B	6000000003494707647;6000000012899995749	LDHS-6S3
3	spouse	6000000012397140348	GSV7-NV5	6000000009972346088	P4PJ-CTM;PMRL-44M
3	child	6000000012397140348	GSV7-NV5	6000000012983784785	G2SJ-72W;G648-9YJ;GBNS-S7Q;GNJF-VWQ
3	child	6000000000768857361	LD91-95X	6000000004287328111;6000000008177274797;6000000023275681762	G14M-G1G;G1SD-2PS;MCLW-CKN
3	child	5411162182100027072	M15L-V4Q	6000000006442583351	LD9R-RKH
3	child	6000000002342416311	LJR7-MF9	6000000007980453767;6000000003506306030	G4Z8-K6Y;LH8Y-L7T
3	child	6000000002187798551	GM68-JR5	6000000002187684147;6000000008030617472;305993254840007133;6000000008030770297;6000000003176981778	G2WF-CSQ;LRDX-V3S;LT1B-N9C;LVM3-782;LVM3-7D8
3	child	6000000021274381997	LTLP-LGB	6000000001935619159;6000000010688104602;6000000010743398478;6000000010743262172;6000000021276322805;6000000021276649992;6000000021276285714;6000000093043192151	GTCZ-XK3;GTH8-M3B;GTHZ-6H7;GTJC-M3N;GTJH-53J;L16Z-RZW;L5GS-PD1
3	child	6000000002527618911	P9XK-K3X	6000000000307274596;6000000009587076808	G1MS-B6K;LVMH-1XQ
3	child	6000000000161343538	LV89-MQW	6000000000161219866;6000000003512585531;6000000024206374089;6000000003948252341;6000000002770333246;6000000000424568132	949D-P6W
3	child	6000000002188658436	9HPX-CFH	6000000000796820972;6000000029265980729;6000000002188318178;6000000029266171545	949X-TL9;GSMZ-YMM;GXJ1-KRL;GYLL-3LL;LTN1-Z89
3	child	6000000003051199039	G1SQ-K8Z	6000000009304919641;6000000003828074670;6000000013452897330;6000000007267847872;6000000015224418732	G11B-NQT;G1RY-HR1;K4VQ-P1T;KLG8-4ML;KLG8-4S8
3	child	4321093289530030615	G6BF-K29	6000000004533274516;6000000003827587143;6000000002188569385;6000000096549025846	9ZHD-RWK;LZ8X-3DH;LZL2-WM4;P4VM-PB2
3	child	6000000002512252466	LHXN-S9G	6000000003820977935;6000000215689782821;6000000007635630839	GGL8-3G3;GGWW-JTV
3	child	6000000002453715498	KH8N-T92	6000000000728482972;6000000023238451164;6000000004533672046;6000000224444483854;6000000011389941961;6000000002125497959;6000000002043212953;6000000210410011834;6000000007151910119;6000000009305189908;6000000008799945132	G3Q6-FGX;LT1B-8R4;P7H3-FJX
3	spouse	6000000013097783884	LH1Y-NLV	6000000013098054370	97LG-TKV
3	child	6000000004533221202	G2C3-Q32	6000000002188113429	GJR2-XNQ
3	child	6000000000146368622	LZ18-L3N	6000000004533699409;6000000002135079979;6000000006727871947;6000000003097932831;6000000000146450453;6000000000759890348;6000000003097932979;6000000003097933445;6000000003827474532;6000000003097933256;6000000006906624674;6000000002187651481	G5WX-QZB;GJQG-XJT;GZRV-PBS;PHT2-5LL;PHT2-P92;PHT2-S2G;PHTL-9RT;PHTL-WH6
3	spouse	6000000003494757665	MW9F-FGX	6000000000326786641;6000000006727876259	G1R9-5V9;PZQQ-FR2
3	child	6000000003494757665	MW9F-FGX	6000000000437343178;6000000082973426958;6000000005248835643;6000000006727873998;6000000006906605390	GL9T-VRJ;P7JT-T9Q;PQXV-S99;PQXV-YCR
3	spouse	6000000040565899576	LDSH-9W5	6000000163854639834	LVNP-BKR;PFZP-918
3	child	6000000040565899576	LDSH-9W5	6000000094062583890	GB85-H49;P6FM-YNR;PZRC-VLX
3	child	6000000001595814236	GGT4-LF5	6000000000437654489;6000000001501026470;6000000004533233453;6000000001501026316;6000000001501026260;6000000001501026289;6000000001501026296	GVKG-HFF;P46L-KQ4;P46X-N2C
3	child	6000000000768959047	LTY9-1SH	6000000008817213626	L8PY-4PN
3	child	6000000002188021209	GVH6-59K	6000000003645782595;6000000014769964530	9QQH-L23;GNVM-37B
3	child	6000000054512575271	GNZS-R5Z	6000000004533699752;6000000014769964530;6000000205427853834;6000000227017601901;6000000227017888821;6000000227017640890	9QQH-L23;GNVM-37B;GVHR-CKT
3	child	6000000007626602378	G5H8-KYT	6000000017529538811;6000000009305022804	G6RF-5NP;G7NW-4PH;L7B4-X3H;LK6Y-PL2;LR6S-N5S
3	child	6000000010218558380	KHQ6-TFB	6000000006906563530;6000000001593991258;6000000010968575148	LBWR-LCB;LZS3-9ZK;MRNT-X8W
3	child	6000000002131803922	KDQJ-H9Z	6000000006906706506;6000000003026034126	LDW5-M8S
3	child	6000000000436429336	LDSK-W5H	6000000002188286868;6000000007293202838;6000000003949871172	GGKB-KCP;LZSQ-ZBY
3	spouse	6000000000129346032	9915-HS3	6000000001501000954	LCVT-Q5N
3	child	6000000000129346032	9915-HS3	6000000013020409959;6000000013020632779	G6JB-HD8;GV37-K6P
3	child	6000000007215687165	G69C-LP6	6000000008885018299;6000000002187893027;6000000002187891948	LJ2J-MPV
3	child	6000000004533384241	LHF2-4VW	6000000004533384265	GX9W-2VR;GX9W-3PL;GX9W-CP2
3	child	6000000002893824752	KP7J-TNX	6000000021806995688	KP7J-Y6N;LY4P-5GS;LY4P-5QG;LY4P-TT4;LY4P-Y6Z
3	child	6000000003051190270	P9X6-VKJ	6000000000250474120;6000000000796834346;6000000031759286871;6000000000536960735;6000000012854782183	GM42-NKN;LKPK-BRX;LY2K-XFK;LYKR-PZ6
3	child	4129523906020033754	LH73-3ML	6000000006906655019;6000000006727952208;6000000003087087241	PMX1-MP6;PMXY-GJ2
3	spouse	6000000001827562107	GBHV-6JR	6000000003645772973;6000000003897569430;6000000008177323106	GBHV-LCM
3	child	6000000006906578280	GJ4X-8TJ	6000000003098013792;6000000002187588128;6000000008522728083	G17X-4J6;PQ18-SFL;PSPG-552
3	child	6000000004990387956	94BN-P8D	6000000006906706506;6000000003026034126	LDW5-M8S
3	child	6000000000156978511	L1Q2-6Z7	6000000002187747454;6000000003645832206;6000000003243447436;6000000002187747468;6000000056587038824	G7GF-7CB;GHDD-KZ3;GT6X-LQN;LCC8-C2J;LH78-JZG
3	child	5305294636990124817	LZF8-9QB	6000000002503661218;6000000002827882946;6000000008050010512	2MHL-VLT;G52Q-RQT;GT47-5W7;GT47-KG2
3	child	6000000001744902183	G4B1-M6Z	6000000006906624674;6000000002187651481	G5WX-QZB;GJQG-XJT;GZRV-PBS;PHT2-5LL;PHT2-P92;PHT2-S2G;PHTL-9RT;PHTL-WH6
3	child	6000000003827445600	G8SK-NLF	6000000002188625141	LC23-1JJ
3	child	6000000006906428267	GDJ5-CW7	6000000001169179701	GKSF-19B
3	child	6000000000728689157	LCFL-9DP	6000000009304881090;6000000003827181035;6000000006727880274;6000000005018031902;6000000010837245812	94RZ-9KC;LDSV-5Q1;LZ2B-MCB
3	child	6000000002266209421	GSV1-FZ8	6000000000141490482	G1H2-WBC;GC4C-QMW
3	child	6000000001210422424	LDSH-MS8	6000000002188286868;6000000007293202838	GGKB-KCP;LZSQ-ZBY
3	child	6000000003858746697	L1Q2-3Q3	6000000002187747454;6000000003645832206;6000000003243447436	G7GF-7CB;GHDD-KZ3;GT6X-LQN;LCC8-C2J;LH78-JZG
3	child	6000000076237655606	KC21-XJJ	6000000005248835643;6000000006727873998	GL9T-VRJ;GL9Y-QR9;P7JT-T9Q;PQXV-S99
3	child	6000000002512346178	LHDL-6WG	6000000002503661218;6000000002827882946	2MHL-VLT;G52Q-RQT;GT47-5W7;GT47-KG2
3	child	6000000207109035825	L8WY-4FD	6000000003827484541;6000000002187823667;6000000038659149750;6000000001501022815;6000000009615612229;6000000003827727814	GDCS-M31;GR7B-BXN;LZCR-53F
3	child	6000000011240920854	LDSV-RG8	6000000027040919710;6000000004533173610;6000000002043263103	9V58-M57;GHX8-LSG;GKDB-2ZZ
3	child	6000000007376207986	GMS4-2NJ	6000000000796820972;6000000029265980729;6000000002188318178;6000000029266171545	949X-TL9;GSMZ-YMM;GXJ1-KRL;GYLL-3LL;LTN1-Z89
3	child	6000000001205324797	G1MS-GVM	6000000008248123480;6000000007710371202;6000000004647750816;6000000195005151953;6000000001169221263	9SKK-SZ3;G1M3-6Z9;G1MS-NJG;G31P-R2B;LCCR-2JX
3	child	6000000007635630874	MBDF-S1V	6000000013366236618	GWRZ-YDM;KCDK-M9L;KZKD-M7N
3	child	6000000163441491887	K8LC-VF4	6000000000685714415;6000000007025559649;6000000001009241546;6000000077236340989;6000000000685746647;6000000000685781498;6000000000684974588;6000000072503991964;6000000010222448548	29TV-GYS;G9P7-W3N;GDZX-R23;GTC6-XX1;GTCD-QPS;GTHW-S4T;P62C-98K;P62C-DZG;P62C-F7N;P62H-B3K;P62H-GSF;P62H-P48;P62H-T6B;P62H-TBH;P62H-YJM;PMM1-34L;PMM1-F4Q
3	spouse	5381202464070053447	LR28-FV9	6000000007170562706;6000000010521939407;6000000010521965469;6000000123456492883	9QXX-JY4;G8L6-6BB;PS1C-D2Z
3	child	5381202464070053447	LR28-FV9	4073318;6000000181432446845;6000000010521779745;6000000018329271956;6000000031572334116;6000000079589274066;6000000223524555848	G6QZ-FL2;GHLN-3X9;GS2N-V3L;LCFQ-JM2
3	child	6000000009751578555	LDSM-H39	6000000003513602927;6000000006906563530;6000000001593991258;6000000010968575148	L7DH-8LR;LBWR-LCB;LZS3-9ZK;MRNT-X8W
3	child	6000000001088848284	27P5-QDR	6000000000307274596;6000000009587076808	G1MS-B6K;LVMH-1XQ
3	spouse	6000000000923023748	P3WH-QCH	6000000011665055199;6000000025070777139	GJD4-1W6
3	child	6000000001578953401	GKZC-D3H	6000000009102825839;6000000009102786755	9C7F-PJZ;9QQH-PVL
3	child	6000000002017581317	GSQ7-Z2P	6000000007980453767;6000000003506306030	LH8Y-L7T
3	child	6000000000549937047	MH8P-93W	6000000003645724700;6000000010885538132;6000000003439632313	GJ4Y-5RN;GL35-JVP;L1WB-GXK;L629-VTG
3	child	6000000002197928430	M1RT-6CM	5156110937780025265;6000000000769920183	G17F-3M5;G17F-WRR;G62T-B26;G62T-LKW;G62Y-S1P;G9PG-94M;GLZJ-ZPW
3	child	6000000000728657032	MFDV-SRR	6000000002106275821;6000000002322298434;6000000000936707348;6000000000436601091;6000000002187891690;6000000001544473926;6000000008248188593;6000000188120938843;6000000188120264868	GRHX-K9S;L19S-RGW;L7BY-5LB;LWVM-XM5;P9Y2-ZV6;PXQT-S4G
3	child	4927794328070059657	GQP4-2K4	6000000007398909451;6000000006906634727	9HPQ-FJQ;PQRZ-VCX
3	child	6000000002187656492	GT66-TGF	6000000006253635635	PFSM-G75;PFSM-PPN
3	spouse	6000000023181639375	LHKS-7CR	6000000010089417071;6000000016832130277	GNCQ-XJG
3	child	6000000001500369237	G94Q-8SY	6000000003828361520;6000000015211158556;6000000015212957558;6000000015210885715	9423-T7G;9CSK-LNJ;P774-2VN;P89J-DB7;P89J-X9Z;P9TK-1MS;PZTD-2BM
3	child	6000000003494694473	LRCL-JD2	6000000006906655019;6000000006727952208	PMX1-MP6;PMXY-GJ2
3	child	6000000003051188582	G6RR-Z64	6000000009304919641;6000000013452897330;6000000007267847872;6000000015224418732	G1RY-HR1;K4VQ-P1T;KLG8-4ML;KLG8-4S8
3	child	6000000003243439507	9CXC-BT8	6000000003637326803;6000000000437389491;6000000001531210036;6000000000437348772;6000000000424629314	GCNR-2XC;L1ZM-J6S;LDSK-NZJ;LY39-ZNJ
3	child	6000000000229962057	GX5X-MJM	6000000010686585851;6000000010686895701;6000000010687142234;6000000010686874701;6000000010686485170	GGD3-7F8;GQRY-HRF;M1HK-W82;P3H1-HT5;P3HB-RFH
3	child	6000000001052002306	KFPX-KY8	6000000003646023907;6000000000424848932	GZGY-PHB;LZFS-4S1
3	child	6000000009304861130	L133-HLP	6000000000728482972;6000000023238451164;6000000027324194490	G3Q6-FGX;LT1B-8R4;P7H3-FJX
3	child	6000000012359979222	LD9R-5G3	6000000005936962165;6000000001354495819	9C9F-XG2;9CNZ-SHX;9HZL-15C;KNQL-8YD;KZN5-RQH;LBH5-S3X;LYF2-KXL;P6R4-GC3;PZTH-8HT
3	child	6000000000196218118	LYX7-C8M	6000000001126486976;6000000002188179918;6000000011034077502	G7QT-PXL;GBVN-8Z3;GTBF-6KW;GTG9-43W
3	child	6000000003243483198	MMHP-PRZ	6000000001200023579;6000000000812943370	LBLP-XKT;PDGR-PZF
3	child	6000000008277759278	LHQW-87C	6000000008177323079;6000000029370304893;6000000147505250838	2CYS-PPY;G4LS-WVV
3	spouse	6000000003146107101	LZGK-6BD	6000000000769902583	9CN7-9XG;GZ8S-F3J
3	child	6000000004648710071	GTCW-QCQ	6000000000402165857;6000000006108476675	949K-165;9HFS-MP5;9HFS-MPX;GGW7-47P;GTC6-FSF;GTCW-6DG;GTCW-7BH;GTCZ-LC2;LCJ7-LHX;MR8J-B5P;MR8J-BR7
3	child	6000000000640493673	GX56-KLT	6000000010686585851;6000000010686895701;6000000010687142234;6000000010686874701;6000000010686485170	GGD3-7F8;GQRY-HRF;M1HK-W82;P3H1-HT5;P3HB-RFH
3	child	6000000003726054418	LDW5-JN2	6000000006727888172;6000000007104148324	LY67-3N8
3	spouse	6000000072056420082	9HNB-MNY	6000000072056585997;6000000072057536886	KH9P-DKN;L87X-H5K
3	child	6000000002527594337	LZLK-72Q	6000000076850531129	LZLK-7F8
3	child	6000000000162318926	GH7M-SN1	6000000003494697312;6000000001500964869;6000000009432393765;6000000020947576228;6000000002187747601;6000000002187747607;6000000002187747613;6000000002187747619;6000000009305095512	G635-6YY;G8WL-Z1N;G9SD-G59;GPYJ-H1Y;GX9V-37P;P75G-HBV;P75G-QN8;PXHQ-PQP
3	child	6000000001744822677	GJ8K-PWG	6000000003827335903;6000000002196721057	LDHQ-589;MN85-XTS
3	child	6000000007688249371	KLL6-BWR	6000000007687908748;6000000024710195123;6000000024710226912	G17B-47F;G648-DR4;GFXQ-44M;GP4K-DX5;KFGY-DPB;KG34-243;L8WK-F1M;LTQH-8GX;LTQH-8L5;PXL3-S7R;PXL3-VHB;PXLQ-F7J;PXLQ-FJZ;PXLQ-G5C;PXLQ-J51;PXLQ-JRN;PXLQ-W8Y;PXLQ-ZTL
3	child	6000000002017898070	LCM4-NB4	6000000003768604339;6000000002512252133;6000000003645896014;6000000003645896033;6000000007049612131;381761530540011401;6000000003645896040;6000000094451697974;6000000202009377823	278Y-771;G6Q7-R8T;GG8R-B51;GG8T-JJG;GG8T-XPV;L66D-MPM;L7G4-ZQ1;LHF9-NZW;LHFK-1ZF
3	child	6000000007220632437	LCFX-MCB	6000000007687908748;6000000024710195123;6000000024710226912	G17B-47F;G648-DR4;GFXQ-44M;GP4K-DX5;KFGY-DPB;KG34-243;L8WK-F1M;LTQH-8GX;LTQH-8L5;PXL3-S7R;PXL3-VHB;PXLQ-F7J;PXLQ-FJZ;PXLQ-G5C;PXLQ-J51;PXLQ-JRN;PXLQ-W8Y;PXLQ-ZTL
3	child	6000000002342409509	LVZ4-NRQ	6000000003820977935;6000000215689782821	GGL8-3G3;GGWW-JTV
3	child	4958047653390077861	LDSQ-XRK	6000000009304881090;6000000003827181035	LDSV-5Q1;LZ2B-MCB
3	child	6000000003858725545	LBP9-BPY	6000000006906738715;6000000001501069795;6000000004533274516;6000000003827587143;6000000002188569385;6000000006906738766;6000000096549025846	9QQF-599;9ZHD-RWK;GX9V-FG4;LZ8X-3DH;LZL2-WM4;P4VM-PB2;P4VM-ZW6
3	child	6000000021652410546	2YRS-55B	6000000021652495549	2YRS-5N7;9S46-RXD;G8P4-9DF;G8PN-SGK;G8WB-T1Z;LR7G-HDQ
3	child	6000000059484142014	K8LF-QMY	6000000072096716326;6000000072083205886	L842-NJ3
3	spouse	347655337870012697	LZBY-TS8	6000000003714580449	9CXC-B7Y;PN3S-BKM
3	child	6000000002979930748	L1QM-QVR	6000000007398909451;6000000006906634727	9HPQ-FJQ;PQRZ-VCX
3	child	6000000003827445607	GXFX-GS1	6000000002188625141	LC23-1JJ
3	child	6000000015212249570	G6RT-9MK	6000000003828361520;6000000015211158556;6000000015212957558;6000000015211006488;6000000015210885715;6000000178401020835	9423-T7G;9CSK-LNJ;GRWL-PBC;P774-2VN;P89J-DB7;P89J-VZ8;P89J-X9Z;P9TK-1MS;PZTD-2BM
3	child	6000000003176940942	L2YQ-9CS	6000000002187684147;6000000008030617472;305993254840007133;6000000008030770297;6000000003176981778;6000000003827368613;6000000039735605852	G2WF-CSQ;LRDX-V3S;LT1B-N9C;LVM3-782;LVM3-7D8
3	child	6000000023248808011	MWD8-996	6000000043842148948;6000000079741515843	G46P-VXH;G7B4-N1N;GNCF-2PW;K6WS-FS8;K8ZP-V66;KZMM-568;LZNN-6NT;LZNN-6VQ;M6MP-SDQ;MVD6-5F8
3	child	6000000011078183170	GZ27-517	6000000101819296001;6000000088192857016;6000000011078513069;6000000088192856942;6000000088192857010;6000000088192856988;6000000088192856970;6000000088192857078;6000000088192857062;6000000088192857032	K8MP-RC5;K8VH-F4Y;KH14-D8J;KZN6-3ZY;LH5L-RZ1;M68H-PVK;M68H-Z3L;M6MY-24S;M9V8-Q11
3	child	6000000006988758746	9CZ9-W2D	6000000001744971487;6000000000222677079;6000000006727888014	9Z8D-GVW;L18X-ZNH
3	child	6000000004533664872	GSCM-XFK	6000000012397062411;6000000012983784785;6000000012436387079	G2SJ-72W;G4R8-PS1;G648-9YJ;GBNS-S7Q;GNJF-VWQ;LKQQ-WN1
3	child	6000000008592343633	L142-WBW	6000000010664149231	P6NT-JC8
4	child	6000000001756108202	9Q9Q-1Z3	6000000000269787574;6000000003086755504;6000000008354369380;6000000003827635214;6000000001278610141	9Q3T-KN4;G5W6-RT4;PSX6-P14
4	child	4321098567160010617	LDMJ-MP2	6000000006906706182	G465-JR9
4	child	6000000002212535092	L6JX-69T	6000000002237564033;6000000227248844864;6000000227262073887;6000000227261755881;6000000227261755884;6000000227262089845	GZBY-VMN;PS6Z-PX5
4	child	6000000002434114228	L5VF-6MD	6000000056405342836;6000000056404849959	G5PB-SHC;G5SB-ZLS;GPXR-27M;L1DV-8G2;MQKS-MY4;PHS6-938
4	child	6000000001169186884	LTZX-636	6000000008248183208;6000000029052337396;6000000008248183211;6000000032429358993;6000000032427536649	GYQX-FNV
4	spouse	6000000005599009107	L25G-FKQ	6000000001501022648	GLW3-3LY
4	child	6000000001744898533	LYRC-SWK	6000000005016671401	949F-R4N
4	child	6000000012397062411	G4R8-PS1	6000000003827675169;6000000216995827835;6000000012396780923;6000000000253026600	GXM6-FJS;LYS8-S4W;P7C5-K1Y;P7N9-B8Y;PMRK-798
4	child	6000000001169154590	GTDT-KWC	6000000001169088873;6000000010018317140	GQD2-13W;GY31-WS1;LK5Q-V79;M8H1-K5L;PML6-N46
4	child	6000000002043263445	9HMZ-FQH	6000000007024351314;6000000035263720015	G3SS-NM7;G8YK-4X4;GTWP-5GX
4	child	6000000003827305543	LZ4V-QT7	6000000002188556282;6000000006906655864;6000000008209396840;6000000003827922586;6000000003827470062;6000000003827464327;6000000003087154263;6000000003087151970	G399-PTN;GGN2-9KC;GRSZ-86P;GT55-F55
4	child	6000000002601894005	LZ6T-9S4	6000000007276313291;6000000003347926302;6000000007276182504;6000000010985960245;6000000006127214913;6000000010985625697	GBCX-MWN;GBWD-S61;GNHW-J56;LKGF-24K;PCH6-936;PCHD-Y4H
4	child	6000000006906506387	LYB4-75S	6000000000656813883;6000000011768638354	LH5D-1C9
4	child	6000000004827150892	GYQ7-BFS	6000000009168787936;6000000006906587448;6000000003086875338	GRQF-V6J;MBK2-GP9;PW73-MWC
4	child	6000000009232806925	9QXL-7LB	6000000001544453303;6000000000227285658;6000000007510043633	GBBC-P8Q;GK2Y-MJB;MBJ9-64P
4	child	6000000001593637951	GS7W-2TG	6000000002187825093;6000000002187825100;6000000001593928046;6000000002187988153;6000000023383747500;6000000009179006741	GDC9-7W1;GGYN-R7X;GS7N-6N1;GX2Q-P2G
4	child	6000000001209857715	LD9Y-KN3	6000000001544453303;6000000000227285658;6000000007510043633	GBBC-P8Q;GK2Y-MJB;MBJ9-64P
4	child	6000000003051193769	PDTX-V84	6000000000437142196;6000000002187947231	G1RR-LKZ;LB1H-T3K
4	child	6000000008640434825	LDSS-KHY	6000000002224215278;6000000019573809425;6000000002187798351	G9TZ-T8G;GST2-CHH;LYYX-5XJ;PMRV-22X
