geni_id	qid	name	property	verdict	model	reality
6000000227331940846	Q135579380	Tabito 33 Izumo	P2600	missing	6000000227331940846	
6000000227331940846	Q135579380	Tabito 33 Izumo	P40	missing	Q135579381	
6000000227331940846	Q135579380	Tabito 33 Izumo	P53	extra		Q11395856
6000000227331940873	Q135579368	Funin 18 Izumo	P21	missing	Q6581097	
6000000227331940873	Q135579368	Funin 18 Izumo	P22	missing	Q135579367	
6000000227331940873	Q135579368	Funin 18 Izumo	P2600	missing	6000000227331940873	
6000000227331940873	Q135579368	Funin 18 Izumo	P40	missing	Q135579369	
6000000227331940873	Q135579368	Funin 18 Izumo	P53	extra		Q11395856
6000000227331950830	Q135579382	Tokinobu 35 Izumo	P21	missing	Q6581097	
6000000227331950830	Q135579382	Tokinobu 35 Izumo	P22	missing	Q135579381	
6000000227331950830	Q135579382	Tokinobu 35 Izumo	P2600	missing	6000000227331950830	
6000000227331950830	Q135579382	Tokinobu 35 Izumo	P40	missing	Q135579384	
6000000227331950830	Q135579382	Tokinobu 35 Izumo	P53	extra		Q11395856
6000000227331968828	Q95161959	Masakata 27 Izumo	P2600	missing	6000000227331968828	
6000000227331968828	Q95161959	Masakata 27 Izumo	P2671	extra		/g/11ftwccf8w
6000000227331968828	Q95161959	Masakata 27 Izumo	P27	extra		Q17
6000000227331968828	Q95161959	Masakata 27 Izumo	P39	extra		Q11395856
6000000227331968828	Q95161959	Masakata 27 Izumo	P40	missing	Q135579377;Q135579378	
6000000227331968828	Q95161959	Masakata 27 Izumo	P569	extra		+0750-00-00/7
6000000227331968838	Q135579373	Eiya 22 Izumo	P21	missing	Q6581097	
6000000227331968838	Q135579373	Eiya 22 Izumo	P22	missing	Q135579371	
6000000227331968838	Q135579373	Eiya 22 Izumo	P2600	missing	6000000227331968838	
6000000227331968838	Q135579373	Eiya 22 Izumo	P40	missing	Q135579374	
6000000227331968838	Q135579373	Eiya 22 Izumo	P53	extra		Q11395856
6000000227331989821	Q135579384	Tsunesuke 36 Izumo	P21	missing	Q6581097	
6000000227331989821	Q135579384	Tsunesuke 36 Izumo	P22	missing	Q135579382	
6000000227331989821	Q135579384	Tsunesuke 36 Izumo	P2600	missing	6000000227331989821	
6000000227331989821	Q135579384	Tsunesuke 36 Izumo	P40	missing	Q135579385	
6000000227331989821	Q135579384	Tsunesuke 36 Izumo	P53	extra		Q11395856
6000000227332000825	Q135579366	Mishima 15 Ashinazu-ni-Mikoto	P21	missing	Q6581097	
6000000227332000825	Q135579366	Mishima 15 Ashinazu-ni-Mikoto	P22	missing	Q123511663	
6000000227332000825	Q135579366	Mishima 15 Ashinazu-ni-Mikoto	P2600	missing	6000000227332000825	
6000000227332000825	Q135579366	Mishima 15 Ashinazu-ni-Mikoto	P40	missing	Q55406423	
6000000227332000825	Q135579366	Mishima 15 Ashinazu-ni-Mikoto	P53	extra		Q11395856
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P11496	extra		1140000791562745088
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P214	extra		7312064
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P2600	missing	6000000227332003822	
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P2671	extra		/g/11ftwc4g5r
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P27	extra		Q17
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P271	extra		DA12550122
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P349	extra		001254570
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P39	extra		Q11395856
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P40	extra	Q95161959	Q95161949
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P570	extra		+0746-00-00/9
6000000227332003822	Q92924732	Hiroshima 25 Izumo	P800	extra		Q11395858
6000000227332010837	Q109361305	Okimimi 13 no Mikoto	P2600	missing	6000000227332010837	
6000000227332010837	Q109361305	Okimimi 13 no Mikoto	P460	extra		Q965742
6000000227332010844	Q135579365	Ukatsu Kunu 12 no Mikoto	P22	extra		Q55533680
6000000227332010844	Q135579365	Ukatsu Kunu 12 no Mikoto	P2600	missing	6000000227332010844	
6000000227332010844	Q135579365	Ukatsu Kunu 12 no Mikoto	P53	extra		Q11395856
6000000227332013831	Q55406423	Ou 16 Ashinazu-ni-Mikoto	P21	missing	Q6581097	
6000000227332013831	Q55406423	Ou 16 Ashinazu-ni-Mikoto	P22	missing	Q135579366	
6000000227332013831	Q55406423	Ou 16 Ashinazu-ni-Mikoto	P2600	missing	6000000227332013831	
6000000227332013831	Q55406423	Ou 16 Ashinazu-ni-Mikoto	P2671	extra		/g/11ghtcf9td
6000000227332013831	Q55406423	Ou 16 Ashinazu-ni-Mikoto	P40	missing	Q135579367	
6000000227334231868	Q135579376	Kuninari 29 Izumo	P21	missing	Q6581097	
6000000227334231868	Q135579376	Kuninari 29 Izumo	P22	missing	Q95161949	
6000000227334231868	Q135579376	Kuninari 29 Izumo	P2600	missing	6000000227334231868	
6000000227334231868	Q135579376	Kuninari 29 Izumo	P40	missing	Q135579379	
6000000227334231868	Q135579376	Kuninari 29 Izumo	P53	extra		Q11395856
6000000227334262869	Q95161949	Otoyama 26 Izumo	P22	CONFLICT	Q95161958	Q92924732
6000000227334262869	Q95161949	Otoyama 26 Izumo	P2600	missing	6000000227334262869	
6000000227334262869	Q95161949	Otoyama 26 Izumo	P2671	extra		/g/11ftwcds91
6000000227334262869	Q95161949	Otoyama 26 Izumo	P27	extra		Q17
6000000227334262869	Q95161949	Otoyama 26 Izumo	P39	extra		Q11395856
6000000227334262869	Q95161949	Otoyama 26 Izumo	P40	missing	Q135579375;Q135579376	
6000000227334274865	Q135579396	Kaneie Izumo	P21	missing	Q6581097	
6000000227334274865	Q135579396	Kaneie Izumo	P22	missing	Q135579394	
6000000227334274865	Q135579396	Kaneie Izumo	P2600	missing	6000000227334274865	
6000000227334274865	Q135579396	Kaneie Izumo	P40	missing	Q135579398	
6000000227334274865	Q135579396	Kaneie Izumo	P53	extra		Q11395856
6000000227334291838	Q135579378	Kanemutsu 32 Izumo	P21	missing	Q6581097	
6000000227334291838	Q135579378	Kanemutsu 32 Izumo	P22	missing	Q95161959	
6000000227334291838	Q135579378	Kanemutsu 32 Izumo	P2600	missing	6000000227334291838	
6000000227334291838	Q135579378	Kanemutsu 32 Izumo	P53	extra		Q11395856
6000000227334351847	Q135579394	Munefusa 43 Izumo	P21	missing	Q6581097	
6000000227334351847	Q135579394	Munefusa 43 Izumo	P22	missing	Q135579391	
6000000227334351847	Q135579394	Munefusa 43 Izumo	P2600	missing	6000000227334351847	
6000000227334351847	Q135579394	Munefusa 43 Izumo	P40	missing	Q135579396	
6000000227334351847	Q135579394	Munefusa 43 Izumo	P53	extra		Q11395856
6000000227334361840	Q135579398	Kanetsune 46 Izumo	P21	missing	Q6581097	
6000000227334361840	Q135579398	Kanetsune 46 Izumo	P22	missing	Q135579396	
6000000227334361840	Q135579398	Kanetsune 46 Izumo	P2600	missing	6000000227334361840	
6000000227334361840	Q135579398	Kanetsune 46 Izumo	P53	extra		Q11395856
6000000227334372830	Q135579379	Chikuni 31 Izumo	P21	missing	Q6581097	
6000000227334372830	Q135579379	Chikuni 31 Izumo	P22	missing	Q135579376	
6000000227334372830	Q135579379	Chikuni 31 Izumo	P2600	missing	6000000227334372830	
6000000227334372830	Q135579379	Chikuni 31 Izumo	P53	extra		Q11395856
6000000227334396821	Q135579375	Kunikami 28 Izumo	P21	missing	Q6581097	
6000000227334396821	Q135579375	Kunikami 28 Izumo	P22	missing	Q95161949	
6000000227334396821	Q135579375	Kunikami 28 Izumo	P2600	missing	6000000227334396821	
6000000227334396821	Q135579375	Kunikami 28 Izumo	P53	extra		Q11395856
6000000227334759839	Q135579472	Takakatsu 62 Senge	P21	missing	Q6581097	
6000000227334759839	Q135579472	Takakatsu 62 Senge	P22	missing	Q135579464	
6000000227334759839	Q135579472	Takakatsu 62 Senge	P2600	missing	6000000227334759839	
6000000227334759839	Q135579472	Takakatsu 62 Senge	P53	extra		Q11395856;Q135579748
6000000227334843823	Q135579424	Ujihiro Okuma Senge	P21	missing	Q6581097	
6000000227334843823	Q135579424	Ujihiro Okuma Senge	P2600	missing	6000000227334843823	
6000000227334843823	Q135579424	Ujihiro Okuma Senge	P40	missing	Q135579441	
6000000227334843823	Q135579424	Ujihiro Okuma Senge	P53	extra		Q11395856
6000000227335094894	Q135579421	Yoshitaka 56 Kitajima	P21	missing	Q6581097	
6000000227335094894	Q135579421	Yoshitaka 56 Kitajima	P22	missing	Q135579416	
6000000227335094894	Q135579421	Yoshitaka 56 Kitajima	P2600	missing	6000000227335094894	
6000000227335094894	Q135579421	Yoshitaka 56 Kitajima	P40	missing	Q135579425	
6000000227335094894	Q135579421	Yoshitaka 56 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335131944	Q135579425	Yukitaka 57 Kitajima	P21	missing	Q6581097	
6000000227335131944	Q135579425	Yukitaka 57 Kitajima	P22	missing	Q135579421	
6000000227335131944	Q135579425	Yukitaka 57 Kitajima	P2600	missing	6000000227335131944	
6000000227335131944	Q135579425	Yukitaka 57 Kitajima	P40	missing	Q135579447	
6000000227335131944	Q135579425	Yukitaka 57 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335155963	Q135579485	Hisataka 62 Kitajima	P21	missing	Q6581097	
6000000227335155963	Q135579485	Hisataka 62 Kitajima	P2600	missing	6000000227335155963	
6000000227335155963	Q135579485	Hisataka 62 Kitajima	P40	missing	Q135579488	
6000000227335155963	Q135579485	Hisataka 62 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335299879	Q135579503	Michitaka 67 Kitajima	P21	missing	Q6581097	
6000000227335299879	Q135579503	Michitaka 67 Kitajima	P22	missing	Q135579497	
6000000227335299879	Q135579503	Michitaka 67 Kitajima	P2600	missing	6000000227335299879	
6000000227335299879	Q135579503	Michitaka 67 Kitajima	P40	missing	Q135579506	
6000000227335299879	Q135579503	Michitaka 67 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335301867	Q135579447	Takataka 58 Kitajima	P21	missing	Q6581097	
6000000227335301867	Q135579447	Takataka 58 Kitajima	P22	missing	Q135579425	
6000000227335301867	Q135579447	Takataka 58 Kitajima	P2600	missing	6000000227335301867	
6000000227335301867	Q135579447	Takataka 58 Kitajima	P40	missing	Q135579457	
6000000227335301867	Q135579447	Takataka 58 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335324856	Q135579457	Yoshitaka 59 Kitajima	P21	missing	Q6581097	
6000000227335324856	Q135579457	Yoshitaka 59 Kitajima	P22	missing	Q135579447	
6000000227335324856	Q135579457	Yoshitaka 59 Kitajima	P2600	missing	6000000227335324856	
6000000227335324856	Q135579457	Yoshitaka 59 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335344839	Q135579506	Naotaka 68 Kitajima	P21	missing	Q6581097	
6000000227335344839	Q135579506	Naotaka 68 Kitajima	P22	missing	Q135579503	
6000000227335344839	Q135579506	Naotaka 68 Kitajima	P2600	missing	6000000227335344839	
6000000227335344839	Q135579506	Naotaka 68 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335353899	Q135579496	Takamitsu 68 Senge	P21	missing	Q6581097	
6000000227335353899	Q135579496	Takamitsu 68 Senge	P22	missing	Q135579491	
6000000227335353899	Q135579496	Takamitsu 68 Senge	P2600	missing	6000000227335353899	
6000000227335353899	Q135579496	Takamitsu 68 Senge	P40	missing	Q135579501	
6000000227335353899	Q135579496	Takamitsu 68 Senge	P53	extra		Q11395856;Q135579748
6000000227335360837	Q135579466	Masataka 60 Kitajima	P21	missing	Q6581097	
6000000227335360837	Q135579466	Masataka 60 Kitajima	P2600	missing	6000000227335360837	
6000000227335360837	Q135579466	Masataka 60 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335366839	Q135579475	Hidetaka 61 Kitajima	P21	missing	Q6581097	
6000000227335366839	Q135579475	Hidetaka 61 Kitajima	P2600	missing	6000000227335366839	
6000000227335366839	Q135579475	Hidetaka 61 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335378827	Q135579492	Harutaka 64 Kitajima	P21	missing	Q6581097	
6000000227335378827	Q135579492	Harutaka 64 Kitajima	P22	missing	Q135579488	
6000000227335378827	Q135579492	Harutaka 64 Kitajima	P2600	missing	6000000227335378827	
6000000227335378827	Q135579492	Harutaka 64 Kitajima	P40	missing	Q135579497	
6000000227335378827	Q135579492	Harutaka 64 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335397826	Q135579502	Kanetaka 66 Kitajima	P21	missing	Q6581097	
6000000227335397826	Q135579502	Kanetaka 66 Kitajima	P22	missing	Q135579497	
6000000227335397826	Q135579502	Kanetaka 66 Kitajima	P2600	missing	6000000227335397826	
6000000227335397826	Q135579502	Kanetaka 66 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335415836	Q135579487	Motokatsu 66 Senge	P21	missing	Q6581097	
6000000227335415836	Q135579487	Motokatsu 66 Senge	P2600	missing	6000000227335415836	
6000000227335415836	Q135579487	Motokatsu 66 Senge	P40	missing	Q135579491	
6000000227335415836	Q135579487	Motokatsu 66 Senge	P53	extra		Q11395856;Q135579748
6000000227335430822	Q135579488	Hirokatsu 63 Kitajima	P21	missing	Q6581097	
6000000227335430822	Q135579488	Hirokatsu 63 Kitajima	P22	missing	Q135579485	
6000000227335430822	Q135579488	Hirokatsu 63 Kitajima	P2600	missing	6000000227335430822	
6000000227335430822	Q135579488	Hirokatsu 63 Kitajima	P40	missing	Q135579492	
6000000227335430822	Q135579488	Hirokatsu 63 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335430827	Q135579497	Tsunetaka 65 Kitajima	P21	missing	Q6581097	
6000000227335430827	Q135579497	Tsunetaka 65 Kitajima	P22	missing	Q135579492	
6000000227335430827	Q135579497	Tsunetaka 65 Kitajima	P2600	missing	6000000227335430827	
6000000227335430827	Q135579497	Tsunetaka 65 Kitajima	P40	missing	Q135579502;Q135579503	
6000000227335430827	Q135579497	Tsunetaka 65 Kitajima	P53	extra		Q11395856;Q135579737
6000000227335444826	Q135579491	Takanou 67 Senge	P21	missing	Q6581097	
6000000227335444826	Q135579491	Takanou 67 Senge	P22	missing	Q135579487	
6000000227335444826	Q135579491	Takanou 67 Senge	P2600	missing	6000000227335444826	
6000000227335444826	Q135579491	Takanou 67 Senge	P40	missing	Q135579496	
6000000227335444826	Q135579491	Takanou 67 Senge	P53	extra		Q11395856;Q135579748
6000000227335472827	Q135579501	Hiromitsu 72 Senge	P21	missing	Q6581097	
6000000227335472827	Q135579501	Hiromitsu 72 Senge	P22	missing	Q135579496	
6000000227335472827	Q135579501	Hiromitsu 72 Senge	P2600	missing	6000000227335472827	
6000000227335472827	Q135579501	Hiromitsu 72 Senge	P53	extra		Q11395856;Q135579748
6000000227335699823	Q135579476	Naokatsu 63 Senge	P21	missing	Q6581097	
6000000227335699823	Q135579476	Naokatsu 63 Senge	P2600	missing	6000000227335699823	
6000000227335699823	Q135579476	Naokatsu 63 Senge	P53	extra		Q11395856;Q135579748
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P1038	extra		Q11065428
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P1196	extra		Q10737
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P1343	extra		Q842308
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P20	extra		Q1140505
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P22	extra		Q106521642;Q106521646
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P2600	missing	6000000227350297833	
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P2671	extra		/g/1236mxfp
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P39	extra		Q11359572
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P40	extra		Q135327097
6000000227350297833	Q11558664	Unagami no Isachi Kamitsu Unakami no Kuni Miyatsuko	P509	extra		Q506616
