a_qid	b_qid	a_name	b_name	hops	people_to_create	via
Q98180296	Q127270484	Robert Fredrik Petré	Robert Petrie	3	2	6000000000981861742;6000000012432068827
Q98180296	Q127270486	Robert Fredrik Petré	Margareta Lorentzdotter Höijer	3	2	6000000000981861742;6000000012432068827
Q56300912	Q792087	Robert Axel von Rosen	Axel Erik Roos till Lövås	3	2	6000000015119258311;6000000000404647739
Q56300912	Q111954766	Robert Axel von Rosen	Hedvig Charlotta Cronhielm af Flosta	3	2	6000000015119258311;6000000000404647739
Q56300912	Q136375933	Robert Axel von Rosen	Gustava Turinna Turesdotter Ribbing af Koberg	3	2	6000000015119258311;6000000000404647739
Q116779732	Q135479908	Jonas Olofsson Gammal	Margareta Hansdotter Gammal	3	2	6000000026093176761;6000000008650506741
Q116779732	Q6229400	Jonas Olofsson Gammal	Elias Wolker	3	2	6000000006595813437;6000000006595825517
Q99301955	Q109835413	Per Nilsson till Säby	Henrik Falkenberg	3	2	6000000013255932859;6000000008889776066
Q99301955	Q61109730	Per Nilsson till Säby	Otto Johann von Poll	3	2	6000000013300085125;6000000009986913056
Q53818369	Q5747237	Beata Charlotta Wennerstedt	Fredrik Adolf Ulrik Funck	3	2	6000000008392871355;6000000012501647369
Q53818369	Q6184917	Beata Charlotta Wennerstedt	Claes Gustafsson Sparre till Sövdeborg	3	2	6000000006127401831;6000000007320495661
Q53818369	Q99302256	Beata Charlotta Wennerstedt	Sofia Lovisa Soop	3	2	6000000006127401831;6000000007320495661
Q104550242	Q26240160	Claes Hansson Wachtmeister	Eva Magdalena Oxenstierna af Korsholm och Wasa	3	2	6000000011470418514;6000000011371285425
Q104550242	Q4105463	Claes Hansson Wachtmeister	Carl Hans Wachtmeister af Johannishus	3	2	6000000011470418514;6000000011371285425
Q111488200	Q110313557	Anders Boije af Gennäs	Anna Larsdotter Fleming	3	2	6000000011537400357;6000000007817289974
Q111488200	Q5580885	Anders Boije af Gennäs	Erik Gustaf Boije af Gennäs	3	2	6000000000044469169;6000000000044350793
Q49104593	Q5629580	Claes Christoffer Ekeblad	Claes Claesson Ekeblad	3	2	6000000008784044220;6000000008783466670
Q49104593	Q1393227	Claes Christoffer Ekeblad	Eva De la Gardie	3	2	6000000008784044220;6000000008783466670
Q5613467	Q101231257	Gustaf Cronhielm af Flosta	Carl Fredrik Lood I Småland	3	2	6000000008178103926;6000000006128061749
Q137806522	Q140068848	Carl von Numers	Jonas Ullholm	3	2	6000000008391104730;6000000013489150099
Q137806522	Q131609302	Carl von Numers	Magnus Ullholm	3	2	6000000008391104730;6000000013489150099
Q6229400	Q127270495	Elias Wolker	Helena (Elin) Königsdotter	3	2	6000000006595825517;6000000007920792258
Q6229400	Q5605668	Elias Wolker	Petrus Eliae Gavelius till Lidboholm	3	2	6000000046751478093;6000000010807476638
Q96183001	Q5588413	Jacob Lenæus	Ericus Brunnius	3	2	6000000008883663531;6000000007511893108
Q96183001	Q128163815	Jacob Lenæus	Christina Lithman	3	2	6000000008883663531;6000000008394484862
Q96183001	Q1340357	Jacob Lenæus	Jakob Benzelius	3	2	6000000020488764955;6000000012640936007
Q96183001	Q1910650	Jacob Lenæus	Matthias Benzelius	3	2	6000000020488764955;6000000012640936007
Q96183001	Q112414301	Jacob Lenæus	Johan Jakob Benzelius	3	2	6000000020488764955;6000000012640936007
Q4105463	Q104550258	Carl Hans Wachtmeister af Johannishus	Elisabet Tönnesdotter Wrangel	3	2	6000000011371285425;6000000011470418514
Q4105463	Q89002567	Carl Hans Wachtmeister af Johannishus	Bleckert Wachtmeister af Björkö	3	2	6000000011371285425;6000000011470418514
Q5924883	Q5609935	Hans Abraham Kruse till Varchow	Hans Hansson Clerck till Väster Lagnö	3	2	6000000006127846590;6000000012118892581
Q56300061	Q6001538	Gustaf Robertson Douglas	Carl Ottosson von Mörner till Tuna	3	2	6000000008601969828;6000000012922754402
Q56300061	Q5724442	Gustaf Robertson Douglas	Gabriel Falkenberg af Trystorp	3	2	6000000011892452220;6000000011892297618
Q128163815	Q1345250	Christina Lithman	Petrus Königsson Königsson	3	2	6000000008394484862;6000000008883663531
Q128163815	Q135479908	Christina Lithman	Margareta Hansdotter Gammal	3	2	6000000008394484862;6000000008883663531
Q128163815	Q131317316	Christina Lithman	Barbara Lenaea	3	2	6000000008394484862;6000000008883663531
Q128163815	Q6180436	Christina Lithman	Samuel Skunck	3	2	6000000008394484862;6000000008394390957
Q135480135	Q28858071	Anna Catharina Strömner	Carl Erik Wadenstierna	3	2	6000000007645567276;6000000012417644416
Q135617422	Q115870919	Zacharias Wilhelm Aminoff RSO	Margareta Elisabet von Konow	3	2	6000000007945676440;6000000007945566260
Q5805065	Q5805053	Lars Hierta till Häggatorp	Gustaf Adolf Hierta	3	2	6000000008508097243;6000000017683001824
Q137613807	Q55093614	Christoffer Freudenberg	Lorentz Nummens	3	2	6000000017670832620;6000000017516769150
Q137613807	Q16650163	Christoffer Freudenberg	Samuel Andersson Pryss	3	2	6000000011056194525;6000000001720805390
Q127270437	Q1663709	Kristina Samuelsdotter	Johannes Johannis Rudbeckius d.ä.	3	2	5235379264180082152;6000000007356241253
Q116761455	Q115466528	Johanna Frederika Nordenfeldt	Erland von Hofsten	3	2	6000000008251133746;6000000006851459822
Q116761455	Q131729941	Johanna Frederika Nordenfeldt	Christina Kolthoff	3	2	6000000008251133746;6000000006851459822
Q96743203	Q127270483	Daniel Caméen	Christina Erlitz	3	2	6000000007755448331;6000000007755401869
Q96743203	Q108615842	Daniel Caméen	Mårten Bunge	3	2	6000000007755441299;6000000007755382504
Q123485792	Q4951655	Albert Rudolf Fredrik von Hennigs	Sophia Emerentia von Dellwig	3	2	6000000203992042829;6000000028640469910
Q109668936	Q127270419	Anna Henriksdotter Kock	Olof Samuelsson Grubb	3	2	5105683222340114694;5105674015590032367
Q3881468	Q6168738	Olaus Martini Mårtensson	Peter Olofsson Schnack	3	2	6000000007548200316;6000000009608168216
Q3881468	Q139996264	Olaus Martini Mårtensson	Mårten Schnack	3	2	6000000007548200316;6000000009608168216
Q3881468	Q1345250	Olaus Martini Mårtensson	Petrus Königsson Königsson	3	2	6000000006635436002;6000000020932497674
Q3881468	Q135479908	Olaus Martini Mårtensson	Margareta Hansdotter Gammal	3	2	6000000006635436002;6000000020932497674
Q110457109	Q2490612	Sofia Anna Chemnitz	Johan Gertsson till Ånsta	3	2	6000000008671594277;6000000008671450891
Q110457109	Q61748674	Sofia Anna Chemnitz	Elisabet Jonasdotter Bure	3	2	6000000008671594277;6000000008671450891
Q6082455	Q5562987	Thure Gustaf Rudbeck	Axel Axelsson till Sollentunaholm	3	2	6000000012641179202;6000000009475019449
Q6082455	Q5869087	Thure Gustaf Rudbeck	Carl Henrik Gyllenhaal	3	2	6000000012641179202;6000000014419275749
Q6082455	Q123053906	Thure Gustaf Rudbeck	Carl Alexander Fredrik Gyllenhaal	3	2	6000000012641179202;6000000014419275749
Q6082455	Q108283960	Thure Gustaf Rudbeck	Reinhold Thure Gustaf Carl Gabriel Rudbeck	3	2	6000000012641179202;6000000006127612406
Q6082455	Q64941846	Thure Gustaf Rudbeck	Ida Reinholdina Selma Sofia Rudbeck	3	2	6000000012641179202;6000000006450473205
Q109829993	Q792087	Gustaf Fredrik von Rosen	Axel Erik Roos till Lövås	3	2	6000000015119258311;6000000000404647739
Q109829993	Q111954766	Gustaf Fredrik von Rosen	Hedvig Charlotta Cronhielm af Flosta	3	2	6000000015119258311;6000000000404647739
Q109829993	Q136375933	Gustaf Fredrik von Rosen	Gustava Turinna Turesdotter Ribbing af Koberg	3	2	6000000015119258311;6000000000404647739
Q140373687	Q121185759	Bengta Pedersdotter Svart	Sven Svensson Svensson Svart	3	2	6000000006815609202;6000000007649013245
Q16649961	Q47680827	Olof Olofsson Nauclérus	Vendela Thomasdotter	3	2	1610168;6000000008538794153
Q115870653	Q630424	Erik Pedersson Soop	Jakob Bagge (af Boo) d.ä.	3	2	6000000006828546427;6000000006828417723
Q5805045	Q5623133	Fredrik Philip Hierta	Fredrik Carl von Dohna-Carwinden till Karwinden	3	2	6000000006128024559;6000000001545723232
Q5893923	Q333297	Johan Jacob Julin	Frans Michael Zachrichsson Franzén	3	2	6000000000465256446;6000000000325079856
Q5893923	Q17380284	Johan Jacob Julin	Johan Franzén	3	2	6000000000465256446;6000000000325079856
Q5893923	Q11903151	Johan Jacob Julin	Zachris Zachrisson Franzén	3	2	6000000000465256446;6000000000325079856
Q5893923	Q6142233	Johan Jacob Julin	Carl Niclas Keckman	3	2	6000000000465256446;6000000000325079856
Q10608167	Q16165489	Olaus Persson	Abraham Laurentii Burman	3	2	6000000002994839418;6000000000159955623
Q10608167	Q5720609	Olaus Persson	Jacob Abrahamsson	3	2	6000000011104177044;6000000007923591364
Q10608167	Q135443129	Olaus Persson	Nicolaus Jacobi Eurenius	3	2	6000000011104177044;6000000007923591364
Q10608167	Q16206630	Olaus Persson	Anders Mårtensson Hackzell	3	2	315821360860001721;315820577460001747
Q10608167	Q122705340	Olaus Persson	Nils Christensson Sylvan	3	2	315821360860001721;315897203540008086
Q10608167	Q122705283	Olaus Persson	Christian Sylvan	3	2	315821360860001721;315897203540008086
Q4346653	Q138756841	Nils Gyldenstolpe	Nils Nilsson Birgeri Crucimontanus	3	2	4263630100270128037;6000000010546205936
Q5930802	Q110950823	Sven Herlund	Otto Henrik Adam Lagerberg	3	2	6000000007574128690;6000000007574008758
Q5930802	Q118496209	Sven Herlund	Claes Sven Lagerberg	3	2	6000000007574128690;6000000007574008758
Q5713876	Q16650163	Nils Israel Eosander	Samuel Andersson Pryss	3	2	6000000004869769252;6000000001720768631
Q5979754	Q5711068	Johannes Matthiae Upplänning Oljeqvist	Samuel Nicolai Enander till Hälleby	3	2	6000000006979452505;6000000012043355544
Q5712251	Q1910650	Jonas von Engeström	Matthias Benzelius	3	2	6000000008918863111;6000000012640936007
Q5712251	Q112414301	Jonas von Engeström	Johan Jakob Benzelius	3	2	6000000008918863111;6000000012640936007
Q110505296	Q79163190	Helena Swebilia	Andreas Olderman	3	2	6000000012501660382;6000000009914082307
Q110505296	Q133445424	Helena Swebilia	Anna Gerdes	3	2	6000000012501660382;6000000009914082307
Q110505296	Q5747215	Helena Swebilia	Carl Funck	3	2	6000000012501660382;6000000012501647369
Q110505296	Q5747237	Helena Swebilia	Fredrik Adolf Ulrik Funck	3	2	6000000012501660382;6000000012501647369
Q112968341	Q5884400	Margareta Claesdotter Kyle	Johan Månsson Ulfsparre af Broxvik	3	2	6000000007621397047;6000000008022309134
Q110303454	Q115870655	Hebbla Månesköld till Skebo	Anna Carlsdotter Månesköld af Seglinge	3	2	6000000006127496747;6000000007329057179
Q110303454	Q3655969	Hebbla Månesköld till Skebo	Anders Engelbertsson Bure	3	2	6000000012567155152;6000000004687817554
Q68430192	Q5698210	Jonas Gustafsson Cajanus	Samuel Chydenius	3	2	6000000010760135378;6000000000583643059
Q68430192	Q490870	Jonas Gustafsson Cajanus	Anders Jacobsson Chydenius	3	2	6000000010760135378;6000000000583643059
Q68430192	Q109852817	Jonas Gustafsson Cajanus	Jakob Jakobsson Chydenius	3	2	6000000010760135378;6000000000583643059
Q6073243	Q6158199	Sven Rinman	Erik Odhelius	3	2	4215150018590021915;6000000008935037876
Q106404303	Q83188934	Christina Larsdotter	Daniel Arosenius	3	2	6000000006595580096;6000000001514533080
Q106404303	Q108817967	Christina Larsdotter	Joachim Wilhelm Almgren	3	2	6000000014948557533;6000000014948667840
Q6087798	Q16650163	Lars Larsson Sacklén (Sacklinius)	Samuel Andersson Pryss	3	2	6000000004869769252;6000000001720768631
Q110505406	Q112973884	Anna Persdotter Skute (Tre Snäckor)	Erik Eriksson Boije af Gennäs	3	2	6000000003320351399;6000000000044488061
Q110505406	Q130755124	Anna Persdotter Skute (Tre Snäckor)	Johan Gustav Boije af Gennäs	3	2	6000000003320351399;6000000000044488061
Q110505406	Q112973883	Anna Persdotter Skute (Tre Snäckor)	Anders Eriksson Boije af Gennäs	3	2	6000000003320351399;6000000000044488061
Q111370724	Q6204645	Beata Gustafsdotter Bonde	Didrik Henrik Taube	3	2	6000000002948698421;6000000012587952451
Q115631647	Q115631666	Margareta Eriksdotter	Johannes Jonæ Hallenius	3	2	6000000007247708268;6000000007920614252
Q112973883	Q6190322	Anders Eriksson Boije af Gennäs	Peder Mattsson Upplänning till Ryd	3	2	6000000000044488061;6000000003320351399
Q123360655	Q112969914	Florentina Ulrika Hildebrand	Lovisa Aminoff	3	2	6000000009966383226;6000000006127971240
Q16649517	Q135479880	Gerhard Jonæ	Margareta Königsdotter	3	2	6000000013900694640;6000000004246944191
Q110323489	Q135471103	Elsa Appelgren	Johan Stigzelius	3	2	6000000007815219701;6000000008123674481
Q630424	Q115870655	Jakob Bagge (af Boo) d.ä.	Anna Carlsdotter Månesköld af Seglinge	3	2	6000000006828417723;6000000006828546427
Q130755124	Q6190322	Johan Gustav Boije af Gennäs	Peder Mattsson Upplänning till Ryd	3	2	6000000000044488061;6000000003320351399
Q130755124	Q128044571	Johan Gustav Boije af Gennäs	Jakob Casimir Sparre	3	2	6000000000044429416;6000000008899967901
Q130755124	Q134570690	Johan Gustav Boije af Gennäs	Beata Juliana Sparre Af Rossvik	3	2	6000000000044429416;6000000008899967901
Q136375933	Q6079124	Gustava Turinna Turesdotter Ribbing af Koberg	Axel Pontus von Rosen	3	2	6000000000404647739;6000000015119258311
Q136375933	Q123503386	Gustava Turinna Turesdotter Ribbing af Koberg	Carl Pontus von Rosen	3	2	6000000000404647739;6000000015119258311
Q112414301	Q5712215	Johan Jakob Benzelius	Jakob Johansson Engeström adl von Engeström	3	2	6000000012640936007;6000000008918863111
Q112414301	Q5712209	Johan Jakob Benzelius	Gustaf von Engeström	3	2	6000000012640936007;6000000008918863111
Q112414301	Q5712237	Johan Jakob Benzelius	Johan Engeström	3	2	6000000012640936007;6000000008918863111
Q112414301	Q4992085	Johan Jakob Benzelius	Lars von Engeström	3	2	6000000012640936007;6000000008918863111
Q112414301	Q5712203	Johan Jakob Benzelius	Adolf Engeström	3	2	6000000012640936007;6000000008918863111
Q73762349	Q5698210	Susanna Meisner	Samuel Chydenius	3	2	6000000001864870637;6000000000583643059
Q73762349	Q490870	Susanna Meisner	Anders Jacobsson Chydenius	3	2	6000000001864870637;6000000000583643059
Q73762349	Q109852817	Susanna Meisner	Jakob Jakobsson Chydenius	3	2	6000000001864870637;6000000000583643059
Q53093056	Q5756980	Gustaf Wilhelm von Köhler till Vilsta	Albrekt Gerner	3	2	6000000013081278653;6000000013081439309
Q53093056	Q98545629	Gustaf Wilhelm von Köhler till Vilsta	Anna Gyllenborg	3	2	6000000013081278653;6000000013081439309
Q64941846	Q6082440	Ida Reinholdina Selma Sofia Rudbeck	Olof Fredrik Rudbeck	3	2	5466380068060064987;5537124719300109317
Q64941846	Q131763739	Ida Reinholdina Selma Sofia Rudbeck	Lovisa Eleonora Rudbeck	3	2	6000000006450473205;6000000012641179202
Q64941846	Q5562987	Ida Reinholdina Selma Sofia Rudbeck	Axel Axelsson till Sollentunaholm	3	2	6000000006450473205;6000000009475019449
Q130684369	Q128803924	Agneta Johansdotter Ållongren	Anna Christina Claesdotter Slatte	3	2	6000000006127651572;6000000039114576994
Q133445424	Q2293455	Anna Gerdes	Olaus Jöransson Swebilius	3	2	6000000012691536241;6000000012690270940
Q133445424	Q104549966	Anna Gerdes	Elisabet Samuelsdotter Enander	3	2	6000000012691536241;6000000012690270940
Q133445424	Q6257891	Anna Gerdes	Jonas Andersson Österling	3	2	6000000031629838926;6000000006127737885
Q133445424	Q5747215	Anna Gerdes	Carl Funck	3	2	6000000009914082307;6000000012501647369
Q133445424	Q5747237	Anna Gerdes	Fredrik Adolf Ulrik Funck	3	2	6000000009914082307;6000000012501647369
Q110313557	Q128043760	Anna Larsdotter Fleming	Göran Henriksson Horn till Vuorentaka	3	2	5542816611280080763;6000000008936886935
Q123049296	Q112969914	Johanna Fredrica Lovisa Johansdotter Taube	Lovisa Aminoff	3	2	6000000012118844421;6000000000036867072
Q135471103	Q740096	Johan Stigzelius	Olof Rudbeck d.y.	3	2	6000000006127612706;6000000006127612699
Q5715550	Q123977835	Ulrik Gustaf Lindencrona	Per Gudmund Lindencrona	3	2	6000000008854211135;6000000008854454166
Q5952020	Q6001538	Axel Lillie	Carl Ottosson von Mörner till Tuna	3	2	6000000006423360587;6000000006127434165
Q122961958	Q103771890	Georg Gustav von Wrangell a Koil	Margareta Christina Frölich	3	2	6000000008778359174;6000000006127907352
Q112969914	Q122926609	Lovisa Aminoff	Berndt Jonas Aminoff	3	2	6000000000831207822;6000000000726051113
Q112969914	Q110322649	Lovisa Aminoff	Berndt Jonas Aminoff	3	2	6000000000831207822;6000000000726051113
Q103771890	Q6001555	Margareta Christina Frölich	Carl Claes Mörner af Morlanda	3	2	6000000012361508122;6000000006127523757
Q103771890	Q64578344	Margareta Christina Frölich	Hampus Vilhelm Mörner af Morlanda	3	2	6000000012361508122;6000000006127523757
Q103771890	Q5040609	Margareta Christina Frölich	Carl Otto Mörner af Morlanda	3	2	6000000012361508122;6000000006127523757
Q6015299	Q5747215	Johan Magnus af Nordin	Carl Funck	3	2	6000000010859782841;6000000008549932057
Q131317316	Q5588413	Barbara Lenaea	Ericus Brunnius	3	2	6000000008883663531;6000000007511893108
Q6031761	Q5623133	Gabriel Thuresson Oxenstierna af Croneborg	Fredrik Carl von Dohna-Carwinden till Karwinden	3	2	6000000013456846862;6000000001545793194
Q104550258	Q26240160	Elisabet Tönnesdotter Wrangel	Eva Magdalena Oxenstierna af Korsholm och Wasa	3	2	6000000011470418514;6000000011371285425
Q29468986	Q83188934	Abraham Danielsson Hülphers d.ä.	Daniel Arosenius	3	2	6000000006595580096;6000000001514533080
Q29468986	Q108817967	Abraham Danielsson Hülphers d.ä.	Joachim Wilhelm Almgren	3	2	6000000014948557533;6000000014948667840
Q64578344	Q96335264	Hampus Vilhelm Mörner af Morlanda	Fredrik von Post	3	2	6000000006127523757;6000000012361508122
Q89002567	Q26240160	Bleckert Wachtmeister af Björkö	Eva Magdalena Oxenstierna af Korsholm och Wasa	3	2	6000000011470418514;6000000011371285425
Q89002567	Q128044571	Bleckert Wachtmeister af Björkö	Jakob Casimir Sparre	3	2	6000000024402380944;6000000024401866779
Q99302007	Q109835413	Christina Sofia Stenbock	Henrik Falkenberg	3	2	6000000013255932859;6000000008889776066
Q64212452	Q19976768	Sofia Polus	Anders Mattsson	3	2	6000000008806721345;6000000008806238116
Q75604195	Q6168738	Eufemia (Luphemia) Simson	Peter Olofsson Schnack	3	2	6000000008932706423;6000000009608156845
Q17380284	Q20736660	Johan Franzén	Frans Olof af Brunér	3	2	6000000000325079845;6000000002804771576
Q75050607	Q5623133	Christina Oxenstierna af Södermöre	Fredrik Carl von Dohna-Carwinden till Karwinden	3	2	6000000013456846862;6000000001545793194
Q140371297	Q5568857	Maria Nilsdotter Lindegren	Daniel Jonsson Behmer	3	2	6000000009653195728;6000000006776896131
Q128043760	Q550657	Göran Henriksson Horn till Vuorentaka	Gustaf Carlsson Horn af Kanckas	3	2	6000000008936886935;6000000008927433833
Q128043760	Q5939340	Göran Henriksson Horn till Vuorentaka	Lars Olofsson	3	2	6000000006704088298;6000000007819736514
Q128043760	Q110621433	Göran Henriksson Horn till Vuorentaka	Anna Andersdotter	3	2	6000000006704088298;6000000007819736514
Q128043760	Q104550183	Göran Henriksson Horn till Vuorentaka	Margareta Hansdotter Björnram	3	2	6000000006704088298;6000000007819736514
Q26239794	Q50347227	Johan Cronhielm till Vi	Vilhelm Mauritz von Post	3	2	6000000019242880088;6000000006127523671
Q1393227	Q110950823	Eva De la Gardie	Otto Henrik Adam Lagerberg	3	2	6000000008780368643;6000000018667325797
Q1393227	Q118496209	Eva De la Gardie	Claes Sven Lagerberg	3	2	6000000008780368643;6000000018667325797
Q5588413	Q1345250	Ericus Brunnius	Petrus Königsson Königsson	3	2	6000000007511893108;6000000008883663531
