store	geni_id	qid	language	label	normalised	marker	position	vocabulary
geni	6000000040982321606		label_mul	[52] NN bint Fulan	[52] bint Fulan	nn	inside	narrow
geni	6000000040982823861		label_en	[52] NN bint Fulan	[52] bint Fulan	nn	inside	narrow
geni	6000000040982823861		label_mul	[52] NN bint Fulan	[52] bint Fulan	nn	inside	narrow
geni	6000000040983095284		label_en	[53] NN bint Fulan	[53] bint Fulan	nn	inside	narrow
geni	6000000040983095284		label_mul	[53] NN bint Fulan	[53] bint Fulan	nn	inside	narrow
geni	6000000040982528549		label_en	[54] NN bint Fulan	[54] bint Fulan	nn	inside	narrow
geni	6000000040982528549		label_mul	[54] NN bint Fulan	[54] bint Fulan	nn	inside	narrow
geni	6000000006295323660		label_en	[55] NN bin Fulan	[55] bin Fulan	nn	inside	narrow
geni	6000000006295323660		label_mul	[55] NN bin Fulan	[55] bin Fulan	nn	inside	narrow
geni	6000000040984194321		label_en	[58] NN bint Fulan	[58] bint Fulan	nn	inside	narrow
geni	6000000040984194321		label_mul	[58] NN bint Fulan	[58] bint Fulan	nn	inside	narrow
geni	6000000006118128121		label_en	[59] NN bin Dyah Wijayakumara	[59] bin Dyah Wijayakumara	nn	inside	narrow
geni	6000000006118128121		label_mul	[59] NN bin Dyah Wijayakumara	[59] bin Dyah Wijayakumara	nn	inside	narrow
geni	6000000006296258275		label_en	[59] NN bint NN (Bhre Wengker)	[59] bint (Bhre Wengker)	nn	inside	narrow
geni	6000000006296258275		label_mul	[59] NN bint NN (Bhre Wengker)	[59] bint (Bhre Wengker)	nn	inside	narrow
geni	6000000041000005391		label_en	[61] NN binti Fulan	[61] binti Fulan	nn	inside	narrow
geni	6000000041000005391		label_mul	[61] NN binti Fulan	[61] binti Fulan	nn	inside	narrow
geni	6000000008500913738		label_en	[62] NN Bint Fulan	[62] Bint Fulan	nn	inside	narrow
geni	6000000008500913738		label_mul	[62] NN Bint Fulan	[62] Bint Fulan	nn	inside	narrow
geni	6000000040998607713		label_en	[62] NN bin Raden Abdul Qadir	[62] bin Raden Abdul Qadir	nn	inside	narrow
geni	6000000040998607713		label_mul	[62] NN bin Raden Abdul Qadir	[62] bin Raden Abdul Qadir	nn	inside	narrow
geni	6000000040998774330		label_en	[62] NN bint Raden Abdul Qadir	[62] bint Raden Abdul Qadir	nn	inside	narrow
geni	6000000040998774330		label_mul	[62] NN bint Raden Abdul Qadir	[62] bint Raden Abdul Qadir	nn	inside	narrow
geni	6000000041001933282		label_en	[64] NN bint Fulan	[64] bint Fulan	nn	inside	narrow
geni	6000000041001933282		label_mul	[64] NN bint Fulan	[64] bint Fulan	nn	inside	narrow
geni	6000000009164349039		label_en	[65] NN bint Fulan	[65] bint Fulan	nn	inside	narrow
geni	6000000009164349039		label_mul	[65] NN bint Fulan	[65] bint Fulan	nn	inside	narrow
geni	6000000041001258468		label_en	[65] NN bint Fulan	[65] bint Fulan	nn	inside	narrow
geni	6000000041001258468		label_mul	[65] NN bint Fulan	[65] bint Fulan	nn	inside	narrow
geni	6000000041001494072		label_en	[65] NN bint Fulan	[65] bint Fulan	nn	inside	narrow
geni	6000000041001494072		label_mul	[65] NN bint Fulan	[65] bint Fulan	nn	inside	narrow
geni	6000000041001862401		label_en	[65] NN bint Fulan	[65] bint Fulan	nn	inside	narrow
geni	6000000041001862401		label_mul	[65] NN bint Fulan	[65] bint Fulan	nn	inside	narrow
geni	6000000040175405627		label_en	[66] NN Bint Panembahan Senopati	[66] Bint Panembahan Senopati	nn	inside	narrow
geni	6000000040175405627		label_mul	[66] NN Bint Panembahan Senopati	[66] Bint Panembahan Senopati	nn	inside	narrow
geni	6000000009465650248		label_en	any of several NN mistresses	any of several mistresses	nn	inside	narrow
geni	6000000009465650248		label_mul	any of several NN mistresses	any of several mistresses	nn	inside	narrow
geni	6000000020663642082		label_en	fantasi no name	fantasi	no name	tail	word
geni	6000000020663642082		label_mul	fantasi no name	fantasi	no name	tail	word
geni	6000000185467014827		label_en	first name NN De Höfen	first name De Höfen	nn	inside	narrow
geni	6000000185467014827		label_mul	first name NN De Höfen	first name De Höfen	nn	inside	narrow
geni	6000000186551525825		label_en	first name NN Pennypacker (theoretical)	first name Pennypacker (theoretical)	nn	inside	narrow
geni	6000000186551525825		label_mul	first name NN Pennypacker (theoretical)	first name Pennypacker (theoretical)	nn	inside	narrow
geni	6000000140047577593		label_en	first name NN Wells	first name Wells	nn	inside	narrow
geni	6000000140047577593		label_mul	first name NN Wells	first name Wells	nn	inside	narrow
geni	6000000015795408404		label_en	flere döttrar NN Elers	flere döttrar Elers	nn	inside	narrow
geni	6000000015795408404		label_mul	flere döttrar NN Elers	flere döttrar Elers	nn	inside	narrow
geni	6000000005609239104		label_en	konens navn NN Reime , Nærbø	konens navn Reime, Nærbø	nn	inside	narrow
geni	6000000005609239104		label_mul	konens navn NN Reime , Nærbø	konens navn Reime, Nærbø	nn	inside	narrow
geni	6000000008536657146		label_en	name NN of Polotsk	name of Polotsk	nn	inside	narrow
geni	6000000008536657146		label_mul	name NN of Polotsk	name of Polotsk	nn	inside	narrow
geni	6000000024075126859		label_en	pike NN Brodtkorb	pike Brodtkorb	nn	inside	narrow
geni	6000000024075126859		label_mul	pike NN Brodtkorb	pike Brodtkorb	nn	inside	narrow
geni	6000000006727871125		label_en	princess NN van Polen	princess van Polen	nn	inside	narrow
geni	6000000006727871125		label_mul	princess NN van Polen	princess van Polen	nn	inside	narrow
geni	6000000002737258815		label_en	three NN childern von Montenuovo	three childern von Montenuovo	nn	inside	narrow
geni	6000000002737258815		label_mul	three NN childern von Montenuovo	three childern von Montenuovo	nn	inside	narrow
geni	6000000011273014033		label_en	triplets NN date of birth/death died in infancy Loomis	triplets date of birth/death died in infancy Loomis	nn	inside	narrow
geni	6000000011273014033		label_mul	triplets NN date of birth/death died in infancy Loomis	triplets date of birth/death died in infancy Loomis	nn	inside	narrow
geni	6000000006782817959		other_script_names	vitad Unknown NN Без име	vitad Unknown NN	без име	tail	word
geni	6000000026393620401		label_en	wife of NN Graves	wife of Graves	nn	inside	narrow
geni	6000000026393620401		label_mul	wife of NN Graves	wife of Graves	nn	inside	narrow
geni	6000000071785831253		label_en	wife of NN Tayloe	wife of Tayloe	nn	inside	narrow
geni	6000000071785831253		label_mul	wife of NN Tayloe	wife of Tayloe	nn	inside	narrow
geni	6000000022173905647		label_en	Ásgeir (unknown)	Ásgeir	unknown	tail	word
geni	6000000022173905647		label_mul	Ásgeir (unknown)	Ásgeir	unknown	tail	word
geni	6000000007242858997		label_en	Þórunn (unknown)	Þórunn	unknown	tail	word
geni	6000000007242858997		label_mul	Þórunn (unknown)	Þórunn	unknown	tail	word
geni	6000000015477285230		label_en	þorgerður (unknown)	þorgerður	unknown	tail	word
geni	6000000015477285230		label_mul	þorgerður (unknown)	þorgerður	unknown	tail	word
geni	6000000221031783036		other_script_names	Александра Константиновна NN	Александра Константиновна	nn	tail	narrow
geni	6000000018060457023		other_script_names	Александра Семеновна NN	Александра Семеновна	nn	tail	narrow
geni	6000000021989200952		other_script_names	Александра Тимофеевна NN	Александра Тимофеевна	nn	tail	narrow
geni	6000000021131748937		other_script_names	Амалия Карловна NN	Амалия Карловна	nn	tail	narrow
geni	6000000021989156994		other_script_names	Анна Ивановна NN	Анна Ивановна	nn	tail	narrow
geni	6000000008865740566		other_script_names	Анна Семёновна NN	Анна Семёновна	nn	tail	narrow
geni	6000000018060450156		other_script_names	Анна Степановна NN	Анна Степановна	nn	tail	narrow
geni	6000000018060413099		other_script_names	Евгения Ивановна NN	Евгения Ивановна	nn	tail	narrow
geni	6000000040439777655		other_script_names	Евгения Николаевна NN	Евгения Николаевна	nn	tail	narrow
geni	6000000180040952842		other_script_names	Евгения Федоровна NN	Евгения Федоровна	nn	tail	narrow
geni	6000000190963628868		other_script_names	Евдокия NN	Евдокия	nn	tail	narrow
geni	6000000078891922119		other_script_names	Евпраксия NN	Евпраксия	nn	tail	narrow
geni	6000000024600349731		other_script_names	Екатерина Андреевна NN	Екатерина Андреевна	nn	tail	narrow
geni	6000000008392189123	Q96241088	other_script_names	Елена NN	Елена	nn	tail	narrow
geni	6000000126842513884		other_script_names	Зинаида Дмитриевна NN	Зинаида Дмитриевна	nn	tail	narrow
geni	6000000018060398291		other_script_names	Мария Федоровна NN	Мария Федоровна	nn	tail	narrow
geni	6000000075061427901	Q45485462	label_en	位 NN 李	位 李	nn	inside	narrow
geni	6000000075061427901	Q45485462	label_mul	位 NN 李	位 李	nn	inside	narrow
geni	6000000188313895854		other_script_names	失記 (Not known yet) 140,132,99,52,16 (猷 尤)	失記 140,132,99,52,16 (猷 尤)	not known	inside	word
geni	6000000188313844886		other_script_names	失記 (Not known yet) 141,133,100,53,17G (衍)	失記 141,133,100,53,17G (衍)	not known	inside	word
geni	6000000188314281821		other_script_names	失記 (Not known yet) 142,134,101,54,18G (龍)	失記 142,134,101,54,18G (龍)	not known	inside	word
geni	6000000188313510924		other_script_names	失記 (Not known yet) 143,135,102,55,19G (光)	失記 143,135,102,55,19G (光)	not known	inside	word
geni	6000000074736012954	Q45420125	label_en	少成 NN 權	少成 權	nn	inside	narrow
geni	6000000074736012954	Q45420125	label_mul	少成 NN 權	少成 權	nn	inside	narrow
geni	6000000075403792822	Q45497731	label_en	峴 NN 盧	峴 盧	nn	inside	narrow
geni	6000000075403792822	Q45497731	label_mul	峴 NN 盧	峴 盧	nn	inside	narrow
geni	6000000075344428853	Q45484623	label_en	杲之 NN 崔	杲之 崔	nn	inside	narrow
geni	6000000075344428853	Q45484623	label_mul	杲之 NN 崔	杲之 崔	nn	inside	narrow
geni	6000000075401366396	Q45450462	label_en	武 NN 韋	武 韋	nn	inside	narrow
geni	6000000075401366396	Q45450462	label_mul	武 NN 韋	武 韋	nn	inside	narrow
geni	6000000074759676131	Q18908886	label_en	渠牟 NN 韋	渠牟 韋	nn	inside	narrow
geni	6000000074759676131	Q18908886	label_mul	渠牟 NN 韋	渠牟 韋	nn	inside	narrow
geni	6000000074735454835	Q45469083	label_en	荊 NN 李	荊 李	nn	inside	narrow
geni	6000000074735454835	Q45469083	label_mul	荊 NN 李	荊 李	nn	inside	narrow
geni	6000000075335027115	Q11098137	label_en	道古 NN 李	道古 李	nn	inside	narrow
geni	6000000075335027115	Q11098137	label_mul	道古 NN 李	道古 李	nn	inside	narrow
geni	6000000075343735214	Q45421489	label_en	遴 NN 崔	遴 崔	nn	inside	narrow
geni	6000000075343735214	Q45421489	label_mul	遴 NN 崔	遴 崔	nn	inside	narrow
geni	6000000074735216856	Q45502571	label_en	鉊 NN 李	鉊 李	nn	inside	narrow
geni	6000000074735216856	Q45502571	label_mul	鉊 NN 李	鉊 李	nn	inside	narrow
geni	6000000048526958843	Q11110062	label_en	鎮 NN 柳	鎮 柳	nn	inside	narrow
geni	6000000048526958843	Q11110062	label_mul	鎮 NN 柳	鎮 柳	nn	inside	narrow
wikidata	6000000013706997523	Q76255928	nl	Admiral unknown Ulrich	Admiral Ulrich	unknown	inside	word
wikidata		Q139575263	en	Agnes N.N.	Agnes	n.n.	tail	narrow
wikidata		Q139784227	en	Agnes N.N.	Agnes	n.n.	tail	narrow
wikidata		Q139562904	en	Agnes N.N.	Agnes	n.n.	tail	narrow
wikidata		Q139783996	en	Agnes N.N.	Agnes	n.n.	tail	narrow
wikidata		Q139566570	en	Agnes N.N.	Agnes	n.n.	tail	narrow
wikidata		Q139587926	en	Agnes N.N.	Agnes	n.n.	tail	narrow
wikidata		Q139671252	en	Agnes N.N.	Agnes	n.n.	tail	narrow
wikidata		Q139562747	en	Agnes N.N.	Agnes	n.n.	tail	narrow
wikidata		Q128849906	mul	Alderman NN Lawton, of Cork	Alderman Lawton, of Cork	nn	inside	narrow
wikidata		Q128849906	en	Alderman NN Lawton, of Cork	Alderman Lawton, of Cork	nn	inside	narrow
wikidata		Q75886956	en	Alderman unknown Ogle	Alderman Ogle	unknown	inside	word
wikidata		Q75886956	nl	Alderman unknown Ogle	Alderman Ogle	unknown	inside	word
wikidata	6000000000474908557	Q75578012	en	Ann (Unknown) (Flint) Southwick	Ann (Flint) Southwick	unknown	inside	word
wikidata		Q139670466	en	Anna Barbara N.N.	Anna Barbara	n.n.	tail	narrow
wikidata		Q139574668	en	Anna Barbara N.N.	Anna Barbara	n.n.	tail	narrow
wikidata		Q139574049	en	Anna Barbara N.N.	Anna Barbara	n.n.	tail	narrow
wikidata		Q139572687	en	Anna Barbara N.N.	Anna Barbara	n.n.	tail	narrow
wikidata		Q139562260	en	Anna Dorothea N.N.	Anna Dorothea	n.n.	tail	narrow
wikidata		Q139588639	en	Anna Elisabeth N.N.	Anna Elisabeth	n.n.	tail	narrow
wikidata		Q139561879	en	Anna Katharina N.N.	Anna Katharina	n.n.	tail	narrow
wikidata		Q139588847	en	Anna Margarete N.N.	Anna Margarete	n.n.	tail	narrow
wikidata		Q139559988	en	Anna Maria N.N.	Anna Maria	n.n.	tail	narrow
wikidata		Q139560916	en	Anna Maria N.N.	Anna Maria	n.n.	tail	narrow
wikidata		Q139562087	en	Anna Maria N.N.	Anna Maria	n.n.	tail	narrow
wikidata		Q139670420	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139573280	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139783647	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139769468	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139670475	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139670488	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139670491	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139670411	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139670419	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139560028	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139559967	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139588284	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139560043	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139784018	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139556746	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139560061	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139560063	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139589003	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139580104	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139556522	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139557891	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139783491	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139574651	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562814	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139573581	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139670522	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139563448	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139588901	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139563064	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139784001	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139589027	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139589030	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139783607	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139671073	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139671085	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139557451	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139563946	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139563798	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139566780	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562783	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139572987	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139563500	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139566468	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139566871	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562396	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562442	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562552	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562561	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139671267	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139671270	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139573669	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139670962	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562729	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139560931	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139560938	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139560941	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562334	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139567384	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139573663	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562652	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139562753	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139671643	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139672154	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139572588	en	Anna N.N.	Anna	n.n.	tail	narrow
wikidata		Q139783650	en	Apollonia N.N.	Apollonia	n.n.	tail	narrow
wikidata		Q139582029	en	Apollonia N.N.	Apollonia	n.n.	tail	narrow
wikidata		Q139563876	en	Apollonia N.N.	Apollonia	n.n.	tail	narrow
wikidata		Q139567414	en	Apollonia N.N.	Apollonia	n.n.	tail	narrow
wikidata		Q139671040	en	Apollonia N.N.	Apollonia	n.n.	tail	narrow
wikidata		Q139574243	en	Apollonia N.N.	Apollonia	n.n.	tail	narrow
wikidata		Q139563712	en	Apollonia N.N.	Apollonia	n.n.	tail	narrow
wikidata		Q75992619	en	Archbishop unknown Gregg	Archbishop Gregg	unknown	inside	word
wikidata		Q75992619	nl	Archbishop unknown Gregg	Archbishop Gregg	unknown	inside	word
wikidata		Q75705269	en	Archbishop unknown Söderblom	Archbishop Söderblom	unknown	inside	word
wikidata		Q75705269	nl	Archbishop unknown Söderblom	Archbishop Söderblom	unknown	inside	word
wikidata		Q75831056	en	Archdeacon unknown Meade	Archdeacon Meade	unknown	inside	word
wikidata		Q75831056	nl	Archdeacon unknown Meade	Archdeacon Meade	unknown	inside	word
wikidata		Q75462987	en	Archdeacon unknown Mylrea	Archdeacon Mylrea	unknown	inside	word
wikidata		Q75462987	nl	Archdeacon unknown Mylrea	Archdeacon Mylrea	unknown	inside	word
wikidata		Q76049765	en	Archdeacon unknown Randall	Archdeacon Randall	unknown	inside	word
wikidata		Q76049765	nl	Archdeacon unknown Randall	Archdeacon Randall	unknown	inside	word
wikidata		Q76005033	en	Archdeacon unknown Smith	Archdeacon Smith	unknown	inside	word
wikidata		Q76005033	nl	Archdeacon unknown Smith	Archdeacon Smith	unknown	inside	word
wikidata		Q76071981	en	Archdeacon unknown Wade	Archdeacon Wade	unknown	inside	word
wikidata		Q76071981	nl	Archdeacon unknown Wade	Archdeacon Wade	unknown	inside	word
wikidata		Q2550027	es	Arconte Desconocido	Arconte	desconocido	tail	word
wikidata		Q76229704	nl	Assist. Commissary-Gen. unknown de Smidt	Assist. Commissary-Gen. de Smidt	unknown	inside	word
wikidata		Q139769398	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139671673	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139670251	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139581996	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139582022	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139671678	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139573413	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139563127	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139581916	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139562572	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139565291	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139557906	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139587570	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139783423	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139574277	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139574280	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139573381	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139560388	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139588520	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139557903	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139563166	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139559930	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139783662	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139562757	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139562752	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139587952	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139572547	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139563694	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q139565392	en	Barbara N.N.	Barbara	n.n.	tail	narrow
wikidata		Q75875773	en	Baron Admiral unknown von Oesterreicher	Baron Admiral von Oesterreicher	unknown	inside	word
wikidata		Q75875773	nl	Baron Admiral unknown von Oesterreicher	Baron Admiral von Oesterreicher	unknown	inside	word
wikidata		Q129257427	mul	Baron NN Macquibbon	Baron Macquibbon	nn	inside	narrow
wikidata		Q129257427	en	Baron NN Macquibbon	Baron Macquibbon	nn	inside	narrow
wikidata		Q131729913	mul	Baron NN Verger, Reichsfreiherr von Moosdord	Baron Verger, Reichsfreiherr von Moosdord	nn	inside	narrow
wikidata		Q131729913	en	Baron NN Verger, Reichsfreiherr von Moosdord	Baron Verger, Reichsfreiherr von Moosdord	nn	inside	narrow
wikidata		Q76217607	nl	Baron unknown Arm	Baron Arm	unknown	inside	word
wikidata		Q76045006	en	Baron unknown Dankelman	Baron Dankelman	unknown	inside	word
wikidata		Q76045006	nl	Baron unknown Dankelman	Baron Dankelman	unknown	inside	word
wikidata		Q124786379	nl	Baron unknown Despine	Baron Despine	unknown	inside	word
wikidata		Q76265286	en	Baron unknown Hoboken	Baron Hoboken	unknown	inside	word
wikidata		Q76265286	nl	Baron unknown Hoboken	Baron Hoboken	unknown	inside	word
wikidata		Q75241476	en	Baron unknown Maytheny	Baron Maytheny	unknown	inside	word
wikidata		Q75241476	nl	Baron unknown Maytheny	Baron Maytheny	unknown	inside	word
wikidata		Q75776951	en	Baron unknown O'Brien	Baron O'Brien	unknown	inside	word
wikidata		Q75776951	nl	Baron unknown O'Brien	Baron O'Brien	unknown	inside	word
wikidata		Q76061797	en	Baron unknown Porcelli	Baron Porcelli	unknown	inside	word
wikidata		Q76061797	nl	Baron unknown Porcelli	Baron Porcelli	unknown	inside	word
wikidata		Q76315095	en	Baron unknown Posse	Baron Posse	unknown	inside	word
wikidata		Q76315095	nl	Baron unknown Posse	Baron Posse	unknown	inside	word
wikidata		Q75280851	en	Baron unknown Steengracht van Moyland	Baron Steengracht van Moyland	unknown	inside	word
wikidata		Q75280851	nl	Baron unknown Steengracht van Moyland	Baron Steengracht van Moyland	unknown	inside	word
wikidata		Q75729527	en	Baron unknown Testa	Baron Testa	unknown	inside	word
wikidata		Q75729527	nl	Baron unknown Testa	Baron Testa	unknown	inside	word
wikidata		Q75815471	en	Baron unknown Testaferrata	Baron Testaferrata	unknown	inside	word
wikidata		Q75815471	nl	Baron unknown Testaferrata	Baron Testaferrata	unknown	inside	word
wikidata	6000000158331534948	Q75266369	en	Baron unknown Thenard	Baron Thenard	unknown	inside	word
wikidata	6000000158331534948	Q75266369	nl	Baron unknown Thenard	Baron Thenard	unknown	inside	word
wikidata		Q75386365	en	Baron unknown Vaes	Baron Vaes	unknown	inside	word
wikidata		Q75386365	nl	Baron unknown Vaes	Baron Vaes	unknown	inside	word
wikidata		Q76310838	en	Baron unknown Vygh	Baron Vygh	unknown	inside	word
wikidata		Q76310838	nl	Baron unknown Vygh	Baron Vygh	unknown	inside	word
wikidata		Q75620182	en	Baron unknown d'Angell de Kleinfeld	Baron d'Angell de Kleinfeld	unknown	inside	word
wikidata		Q75620182	nl	Baron unknown d'Angell de Kleinfeld	Baron d'Angell de Kleinfeld	unknown	inside	word
wikidata		Q75280778	en	Baron unknown de Baumbach	Baron de Baumbach	unknown	inside	word
wikidata		Q75280778	nl	Baron unknown de Baumbach	Baron de Baumbach	unknown	inside	word
wikidata	6000000058983698262	Q75748008	nl	Baron unknown de Belabre	Baron de Belabre	unknown	inside	word
wikidata		Q76033849	nl	Baron unknown de Bois David	Baron de Bois David	unknown	inside	word
wikidata		Q75336894	en	Baron unknown de Brienen	Baron de Brienen	unknown	inside	word
wikidata		Q75336894	nl	Baron unknown de Brienen	Baron de Brienen	unknown	inside	word
wikidata		Q75601993	en	Baron unknown de Cassin	Baron de Cassin	unknown	inside	word
wikidata		Q75601993	nl	Baron unknown de Cassin	Baron de Cassin	unknown	inside	word
wikidata		Q75756533	en	Baron unknown de Conchy	Baron de Conchy	unknown	inside	word
wikidata		Q75756533	nl	Baron unknown de Conchy	Baron de Conchy	unknown	inside	word
wikidata		Q76268655	en	Baron unknown de Mallet	Baron de Mallet	unknown	inside	word
wikidata		Q76268655	nl	Baron unknown de Mallet	Baron de Mallet	unknown	inside	word
wikidata		Q75807188	en	Baron unknown de Posson	Baron de Posson	unknown	inside	word
wikidata		Q75807188	nl	Baron unknown de Posson	Baron de Posson	unknown	inside	word
wikidata		Q75937769	en	Baron unknown de Reuter	Baron de Reuter	unknown	inside	word
wikidata		Q75937769	nl	Baron unknown de Reuter	Baron de Reuter	unknown	inside	word
wikidata		Q75873844	en	Baron unknown de Stieger	Baron de Stieger	unknown	inside	word
wikidata		Q75873844	nl	Baron unknown de Stieger	Baron de Stieger	unknown	inside	word
wikidata		Q75629066	en	Baron unknown de Strack	Baron de Strack	unknown	inside	word
wikidata		Q75629066	nl	Baron unknown de Strack	Baron de Strack	unknown	inside	word
wikidata		Q76229736	en	Baron unknown di Castel Cicciano	Baron di Castel Cicciano	unknown	inside	word
wikidata		Q76229736	nl	Baron unknown di Castel Cicciano	Baron di Castel Cicciano	unknown	inside	word
wikidata		Q76258760	en	Baron unknown di San Felici	Baron di San Felici	unknown	inside	word
wikidata		Q76258760	nl	Baron unknown di San Felici	Baron di San Felici	unknown	inside	word
wikidata		Q76185282	en	Baron unknown van Aerssen Beÿeren van Voshol	Baron van Aerssen Beÿeren van Voshol	unknown	inside	word
wikidata		Q76185282	nl	Baron unknown van Aerssen Beÿeren van Voshol	Baron van Aerssen Beÿeren van Voshol	unknown	inside	word
