geni_id	qid	cjk_names	label_en	culture	state
6000000134899704845		沉 河東聞喜		zh	unknown: no Latin form for this name
6000000134899985937		劭 子訥 河南洛陽		zh	unknown: no Latin form for this name
6000000134900090881		寬 河南洛陽		zh	unknown: no Latin form for this name
6000000134900194821		隴西		zh	unknown: no Latin form for this name
6000000134900296829		子攸 彥達 河南洛陽		zh	unknown: no Latin form for this name
6000000134901281835		河南洛陽 | 河南洛陽 一		zh	unknown: no Latin form for this name
6000000135004804893		璡 隴西狄道 | 璡 隴西狄道 一		zh	unknown: no Latin form for this name
6000000135004951905		璹 隴西狄道		zh	unknown: no Latin form for this name
6000000135005704868		瑀 隴西狄道		zh	unknown: no Latin form for this name
6000000135005790865		璀 隴西狄道		zh	unknown: no Latin form for this name
6000000135005953822		玢 隴西狄道		zh	unknown: no Latin form for this name
6000000135006020833		琯 隴西狄道 | 琯 隴西狄道 十一		zh	unknown: no Latin form for this name
6000000135006295869		河東解縣		zh	unknown: no Latin form for this name
6000000135006321821		杆 隴西狄道		zh	unknown: no Latin form for this name
6000000135006839821		弘略 隴西狄道 | 弘略 隴西狄道 四		zh	unknown: no Latin form for this name
6000000135008585957		隴西狄道 | 隴西狄道 一		zh	unknown: no Latin form for this name
6000000135008997842		隴西狄道 | 隴西狄道 四		zh	unknown: no Latin form for this name
6000000135009013889		隴西狄道 | 字明 隴西狄道 五|二十四		zh	unknown: no Latin form for this name
6000000135009718821		隴西狄道 | 隴西狄道 二		zh	unknown: no Latin form for this name
6000000135258532945		京兆杜陵		zh	unknown: no Latin form for this name
6000000135258837953		孝殷 太原 | 孝殷 太原 一		zh	unknown: no Latin form for this name
6000000135259280885		河東聞喜		zh	unknown: no Latin form for this name
6000000135259642095		亘 弘農華陰		zh	unknown: no Latin form for this name
6000000135259967000		未知		zh	unknown: no Latin form for this name
6000000135260145890		弘農華陰		zh	unknown: no Latin form for this name
6000000135260230899		鏐 剛美 太原		zh	unknown: no Latin form for this name
6000000135260430840		珏 寶元 京兆杜陵		zh	unknown: no Latin form for this name
6000000135549377875		太原祁縣		zh	unknown: no Latin form for this name
6000000135554739960		鍴 太原 | 鍴 太原 三		zh	unknown: no Latin form for this name
6000000135561420859		范陽涿縣		zh	unknown: no Latin form for this name
6000000135561906861		太原祁縣		zh	unknown: no Latin form for this name
6000000135569088077		踐言 武功		zh	unknown: no Latin form for this name
6000000135570058899		踐信 武功		zh	unknown: no Latin form for this name
6000000135615243999		悦 樂浪		zh	unknown: no Latin form for this name
6000000135616106980		俟兜 尉遲		zh	unknown: no Latin form for this name
6000000135616111845		賀拔 | 賀拔 二		zh	unknown: no Latin form for this name
6000000135617631824		迥 尉遲		zh	unknown: no Latin form for this name
6000000135619743116		知約 河南洛陽		zh	unknown: no Latin form for this name
6000000135620347054		德洽 河南洛陽 | 德洽 河南洛陽 六		zh	unknown: no Latin form for this name
6000000135620439225		楨干 河南洛陽		zh	unknown: no Latin form for this name
6000000135620993952		積善 河南洛陽		zh	unknown: no Latin form for this name
6000000135620999964		義積 河南洛陽		zh	unknown: no Latin form for this name
6000000135621757828		知勗 河南洛陽		zh	unknown: no Latin form for this name
6000000135626994829		拏 趙郡		zh	unknown: no Latin form for this name
6000000135636141003		孝謙 扶風平陵		zh	unknown: no Latin form for this name
6000000135637398823		察 扶風平陵		zh	unknown: no Latin form for this name
6000000135641869927		河南洛陽		zh	unknown: no Latin form for this name
6000000135642276863		弘暹 河南洛陽		zh	unknown: no Latin form for this name
6000000135647005956		希寂 澄遠 扶風平陵		zh	unknown: no Latin form for this name
6000000135665415043		含 字含 河南洛陽		zh	unknown: no Latin form for this name
6000000135666727821		希瑊 河南洛陽		zh	unknown: no Latin form for this name
6000000135689480933		河東汾陰 | 河東汾陰 六		zh	unknown: no Latin form for this name
6000000135689520976		縚 河東汾陰		zh	unknown: no Latin form for this name
6000000135689937857		愿 河東汾陰		zh	unknown: no Latin form for this name
6000000135690266833		怤 河東汾陰		zh	unknown: no Latin form for this name
6000000135692483977		錢		zh	unknown: no Latin form for this name
6000000135693780908		攸止 太原文水		zh	unknown: no Latin form for this name
6000000135693871917		太原文水		zh	unknown: no Latin form for this name
6000000135721182950		去盈 范陽		zh	unknown: no Latin form for this name
6000000135775005048		寳 潁川		zh	unknown: no Latin form for this name
6000000135775653041		潁川		zh	unknown: no Latin form for this name
6000000135776009110		玄詧 潁川 | 玄詧 潁川 四		zh	unknown: no Latin form for this name
6000000135776369921		恭容 潁川		zh	unknown: no Latin form for this name
6000000135776534844		潁川		zh	unknown: no Latin form for this name
6000000135785635874		士棱 彥威 太原文水 | 士棱 彥威 太原文水 一		zh	unknown: no Latin form for this name
6000000135785918828		太原文水		zh	unknown: no Latin form for this name
6000000135791910867		重規 太原文水		zh	unknown: no Latin form for this name
6000000135793030932		潛曜 滎陽開封		zh	unknown: no Latin form for this name
6000000135809281893		遺義 清河		zh	unknown: no Latin form for this name
6000000136694531821		督兒 勢		ja	unknown: no Latin form for this name
6000000136694733833		薩克噶勒台 博爾濟吉特		ja	unknown: no Latin form for this name
6000000136694737821		魯帖木爾 博爾濟吉特		ja	unknown: no Latin form for this name
6000000136694810821		喇克沁 博爾濟吉特		ja	unknown: no Latin form for this name
6000000136694987833		魯乃 博爾濟吉特		ja	unknown: no Latin form for this name
6000000136694990821		魯克帖木爾 博爾濟吉特 | 魯克帖木爾 博爾濟吉特 一		ja	unknown: no Latin form for this name
6000000136695070821		達噶立克 博爾濟吉特		ja	unknown: no Latin form for this name
6000000136695156833		古蘇台巴特爾 博爾濟吉特		ja	unknown: no Latin form for this name
6000000138284813844		諲 蘭陵		zh	unknown: no Latin form for this name
6000000138306651821		寡尤 慎言 南蘭陵		zh	unknown: no Latin form for this name
6000000138307145821		隱 德夫 南蘭陵		zh	unknown: no Latin form for this name
6000000138309138981		滂 南蘭陵		zh	unknown: no Latin form for this name
6000000138312292844		浚 南蘭陵		zh	unknown: no Latin form for this name
6000000138312560962		令懲 令懲 南蘭陵 | 令懲 令懲 南蘭陵 三		zh	unknown: no Latin form for this name
6000000138313391895		濱 允藏 南蘭陵 | 濱 允藏 南蘭陵 十一		zh	unknown: no Latin form for this name
6000000138313764896		樞 踐言 陳郡陽夏		zh	unknown: no Latin form for this name
6000000138313878850		陳郡陽夏		zh	unknown: no Latin form for this name
6000000138338773857		河東聞喜		zh	unknown: no Latin form for this name
6000000138339936933		爾海 博爾濟吉特 | 爾海 博爾濟吉特 三		ja	unknown: no Latin form for this name
6000000138340015854		弘略 陳郡陽夏		zh	unknown: no Latin form for this name
6000000138340326821		袞諾顏 博爾濟吉特 | 袞諾顏 博爾濟吉特 二		ja	unknown: no Latin form for this name
6000000138351219096		恭 南蘭陵		zh	unknown: no Latin form for this name
6000000138353125862		祗 敬式 南蘭陵		zh	unknown: no Latin form for this name
6000000138353554845		餝性 脩容 南蘭陵		zh	unknown: no Latin form for this name
6000000138373786856		河東解縣		zh	unknown: no Latin form for this name
6000000138442862821		儹 思本 蘭陵 | 儹 思本 蘭陵 三		zh	unknown: no Latin form for this name
6000000138443558821		京兆杜陵		zh	unknown: no Latin form for this name
6000000138444159821		瑶 滎陽開封 | 瑶 滎陽開封 二		zh	unknown: no Latin form for this name
6000000138444637828		寬 蘭陵 | 寬 蘭陵 一		zh	unknown: no Latin form for this name
6000000138444797821		慤 蘭陵 | 慤 蘭陵 二		zh	unknown: no Latin form for this name
6000000138444973821		隱 蘭陵 | 隱 蘭陵 三		zh	unknown: no Latin form for this name
6000000138448987821		敳 賀		zh	unknown: no Latin form for this name
6000000138449040829		緄 德信 賀		zh	unknown: no Latin form for this name
6000000138449231832		京兆杜陵		zh	unknown: no Latin form for this name
6000000138457736821		京兆杜陵		zh	unknown: no Latin form for this name
6000000138461479821		未知		zh	unknown: no Latin form for this name
6000000138462215986		行璪 蘭陵		zh	unknown: no Latin form for this name
6000000138473832831		璹 南蘭陵		zh	unknown: no Latin form for this name
6000000138474999823		廬江		zh	unknown: no Latin form for this name
6000000138490292821		京兆杜陵		zh	unknown: no Latin form for this name
6000000138491619834		瑊 南蘭陵		zh	unknown: no Latin form for this name
6000000138499407828		愉 蘭陵 | 愉 蘭陵 一		zh	unknown: no Latin form for this name
6000000138499721833		隱之 蘭陵 | 隱之 蘭陵 三		zh	unknown: no Latin form for this name
6000000138499986831		溫恭 蘭陵 | 溫恭 蘭陵 五		zh	unknown: no Latin form for this name
6000000138501767832		混之 蘭陵 | 混之 蘭陵 七		zh	unknown: no Latin form for this name
6000000138571605827		琅邪臨沂		zh	unknown: no Latin form for this name
6000000138573324929		緝 琅邪臨沂 | 緝 琅邪臨沂 三		zh	unknown: no Latin form for this name
6000000138734603066		占 京兆杜陵		zh	unknown: no Latin form for this name
6000000138734683274		京兆杜陵 | 京兆杜陵 一		zh	unknown: no Latin form for this name
6000000138734841124		京兆杜陵 | 京兆杜陵 四		zh	unknown: no Latin form for this name
6000000138735192036		酰 會稽		zh	unknown: no Latin form for this name
6000000138735544926		京兆杜陵 | 京兆杜陵 五		zh	unknown: no Latin form for this name
6000000138735716011		京兆杜陵 | 京兆杜陵 二		zh	unknown: no Latin form for this name
6000000138735719962		京兆杜陵 | 京兆杜陵 三		zh	unknown: no Latin form for this name
6000000138749230870		勒哲依圖鴻郭斡妣吉 鄂		ko	unknown: no Latin form for this name
6000000138749775829		錫克 ᡔᡆᠷᡆᠰ | 錫克 博爾濟吉特		ko	unknown: no Latin form for this name
6000000138758872924		孺休 休之 京兆杜陵		zh	unknown: no Latin form for this name
6000000138759136821		隴西狄道 | 隴西狄道 十一		zh	unknown: no Latin form for this name
6000000138759192845		裔休 徽之 京兆杜陵 | 裔休 徽之 京兆杜陵 一		zh	unknown: no Latin form for this name
6000000138781619381		殷 隴西		zh	unknown: no Latin form for this name
6000000138924096821		京兆杜陵		zh	unknown: no Latin form for this name
6000000138928680016		河東解縣		zh	unknown: no Latin form for this name
6000000138954410970		該 字該 京兆杜陵 | 該 字該 京兆杜陵 三		zh	unknown: no Latin form for this name
6000000138965183995		監文 范		zh	unknown: no Latin form for this name
6000000139244249215		滎陽開封		zh	unknown: no Latin form for this name
6000000139259014836		殷 鉅鹿曲城		zh	unknown: no Latin form for this name
6000000139259299822		系 景宗 鉅鹿曲城 | 系 景宗 鉅鹿曲城 三		zh	unknown: no Latin form for this name
6000000139290961985		琅邪臨沂 | 琅邪臨沂 一		zh	unknown: no Latin form for this name
6000000139291253821		逊 會稽餘姚		zh	unknown: no Latin form for this name
6000000139291295821		會稽餘姚		zh	unknown: no Latin form for this name
6000000139292219875		范陽涿縣		zh	unknown: no Latin form for this name
6000000139312463939		弘農華陰		zh	unknown: no Latin form for this name
6000000139320934202		璘 吳郡吳縣 | 璘 吳郡吳縣 四		zh	unknown: no Latin form for this name
6000000139324103855		璆 吳郡吳縣 | 璆 吳郡吳縣 一		zh	unknown: no Latin form for this name
6000000139324601888		戬 吳郡吳縣 | 戬 吳郡吳縣 六		zh	unknown: no Latin form for this name
6000000139324825851		璪 吳郡吳縣 | 璪 吳郡吳縣 二		zh	unknown: no Latin form for this name
6000000139325340847		河東聞喜		zh	unknown: no Latin form for this name
6000000139356266853		范陽涿縣		zh	unknown: no Latin form for this name
6000000139518880879		扶風平陵 | 胡娘 扶風平陵 二		zh	unknown: no Latin form for this name
6000000139534577875		遊藝 元綜 清河 | 遊藝 元綜 清河 四		zh	unknown: no Latin form for this name
6000000139552962821		隴西狄道		zh	unknown: no Latin form for this name
6000000139564385863		京兆武功		zh	unknown: no Latin form for this name
6000000139599609927		踐義 京兆武功		zh	unknown: no Latin form for this name
6000000139599709967		踐忠 京兆武功		zh	unknown: no Latin form for this name
6000000139599735946		踐節 京兆武功		zh	unknown: no Latin form for this name
6000000139668267821		隴西 | 隴西 一		zh	unknown: no Latin form for this name
6000000139672420876		隴西		zh	unknown: no Latin form for this name
6000000139820651821		珮 清河武城		zh	unknown: no Latin form for this name
6000000139852230821		隴西		zh	unknown: no Latin form for this name
6000000139859896854		古堆 博爾濟吉特		ja	unknown: no Latin form for this name
6000000139860206856		楞代博 博爾濟吉特		ja	unknown: no Latin form for this name
6000000139860259822		郭代 博爾濟吉特		ja	unknown: no Latin form for this name
6000000139860450821		羅特布古 博爾濟吉特		ja	unknown: no Latin form for this name
6000000139860520821		羅特特穆爾 博爾濟吉特		ja	unknown: no Latin form for this name
6000000139860992829		魯克特穆爾 博爾濟吉特 | 魯克特穆爾 博爾濟吉特 二		ja	unknown: no Latin form for this name
6000000139880936846		失帖木兒 額斯墨特達爾汗諾顏 綽羅斯 | 失帖木兒 額斯墨特達爾汗諾顏 綽羅斯 二		ko	unknown: no Latin form for this name
6000000139890337947		滎陽開封 | 滎陽開封 二		zh	unknown: no Latin form for this name
6000000140004660291		温答失里 綽羅斯		ko	unknown: no Latin form for this name
6000000140005479243		瓦答失里 哈力鎖魯檀 孛兒只斤		ko	unknown: no Latin form for this name
6000000140006587054		賽罕王		ko	unknown: no Latin form for this name
6000000140007028843		伯都王		ko	unknown: no Latin form for this name
6000000140007033967		羅 綽羅斯		ko	unknown: no Latin form for this name
6000000140007083821		勒伯羅 阿巴把乞兒、阿孛伯 綽羅斯		ko	unknown: no Latin form for this name
6000000140007105836		列革 孛兒只斤		ko	unknown: no Latin form for this name
6000000140007533831		兒忽答孫 綽羅斯 | 兒忽答孫 綽羅斯 一		ko	unknown: no Latin form for this name
6000000140007889113		씨 益山 | 씨 | 益山		ko	unknown: no Latin form for this name
6000000141614940821		瑗 隴西		zh	unknown: no Latin form for this name
6000000141713732832		處恭 隴西		zh	unknown: no Latin form for this name
6000000141714102821		係 隴西		zh	unknown: no Latin form for this name
6000000141746593853		爾圖鼐布延圖 博爾濟吉特 | 爾圖鼐布延圖 博爾濟吉特 一		ja	unknown: no Latin form for this name
6000000141749631824		喇奇塔特 土謝圖汗 博爾濟吉特		ja	unknown: no Latin form for this name
6000000142114947978		啟 仉		ja	unknown: no Latin form for this name
6000000142115083860		仉		ja	unknown: no Latin form for this name
6000000142833503821		戎奴 薄		zh	unknown: no Latin form for this name
6000000143173062982		壯 公明 趙		ja	unknown: no Latin form for this name
6000000143173320939		缺 趙		ja	unknown: no Latin form for this name
6000000143817360909		弘農華陰		zh	unknown: no Latin form for this name
6000000143818019904	Q16904984	卿惲 相州鄴縣		zh	unknown: no Latin form for this name
6000000143818230142		隴西狄道		zh	unknown: no Latin form for this name
6000000143818362822	Q133447882	相州鄴縣		zh	unknown: no Latin form for this name
6000000143818576875		說 龐		zh	unknown: no Latin form for this name
6000000143818696911		去惑 南陽西鄂		zh	unknown: no Latin form for this name
6000000143818765873		詧 龐		zh	unknown: no Latin form for this name
6000000143818816839		履温 龐		zh	unknown: no Latin form for this name
6000000143818892822		景札 龐		zh	unknown: no Latin form for this name
6000000143819027868		去疑 范陽		zh	unknown: no Latin form for this name
6000000143819097280		什伐 河南洛陽		zh	unknown: no Latin form for this name
6000000143819153237		河南洛陽 | 河南洛陽 二		zh	unknown: no Latin form for this name
6000000143819206900		去逸 范陽		zh	unknown: no Latin form for this name
6000000143819417944		隴西狄道 | 隴西狄道 五		zh	unknown: no Latin form for this name
6000000143819489851		去奢 士則 范陽		zh	unknown: no Latin form for this name
6000000143819536860		怙 范陽		zh	unknown: no Latin form for this name
6000000143819628910		愔 范陽 | 愔 范陽 三		zh	unknown: no Latin form for this name
6000000143819629096		僧智 太原祁縣		zh	unknown: no Latin form for this name
6000000143819698829		昙 李		zh	unknown: no Latin form for this name
6000000143819717855		薳 范陽 | 薳 范陽 六		zh	unknown: no Latin form for this name
6000000143819816937		太原祁縣		zh	unknown: no Latin form for this name
6000000143819884994		僧愔 太原祁縣		zh	unknown: no Latin form for this name
6000000143819958899	Q133504169	粲 河南洛陽		zh	unknown: no Latin form for this name
6000000143820037823	Q65802912	河南洛陽		zh	unknown: no Latin form for this name
6000000143820279972		精 慕容		zh	unknown: no Latin form for this name
6000000143820286884		僧略 太原祁縣		zh	unknown: no Latin form for this name
6000000143820326846		神感 太原祁縣		zh	unknown: no Latin form for this name
6000000143820326961	Q45530328	无虑 義常 河南洛陽		zh	unknown: no Latin form for this name
6000000143829288938		粹 玄仁 濟陰冤句		zh	unknown: no Latin form for this name
6000000143829425861		涿郡		zh	unknown: no Latin form for this name
6000000143829500877		裒 濟陰冤句		zh	unknown: no Latin form for this name
6000000143829601905		眕 卞 | 眕 卞 一		zh	unknown: no Latin form for this name
6000000143829608870		眈 卞 | 眈 卞 四		zh	unknown: no Latin form for this name
6000000143829768891		河東聞喜		zh	unknown: no Latin form for this name
6000000143829862821		范陽方城		zh	unknown: no Latin form for this name
6000000143829902860		壸 望之 卞		zh	unknown: no Latin form for this name
6000000143829927891		河東聞喜		zh	unknown: no Latin form for this name
6000000143829936849		盱 卞 | 盱 卞 二		zh	unknown: no Latin form for this name
6000000143830592936		嵚 王		zh	unknown: no Latin form for this name
6000000143831435844		朂 王		zh	unknown: no Latin form for this name
6000000143831480822		彝 王		zh	unknown: no Latin form for this name
6000000143831915983		錯 王		zh	unknown: no Latin form for this name
6000000143832266972		鳯 森 王		zh	unknown: no Latin form for this name
6000000143832299039		億 榮 王		zh	unknown: no Latin form for this name
6000000143832567821		濆 貢 賚 賁 王 | 王(濆貢賚賁)?		zh	unknown: no Latin form for this name
6000000143833977841		次恭 張		zh	unknown: no Latin form for this name
6000000143834353904		曜 襲 王		zh	unknown: no Latin form for this name
6000000143860833017		河南洛陽		zh	unknown: no Latin form for this name
6000000143877686206		無妄 張		zh	unknown: no Latin form for this name
6000000143878030268		裏仁 張		zh	unknown: no Latin form for this name
6000000143878140202		盧		zh	unknown: no Latin form for this name
6000000143878459247	Q16002571	乾曜 張		zh	unknown: no Latin form for this name
6000000143879505821		雍(孫?)		zh	unknown: no Latin form for this name
6000000143879558938	Q16002539	迥 張		zh	unknown: no Latin form for this name
6000000143879619023	Q22812847	敦直 張		zh	unknown: no Latin form for this name
6000000143879772860	Q16002534	椒 張		zh	unknown: no Latin form for this name
6000000143880096968	Q16002610	懋丞 張		zh	unknown: no Latin form for this name
6000000143880469895	Q22812852	伯瑀 張		zh	unknown: no Latin form for this name
6000000143880576893	Q22812860	宇珵 張		zh	unknown: no Latin form for this name
6000000143880905827	Q6804902	彥頨 士瞻 湛然 張		zh	unknown: no Latin form for this name
6000000143945566916		庶 鄭		zh	unknown: no Latin form for this name
6000000143946030859		鄑 鄭		zh	unknown: no Latin form for this name
6000000143946098837		道慓 鄭		zh	unknown: no Latin form for this name
6000000144155582262		嚴		ja	unknown: no Latin form for this name
6000000144156352035		隴西姑臧		zh	unknown: no Latin form for this name
6000000144160135471		京兆杜陵		zh	unknown: no Latin form for this name
6000000144160345543		京兆杜陵		zh	unknown: no Latin form for this name
6000000144161715068		絳州聞喜 | 絳州聞喜 二		zh	unknown: no Latin form for this name
6000000144162180940		絳州聞喜 | 絳州聞喜 一		zh	unknown: no Latin form for this name
6000000144163309124		穆伯 姜姓		ja	unknown: no Latin form for this name
6000000144164624857		季子 姜姓		ja	unknown: no Latin form for this name
6000000144164756075		夭 崔		ja	unknown: no Latin form for this name
6000000144164780842		沃 姜姓		ja	unknown: no Latin form for this name
6000000144164953930		衛 惠叔 姜		ja	unknown: no Latin form for this name
6000000144164994830		野 姜		ja	unknown: no Latin form for this name
6000000144165361098		洛 襄伯 姜		ja	unknown: no Latin form for this name
6000000144165832976		錯 崔		zh	unknown: no Latin form for this name
6000000144166168915		平 姜		ja	unknown: no Latin form for this name
6000000144166192006		疾 崔		zh	unknown: no Latin form for this name
6000000144166394956		彊 崔		ja	unknown: no Latin form for this name
6000000144166463897		明 崔		ja	unknown: no Latin form for this name
6000000144166777867		叔 懿子 姜		ja	unknown: no Latin form for this name
6000000144166855874		姜 東郭		ja	unknown: no Latin form for this name
6000000144167076876		萼 崔		zh	unknown: no Latin form for this name
6000000144167129832		杼 崔		ja	unknown: no Latin form for this name
6000000144167232864		前妻?		ja	unknown: no Latin form for this name
6000000144172110043		綏 謝		zh	unknown: no Latin form for this name
6000000144173170988		陳留尉氏		zh	unknown: no Latin form for this name
6000000144173411930		該 蕭		zh	unknown: no Latin form for this name
6000000144173697951		普曜 琅邪臨沂		zh	unknown: no Latin form for this name
6000000144174382834		陳留尉氏		zh	unknown: no Latin form for this name
6000000144174762843		曇生 琅邪臨沂		zh	unknown: no Latin form for this name
6000000144174788897		詡 琅邪臨沂		zh	unknown: no Latin form for this name
6000000144185895173		愿 鄭 | 愿 鄭 九		zh	unknown: no Latin form for this name
6000000144187857874		寵 鄭 | 寵 鄭 四		ja	unknown: no Latin form for this name
6000000144188360858		颎 三明 鄭 | 颎 三明 鄭 三		zh	unknown: no Latin form for this name
6000000144188440907		琅邪臨沂		zh	unknown: no Latin form for this name
6000000144188842821		戭 鄭 | 戭 鄭 八		zh	unknown: no Latin form for this name
6000000144369564821		晙 琅邪臨沂		zh	unknown: no Latin form for this name
6000000144370792821		滎陽開封 | 滎陽開封 一		zh	unknown: no Latin form for this name
6000000144370925821		滎陽開封 | 滎陽開封 二		zh	unknown: no Latin form for this name
6000000144371083821		氏 殤 滎陽開封 | 氏 殤 滎陽開封 三		zh	unknown: no Latin form for this name
6000000144372405821		氏 殤 滎陽開封 | 氏 殤 滎陽開封 四		zh	unknown: no Latin form for this name
6000000144372520821		氏 殤 滎陽開封 | 氏 殤 滎陽開封 五		zh	unknown: no Latin form for this name
6000000144418091207		紹 廉 姜		ja	unknown: no Latin form for this name
6000000144418419187		筆 姬 | 賈相公 筆		ja	unknown: no Latin form for this name
6000000144418783330		敷 弘農華陰		zh	unknown: no Latin form for this name
6000000144418842219		伯車 姬		ja	unknown: no Latin form for this name
6000000144419324131		壬 川 姜		ja	unknown: no Latin form for this name
6000000144419349037		衡 姜姓		ja	unknown: no Latin form for this name
6000000144419358047		年 孝 姜		ja	unknown: no Latin form for this name
6000000144419469011		虎 姜姓		ja	unknown: no Latin form for this name
6000000144419561045		枋 禮 姜		ja	unknown: no Latin form for this name
6000000144419632002		妾? ‏‏‎ ‎		zh	unknown: no Latin form for this name
6000000144419816008		易 仁 姜		ja	unknown: no Latin form for this name
6000000144419824857		唤 姬		ja	unknown: no Latin form for this name
6000000144419831972		兕 姬		ja	unknown: no Latin form for this name
6000000144419833894		公明 姬 | 賈國始祖 賈共公 姬公明		ja	unknown: no Latin form for this name
6000000144419881975		銘 恭 姜		ja	unknown: no Latin form for this name
6000000144419913912		平 姜		ja	unknown: no Latin form for this name
6000000144419931871		蕹 姬		ja	unknown: no Latin form for this name
6000000144419966999		駱 温 姜		ja	unknown: no Latin form for this name
6000000144420106942		樂利 姜		ja	unknown: no Latin form for this name
6000000144420175853		萋 姬		ja	unknown: no Latin form for this name
6000000144420198837		奇 忠 姜		ja	unknown: no Latin form for this name
6000000144420265879		青 讓 姜		ja	unknown: no Latin form for this name
6000000144420280884		其 安 姜		ja	unknown: no Latin form for this name
6000000144420416882		隱 姜姓		ja	unknown: no Latin form for this name
6000000144420418844		佐 泰 姜		ja	unknown: no Latin form for this name
6000000144420532908		太子佚名 子姓 | 太子佚名		zh	unknown: no Latin form for this name
6000000144420548868		兹 姬姓 | 公孫兹		zh	unknown: no Latin form for this name
6000000144610930830		謐 渤海蓨縣 | 謐 渤海蓨縣 三		zh	unknown: no Latin form for this name
6000000144613759821		湖 渤海蓨縣		zh	unknown: no Latin form for this name
6000000144614452833	Q1049189	安定臨涇		zh	unknown: no Latin form for this name
6000000144630198831	Q133467845	范陽涿縣		zh	unknown: no Latin form for this name
6000000144631801821	Q133467864	長妃 隴西狄道		zh	unknown: no Latin form for this name
6000000144632339834		滎陽開封 | 滎陽開封 一		zh	unknown: no Latin form for this name
6000000144654272403		職 芈姓 | 王子職		zh	unknown: no Latin form for this name
6000000144658437893		芈 | 文芈		ja	unknown: no Latin form for this name
6000000144658784886		桱 芈姓 | 沈尹子桱		zh	unknown: no Latin form for this name
6000000144658922024		幕 芈姓 | 公子幕		zh	unknown: no Latin form for this name
6000000144659231973		榖臣 芈姓 | 公子榖臣		zh	unknown: no Latin form for this name
6000000144659452964		罢戎 芈姓 | 公子罢戎		zh	unknown: no Latin form for this name
6000000144659627899		棄疾 芈姓		zh	unknown: no Latin form for this name
6000000144659903836		追舒 子南 芈姓 | 公子追舒(子南)		zh	unknown: no Latin form for this name
6000000144660008836		橐師 芈姓 | 公子橐師		zh	unknown: no Latin form for this name
6000000144661545346		緝 太原晉陽		zh	unknown: no Latin form for this name
6000000144663576927		異 速侯 竇		zh	unknown: no Latin form for this name
6000000144664459883		渾 清河		zh	unknown: no Latin form for this name
6000000144676045848		殷 渤海蓨縣 | 殷 渤海蓨縣 一		zh	unknown: no Latin form for this name
6000000144676134990		婁斤 渤海蓨縣		zh	unknown: no Latin form for this name
6000000144676343863		粲 朔州善無		zh	unknown: no Latin form for this name
6000000144676489834		世辨 尉		zh	unknown: no Latin form for this name
6000000144718607181		姬 | 少姬		ja	unknown: no Latin form for this name
6000000144719596936		驪戎男		ja	unknown: no Latin form for this name
6000000144719815844		卓子 姬		ja	unknown: no Latin form for this name
6000000144720586049		豹 姬姓 | 叔孫穆子 豹		zh	unknown: no Latin form for this name
6000000144720601951		虺 姬姓		zh	unknown: no Latin form for this name
6000000144722180901		滎陽開封		zh	unknown: no Latin form for this name
6000000144725775152		吕臣 子皮 蔿		zh	unknown: no Latin form for this name
6000000144727070918		眴 芈姓 | 楚厲王(蚡冒) 熊眴		zh	unknown: no Latin form for this name
6000000144727249127		吾离 子姓		zh	unknown: no Latin form for this name
6000000144727333962		姬 | 鄖女		zh	unknown: no Latin form for this name
6000000144727574946		咢 芈姓		zh	unknown: no Latin form for this name
6000000144727576862		佚名 為楚武王所弒		zh	unknown: no Latin form for this name
6000000144727714850		榖於菟 子文 芈姓		zh	unknown: no Latin form for this name
6000000144728005832		姬 | 鄖女 姬氏		zh	unknown: no Latin form for this name
6000000144728026823		姬 | 鄖子		zh	unknown: no Latin form for this name
6000000144742020963		范陽涿縣 | 范陽涿縣 三		zh	unknown: no Latin form for this name
6000000144742179831		提婆 駱		zh	unknown: no Latin form for this name
6000000144742421382		祁子 石		ja	unknown: no Latin form for this name
6000000144742944520		挚 姬姓		ja	unknown: no Latin form for this name
6000000144743786098		何 姬姓		ja	unknown: no Latin form for this name
6000000144744611193		州犁 子姓		zh	unknown: no Latin form for this name
6000000144744739955		碏 姬姓		ja	unknown: no Latin form for this name
6000000144744859028		遨 種 子姓 | 公子種 | 遨 種 子姓 三		zh	unknown: no Latin form for this name
6000000144744991941		駘仲 石		ja	unknown: no Latin form for this name
6000000144745012952		買 石		ja	unknown: no Latin form for this name
6000000144745073916		作蜀 石		ja	unknown: no Latin form for this name
6000000144745080895		稷 石		ja	unknown: no Latin form for this name
6000000144745247821		仲夏 姬姓		ja	unknown: no Latin form for this name
6000000144745363832		慙 石 | 慙 石 二		ja	unknown: no Latin form for this name
6000000144745490828		惡 石 | 惡 石 一		ja	unknown: no Latin form for this name
6000000144745667898		吕 姬姓 | 公子吕		ja	unknown: no Latin form for this name
6000000144745747878		莒 魚		zh	unknown: no Latin form for this name
6000000144745999821		府 魚		zh	unknown: no Latin form for this name
6000000144746274849		寧 姜 | 申侯 寧		ja	unknown: no Latin form for this name
6000000144786515104		范陽涿縣		zh	unknown: no Latin form for this name
6000000144788353154		隴西狄道 | 晉陽公主 李氏		zh	unknown: no Latin form for this name
6000000144790236851		河東聞喜		zh	unknown: no Latin form for this name
6000000144792017920		悝 純陀 河南洛陽		zh	unknown: no Latin form for this name
6000000144792848834		侔 河南洛陽		zh	unknown: no Latin form for this name
6000000144793297930		叱羅		zh	unknown: no Latin form for this name
