date	batch	n	round	geni_id	our_name	qid	their_name	verdict	her_words
2026-09-09	family-adjudication-gui			6000000003493098627	Eleonora Orsini	Q110422553	Donna Eleonora Orsini	SAME	
2026-09-09	family-adjudication-gui			6000000009552944193	Marcus Antonius Agrippa	Q113559872	Marcus Antonius Agrippa	SAME	
2026-09-09	family-adjudication-gui			6000000013060015019	Catalina de Mendoza y Sandoval VIII duquesa del Infantado	Q110588143	Doña Catalina de Mendoza y Sandoval, 8.Duquesa del Infantado, 6.Duquesa de Lerma	SAME	
2026-09-09	family-adjudication-gui			6000000017519515493	Beatrice de Vienne	Q116040749	Béatrice de Vienne, Dame de Commenailles	SAME	
2026-09-09	family-adjudication-gui			6000000041264568832	Gaius Septimius Aper	Q12276042	Gaius Septimius Severus	SAME	
2026-09-09	family-adjudication-gui			6000000000769939920	NN von Oldenburg	Q75381652	third stillborn daughter of Anne of Great Britain	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000005684618001	Sten Kristiernsson Oxenstierna	Q6188560	Sten Kristiernsson	SAME	
2026-09-09	family-adjudication-gui			6000000008978472545	Elisabeth Catharina Jacobsdotter Bure	Q110322747	Elisabeth Burea	SAME	
2026-09-09	family-adjudication-gui			6000000022513764084	Theobald le Botiller 5th Butler	Q75527930	Theobald Butler	SAME	
2026-09-09	family-adjudication-gui			6000000011943705618	Robert Erskine	Q76089553	Robert Erskine	SAME	
2026-09-09	family-adjudication-gui			6000000213039333822	Jens Julius Ammentorp	Q5788471	Jules Hansen	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000223671930003	Fredrik Ulric Abraham Bäck	Q66316931	Fredric Ulric Abraham Bäck	SAME	
2026-09-09	family-adjudication-gui			6000000009773037719	Roman Romanovich von Anrep	Q114246730	Roman von Anrep	SAME	
2026-09-09	family-adjudication-gui			6000000014763185253	Magdalene Sibylle Reuss von Plauen C1	Q139246599	Christiane Sibylle Reuss of Gera	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000020839153855	Otto Vilhelm Mörner af Morlanda	Q124606807	Hampus Stellan Mörner	DIFFERENT	
2026-09-09	family-adjudication-gui			5223433605990032951	Peder Munk (Lange)	Q2066214	Peder Munk	SAME	
2026-09-09	family-adjudication-gui			6000000003087188150	Agnes	Q75384380	Agnes of Germany Hohenstaufen	SAME	
2026-09-09	family-adjudication-gui			6000000012101881721	Georg Ehrenmalm	Q26239752	Arvid Ehrenmalm	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000015200710822	Isabel de Menezes freira em Aveiro	Q106428042	Leonor	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002187826453	Ulrich IV von Kyburg	Q2477025	Ulrich von Kyburg	SAME	
2026-09-09	family-adjudication-gui			6000000013237452604	Carl Jacob Sundevall	Q435781	Carl Jakob Sundevall	SAME	
2026-09-09	family-adjudication-gui			6000000015075441601	Günther von Mansfeld-Vorderort	Q85821475	Günther IV of Mansfeld	SAME	
2026-09-09	family-adjudication-gui			6000000041313787914	Ruqayya bint Umar	Q107492417	Ruqayyah bint Umar	SAME	
2026-09-09	family-adjudication-gui			6000000056190930903	William Barry	Q75644694	William Barry	SAME	
2026-09-09	family-adjudication-gui			6000000068866607902	John Alexander Logie	Q75388055	John of Logie	SAME	
2026-09-09	family-adjudication-gui			6000000197295129841	Nicolaas II van Bronckhorst	Q3337817	Nicolaas II van Bronckhorst	SAME	
2026-09-09	family-adjudication-gui			6000000012672773645	Pehr Ulrik Lilliehorn	Q31900316	Per Ulrik Lilliehorn	SAME	
2026-09-09	family-adjudication-gui			6000000034375837515	Girolamo Trivulzio	Q47468580	Alessandro Trivulzio, 5th Marquess of Sesto Ulteriano	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000006727840983	Katharine	Q1413806	Katharina von Hoya	SAME	
2026-09-09	family-adjudication-gui			6000000027817386844	Lorentz Löschern von Hertzfelt	Q124378716	Lorentz Löschern von Hertzfelt	SAME	
2026-09-09	family-adjudication-gui			6000000003232558406	Eadwin	Q4368928	Edwin, son of Edward the Elder	SAME	
2026-09-09	family-adjudication-gui			6000000006727876751	Kunigunde von Brandenburg Princess	Q1121941	Kunigunde of Brandenburg, Duchess of Slavonia	SAME	
2026-09-09	family-adjudication-gui			6000000010607446849	Konrad von Everstein	Q55100844	Albrecht IV. von Everstein	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000014411551323	Ptolemy Keraunos	Q299387	Ptolemy Ceraunus	SAME	
2026-09-09	family-adjudication-gui			6000000041409063584	Llewelyn ap Meilyr Gryg II	Q110583426	Llywelyn ap Meilir Gryg ap Gruffudd ab Iorwerth	SAME	
2026-09-09	family-adjudication-gui			6000000004085125581	Beatrix de Montlhéry !\	Q2929504	Béatrice de Montlhéry	SAME	
2026-09-09	family-adjudication-gui			6000000003827438391	Heinrich von Nassau-Beilstein	Q2253920	Henry II of Nassau-Beilstein	SAME	
2026-09-09	family-adjudication-gui			6000000009239466405	Симонида Urošević	Q469013	Simonida	SAME	
2026-09-09	family-adjudication-gui			6000000003858686294	Anna von Oettingen	Q44191988	Anne of Oettingen	SAME	
2026-09-09	family-adjudication-gui			6000000004106003883	Mangold von Thurgau und Nellenburg III	Q61139384	Manegold IV von Nellenburg-Veringen	SAME	
2026-09-09	family-adjudication-gui			6000000004180274327	Hay	Q75965077	Sir William Hay of Ardendraught	SAME	
2026-09-09	family-adjudication-gui			6000000002187651950	Frédéric	Q2014842	Frederick, Count of Verdun	SAME	
2026-09-09	family-adjudication-gui			6000000002376011871	Antoni Bazyli Rudolf Walewski h. Pierzchała	Q1332164	Jules Barthélemy-Saint-Hilaire	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000014484301115	Marija Alekseevna Hitrovo	Q61740203	Mariya Musina-Pushkina	SAME	
2026-09-09	family-adjudication-gui			6000000009305096005	NN de Courtenay	Q22678387	Hodierne of Courtenay	SAME	
2026-09-09	family-adjudication-gui			6000000030721684458	Anna van Nassau	Q107052	Christine von Dietz	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002188556537	Adelheid von Henneberg	Q75359542	Sophie von Henneberg	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000003413439886	Bernhard I	Q825311	Bernard I of Werl	SAME	
2026-09-09	family-adjudication-gui			6000000030450499037	Junia Bruta	Q442599	Junia Tertia	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000010262210706	Patrick Graham	Q75388570	Patrick Graham, 1st of Inchbrakie and Aberuthven	SAME	
2026-09-09	family-adjudication-gui			6000000000708816640	Bernard Aton V Trencavel Vicomte de Nîmes	Q511541	Bernard Ato V	SAME	
2026-09-09	family-adjudication-gui			6000000001744971918	Pepin	Q23930942	Pepin	SAME	
2026-09-09	family-adjudication-gui			6000000000700898628	Arsinoë	Q18244320	Cleopatra Tryphaena	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000006444165623	Otakar Bohemia	Q551079	Nicolaus of Luxemburg	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000017370088965	John John Leslie	Q75421259	Sir John Leslie of Wardis, 1st Bt.	SAME	
2026-09-09	family-adjudication-gui			6000000031719765099	Jean Maxwell	Q75274364	Elizabeth Maxwell	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000009968757483	Heinrich Vl von Plauen III	Q105636176	Henry VII (VIII) Reuss of Plauen & Greiz	SAME	
2026-09-09	family-adjudication-gui			6000000011263231760	John Willink	Q6264414	John Willink	SAME	
2026-09-09	family-adjudication-gui			6000000002188579032	Charles d'Alençon	Q185496	Charles III, Count of Alençon	SAME	
2026-09-09	family-adjudication-gui			6000000006444632113	Edward Stafford Kt.	Q5345401	Edward Stafford	SAME	
2026-09-09	family-adjudication-gui			6000000087038856861	Ulrich IV Krautter	Q17362772	Ulrich of Württemberg	SAME	
2026-09-09	family-adjudication-gui			6000000013538893135	John Stewart	Q42656745	John Stewart, 2nd Earl of Traquair	SAME	
2026-09-09	family-adjudication-gui			6000000000172380772	Ade de Montmirail	Q96244934	Ada (de Montmirail)	SAME	
2026-09-09	family-adjudication-gui			6000000005016652319	Jean de Montmirail vicomte de Meaux	Q3175596	John de Montmirail	SAME	
2026-09-09	family-adjudication-gui			6000000027740599622	Tamar Bagratina	Q2915023	Gürcü Hatun	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000080004409877	Konrad Konradiner Graf im Oberlahngau	Q687232	Conrad, Duke of Thuringia	SAME	
2026-09-09	family-adjudication-gui			6000000006906570705	Bishop	Q712570	Jaromír	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000007215555375	Ermessenda	Q56408760	Quíxol	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000009514160940	SĪTĀ aka JĀNAKI aka MYTHILI Rāma	Q191114	Sita	SAME	
2026-09-09	family-adjudication-gui			6000000002890000547	Heribert Capet évêque d'Auxerre	Q3145021	Heribert I d'Auxerre	SAME	
2026-09-09	family-adjudication-gui			6000000003319841583	Katherine Kerr	Q75251676	Catherine Kerr	SAME	
2026-09-09	family-adjudication-gui			6000000011264731331	William Bateson	Q76148369	William Latham Bateson	SAME	
2026-09-09	family-adjudication-gui			6000000003122422610	Albric de Tolosa	Q2832063	Albéric Taillefer de Toulouse	SAME	
2026-09-09	family-adjudication-gui			6000000000320798442	Wisigarda dei Langobardi	Q441547	Wisigard	SAME	
2026-09-09	family-adjudication-gui			6000000004148910638	Mariota Baillie	Q75614133	Mariota Baillie	SAME	
2026-09-09	family-adjudication-gui			6000000005032964330	Ecgfrið	Q727889	Ecgfrith of Mercia	SAME	
2026-09-09	family-adjudication-gui			6000000006101322866	Alexander	Q313883	Alexandros II of Macedon	SAME	
2026-09-09	family-adjudication-gui			6000000006727855355	Christian Barclay	Q75388632	Christine Barclay	SAME	
2026-09-09	family-adjudication-gui			6000000009305140395	Philippa de Laval	Q96243621	Philippe de Laval	SAME	
2026-09-09	family-adjudication-gui			6000000015037717585	Anna von Meissen I3	Q110367270	Katharina von Plauen	SAME	
2026-09-09	family-adjudication-gui			6000000021121691616	Maredudd Ddu ap Gronwy	Q99075854	Maredudd Ddû ap Gronwy ap Maredudd ab Iorwerth	SAME	
2026-09-09	family-adjudication-gui			6000000032576107821	Claudia Pulchra Sempronia	Q1097304	Claudia	SAME	
2026-09-09	family-adjudication-gui			6000000097558658922	Jean de Rohan Seigneur de Frontenay	Q3131315	Henri I de Rohan	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000208254846838	Konrad II Helfenstein-Blaubeuren	Q61140234	Conrad II, Count of Helfenstein	SAME	
2026-09-09	family-adjudication-gui			6000000021631656168	Élisabeth von Lichtenberg	Q116004914	Elisabeth von Lichtenberg	SAME	
2026-09-09	family-adjudication-gui			6000000009432043639	Wulfhilda	Q75382324	Wulfhild	SAME	
2026-09-09	family-adjudication-gui			6000000003827746052	NN von Waldeck (von Schwalenberg)	Q116150015	of Schwalenberg	SAME	
2026-09-09	family-adjudication-gui			6000000003828302118	Paldolf di Salerno	Q28006728	Pandulf of Capaccio	SAME	
2026-09-09	family-adjudication-gui			6000000182232565850	Jutta Eriksdotter	Q3492100	Jutta of Denmark	SAME	
2026-09-09	family-adjudication-gui			6000000001789021838	Mathilde de Montbéliard von Mömpelgard	Q22674506	Matilde of Mousson	SAME	
2026-09-09	family-adjudication-gui			6000000011638357492	Gui I de Lusignan	Q432490	Guy of Lusignan Count of Angoulême	SAME	
2026-09-09	family-adjudication-gui			6000000001501047972	Alberon van Leuven	Q708191	Albero I of Louvain	SAME	
2026-09-09	family-adjudication-gui			6000000002188286798	Friedrich III	Q76300006	Frederick, Count of Montfort-Feldkirch	SAME	
2026-09-09	family-adjudication-gui			6000000006101240144	Antiochus Eupator V	Q298628	Antiochus V	SAME	
2026-09-09	family-adjudication-gui			6000000008506350287	Gómez Manrique comendador de Lopera	Q6003004	Martín de Padilla y Manrique, 1st Count of Santa Gadea	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000015342785830	Antonio Caracciolo	Q105817140	Don Camillo Caracciolo, 2.Principe di Avellino, 3.Duca di Atripalda	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000017469723032	Æbba	Q3717838	Æbbe of Coldingham	SAME	
2026-09-09	family-adjudication-gui			6000000033750703542	Yelena Ivanovna	Q131934986	Васіліса	SAME	
2026-09-09	family-adjudication-gui			6000000003827883178	John lll de Legh	Q76356145	John Leigh	SAME	
2026-09-09	family-adjudication-gui			6000000003897399365	Jakob Björnsson (Bååt)	Q131306355	Jakob Björnsson	SAME	
2026-09-09	family-adjudication-gui			6000000010484510948	Hughes de Châtillon I	Q1410488	Guido III. von Châtillon	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000026907768546	William Douglas	Q76112495	Sir William Douglas of Whittinghame	SAME	
2026-09-09	family-adjudication-gui			6000000224533289832	John That Ilk	Q62659731	Robert Crichton, 2nd Lord Crichton of Sanquhar	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002187855294	Jeanne	Q18748299	Jeanne of Flanders	SAME	
2026-09-09	family-adjudication-gui			6000000011095778264	Garsenda de Carcassona vescomtessa consort de Narbona	Q96335515	Garsende de Carcassonne	SAME	
2026-09-09	family-adjudication-gui			6000000012832405565	Nerikkaili	Q1317140	Tasmi-Sarruma	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000026455296134	Adelheid Von Schwalenberg	Q110537390	Elisabeth zur Lippe	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000000760616399	Isabeau de Mello	Q116005192	Isabelle de Mello	SAME	
2026-09-09	family-adjudication-gui			6000000002188050669	Isabel de Hay	Q75404077	Marjory Hay	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002907270961	John Erskine	Q75257539	John Erskine	SAME	
2026-09-09	family-adjudication-gui			6000000004868779945	Arnaud III de Roquefeuil	Q106501356	Arnaud III de Roquefeuil	SAME	
2026-09-09	family-adjudication-gui			6000000005077386951	Beorhtwulf	Q818588	Beorhtwulf of Mercia	SAME	
2026-09-09	family-adjudication-gui			6000000009776748688	Jean Comyn	Q75242575	Joan Comyn	SAME	
2026-09-09	family-adjudication-gui			6000000010696104489	Louis de Rohan Seigneur de Guémené	Q110521323	Louis III de Rohan, Seigneur de Guéméné, de Montbazon	SAME	
2026-09-09	family-adjudication-gui			6000000011352110987	Quintus Marcius Rex consul 118 BC	Q929593	Quintus Marcius Rex	SAME	
2026-09-09	family-adjudication-gui			6000000012611752407	Rantzau auf Sachstorff, Eschelsmark und Hasselburg	Q94769348	Dorothea Gräfin von Rantzau	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000032575352811	Sempronia Graccha Cornelia wife of Aemilianus	Q3656094	Sempronia	SAME	
2026-09-09	family-adjudication-gui			6000000091251586571	Lambert I	Q1284091	Lambert I of Spoleto	SAME	
2026-09-09	family-adjudication-gui			6000000225172653922	Abdullah Al-Umawi	Q105834490	Abd Allah ibn Yazid	SAME	
2026-09-09	family-adjudication-gui			6000000007684682201	Alexander Forbes	Q75237511	Alexander Forbes, 1st Lord Forbes of Pitsligo	SAME	
2026-09-09	family-adjudication-gui			6000000007848801625	Eleanor	Q22329037	Eleonore of Bar	SAME	
2026-09-09	family-adjudication-gui			6000000007965697382	Margarete von Plauen	Q105356987	Markéta z Plavna	SAME	
2026-09-09	family-adjudication-gui			6000000012742123152	Gaius Antonius	Q318803	Lucius Antonius	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000018619659996	Willem van Flodrop	Q110705218	Wilhelm von Flodrop, Freiherr zu Ryckholt, Herr zu Leuth, Well, Feltz	SAME	
2026-09-09	family-adjudication-gui			6000000021414590954	Egremont Radcliffe	Q18761937	Egremont Radcliffe	SAME	
2026-09-09	family-adjudication-gui			6000000024516051022	Charlotte de Hautefort	Q114072498	Charlotte de Hautefort	SAME	
2026-09-09	family-adjudication-gui			6000000035615176558	ბაგრატი / Bagrat ბაგრატიონი / Bagrationi	Q16206914	Bagrat	SAME	
2026-09-09	family-adjudication-gui			6000000127379511821	Marie	Q285840	Marie of Korikos, Queen of Armenia	SAME	
2026-09-09	family-adjudication-gui			6000000016452889263	Margaretha von Leiningen	Q110549129	Margarete, Gräfin von Leiningen	SAME	
2026-09-09	family-adjudication-gui			6000000017369871503	Kunigunde von Zweibrücken	Q108582402	Cunégonde von Ochsenstein	SAME	
2026-09-09	family-adjudication-gui			6000000028323795756	Cicely Talbot	Q110396133	Cecily Venables	SAME	
2026-09-09	family-adjudication-gui			6000000003827612939	Dietrich III. Graf von Limburg-Stirum III	Q1450561	Wilhelm I. von Limburg-Broich	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000034497404848	Robert Stewart	Q75388134	Robert Stewart	SAME	
2026-09-09	family-adjudication-gui			6000000006986415134	Eva Christina Billow	Q24879230	Eva Myhrman	SAME	
2026-09-09	family-adjudication-gui			6000000012808241290	Elizabeth de Durfort	Q113511329	Henriette de Durfort	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000014642294104	Fulk Glas Fitz Warine de Layham	Q18593060	Fulk Fitzwarine	SAME	
2026-09-09	family-adjudication-gui			6000000081603859272	Margherita da Carrara	Q19060571	Margherita Gonzaga	SAME	
2026-09-09	family-adjudication-gui			6000000178223815833	Oda van Breda	Q76355972	unknown daughter de Vlaanderen	SAME	
2026-09-09	family-adjudication-gui			6000000008053617504	Hugues de Châlon	Q3142578	Hugh II of Chalon-Arlay	SAME	
2026-09-09	family-adjudication-gui			6000000017047119369	Ferri de Picquigny	Q136260136	Ferry de Picquigny, Seigneur d'Ailly-sur-Somme	SAME	
2026-09-09	family-adjudication-gui			6000000009687265753	Teutonic Knight, Salentin III.	Q29401074	Salentin III von Isenburg	SAME	
2026-09-09	family-adjudication-gui			6000000013861546615	Engelbrecht von Gleichen lll	Q61139246	Ernst III von Gleichen und Tonna	SAME	
2026-09-09	family-adjudication-gui			6000000051569497951	Sofie von der Mark	Q54964202	Sophia von der Mark	SAME	
2026-09-09	family-adjudication-gui			6000000062570666270	Issobel Stewart	Q76366971	Elizabeth Stewart	SAME	
2026-09-09	family-adjudication-gui			6000000003243439858	Fleuri de France seigneur de Nangis	Q108319034	Fleury de France	SAME	
2026-09-09	family-adjudication-gui			6000000003300391681	Maud Cornwall	Q75387350	Alice de Holand	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000003827755560	Agnes von Regenstein	Q116134327	Oda, Gräfin von Regenstein	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000003827791675	Lora De Joinville	Q22678444	Laure of Sarrebruck	SAME	
2026-09-09	family-adjudication-gui			6000000008049080226	Stephanie	Q3502241	Stéphanie de Barbaron	SAME	
2026-09-09	family-adjudication-gui			6000000002115875355	Thomas Harley	Q21166243	Thomas Harley	SAME	
2026-09-09	family-adjudication-gui			6000000002818164545	Béatrix de Bourgogne	Q110602457	Beatrix, Comtesse de Vienne	SAME	
2026-09-09	family-adjudication-gui			6000000014157063385	Ludvig Ehrenreich Gyldenkrone	Q15955108	Carl Güldencrone	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000015116992968	Wacław oławski książę	Q442630	Wenceslaus III of Oława	SAME	
2026-09-09	family-adjudication-gui			6000000015341152890	Clemenza d'Angiò	Q63170787	Clementia of Taranto	SAME	
2026-09-09	family-adjudication-gui			6000000023391248105	John Seton 1st Laird	Q75263752	John Seton	SAME	
2026-09-09	family-adjudication-gui			6000000024248663043	Celestine Campbell	Q103245079	Annes Campbell	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000073766100943	Rosina Sophia Johanna Weltz	Q137645970	Rosina Sophia Johanna Perthes	SAME	
2026-09-09	family-adjudication-gui			6000000076711935100	Gustaf Magnusson? Sture	Q131868167	Katarina Algotsdotter	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000078723255967	Bahram VII	Q2110595	Bahram VII	SAME	
2026-09-09	family-adjudication-gui			5114080799420055006	Rastko Nemanjić Nemanjić	Q138465	Saint Sava	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000001435397473	Maria de Briteiros da Cunha	Q116005778	Beatriz de Acuña y Portugal	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002187798351	Godefroy de Boulogne	Q3101164	Geoffroy de Boulogne	SAME	
2026-09-09	family-adjudication-gui			6000000006444239943	Elizabeth Latimer de Latimer	Q76238135	Elizabeth le Latimer	SAME	
2026-09-09	family-adjudication-gui			6000000007980970961	Daughter of Alexander Hay	Q76350303	Jane Hay	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000014712622569	Eleonora van Borsselen	Q110640849	Leonora van Borselen	SAME	
2026-09-09	family-adjudication-gui			6000000015700801914	Jacqueline de Caumont la Force	Q113953794	Jacqueline de Caumont	SAME	
2026-09-09	family-adjudication-gui			6000000036467908923	Walter FitzRobert FitzWalter	Q75930651	Walter FitzWalter	SAME	
2026-09-09	family-adjudication-gui			6000000105748556834	Jean Graham	Q76113251	Lady Jane Graham	SAME	
2026-09-09	family-adjudication-gui			6000000000687251121	Miroslavić	Q3441154	Theodora Kosara of Bulgaria	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000006101234567	Philippus	Q176912	Philip	SAME	
2026-09-09	family-adjudication-gui			6000000007226788807	John Rawleigh	Q76349152	John Raleigh	SAME	
2026-09-09	family-adjudication-gui			6000000008640492844	Ugo duca e marchese di Toscana	Q59588	Hugh II, Margrave of Tuscany	SAME	
2026-09-09	family-adjudication-gui			6000000011285814290	Thibault III de Neufchâtel vicomte de La Baume	Q110602583	Thiébaut III de Neufchâtel, Sire de Neufchatel et de Blamont	SAME	
2026-09-09	family-adjudication-gui			6000000013153509053	Gonzalo de la Cerda y Alama marqués de la Adrada	Q110935100	Gonzalo de La Cerda y de La Lama, 4.Marqués de Ladrada	SAME	
2026-09-09	family-adjudication-gui			6000000045058172858	Margaret Elizabeth Marion Elizabeth Barclay	Q110378546	Margaret|Marjory Stewart, of Innermeath	SAME	
2026-09-09	family-adjudication-gui			6000000077947469102	Isabel de Aragon	Q123436165	Doña NN batarde de Aragón	SAME	
2026-09-09	family-adjudication-gui			6000000000148442846	Eanswythe	Q5325617	Eanswith	SAME	
2026-09-09	family-adjudication-gui			6000000003098256319	Jean Tristan de France	Q446765	Peter Karlotus	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000005808223014	Marcus Livius Drusus III	Q431201	Lucius Scribonius Libo	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000006127526080	Axel Hansson Wachtmeister	Q127609305	Axel Wachtmeister	SAME	
2026-09-09	family-adjudication-gui			6000000007427632264	Hervé de Vierzon	Q70840918	Hervé IV de Vierzon	SAME	
2026-09-09	family-adjudication-gui			6000000008479204238	Fredrik August Almquist	Q5547532	Erik Viktor Almquist	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000009523462686	Andrew Ogilvy	Q75581022	William Ogilvy of Inchmartine	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000020603626824	Wilhelmina von Böckenförde-Schüngel	Q110539418	Wilhelmine von Bockenförde gen. Schüngel	SAME	
2026-09-09	family-adjudication-gui			6000000023582564232	Pedro I de Aymerich y Fuente Almexir	Q10363927	Rodrigo Perez Manrique de Lara	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000030502807037	Decimus Junius Brutus Callaicus	Q11935164	Marcus Junius Brutus	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000042996847099	Jeanne Raguenel	Q110347663	Isabeau de Montfort	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000000334635878	John Fleming	Q75275047	John Fleming, 3rd Earl of Wigton	SAME	
2026-09-09	family-adjudication-gui			6000000003122450472	Raymond IV Pelet d'Alès co-seigneur d'Alès	Q102859546	Raymond Pelet, Seigneur d'Alès, de Caumont et de Rousson	SAME	
2026-09-09	family-adjudication-gui			6000000015086867286	Mary Campbell	Q75536102	Agnes Ross	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000017370050238	Hildegarde von Zweibrücken	Q116004896	Hildegard von Lichtenberg	SAME	
2026-09-09	family-adjudication-gui			6000000017884113210	Christian Bethune	Q75944779	Christian Stewart	SAME	
2026-09-09	family-adjudication-gui			6000000019752077245	Jean de Rochechouart	Q110411147	Jean de Rochechouart, Seigneur de Jars et de Bréviande	SAME	
2026-09-09	family-adjudication-gui			6000000045408586867	Carl Gustaf Löwenhjelm	Q136376355	Count Carl Gustav Löwenhielm, 3.Greve till Long	SAME	
2026-09-09	family-adjudication-gui			6000000110693103843	Rhys ap Gruffudd	Q130358919	Rhys ap Gruffudd ab Ieuan ap Gruffudd of Llwyn Dafydd	SAME	
2026-09-09	family-adjudication-gui			6000000110696585846	Gwenllian Wen verch Gruffudd	Q130358732	Gwenllian Wen ferch Gruffudd ab Ieuan ap Gruffudd ap Dafydd	SAME	
2026-09-09	family-adjudication-gui			6000000008530784559	Christina Cronström	Q127270549	Christina Cronström	SAME	
2026-09-09	family-adjudication-gui			6000000003827809292	Burga de Stuteville	Q125524814	Burga de Stuteville	SAME	
2026-09-09	family-adjudication-gui			6000000007318377275	Augusta Emerentia Carolina Zethelius	Q110395641	Sofia Katarina Lovisa Zethelius	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000001578876143	Sybil Baskerville	Q129168287	NN ferch James Baskerville	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000009737639054	Magdelana Miller	Q139572415	Magdalena Welser	SAME	
2026-09-09	family-adjudication-gui			6000000015358768469	Benedetta Fregoso	Q110715227	Bernadetta Doria	SAME	
2026-09-09	family-adjudication-gui			6000000008876771915	Anastasia Dmitriyevna Княгиня Холмская	Q48940923	Anastasia Dmitrievna	SAME	
2026-09-09	family-adjudication-gui			6000000017359168502	Otto von Dönhoff	Q98698671	Gerard 'the Younger' Donhove	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000051473556949	Märta Hierta	Q110386133	Märta Hierta	SAME	
2026-09-09	family-adjudication-gui			6000000194621923851	Egida Eleanor De Angulo	Q76291940	unknown daughter de Lacy	SAME	
2026-09-09	family-adjudication-gui			6000000000343294158	Mary Cogan	Q75886511	Katherine Montague	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000006727958337	Gilles Stewart	Q75243129	Giles Stewart	SAME	
2026-09-09	family-adjudication-gui			6000000109503921128	Aura Feltria Ubaldini	Q28374110	Aura da Montefeltro	SAME	
2026-09-09	family-adjudication-gui			6000000000282746460	Olof Kolmodin Jr.	Q5918044	Olof Kolmodin den yngre	SAME	
2026-09-09	family-adjudication-gui			6000000000438187193	Thomas Campbell	Q76323606	Thomas Campbell	SAME	
2026-09-09	family-adjudication-gui			6000000006906799871	Richard FitzJohn Lord FitzJohn	Q75527928	Richard fitz John, 1st and last Lord FitzJohn	SAME	
2026-09-09	family-adjudication-gui			6000000008499809288	Frederun von Ketteler zu Assen	Q1906363	Frederunde Kettler zu Assen	SAME	
2026-09-09	family-adjudication-gui			6000000029576112920	Arvid Jernstedt	Q108608118	Arvid Jernstedt	SAME	
2026-09-09	family-adjudication-gui			6000000007804304521	Måns Larsson Göthe	Q108491754	Måns Giöthe	SAME	
2026-09-09	family-adjudication-gui			6000000011371153681	Abbedissa Katarina Svantepolksdotter	Q4958315	Katarina Svantepolksdotter	SAME	
2026-09-09	family-adjudication-gui			6000000012170216271	William Button	Q75527986	Sir William Button, 2nd Bt.	SAME	
2026-09-09	family-adjudication-gui			6000000020165315668	Marguerite Rogier de Beaufort	Q113379593	Aliénor de Beaufort	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000001877468038	NN Baskerville	Q110332813	NN Baskerville	SAME	
2026-09-09	family-adjudication-gui			6000000002116145177	William Forbes	Q75935638	Arthur Forbes	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000007606172658	Thomas Brydges MP	Q76297286	Sir Thomas Brydges	SAME	
