n	geni_id	qid
230898	6000000074789187253	Q45414120
230899	6000000074789415065	Q45414122
230900	6000000074789666887	Q45414125
230901	6000000074789535983	Q45414128
230902	6000000074789191279	Q45414129
230903	6000000074789669902	Q45414131
230904	6000000074789625962	Q45414133
230905	6000000074789726893	Q45414167
230906	6000000074789684861	Q45414170
230907	6000000074789363177	Q45414171
230908	6000000074789766835	Q45414172
230909	6000000074789708901	Q45414175
230910	6000000074789768858	Q45414177
230911	6000000074789725843	Q45414180
230912	6000000074789722919	Q45414183
230913	6000000074789328108	Q45414186
230914	6000000074789689925	Q45414194
230915	6000000074789495173	Q45414652
230916	6000000074789468148	Q45414654
230917	6000000074789863871	Q45414656
230918	6000000074789669978	Q45414659
230919	6000000074789940823	Q45414661
230920	6000000074789870870	Q45414663
230921	6000000074789622043	Q45414667
230922	6000000074789915849	Q45414669
230923	6000000074789564068	Q45414682
230924	6000000074790680926	Q45414767
230925	6000000074790740821	Q45414768
230926	6000000074790262245	Q45414769
230927	6000000074790704842	Q45414773
230928	6000000074790334150	Q45414775
230929	6000000074790700853	Q45414776
230930	6000000074789425796	Q45414779
230931	6000000074791461027	Q45415533
230932	6000000074791560896	Q45415535
230933	6000000074791727822	Q45415536
230934	6000000074791718821	Q45415537
230935	6000000074791500972	Q45415538
230936	6000000074791069413	Q45415540
230937	6000000074791684844	Q45415542
230938	6000000074791709843	Q45415544
230939	6000000074791512969	Q45415546
230940	6000000074791670845	Q45415548
230941	6000000074792516109	Q45416532
230942	6000000074791723538	Q45416533
230943	6000000074792511052	Q45416543
230944	6000000074792860894	Q45416546
230945	6000000081933103890	Q45416550
230946	6000000074792969847	Q45416551
230947	6000000074792116262	Q45416553
230948	6000000081932970940	Q45416555
230949	6000000081932998970	Q45416556
230950	6000000074792806005	Q45416669
230951	6000000074793141832	Q45416671
230952	6000000074792496210	Q45416674
230953	6000000074792496215	Q45416675
230954	6000000074793019869	Q45416677
230955	6000000074792880085	Q45416679
230956	6000000074792694046	Q45416683
230957	6000000074792646030	Q45416684
230958	6000000074793170821	Q45416686
230959	6000000074793036896	Q45416687
230960	6000000074793189857	Q45416744
230961	6000000074793202851	Q45416746
230962	6000000074792196467	Q45416748
230963	6000000074793117900	Q45416749
230964	6000000074792963044	Q45416752
230965	6000000074792436179	Q45416757
230966	6000000074793121955	Q45416758
230967	6000000074793122942	Q45416762
230968	6000000074792831009	Q45416764
230969	6000000075413871876	Q45424698
230970	6000000075413652990	Q45424728
230971	6000000074747227998	Q45424824
230972	6000000075408025855	Q45424854
230973	6000000075407626089	Q45424901
230974	6000000075407717987	Q45424988
230975	6000000075407527086	Q45425071
230976	6000000074690892201	Q45425104
230977	6000000075407119303	Q45425112
230978	6000000074751014844	Q45425144
230979	6000000075408073821	Q45425155
230980	6000000074750611204	Q45425187
230981	6000000075407626105	Q45425197
230982	6000000074750386275	Q45425229
230983	6000000075416572863	Q45425232
230984	6000000074750468332	Q45425271
230985	6000000074747193992	Q45425297
230986	6000000074750392270	Q45425313
230987	6000000074750392274	Q45425355
230988	6000000074751031958	Q45425393
230989	6000000074751094941	Q45425436
230990	6000000075416565872	Q45425488
230991	6000000075416539914	Q45425530
230992	6000000075416377914	Q45425571
230993	6000000074759393966	Q45425609
230994	6000000075416550859	Q45425612
230995	6000000074759472848	Q45425652
230996	6000000075416334014	Q45425656
230997	6000000075416561877	Q45425700
230998	6000000075416400921	Q45425742
230999	6000000075416546875	Q45425783
231000	6000000075416451966	Q45425825
231001	6000000075407515821	Q45425856
231002	6000000075406798166	Q45425896
231003	6000000074746052194	Q45425905
231004	6000000075504665417	Q45425920
231005	6000000075407119046	Q45425937
231006	6000000074782362637	Q45425946
231007	6000000075505618854	Q45425958
231008	6000000075407342917	Q45425977
231009	6000000074782566604	Q45425985
231010	6000000075504933240	Q45426006
231011	6000000075407193940	Q45426020
231012	6000000074782846307	Q45426029
231013	6000000074728241856	Q45426036
231014	6000000075505185958	Q45426048
231015	6000000075407356903	Q45426063
231016	6000000074727892172	Q45426079
231017	6000000075407064033	Q45426105
231018	6000000075413585379	Q45426114
231019	6000000074728104943	Q45426119
231020	6000000075504898325	Q45426130
231021	6000000075407131005	Q45426145
231022	6000000075414492878	Q45426154
231023	6000000074727865165	Q45426160
231024	6000000075505579886	Q45426171
231025	6000000075406224436	Q45426186
231026	6000000075414503901	Q45426198
231027	6000000075505473958	Q45426212
231028	6000000075419291854	Q45426226
231029	6000000075407364876	Q45426227
231030	6000000075414105068	Q45426239
231031	6000000074784166901	Q45426267
231032	6000000075414609863	Q45426277
231033	6000000074784113892	Q45426310
231034	6000000075414312059	Q45426320
231035	6000000074784201864	Q45426353
231036	6000000075414566866	Q45426363
231037	6000000074701553051	Q45426370
231038	6000000074784108914	Q45426393
231039	6000000075414321047	Q45426403
231040	6000000074701233244	Q45426413
231041	6000000074784100944	Q45426436
231042	6000000075414656828	Q45426446
231043	6000000074701672885	Q45426454
231044	6000000075414457928	Q45426486
231045	6000000074758594984	Q45426644
231046	6000000075405825337	Q45426677
231047	6000000074758563008	Q45426687
231048	6000000075406303135	Q45426718
231049	6000000074758850881	Q45426728
231050	6000000075406872821	Q45426760
231051	6000000075325980908	Q45426778
231052	6000000075406097175	Q45426802
231053	6000000075325610176	Q45426820
231054	6000000075406571985	Q45426845
231055	6000000075326055869	Q45426861
231056	6000000075405977265	Q45426887
231057	6000000075325903968	Q45426904
231058	6000000075406287182	Q45426929
231059	6000000075325924928	Q45426944
231060	6000000075406429006	Q45427014
231061	6000000075406809878	Q45427056
231062	6000000074747120146	Q45427146
231063	6000000075414960062	Q45427727
231064	6000000075415512846	Q45427773
231065	6000000075415061113	Q45427815
231066	6000000075415480858	Q45427856
231067	6000000074726442841	Q45427939
231068	6000000074725967904	Q45427959
231069	6000000074785571294	Q45427990
231070	6000000074726007847	Q45428004
231071	6000000075413828879	Q45428013
231072	6000000074785647053	Q45428034
231073	6000000074725993851	Q45428047
231074	6000000074785923894	Q45428076
231075	6000000074725762116	Q45428091
231076	6000000074785253681	Q45428121
231077	6000000074725843970	Q45428131
231078	6000000074759435944	Q45428136
231079	6000000075413835891	Q45428141
231080	6000000074747564021	Q45428151
231081	6000000074785996825	Q45428164
231082	6000000074759290977	Q45428181
231083	6000000075412095605	Q45428184
231084	6000000074785952870	Q45428205
231085	6000000074704254878	Q45428216
231086	6000000074759221081	Q45428223
231087	6000000075413860859	Q45428226
231088	6000000074704012094	Q45428257
231089	6000000075413723964	Q45428271
231090	6000000075414514557	Q45428283
231091	6000000074703915099	Q45428298
231092	6000000075413681945	Q45428310
231093	6000000075415508951	Q45428324
231094	6000000074703759198	Q45428338
231095	6000000075413660994	Q45428351
231096	6000000075415625881	Q45428367
231097	6000000075413886851	Q45428389
231098	6000000075407527081	Q45428499
231099	6000000075407743878	Q45428535
231100	6000000075413056196	Q45428541
231101	6000000075412896412	Q45428575
231102	6000000075413044268	Q45428609
231103	6000000075413880911	Q45428644
231104	6000000074703496542	Q45428655
231105	6000000075413883883	Q45428677
231106	6000000074704207145	Q45428687
231107	6000000075413959827	Q45428707
231108	6000000075413754952	Q45428734
231109	6000000074726273914	Q45430089
231110	6000000075420334965	Q45430139
231111	6000000075420682823	Q45430151
231112	6000000075427646959	Q45430801
231113	6000000075050597888	Q45431761
231114	6000000075419830008	Q45431948
231115	6000000075425303828	Q45432002
231116	6000000075050388874	Q45432010
231117	6000000075419792995	Q45432197
231118	6000000075050463875	Q45432322
231119	6000000075419989889	Q45432382
231120	6000000075419793997	Q45432564
231121	6000000074701410123	Q45433009
231122	6000000075420658963	Q45434341
231123	6000000075422856835	Q45434364
231124	6000000075422546022	Q45434425
231125	6000000075420657912	Q45434590
231126	6000000075420764836	Q45434653
231127	6000000074701563871	Q45435262
231128	6000000074701278036	Q45435448
231129	6000000075504642282	Q45464013
231130	6000000075505117084	Q45464075
231131	6000000075505557857	Q45464140
231132	6000000075505138116	Q45464203
231133	6000000075505343985	Q45464264
231134	6000000075505017143	Q45464389
231135	6000000075505598865	Q45464452
231136	6000000075505565857	Q45464641
231137	6000000075505648833	Q45465081
231138	6000000075505386951	Q45465266
231139	6000000075505491958	Q45466474
231140	6000000075505884001	Q45485629
231141	6000000075504692543	Q45485819
231142	6000000075505998887	Q45485883
231143	6000000075505988883	Q45486075
231144	6000000075505688025	Q45486137
231145	6000000075505273304	Q45486201
231146	6000000075505611094	Q45486264
231147	6000000075505782993	Q45486329
231148	6000000075505313275	Q45486391
231149	6000000075505891951	Q45486453
231150	6000000074712148886	Q45501508
231151	6000000074727600010	Q45519022
231152	6000000075482431907	Q45529642
231153	6000000075482399901	Q45529706
231154	6000000074711798086	Q45530199
231155	6000000074787645855	Q45533640
231156	6000000074749108502	Q45564505
231157	6000000074787564908	Q45565264
231158	6000000074711421827	Q45566803
231159	6000000074711178935	Q45566867
231160	6000000074711050954	Q45566932
231161	6000000074711298864	Q45566993
231162	6000000074711279872	Q45567058
231163	6000000074710962074	Q45567187
231164	6000000074711402838	Q45567250
231165	6000000074710943981	Q45567315
231166	6000000074711352833	Q45567376
231167	6000000074727548138	Q45574190
231168	6000000074715283821	Q45587722
231169	6000000075484323834	Q45591232
231170	6000000075484199878	Q45591298
231171	6000000075484024964	Q45591361
231172	6000000075484335828	Q45591425
231173	6000000074715158852	Q45606613
231174	6000000075484912921	Q45624029
231175	6000000074715163871	Q45625126
231176	6000000075413149241	Q45632108
231177	6000000075406169122	Q45677473
231178	6000000074698609840	Q45680844
231179	6000000074745678890	Q45693042
231180	6000000075503273293	Q45695833
231181	6000000075503550094	Q45696194
231182	6000000075606780947	Q45696277
231183	6000000075503103363	Q45696355
231184	6000000075503861940	Q45696408
231185	6000000075502914516	Q45696507
231186	6000000075503638054	Q45696532
231187	6000000075503170355	Q45696563
231188	6000000075503946863	Q45696616
231189	6000000074699501012	Q45706112
231190	6000000075481912822	Q65798659
231191	6000000075481466578	Q65798728
231192	6000000075484254868	Q65798833
231193	6000000074709493962	Q10556205
231194	6000000075506035910	Q11069753
231195	6000000074726172997	Q16076583
231196	6000000074769784633	Q16260657
231197	6000000074709425957	Q16903862
231198	6000000074771073970	Q16905661
231199	6000000074709822907	Q45360337
231200	6000000039011109827	Q45362950
231201	6000000051953043211	Q45363020
231202	6000000074718751116	Q45364176
231203	6000000074718545118	Q45367181
231204	6000000074727398883	Q45367184
231205	6000000074727415911	Q45367187
231206	6000000074738060955	Q45380109
231207	6000000074726277890	Q45395398
231208	6000000074726300870	Q45395400
231209	6000000074725996148	Q45395402
231210	6000000074726000140	Q45395406
231211	6000000074725963218	Q45395410
231212	6000000074726339833	Q45395412
231213	6000000074726173018	Q45395413
231214	6000000074752690263	Q45395997
231215	6000000074753408269	Q45396000
231216	6000000074709788856	Q45396570
231217	6000000074708864358	Q45396573
231218	6000000074709659871	Q45396577
231219	6000000074709193273	Q45396580
231220	6000000074709791895	Q45396586
231221	6000000074756801197	Q45397167
231222	6000000074757245944	Q45397172
231223	6000000074757265932	Q45397176
231224	6000000074757311975	Q45397183
231225	6000000074756801202	Q45397201
231226	6000000074756842114	Q45397204
231227	6000000074756828097	Q45397206
231228	6000000039010910066	Q45401579
231229	6000000039010141776	Q45401580
231230	6000000039011027941	Q45402126
231231	6000000074768919055	Q45403861
231232	6000000074769315828	Q45403863
231233	6000000074768515291	Q45403864
231234	6000000074767548357	Q45403865
231235	6000000074769317839	Q45403867
231236	6000000074769116887	Q45403869
231237	6000000074768792296	Q45403870
231238	6000000074769799870	Q45404309
231239	6000000074769920821	Q45404310
231240	6000000074769809889	Q45404312
231241	6000000074769744904	Q45404313
231242	6000000074769104100	Q45404315
231243	6000000074769809884	Q45404316
231244	6000000074769848884	Q45404318
231245	6000000074769260155	Q45404319
231246	6000000074727434918	Q45405749
231247	6000000074771178931	Q45406688
231248	6000000074771253922	Q45406690
231249	6000000074771442852	Q45406694
231250	6000000074783743869	Q45408204
231251	6000000074783819821	Q45408206
231252	6000000074783438072	Q45408208
231253	6000000074783626934	Q45408209
231254	6000000074784226295	Q45409504
231255	6000000074784686838	Q45409506
231256	6000000074784390047	Q45409507
231257	6000000074784316119	Q45409510
231258	6000000074784371020	Q45409511
231259	6000000074784596899	Q45409514
231260	6000000074784690848	Q45409516
231261	6000000074784358096	Q45409557
231262	6000000074784649875	Q45409559
231263	6000000074784325048	Q45409560
231264	6000000074784402074	Q45409563
231265	6000000075417948834	Q45409565
231266	6000000074717647587	Q45418003
231267	6000000074718803018	Q45418005
231268	6000000074726943306	Q45418007
231269	6000000074726828383	Q45418010
231270	6000000074769042926	Q45425434
231271	6000000074769073998	Q45425476
231272	6000000074784509987	Q45425709
231273	6000000074784733849	Q45425753
231274	6000000074784402079	Q45425796
231275	6000000039010763239	Q45427489
231276	6000000075407160058	Q45427740
231277	6000000075407472895	Q45427785
231278	6000000075407032207	Q45427829
231279	6000000075407541898	Q45427869
231280	6000000075407586843	Q45427913
231281	6000000075407026089	Q45427955
231282	6000000075406900202	Q45427998
231283	6000000075407409915	Q45428087
231284	6000000075407107037	Q45428128
231285	6000000074753908896	Q45439456
231286	6000000074753690048	Q45439517
231287	6000000074753706082	Q45439580
231288	6000000074753509096	Q45439642
231289	6000000074753900878	Q45439704
231290	6000000074753941856	Q45439765
231291	6000000075505637037	Q45484280
231292	6000000075505682106	Q45484346
231293	6000000075505574095	Q45484537
231294	6000000075505974860	Q45484601
231295	6000000075505439195	Q45484663
231296	6000000075486580904	Q65798906
231297	6000000075486414002	Q65798908
231298	6000000074756811108	Q65819124
231299	6000000074757240005	Q65819128
231300	6000000074783708925	Q65819562
231301	6000000074783534945	Q65819567
231302	6000000074783756863	Q65819571
231303	6000000074783718944	Q65819577
231304	6000000074691374315	Q10296413
231305	6000000074728157065	Q10360558
231306	6000000075049404437	Q10566821
231307	6000000074692100015	Q11070314
231308	6000000074787592039	Q11078300
231309	6000000074704626861	Q11091294
231310	6000000074689024854	Q11097623
231311	6000000074688963904	Q11097693
231312	6000000075425136099	Q11098335
231313	6000000075407799854	Q11181967
231314	6000000075503135090	Q15927038
231315	6000000075420545992	Q15934593
231316	6000000074716907883	Q16075684
231317	6000000074716965880	Q16075730
231318	6000000074752894759	Q16076622
231319	6000000074753008562	Q16076784
231320	6000000074726260965	Q16077475
231321	6000000074716499962	Q16078345
231322	6000000075423071209	Q16907348
231323	6000000074726039141	Q17026581
231324	6000000074699156099	Q24832504
231325	6000000075407561964	Q28408610
231326	6000000074756827933	Q28415963
231327	6000000074726055165	Q28418263
231328	6000000074752947282	Q30945898
231329	6000000074753955863	Q30948320
231330	6000000074684993960	Q45354932
231331	6000000074685172070	Q45354969
231332	6000000074686987924	Q45355567
231333	6000000074688590096	Q45355711
231334	6000000074691448882	Q45355979
231335	6000000074691914900	Q45356239
231336	6000000074691543029	Q45356249
231337	6000000074692041828	Q45356254
231338	6000000074692601826	Q45356585
231339	6000000074692543859	Q45356625
231340	6000000074692601849	Q45356711
231341	6000000074698610942	Q45357015
231342	6000000074699810927	Q45357774
231343	6000000074700947294	Q45357897
231344	6000000074701396844	Q45358025
231345	6000000074701965859	Q45358321
231346	6000000074704141171	Q45359096
231347	6000000074705026919	Q45359391
231348	6000000074705032887	Q45359401
231349	6000000074704308268	Q45359815
231350	6000000074705031515	Q45359939
231351	6000000074705258287	Q45359957
231352	6000000074705630044	Q45359959
231353	6000000074709877839	Q45360341
231354	6000000074684967919	Q45360501
231355	6000000074685055838	Q45360508
231356	6000000074684525441	Q45360511
231357	6000000074710350957	Q45360675
231358	6000000074711228866	Q45360953
231359	6000000074711436833	Q45360971
231360	6000000074690438305	Q45361010
231361	6000000074691377876	Q45361017
231362	6000000074691913891	Q45361145
231363	6000000074691921864	Q45361175
231364	6000000074688906895	Q45361772
231365	6000000074715794879	Q45362310
231366	6000000074704581881	Q45362718
231367	6000000074704095191	Q45362720
231368	6000000074704480922	Q45362722
231369	6000000074704620860	Q45362735
231370	6000000074704898986	Q45362920
231371	6000000074705125834	Q45362958
231372	6000000074711313910	Q45363525
231373	6000000074692600822	Q45363542
231374	6000000074718193073	Q45363862
231375	6000000074725187012	Q45364416
231376	6000000074725434029	Q45364843
231377	6000000074684973942	Q45365299
231378	6000000074727495971	Q45367698
231379	6000000074727518953	Q45367702
231380	6000000074727075248	Q45367706
231381	6000000074727533956	Q45367713
231382	6000000074726630693	Q45367717
231383	6000000074727451055	Q45367725
231384	6000000074726677753	Q45367729
231385	6000000074726630689	Q45367736
231386	6000000074728134146	Q45370583
231387	6000000074699548180	Q45370694
231388	6000000074691838951	Q45370759
231389	6000000074698476127	Q45372243
231390	6000000074698888834	Q45372247
231391	6000000063344122821	Q45372248
231392	6000000063343511167	Q45372251
231393	6000000063343738026	Q45372255
231394	6000000074692505892	Q45376231
231395	6000000074692512889	Q45376237
231396	6000000074692458893	Q45376242
231397	6000000074692109104	Q45376245
231398	6000000074692621869	Q45376283
231399	6000000074710510009	Q45377342
231400	6000000074735024192	Q45377373
231401	6000000074736165825	Q45377384
231402	6000000074735896941	Q45377565
231403	6000000074709895313	Q45377616
231404	6000000074710551948	Q45377619
231405	6000000074710614974	Q45377623
231406	6000000074710201067	Q45377626
231407	6000000074718198093	Q45377678
231408	6000000074736532004	Q45378775
231409	6000000074735787105	Q45378777
231410	6000000074736676879	Q45378779
231411	6000000074736620890	Q45378782
231412	6000000074736541958	Q45378783
231413	6000000074736370005	Q45378785
231414	6000000074735861097	Q45378786
231415	6000000074736703900	Q45378788
231416	6000000074714632292	Q45378866
231417	6000000074715649895	Q45378867
231418	6000000074715710916	Q45378869
231419	6000000074715794884	Q45378872
231420	6000000074715904821	Q45378874
231421	6000000074715468046	Q45378877
231422	6000000074715456003	Q45378881
231423	6000000074715739890	Q45378884
231424	6000000074687094828	Q45379083
231425	6000000074686884975	Q45379098
231426	6000000074687035880	Q45379099
231427	6000000074737454883	Q45379316
231428	6000000074737454887	Q45379317
231429	6000000074735193558	Q45379318
231430	6000000074737604855	Q45379321
231431	6000000074692130986	Q45379706
231432	6000000074737572035	Q45379752
231433	6000000074738229827	Q45379753
231434	6000000074738272821	Q45379754
231435	6000000074738081884	Q45379755
231436	6000000074738275821	Q45379756
231437	6000000074737787974	Q45379760
231438	6000000074737130155	Q45379762
231439	6000000074738254822	Q45379800
231440	6000000074738058953	Q45379801
231441	6000000074684816099	Q45379831
231442	6000000074684602438	Q45379832
231443	6000000074738565861	Q45380160
231444	6000000074738705821	Q45380161
231445	6000000074738583859	Q45380162
231446	6000000074738418864	Q45380163
231447	6000000074738662823	Q45380164
231448	6000000074738590863	Q45380166
231449	6000000074737651237	Q45380167
231450	6000000074737721199	Q45380168
231451	6000000074737320313	Q45380169
231452	6000000074725022312	Q45380645
231453	6000000074725372821	Q45380646
231454	6000000074725053250	Q45380647
231455	6000000074745280001	Q45380648
231456	6000000074745601880	Q45380650
231457	6000000074745465934	Q45380651
231458	6000000074711421848	Q45380731
231459	6000000074711419844	Q45380735
231460	6000000074711418860	Q45380737
231461	6000000074711231858	Q45380774
231462	6000000074710216521	Q45380780
231463	6000000074685043245	Q45381164
231464	6000000074684777433	Q45381187
231465	6000000074684834440	Q45381189
231466	6000000074685357866	Q45381190
231467	6000000074711231866	Q45381820
231468	6000000074711117984	Q45381825
231469	6000000074745860187	Q45382197
231470	6000000074746105075	Q45382200
231471	6000000074746079154	Q45382203
231472	6000000074746463825	Q45382208
231473	6000000074746328960	Q45382210
231474	6000000074746378879	Q45382213
231475	6000000074746124088	Q45382214
231476	6000000074746465833	Q45382226
231477	6000000074745718400	Q45382231
231478	6000000074716316061	Q45382884
231479	6000000074716365065	Q45382886
231480	6000000074691553838	Q45383021
231481	6000000074691186939	Q45383026
231482	6000000074691071133	Q45383030
231483	6000000074692008838	Q45384731
231484	6000000074747293834	Q45384747
231485	6000000074704759070	Q45387537
231486	6000000074705077876	Q45387539
231487	6000000074705038932	Q45387543
231488	6000000074692491881	Q45389676
231489	6000000074749512836	Q45390111
231490	6000000074749227021	Q45390114
231491	6000000074749328046	Q45390122
231492	6000000074749452898	Q45390130
231493	6000000074749530823	Q45390133
231494	6000000074748710388	Q45390136
231495	6000000074725506762	Q45390143
231496	6000000074726128045	Q45390147
231497	6000000074725548657	Q45390151
231498	6000000074726300860	Q45390154
231499	6000000074726126977	Q45390158
231500	6000000074725644579	Q45390162
231501	6000000074698606925	Q45391241
231502	6000000074698650895	Q45391244
231503	6000000074698329125	Q45391249
231504	6000000074698481978	Q45391258
231505	6000000075417135076	Q45391261
231506	6000000074688610053	Q45392600
231507	6000000074688460098	Q45392603
231508	6000000074689049829	Q45392605
231509	6000000074688745036	Q45392615
231510	6000000074688938906	Q45393251
231511	6000000074750965306	Q45393460
231512	6000000074750724613	Q45393464
231513	6000000074751536905	Q45393465
231514	6000000074751479955	Q45393470
231515	6000000074751521894	Q45393478
231516	6000000074751196273	Q45393481
231517	6000000074751536910	Q45393484
231518	6000000074699914862	Q45394437
231519	6000000074699664035	Q45394440
231520	6000000074699629187	Q45394441
231521	6000000074699353239	Q45394444
231522	6000000074699970821	Q45394446
231523	6000000074699656069	Q45394447
231524	6000000074699611164	Q45394450
231525	6000000074700372570	Q45394623
231526	6000000074700682423	Q45394625
231527	6000000074701318948	Q45394628
231528	6000000074753169002	Q45395073
231529	6000000074753410823	Q45395077
231530	6000000074753279872	Q45395079
231531	6000000074753400852	Q45395082
231532	6000000074752550218	Q45395085
231533	6000000074753382881	Q45395088
231534	6000000074753021121	Q45395090
231535	6000000074753209112	Q45395091
231536	6000000074753032157	Q45395095
231537	6000000074753951834	Q45396053
231538	6000000074753849969	Q45396058
231539	6000000074702006822	Q45396134
231540	6000000074701180431	Q45396136
231541	6000000074701991838	Q45396140
231542	6000000074753904942	Q45396194
231543	6000000074753557105	Q45396200
231544	6000000074753205404	Q45396210
231545	6000000074753747058	Q45396215
231546	6000000074753865977	Q45396218
231547	6000000074753861913	Q45396222
231548	6000000074755519965	Q45396611
231549	6000000074755075417	Q45396614
231550	6000000074756880964	Q45396982
231551	6000000074756821933	Q45396987
231552	6000000074757165857	Q45396990
231553	6000000074757227834	Q45396993
231554	6000000074756997017	Q45396996
231555	6000000074709896850	Q45397281
231556	6000000074709762859	Q45397284
231557	6000000074709392007	Q45397286
231558	6000000074709899834	Q45397288
231559	6000000074709774902	Q45397290
231560	6000000074709764842	Q45397293
231561	6000000074709224165	Q45397295
231562	6000000074709897833	Q45397315
231563	6000000074735230169	Q45397337
231564	6000000074736160826	Q45397340
231565	6000000074726286913	Q45398040
231566	6000000074726218925	Q45398042
231567	6000000074725971190	Q45398047
231568	6000000074725997219	Q45398051
231569	6000000074725583604	Q45398054
231570	6000000074704655822	Q45400299
231571	6000000074704651835	Q45400301
231572	6000000074704553905	Q45400303
231573	6000000074705740912	Q45401210
231574	6000000074705250246	Q45401212
231575	6000000074705611093	Q45401465
231576	6000000074705874840	Q45401467
231577	6000000074705824861	Q45401469
231578	6000000074705498119	Q45401470
231579	6000000074705269175	Q45401471
231580	6000000074704747153	Q45401628
231581	6000000074705144833	Q45401631
231582	6000000074705092834	Q45401632
231583	6000000074704849038	Q45401634
231584	6000000074704961938	Q45401635
231585	6000000074704923945	Q45401636
231586	6000000074705043894	Q45401637
231587	6000000074737587858	Q45401803
231588	6000000074737321921	Q45401805
231589	6000000074726410837	Q45402105
231590	6000000074725341126	Q45402107
231591	6000000074724949643	Q45402108
231592	6000000074725402069	Q45402109
231593	6000000074725042158	Q45402110
231594	6000000074705648011	Q45402344
231595	6000000074705756881	Q45402346
231596	6000000074705698964	Q45402347
231597	6000000074705744919	Q45402349
231598	6000000074705031520	Q45402356
231599	6000000074705497152	Q45402359
231600	6000000074705832843	Q45402361
231601	6000000074705458115	Q45402365
231602	6000000074728381858	Q45402812
231603	6000000074768665987	Q45403188
231604	6000000074768954870	Q45403367
231605	6000000074768592109	Q45403368
231606	6000000074768927874	Q45403369
231607	6000000074768837934	Q45403371
231608	6000000074768751996	Q45403374
231609	6000000074768782994	Q45403375
231610	6000000074768792058	Q45403378
231611	6000000074768932066	Q45403876
231612	6000000074769345825	Q45403877
231613	6000000074768990930	Q45403878
231614	6000000074768798217	Q45403879
231615	6000000074769308848	Q45403880
231616	6000000074769042931	Q45403883
231617	6000000074769070971	Q45403885
231618	6000000074746733333	Q45404106
231619	6000000074746897170	Q45404108
231620	6000000074747293838	Q45404110
231621	6000000074747344821	Q45404112
231622	6000000074747327833	Q45404115
231623	6000000074746857150	Q45404116
231624	6000000074769724847	Q45404200
231625	6000000074769179113	Q45404201
231626	6000000074769622913	Q45404202
231627	6000000074769804855	Q45404204
231628	6000000074768666407	Q45404206
231629	6000000074769504952	Q45404207
231630	6000000074769847823	Q45404209
231631	6000000074769445026	Q45404211
231632	6000000074691797177	Q45404451
231633	6000000074692608821	Q45404453
231634	6000000074710625875	Q45404855
231635	6000000074710604916	Q45404857
231636	6000000074686927901	Q45404983
231637	6000000074685770726	Q45404984
231638	6000000074686573218	Q45404987
231639	6000000074770296039	Q45405602
231640	6000000074770300026	Q45405604
231641	6000000074770424012	Q45405607
231642	6000000074770739823	Q45405608
231643	6000000074770616863	Q45405613
231644	6000000074711117907	Q45405889
231645	6000000074711300823	Q45405890
231646	6000000074711199878	Q45405892
231647	6000000074770846879	Q45406069
231648	6000000074770984822	Q45406099
231649	6000000074770780881	Q45406100
231650	6000000074770658984	Q45406101
231651	6000000074770041056	Q45406102
231652	6000000074771420883	Q45406862
231653	6000000074771496877	Q45406864
231654	6000000074771274917	Q45406866
231655	6000000074771379916	Q45406869
231656	6000000074771212039	Q45407069
231657	6000000074771473921	Q45407072
231658	6000000074771522927	Q45407074
231659	6000000074771639853	Q45407076
231660	6000000074783614822	Q45407847
231661	6000000074782918323	Q45407848
231662	6000000074783485976	Q45407850
231663	6000000074783298081	Q45407853
231664	6000000074783371042	Q45407855
231665	6000000074783436981	Q45407858
231666	6000000074783527907	Q45407860
231667	6000000074783586828	Q45407862
231668	6000000074783629821	Q45407864
231669	6000000074783595854	Q45407865
231670	6000000074783528917	Q45407869
231671	6000000074782566680	Q45407872
231672	6000000074783320122	Q45407961
231673	6000000074783368065	Q45407965
231674	6000000074783669822	Q45407968
231675	6000000074783235137	Q45407970
231676	6000000074783599883	Q45407971
231677	6000000074782472424	Q45407973
231678	6000000074782932435	Q45408249
231679	6000000074783732933	Q45408251
231680	6000000074783801843	Q45408252
231681	6000000074783827831	Q45408253
231682	6000000074783437118	Q45408255
231683	6000000074783782856	Q45408256
231684	6000000074783739911	Q45408293
231685	6000000074783809838	Q45408295
231686	6000000074783435099	Q45408297
231687	6000000074783583153	Q45408318
231688	6000000074783819998	Q45408320
231689	6000000074783929896	Q45408321
231690	6000000074784073821	Q45408324
231691	6000000074783932870	Q45408325
231692	6000000074784054840	Q45408326
231693	6000000074783235433	Q45408336
231694	6000000074783924932	Q45408338
231695	6000000074783911893	Q45408339
231696	6000000074783970961	Q45408492
231697	6000000074784169837	Q45408493
231698	6000000074784174826	Q45408495
231699	6000000074784004916	Q45408496
231700	6000000074783365362	Q45408497
231701	6000000074784134849	Q45408500
231702	6000000074784000908	Q45408502
231703	6000000074784100020	Q45408749
231704	6000000074784242942	Q45408752
231705	6000000074783891111	Q45408753
231706	6000000074783783172	Q45408755
231707	6000000074783754124	Q45408757
231708	6000000074784021069	Q45408759
231709	6000000074783835091	Q45408761
231710	6000000074784349832	Q45408762
231711	6000000074770168009	Q45409006
231712	6000000074770626847	Q45409008
231713	6000000074784496993	Q45409682
231714	6000000074784451093	Q45409684
231715	6000000074783900350	Q45409687
231716	6000000074784163306	Q45409688
231717	6000000074784671924	Q45409699
231718	6000000074784736945	Q45409814
231719	6000000074784740987	Q45409816
