geni_id	label	why
6000000003160748013	Jesse Patty	never-scraped
6000000003160924298	Anders Nielsen Kyrning	never-scraped
6000000003161921716	Eva Sophia Leván	never-scraped
6000000003171945710	Johans Torkelson Kyllingstad	never-scraped
6000000003175634292	Chén Tán Xiān 陳譚先/談先, 字:道談, 106, 98, 65, 18, 2世	never-scraped
6000000003175651265	Chén Bàxiān 陳霸先, Emperor Wu of Chen 陳武帝, 106, 98, 65, 18, 2世	never-scraped
6000000003180955437	Else Marie Fredriksdatter Rockman	never-scraped
6000000003187090488	Hazel Grieff	never-scraped
6000000003196349842	Christian Henriksen Schurmann	never-scraped
6000000003207187742	Marta Vatne	never-scraped
6000000003207296385	Karen Torgersdtr. Gjørtz	never-scraped
6000000003220505291	Joonas Kokkonen	never-scraped
6000000003232563199	Saint Cuthburga of Wimborne, Abbess Of Barking	never-scraped
6000000003234989175	Samuel Tarver, II	never-scraped
6000000003243053002	Nettie Enkelis	never-scraped
6000000003243441055	Felipe de Castilla y León, señor de Valdecorneja	never-scraped
6000000003244757732	Daisy Sylvia Biskind	never-scraped
6000000003253261775	Samuel Pedersen Vatne	never-scraped
6000000003253460860	Lisbet Henriksdatter Schurmann	never-scraped
6000000003264489915	Sogneprest Daniel Sørensen Schive	never-scraped
6000000003272268922	Lorentz Martin Lorentzen	never-scraped
6000000003272476285	Asgerd Lorentzen	never-scraped
6000000003273013428	Margreta Pedersdatter Trane	never-scraped
6000000003273472017	Maria Fredrika Ottelin	never-scraped
6000000003306757977	Kapten Postmästare Gustaf Edelstam	never-scraped
6000000003307054576	Carolina Edelstam Rosenius	never-scraped
6000000003308649938	Zenon Stanislaw De Grzymala Przybyszewski	never-scraped
6000000003312241152	Joseph-Massé Gravel dit Brindelière	blood-only-miss
6000000003313210053	Erik Olavsen Byre	never-scraped
6000000003313372387	Mette Børgesdtr. Eikanes	never-scraped
6000000003345851431	Annie Cohen (Berman)	never-scraped
6000000003355139533	Maurice Gans	never-scraped
6000000003355797331	Catharina (Karin) Elingia	never-scraped
6000000003355801643	Mariet (Maria) Jakobsdotter	never-scraped
6000000003355802779	Anna Georgsdotter Dynesius	never-scraped
6000000003355803428	Anna Mosesdotter	never-scraped
6000000003367976924	Pope Adrian I di via Lata	never-scraped
6000000003376284694	Lars Gudmundsson Ile	never-scraped
6000000003379409803	Benedetto	never-scraped
6000000003401838954	Mats Amundsen Ænes	never-scraped
6000000003433057104	Gudrun Gautesdatter Sveen	never-scraped
6000000003464481815	Karen Guntersberg Axelsdatter	never-scraped
6000000003483631330	Kerstin Jonsdotter	never-scraped
6000000003483699152	Kerstin Larsdotter	never-scraped
6000000003491933538	Tollak Pederson Folkvår	never-scraped
6000000003491940276	Kari Svensdatter Tunheim	never-scraped
6000000003491940644	Peder Toresen Torland	never-scraped
6000000003491944979	Jon Tollakson Stokka	never-scraped
6000000003491947049	Olaug Tollaksdatter Stokka	never-scraped
6000000003491947054	Peder Olson Stangaland	never-scraped
6000000003491947797	Ane Olsdatter Garborg	never-scraped
6000000003491947849	Oline Olsdatter Mossige	never-scraped
6000000003491948650	Torger Carlsen Kleppe	never-scraped
6000000003491954831	Rasmus Svenson Lende	never-scraped
6000000003491958302	Anna Gjermundsdatter Torland	never-scraped
6000000003491958558	Maren Kirstine Nilsdatter Folkvår	never-scraped
6000000003491986771	Jonas Jonson Heigre	never-scraped
6000000003491986786	Berte Karine Jonsdatter Stokka	never-scraped
6000000003491986946	Ane Oline Jonsdatter Raugstad	never-scraped
6000000003491988184	Maren Kristine Pedersdatter Folkvår	never-scraped
6000000003491988189	Anna Pedersdatter Rønneberg	never-scraped
6000000003491988194	Peder Pederson Malmeim	never-scraped
6000000003491988364	Anders Tørressen Rønneberg	never-scraped
6000000003491988489	Marta Kristine Jonsdatter Raustad	never-scraped
6000000003491988494	Jorine Tollaksdatter Lura	never-scraped
6000000003491988504	Samuel Tollakson	never-scraped
6000000003491988509	Peder Tollakson Raugstad	never-scraped
6000000003491988519	Maren Kristine Tollaksdatter Malmeim	never-scraped
6000000003491988584	Berta Karina Tørresdatter Raugstad	never-scraped
6000000003491988599	Dortea Pedersdatter Borsheim	never-scraped
6000000003491988609	Jon Pederson Raugstad	never-scraped
6000000003491988619	Selma Pedersdtr. Borsheim	never-scraped
6000000003491988732	Jonas Eivindson Lura	never-scraped
6000000003491988781	Johanna Elisabet Eriksdatter Lura	never-scraped
6000000003491988831	Samuel Jonson Raustad	never-scraped
6000000003491990011	Berte Jorine Mauritsdatter Raustad	never-scraped
6000000003491990021	Ingeborg Mauritsdatter Malmeim	never-scraped
6000000003491992954	Serine Thalette Nilsdatter Rønneberg	never-scraped
6000000003492005116	Arne Garborg	pending-no-verdict
6000000003492005126	Jon Eivindson Garborg	never-scraped
6000000003492029785	Gabriel Bore	never-scraped
6000000003492031114	Tørres Rasmusson Bore	never-scraped
6000000003492033784	Anna Maria Brodersen Larsdatter Øystre Bore	never-scraped
6000000003492033799	Juliane Maria Larsdatter Reve	never-scraped
6000000003492033993	Øystein Ommundson Reve	never-scraped
6000000003492037893	Gabriel Gjermundsen Tu	never-scraped
6000000003492057669	Maren Anna Christensdatter Thrane	never-scraped
6000000003492057788	Daniel Pedersen	never-scraped
6000000003492064709	Povel Christensen Thrane	never-scraped
6000000003492064845	Adrianne Jensdatter Trane	never-scraped
6000000003492064964	Maren Søfrensdatter Godtzen	never-scraped
6000000003492064994	Anna Søfrensdatter Godtzen, d.y.	never-scraped
6000000003492089048	Arnt Reiarson Øksnevad	never-scraped
6000000003495384814	Otto Orseolo, 27th doge of Venice	never-scraped
6000000003500055340	Nils-Eric Fougstedt	never-scraped
6000000003500144245	Gunnar Fougstedt	never-scraped
6000000003506548107	Laodice IV, Queen of the Seleucid Empire	never-scraped
6000000003509979686	Enok Tørresen Rønneberg	never-scraped
6000000003514436577	Erik Eriksen Netland	never-scraped
6000000003515735064	Riksdagsman Nils Larsson	never-scraped
6000000003515749053	Maria Ericsdotter	never-scraped
6000000003523986134	Guillaume X d'Aquitaine, Duc d'Aquitaine	never-scraped
6000000003555486568	Alice Cecilia Anker	never-scraped
6000000003556388529	Karen Kirstine Madsdatter	never-scraped
6000000003557166487	Albert Jonas Eskil Gyllenberg	never-scraped
6000000003559734445	Hafrid Sigtryggsdotter Boberg	never-scraped
6000000003568661683	Anna Ottilia Eleonora Gyllenberg	never-scraped
6000000003574510263	József Tóth, Dr.	never-scraped
6000000003574693022	Dezső Tóth	never-scraped
6000000003608553769	Margit Szabó	never-scraped
6000000003613392624	Sándor Szabó	never-scraped
6000000003620618740	Karl Robert Sandelin	never-scraped
6000000003621007770	Maria Fredrika Sandelin	never-scraped
6000000003621285005	Jukku Sandelin	never-scraped
6000000003621674230	Johanna Katarina Holstius	never-scraped
6000000003633557497	Lucia Mosesdotter	never-scraped
6000000003645853191	Senakhtenre Ahmose, Pharaoh of Egypt	never-scraped
6000000003645859511	Shabaka Pharaoh of Egypt	never-scraped
6000000003645896177	Casimir II “the Just”, High Duke of Poland	never-scraped
6000000003645896964	Barsine	never-scraped
6000000003645908647	Artacama	never-scraped
6000000003645940550	Sara Andersdatter Fuhr	never-scraped
6000000003645940658	Margrethe Nielsdatter Bang	never-scraped
6000000003646023907	Erlend Thorfinsson, Jarl of Orkney and Caithness	never-scraped
6000000003649687777	Ada de Lorraine	never-scraped
6000000003686206816	<private> Skårland	never-scraped
6000000003721939858	William Smith	never-scraped
6000000003733980785	Magdalena Tronds Rustung Tronds	never-scraped
6000000003781494806	Jacob Berentsen Wagle	never-scraped
6000000003793509580	Constance Frederikke Sophie Janson	never-scraped
6000000003799352687	Brita Nilsdotter	never-scraped
6000000003800600266	Umm Kulthum bint Ali	never-scraped
6000000003805720033	Berengária af Portugal, Dronning af Danmark	never-scraped
6000000003820980857	Gudrun Audunsdotter Varteig	never-scraped
6000000003827153654	Beatrice di Savoia	never-scraped
6000000003827368538	"Landgraf Ludwig II ""the Lion” von Thüringen, II"	never-scraped
6000000003827445607	Hedwig von Ballenstedt, Princess of Brandenburg	never-scraped
6000000003827464432	Princess Helena Sverkersdatter, of Sweden	never-scraped
6000000003827590199	Hedwige de Roucy	never-scraped
6000000003827612120	Adelheid von Magdeburg	never-scraped
6000000003828107379	Uncilien, duke of the Alemannians	never-scraped
6000000003828250057	Senebrun de Goth	never-scraped
6000000003828302118	Paldolf di Salerno	never-scraped
6000000003830641785	Bertha Fredrika Geitlin	never-scraped
6000000003853430027	Johan Anton Kristensen Melleby	never-scraped
6000000003858716758	Isabella Orsini	never-scraped
6000000003866308044	Thorvald Nikolaisen Nilsen	never-scraped
6000000003875696558	Ingeborg Knutsdatter Vassenden	never-scraped
6000000003877365620	Ivy Ganz	never-scraped
6000000003887729856	Knut Knutsson Bjorgo	never-scraped
6000000003887745051	Carlton Morris Clauson	never-scraped
6000000003897534217	Tedisio III Fieschi, count of Lavagna	never-scraped
6000000003897590336	Prince Smbat VII of Armenia	never-scraped
6000000003905140955	Ane Eline Mittet	never-scraped
6000000003910277447	Paul Krogius	never-scraped
6000000003910424154	Gabriel Paulsson Krogius	never-scraped
6000000003913667969	Kaj Gabriel Franck	never-scraped
6000000003958968521	Johan Ernst Gunnerus, Biskop i Trondheim	never-scraped
6000000003979034810	Elisabet I, Reina titular de Mallorca	never-scraped
6000000003979146181	Jaume IV, Rei de Mallorca	never-scraped
6000000004001862277	Ola Ivarsen Bakkavoll	never-scraped
6000000004009812591	Kerstin Jakobsdotter	never-scraped
6000000004015774492	Therese Drisch	never-scraped
6000000004015963232	Elisabeth Zech	never-scraped
6000000004019528647	"Hendrick ""Henry"" Johannessen Bomsta/Bomstad"	never-scraped
6000000004024741446	Johann Heinrich Sinn	never-scraped
6000000004028320232	Engelbertus Laurentii	never-scraped
6000000004043683550	Pehr Jakobsson af Forselles	never-scraped
6000000004043741382	Peter Wilhelm Arnold von Behse	never-scraped
6000000004051490175	Leslie Dean Jr. GATES, Prof.	blood-only-miss
6000000004053634470	Dominik Aloizy Gonzaga Magnuszewski	blood-only-miss
6000000004057116441	Johanna Heinemann	never-scraped
6000000004077271015	Osmund Tellefsen Rosseland	never-scraped
6000000004086112180	John Allen Fite	never-scraped
6000000004086155807	Rev. James Nix	never-scraped
6000000004086410657	Nathaniel Henry Rhodes Dawson	blood-only-miss
6000000004093135189	Olith Maíl Coluim meic Cináeda	never-scraped
6000000004096606523	Carmen Delia de Alvear Fernández Coronel	never-scraped
6000000004104209501	Dorthea Marie Larsen	never-scraped
6000000004104517471	Christian Boisen	never-scraped
6000000004104831194	Jensine Larsen	never-scraped
6000000004104838733	Enok Danielson (Enoch Daniels) i USA	never-scraped
6000000004105081265	Kristoffer Danielson Store Arnøe	never-scraped
6000000004105285975	Daniel Danielson Nerabø	never-scraped
6000000004120020238	Singerico de Cantabria, Conde de Castrogeriz (Castroxeriz)	never-scraped
6000000004133082228	Edvard Johan Horelli	never-scraped
6000000004211630381	Olov Eriksdotter	never-scraped
6000000004272093288	Johanne Christiane Müller	never-scraped
6000000004334666212	Karin Andersdotter	never-scraped
6000000004370789677	Brynjulv Selland	never-scraped
6000000004370802379	Ingebjørg (Isabella) Selland	never-scraped
6000000004483455009	Otto Colonna, pope Martin V	never-scraped
6000000004533176419	Étiennette (Stéphanette) de Gévaudan	never-scraped
6000000004533672231	Donato II de Bigorre, Comte de Bigorre	never-scraped
6000000004533699409	"Henry II ""Jasomirgott"", Duke of Austria"	never-scraped
6000000004533774544	Dignamenta (Margareta) von Morsleben-Horneburg	never-scraped
6000000004533774585	Pope Clement II	never-scraped
6000000004567417161	Petter Johansson	never-scraped
6000000004567953404	Hanna Johansson	never-scraped
6000000004567993243	Maria Elisabet Johansson	never-scraped
6000000004570865436	Georges Appia	never-scraped
6000000004586546893	Adelaide de Roucy	never-scraped
6000000004593756254	George Cox Friend	never-scraped
6000000004594492806	Elizabeth Lester	never-scraped
6000000004630873041	Akkub ben Elioenai, Exilarch	never-scraped
6000000004647605698	Anne Ludvigsdatter Barsebek	never-scraped
6000000004650708520	Hans Rasmussen Brochmand	never-scraped
6000000004752675002	Alfred Agathon Liuksiala (Meurman)	never-scraped
6000000004794957017	Aina Maria Rancken	never-scraped
6000000004796259001	Helmi Elisabeth Virkkunen (Meurman)	never-scraped
6000000004819657282	Gemima Mangum	never-scraped
6000000004827340729	Olof Hansson Turdin	never-scraped
6000000004860127757	Gunnvor Kristine Bjørnsdatter	never-scraped
6000000004861553343	Dordi Eriksdatter Oaland	never-scraped
6000000004868812277	Daughter of ???	never-scraped
6000000004868846058	Guilhem I, seigneur de Mostuéjouls	never-scraped
6000000004869049343	Richard III, vicomte de Rodez	never-scraped
6000000004903076002	Adela of Flanders	never-scraped
6000000004947001002	Gustaf Wilhelm Reuterswärd	never-scraped
6000000004969547509	foged og rådmand Strange Jørgensen Jørgensen	never-scraped
6000000004974123682	Peter Ludvig Munthe Bull	never-scraped
6000000004974399295	Ulfhild Sigtryggsdotter Boberg	never-scraped
6000000004974523185	Johan Ernst Gunnerus Bull	never-scraped
6000000004986375149	Einar Jenssen	never-scraped
6000000005002753718	Kaja Kristine Jonsdatter Samdal	never-scraped
6000000005012785728	Pedro Christophersen	never-scraped
6000000005016701444	Pope Callistus II	never-scraped
6000000005042069515	Ivar Aspa	never-scraped
6000000005074489379	Bengt Olofsson Hård, till Mollungen (Stamfar Hård af Torestorp)	never-scraped
6000000005076474301	Eberhard IV, count in Nordgau	never-scraped
6000000005084995651	Paul Oskar Isay	never-scraped
6000000005085096235	Rudolf Max Isay	never-scraped
6000000005146150004	Adelaide Augusta Charlotte Mohn	never-scraped
6000000005381997903	Anna Børgesd Aubø	never-scraped
6000000005414590318	Count Bernard of Anhalt, Duke of Saxony	never-scraped
6000000005419036970	Prost, Kristen Lauritsen Lind	never-scraped
6000000005420097975	Peder Christensson Lind	never-scraped
6000000005420567280	Jorine Tørresdatter Orre	never-scraped
6000000005431410350	Morten Lauritsen Smith	never-scraped
6000000005432097260	Sigmund Skadberg	never-scraped
6000000005437340000	Alf Bugge	never-scraped
6000000005441211770	Jens Kraft Simonsen	never-scraped
6000000005441228946	Anna Marie von Krogh	never-scraped
6000000005442236186	Bishop Jakob Gadolin	never-scraped
6000000005506110023	NN Pedersdatter Porse	never-scraped
6000000005562636214	Reier Larsen Storhaug	never-scraped
6000000005573729895	Halvard Pederson Flystveit	never-scraped
6000000005573742515	Signe Jonsdatter Handeland	never-scraped
6000000005576602065	Carolina Charlotta Fleetwood	never-scraped
6000000005581573549	Osmund Taraldsen Augland	never-scraped
6000000005598851255	Ximena Foix, comtesse d'Osona	never-scraped
6000000005606851579	Marta Maria Larsdatter Lea	never-scraped
6000000005606851647	Lars Larsson Waaland	never-scraped
6000000005606886717	Anna Maria Ellingsdatter Lea	never-scraped
6000000005606886733	Peder Ellingsen Lea	never-scraped
6000000005606886741	Anne Serine Knutsdtr. Lea	never-scraped
6000000005606886780	Olina Pedersdatter Lea	never-scraped
6000000005606889017	Olette Olaisdatter Engelsvåg	never-scraped
6000000005606889436	Anne Ellingsdatter Lea	never-scraped
6000000005606907665	Elen Serina Hansdatter Vashus Grude	never-scraped
6000000005606913518	Karen Torkelsdatter Braut	never-scraped
6000000005606976813	Karen Hulda Garborg	never-scraped
6000000005607031269	Ane Gurine Njellsdatter Skorve	never-scraped
6000000005607042284	Fanuel Oleson Kydland	never-scraped
6000000005607065769	Endre Olson Aarreberg	never-scraped
6000000005607109407	Tjøl Jesperson Ravndal	never-scraped
6000000005607150908	Maria Olesdatter Kydland	never-scraped
6000000005607152481	Rikka Elisa Reiersdatter Lea	never-scraped
6000000005607155305	Guri Karlsdatter Kleppe	never-scraped
6000000005607292806	Dorothea Zeline Lindeman	never-scraped
6000000005607296161	Anders Rasmusson Lea	never-scraped
6000000005607335067	Gabriel Olson Kverneland	never-scraped
6000000005607335630	Kristine Sørensdatter Gjesdal	never-scraped
6000000005607339190	Elen Karlsdatter Hauge	never-scraped
6000000005607402191	Mikkel Pedersen Time	never-scraped
6000000005607411844	Ingeborg Eriksdatter Time	never-scraped
6000000005607477959	Kristian Aslakson Aareskjold	never-scraped
6000000005607599800	Ola Svenson Ytre Lima	never-scraped
6000000005608037031	Johann Friedrich, Herzog von Braunschweig-Calenberg	never-scraped
6000000005608851471	Borghild Gudmundsdatter Ur	never-scraped
6000000005608851479	Jens Jakobson Wallem	never-scraped
6000000005608851503	Johan OLson Ur	never-scraped
6000000005608884093	Tollef Larsson Engelsvåg	never-scraped
6000000005608888853	Ola Tjerandson Øvre Haugland	never-scraped
6000000005609076855	Bertha Torsdatter Gilje	never-scraped
6000000005609102300	Lisabeth Eriksdatter Sande	never-scraped
6000000005609102309	Per Erikson Sande	never-scraped
6000000005609102316	Torborg Olsdatter Sande	never-scraped
6000000005609102344	Mikal Erikson Sande	never-scraped
6000000005609207874	Karen Olsdatter Orstad	never-scraped
6000000005609236196	Ola Erikson Oaland	never-scraped
6000000005609271588	Kristi Olsdatter Stangeland	never-scraped
6000000005609304839	Anna Osmundsd Stokka	never-scraped
6000000005609403010	Magle Toresdatter Svinland/ Elgjestraum	never-scraped
6000000005609513979	Rasmus Svenson Sør-Kolnes	never-scraped
6000000005609513997	Lars Svensen Sør-Kolnes	never-scraped
6000000005609518095	Sven Rasmusson Sør Kolnes	never-scraped
6000000005609522416	Martin Ellingsen Lea	never-scraped
6000000005609522426	Berta Serine Rasmusdatter Lea	never-scraped
6000000005609522610	Gullik Olson Lea	never-scraped
6000000005609547544	Anne Berta Osmundsdatter Nese	never-scraped
6000000005609547575	Øystein Olsen Reve	never-scraped
6000000005609557790	Nils Larsson Jåsund	never-scraped
6000000005609581272	Tjærand Jonsen Sele	never-scraped
6000000005739808015	Elsa Christofferdatter Haard	never-scraped
6000000005744912151	Ragnhilda Haldorsdotter Skjeldal	never-scraped
6000000005770674698	Knud Tormodsen	never-scraped
6000000005913162130	Haldetrude / Adaltrudis	never-scraped
6000000005931058360	Margaret of Geneva	never-scraped
6000000006009021006	Christian Nielsen	never-scraped
6000000006097309527	Carl Frederik greve Rantzau, til Krengerup	never-scraped
6000000006111450170	Kristine Jersin	never-scraped
6000000006126725280	Frederik Wilhelm Rosenkilde	never-scraped
6000000006127214312	Catharina Elisabet Carlsdotter Lillie af Aspenäs	never-scraped
6000000006127214913	Karl Ulfsson Ulvåsa	never-scraped
6000000006127303597	Amund Lammers Wetlesen	never-scraped
6000000006127502432	Ulrika Eleonora Nilsdotter Eleonora Hård af Segerstad	never-scraped
6000000006127523830	Hedvig Ulrika Gustava von Post	never-scraped
6000000006127542153	Julius Oskar Mörner af Morlanda	never-scraped
6000000006127859600	Andreas Andreæ	never-scraped
6000000006127859612	Nils Andersson	never-scraped
6000000006127996498	Karl Osvald Oswald Toll	never-scraped
6000000006128152990	Per Axel Toll	never-scraped
6000000006128227651	Gustaf Philip Adam Toll	never-scraped
6000000006128227682	Gustaf August Toll	never-scraped
6000000006128227797	Anna Elisabet Maria Toll	never-scraped
6000000006128227804	Knut Oskar Fredrik Björkenstam	never-scraped
6000000006157727314	Sofia Vilhelmina Bursell	never-scraped
6000000006171215975	Helga Eilevsdatter Lyse	never-scraped
6000000006171259545	Henrik Olavsen Blank	never-scraped
6000000006196656044	Ole Lassesen Vike, Jr	never-scraped
6000000006198759003	Jeppe Strokirk	never-scraped
6000000006210904436	Lucien Bonaparte, 1st prince of Canino & Musignano	never-scraped
6000000006211793351	Urraca Henriques, infanta de Portugal	never-scraped
6000000006235536897	Marta Velasdatter Holen	never-scraped
6000000006241470594	Torjus Olsen Sinnes	never-scraped
6000000006243254437	Roar Eyolf Dagfinn Kristoffersen	never-scraped
6000000006265019302	Torsten Kristoffersen Wetteland	never-scraped
6000000006270604027	Fanny Fredrika Blomqvist	never-scraped
6000000006270645012	Jenny Maria Gustava Markelin-Svensson	never-scraped
6000000006274107985	Marta Sigvesdtr Gjerdavik	never-scraped
6000000006275250147	Mette Kirstine Nielsdatter Lange	never-scraped
6000000006277556378	Hugues I d'Arles, King of Italy, Regent of Lower Burgundy	never-scraped
6000000006287023088	Martha Valdine Rainesalo	never-scraped
6000000006300077077	Ingrid Ovidia Haabeth	never-scraped
6000000006327215256	Ebba Carolina Fredrika Ekecrantz	never-scraped
6000000006330290041	Marie Louise Hauge	never-scraped
6000000006335714086	Hans Andreas Lorentzen	never-scraped
6000000006335742040	Peder Tønnesen	never-scraped
6000000006346152872	Jacob Andersson Boström	never-scraped
6000000006346944849	Kerstin Olofsdotter	never-scraped
6000000006347922972	Lars Hugo Sandelin	never-scraped
6000000006348921068	Saletha Carter	never-scraped
6000000006350806741	Dordi Johansdotter	never-scraped
6000000006352963090	Fredrika Lovisa Charlotta Elisdotter Rancken	never-scraped
6000000006352974043	Sigrid Irene Snellman	never-scraped
6000000006358101727	Johan Henrik Hornborg	never-scraped
6000000006358411030	Agnes Emmeline Natalie von Hornborg	never-scraped
6000000006360813095	Veini Ireneus Metsämies	never-scraped
6000000006435949669	Sara Carlberg	never-scraped
6000000006452745351	Wulf Ganz	never-scraped
6000000006455958384	Jakob Marklund	never-scraped
6000000006495950016	Torborg Pedersdatter Liland	never-scraped
6000000006565863003	Ernst Fredrik Eckhoff	never-scraped
6000000006567472795	Hilda Johanna Ervast	never-scraped
6000000006567472822	Alma Hansson	never-scraped
6000000006570721212	Sigrid Stoltz Bothner	never-scraped
6000000006575228798	Ingeborg Svantepolksdotter	never-scraped
6000000006588188121	Greta Lillian Löf	never-scraped
6000000006589193224	Ingeborg Olesdatter Kielland	never-scraped
6000000006589193273	Christian Magnus Sigismundiussen Zetlitz	never-scraped
6000000006589193696	Axiliana Christina Bull	never-scraped
6000000006590055546	Hildur Nettelbladt	never-scraped
6000000006590055562	Edit Maria Erixon	never-scraped
6000000006590055594	Viggo Nettelbladt	never-scraped
6000000006595421087	Gustava Ocklind	never-scraped
6000000006595562055	Christina Dahl	never-scraped
6000000006595562174	Maria Kullman	never-scraped
6000000006602664678	Ricimer	never-scraped
6000000006607966476	Bjørn Ådnesen Lunde	never-scraped
6000000006617221002	Gotfried Grimnes Gjørtz	never-scraped
6000000006617468007	Marie Severine Aksnes	never-scraped
6000000006706101828	John Albin Rehnström	never-scraped
6000000006706122701	Martha Mathilda Rehnström	never-scraped
6000000006727871181	princess Agnieska of Poland	never-scraped
6000000006727871574	Constance of Sicily	never-scraped
6000000006727873134	Izyaslav II, Grand Duke of Kiev	never-scraped
6000000006727873475	Constance de Courtenay	never-scraped
6000000006744570542	Andreas Jacobsen Bull	never-scraped
6000000006761124094	<private> Thalheimer (Bokros)	never-scraped
6000000006762826177	Eyvind Stoltz	never-scraped
6000000006769001160	Mariet Karlsdotter	never-scraped
6000000006769847598	Torgils Olsson Alvestad	never-scraped
6000000006776180590	Dorothea Christensd Thrane	never-scraped
6000000006776187362	Ola Jakobson Vestre Barstad	never-scraped
6000000006789586054	Lilja Maria Tynni (Piipponen)	never-scraped
6000000006792546007	Maxentius, Western Roman Emperor	never-scraped
6000000006802406186	Eva Lovisa Mörner af Morlanda	never-scraped
6000000006814656597	Sally Salomon Gerson Melchior	never-scraped
6000000006815400029	Sophie Deen - Meyer	never-scraped
6000000006822826214	Anna Johanne Ottesen	never-scraped
6000000006822875574	"Emilia Christina Margareta ""Emma"" Malmsten"	never-scraped
6000000006824840984	Jakob Kukk	never-scraped
6000000006827229015	Christiane Erhardine Anthony Munch	never-scraped
6000000006828443889	Martha Dorothea Hieronimusdatter Bassøe	never-scraped
6000000006828562507	Margareta Rudbera	never-scraped
6000000006828783137	Christina Rudbera	never-scraped
6000000006829189096	Anne Margrethe Blichfeldt	never-scraped
6000000006829708139	Gabriel Hård af Segerstad	never-scraped
6000000006844334587	Inger Olsdtr. Lindanger	never-scraped
6000000006845445100	Otto Christian Isaachsen	never-scraped
6000000006882785964	Gustaf Magnus Björklöf	never-scraped
6000000006905976056	Knute O Strand	never-scraped
6000000006909919760	Guy Aubert	never-scraped
6000000006932496197	Hans Bassøe	never-scraped
6000000006942219435	Frans Wilhelm Durchman	never-scraped
6000000006963936279	Sterling Driggs Colton	never-scraped
6000000006991041605	Anna Olsdatter Bakken	never-scraped
6000000006991253509	Emma Olsdatter Helseth	never-scraped
6000000006994904996	Ingeborg Tjølsdatter Brekko	never-scraped
6000000006996826878	Væpner Olav Amundson Holter, Stjerne under Sparre	never-scraped
6000000007013078464	Catharina Maria Strokirk	never-scraped
6000000007014125553	Jens Stangeland, d. y.	never-scraped
6000000007014406005	Fanny (Francisca) Engelmann	never-scraped
6000000007020452091	Per Jonsson	never-scraped
6000000007040744781	Béraud de Goth	never-scraped
6000000007043482057	Boson d'Arles, margrave of Tuscany	never-scraped
6000000007045393269	Pehr Pehrsson	never-scraped
6000000007051737771	Maren Maria Christophersdatter Bomhoff	never-scraped
6000000007051898481	Ole Andreas Lindeman	never-scraped
6000000007058475918	Karl Torsten Reinilä	never-scraped
6000000007058864461	Johan Edvard Jakobsson Rehnbäck	never-scraped
6000000007059008284	Elisabeth Fredrik-Mauritsdotter Rehnbäck	never-scraped
6000000007062987558	Rådgärd Karlsdotter	never-scraped
6000000007089811407	Estrid Pedersdotter Sparre över Blad	never-scraped
6000000007089842705	Bengt Lindormsson (Sparre över Blad)	never-scraped
6000000007089905383	Ragnhild Lindormsdotter Sparre över Blad	never-scraped
6000000007098281207	Theophanes / Epiphanus	never-scraped
6000000007130113342	Knud Olson Holen	never-scraped
6000000007131610359	Jens Kristofferson Orre	never-scraped
6000000007149829030	Maria Ivarintytär Hård af Segerstad	never-scraped
6000000007150056822	Karl Adam Nils Gabriel Hård af Segerstad	never-scraped
6000000007150286666	Adam Hård af Segerstad	never-scraped
6000000007151766150	"Guglielmo Aldobrandeschi, ""Gran tosco"" 1°conte di Sovana"	never-scraped
6000000007184914927	Lauri Kettunen	never-scraped
6000000007184958568	Oiva Maria Paavontytär Knifsund	never-scraped
6000000007240818590	Ernst Wilhelm Stenfors	never-scraped
6000000007242078188	Maria Anceschi	never-scraped
6000000007242250201	Giuseppe (Peppo) Cannito	never-scraped
6000000007243942001	Herman Garmann Schanche	never-scraped
6000000007259558393	Povel Madsen Alstrup	never-scraped
6000000007272507672	Augusta Heikel	never-scraped
6000000007273817597	Anna Maria Elisabet Hård af Segerstad	never-scraped
6000000007276916105	Ole Klemet Sara	blood-only-miss
6000000007280366370	Olaus Johannesson Dysjeland	never-scraped
6000000007297979815	Eirene Doukaina	never-scraped
6000000007307913911	William H Thurman, Sr.	never-scraped
6000000007313923206	Johannes Osmundsson Ikdal	never-scraped
6000000007320702667	Johannes Svenonis Raumannus	never-scraped
6000000007321768937	Anna Elisabet Jakobsdotter Printz	never-scraped
6000000007324386873	Amund Bjørnsson	never-scraped
6000000007327929254	Erik Mårtensson	never-scraped
6000000007335744612	Salvador José Maria Correia de Sá, Visconde de Soveral	never-scraped
6000000007336931977	Leutharis II, duke of the Alemannians	never-scraped
6000000007352031883	Lydia Emilia Björklöf	never-scraped
6000000007353584504	"Richeza of Lotharingia ""The Blessed of Ezzon"" Queen-Consort of Poland"	never-scraped
6000000007373070269	Eleonore Vogt Vedeler	never-scraped
6000000007392290792	Hanna Birgitte Giæver	never-scraped
6000000007393382928	Charles Niels Lauritz Rasmussen	never-scraped
6000000007394963376	Adelolf, count of Boulogne	never-scraped
6000000007424025257	Hulda Helena Cecilia Charlotta af Ekenstam	never-scraped
6000000007425412342	Moshe Bar Nissim	blood-only-miss
6000000007451207308	Taletta Torkelsdatter Hatteland	never-scraped
6000000007451334212	Anna Magrethe Gulliksdatter Lea	never-scraped
6000000007463715272	Margareta Andersdotter	never-scraped
6000000007464365206	Peder Valentin Rosenkilde, Eidsvollsmann	never-scraped
6000000007471924539	Anna Johanna Kahlén	never-scraped
