geni_id,orderlife_qid,en,ja,zh,hi,ar,ru,el,mul
6000000041409866950,Q166185,Sextus Cocceius Anicius Faustus Paulinus,,,,,,,
6000000041409868992,Q166184,Suffect Consul (c. 250 252) - Marcus Cocceius Anicius Faustus F,,,,,,,
6000000041410697281,Q166458,Anicia Proba,,,,,,,
6000000041411260006,Q166469,Anicia Demetrias,,,,,,,
6000000041411712862,Q166468,Demetrias,,,,,,,
6000000041412061243,Q138586,Tiberius Claudius Pompeianus Quintianus,,,,,Тиберий Клавдий Помпеян  Квинтиан,,
6000000041433648759,Q195833,Djedbastesankh 1 Of Memphis,,,,,,,
6000000041434279292,Q195834,Takelot II of Egypt,,,,,,,
6000000041435134015,Q195835,Tadenitenbast*,,,,,,,
6000000041513956352,Q94447,Kurayz ibn Rabi'ah,,,,,,,
6000000041607078047,Q92992,Maria  del Castillo,,,,,,,
6000000041608630464,Q104847,Alvaro  Salvadorez de Lara de Bureba,,,,,,,
6000000041619605902,Q34521,Alvaro  de Santa Cruz Orduna,,,,,,,
6000000041671647818,Q65738,Hamnah daughter of Sufyan ibn Umayya ibn Abd Shams ibn Abd Manaf,,,,,,,
6000000041672855161,Q164142,Kanjeng Suratna,,,,,,,
6000000041678355061,Q208055,Ermengarde de Lorraine,,,,,,,
6000000041688494310,Q208056,Richard van Metz,,,,,,,
6000000041711681096,Q167278,Mu'in al-Din Sulaiman Parwana (Parvaneh) Mongol Chancellor in the court of the Se,,,,,,,
6000000041734648091,Q34517,Feliciano  de Santa Cruz Orduna,,,,,,,
6000000041737746406,Q95914,Seyyed Abu Mohammad Qasim (8)   ,,,,Seyyed Abu Mohammad Qasim (8)  سید قاسم,,,
6000000041737827494,Q97885,Seyyed Ismail  سید اسمعیل,,,,,,,
6000000041737827519,Q98485,Seyyed Mohammad  سید محمد,,,,,,,
6000000041738078030,Q99012,Seyyed Jaffar  سید جعفر,,,,,,,
6000000041749925420,Q50397,Vasili Narimuntovich,,,,,Василий Наримунтович,,
6000000041772452901,Q77638,Gaius Asinius Pollio  Marcella,,,,,,,
6000000041786721100,Q136270,Llywarch Hen,,,,,Лливарх Старый,,
6000000041881680816,Q137258,Usai ap Serwyl,,,,,,,
6000000041932489564,Q161815,Dewang Bano Rajowano,,,,,,,
6000000041932758073,Q162011,Putri Ratna Bulan,,,,,,,
6000000042033383243,Q71415,Aulus Caepio  Crispinus,,,,,,,
6000000042036632815,Q69230,Munatia Plancina,,,,,,,
6000000042037002594,Q70368,Calpurnia,カルプルニア,卡爾普尼亞·皮索尼斯,,كالبورنيا,Кальпурния Пизонис,Καλπουρνία (σύζυγος του Καίσαρα),Calpurnia
6000000042039023776,Q72299,Lucius Calpurnius Piso Caesoninus,,,,,Луций Кальпурний Пизон Цезонин (квестор),,
6000000042039494860,Q71161,Lucius Calpurnius Piso Caesoninus,ルキウス・カルプルニウス・ピソ・カエソニヌス,卢修斯·卡尔普尔尼乌斯·皮索·凯索尼努斯,,,Луций Кальпурний Пизон Цезонин,Λεύκιος Καλπούρνιος Πίσο Καισόνιος,
6000000042039828207,Q72505,Lucius Calpurnius Piso Caesoninus,ルキウス・カルプルニウス・ピソ・カエソニウス,盧修斯·卡爾普爾尼烏斯·皮索·凱索尼努斯,,,Луций Кальпурний Пизон Цезонин,Λεύκιος Καλπούρνιος Πίσων Καισονίνος (ύπατος το 112 π.Χ.),
6000000042060281722,Q100298,Odrocia,マルコ・グリム,,,ماركو غريم,,,
6000000042060409567,Q100302,Gonzina,,,,,,,
6000000042060646383,Q100029,Gontrondo  Guterres,,,,,,,
6000000042060701005,Q100025,Suero  Guterres,,,,,,,
6000000042060764297,Q100031,Elvira  Guterres,,,,,,,
6000000042060820336,Q100036,Ermesenda  Guterres,,,,,,,
6000000042060889142,Q100304,Flamula,,,,,,,
6000000042060914977,Q100027,Froila  Guterres,,,,,,,
6000000042060953162,Q100034,Munio  Guterres,,,,,,,
6000000042061160862,Q100306,Ordonho  Velasques,,,,,,,
6000000042061168952,Q100318,Gutierre Gausfredo  Osoriez,アーネム＝ナイメーヘン都市圏,阿納姆-奈梅亨都會區,,,,,
6000000042087302733,Q105025,Elvira  Perez,,,,,,,
6000000042110373808,Q105039,Natalia  Braoliz,,,,,,,
6000000042110898992,Q103049,Velasco  Munoz,,,,,,,
6000000042110906115,Q105037,Gonzalo  Gomez,,,,,,,
6000000042113521534,Q162320,Amirullah\Raja Lembang Alam Raja Lembang Alam,,,,,,,
6000000042121767484,Q90731,Bustanai  David,,,,,,,
6000000042121785373,Q90713,Haninae  David,,,,,,,
6000000042121806420,Q90763,Haninai  son of Adoei David,,,,,,,
6000000042122283913,Q90761,"Idzunda  Perzie, van",,,,,,,
6000000042125738322,Q208057,Aremburge de Vaud,,,,,,,
6000000042168361945,Q67441,Gaius Asinius  Tucurianus,,,,,,,
6000000042168692858,Q73257,Lucius Licinius  Lucullus,,,,,,,
6000000042170455546,Q70374,Publius Servilius Vatia Isauricus,プブリウス・セルウィリウス・ウァティア・イサウリクス (紀元前48年の執政官),普布利乌斯·赛尔维利乌斯·瓦提亚·伊索里库斯,,,Публий Сервилий Ватия Исаврик,Πόπλιος Σερβίλιος Ισαυρικός,Publius Servilius Vatia Isauricus
6000000042170868480,Q73878,Lucius Aemulius  Mamercus,,,,,,,
6000000042170878489,Q74150,Mamercus  Aemilius,,,,,,,
6000000042170910973,Q71194,Aemilia  Lepida,,,,,,,
6000000042171026105,Q72957,Consul (138 BC) - Publius Cornelius Scipio Nasica Serapio,,,,,,,
6000000042171199121,Q74082,Lucius Aemilius  Mamercus,,,,,,,
6000000042171242029,Q73961,Lucius Aemilius  Mamercinus,,,,,,,
6000000042171304959,Q74025,Tiberius Aemulius Mamercus,,,,,,,
6000000042171324858,Q73773,Lucius Aemulius  Memercinus,,,,,,,
6000000042171376049,Q73692,Lucius Cornelius Scipio Barbatus,ルキウス・コルネリウス・スキピオ・バルバトゥス,卢基乌斯·科尔内利乌斯·西庇阿·巴尔巴图斯,,,Луций Корнелий Сципион Барбат,Λεύκιος Κορνήλιος Σκιπίων Βαρβάτος,
6000000042179962000,Q73794,Gnaeus Cornelius Scipio,,,,,,,
6000000042180555030,Q72948,Quintus Servilius Caepio,クィントゥス・セルウィリウス・カエピオ,,,,Квинт Сервилий Цепион,Κόιντος Σερβίλιος Καιπίων (ύπατος το 140 π.Χ.),
6000000042180997972,Q73116,Gnaeus Servilius Caepio,グナエウス・セルウィリウス・カエピオ,,,,Гней Сервилий Цепион,Γναίος Σερβίλιος Καιπίων (ύπατος το 169 π.Χ.),
6000000042182715240,Q72690,Gaius Servilius Vatia,,,,,,,
6000000042184862720,Q64903,Quintus Aquilius  Niger,,,,,,,
6000000042185105013,Q67250,Delpia,,,,,,,
6000000042185133998,Q67283,Marcus Nonius  Mucianus,,,,,,,
6000000042185237843,Q68974,Alfia,,,,,,,
6000000042186687968,Q72245,Lucius Cornelius  Lentulus,,,,,,,
6000000042187014797,Q72777,Quintus Fabius Maximus  Allobrogicus,,,,,,,
6000000042187252634,Q73551,Marcus Aemilius Paullus,マルクス・アエミリウス・パウッルス,,,,Марк Эмилий Павел,,
6000000042187397681,Q72939,Lucius Cornelius Lentulus  Lupus,,,,,,,
6000000042187412611,Q73107,Gnaeus Cornelius  Lentulus,,,,,,,
6000000042187429383,Q72606,Quintus Fabius  Maximus,,,,,,,
6000000042187455473,Q72783,Publius Cornelius  Lentulus,,,,,,,
6000000042187492059,Q72428,Fabia,,,,,,,
6000000042187564298,Q72609,Cornelia,,,,,,,
6000000042187605823,Q72431,Gnaeus Cornelius Lentulus  Marcellinus,,,,,,,
6000000042187609362,Q73272,Lucius Cornelius  Lentulus,,,,,,,
6000000042187630098,Q73668,Lucius Aemilius Mamercinus Privernas,,,,,,,
6000000042187668275,Q73416,Lucius Cornelius Lentulus  Caudinus,,,,,,,
6000000042187701822,Q72936,Quintus Fabius Maximus  Aemilianus,,,,,,,
6000000042187715844,Q73104,Papiria,,,,,,,
6000000042187750856,Q73266,Lucius Aemilius Paullus,ルキウス・アエミリウス・パウルス,卢基乌斯·埃米利乌斯·保卢斯,,لوسيوس أميليوس باولوس,Луций Эмилий Павел,Λεύκιος Αιμίλιος Παύλος (ύπατος το 219 π.Χ.),
6000000042187786004,Q72780,Publius Cornelius Scipio  Serapio,,,,,,,
6000000042187788851,Q73413,Marcus Aemilius Paullus,マルクス・アエミリウス・パウッルス,,,,Марк Эмилий Павел,Μάρκος Αιμίλιος Παύλος,
6000000042187827901,Q72612,Publius Cornelius  Lentulus,,,,,,,
6000000042187861964,Q73554,Tiberius Cornelius  Lentulus,,,,,,,
6000000042189139296,Q72642,Mucia,,,,,,,
6000000042189370900,Q72816,Quintus Mucius  Scaevola,,,,,,,
6000000042190898528,Q76021,Titus Fundanius Vitrasius  Optatus,,,,,,,
6000000042190909124,Q70946,Servius Cornelius  Salvidienes,,,,,,,
6000000042191042223,Q63421,Grata  Hospes,,,,,,,
6000000042191098000,Q70328,Cornelia,,,,,,,
6000000042191188276,Q76210,Titus Fundanius Vitrasius  Pollio,,,,,,,
6000000042210307733,Q77961,Iunia  Tertia,,,,,,,
6000000042210612251,Q78117,Servilia X  Caepionis,,,,,,,
6000000042210718984,Q78120,Decimus Iunius X  Silanus,,,,,,,
6000000042224385658,Q76891,Marcus Pompeius Macrinus  Theophanes,,,,,,,
6000000042225476173,Q76660,Pompeia  Agrippinilla,,,,,,,
6000000042225572097,Q77104,Marcus Pompeius Macrinus  Theophanes,,,,,,,
6000000042225726103,Q64813,Asinia Polla,,,,,,,
6000000042225751153,Q65912,Asinius Pollio,,,,,,,
6000000042226611447,Q72395,Titus Flavius  Sabinus II,,,,,,,
6000000042227096614,Q73659,Marcus Sempronius  Tudianus,,,,,,,
6000000042227773158,Q77503,Claudius  Pulcher,,,,,,,
6000000042227998431,Q73536,Sempronius  Tudianus,,,,,,,
6000000042228132878,Q72107,Mariamne  Arria,,,,,,,
6000000042228153310,Q73767,Publius Sempronius  Tudianus,,,,,,,
6000000042228173267,Q73398,Gaius Sempronius  Tuditanus,,,,,,,
6000000042228354848,Q72398,Mariamne,,,,,,,
6000000042276074947,Q208058,"Eribo Orleans, van",,,,,,,
6000000042286507061,Q87996,"Theoderik II  Makhir, al",,,,,,,
6000000042302821403,Q153764,Daskylos,,,,,,,
6000000042303148944,Q153763,Deiokes,,,,,,,
6000000042305982646,Q208059,Alexis de Bernatre,,,,,,,
6000000042312699167,Q160520,PRATIPA,,,,,,,
6000000042312733620,Q170078,SAUVALI (Vaishya maid servant) Dhritarashtra,,,,,,,
6000000042313163882,Q170080,110 wives,,,,,,,
6000000042313167101,Q160813,ILINA Tansu,,,,,,,
6000000042326470858,Q161018,Nandini,,,,,,,
6000000042331347370,Q161270,Shuktimati (river),,,,,,,
6000000042331520184,Q170674,SUPADA (twin),,,,,,,
6000000042331524139,Q161261,GIRIKA (twin) Uparichara Vasu,,,,,,,
6000000042331612104,Q170596,YADU Uparichara Vasu,,,,,,,
6000000042331766934,Q170597,Sowbaludu,,,,,,,
6000000042333537060,Q169666,Ghoornika (Maid) Shukraachaaryulu Raakshasa Purohitulu,,,,,,,
6000000042334840194,Q170147,MENAKA,,,,,,,
6000000042334954994,Q169732,Pramadvara,,,,,,,
6000000042334970090,Q170148,Vishwavasu,,,,,,,
6000000042346157960,Q208060,"Gisela Pippijns Chelles, van",,,,,,,
6000000042402696195,Q169296,SAVITHRI Sathyavan,,,,,,,
6000000042485343435,Q166522,"Vakhtang I, king of Iberia",,,,,,,
6000000042485647106,Q166598,"Frodo, Prince of Iberia",,,,,,,
6000000042485678158,Q166597,Balendukht,,,,,,,
6000000042485759978,Q166673,Helena Flavia,,,,,,,
6000000042486666670,Q166436,"Mihrdat V, king of Iberia",,,,,,,
6000000042486951214,Q166350,მირდატ,,,,,,,
6000000042487112025,Q166349,Aspacures III (or Varaz-Bakur II) Georgian,,,,,,,
6000000042487146866,Q166387,არჩილი,,,,,,,
6000000042487218895,Q166377,"Mihrdat III, king of Iberia",,,,,,,
6000000042487221918,Q166343,Aspacures II (or Varaz-Bakur I),,,,,,,
6000000042487570044,Q105876,Goncalo  Martins de Abreu,,,,,,,
6000000042493629893,Q163379,Person Q163379,,,,,,,
6000000042493667880,Q164269,Person Q164269,,,,,,,
6000000042511288917,Q33325,Antonio  de Cervantes y Carvajal,,,,,,,
6000000042511341838,Q33350,Francisco  de Cervantes y Carvajal,,,,,,,
6000000042555961635,Q32519,N.  Sanchez,,,,,,,
6000000042556070639,Q32523,Francisco  Sanchez,,,,,,,
6000000042556102526,Q32527,N.  Sanchez,,,,,,,
6000000042556304121,Q92619,Pedro  Sanchez,,,,,,,
6000000042556778381,Q89795,Francisca  de la Caballeria,,,,,,,
6000000042556833334,Q91897,Inigo  de Mendoza,,,,,,,
6000000042600141210,Q90067,Garcia  Funes de Villalpando y Gurrea,,,,,,,
6000000042600344310,Q91378,Tomas  Garcia de Santa Maria (Todroz Benveniste,,,,,,,
6000000042600629691,Q91644,Francisco  de la Cavalleria,,,,,,,
6000000042600670203,Q89361,Beatriz  Suarez de Santa Maria,,,,,,,
6000000042600763610,Q89791,Brianda  Cerdan,,,,,,,
6000000042600808532,Q89558,N.  Garcia de Santa Maria,,,,,,,
6000000042600913832,Q89371,Gonzalo  Garcia de Santa Maria,,,,,,,
6000000042600924824,Q91492,Erasol  Lafo Avendino,,,,,,,
6000000042600949145,Q89560,Gonzalo  de Santa Maria,,,,,,,
6000000042601000252,Q89789,Ramon  Cerdan,,,,,,,
6000000042601071024,Q91648,Galacian  Cerdan,,,,,,,
6000000042601117037,Q89562,Beatriz  de Santa Maria,,,,,,,
6000000042601187966,Q91646,Urolanse  de Velbibre,,,,,,,
6000000042648683874,Q171542,Dummy Majlis Generasi-6 .,,,,,,,
6000000042672435878,Q167387,Kara Yuluk Osman Bey,,,,,,,
6000000042687684846,Q160047,NO FURTHER INFO [EM] .,,,,,,,
6000000042730981925,Q35136,Francisca  de Renteria y Bocanegra,,,,,,,
6000000042734976303,Q89931,Yossef  Ha'Levi,,,,,,,
6000000042806181629,Q87950,Habibai ben Nehemiah David  ben Natroni David,,,,,,,
6000000042809744540,Q170259,Iravatha (Vamsam) snakes,,,,,,,
6000000042809843786,Q170499,Vineeta,,,,,,,
6000000042810009271,Q169868,Kouravyudu KING OF NAGA (SERPENT) UNDER WATER WORLD,,,,,,,
6000000042810022513,Q170385,Kasyapa Prajaapati,,,,,,,
6000000042810033295,Q170501,Garuda deva (Vishnu moorti vaahanamu),,,,,,,
6000000042810057262,Q170500,Arunudu (Soorya bhagavaanudu saaradhi),,,,,,,
6000000042810205997,Q170386,Kadruva,,,,,,,
6000000042912823686,Q167280,"Kayqubad II, Sultan of Rum",,,,,,,
6000000042925687731,Q78315,Marcus Livius Drusus  Claudianus,,,,,,,
6000000043233378293,Q171454,Kusumalaya [Versi 1] .,,,,,,,
6000000043233488077,Q171451,Banyakngampar [Versi 1] .,,,,,,,
6000000043233505985,Q171453,Jayaningrat [Versi 1] .,,,,,,,
6000000043233556900,Q171450,Kamandaka [Versi 1] .,,,,,,,
6000000043381535047,Q140840,Asser Thorkilsson,アッサー・ソルキルソン,,,,Ассер Торкильсон,,
6000000043437657497,Q163554,Panembahan Arsantaka \ Pangeran Kajoran II Pangeran Kajoran II,,,,,,,
6000000043437903080,Q162927,Adipati Ontje II \ Raden Hanyokrokusumo \ Raden Hanyokropati Raden Hanyokrokusumo,,,,,,,
6000000043437918112,Q164477,Panembahan Arsayuda .,,,,,,,
6000000043574257411,Q162056,Adipati Jagabaya Banten,,,,,,,
6000000043575121918,Q162779,Tmg Kartonagoro \ Ki Ageng Ketib Pati Ki Ageng Ketib Pati,,,,,,,
6000000043578519270,Q163343,Ki Ageng Gulu \ Panggulu Pangulu di Lawean Panggulu Pangulu di Lawean,,,,,,,
6000000043578791528,Q164213,Kyai Joyowongso .,,,,,,,
6000000043579024293,Q171803,Ngabei Nitimanggolo .,,,,,,,
6000000043579243211,Q164214,Kyai Honggowongso .,,,,,,,
6000000043579611837,Q171802,Kyai Kartotaruna .,,,,,,,
6000000043585642573,Q89345,Maria  de Santa Maria de Cartagena,,,,,,,
6000000043585891604,Q89512,Tereza of Cartagena,,,,,,,
6000000043585966240,Q91390,Juana  de Santa Maria,,,,,,,
6000000043585983300,Q89343,Pedro  de Cartagena,,,,,,,
6000000043618890792,Q163047,Pangeran Aria Adikara,,,,,,,
6000000043620117014,Q163809,Pangeran Singarajan Sepuh,,,,,,,
6000000043620759957,Q164740,Pangeran Singarajan Anom,,,,,,,
6000000043689193821,Q162558,Pangeran Yanus [Versi 1] .,,,,,,,
6000000043692856093,Q208061,Gerberge de Rennes,,,,,,,
6000000043757263479,Q31050,Sancho Gabriel  de Castilla y Mendoza,,,,,,,
6000000043757263498,Q31054,Diego  de Castilla y Mendoza,,,,,,,
6000000043757366581,Q92372,Don Francisco  de Mendoza,,,,,,,
6000000043757495247,Q31058,Don Luis  de Castilla y Zuniga,,,,,,,
6000000043757773045,Q31062,Dona Francisca  de Castilla y Mendoza,,,,,,,
6000000043757895870,Q31066,Dona Beatriz  de Mendoza y Castilla,,,,,,,
6000000043757910941,Q31070,Don Alonso  de Castilla y Zuniga,,,,,,,
6000000043757967855,Q31042,Don Felipe  de Castilla y Zuniga,,,,,,,
6000000043779701900,Q118929,Lope  Diaz de Rojas Ruiz de Castro,,,,,,,
6000000043864446132,Q171439,Nyi Rasa Jati,,,,,,,
6000000043975467240,Q163746,Sultan Abdul Ma'ali,,,,,,,
6000000043975618033,Q164699,Sultan Abdul Fatah,,,,,,,
6000000044060967198,Q162765,Ratu Raja Kertadiningrat,,,,,,,
6000000044063735324,Q163333,Person Q163333,,,,,,,
6000000044064508855,Q163331,Pangeran Adipati Soewarga or Pangeran Mangoenjaya [Versi 1],,,,,,,
6000000044064537994,Q163332,Person Q163332,,,,,,,
6000000044066442619,Q164179,Pangeran Aria Sacadilaga [Versi 1],,,,,,,
6000000044066932850,Q164181,Person Q164181,,,,,,,
6000000044075069072,Q161464,Ki Ageng Jaka Tarub,,,,,,,
6000000044075676125,Q161415,Ratu Ayu Dewi Kencana Wungu,,,,,,,
6000000044077534011,Q160022,Prabhu Pamekas Padjajaran IV,,,,,,,
6000000044077636922,Q160033,Prabhu Munding Wangi Padjajaran III,,,,,,,
6000000044077963907,Q160034,Permaisuri,,,,,,,
6000000044078060823,Q160023,Permaisuri,,,,,,,
6000000044151345990,Q91773,Anton Martin  Martin de Torres,,,,,,,
6000000044165450067,Q92306,Jakob  Wyss II,,,,,,,
6000000044165564900,Q90231,Jakob  Wyss,,,,,,,
6000000044229316261,Q163825,Person Q163825,,,,,,,
6000000044318684133,Q162934,PANJI NGABDUL NGALIM,,,,,,,
6000000044318852028,Q163555,PANJI AHMAD NGULOMO,,,,,,,
6000000044319004876,Q164478,PANJI MUHALI,,,,,,,
6000000044348835149,Q164633,PRABU MANGKURAT JAWA,,,,,,,
6000000044377113754,Q32628,Shlomo  Ibn Yahya,,,,,,,
6000000044377580072,Q32636,Meir  Ibn Yahya,,,,,,,
6000000044493704355,Q208063,"Judith of Sulichgau, Duchess Consort of Bavaria",,,,,,,
6000000044704876821,Q161273,KEIKASI,,,,,,,
6000000045328677864,Q147323,Movkold Rostislavich,,,,,Мовкольд Ростиславич,,
6000000045529895858,Q169433,Mandara,,,,,,,
6000000045726028953,Q170127,CHANDRABHAGA,,,,,,,
6000000045919571934,Q104117,Obispo Estevao  Annes de Sousa,,,,,,,
6000000045919669986,Q104119,Maria  Dade,,,,,,,
6000000045919682879,Q118395,Leonor  Affonsa,,,,,,,
6000000045996955232,Q93012,Alonso  Velez de Guevara y Salamanca,,,,,,,
6000000045997266920,Q32351,Casilda  de Gauna Barahona,,,,,,,
6000000046019061866,Q208064,Swanaburc,,,,,,,
6000000046388159659,Q195836,daughter of Ankhhaf and Hetepheres A,,,,,,,
6000000046388159679,Q195837,Ankhetef,,,,,,,
6000000046557703241,Q163285,Private,,,,,,,
6000000046558043915,Q164117,Private,,,,,,,
6000000046560615100,Q171659,Private,,,,,,,
6000000046613142096,Q68903,Johann Sebastian Paetsch,ヨハン・セバスチャン・ペイチ,,,,,,
6000000046626027024,Q208065,Prangarde di Canossa,,,,,,,
6000000046626077950,Q208066,N.N.,,,,,,,
6000000046626136854,Q208067,"Teodaldo di Canossa count of Brescia, Modena, Ferrara, Reggi & Mantua",,,,,,,
6000000046650576821,Q114138,Cristina  Alonso,,,,,,,
6000000046653107084,Q99847,Fruela  Ordóñez,,,,,,,
6000000046654773625,Q100138,Conde Gonzalo  Fernandez,アーネム＝ナイメーヘン都市圏,阿納姆-奈梅亨都會區,,,,,
6000000046654808499,Q99913,Bermudo  Ordóñez,,,,,,,
6000000046655212092,Q99901,Gontrada,,,,,,,
6000000046655409998,Q99927,Nuña  Núñez,,,,,,,
6000000046655504034,Q105201,Bermudo  Alvarez de Castilla,,,,,,,
6000000046655568906,Q99925,Nuño  Núñez,,,,,,,
6000000046655659905,Q99929,Leodegundis  Núñez,,,,,,,
6000000046685616834,Q208068,Liutgard van Hamaland,,,,,,,
6000000046749374952,Q171981,Rd Wangsadiredja .,,,,,,,
6000000046797986215,Q93215,Bariach,,,,,,,
6000000046888189987,Q171311,Aaravamudhan,,,,,,,
6000000046888584991,Q171256,Kamalanayana Battar,,,,,,,
6000000046941506825,Q112609,Alberada of Buonalbergo,,布納爾伯格的阿芭菈達,,,Альберада Буональберго,Αλμπεράντα του Μπουοναλμπέργκο,
6000000046946540911,Q105151,Teobaldo  de Blazon,,,,,,,
6000000046948290947,Q103151,Urraca Ruiz,,,,,,,
6000000046948588025,Q105155,Fernando  Alvarez de Guzman,,,,,,,
6000000046948630920,Q103159,Teresa Ruiz,,,,,,,
6000000046951253872,Q105171,Gutierre  Rodriguez Giron,,,,,,,
6000000047023250207,Q208069,Friderun,,,,,,,
6000000047023394948,Q208070,Adalhard,,,,,,,
6000000047023421987,Q208071,Ernst,,,,,,,
6000000047323719088,Q195842,"Ahmes-Sapair, Prince of Egypt",,,,,,,
6000000047323866022,Q195845,"Seqenenre Tao II the Brave, King of Egypt",,,,,,,
6000000047324276848,Q85680,"Inyotef I the Great, King of Egypt ",,,,,,,
6000000047324468846,Q85674,"Inyotef II, King of Egypt ",,,,,,,
6000000047324472838,Q85654,"Mentuhotep III (IV), King of Egypt ",,,,,,,
6000000047324824871,Q85730,Unas,,,,,,,
6000000047324849870,Q85710,Teti Pharaoh of Egypt,,,,,,,
6000000047324919848,Q85724,Iput of Egypt,,,,,,,
6000000047324985821,Q85903,Mentuhotep I Tepy-a,,,,,,,
6000000047364842314,Q35528,Pedro  Cervantes de Villasenor,,,,,,,
6000000047393377223,Q166945,"Mirian of Kakheti, Georgian Prince of the Royal Chosroid Dynasty",,,,,,,
6000000047393676213,Q166922,Prince Stephen of Kakheti in Georgia,,,,,,,
6000000047393876997,Q166963,John (Ioane) of Kakheti r.786-790,,,,,,,
6000000047394186821,Q166944,Archil of Kakheti r.736-786 (father of Javanshi,,,,,,,
6000000047394369869,Q166898,Adarnase II Prince of Iberia,,,,,,,
6000000047396475149,Q166974,"Adarnase III, Prince of Iberia",,,,,,,
6000000047396521009,Q166973,Nerse I Nersianid,,,,,,,
6000000047396534111,Q166981,Nerse the Prince of Iberia,,,,,,,
6000000047396558058,Q166964,unnamed of Kakheti,,,,,,,
6000000047505418377,Q113485,Aldonza  Nunez,,,,,,,
6000000047505420099,Q103997,Gontinha  Goncalves de Maia,,,,,,,
6000000047505564901,Q104029,Gutier  Bermudez,アーネム＝ナイメーヘン都市圏,阿納姆-奈梅亨都會區,,,,,
6000000047505835963,Q104727,Sancha  Anes de Montor,,,,,,,
6000000047506164920,Q101013,Froila (Fruela)  Jimenez,,,,,,,
6000000047506253821,Q104731,Usenda  Hermigues Alboazar,,,,,,,
6000000047585948236,Q79707,Chu Zhanzhi,褚湛之,褚湛之,,,,,
6000000047639406227,Q164620,Kijai Gedeng Djiwa .,,,,,,,
6000000047800175848,Q208072,van Namen,,,,,,,
6000000047850147971,Q93632,Diego  Lopez de Arriaga Salamanca,,,,,,,
6000000047859381951,Q32194,Juan  de Castro y Torquemada,,,,,,,
6000000047859442853,Q35781,Francisco  Lopez de Arriaga y Castro Salamanca,,,,,,,
6000000047890573217,Q31142,Tomasina  de Torquemada y Melgosa,,,,,,,
6000000047890809066,Q34336,Diego  Lopez de Castro Pardo,,,,,,,
6000000047902884026,Q105782,Marinha Gomes  Guedeao,,,,,,,
6000000047942383944,Q72454,Licinia,,,,,,,
6000000047977463859,Q114170,Muniadona  Moniz,,,,,,,
6000000047977590868,Q104280,"Munio  Moniz, Cd de CEA",アーネム＝ナイメーヘン都市圏,阿納姆-奈梅亨都會區,,,,,
6000000047977741821,Q103043,Monio  Fernandez,,,,,,,
6000000047981931549,Q101599,de Biscaye,,,,,,,
6000000047982516882,Q102795,Ximeno  magnate Basco,アーネム＝ナイメーヘン都市圏,阿納姆-奈梅亨都會區,,,,,
6000000048070737857,Q62812,Mawiya,,,,,,,
6000000048084846040,Q164301,The Tjong Sin (Raden Djakasaputra),,,,,,,
6000000048189900836,Q162224,Ratu Petak or Pangeran Petak .,,,,,,,
6000000048233319033,Q33889,Francisco  Velez de Guevara Salamanca y Gaona,,,,,,,
6000000048233328337,Q93118,Jose Antonio  de Sanzoles Santa Cruz y Riano,,,,,,,
6000000048233669045,Q34672,Constanza  Pardo Polanco,,,,,,,
6000000048278080531,Q32206,Lope  de Castro de Castro Pardo y Torquemada,,,,,,,
6000000048278417197,Q32198,Gabriel  de Castro Pardo y Torquemada,,,,,,,
6000000048522542009,Q65844,Xiao Yuanming,蕭淵明,蕭淵明,,,,,
6000000048523353217,Q66105,Liu Shilong,,柳世隆,,,,,
6000000048523716139,Q66108,Liu Tan,柳惔,柳惔,,,,,
6000000048523828931,Q80323,Liu Gua,,柳括,,,,,
6000000048523906867,Q71022,Liu Shuzong,,柳叔宗,,,,,
6000000048525797051,Q74435,,,裴约,,,,,
6000000048525959848,Q64491,Liu Zhuo,,柳鷟,,,,,
6000000048526000905,Q69735,,,裴媚,,,,,
6000000048526050859,Q64515,Liu Bin,,柳斌,,,,,
6000000048526251822,Q69738,Liu Zan,,柳贊,,,,,
6000000048526395217,Q74453,Liu Chagong,,柳察躬,,,,,
6000000048526958843,Q79196,Liu Zhen,,柳鎮,,,,,
6000000048539947338,Q167578,El-Mirza,,,,,,,
6000000048539962128,Q167590,Tinatin Gurieli,,,,,,,
6000000048540045083,Q167592,II,,,,,,,
6000000048540064418,Q167584,Teimuraz,,,,,,,
6000000048540091072,Q167585,"Nikoloz of Kakheti, Catholicos-Patriarch of Georgia",,,,,,,
6000000048540192062,Q167577,,,,,,,,
6000000048540215194,Q167586,Khosro (),,,,,,,
6000000048540269186,Q167589,,,,,,,,
6000000048540306833,Q167698,,,,,,,,
6000000048540383015,Q167579,Constantine,,,,,,,
6000000048540426821,Q167591,,,,,,,,
6000000048540427943,Q167582,Vakhtang,,,,,,,
6000000048540506907,Q167581,Erekle,,,,,,,
6000000048540522874,Q167588,,,,,,,,
6000000048540551857,Q167580,Bagrat,,,,,,,
6000000048540597821,Q167587,Elene Bagrationi,,,,,,,
6000000048582986897,Q167563,,,,,,,,
6000000048583126853,Q167500,,,,,,,,
6000000048583147864,Q167562,Anna,,,,,,,
6000000048608855134,Q167701, II (III) ,,,,,,,
6000000048608993000,Q167583,-,,,,,,,
6000000048662153179,Q167178,,,,,,,,
6000000048878629924,Q163793,Nyi Ratu Widari,,,,,,,
6000000048960294255,Q171657,Kyai Gede Karangkemuning,,,,,,,
6000000048961930821,Q171881,Kyahi Ageng Rumbing Kalijamat,,,,,,,
