child_geni_id	child_name	child_birth_year	parent_geni_id	parent_name	parent_qid	hops_from_arne
6000000033075306137	Anna Marie Laurentze Henriksdatter Borchgrevink	1854	6000000003171562839	Henrik Christian Borchgrevink	Q115144790	
6000000019458832833	Anna Marie Linde Abel	1796	6000000019459822301	Paul Severin Abel	Q71397125	
6000000035598427824	Anna Marie Lorenzdotter Straelborn	1684	6000000016325217210	Lorentz Straelborn	Q128047570	
6000000024974605565	Anna Marie Monrad	1880	6000000031474810395	Johannes Henrik Monrad	Q120495983	
6000000221931192990	Anna Marie Pogenberg Koren	1788	6000000012067606538	Christiane Birgitte Didrichsdatter	Q3916415	
6000000002598394394	Anna Marie Randulf Johansdtr. Koren	1794	6000000012067606538	Christiane Birgitte Didrichsdatter	Q3916415	
6000000019557721693	Anna Marie Schmidt	1840	6000000034609419684	Peter Poulsen Schmidt	Q108476184	
6000000022605583460	Anna Marie Schytte Jensen	1876	6000000014589285325	Caroline Mathilde Schytte	Q3378134	
6000000017817614238	Anna Marie Smith	1852	6000000011200624426	Christen Smith Major	Q15260687	
6000000014348844595	Anna Marie Wild-und Reihngrafin zu Salm-Neufville	1606	6000000010103755336	Friedrich l Wilhelm Zu zu Salm-Neufville Wild-und Rheingraf	Q25480356	
6000000023982857879	Anna Marie von Isenburg-Büdingen	1587	6000000021674956844	Wolfgang Ernst l Isenburg Burggraf von Gelnhausen und Isenburg-Büdingen	Q8030061	
6000000024020022936	Anna Marie von Mickwitz	1891	6000000022229978519	Eugen Eugenius von Mickwitz II	Q16412462	
6000000204300286821	Anna Marie von Pernštejna	1562	6000000010780618115	Vratislav of Pernstein Pernštejna Conde y Canciller de Bohemia	Q2535001	
6000000003645919598	Anna Marie von Sachsen	1225	6000000001651629109	Albrecht I. of Saxony-Wittenberg	Q674931	
6000000003293739038	Anna Marie-Louise Holmquist	1880	6000000003293303841	Peter Abraham Fredrik Holmqvist	Q40334107	
6000000181661281826	Anna Marjatta Väisänen	1928	6000000006238547638	Armas Otto Abraham Väisänen	Q4792887	
6000000073078841845	Anna Marliani		6000000073076559215	Antonia Marliani	Q75850760	
6000000006127097769	Anna Marta Hägerflycht		6000000003152604733	Johan Axel Hägerflycht	Q130684349	
6000000008935428409	Anna Martha Schulman		6000000006127231988	Adam Schulman till Svärtinge	Q122841323	
6000000005451879016	Anna Martine Bull	1705	6000000005450305038	Anders Henriksen Bull	Q140450613	
6000000007522107353	Anna Mathilda Arfwedson	1859	6000000006902827405	Robert August Arfwedson	Q5558924	
6000000013165012489	Anna Mathilda Edgren	1881	6000000003175699623	August Hjalmar Edgren	Q4820730	
6000000023820909862	Anna Mathilda Emilia Björling	1872	6000000000518989277	Carl Fabian Emanuel Björling	Q5578055	
6000000019287886145	Anna Mathilda Gustafva Falkenberg af Trystorp	1809	6000000005229676924	Ulrik Falkenberg af Trystorp	Q140372005	
6000000007615424639	Anna Mathilda Hjorth	1865	6000000007615378512	Anton David Svendsen Hjorth	Q14542357	
6000000006595611948	Anna Mathilda Ljungström	1814	6000000006590048985	Johan Patrik Ljungström	Q59850693	
6000000014538687387	Anna Mathilda von Engeström	1891	6000000014538402790	Carl Adolf August von Engeström	Q112039063	
6000000023172991646	Anna Mathilde Nonnen	1847	6000000023172332868	Edward Nonnen	Q6013610	
6000000028324035039	Anna Matilda von Sydow		6000000006172789107	Otto Ludvig von Sydow	Q110715433	
4722514520490027150	Anna Matilda* Kylberg	1862	6000000019933686630	Lars Hjalmar Kylberg	Q5927833	
6000000001869791382	Anna May Bell		6000000008630583060	Tyree Harris Bell	Q1398218	
6000000006727790636	Anna Mecklenburg Herzogin	1447	6000000003827368201	"Heinrich IV ""der Dicke"" Mecklenburg Herzog zu Mecklenburg-Schwerin"	Q65051	
6000000043137496041	Anna Meinstorp	1525	6000000008034049068	Ewald Von Meinstorf	Q111989274	
6000000001624540100	Anna Mentzdatter Darre	1634	6000000001344452722	Mentz Christophersen Darre	Q77700198	
6000000041298148697	Anna Messenia	1609	6000000006420169365	Lucia Grothusen	Q136207037	
6000000186910207825	Anna Meta Baerwald	1870	6000000034081602956	Hermann Baerwald	Q1610803	
6000000007980922351	Anna Michelsdatter Schielderup	1671	6000000001899596381	Anna Jørgensdatter Schielderup	Q140667992	
6000000135823065086	Anna Mikhailovna Romanov Holstein-Gottorp Grand duchess	1834	6000000000707629259	"Friederike ""Charlotte"" Marie von Württemberg"	Q60232	
6000000001813147428	Anna Mogensdatter Ulfeldt	1598	6000000009137276503	Mogens Ulfeldt	Q83639203	
6000000006444452351	Anna Molyneux	1424	6000000003243429584	Richard Molyneux 6th Earl of Sefton	Q75568445	
6000000015880231399	Anna Moncada	1675	6000000066155810872	Eleonora Cirino	Q110422691	
6000000207765427952	Anna Mortimer		6000000102170957858	Rosine of Pérusse	Q110574677	
6000000053188311223	Anna Munck af Fulkila		6000000000581201763	Margareta Thomasdotter Starck	Q112969354	
6000000144164290943	Anna Munthe-kaas Lund	1905	6000000005745986585	Marie Schelven Munthe-Kaas	Q140456898	
3834680	Anna Märta Ida Elisabeth Højer	1915	6000000020776418625	Torvald Magnusson Höjer	Q5821143	
6000000020637256431	Anna Märta Wagenius	1872	6000000015741054647	Paul Wagenius	Q66754096	
6000000181010705838	Anna Månesköld Af Norge		6000000007695043995	Henrik Pedersen Måneskjöld till Hängelö och Henriksholm	Q128803954	
6000000008175640163	Anna Månsdotter Durell	1580	6000000007787465816	Måns Jönsson Jönsson	Q120264919	
6000000024208627253	Anna Månsdotter till Viurila	1450	6000000008097364489	Måns Johansson till Viurila	Q112970938	
6000000010310582104	Anna Mårtensdotter	1565	6000000011392245825	Martinus Olai Olofsson	Q5757422	
6000000006128235021	Anna Mårtensdotter Boije af Gennäs	1585	6000000001700427317	Mårten Nilsson Boije	Q104550175	
6000000002164541002	Anna Mårtensdotter Mums	1625	6000000001254293481	Mårten Mårtensson Mumssen Sr.	Q110304554	
6000000012951910984	Anna Möller	1650	6000000008062016742	Barbro Stiernfelt	Q110505403	
6000000017979995908	Anna Möller		6000000008062177302	Johan Arendtson Möller till Liljenhagen	Q42851729	
6000000197843857823	Anna Möller	1670	6000000008062177302	Johan Arendtson Möller till Liljenhagen	Q42851729	
6000000017356495934	Anna Möller	1635	6000000017357030312	Heinrich von Möller	Q128047838	
6000000042067461282	Anna Müller	1606	6000000008176219817	Margarethe von Pröbsting	Q128157475	
6000000050109957016	Anna Nanette Lämel	1799	6000000003902276075	Simon Selke Tuschkau	Q94538	
6000000030721684458	Anna Nassau	1562	6000000001851827666	"William I ""the Silent"" van Nassau-Dillenburg Prince of Orange"	Q78454	
6000000006727826646	Anna Nassau Gräfin zu Schwarzburg-Blankenberg	1485	6000000006727821321	Adolf III Nassau-Wiesbaden Graf zu Nassau-Wiesbaden-Idstein	Q2339637	
6000000001255377579	Anna Natalia af Heurlin	1862	6000000000520039878	Carl Johan Woldemar af Heurlin	Q107968784	
6000000024512833525	Anna Natt och Dag	1896	6000000014437495623	Svante Adam Knutsson Natt och Dag	Q6003493	
6000000133884672860	Anna Nicolai Schiller		6000000008978231824	Daniel Magni Schillerus	Q139111806	
6000000003896121002	Anna Nicoline Friderica Krohg	1788	6000000003802406051	Nicolai Friedrich Krogh	Q500668	
6000000000130028713	Anna Nielsdatter Juel	1556	6000000001504673979	Christence Ovesdatter Lunge	Q103780857	
6000000041715075402	Anna Nikolaevna Pr Golitsyna		6000000006095628011	Nikolay Mikhailovich Golitsyn	Q16637521	
6000000006595603623	Anna Nilsdotter	1640	6000000006127441590	Nicolaus Gudmundi Krok	Q6145136	
6000000007511564177	Anna Nilsdotter		6000000007511564129	Nicolaus Olai Bothniensis	Q782556	
6000000008507814099	Anna Nilsdotter (Banér)		6000000006127231374	Nils Eskilsson till Djursholm	Q6156791	
6000000011186520700	Anna Nilsdotter (Hammersta)		6000000001951483023	Katarina Knutsdotter (äldre Grip)	Q103787948	
6000000005768752234	Anna Nilsdotter Bese	1528	6000000005768442413	Nils Nilsson Bese	Q15965325	
6000000006127464503	Anna Nilsdotter Lilliehöök af Fårdala	1645	6000000002954953008	Virginia Johansdotter Hand	Q130359444	
6000000001873442107	Anna Nilsdotter Posse	1624	6000000001873530609	Nils Axelsson Posse d.y.	Q110548951	
305484713400003871	Anna Nilsdotter Posse		6000000002360107690	Anna Mattsdotter Kagg	Q110548955	
6000000023911600355	Anna Nilsdotter Ryning	1540	6000000007551284478	Nils Eriksson Ryning till Gimmersta	Q26239728	
6000000021369994569	Anna Nilsdotter Sparre Af Elllinge		6000000005736135320	Niels Clausson Sparre	Q103788062	
6000000071009963889	Anna Nilsson (yngre Grip)		6000000003406776592	Anna Arvidsdotter Trolle	Q101247661	
6000000200880426832	Anna Nit(z)sch		6000000063288654821	Karl Wilhelm Nit(z)sch	Q119164	
6000000011612591260	Anna Nohrström	1705	6000000007216968508	Grudd Anders Matsson	Q115870647	
6000000033268625931	Anna Normann	1878	6000000033261667158	Johannes Normann	Q1786150	
6000000016325181679	Anna Numens	1618	6000000021161712142	Laurenz Jakob Nummens	Q126904386	
6000000125025835868	Anna Odrowąż	1430	6000000040055772287	Pawel kasz. i stolnik Lwowski	Q55333580	
6000000084954694891	Anna Odrowąż h. Odrowąż	1470	6000000008530260989	Dobiesław Starosta Łowicki	Q104879330	
6000000026353324126	Anna Oem van Wijngaerden		6000000014335887726	Cornelis Willemsz Oem van Wijngaerden	Q116046469	
6000000026439388665	Anna Of Znaim Moravia	1131	6000000008788936550	Conrad II. Přemyslids	Q2422406	
6000000015408691315	Anna Ogilvy		6000000015406258939	John John Ogilvy 1st Baronet of Inverquarity	Q76119553	
6000000014233366164	Anna Olivia Grape	1853	6000000012599805665	Erik Grape	Q117326712	
6000000002613581170	Anna Olofsdotter	1525	6000000002890270426	Brita Andersdotter	Q127270497	
6000000009812113344	Anna Olofsdotter Armsköld	1651	6000000001163771105	Olof Göransson Armsköld	Q18649239	
1610437	Anna Olofsdotter Gestricius	1585	1622505	Ragnhild Håkansdotter Håkansdotter	Q127270443	
6000000008496882984	Anna Olofsdotter Hising	1635	6000000001334508547	Anna Leffler	Q127270480	
5678993239650033135	Anna Olofsdotter Lille (Wildeman)		5678963031190027553	Olof Pedersson Wildeman	Q110313546	
6000000005909806395	Anna Olofsdotter Lindö	1439	5149550446320139742	Anna Nielsdatter Kabel af Tostrup	Q96240726	
6000000029031398094	Anna Olofsdotter Schnack	1645	6000000003304910966	Olof Pedersson Schnack	Q140193006	
6000000199350751853	Anna Olufsdatter Sckancke		6000000006348971632	Anna Jensdatter Bull	Q140668000	
6000000012860217775	Anna Opalińska h. Łodzia	1540	6000000006592214157	Jan II Opaliński h. Łodzia II	Q85862598	
6000000019784377092	Anna Opalińska h. Łodzia	1628	6000000018977056763	Piotr Jan Opaliński h. Łodzia	Q16475312	
6000000006727830803	Anna Opavská	1450	6000000006727830782	Vilhelm Vévoda Zu Troppau-Musterberg I.	Q477623	
6000000218057010821	Anna Orsini		6000000002188644140	Anastasia de Montfort suo jure Countess of Nola, Dame de Chailly and Longjumeau	Q4751900	
6000000004237847459	Anna Osborne		6000000003029793892	Richard Osborne of Tyld Hall	Q75826362	
6000000019734542526	Anna Oscara Wallenberg	1865	6000000004213760892	Anna Eleonora Charlotta von Sydow	Q16616050	
6000000015852545920	Anna Ostroróg		6000000002027412108	Wacław Władysław Ostroróg h. Nałęcz	Q3952907	
6000000019246841419	Anna Ostroróg h. Nałęcz	1520	6000000002027412108	Wacław Władysław Ostroróg h. Nałęcz	Q3952907	
6000000003827561570	Anna Ottesdatter Rantzau til Bülck	1480	6000000002865011796	Otto Rantzau til Bülck	Q116085950	
6000000035823264076	Anna Ottilia Ihrfors	1879	6000000035823107070	Axel Waldemar Ihrfors	Q64784953	
6000000007285829205	Anna Ottilia von Essen	1837	6000000000277935259	Otto von Essen	Q131417412	
6000000006727849010	Anna Ottilie Solms-Laubach-Sonnenwalde Gräfin	1590	6000000006727845981	Anna Amalie Amalia von Nassau-Weilburg Gräfin zu Solms-Laubach-Sonnenwalde	Q24662809	
6000000078130508036	Anna Ottosdatter Stoud	1681	6000000006988385033	Catharina Ludvigsdatter	Q136410536	
6000000036298707880	Anna Oxelgren	1688	6000000002482808177	Anna Andersdotter Kylander	Q112157473	
6000000013462601960	Anna Oxenstierna af Croneborg	1676	6000000011087722517	Christina Oxenstierna af Södermöre	Q75050607	
6000000000452631442	Anna Palaemona Fredrikke Mannerheim	1904	6000000000047391288	Carl Fridolf Johan Mannerheim	Q5975017	
6000000013431484870	Anna Palbitzki	1736	6000000013431587038	Ulrik Adolf Palbitzki	Q140371932	
6000000002207844554	Anna Palmgren	1799	6000000002207844283	Anders Palmgren	Q106563680	
6000000012683215905	Anna Pauline Marie Gaarder	1851	6000000031507527097	Peder Krabbe Gaarder	Q5748505	
6000000040808261571	Anna Pauline Motzfeldt	1845	6000000010564061642	Carl Frederik Motzfeldt	Q3375879	
6000000205969724079	Anna Pedersdatter Gjelsten	1883	6000000005564285240	Peder Andreas Pedersson Gjelsten	Q50985977	
6000000052430043821	Anna Pedersdatter Pedersdatter d.y.	1659	6000000002517258162	Peder Jørgensen Jørgensen	Q11995009	
6000000016622504547	Anna Pedersdatter Schielderup	1626	6000000000292339120	Gidsken Hermannsdatter Lange	Q135941940	
6000000024051638068	Anna Pedersdatter Winstrup	1580	6000000002450434092	Peder Johannes Jensen Winstrup	Q11995012	
6000000005736055391	Anna Pedersdotter		6000000002847109297	Peder Turesson Bielke till Kråkerum	Q5575626	
6000000013060076609	Anna Pedersdotter Brahe	1562	6000000002410580955	Peter Joakimsson Brahe Sr.	Q1357329	
6000000025651863830	Anna Pedersdotter Gylta		321247122060002318	Peder Bengtsson Gylta	Q6039048	
6000000025413824821	Anna Pedersdotter Hård af Pedersdotter Hård af Segerstad		6000000001584382671	Peder Olofsson	Q6039091	
6000000197365602822	Anna Pedersdotter Lille		6000000003856594400	Barbara Olofsdotter Fleming	Q110850909	
6000000008277052705	Anna Pedersdotter Ribbing	1579	4246295551780049320	Peder Svensson Ribbing till Ulvsnäs	Q19841277	
6000000037324914095	Anna Pedersdotter Stiernfelt	1603	6000000007289863298	Anna Andersdotter Björnram	Q110621422	
6000000003320351399	Anna Pedersdotter Stiernfelt	1610	6000000010895835558	Anna Persdotter Skute (Tre Snäckor)	Q110505406	
6000000006769009478	Anna Pedersdotter Store	1592	5001418448080021546	Peder Store	Q136386782	
6000000001505007054	Anna Perdotter Rosenholm	1676	6000000011593735739	Per Eriksson Rosenholm till Solberga	Q110275989	
6000000029032697345	Anna Persdotter		6000000003562217153	Margareta Königsdotter	Q135479880	
6000000007271961294	Anna Persdotter (Halvhjort av Flishult)		6000000003813724988	Per Kristersson (Halvhjort av Flishult)	Q136386789	
6000000021470496002	Anna Persdotter Aroselia	1640	6000000006952749886	Catharina Blackstadia	Q127270395	
6000000006595700454	Anna Persdotter Grubb	1550	6000000004027712640	Per Andersson	Q127270432	
6000000024865283940	Anna Persdotter Grubb	1626	6000000007602107546	Petrus Klementsson	Q111628527	
6000000012768029437	Anna Persdotter Hjärta	1651	4240179727450124017	Per Larsson Hierta till Häggatorp	Q5805081	
6000000001897115888	Anna Persdotter Ille	1480	6000000006242790899	Peder Henriksson Ille	Q111989817	
6000000011384368771	Anna Petersdatter Pedersdatter		6000000003782918416	Peter Tokheim	Q135527732	
6000000006590036968	Anna Petersdotter	1684	6000000000095061130	Peter Petrinus Torpensis	Q106404367	
6000000196817810828	Anna Petra Wilhelmine Brun Juul		6000000000819084365	Helene Elisabeth von Munthe af Morgenstjerne	Q140694743	
6000000017305809008	Anna Petrine Schaanning	1831	6000000008356455188	Jens Christian Folkman Schaanning	Q3181131	
6000000040651364260	Anna Petronella Christina Rudbeck		6000000003883345592	Anna Maria Törnstjerna, Törne	Q103771971	
6000000020168982301	Anna Petronella Henrietta Pauw	1778	6000000020168844485	Engelbert Imansz Pauw	Q47007867	
6000000016361375429	Anna Petronella Maria Pauw	1777	6000000020168844485	Engelbert Imansz Pauw	Q47007867	
6000000009443409043	Anna Pettersdotter Mathesius	1741	6000000000823232071	Petter Niclas Nilsson Mathesii	Q17382487	
6000000060177914186	Anna Pfeiff	1732	6000000008341837286	Ulrika Eleonora Palmqvist	Q128157518	
6000000224098648880	Anna Phelps		6000000002366763918	Theodora Wheelock	Q116762585	
6000000076702386826	Anna Phelps	1750	6000000016217394205	Alexander Phelps	Q126101214	
6000000017689553609	Anna Philiberta van Immerseel	1605	6000000015607833618	Maria Willem Jan van Renesse	Q110614137	
6000000037322956026	Anna Philips Lee	1828	6000000030185053642	David Burr Lee	Q75389638	
6000000034316474303	Anna Pico	1496	6000000016582078281	Giovan Francesco Pico 2°signore della Mirandola, conte di Concordia	Q1338411	
6000000015307272360	Anna Pignatelli	1592	6000000015259513175	Héctor Pignatelli y Colonna 4th Duke of Monteleone	Q9071325	
6000000006444665203	Anna Pomeroy		6000000006444188840	Thomas De La Pomeroy	Q76335325	
6000000037579029931	Anna Porhyrogenita		6000000002434099128	Basil l “the Macedonian”	Q41592	
6000000223020424917	Anna Porter	1638	6000000000436494125	John Porter II, of Windsor	Q75819105	
6000000008331079538	Anna Posse	1649	6000000001801039784	Brita Hård af Segerstad	Q112970903	
6000000011126580744	Anna Pouline Holten	1785	6000000012152604415	Anna Margaretha Abildgaard	Q130358496	
6000000006374759384	Anna Poulsdatter Moth	1583	6000000008200844978	Margrethe Volradsdatter Schröder	Q110421417	
6000000006727845813	Anna Princess Of Anhalt	1456	6000000006727810874	Elisabeth von Mansfeld	Q116030720	
6000000055565977073	Anna Princess Of Muensterberg	1539	6000000027492882091	Margarete Princess Of Mecklenburg Herzogin von Münsterberg-Oels	Q75875393	
6000000006727845883	Anna Princess Of Palatine	1441	6000000003827438365	Otto I Wittelsbach Pfalzgraf	Q70636	
6000000006727796055	Anna Prinzessin von Mecklenburg	1465	6000000006727796041	Heinrich von Mecklenburg Stargard	Q322296	
6000000024985332337	Anna Prytz		6000000011626204308	Claudius Johannis Prytz	Q97067934	
6000000091552774860	Anna Pytting	1425	6000000006829077462	Tore Byting till Stola	Q101247779	
6000000000328897237	Anna Quincy	1719	6000000000350942509	Elizabeth Norton	Q96077370	
6000000003165164593	Anna Quincy	1685	6000000003165372718	Daniel Quincy	Q84527865	
6000000009574901671	Anna Rakel Mustakallio	1895	6000000000378893019	Jooseppi Henrikinpoika Schwartzberg	Q5998445	
6000000007224983648	Anna Randulf	1639	6000000003925650276	Enevold Nielsen Randulf	Q12310111	
6000000005442039388	Anna Ranesdatter Ranesdatter	1290	6000000003667941298	Kristina Alvsdatter Tornberg	Q101247863	
6000000001504768886	Anna Rantzau	1586	6000000001169317933	Anne Eriksdatter Rosenkrantz baronesse	Q110303903	
6000000001504285046	Anna Rantzau	1517	6000000001504282849	Anna von Ahlefeldt	Q105873344	
6000000082945090841	Anna Rappe	1570	6000000082943931390	Ernst Rappe a. Tels u. Satticken	Q128072478	
6000000012997883012	Anna Rasch Schjelderup Welhaven	1856	6000000009955199100	Johan Ernst Welhaven	Q137342162	
6000000007235145510	Anna Rasmusdatter Rasch Schjelderup	1794	6000000002502414657	Rasmus Johansen Schjelderup	Q111364567	
6000000190299685899	Anna Ratzinger		6000000026173714009	Johann Georg Ratzinger	Q100441734	
6000000002512241007	Anna Rebecca Dons	1839	6000000002512236993	Nicolay Normann Dons	Q59711169	
6000000007344731036	Anna Rebecca Garmann	1754	6000000004677838168	Johan Johansen Garmann	Q19376343	
6000000015740094840	Anna Regina Amneus	1872	6000000029078813189	Axel Johan Johan Amnéus	Q5549001	
6000000087439514912	Anna Regina Löffelholz von Colberg	1672	6000000087434437821	Regina Katharina Scheurl von Defersdorf	Q126872525	
6000000007400217828	Anna Regina Siöblad	1685	6000000008788456195	Erik Carlsson Siöblad	Q4528245	
6000000033816446214	Anna Regina Waldtbott von Bassenheim		6000000030427517664	Johann Waldbott von Bassenheim zu Olbrück u. Königsfeld	Q110261933	
6000000022569574719	Anna Regina von Ungern-Sternberg	1727	6000000020772294885	Nils von Ungern-Sternberg	Q134561466	
6000000020404953453	Anna Rehbinder		343551521640013076	Henrich Rehbinder	Q98698652	
6000000009054446683	Anna Renata von Engdes, a.d.H. Pöddes	1688	6000000008951048740	Reinhold von Engdes	Q128044609	
6000000028666453843	Anna Retzius	1724	6000000021160637724	Nicolaus Benjaminsson Retzius	Q106377000	
6000000014978064733	Anna Reuß zu Gera Freiin, Nonne C2	1334	6000000014841214026	Mechtild von Käfernburg Gräfin,Vögtin Reuß zu Gera	Q110153670	
6000000015333321023	Anna Reuß zu Gera, Reuß Jüngere linie A2	1568	6000000006727770704	Dorothea zu Solms-Laubach Twin	Q26882157	
6000000006127464259	Anna Ribbing	1625	6000000006200176480	Sven Sevedsson Ribbing	Q110302443	
6000000016262910605	Anna Ricciarda d'Este	1735	6000000015770952038	Carlo Filiberto d'Este II	Q17386638	
6000000035829212826	Anna Ringaudaitė		6000000009826495904	Ryngold, Grand duke of Lithuania	Q2985903	
6000000025619401030	Anna Risbit		6000000001020416598	Ebba Jacobsdotter Dufva	Q110313550	
6000000013270985284	Anna Risley	1782	6000000024306225961	Mary Webster	Q109071485	
6000000026119469137	Anna Robertson	1878	6000000026118717571	George Nicolai Robertson d.e.	Q11991321	
6000000006712984315	Anna Roman	1619	6000000004708247018	Arvid Persson Roman	Q6077504	
6000000026776016143	Anna Rosina Barbo von Waxenstein	1621	6000000023773661472	Andrej Daniel Barbo von Waxenstein	Q136243385	
6000000024642766340	Anna Rosina Cellius		6000000024642996058	Johann Erhard Cellius	Q94936980	
6000000002762441442	Anna Rosina Rancken	1860	6000000000019972451	Engelbrekt Rancken	Q11857931	
6000000175995792858	Anna Rosina Rothe	1797	6000000001504844274	Andreas Bjørn Rothe	Q110310475	
6000000024679043965	Anna Rosina Rümelin		6000000024638954692	Johann Martin Ruemelin	Q1904867	
6000000019335947316	Anna Rosine Rothe	1733	6000000001504296515	Carl Adolph Rothe	Q140695316	
6000000001504844320	Anna Rosine Rothe	1772	6000000001504296526	Karen Bjørn	Q140520855	
6000000013030413477	Anna Rosine Rothe	1813	6000000001504406171	Carl Adolph Rothe	Q5039796	
6000000008590060218	Anna Rosine Rothe	1817	6000000001504844310	Christian Rothe til Lerchenfeld	Q17482213	
6000000011632959541	Anna Rosing	1815	6000000002009757695	Ulrik Frederik Rosing	Q17125721	
284146039750003088	Anna Rudbeckia	1662	284138677450001022	Nicolaus Iohannis Johansson Jr.	Q6082487	
6000000172070945070	Anna Ruffo	1630	6000000015256751943	Francesco Ruffo II duca di Bagnara	Q105817150	
6000000020014212258	Anna Ruspoli	1704	6000000015364189971	Maria Isabella Cesi	Q76374169	
6000000039587630940	Anna Ryding	1869	6000000097056267656	Bror Tolf Gustaf Ryding	Q6085615	
6000000209421532829	Anna Rymsza		6000000027607191277	Adam Feliks Aleksander Rymsza h.Gozdawa	Q121891043	
6000000010915734611	Anna Rääf	1704	6000000007498445280	Bengt Rääf	Q126884692	
6000000011797125194	Anna Rääf i Finland		6000000009464989642	Elisabet Gustafsdotter Fincke	Q112970888	
6000000130756989835	Anna Rålamb		6000000000128174418	Hans Claesson Rålamb to Högsjögård	Q26239709	
6000000024643009538	Anna Sabina Cellius		6000000024642996058	Johann Erhard Cellius	Q94936980	
6000000169685000933	Anna Sabina von Grotenhusen	1665	6000000018667975131	Margaretha von Behr	Q126996621	
6000000025474612722	Anna Sabine Nassau	1591	6000000006727849038	Ludwig II Nassau Graf von Nassau-Weilburg und Nassau-Saarbrücken	Q559437	
6000000091560131852	Anna Sabine Skaktavl	1674	6000000018694952886	Enevold Torbensen Torbjørnsen Skaktavl	Q109432633	
6000000079570509500	Anna Sacchetti	1879	6000000002188468175	Urbano Sacchetti VI marchese di Castelromano	Q43397015	
6000000005599142041	Anna Saladin		6000000008310284702	Elizabeth Mary Egerton	Q15981467	
6000000019859740521	Anna Salomonsdotter Vallensis	1574	6000000001223433922	Salomon Birgeri Vallensis	Q16162760	
6000000025982995861	Anna Salomonsdotter Vallensis	1588	6000000001223433922	Salomon Birgeri Vallensis	Q16162760	
6000000024601081127	Anna Saluzzo	1887	6000000026226368016	Alfonso Saluzzo	Q75374463	
6000000172849170849	Anna Samson	1576	6000000000645748534	Naeman Samson	Q94802986	
6000000000905954330	Anna Samuelsdatter Bugge	1653	6000000000905928085	Samuel Mandrup Hanssøn Bugge	Q17130919	
6000000212277925823	Anna Samuelsdotter Drysenia	1658	6000000007549456083	Samuel Petri Drysenius	Q96254731	
6000000188331921847	Anna Sanseverino		6000000007103398739	Bernardo Sanseverino	Q2898915	
6000000180482706821	Anna Sasse	1570	6000000127078767005	Anna Burenius	Q128196730	
6000000172660336867	Anna Sasse		6000000127079088914	Peter Sasse	Q15454572	
6000000224785231949	Anna Sautijn	1736	6000000017936296432	Willem Sautijn	Q2095811	
6000000222124066911	Anna Savage		6000000003615405061	John Savage III, Esq.	Q90056635	
6000000003412855140	Anna Savile	1448	6000000000700913455	Thomas Saville	Q76092577	
6000000061376515029	Anna Scheding	1584	6000000007690169594	Christofer von Scheiding	Q6096855	
4140680380010036218	Anna Scheepers	1717	4140615750690066463	Coenraad Jacobus Scheepers	Q135506182	
6000000018725701018	Anna Scheiffart de Merode		6000000019312908423	Reinhard Scheiffart van Merode zu Bornheim II.	Q107211348	
6000000009914820071	Anna Schenk von Wehren		6000000007398568468	Sophia von Uexküll	Q103773433	
6000000006127298548	Anna Schielderup Hansdatter Arentz	1709	6000000003502102279	Susanne Ottosdatter Schreuder	Q140457281	
6000000003687605386	Anna Schlyter	1872	6000000003440762230	Karl Oskar Schlyter	Q117195898	
6000000006727764632	Anna Schwarzburg Gräfin	1574	6000000006724736318	Anna Gräfin von Oldenburg-Delmenhorst Gräfin zu Schwarzburg-Sondershausen	Q26877285	
6000000006727749872	Anna Schwarzburg Gräfin	1613	6000000006727749864	Anna Sybilla Sibylle Schwarzburg Gräfin zu Schwarzburg-Sondershausen	Q20107695	
6000000015975345446	Anna Schwarzburg-Blankenburg 5	1386	6000000003827470429	Günther XXX von Schwartzburg-Blankenburg Graf von Schwartzburg-Blankenburg	Q1561945	
6000000015885958634	Anna Schwarzburg-Wachsenburg 1		6000000006727839637	Jutta von Schwarzburg-Blankenburg	Q110153872	
6000000015885852775	Anna Schwarzburg-Wachsenburg 2		6000000003827488849	Johann ll Schwarzburg-Wachsenburg	Q55231471	
6000000016499008304	Anna Schøller	1674	6000000016498996552	Caspar Kristensen Schøller i København	Q16063503	
6000000006989767701	Anna Segersdotter	1595	6000000007356131219	Seger Persson i Nänsjö	Q135479898	
6000000001504627039	Anna Sehested	1623	6000000023239582915	Anna Godskesdatter von Ahlenfeld	Q108654921	
6000000204484702839	Anna Serra	1889	6000000026027493490	Clotilde Giusso	Q76374256	
6000000079307533901	Anna Sested		6000000023238966614	Alexander Sested	Q2643016	
6000000005441129491	Anna Severine Bøckman	1803	6000000005441116931	Søren Gottfried Bøckmann	Q12718868	
6000000025467807339	Anna Severine Hertzberg	1889	6000000025467763462	Halfdan Hertzberg Sr.	Q12315037	
6000000171585187921	Anna Sexton	1760	6000000002498661129	Rebecca Barnard	Q126871645	
6000000015326334967	Anna Sforza	1775	6000000015326339686	Marianna Caetani	Q76018184	
6000000022170859862	Anna Shell	1838	6000000022172437010	Karl* Christian Philipp Snell	Q1709725	
6000000037450353938	Anna Shelley	1505	6000000006444777266	John Shelley MP	Q76165867	
6000000178816553845	Anna Sibilla von Mansfeld	1609	6000000015731796987	Ernst VI von Mansfeld-Hinterort	Q44191504	
6000000138490039833	Anna Sibylla Sabina von Imhoff	1729	6000000019884312316	Johann Christoph von Imhoff II.	Q94841877	
