qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q36858140,Q101352,,Niquette,,,,,,,Niquette,Niquette,Niquette,Niquette,Niquette,Niquette,Niquette,Niquette,Niquette,Niquette,Niquette
Q36858172,Q101352,,Versen,,,,,,,Versen,Versen,Versen,Versen,Versen,Versen,Versen,Versen,Versen,Versen,Versen
Q36858204,Q101352,,Sneyd,,,,,,,Sneyd,Sneyd,Sneyd,Sneyd,Sneyd,Sneyd,Sneyd,Sneyd,Sneyd,Sneyd,Sneyd
Q36858284,Q101352,,Hylla,,,,,,,Hylla,Hylla,Hylla,Hylla,Hylla,Hylla,Hylla,Hylla,Hylla,Hylla,Hylla
Q36858428,Q101352,,Covel,コヴェル,,,,,,Covel,Covel,Covel,Covel,Covel,Covel,Covel,Covel,Covel,Covel,Covel
Q36858540,Q101352,,Boonstra,,布恩斯特拉,,,,,Boonstra,Boonstra,Boonstra,Boonstra,Boonstra,Boonstra,Boonstra,Boonstra,Boonstra,Boonstra,Boonstra
Q36858556,Q101352,,Pettner,,,,,,,Pettner,Pettner,Pettner,Pettner,Pettner,Pettner,Pettner,Pettner,Pettner,Pettner,Pettner
Q36858604,Q101352,,Boram,,,,,,,Boram,Boram,Boram,Boram,Boram,Boram,Boram,Boram,Boram,Boram,Boram
Q36858668,Q101352,,Hulsey,,,,,,,Hulsey,Hulsey,Hulsey,Hulsey,Hulsey,Hulsey,Hulsey,Hulsey,Hulsey,Hulsey,Hulsey
Q36858780,Q101352,,Yousuf,,优素福,,,,,Yousuf,Yousuf,Yousuf,Yousuf,Yousuf,Yousuf,Yousuf,Yousuf,Yousuf,Yousuf,Yousuf
Q36858860,Q101352,,Onesko,,,,,,,Onesko,Onesko,Onesko,Onesko,Onesko,Onesko,Onesko,Onesko,Onesko,Onesko,Onesko
Q36858924,Q101352,,Duchesneau,,,,,,,Duchesneau,Duchesneau,Duchesneau,Duchesneau,Duchesneau,Duchesneau,Duchesneau,Duchesneau,Duchesneau,Duchesneau,Duchesneau
Q36859404,Q101352,,Isenberg,,,,,,,Isenberg,Isenberg,Isenberg,Isenberg,Isenberg,Isenberg,Isenberg,Isenberg,Isenberg,Isenberg,Isenberg
Q36859564,Q101352,,Illg,,,,,,,Illg,Illg,Illg,Illg,Illg,Illg,Illg,Illg,Illg,Illg,Illg
Q36859916,Q101352,,Meleski,,,,,,,Meleski,Meleski,Meleski,Meleski,Meleski,Meleski,Meleski,Meleski,Meleski,Meleski,Meleski
Q36859932,Q101352,,Vermaat,,,,,,,Vermaat,Vermaat,Vermaat,Vermaat,Vermaat,Vermaat,Vermaat,Vermaat,Vermaat,Vermaat,Vermaat
Q36860156,Q101352,,Gitschier,,,,,,,Gitschier,Gitschier,Gitschier,Gitschier,Gitschier,Gitschier,Gitschier,Gitschier,Gitschier,Gitschier,Gitschier
Q36860252,Q101352,,Cudmore,クドモア,,,,,,Cudmore,Cudmore,Cudmore,Cudmore,Cudmore,Cudmore,Cudmore,Cudmore,Cudmore,Cudmore,Cudmore
Q36860268,Q101352,,Vana,,,,,,,Vana,Vana,Vana,Vana,Vana,Vana,Vana,Vana,Vana,Vana,Vana
Q36860460,Q101352,,Shoto,,,,,,,Shoto,Shoto,Shoto,Shoto,Shoto,Shoto,Shoto,Shoto,Shoto,Shoto,Shoto
Q36860476,Q101352,,Silvain,,,,,,,Silvain,Silvain,Silvain,Silvain,Silvain,Silvain,Silvain,Silvain,Silvain,Silvain,Silvain
Q36860636,Q101352,,Deangel,,,,,,,Deangel,Deangel,Deangel,Deangel,Deangel,Deangel,Deangel,Deangel,Deangel,Deangel,Deangel
Q36860732,Q101352,McLawrence,McLawrence,,,,,,,McLawrence,McLawrence,McLawrence,McLawrence,McLawrence,McLawrence,McLawrence,McLawrence,McLawrence,McLawrence,McLawrence
Q36860876,Q101352,,Petrozza,,,,,,,Petrozza,Petrozza,Petrozza,Petrozza,Petrozza,Petrozza,Petrozza,Petrozza,Petrozza,Petrozza,Petrozza
Q36861020,Q101352,,Rier,,,,,,,Rier,Rier,Rier,Rier,Rier,Rier,Rier,Rier,Rier,Rier,Rier
Q36861084,Q101352,,Przygocki,,,,,,,Przygocki,Przygocki,Przygocki,Przygocki,Przygocki,Przygocki,Przygocki,Przygocki,Przygocki,Przygocki,Przygocki
Q36861404,Q101352,,Ciociola,,,,,,,Ciociola,Ciociola,Ciociola,Ciociola,Ciociola,Ciociola,Ciociola,Ciociola,Ciociola,Ciociola,Ciociola
Q36861452,Q101352,,Bauzo,,,,,,,Bauzo,Bauzo,Bauzo,Bauzo,Bauzo,Bauzo,Bauzo,Bauzo,Bauzo,Bauzo,Bauzo
Q36861660,Q101352,,Reclusado,,,,,,,Reclusado,Reclusado,Reclusado,Reclusado,Reclusado,Reclusado,Reclusado,Reclusado,Reclusado,Reclusado,Reclusado
Q36861692,Q101352,Kramm,Kramm,,克拉姆,,,,,Kramm,Kramm,Kramm,Kramm,Kramm,Kramm,Kramm,Kramm,Kramm,Kramm,Kramm
Q36861948,Q101352,Bilen,Bilen,,比伦,,,,,Bilen,Bilen,Bilen,Bilen,Bilen,Bilen,Bilen,Bilen,Bilen,Bilen,Bilen
Q36862076,Q101352,,Bra,,布拉,,,,,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra,Bra
Q36862092,Q101352,,Tweddle,,,,,,,Tweddle,Tweddle,Tweddle,Tweddle,Tweddle,Tweddle,Tweddle,Tweddle,Tweddle,Tweddle,Tweddle
Q36862204,Q101352,,Guttery,,,,,,,Guttery,Guttery,Guttery,Guttery,Guttery,Guttery,Guttery,Guttery,Guttery,Guttery,Guttery
Q36862268,Q101352,,Hawryluk,,,,,,,Hawryluk,Hawryluk,Hawryluk,Hawryluk,Hawryluk,Hawryluk,Hawryluk,Hawryluk,Hawryluk,Hawryluk,Hawryluk
Q36862284,Q101352,,Laurendine,,,,,,,Laurendine,Laurendine,Laurendine,Laurendine,Laurendine,Laurendine,Laurendine,Laurendine,Laurendine,Laurendine,Laurendine
Q36862956,Q101352,,Morla,,,,,,,Morla,Morla,Morla,Morla,Morla,Morla,Morla,Morla,Morla,Morla,Morla
Q36862972,Q101352,,Hunker,,亨克,,,,,Hunker,Hunker,Hunker,Hunker,Hunker,Hunker,Hunker,Hunker,Hunker,Hunker,Hunker
Q36863004,Q101352,,Morrisett,,,,,,,Morrisett,Morrisett,Morrisett,Morrisett,Morrisett,Morrisett,Morrisett,Morrisett,Morrisett,Morrisett,Morrisett
Q36863212,Q101352,,Whitehat,,,,,,,Whitehat,Whitehat,Whitehat,Whitehat,Whitehat,Whitehat,Whitehat,Whitehat,Whitehat,Whitehat,Whitehat
Q36863500,Q101352,,Labruno,,,,,,,Labruno,Labruno,Labruno,Labruno,Labruno,Labruno,Labruno,Labruno,Labruno,Labruno,Labruno
Q36863644,Q101352,,Sciutto,,,,,,,Sciutto,Sciutto,Sciutto,Sciutto,Sciutto,Sciutto,Sciutto,Sciutto,Sciutto,Sciutto,Sciutto
Q36863676,Q101352,,Tysver,,,,,,,Tysver,Tysver,Tysver,Tysver,Tysver,Tysver,Tysver,Tysver,Tysver,Tysver,Tysver
Q36863724,Q101352,,Kallmeyer,,,,,,,Kallmeyer,Kallmeyer,Kallmeyer,Kallmeyer,Kallmeyer,Kallmeyer,Kallmeyer,Kallmeyer,Kallmeyer,Kallmeyer,Kallmeyer
Q36863852,Q101352,,Hadar,,哈达尔,,,הדר,,Hadar,Hadar,Hadar,Hadar,Hadar,Hadar,Hadar,Hadar,Hadar,Hadar,Hadar
Q36864092,Q101352,,Catt,キャット,,,,,,Catt,Catt,Catt,Catt,Catt,Catt,Catt,Catt,Catt,Catt,Catt
Q36864108,Q101352,,Buhmann,,布曼,,,,,Buhmann,Buhmann,Buhmann,Buhmann,Buhmann,Buhmann,Buhmann,Buhmann,Buhmann,Buhmann,Buhmann
Q36864188,Q101352,,Henchen,,,,,,,Henchen,Henchen,Henchen,Henchen,Henchen,Henchen,Henchen,Henchen,Henchen,Henchen,Henchen
Q36864652,Q101352,,Hempy,,,,,,,Hempy,Hempy,Hempy,Hempy,Hempy,Hempy,Hempy,Hempy,Hempy,Hempy,Hempy
Q36864716,Q101352,,Adekola,,,,,,,Adekola,Adekola,Adekola,Adekola,Adekola,Adekola,Adekola,Adekola,Adekola,Adekola,Adekola
Q36864844,Q101352,,Lestrange,,,,,לסטריינג',Лестрейндж,Lestrange,Lestrange,Lestrange,Lestrange,Lestrange,Lestrange,Lestrange,Lestrange,Lestrange,Lestrange,Lestrange
Q36865260,Q101352,,Krumwiede,,,,,,,Krumwiede,Krumwiede,Krumwiede,Krumwiede,Krumwiede,Krumwiede,Krumwiede,Krumwiede,Krumwiede,Krumwiede,Krumwiede
Q36865420,Q101352,,Setien,,,,,,,Setien,Setien,Setien,Setien,Setien,Setien,Setien,Setien,Setien,Setien,Setien
Q36865484,Q101352,,Tark,,,,,,,Tark,Tark,Tark,Tark,Tark,Tark,Tark,Tark,Tark,Tark,Tark
Q36865532,Q101352,,Becera,,,,,,,Becera,Becera,Becera,Becera,Becera,Becera,Becera,Becera,Becera,Becera,Becera
Q36865852,Q101352,,Saed,,,,,,,Saed,Saed,Saed,Saed,Saed,Saed,Saed,Saed,Saed,Saed,Saed
Q36865868,Q101352,,Alviti,,,,,,,Alviti,Alviti,Alviti,Alviti,Alviti,Alviti,Alviti,Alviti,Alviti,Alviti,Alviti
Q36866172,Q101352,,Filas,,,,,,,Filas,Filas,Filas,Filas,Filas,Filas,Filas,Filas,Filas,Filas,Filas
Q36866716,Q101352,,Sclater,,,,سكلاتر,,,Sclater,Sclater,Sclater,Sclater,Sclater,Sclater,Sclater,Sclater,Sclater,Sclater,Sclater
Q36866860,Q101352,,Ceman,,切曼,,,,,Ceman,Ceman,Ceman,Ceman,Ceman,Ceman,Ceman,Ceman,Ceman,Ceman,Ceman
Q36866876,Q101352,,Polisano,,,,,,,Polisano,Polisano,Polisano,Polisano,Polisano,Polisano,Polisano,Polisano,Polisano,Polisano,Polisano
Q36867148,Q101352,,Deperez,,,,,,,Deperez,Deperez,Deperez,Deperez,Deperez,Deperez,Deperez,Deperez,Deperez,Deperez,Deperez
Q36867340,Q101352,,Bosela,,,,,,,Bosela,Bosela,Bosela,Bosela,Bosela,Bosela,Bosela,Bosela,Bosela,Bosela,Bosela
Q36867500,Q101352,,Granoff,,,,,,,Granoff,Granoff,Granoff,Granoff,Granoff,Granoff,Granoff,Granoff,Granoff,Granoff,Granoff
Q36867516,Q101352,,Mencer,,,,,,,Mencer,Mencer,Mencer,Mencer,Mencer,Mencer,Mencer,Mencer,Mencer,Mencer,Mencer
Q36867532,Q101352,,Beetham,,贝塔姆,,,,,Beetham,Beetham,Beetham,Beetham,Beetham,Beetham,Beetham,Beetham,Beetham,Beetham,Beetham
Q36867788,Q101352,,Diga,,,,,,,Diga,Diga,Diga,Diga,Diga,Diga,Diga,Diga,Diga,Diga,Diga
Q36867820,Q101352,,Tenn,,坦,,,,,Tenn,Tenn,Tenn,Tenn,Tenn,Tenn,Tenn,Tenn,Tenn,Tenn,Tenn
Q36867836,Q101352,,Sails,,,,,,,Sails,Sails,Sails,Sails,Sails,Sails,Sails,Sails,Sails,Sails,Sails
Q36867884,Q101352,,Richarson,,,,,,,Richarson,Richarson,Richarson,Richarson,Richarson,Richarson,Richarson,Richarson,Richarson,Richarson,Richarson
Q36867900,Q101352,,Regus,,,,,,,Regus,Regus,Regus,Regus,Regus,Regus,Regus,Regus,Regus,Regus,Regus
Q36868092,Q101352,,Rihani,,,,,,,Rihani,Rihani,Rihani,Rihani,Rihani,Rihani,Rihani,Rihani,Rihani,Rihani,Rihani
Q36868396,Q101352,,Daulerio,,,,,,,Daulerio,Daulerio,Daulerio,Daulerio,Daulerio,Daulerio,Daulerio,Daulerio,Daulerio,Daulerio,Daulerio
Q36868972,Q101352,,Albo,,,,,,,Albo,Albo,Albo,Albo,Albo,Albo,Albo,Albo,Albo,Albo,Albo
Q36869356,Q101352,,Vongsay,,,,,,,Vongsay,Vongsay,Vongsay,Vongsay,Vongsay,Vongsay,Vongsay,Vongsay,Vongsay,Vongsay,Vongsay
Q36869372,Q101352,,Monteros,モンテロス,蒙特罗斯,,مونتيروس,,,Monteros,Monteros,Monteros,Monteros,Monteros,Monteros,Monteros,Monteros,Monteros,Monteros,Monteros
Q36869388,Q101352,,Yaworsky,,,,,,Яворски,Yaworsky,Yaworsky,Yaworsky,Yaworsky,Yaworsky,Yaworsky,Yaworsky,Yaworsky,Yaworsky,Yaworsky,Yaworsky
Q36869484,Q101352,,Rehfeld,,,,,,,Rehfeld,Rehfeld,Rehfeld,Rehfeld,Rehfeld,Rehfeld,Rehfeld,Rehfeld,Rehfeld,Rehfeld,Rehfeld
Q36869676,Q101352,,Wobser,,沃布塞尔,,,,,Wobser,Wobser,Wobser,Wobser,Wobser,Wobser,Wobser,Wobser,Wobser,Wobser,Wobser
Q36869708,Q101352,,Hradsky,,,,,,,Hradsky,Hradsky,Hradsky,Hradsky,Hradsky,Hradsky,Hradsky,Hradsky,Hradsky,Hradsky,Hradsky
Q36869724,Q101352,,Fielstra,,,,,,,Fielstra,Fielstra,Fielstra,Fielstra,Fielstra,Fielstra,Fielstra,Fielstra,Fielstra,Fielstra,Fielstra
Q36869788,Q101352,,States,,,,,,,States,States,States,States,States,States,States,States,States,States,States
Q36869820,Q101352,,Persenaire,,佩尔内耶尔,,,,,Persenaire,Persenaire,Persenaire,Persenaire,Persenaire,Persenaire,Persenaire,Persenaire,Persenaire,Persenaire,Persenaire
Q36869836,Q101352,,Wheeless,,,,,,,Wheeless,Wheeless,Wheeless,Wheeless,Wheeless,Wheeless,Wheeless,Wheeless,Wheeless,Wheeless,Wheeless
Q36869868,Q101352,,Gatherum,,,,,,,Gatherum,Gatherum,Gatherum,Gatherum,Gatherum,Gatherum,Gatherum,Gatherum,Gatherum,Gatherum,Gatherum
Q36869884,Q101352,,Shendo,,申多,,,,,Shendo,Shendo,Shendo,Shendo,Shendo,Shendo,Shendo,Shendo,Shendo,Shendo,Shendo
Q36869900,Q101352,McElhenny,McElhenny,,,,,,,McElhenny,McElhenny,McElhenny,McElhenny,McElhenny,McElhenny,McElhenny,McElhenny,McElhenny,McElhenny,McElhenny
Q36869916,Q101352,,Oboh,,,,,,,Oboh,Oboh,Oboh,Oboh,Oboh,Oboh,Oboh,Oboh,Oboh,Oboh,Oboh
Q36869932,Q101352,,Hux,,,,,,,Hux,Hux,Hux,Hux,Hux,Hux,Hux,Hux,Hux,Hux,Hux
Q36869948,Q101352,,Vilcheck,,,,,,,Vilcheck,Vilcheck,Vilcheck,Vilcheck,Vilcheck,Vilcheck,Vilcheck,Vilcheck,Vilcheck,Vilcheck,Vilcheck
Q36870204,Q101352,,Fasbender,,,,,,,Fasbender,Fasbender,Fasbender,Fasbender,Fasbender,Fasbender,Fasbender,Fasbender,Fasbender,Fasbender,Fasbender
Q36870252,Q101352,,Waddleton,,,,,,,Waddleton,Waddleton,Waddleton,Waddleton,Waddleton,Waddleton,Waddleton,Waddleton,Waddleton,Waddleton,Waddleton
Q36870556,Q101352,,Debarr,,,,,,,Debarr,Debarr,Debarr,Debarr,Debarr,Debarr,Debarr,Debarr,Debarr,Debarr,Debarr
Q36870620,Q101352,,Vitus,,,,,מחול ויטוס הקדוש,,Vitus,Vitus,Vitus,Vitus,Vitus,Vitus,Vitus,Vitus,Vitus,Vitus,Vitus
Q36870780,Q101352,,Blado,,,,,,,Blado,Blado,Blado,Blado,Blado,Blado,Blado,Blado,Blado,Blado,Blado
Q36870828,Q101352,,Hollcraft,,,,,,,Hollcraft,Hollcraft,Hollcraft,Hollcraft,Hollcraft,Hollcraft,Hollcraft,Hollcraft,Hollcraft,Hollcraft,Hollcraft
Q36870892,Q101352,,Deacons,,,,,,,Deacons,Deacons,Deacons,Deacons,Deacons,Deacons,Deacons,Deacons,Deacons,Deacons,Deacons
Q36871116,Q101352,,Cardinez,,卡迪涅兹,,,,,Cardinez,Cardinez,Cardinez,Cardinez,Cardinez,Cardinez,Cardinez,Cardinez,Cardinez,Cardinez,Cardinez
Q36871180,Q101352,,Soldo,,索尔多,,,,,Soldo,Soldo,Soldo,Soldo,Soldo,Soldo,Soldo,Soldo,Soldo,Soldo,Soldo
Q36871244,Q101352,,Rotatori,,,,,,,Rotatori,Rotatori,Rotatori,Rotatori,Rotatori,Rotatori,Rotatori,Rotatori,Rotatori,Rotatori,Rotatori
Q36871532,Q101352,,Tansky,,,,,,,Tansky,Tansky,Tansky,Tansky,Tansky,Tansky,Tansky,Tansky,Tansky,Tansky,Tansky
Q36871612,Q101352,,Arrogante,,,,,,,Arrogante,Arrogante,Arrogante,Arrogante,Arrogante,Arrogante,Arrogante,Arrogante,Arrogante,Arrogante,Arrogante
Q36871676,Q101352,,Llerandi,,,,,,,Llerandi,Llerandi,Llerandi,Llerandi,Llerandi,Llerandi,Llerandi,Llerandi,Llerandi,Llerandi,Llerandi
Q36871884,Q101352,,Brisben,,,,,,,Brisben,Brisben,Brisben,Brisben,Brisben,Brisben,Brisben,Brisben,Brisben,Brisben,Brisben
Q36871916,Q101352,,Sodeman,,,,,,,Sodeman,Sodeman,Sodeman,Sodeman,Sodeman,Sodeman,Sodeman,Sodeman,Sodeman,Sodeman,Sodeman
Q36872108,Q101352,,Nauertz,,,,,,,Nauertz,Nauertz,Nauertz,Nauertz,Nauertz,Nauertz,Nauertz,Nauertz,Nauertz,Nauertz,Nauertz
Q36872300,Q101352,,Hu,フー,Hu,,,,,Hu,Hu,Hu,Hu,Hu,Hu,Hu,Hu,Hu,Hu,Hu
Q36872540,Q101352,,Elgar,,,,,אלגר,,Elgar,Elgar,Elgar,Elgar,Elgar,Elgar,Elgar,Elgar,Elgar,Elgar,Elgar
Q36872556,Q101352,,Hiott,,,,,,,Hiott,Hiott,Hiott,Hiott,Hiott,Hiott,Hiott,Hiott,Hiott,Hiott,Hiott
Q36872604,Q101352,,Heshmati,,,,,,,Heshmati,Heshmati,Heshmati,Heshmati,Heshmati,Heshmati,Heshmati,Heshmati,Heshmati,Heshmati,Heshmati
Q36872620,Q101352,,Carthan,,,,,,,Carthan,Carthan,Carthan,Carthan,Carthan,Carthan,Carthan,Carthan,Carthan,Carthan,Carthan
Q36873020,Q101352,,Schuff,,,,,,,Schuff,Schuff,Schuff,Schuff,Schuff,Schuff,Schuff,Schuff,Schuff,Schuff,Schuff
Q36873052,Q101352,,Veseli,,,,,,,Veseli,Veseli,Veseli,Veseli,Veseli,Veseli,Veseli,Veseli,Veseli,Veseli,Veseli
Q36873068,Q101352,,Pochatko,,,,,,,Pochatko,Pochatko,Pochatko,Pochatko,Pochatko,Pochatko,Pochatko,Pochatko,Pochatko,Pochatko,Pochatko
Q36873100,Q101352,,Thanawala,,,,,,,Thanawala,Thanawala,Thanawala,Thanawala,Thanawala,Thanawala,Thanawala,Thanawala,Thanawala,Thanawala,Thanawala
Q36873180,Q101352,,Joski,,,,,,,Joski,Joski,Joski,Joski,Joski,Joski,Joski,Joski,Joski,Joski,Joski
Q36873244,Q101352,,Gnoza,,,,,,,Gnoza,Gnoza,Gnoza,Gnoza,Gnoza,Gnoza,Gnoza,Gnoza,Gnoza,Gnoza,Gnoza
Q36873468,Q101352,,Rengo,,,,,,,Rengo,Rengo,Rengo,Rengo,Rengo,Rengo,Rengo,Rengo,Rengo,Rengo,Rengo
Q36873660,Q101352,,Schnoll,,,,,,,Schnoll,Schnoll,Schnoll,Schnoll,Schnoll,Schnoll,Schnoll,Schnoll,Schnoll,Schnoll,Schnoll
Q36873756,Q101352,,Treybig,,,,,,,Treybig,Treybig,Treybig,Treybig,Treybig,Treybig,Treybig,Treybig,Treybig,Treybig,Treybig
Q36873772,Q101352,,Pavon,,帕文,,,,,Pavon,Pavon,Pavon,Pavon,Pavon,Pavon,Pavon,Pavon,Pavon,Pavon,Pavon
Q36873788,Q101352,,Bierma,,,,,,,Bierma,Bierma,Bierma,Bierma,Bierma,Bierma,Bierma,Bierma,Bierma,Bierma,Bierma
Q36873884,Q101352,,Redoble,,,,,,,Redoble,Redoble,Redoble,Redoble,Redoble,Redoble,Redoble,Redoble,Redoble,Redoble,Redoble
Q36874124,Q101352,,Pflipsen,,,,,,,Pflipsen,Pflipsen,Pflipsen,Pflipsen,Pflipsen,Pflipsen,Pflipsen,Pflipsen,Pflipsen,Pflipsen,Pflipsen
Q36874300,Q101352,,Matre,,,,,,,Matre,Matre,Matre,Matre,Matre,Matre,Matre,Matre,Matre,Matre,Matre
Q36874620,Q101352,,Santes,,,,,,,Santes,Santes,Santes,Santes,Santes,Santes,Santes,Santes,Santes,Santes,Santes
Q36874652,Q101352,,Vozzo,,,,,,,Vozzo,Vozzo,Vozzo,Vozzo,Vozzo,Vozzo,Vozzo,Vozzo,Vozzo,Vozzo,Vozzo
Q36874780,Q101352,,Plotzke,,,,,,,Plotzke,Plotzke,Plotzke,Plotzke,Plotzke,Plotzke,Plotzke,Plotzke,Plotzke,Plotzke,Plotzke
Q36874844,Q101352,,Devault,,,,,,,Devault,Devault,Devault,Devault,Devault,Devault,Devault,Devault,Devault,Devault,Devault
Q36874860,Q101352,,Tubiolo,,,,,,,Tubiolo,Tubiolo,Tubiolo,Tubiolo,Tubiolo,Tubiolo,Tubiolo,Tubiolo,Tubiolo,Tubiolo,Tubiolo
Q36874876,Q101352,,Fogwell,,,,,,,Fogwell,Fogwell,Fogwell,Fogwell,Fogwell,Fogwell,Fogwell,Fogwell,Fogwell,Fogwell,Fogwell
Q36874972,Q101352,,Tarson,,,,,,,Tarson,Tarson,Tarson,Tarson,Tarson,Tarson,Tarson,Tarson,Tarson,Tarson,Tarson
Q36875116,Q101352,,Leedham,,,,,,,Leedham,Leedham,Leedham,Leedham,Leedham,Leedham,Leedham,Leedham,Leedham,Leedham,Leedham
Q36875148,Q101352,Machon,Machon,,,,,,,Machon,Machon,Machon,MacHon,MacHon,MacHon,MacHon,MacHon,MacHon,MacHon,MacHon
Q36875324,Q101352,,Keliher,,,,,,,Keliher,Keliher,Keliher,Keliher,Keliher,Keliher,Keliher,Keliher,Keliher,Keliher,Keliher
Q36875532,Q101352,,Breunig,,布罗伊尼希,,,,,Breunig,Breunig,Breunig,Breunig,Breunig,Breunig,Breunig,Breunig,Breunig,Breunig,Breunig
Q36875548,Q101352,,Zoccola,,,,,,,Zoccola,Zoccola,Zoccola,Zoccola,Zoccola,Zoccola,Zoccola,Zoccola,Zoccola,Zoccola,Zoccola
Q36875884,Q101352,,Ratnayake,,,,,,,Ratnayake,Ratnayake,Ratnayake,Ratnayake,Ratnayake,Ratnayake,Ratnayake,Ratnayake,Ratnayake,Ratnayake,Ratnayake
Q36876108,Q101352,,Baumler,,鲍伊姆勒,,,,,Baumler,Baumler,Baumler,Baumler,Baumler,Baumler,Baumler,Baumler,Baumler,Baumler,Baumler
Q36876156,Q101352,,Roution,,,,,,,Roution,Roution,Roution,Roution,Roution,Roution,Roution,Roution,Roution,Roution,Roution
Q36876188,Q101352,,Badilla,,,,,,,Badilla,Badilla,Badilla,Badilla,Badilla,Badilla,Badilla,Badilla,Badilla,Badilla,Badilla
Q36876220,Q101352,,Hedahl,,,,,,,Hedahl,Hedahl,Hedahl,Hedahl,Hedahl,Hedahl,Hedahl,Hedahl,Hedahl,Hedahl,Hedahl
Q36876268,Q101352,,Yaniz,,,,,,,Yaniz,Yaniz,Yaniz,Yaniz,Yaniz,Yaniz,Yaniz,Yaniz,Yaniz,Yaniz,Yaniz
Q36876284,Q101352,,Adelekan,,阿德勒坎,,,,,Adelekan,Adelekan,Adelekan,Adelekan,Adelekan,Adelekan,Adelekan,Adelekan,Adelekan,Adelekan,Adelekan
Q36876380,Q101352,,Himebaugh,,,,,,,Himebaugh,Himebaugh,Himebaugh,Himebaugh,Himebaugh,Himebaugh,Himebaugh,Himebaugh,Himebaugh,Himebaugh,Himebaugh
Q36876428,Q101352,,Fratz,,,,,,,Fratz,Fratz,Fratz,Fratz,Fratz,Fratz,Fratz,Fratz,Fratz,Fratz,Fratz
Q36876444,Q101352,,Zitt,,,,,,,Zitt,Zitt,Zitt,Zitt,Zitt,Zitt,Zitt,Zitt,Zitt,Zitt,Zitt
Q36876476,Q101352,,Lageman,,,,,,,Lageman,Lageman,Lageman,Lageman,Lageman,Lageman,Lageman,Lageman,Lageman,Lageman,Lageman
Q36876508,Q101352,,Alazzam,,,,,,,Alazzam,Alazzam,Alazzam,Alazzam,Alazzam,Alazzam,Alazzam,Alazzam,Alazzam,Alazzam,Alazzam
Q36876668,Q101352,Almonacid,Almonacid,,,,,,,Almonacid,Almonacid,Almonacid,Almonacid,Almonacid,Almonacid,Almonacid,Almonacid,Almonacid,Almonacid,Almonacid
Q36876684,Q101352,,Shallow,,,,,,,Shallow,Shallow,Shallow,Shallow,Shallow,Shallow,Shallow,Shallow,Shallow,Shallow,Shallow
Q36876844,Q101352,,Blalark,,,,,,,Blalark,Blalark,Blalark,Blalark,Blalark,Blalark,Blalark,Blalark,Blalark,Blalark,Blalark
Q36876956,Q101352,,Barancik,,,,,,,Barancik,Barancik,Barancik,Barancik,Barancik,Barancik,Barancik,Barancik,Barancik,Barancik,Barancik
Q36877052,Q101352,,Ruivo,,,,,,,Ruivo,Ruivo,Ruivo,Ruivo,Ruivo,Ruivo,Ruivo,Ruivo,Ruivo,Ruivo,Ruivo
Q36877452,Q101352,,Cinar,,奇纳尔,,,,,Cinar,Cinar,Cinar,Cinar,Cinar,Cinar,Cinar,Cinar,Cinar,Cinar,Cinar
Q36878012,Q101352,,Helquist,,,,,,Хельквист,Helquist,Helquist,Helquist,Helquist,Helquist,Helquist,Helquist,Helquist,Helquist,Helquist,Helquist
Q36878060,Q101352,,Lothery,,,,,,,Lothery,Lothery,Lothery,Lothery,Lothery,Lothery,Lothery,Lothery,Lothery,Lothery,Lothery
Q36878636,Q101352,,Brockenberry,,,,,,,Brockenberry,Brockenberry,Brockenberry,Brockenberry,Brockenberry,Brockenberry,Brockenberry,Brockenberry,Brockenberry,Brockenberry,Brockenberry
Q36879004,Q101352,,Minnix,,,,,,,Minnix,Minnix,Minnix,Minnix,Minnix,Minnix,Minnix,Minnix,Minnix,Minnix,Minnix
Q36879756,Q101352,Thornbury,Thornbury,,,,,,,Thornbury,Thornbury,Thornbury,Thornbury,Thornbury,Thornbury,Thornbury,Thornbury,Thornbury,Thornbury,Thornbury
Q36879916,Q101352,,Gehrer,,,,,,,Gehrer,Gehrer,Gehrer,Gehrer,Gehrer,Gehrer,Gehrer,Gehrer,Gehrer,Gehrer,Gehrer
Q36879996,Q101352,,Kelahan,,,,,,,Kelahan,Kelahan,Kelahan,Kelahan,Kelahan,Kelahan,Kelahan,Kelahan,Kelahan,Kelahan,Kelahan
Q36880140,Q101352,,Ecklor,,,,,,,Ecklor,Ecklor,Ecklor,Ecklor,Ecklor,Ecklor,Ecklor,Ecklor,Ecklor,Ecklor,Ecklor
Q36880428,Q101352,,Moscarello,,,,,,,Moscarello,Moscarello,Moscarello,Moscarello,Moscarello,Moscarello,Moscarello,Moscarello,Moscarello,Moscarello,Moscarello
Q36880444,Q101352,,Ojukwu,,,,,,,Ojukwu,Ojukwu,Ojukwu,Ojukwu,Ojukwu,Ojukwu,Ojukwu,Ojukwu,Ojukwu,Ojukwu,Ojukwu
Q36880460,Q101352,,Kanieski,,,,,,,Kanieski,Kanieski,Kanieski,Kanieski,Kanieski,Kanieski,Kanieski,Kanieski,Kanieski,Kanieski,Kanieski
