geni_id	label	why
6000000006127529101		Wikidata already links this profile as Q16650224 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127177059		Wikidata already links this profile as Q5779454 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000031212725340		Wikidata already links this profile as Q1712821 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008780472272		Wikidata already links this profile as Q22116674 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000019022609399		Wikidata already links this profile as Q99561844 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000186421249		Wikidata already links this profile as Q328700 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127564569		Wikidata already links this profile as Q64578344 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127542837		Wikidata already links this profile as Q133823809 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127699393		Wikidata already links this profile as Q111189926 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000010694502644		Wikidata already links this profile as Q116184293 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000009551893179		Wikidata already links this profile as Q6054449 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000015519018144		Wikidata already links this profile as Q104007798 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000001198751004		Wikidata already links this profile as Q725206 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000004974372122		Wikidata already links this profile as Q6175684 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006645290002		Wikidata already links this profile as Q993166 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000024160473725		Wikidata already links this profile as Q64604773 (out/wikidata/p2600-all.tsv) - creating it would duplicate
5475363828490111452		Wikidata already links this profile as Q81212 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007633045566		Wikidata already links this profile as Q14523260 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006636594711		Wikidata already links this profile as Q18347113 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000010888193282		Wikidata already links this profile as Q131729966 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003260452373		Wikidata already links this profile as Q42903921 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000009005099317		Wikidata already links this profile as Q6062266 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007964518630		Wikidata already links this profile as Q5795477 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007400136785		Wikidata already links this profile as Q5813731 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000001603548135		Wikidata already links this profile as Q2874754 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006429785063		Wikidata already links this profile as Q138094850 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000011399359898		Wikidata already links this profile as Q19828084 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000010762676675		Wikidata already links this profile as Q18238102 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000127632175		Wikidata already links this profile as Q6176220 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007464386541		Wikidata already links this profile as Q5779121 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012011854293		Wikidata already links this profile as Q53092130 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012641538298		Wikidata already links this profile as Q18326058 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008913673191		Wikidata already links this profile as Q980778 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006329418862		Wikidata already links this profile as Q16649186 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000019866708324		Wikidata already links this profile as Q136383956 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000021770113050		Wikidata already links this profile as Q1691914 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008920828423		Wikidata already links this profile as Q5712222 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012641197457		Wikidata already links this profile as Q139033448 (out/wikidata/p2600-all.tsv) - creating it would duplicate
342033628020004274		Wikidata already links this profile as Q99301832 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000011921590567		Wikidata already links this profile as Q47008162 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007377863206		Wikidata already links this profile as Q14558299 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000009983821409		Wikidata already links this profile as Q116976568 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000011700725465		Wikidata already links this profile as Q5802592 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012898629870		Wikidata already links this profile as Q792450 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007522132708		Wikidata already links this profile as Q55107581 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000011399338711		Wikidata already links this profile as Q99301829 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003110862366		Wikidata already links this profile as Q140373616 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006703703342		Wikidata already links this profile as Q128043764 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007318319403		Wikidata already links this profile as Q19577827 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127373856		Wikidata already links this profile as Q16596483 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000011049179542		Wikidata already links this profile as Q1371153 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000981847842		Wikidata already links this profile as Q98178821 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000004028320232		Wikidata already links this profile as Q16649635 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008915251443		Wikidata already links this profile as Q136383961 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127446346		Wikidata already links this profile as Q6079209 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000002954158176		Wikidata already links this profile as Q449478 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000410540855		Wikidata already links this profile as Q28048950 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000005021830799		Wikidata already links this profile as Q140425963 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007625025339		Wikidata already links this profile as Q19825972 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000572202632		Wikidata already links this profile as Q19420958 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007680282493		Wikidata already links this profile as Q5626160 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000002837587043		Wikidata already links this profile as Q12320809 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007884319379		Wikidata already links this profile as Q133859298 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006913159790		Wikidata already links this profile as Q50347306 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003534612500		Wikidata already links this profile as Q1453246 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012749201708		Wikidata already links this profile as Q53092262 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006892321669		Wikidata already links this profile as Q6184910 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000010895962441		Wikidata already links this profile as Q6190322 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007400310978		Wikidata already links this profile as Q64808959 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008325024229		Wikidata already links this profile as Q5805065 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003715297906		Wikidata already links this profile as Q234410 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000004595255227		Wikidata already links this profile as Q6188812 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007464089988		Wikidata already links this profile as Q4358870 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000005583598693		Wikidata already links this profile as Q140387943 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127523485		Wikidata already links this profile as Q128157176 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000001603193592		Wikidata already links this profile as Q2403800 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008541684290		Wikidata already links this profile as Q3718839 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008496890934		Wikidata already links this profile as Q6167372 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000726066025		Wikidata already links this profile as Q140373631 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008649471741		Wikidata already links this profile as Q5584485 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000839467419		Wikidata already links this profile as Q16162618 (out/wikidata/p2600-all.tsv) - creating it would duplicate
344147500240011548		Wikidata already links this profile as Q71391171 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000074565618		Wikidata already links this profile as Q555926 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006590181779		Wikidata already links this profile as Q98180296 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008778991712		Wikidata already links this profile as Q2429996 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000839883700		Wikidata already links this profile as Q2564079 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003645906403		Wikidata already links this profile as Q15624091 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000189186093821		Wikidata already links this profile as Q128071657 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008541642430		Wikidata already links this profile as Q24298875 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000001606372289		Wikidata already links this profile as Q4083246 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000839773497		Wikidata already links this profile as Q23040684 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000015624243280		Wikidata already links this profile as Q101102852 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127048814		Wikidata already links this profile as Q109296514 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000019853536785		Wikidata already links this profile as Q5488598 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000009217243940		Wikidata already links this profile as Q5992260 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127441356		Wikidata already links this profile as Q136375935 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000002162465717		Wikidata already links this profile as Q51679893 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012756841439		Wikidata already links this profile as Q6247153 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127496865		Wikidata already links this profile as Q64785936 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000005059424801		Wikidata already links this profile as Q117477378 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012756656430		Wikidata already links this profile as Q50347227 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000001801422384		Wikidata already links this profile as Q557843 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000018252400777		Wikidata already links this profile as Q5574577 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012557081101		Wikidata already links this profile as Q16497917 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000002512230594		Wikidata already links this profile as Q1773738 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012120500394		Wikidata already links this profile as Q115871024 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127732070		Wikidata already links this profile as Q137599005 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003580242625		Wikidata already links this profile as Q76367373 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000011648822858		Wikidata already links this profile as Q109295301 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007460273829		Wikidata already links this profile as Q136387179 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000004533635177		Wikidata already links this profile as Q7080145 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000011435116822		Wikidata already links this profile as Q748553 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006128152914		Wikidata already links this profile as Q136375983 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003773899334		Wikidata already links this profile as Q266751 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008394664550		Wikidata already links this profile as Q6180436 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000696081037		Wikidata already links this profile as Q19818286 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000011393387214		Wikidata already links this profile as Q136542553 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000005060691062		Wikidata already links this profile as Q1770593 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000005005449637		Wikidata already links this profile as Q75291937 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000004973008243		Wikidata already links this profile as Q4959219 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007775323664		Wikidata already links this profile as Q136386731 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008427083701		Wikidata already links this profile as Q5817036 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000017999066650		Wikidata already links this profile as Q4967688 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000024166328072		Wikidata already links this profile as Q329835 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000044151504985		Wikidata already links this profile as Q6184869 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008378890699		Wikidata already links this profile as Q6081380 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007964254128		Wikidata already links this profile as Q57693590 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012588213386		Wikidata already links this profile as Q4945507 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008089175857		Wikidata already links this profile as Q19827941 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000015739752105		Wikidata already links this profile as Q5549004 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012641210266		Wikidata already links this profile as Q6204657 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000064258006		Wikidata already links this profile as Q68430192 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000007722187291		Wikidata already links this profile as Q5626164 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127726615		Wikidata already links this profile as Q136773212 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000013175089948		Wikidata already links this profile as Q96359411 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127682994		Wikidata already links this profile as Q47034603 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000000891680343		Wikidata already links this profile as Q157799 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003578897828		Wikidata already links this profile as Q5629580 (out/wikidata/p2600-all.tsv) - creating it would duplicate
2247294		Wikidata already links this profile as Q138391889 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000010887870735		Wikidata already links this profile as Q131729964 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000008656586142		Wikidata already links this profile as Q6190297 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000001169296726		Wikidata already links this profile as Q6270833 (out/wikidata/p2600-all.tsv) - creating it would duplicate
4140700		Wikidata already links this profile as Q136386660 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006127401097		Wikidata already links this profile as Q6070024 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006590195224		Wikidata already links this profile as Q5589117 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000006452187515		Wikidata already links this profile as Q137565592 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000012526397120		Wikidata already links this profile as Q5562885 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003645671274		Wikidata already links this profile as Q18418043 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000003645734375		Wikidata already links this profile as Q11996949 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000001169126886		Wikidata already links this profile as Q3390712 (out/wikidata/p2600-all.tsv) - creating it would duplicate
6000000021273241793		already identified as Q130741094 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000218615835654		already identified as Q140366794 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008059608512		already identified as Q101248277 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000003562237688		already identified as Q127270499 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007512004003		already identified as Q115870596 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000014743552064		already identified as Q136660919 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008209164453		already identified as Q6236791 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000001799670133		already identified as Q110548256 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127732921		already identified as Q122953250 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000011103606890		already identified as Q135312693 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000014948742347		already identified as Q108817967 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007511564129		already identified as Q782556 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
2853632		already identified as Q131729973 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000013514604897		already identified as Q103771890 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008978496303		already identified as Q39405510 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000005562957978		already identified as Q115871029 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000000671054153		already identified as Q111989640 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006776291873		already identified as Q108578311 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127792985		already identified as Q110303483 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002438327471		already identified as Q104550170 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000000053076254		already identified as Q112969854 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006128036056		already identified as Q126907873 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002925061979		already identified as Q110395583 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000011392245825		already identified as Q5757422 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007919755169		already identified as Q115631693 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000000291187543		already identified as Q5616496 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
339438340430013684		already identified as Q130359437 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127682614		already identified as Q110303111 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000010857731481		already identified as Q138603588 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002401218202		already identified as Q572017 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002989988376		already identified as Q135480009 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000010975823349		already identified as Q111954766 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000000410629543		already identified as Q110303478 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000004247058126		already identified as Q127270495 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000001700184176		already identified as Q104550173 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007622384337		already identified as Q133283838 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
284143581860005978		already identified as Q112969084 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008507394270		already identified as Q5577066 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007306087396		already identified as Q109655586 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000000186469135		already identified as Q347426 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007187235327		already identified as Q112335829 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002574331178		already identified as Q127270435 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000009316011034		already identified as Q133283841 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007814115922		already identified as Q109062177 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008251200999		already identified as Q120870090 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000014740465323		already identified as Q136659710 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007329057179		already identified as Q101247094 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127793000		already identified as Q110303485 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
5106195884670114511		already identified as Q16649300 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008030995726		already identified as Q5785998 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002057869434		already identified as Q115974231 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000005436673110		already identified as Q109925687 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
312657085750007101		already identified as Q135479905 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000013230121591		already identified as Q135668862 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000012839224293		already identified as Q6151473 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000011392283730		already identified as Q127270442 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127594073		already identified as Q740096 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000000044648025		already identified as Q5580885 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007276484580		already identified as Q118319379 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000009978239447		already identified as Q115631698 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000014429760814		already identified as Q110386172 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127985915		already identified as Q130374216 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000018136893438		already identified as Q133445352 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000011116043585		already identified as Q109555189 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
283157258880005868		already identified as Q110549309 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000227191441892		already identified as Q101247215 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
286716541390001455		already identified as Q135480008 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007335951736		already identified as Q5786232 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008889881939		already identified as Q28922709 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000012056592734		already identified as Q5040212 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006828657011		already identified as Q115870653 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000005656483004		already identified as Q103773566 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008671413346		already identified as Q110457038 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007443160011		already identified as Q123178226 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008199110146		already identified as Q55883305 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000038761773022		already identified as Q98545670 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007287816370		already identified as Q111397238 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000003694839669		already identified as Q104549946 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007651789646		already identified as Q136386883 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000005936931116		already identified as Q72067 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007511893027		already identified as Q115631695 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002325842230		already identified as Q345420 via structural (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008913808207		already identified as Q65115152 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
1552154		already identified as Q110303479 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000001606309135		already identified as Q136376227 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006776754324		already identified as Q16158668 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127120906		already identified as Q127219572 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000013400726490		already identified as Q5628406 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000003051245269		already identified as Q3173713 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008022073562		already identified as Q110386173 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006776582625		already identified as Q127270402 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127453708		already identified as Q110313503 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000007602903646		already identified as Q110457132 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000000424678797		already identified as Q2929975 via structural;zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000013253927217		already identified as Q792087 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000038358199444		already identified as Q6185477 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000008943488942		already identified as Q5712215 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002071341413		already identified as Q1045008 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000004031814027		already identified as Q2640386 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
5512359337980087028		already identified as Q103782928 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000002893316227		already identified as Q103782906 via zipper (reports/synoptic-correspondence.tsv) - creating it would duplicate; link it instead
6000000006127601249	Amalia Charlotta De la Gardie	HELD by the duplicate guard: parent Q5618800 has unmatched child item(s) Q4157018 - this person may already be one
6000000009892427312	Margareta Elisabet Horn af Kanckas	HELD by the duplicate guard: parent Q104549945 has unmatched child item(s) Q76361749;Q123857661 - this person may already be one
6000000006904681554	Arvid Sigvidsson Ribbing	HELD by the duplicate guard: parent Q5915800 has unmatched child item(s) Q4955715;Q16595443 - this person may already be one
6000000003377871154	Ingegjerd von Pommern	HELD by the duplicate guard: parent Q696750 has unmatched child item(s) Q572038;Q10982023;Q3566261;Q61890646 - this person may already be one
6000000224651293929	Wjatscheslawa Jaroslawna	HELD by the duplicate guard: child Q96240837 already names parent item(s) Q775563;Q9380429 - this person may already be one
6000000000583259840	Gabriel Anders Jakobsson Chydenius	HELD by the duplicate guard: parent Q109852817 has unmatched child item(s) Q109852816 - this person may already be one
