qid	lang	label
Q107278915	mul	Margaret Redmayne (Redman), of Harewood
Q107278915	nl	Margaret Redmayne (Redman), of Harewood
Q107278956	en	Anne Fincham
Q107278956	mul	Anne Fincham
Q107278956	nl	Anne Fincham
Q107279030	en	Anne Sidney
Q107279030	mul	Anne Sidney
Q107279030	nl	Anne Sidney
Q107279089	en	John Metcalfe
Q107279089	mul	John Metcalfe
Q107279089	nl	John Metcalfe
Q107305290	en	Maret Molkenbur
Q107305290	mul	Maret Molkenbur
Q107305290	nl	Maret Molkenbur
Q107305290	sv	Maria von Molkenbauer
Q108180006	en	Joan Oteley (Ottley), of Pitchford
Q108180006	mul	Joan Oteley (Ottley), of Pitchford
Q108180006	nl	Joan Oteley (Ottley), of Pitchford
Q108180013	en	Alice Corbet, of Lee (Leigh)
Q108180013	mul	Alice Corbet, of Lee (Leigh)
Q108180013	nl	Alice Corbet, of Lee (Leigh)
Q108187134	en	Mary Monson
Q108187134	mul	Mary Monson
Q108187134	nl	Mary Monson
Q108306212	en	Susan Rogers
Q108306212	en-ca	Susan Rogers
Q108306212	en-us	Susan Rogers
Q108306212	fr	Susan Rogers
Q108306212	mul	Susan Rogers
Q108306212	nl	Susan Rogers
Q108306320	en	Joanna Cokrel (Cockrell)
Q108306320	mul	Joanna Cokrel (Cockrell)
Q108306320	nl	Joanna|Joan|Juliana Cokrel
Q108306323	en	John Cusse, of Broughton Gifford
Q108306323	mul	John Cusse, of Broughton Gifford
Q108306323	nl	John Cusse, of Broughton Gifford
Q108306344	en	Eleanor Crooke
Q108306344	mul	Eleanor Crooke
Q108306344	nl	Eleanor Crooke
Q108409338	en	Caroline Levy
Q108409338	mul	Caroline Levy
Q108409338	nl	Caroline Levy
Q108409369	en	Merry Botellho
Q108409369	mul	Merry Botellho
Q108409369	nl	Merry Botellho
Q108409370	en	Pedro Botellho
Q108409370	mul	Pedro Botellho
Q108409370	nl	Pedro Botellho
Q108409413	en	Per Persson
Q108409413	mul	Per Persson
Q108409413	nl	Per Persson
Q108409417	en	Louisa Olofsdotter
Q108409417	mul	Louisa Olofsdotter
Q108409417	nl	Louisa Olofsdotter
Q108409559	en	Agatha Burghuysen
Q108409559	mul	Agatha Burghuysen
Q108409559	nl	Agatha Burghuysen
Q108409628	en	Jose Botellho
Q108409628	mul	Jose Botellho
Q108409628	nl	Jose Botellho
Q108409630	en	Magretha Jones
Q108409630	mul	Magretha Jones
Q108409630	nl	Magretha Jones
Q108409792	en	Anne Françoise Galmiche
Q108409792	mul	Anne Françoise Galmiche
Q108409792	nl	Anne Françoise Galmiche
Q108409801	en	Dominique|Demenge Richard
Q108409801	mul	Dominique|Demenge Richard
Q108409801	nl	Dominique|Demenge Richard
Q108431724	en	Giovanna|Caterina de Lannoy
Q108431724	mul	Giovanna|Caterina de Lannoy
Q108431724	nl	Giovanna|Caterina de Lannoy
Q108432327	en	Jolande|Yolande de Barbancon, Dame de Montigny-le-Christophe
Q108432327	fr	Yolande de Barbançon
Q108432327	nl	Jolande|Yolande de Barbancon, Dame de Montigny-le-Christophe
Q108654755	en	noble Domna|Daria Iakovlevna Toloshanova
Q108654755	nl	noble Domna|Daria Iakovlevna Toloshanova
Q108654755	ru	Домна Яковлевна Толочанова
Q108683868	en	John|Jenkin Bowles (Bowlay), of Penhow
Q108683868	mul	John|Jenkin Bowles (Bowlay), of Penhow
Q108683868	nl	John|Jenkin Bowles (Bowlay), of Penhow
Q108734092	en	Milles|Gui, Baron de Chandieu, Seigneur de Poules
Q108734092	mul	Milles|Gui, Baron de Chandieu, Seigneur de Poules
Q108734092	nl	Milles|Gui, Baron de Chandieu, Seigneur de Poules
Q108734168	en	Anne|Claudinee de Goumoëns
Q108734168	mul	Anne|Claudinee de Goumoëns
Q108734168	nl	Anne|Claudinee de Goumoëns
Q108742386	en	Hugues|Himbert de Bertonde
Q108742386	mul	Hugues|Himbert de Bertonde
Q108742386	nl	Hugues|Himbert de Bertonde
Q108743240	en	Léger|Lezer Mestrezat
Q108743240	mul	Léger|Lezer Mestrezat
Q108743240	nl	Léger|Lezer Mestrezat
Q108840453	en	Sir Adrian|Richard Molines (Molyns)
Q108840453	nl	Sir Adrian|Richard Molines
Q108840457	en	Anne|Jane Colpeper, of Bedsbury (Bedgebury)
Q108840457	mul	Anne|Jane Colpeper, of Bedsbury (Bedgebury)
Q108840457	nl	Anne|Jane Colpeper, of Bedsbury (Bedgebury)
Q108840659	en	Guntram|Güntheram Schenk zu Schweinsberg
Q108840659	mul	Guntram|Güntheram Schenk zu Schweinsberg
Q108840659	nl	Guntram|Güntheram Schenk zu Schweinsberg
Q108840662	en	Hermann|Mengot Schenck von Schweinsberg
Q108840662	mul	Hermann|Mengot Schenck von Schweinsberg
Q108840662	nl	Hermann|Mengot Schenck von Schweinsberg
Q108840664	en	Luckard|Lucia von Merlau gen. Böhm
Q108840664	mul	Luckard|Lucia von Merlau gen. Böhm
Q108840664	nl	Luckard|Lucia von Merlau gen. Böhm
Q108840666	en	Agnes|Nese von Virmond
Q108840666	mul	Agnes|Nese von Virmond
Q108840666	nl	Agnes|Nese von Virmond
Q108840667	en	Ambrosius|Brosecke von Viermynne (Virmond)
Q108840667	nl	Ambrosius|Brosecke von Viermynne
Q108840671	en	Else|Ilse Wais von Fauerbach
Q108840671	mul	Else|Ilse Wais von Fauerbach
Q108840671	nl	Else|Ilse Wais von Fauerbach
Q108840690	en	Weiprecht|Eberhard von Wolfskehl
Q108840690	mul	Weiprecht|Eberhard von Wolfskehl
Q108840690	nl	Weiprecht|Eberhard von Wolfskehl
Q108840708	en	Reinhard|Reiner von Schönrade
Q108840708	mul	Reinhard|Reiner von Schönrade
Q108840708	nl	Reinhard|Reiner von Schönrade
Q108840716	en	Johannes|Hans gen. Junghans von Dörnberg (Döringenberg), auf Frankenhausen
Q108840716	mul	Johannes|Hans gen. Junghans von Dörnberg (Döringenberg), auf Frankenhausen
Q108840716	nl	Johannes|Hans gen. Junghans von Dörnberg (Döringenberg), auf Frankenhausen
Q108841404	en	Ida A. Nordstrom|Peterson
Q108841404	mul	Ida A. Nordstrom|Peterson
Q108841404	nl	Ida A. Nordstrom|Peterson
Q108844603	en	Ellen|Eleanor Vincent
Q108844603	mul	Ellen|Eleanor Vincent
Q108844603	nl	Ellen|Eleanor Vincent
Q108912561	en	Helen|Eleanor Conyers
Q108912561	mul	Helen|Eleanor Conyers
Q108912561	nl	Helen|Eleanor Conyers
Q108912855	en	Joan|Cecily Sharpe
Q108912855	mul	Joan|Cecily Sharpe
Q108912855	nl	Joan|Cecily Sharpe
Q108912859	en	Joan|Janet Ffarington
Q108912859	mul	Joan|Janet Ffarington
Q108912859	nl	Joan|Janet Ffarington
Q108912865	en	Isabel|Elizabeth Langton, of Newton
Q108912865	mul	Isabel|Elizabeth Langton, of Newton
Q108912865	nl	Isabel|Elizabeth Langton, of Newton
Q108912911	en	Anne|Mary Scarisbrick
Q108912911	mul	Anne|Mary Scarisbrick
Q108912911	nl	Anne|Mary Scarisbrick
Q108912950	en	Maria Lanston|Langton
Q108912950	mul	Maria Lanston|Langton
Q108912950	nl	Maria Lanston|Langton
Q109010964	en	Madeleine|Jeanne de Vendôme, Dame d'Illiers
Q109010964	fr	Jeanne d'Illiers
Q109010964	nl	Madeleine|Jeanne de Vendôme, Dame d'Illiers
Q109533594	cs	Alžběta Helena z Walsee
Q109533594	en	Elisabeth|Elspeth|Jelna von Walsee
Q109533594	nl	Elisabeth|Elspeth|Jelna von Walsee
Q109533826	en	Hans|Johann von Rammingen
Q109533826	mul	Hans|Johann von Rammingen
Q109533826	nl	Hans|Johann von Rammingen
Q109807804	en	Gast|Just von Polenz
Q109807804	nb	Just von Polenz
Q109807804	nl	Gast|Just von Polenz
Q109807834	en	Anna|Jutta von Hirschfeld (Hirsfelt) a.d.H. Otterwisch
Q109807834	nl	Anna|Jutta von Hirschfeld
Q109808001	en	Beatrijs|Béatrice van Duffel
Q109808001	mul	Beatrijs|Béatrice van Duffel
Q109808001	nl	Beatrijs|Béatrice van Duffel
Q109808012	en	Théodora|Thierrette de Cocq (Cock van Opynen) de Brueckom
Q109808012	nl	Théodora de Cocq
Q109808168	en	Hildegond|Hildegarde von Hessen zu Diersfordt, Vrouwe van Diersfort
Q109808168	mul	Hildegond|Hildegarde von Hessen zu Diersfordt, Vrouwe van Diersfort
Q109808168	nl	Hildegond|Hildegarde von Hessen zu Diersfordt, Vrouwe van Diersfort
Q109808223	en	Maria|Anna von Oer zu Geist
Q109808223	mul	Maria|Anna von Oer zu Geist
Q109808223	nl	Maria|Anna von Oer zu Geist
Q109808400	en	Cunegonde|Kunigunde de Juppleu (Zuppleau), Heiress of Herlemont
Q109808400	mul	Cunegonde|Kunigunde de Juppleu (Zuppleau), Heiress of Herlemont
Q109808400	nl	Cunegonde|Kunigunde de Juppleu (Zuppleau), Heiress of Herlemont
Q109835751	ast	Andreas 'Berneck' Holter|Holtte
Q109835751	en	Andreas 'Berneck' Holter|Holtte
Q109835751	nl	Andreas 'Berneck' Holter|Holtte
Q109835751	sv	Anders Holtte
Q109835762	en	Ellen|Lene Jorgensdatter Daa
Q109835762	nl	Ellen|Lene Jorgensdatter Daa
Q109835762	sv	Helena Daa
Q109835998	en	Arsle|Ursula
Q109835998	mul	Arsle|Ursula
Q109835998	nl	Arsle|Ursula
Q109852878	en	Margaret|Alice Bradfield
Q109852878	mul	Margaret|Alice Bradfield
Q109852878	nl	Margaret|Alice Bradfield
Q109852882	en	John|James Newport, of Pelham, Herts
Q109852882	mul	John|James Newport, of Pelham, Herts
Q109852882	nl	John|James Newport, of Pelham, Herts
Q109852883	en	Margaret|Margery Crawley
Q109852883	mul	Margaret|Margery Crawley
Q109852883	nl	Margaret|Margery Crawley
Q109852954	en	Katherine|Catherine de Drayton
Q109852954	mul	Katherine|Catherine de Drayton
Q109852954	nl	Katherine|Catherine de Drayton
Q109852969	en	Julian|Juliana de Bockland
Q109852969	mul	Julian|Juliana de Bockland
Q109852969	nl	Julian|Juliana de Bockland
Q110066771	en	Arnold|Ralph St.Leger, of Ulcombe
Q110066771	nl	Arnold|Ralph St.Leger, of Ulcombe
Q110066771	ru	Арнольд де Сент-Леджер из Улкомба
Q110066993	en	NN (Mary|Elizabeth) Verney
Q110066993	nl	NN
Q110067007	en	Nicholas|Francis Waring
Q110067007	mul	Nicholas|Francis Waring
Q110067007	nl	Nicholas|Francis Waring
Q110067036	en	Jane|Joanna Dale
Q110067036	mul	Jane|Joanna Dale
Q110067036	nl	Jane|Joanna Dale
Q110067101	en	Isabella|Sibell Lee (Leigh|Legh)
Q110067101	nl	Isabella|Sibell Lee
Q110067314	en	John|Thomas Dale
Q110067314	mul	John|Thomas Dale
Q110067314	nl	John|Thomas Dale
Q110067354	en	Jane|Joan Hill, of Buntingdale, Salop
Q110067354	mul	Jane|Joan Hill, of Buntingdale, Salop
Q110067354	nl	Jane|Joan Hill, of Buntingdale, Salop
Q110067497	en	Margaret|Mary Bromley
Q110067497	mul	Margaret|Mary Bromley
Q110067497	nl	Margaret|Mary Bromley
Q110067505	en	Margaret Hewet (Hewett|Hewit), of Walsall
Q110067505	mul	Margaret Hewet (Hewett|Hewit), of Walsall
Q110067505	nl	Margaret Hewet (Hewett|Hewit), of Walsall
Q110067684	en	Randle|Raff ap Iorwerth Gôch ab Ednyfed ap Madog Broughton
Q110067684	mul	Randle|Raff ap Iorwerth Gôch ab Ednyfed ap Madog Broughton
Q110067684	nl	Randle|Raff ap Iorwerth Gôch ab Ednyfed ap Madog Broughton
Q110067686	en	Alice|Alswn Brereton, of Malpas
Q110067686	mul	Alice|Alswn Brereton, of Malpas
Q110067686	nl	Alice|Alswn Brereton, of Malpas
Q110067764	en	Teili|Deilu ferch Ieuan ap Madog Cyffin ap Madog Gôch of Meol Iwrch
Q110067764	mul	Teili|Deilu ferch Ieuan ap Madog Cyffin ap Madog Gôch of Meol Iwrch
Q110067764	nl	Teili|Deilu ferch Ieuan ap Madog Cyffin ap Madog Gôch of Meol Iwrch
Q110067821	en	Margred|Angharad ferch Robin ap Gruffudd ap Madog Pado ab Ednyfed Gôch ap Cynwrig
Q110067821	mul	Margred|Angharad ferch Robin ap Gruffudd ap Madog Pado ab Ednyfed Gôch ap Cynwrig
Q110067821	nl	Margred|Angharad ferch Robin ap Gruffudd ap Madog Pado ab Ednyfed Gôch ap Cynwrig
Q110103734	en	Bitter|Ritter II von Raesfeld, Herr zu Ostendorf
Q110103734	mul	Bitter|Ritter II von Raesfeld, Herr zu Ostendorf
Q110103734	nl	Bitter|Ritter II von Raesfeld, Herr zu Ostendorf
Q110110520	de	Benedicta zu Solms-Burgsolms
Q110110520	en	Benedicta|Ponzetta zu Solms-Burgsolms
Q110110520	nl	Benedicta van Solms-Burgsolms
Q110151258	cs	Kateřina Helena ze Sovince
Q110151258	en	Freiin Katharina|Helena von Sowinecz
Q110151258	nl	Freiin Katharina|Helena von Sowinecz
Q110152321	en	Ludolph|Ludolphus von Münchhausen
Q110152321	mul	Ludolph|Ludolphus von Münchhausen
Q110152321	nl	Ludolph|Ludolphus von Münchhausen
Q110152324	en	Johannes|Ioannes von Münchhausen
Q110152324	mul	Johannes|Ioannes von Münchhausen
Q110152324	nl	Johannes|Ioannes von Münchhausen
Q110152375	en	Eberhard|Jobst von Brandenstein auf Oppurg
Q110152375	mul	Eberhard|Jobst von Brandenstein auf Oppurg
Q110152375	nl	Eberhard|Jobst von Brandenstein auf Oppurg
Q110152399	en	Berta|Bertha
Q110152399	mul	Berta|Bertha
Q110152399	nl	Berta|Bertha
Q110152441	en	Wolf|Volf II Pogwisch
Q110152441	mul	Wolf|Volf II Pogwisch
Q110152441	nl	Wolf|Volf II Pogwisch
Q110152447	en	Heinrich|Henrik von Rantzau in Dame, Herr von Salzau, Neuhaus & Bülk
Q110152447	mul	Heinrich|Henrik von Rantzau in Dame, Herr von Salzau, Neuhaus & Bülk
Q110152447	nl	Heinrich|Henrik von Rantzau in Dame, Herr von Salzau, Neuhaus & Bülk
Q110152483	en	Anna|Ilsabe von der Lühe
Q110152483	mul	Anna|Ilsabe von der Lühe
Q110152483	nl	Anna|Ilsabe von der Lühe
Q110152597	cs	Bartoloměj Kašpar z Apfalternu
Q110152597	en	Bartholomeus|Kaspar von Apfaltern
Q110152597	nl	Bartholomeus|Kaspar von Apfaltern
Q110152661	cs	Dorotea Johana Waldburská
Q110152661	en	Dorothea|Johanna von Waldburg
Q110152661	nl	Dorothea|Johanna von Waldburg
Q110152808	en	Helena|Helene von Albersdorf (Altersdorff)
Q110152808	nl	Helena|Helene von Albersdorf
Q110153421	cs	Vilém ze Žerotína
Q110153421	en	Vilém|Wilhelm z Zierotin
Q110153421	nl	Vilém|Wilhelm z Zierotin
Q110153465	en	Jeanne|Agnes de Halewyn
Q110153465	mul	Jeanne|Agnes de Halewyn
Q110153465	nl	Jeanne|Agnes de Halewyn
Q110153494	en	Caspar|Kaspar I von Promnitz in Lessendorf
Q110153494	mul	Caspar|Kaspar I von Promnitz in Lessendorf
Q110153494	nl	Caspar|Kaspar I von Promnitz in Lessendorf
Q110153560	en	Anseau|André de Joinville, Seigneur de Bonney
Q110153560	mul	Anseau|André de Joinville, Seigneur de Bonney
Q110153560	nl	Anseau|André de Joinville, Seigneur de Bonney
Q110153946	bg	Йохан I фон Лупфен-Щюлинген
Q110153946	de	Johann I. von Lupfen-Stühlingen
Q110153946	en	Graf Johann|Hans von Lupfen, Landgraf von Stühlingen
Q110153946	nl	Graf Johann|Hans von Lupfen, Landgraf von Stühlingen
Q110154000	cs	Jan IV. z Eberstorfu
Q110154000	en	Johann IV|Hanns von Eberstorf
Q110154000	nl	Johann IV|Hanns von Eberstorf
Q110154005	cs	Ehrentruda z Puchheimu
Q110154005	en	Ehrentraub|Ehrentrudis von Puchheim
Q110154005	nl	Ehrentraub|Ehrentrudis von Puchheim
Q110154028	cs	Hynek z Vrbna
Q110154028	en	Hinko|Heinrich, Herr von Wrbna auf Maidelberg
Q110154028	nl	Hinko|Heinrich, Herr von Wrbna auf Maidelberg
Q110154082	cs	Markéta Heydová von Detsch-Neukirch
Q110154082	en	Margery|Heyda von Detsch-Neukirch
Q110154082	nl	Margery|Heyda von Detsch-Neukirch
Q110154112	bg	Ханс фон Потендорф
Q110154112	cs	Jan z Pottendorfu
Q110154112	en	Hans|Johann von Pottendorf, Herr zu Feistritz
Q110154112	nl	Hans|Johann von Pottendorf, Herr zu Feistritz
Q110154117	cs	Alžběta z Walsee
Q110154117	en	Elisabeth|Elsbeth von Walsee
Q110154117	nl	Elisabeth|Elsbeth von Walsee
Q110154466	en	Heinrich|Albrecht von Brandenstein auf Oppurg, Herr auf Oppurg
Q110154466	mul	Heinrich|Albrecht von Brandenstein auf Oppurg, Herr auf Oppurg
Q110154466	nl	Heinrich|Albrecht von Brandenstein auf Oppurg, Herr auf Oppurg
Q110154472	en	Margarethe|Marta|Martha von Kauffungen
Q110154472	mul	Margarethe|Marta|Martha von Kauffungen
Q110154472	nl	Margarethe|Marta|Martha von Kauffungen
Q110154484	en	Dietrich|Ditericus von Münchhausen
Q110154484	mul	Dietrich|Ditericus von Münchhausen
Q110154484	nl	Dietrich|Ditericus von Münchhausen
Q110154602	en	Ludwig|Lutz VI von Wangenheim
Q110154602	mul	Ludwig|Lutz VI von Wangenheim
Q110154602	nl	Ludwig|Lutz VI von Wangenheim
Q110154604	cs	Markéta Alžběta ze Schönbergu
Q110154604	en	Margarethe|Elisabeth von Schönberg
Q110154604	nl	Margarethe|Elisabeth von Schönberg
Q110154760	cs	Valpurga Šliková
Q110154760	en	Gräfin Valpurga|Walpurgis Slikova z Pasoun (von Schlick)
Q110154760	nl	Gräfin Valpurga|Walpurgis Slikova z Pasoun
Q110248869	en	Jane|Joan Norton
Q110248869	mul	Jane|Joan Norton
Q110248869	nl	Jane|Joan Norton
Q110261762	bg	Рихард XII фон Даун
Q110261762	cs	Richard XII. z Daunu
Q110261762	en	Richard|Rikart XII (XIII) von Daun
Q110268777	en	Catherine|Mary Goodwin, of Winchendon
Q110268777	mul	Catherine|Mary Goodwin, of Winchendon
Q110268777	nl	Catherine|Mary Goodwin, of Winchendon
Q110278697	en	Margaret Garnon (Gamond|Gernon)
Q110278697	mul	Margaret Garnon (Gamond|Gernon)
Q110278698	en	Anne|Amy Fermor (Farmer)
Q110278698	mul	Anne|Amy Fermor (Farmer)
Q110278713	en	Jane|Joan Raleigh
Q110278713	mul	Jane|Joan Raleigh
Q110278717	en	Joan Paronte (Punt|Pounte|Pound)
Q110278717	mul	Joan Paronte (Punt|Pounte|Pound)
Q110290088	en	Agnes|Anne Curzon
Q110290088	mul	Agnes|Anne Curzon
Q110290406	en	Roger|Robin Holland
Q110290406	mul	Roger|Robin Holland
Q110302825	en	Trond Sigundson|Elgenbriktson
Q110302825	mul	Trond Sigundson|Elgenbriktson
Q110302825	nl	Trond Sigundson|Elgenbriktson
Q110303496	en	Else|Elisabeth|Gerdruta|Kerttu von Fersen
Q110303496	mul	Else|Elisabeth|Gerdruta|Kerttu von Fersen
Q110303496	nl	Else|Elisabeth|Gerdruta|Kerttu von Fersen
Q110313619	en	Gyrild|Gyrith Bengtsdotter, heiress of Heggetorp
Q110313619	mul	Gyrild|Gyrith Bengtsdotter, heiress of Heggetorp
Q110313619	nl	Gyrild|Gyrith Bengtsdotter, heiress of Heggetorp
Q110313930	en	Adriane|Anne de Halewyn
Q110313930	fr	Adrienne de Halluin
Q110313930	nl	Adriane|Anne de Halewyn
Q110314401	en	Katherine|Catherine Leeke
Q110314401	mul	Katherine|Catherine Leeke
Q110314401	nl	Katherine|Catherine Leeke
Q110315105	en	Marguerite|Béatrix de Bruyères
Q110315105	fr	Marguerite de Bruyères
Q110315105	nl	Marguerite|Béatrix de Bruyères
Q110315246	en	Sébille|Clémence d'Aulnays
Q110315246	mul	Sébille|Clémence d'Aulnays
Q110315246	nl	Sébille|Clémence d'Aulnays
Q110315413	en	Sir Hamon|Hammon Whichcote, of Harpswell
Q110315413	mul	Sir Hamon|Hammon Whichcote, of Harpswell
Q110315413	nl	Sir Hamon|Hammon Whichcote, of Harpswell
Q110315489	en	Alice|Isabel Snawsell
Q110315489	mul	Alice|Isabel Snawsell
Q110315489	nl	Alice|Isabel Snawsell
Q110315534	en	Robert|William Hingeston (Hyndeston), of Wonwell, Devon
Q110315534	mul	Robert|William Hingeston (Hyndeston), of Wonwell, Devon
Q110315534	nl	Robert|William Hingeston (Hyndeston), of Wonwell, Devon
Q110315584	en	Agnes Hollacombe (Hallacombe|Holcombe)
Q110315584	nl	Agnes Hollacombe
Q110315679	en	Sir Adam|Alan Esse, of Thewborough
Q110315679	mul	Sir Adam|Alan Esse, of Thewborough
Q110315679	nl	Sir Adam|Alan Esse, of Thewborough
Q110315689	en	Reginold|Reginald FitzNichol
Q110315689	mul	Reginold|Reginald FitzNichol
Q110315689	nl	Reginold|Reginald FitzNichol
Q110315691	en	Jone|Joanna
Q110315691	mul	Jone|Joanna
Q110315691	nl	Jone|Joanna
Q110315692	en	Margaret|Margery
Q110315692	mul	Margaret|Margery
Q110315692	nl	Margaret|Margery
Q110315706	en	Thomasin|Thomasine Cruse (Cruuwys)
Q110315706	nl	Thomasin|Thomasine Cruse
Q110315749	en	William Hingeston (Henston|Hyndeston)
Q110315749	nl	William Hingeston
Q110315763	en	Anne|Joanna Holway
Q110315763	mul	Anne|Joanna Holway
Q110315763	nl	Anne|Joanna Holway
Q110315775	en	Elinor|Joan|Jane Reynell
Q110315775	mul	Elinor|Joan|Jane Reynell
Q110315775	nl	Elinor|Joan|Jane Reynell
Q110316045	en	Alice Stukeley (Stuckley|Stucley)
Q110316045	nl	Alice Stukeley
Q110324663	en	Conrad Hofmeister|Kornmann
Q110324663	mul	Conrad Hofmeister|Kornmann
Q110324663	nl	Conrad Hofmeister|Kornmann
Q110324807	en	Börries|Liborius von Münchhausen, Herr von Apelern
Q110324807	mul	Börries|Liborius von Münchhausen, Herr von Apelern
Q110324807	nl	Börries|Liborius von Münchhausen, Herr von Apelern
Q110324873	en	Statius|Iustatius III von Münchhausen
Q110324873	mul	Statius|Iustatius III von Münchhausen
Q110324873	nl	Statius|Iustatius III von Münchhausen
Q110324994	en	Kurt|Konrad von Viermynne (Virmond), Pfandherr zu Medebach
Q110324994	mul	Kurt|Konrad von Viermynne (Virmond), Pfandherr zu Medebach
Q110324994	nl	Kurt|Konrad von Viermynne (Virmond), Pfandherr zu Medebach
Q110325426	en	Mechtild|Elisabeth von Mandelsloh
Q110325426	mul	Mechtild|Elisabeth von Mandelsloh
Q110325426	nl	Mechtild|Elisabeth von Mandelsloh
Q110325528	en	Beate|Agnes von Löser a.d.H. Pretzsch
Q110325528	mul	Beate|Agnes von Löser a.d.H. Pretzsch
Q110325528	nl	Beate|Agnes von Löser a.d.H. Pretzsch
Q110325533	en	NN von Heynitz (Haynitz|Heinitz)
Q110325533	nl	NN von Heynitz
Q110325544	en	Elisabeth|Anna Pflug
Q110325544	mul	Elisabeth|Anna Pflug
Q110325544	nl	Elisabeth|Anna Pflug
Q110325552	cs	Alžběta ze Šlejnic
Q110325552	en	Elisabeth|Ilse von Schleinitz
Q110325552	nl	Elisabeth|Ilse von Schleinitz
Q110325704	en	Burchard|Busso von Querfurt
Q110325704	mul	Burchard|Busso von Querfurt
Q110325704	nl	Burchard|Busso von Querfurt
Q110325895	en	Lencke|Elseke von Münchhausen
Q110325895	mul	Lencke|Elseke von Münchhausen
Q110325895	nl	Lencke|Elseke von Münchhausen
Q110326028	en	Elisabeth|Lutrud von Plesse
Q110326028	mul	Elisabeth|Lutrud von Plesse
Q110326028	nl	Elisabeth|Lutrud von Plesse
Q110326393	en	Steben|Stephan II von der Malsburg
Q110326393	mul	Steben|Stephan II von der Malsburg
Q110326393	nl	Steben|Stephan II von der Malsburg
Q110326556	en	Elisabeth|Bele von Bartensleben
Q110326556	mul	Elisabeth|Bele von Bartensleben
Q110326556	nl	Elisabeth|Bele von Bartensleben
Q110328200	en	Marie|Marguerite de Boiselve
Q110328200	mul	Marie|Marguerite de Boiselve
Q110328200	nl	Marie|Marguerite de Boiselve
Q110332061	en	Agnes|Annes Playford
Q110332061	mul	Agnes|Annes Playford
Q110332061	nl	Agnes|Annes Playford
Q110332098	en	Francis|Alanus Calibut (Calybutt), of Castle Acre, Norfolk
Q110332098	mul	Francis|Alanus Calibut (Calybutt), of Castle Acre, Norfolk
Q110332098	nl	Francis|Alanus Calibut (Calybutt), of Castle Acre, Norfolk
Q110332162	en	Audrey|Ethelreda Hare, of Bruisyard
Q110332162	mul	Audrey|Ethelreda Hare, of Bruisyard
Q110332162	nl	Audrey|Ethelreda Hare, of Bruisyard
Q110332307	en	Margaret|Margery Sackville, of Fawley
Q110332307	mul	Margaret|Margery Sackville, of Fawley
Q110332307	nl	Margaret|Margery Sackville, of Fawley
Q110332336	en	John|Jenkin Walbyf (Walbeoffe), of Llanhamlech
Q110332336	mul	John|Jenkin Walbyf (Walbeoffe), of Llanhamlech
Q110332336	nl	John|Jenkin Walbyf (Walbeoffe), of Llanhamlech
Q110332337	en	Jane|Jonet Gunter
Q110332337	mul	Jane|Jonet Gunter
Q110332337	nl	Jane|Jonet Gunter
Q110332353	en	Stephen|Lawrence Guybon
Q110332353	mul	Stephen|Lawrence Guybon
Q110332353	nl	Stephen|Lawrence Guybon
Q110332388	en	Helene|Ella|Elizabeth Audley
Q110332388	mul	Helene|Ella|Elizabeth Audley
Q110332388	nl	Helene|Ella|Elizabeth Audley
Q110332393	en	Muriel Brews (Brewse|Brewes)
Q110332393	nl	Muriel Brews
Q110332898	en	Margaret|Margery Upton
Q110332898	mul	Margaret|Margery Upton
Q110332898	nl	Margaret|Margery Upton
Q110332910	en	Jennet|Janet Dawe
Q110332910	mul	Jennet|Janet Dawe
Q110332910	nl	Jennet|Janet Dawe
Q110332912	en	Johanna Reskymer
Q110332912	mul	Johanna Reskymer
Q110332912	nl	Johanna Reskymer
Q110332962	cs	Margaret Agnes Yongeová
Q110332962	de	Margaret Agnes Yonge
Q110332962	en	Margaret Yonge
Q110332962	mul	Margaret Yonge
Q110332962	nl	Margaret Yonge
Q110332962	sk	Margaret Agnes Yongeová
Q110333014	en	Wenllyan Osborne, of London
Q110333014	mul	Wenllyan Osborne, of London
Q110333014	nl	Wenllyan Osborne, of London
Q110347026	en	Robert Breynton
Q110347026	mul	Robert Breynton
Q110347026	nl	Robert Breynton
Q110347323	en	Henriette du Chastel
Q110347323	mul	Henriette du Chastel
Q110347323	nl	Henriette du Chastel
Q110347435	en	Aliette de Launay, dame de Coëtquenan
Q110347435	mul	Aliette de Launay, dame de Coëtquenan
Q110347435	nl	Aliette de Launay, dame de Coëtquenan
Q110352771	en	Clara Ottolina van der Hoop
Q110352771	mul	Clara Ottolina van der Hoop
Q110352771	nl	Clara Ottolina van der Hoop
Q110352836	en	Willemina Crouwel
Q110352836	mul	Willemina Crouwel
Q110352836	nl	Willemina Crouwel
Q110353062	en	Arend van den Berg
Q110353062	mul	Arend van den Berg
Q110353062	nl	Arend van den Berg
Q110354353	en	Elsebe Hagens
Q110354353	mul	Elsebe Hagens
Q110354353	nl	Elsebe Hagens
Q110354375	en	Ame Pieters Borgman
Q110354375	mul	Ame Pieters Borgman
Q110354375	nl	Ame Pieters Borgman
Q110354495	en	Aise Muntinga
Q110354495	mul	Aise Muntinga
Q110354495	nl	Ds. Aise|Eisso Muntinga
Q110354507	en	Ida de Boer
Q110354507	mul	Ida de Boer
Q110354507	nl	Ida de Boer
Q110354569	en	Johanna van Hoften
Q110354569	mul	Johanna van Hoften
Q110354569	nl	Johanna van Hoften
Q110354805	en	Vaes Panhuys, of van Limbourg
