889 people across 1 Garborg batches, 11599 already holding a QID
2416 token(s) are already pointed at by their own bearers
5263 tokens already have an item and are linked, not created
2631 need creating, 0 are ambiguous and are not
100 token(s) held: never a first given name in the corpus but attested as a family name -- Laurentii (5), Byre (3), lll (3), Viby (2), Ænes (2), Rosenberg (2)
145 token(s) RESCUED by the bearers' own statements -- these would have been created a second time:
   Adalasia             given        Q62102498
  create  Moijera              family       1
  create  Mojerus              family       1
  create  Molettes             family       1
  create  Monomakhina          family       1
  create  Monoszló             family       1
  create  Monsdotter           patronymic   1
  create  Monssen              patronymic   1
  create  Montboissier         family       1
  create  Montbéliard          family       1
  create  Montefeltro          family       1
  create  Montfaucon           family       1
  create  Montfort-Feldkirch   family       1
  create  Montfort-Tettnang    family       1
  create  Montfort-Tettnang-Bregenz family       1
  create  Montlhéry            family       1
  create  Monum                family       1
  create  Monyorókerék         family       1
  create  Moringius            family       1
  create  Morthen              given        1
  create  Mouger               family       1
  create  Mullovia             family       1
  create  Munansen             patronymic   1
  create  Munchensy            family       1
  create  Muncktelia           family       1
  create  Máel                 given        1
  create  Mâcon                family       1
  create  Månesköld af Seglinge family       1
  create  Mömch                given        1
  create  Mömpelgard           family       1
  create  Møgjedal             family       1
  create  Møller               given        1
  create  Mørke                family       1
  create  Mściwoja             family       1
  create  N-Varhaug            family       1
  create  NN1                  given        1
  create  NNdotter             family       1
  create  Narvesdatter         patronymic   1
  create  Narvesson            patronymic   1
  create  Nassau-Beilstein     family       1
  create  Nassau-Weilburg      family       1
  create  Naucler              family       1
  create  Nauclera             family       1
  create  Naucléra             family       1
  create  Nauclérus            family       1
  create  Navar                given        1
  create  Nelson               patronymic   1
  create  Nerbelia             family       1
  create  Nericia              family       1
  create  Nericius             family       1
  create  Nesvitsky            family       1
  create  Neuffen              family       1
  create  Nevstein             given        1
  create  Nevsteinsdatter      patronymic   1
  create  Nicodemidotter       patronymic   1
  create  Nicolausdotter       patronymic   1
  create  Nieder-Isenburg      family       1
  create  Nielssen             patronymic   1
  create  Nikodemidotter       patronymic   1
  create  Nikolaison           patronymic   1
  create  Nikolás              given        1
  create  Nising               family       1
  create  Nivelles             family       1
  create  Norbø                family       1
  create  Nord-Hidle           family       1
  create  Nord-Talgje          family       1
  create  Nord-Tjemsland       family       1
  create  Nordinamn            given        1
  create  Nordre               family       1
  create  Noreaus              family       1
  create  Norijn               family       1
  create  Normandie            family       1
  create  Norvenich            family       1
  create  Novgorod             family       1
  create  När                  family       1
  create  Nåden                family       1
  create  Næse                 family       1
  create  Næsmo                family       1
  create  Nörvenich            family       1
  create  Nǚ                   given        1
  create  O'Néill              family       1
  create  Oaland               family       1
  create  Oberberg             family       1
  create  Ochos                given        1
  create  Ochsenstein          family       1
  create  Oddon                given        1
  create  Odeland              family       1
  create  Odhelia              family       1
  create  Ogmundsdatter        family       1
  create  Ogmundson            family       1
  create  Ohnsen               patronymic   1
  create  Oiestad              family       1
  create  Olalia               given        1
  create  Olausdotter          patronymic   1
  create  Olausson             patronymic   1
  create  Olavsdotter          patronymic   1
  create  Olavsson             patronymic   1
  create  Oldenburg-Altbruchausen family       1
  create  Olette               given        1
  create  Olfvir               given        1
  create  Olgerdovich          patronymic   1
  create  Oliba                given        1
  create  Oliphant of Aberdalgie family       1
  create  Oljeitu              family       1
  create  Olkkala              family       1
  create  Ollersbach           family       1
  create  Olluf                given        1
  create  Olluff               given        1
  create  Olluffson            patronymic   1
  create  Olofsotter           given        1
  create  Olsd                 patronymic   1
  create  Olufine              given        1
  create  Olufsdatter          family       1
  create  Olufsdatter          patronymic   1
  create  Olufsdotter          patronymic   1
  create  Olufsen              patronymic   1
  create  Olufson              patronymic   1
  create  Olufsson             patronymic   1
  create  Olvirsson            family       1
  create  Ommestad             family       1
  create  Ommundsdatter        family       1
  create  Ommundson            family       1
  create  Omundsdatter         family       1
  create  Opheimshagen         family       1
  create  Orlacan              given        1
  create  Ormsson              patronymic   1
  create  Osaland              family       1
  create  Osmundsson           patronymic   1
  create  Osteboe              family       1
  create  Osten                given        1
  create  Ostensen             patronymic   1
  create  Osterhild            given        1
  create  Osterhildis          given        1
  create  Ostmannson           family       1
  create  Ostrogothus          family       1
  create  Othilla              given        1
  create  Otomaro              family       1
  create  Ottarsdatter         patronymic   1
  create  Otterson             patronymic   1
  create  Otuel                given        1
  create  Östensdotter        patronymic   1
  create  P                    given        1
  create  PB                   given        1
  create  Paalsdatter          patronymic   1
  create  Pacchalenius         family       1
  create  Padilla y Manrique   family       1
  create  Pahomovna            patronymic   1
  create  Pailhars             family       1
  create  Paldolf              given        1
  create  Paliche              family       1
  create  Pallesdotter         patronymic   1
  create  Pallesen             patronymic   1
  create  Palzburg             family       1
  create  Paulson              patronymic   1
  create  Pavonia              family       1
  create  Peder-Torleifsson    family       1
  create  Pedersdtter          given        1
  create  Pedersøn             patronymic   1
  create  Pedher               given        1
  create  Pelgrim              given        1
  create  Petersdatter         patronymic   1
  create  Petersdotter         family       1
  create  Peterson             patronymic   1
  create  Petrike              given        1
  create  Petrè                family       1
  create  Pfinzig              family       1
  create  Pfrützschner         family       1
  create  Pharaoh of Egypt     family       1
  create  Phithia              given        1
  create  Picquigny            family       1
  create  Plancina             family       1
  create  Plantina             given        1
  create  Plotnikoff           family       1
  create  Polemaeus            given        1
  create  Polvianer            family       1
  create  Pomeren              family       1
  create  Pommern              family       1
  create  Pomorze              family       1
  create  Ponces               family       1
  create  Poppa                given        1
  create  Porcellos            family       1
  create  Porthanus            family       1
  create  Praeiecta            given        1
  create  Preljubović          family       1
  create  Pribbert             given        1
  create  Probsting            family       1
  create  Przemysl             family       1
  create  Przemyslid           family       1
  create  Przemyslides         family       1
  create  Przemyślid           family       1
  create  Prætoria             family       1
  create  Pulchra              given        1
  create  Pyll                 given        1
  create  Pyrmont              family       1
  create  Pálsson              family       1
  create  Pärs                 given        1
  create  Pärsdotter           patronymic   1
  create  Pärsson              patronymic   1
  create  Påhl                 family       1
  create  Påhl                 given        1
  create  Påhlsdotter          patronymic   1
  create  Pålsson              patronymic   1
  create  Påwelsson            patronymic   1
  create  Pépin                given        1
  create  Přemysl              family       1
  create  Přemyslovec          family       1
  create  Quinctilia           given        1
  create  Rabenia              family       1
  create  Ragnfrid             given        1
  create  Ragnild              given        1
  create  Ragnvaldsen          patronymic   1
  create  Ragnvaldsson         family       1
  create  Raimondetta          given        1
  create  Ramsvig              family       1
  create  Randklef             family       1
  create  Rangdi               given        1
  create  Rangela              given        1
  create  Rangvaldson          family       1
  create  Rannveigsson         family       1
  create  Rapold               given        1
  create  Rasmusdatter         family       1
  create  Rasmusdottir         patronymic   1
  create  Rasmusen             patronymic   1
  create  Rasmusparten         family       1
  create  Rautenfeld           family       1
  create  Raziye               given        1
  create  Refil                given        1
  create  Refve                family       1
  create  Regevik              family       1
  create  Reginlind            given        1
  create  Regnild              given        1
  create  Rehausen             patronymic   1
  create  Rehr                 given        1
  create  Reiarsen             family       1
  create  Reichserbtruchseß    family       1
  create  Reidarson            patronymic   1
  create  Reierson             patronymic   1
  create  Reinhert             given        1
  create  Reinmodsen           family       1
  create  Reitt                family       1
  create  Rejersen             family       1
  create  Renger               given        1
  create  Rengerssonesdochter  patronymic   1
  create  Rengerssoon          family       1
  create  Rengerssoondr        family       1
  create  Renhold              given        1
  create  Reuter af Skälboö    family       1
  create  Reymar               given        1
  create  Reymarsdatter        patronymic   1
  create  Rhaw                 family       1
  create  Rhyselia             family       1
  create  Ridderståhle         family       1
  create  Rietz af Hedensberg  family       1
  create  Rikardine            given        1
  create  Riksråd              given        1
  create  Rjonsdatter          patronymic   1
  create  Roaldsen             patronymic   1
  create  Robertsson           patronymic   1
  create  Roche-sur-l'Ognon    family       1
  create  Rochechouart         family       1
  create  Rochefoucaud         family       1
  create  Rochefoucauld        family       1
  create  Roderici             family       1
  create  Roggenstein          family       1
  create  Rogièr               given        1
  create  Rognaldsdatter       patronymic   1
  create  Rognaldsen           family       1
  create  Rognaldson           patronymic   1
  create  Rogér                given        1
  create  Rojcewicz            patronymic   1
  create  Rolandi              patronymic   1
  create  Rolfsson             patronymic   1
  create  Rolleivsdatter       patronymic   1
  create  Rolleivsen           family       1
  create  Rolvsen              patronymic   1
  create  Roos af Hjemsäter    family       1
  create  Rosenhand            family       1
  create  Rosenschiöld         family       1
  create  Rosenschöld          family       1
  create  Roshemia             family       1
  create  Rosladin             family       1
  create  Rosstøl              family       1
  create  Rosvadovsky          family       1
  create  Rotenburg            family       1
  create  Rudbeckia            family       1
  create  Rudbera              family       1
  create  Rudenius             family       1
  create  Rudger               given        1
  create  Rudman               given        1
  create  Rundström            family       1
  create  Ryttmästare          family       1
  create  Rännare              family       1
  create  Rådgerd              given        1
  create  Rådgärd              given        1
  create  Röbeck               family       1
  create  Röök                 family       1
  create  Røgenes              family       1
  create  Røysland-Søre        family       1
  create  Rāma                 family       1
  create  STOECKMAN            family       1
  create  Saarbrücken-Zweibrücken family       1
  create  Saarwerden           family       1
  create  Sacklinius           family       1
  create  Saffenberg           family       1
  create  Sahlander            family       1
  create  Saint-Nectaire       family       1
  create  Sakariasson          patronymic   1
  create  Saksbjørnsdatter     patronymic   1
  create  Sakse                given        1
  create  Saksen               family       1
  create  Salentin             given        1
  create  Salmonsdotter        patronymic   1
  create  Salmundson           patronymic   1
  create  Salmundsson          patronymic   1
  create  Salomonsdotter       patronymic   1
  create  Salomonson           patronymic   1
  create  Salvesdatter         patronymic   1
  create  Samsonsdotter        family       1
  create  Samueli              patronymic   1
  create  Sanchet              given        1
  create  Sandelina            family       1
  create  Sandelinus           family       1
  create  Sandoval y de        family       1
  create  Sannais              family       1
  create  Saua                 family       1
  create  Saubrey              family       1
  create  Saveland             family       1
  create  Saxe-Wittenberg      family       1
  create  Sayn-Wittgenstein-Homburg family       1
  create  Scharander           family       1
  create  Schauenburg-Holstein family       1
  create  Scheiedes            family       1
  create  Scheiffart           family       1
  create  Schemmelkorn         family       1
  create  Schlawe              family       1
  create  Schleswig-Holstein-Sonderburg-Franzhagen family       1
  create  Schlud               family       1
  create  Schmedeman           family       1
  create  Schoendle            given        1
  create  Schomera             family       1
  create  Schoting             family       1
  create  Schröder            family       1
  create  Schulenburg-Emden    family       1
  create  Schultin             family       1
  create  Schultunensis        family       1
  create  Schwaben             family       1
  create  Schwartzburg-Blankenburg family       1
  create  Schwarzburg-Blankenstein family       1
  create  Schwarzenberg und Hohenlandsberg family       1
  create  Schwerin-Hagen       family       1
  create  Schönitz             family       1
  create  Schütte av Sätra     family       1
  create  Scmedeman            family       1
  create  Scorpion             given        1
  create  Sebjørnsson          patronymic   1
  create  Secunda              given        1
  create  Seljuq               family       1
  create  Semelange            family       1
  create  Semmelinge           family       1
  create  Sempronia            family       1
  create  Sempronia-Graccha    family       1
  create  Seniofredo           given        1
  create  Serk                 given        1
  create  Sevat                family       1
  create  Sevatsson            patronymic   1
  create  Sevatssøn            patronymic   1
  create  Shahr                given        1
  create  Shelmar              given        1
  create  Shuiski              family       1
  create  Shultze              family       1
  create  Siboto               given        1
  create  Sidenia              family       1
  create  Sigbjørnsdatter      family       1
  create  Sigbjørnsen          patronymic   1
  create  Sigbjørnson          patronymic   1
  create  Sigfridi             patronymic   1
  create  Siggesdotter         patronymic   1
  create  Siggesson            family       1
  create  Siggo                given        1
  create  Sigmonsdatter        family       1
  create  Sigmundr             given        1
  create  Sigmundrsdotter      patronymic   1
  create  Sigmundsen           patronymic   1
  create  Sigtrygg             given        1
  create  Sigtryggsdotter      patronymic   1
  create  Sigurdsdotter        patronymic   1
  create  Sigurdsdottir        patronymic   1
  create  Sigurdsson/Engelbrektsson family       1
  create  Sigvaldsen           patronymic   1
  create  Sigvesdatter         patronymic   1
  create  Silferstolpe         family       1
  create  Silfverpatron        family       1
  create  Silfverström         family       1
  create  Simeonovich          patronymic   1
  create  Simmingsköld         family       1
  create  Simonida             given        1
  create  Simonis              patronymic   1
  create  Sint-Pieters-Leeuw   family       1
  create  Sirck                family       1
  create  Sirck-Moncler        family       1
  create  Sirene               given        1
  create  Sisebuto             given        1
  create  Siur                 given        1
  create  Siurd                given        1
  create  Siurdsdotter         patronymic   1
  create  Siversen             patronymic   1
  create  Siöhierta            family       1
  create  Sjernarøy            family       1
  create  Sjovatsen            patronymic   1
  create  Sjovatson            patronymic   1
  create  Sjursdotter          patronymic   1
  create  Sjursen              patronymic   1
  create  Sjurson              family       1
  create  Sjursson             patronymic   1
  create  Skagge               family       1
  create  Skarsholm            family       1
  create  Skepling             family       1
  create  Skjelsnes            family       1
  create  Skjævesland-Omland   family       1
  create  Skofte               given        1
  create  Skoptisdóttir        patronymic   1
  create  Skrivare             family       1
  create  Skruuf               family       1
  create  Skräddare            family       1
  create  Skudina              family       1
  create  Skulesdotter         patronymic   1
  create  Skulesson            patronymic   1
  create  Skundin              family       1
  create  Skyttehielm          family       1
  create  Slede                family       1
  create  Slesia-Brieg         family       1
  create  Slumpare             family       1
  create  Slut                 family       1
  create  Smedland             family       1
  create  Smidsen              family       1
  create  Smiørbalt            family       1
  create  Smjor                family       1
  create  Smor                 family       1
  create  Smyrling             family       1
  create  Smørbjalte           family       1
  create  Snare                given        1
  create  Soares               given        1
  create  Sobirà               family       1
  create  Sobirá               family       1
  create  Sokndal              family       1
  create  Sollienseie          family       1
  create  Sommerschenburg      family       1
  create  Sonderhaug           family       1
  create  Sou                  given        1
  create  Soutscipper          family       1
  create  Soutscipperssone     family       1
  create  Sołomerecka          family       1
  create  Spantekow            family       1
  create  Sparre av Vik        family       1
  create  Spilhammar           family       1
  create  Spoleto              family       1
  create  Sponheim-Kreuznach   family       1
  create  Sporaland            family       1
  create  Sprätt               family       1
  create  Spörcken             family       1
  create  St                   family       1
  create  Staffansdotter       patronymic   1
  create  Stahlbom             family       1
  create  Standorph            family       1
  create  Stangavel            family       1
  create  Statira              given        1
  create  Stecksenia           family       1
  create  Stecksenius          family       1
  create  Steensen             patronymic   1
  create  Stefanskirchen       family       1
  create  Stefansson           patronymic   1
  create  Stegar               family       1
  create  Stegor               family       1
  create  Steinhausen          patronymic   1
  create  Steinsdatter         patronymic   1
  create  Steinsdotter         patronymic   1
  create  Steinsen             patronymic   1
  create  Steinson             patronymic   1
  create  Steinsson            patronymic   1
  create  Stenbit              family       1
  create  Stenbock af Bogesund family       1
  create  Stengavel            family       1
  create  Stengrim             family       1
  create  Stensdotter          patronymic   1
  create  Stensen              patronymic   1
  create  Stensson             patronymic   1
  create  Sternelia            family       1
  create  Stigzelia            family       1
  create  Stillerus            family       1
  create  Stillulfseike        family       1
  create  Stjernvall-Walleen   family       1
  create  Stoislaw             given        1
  create  Stokdal              family       1
  create  Stokkedal            family       1
  create  Storenes             family       1
  create  Storskytt            family       1
  create  Strachkwas           given        1
  create  Strokirch            family       1
  create  Stromman             family       1
  create  Strykare             family       1
  create  Strömfeldt           family       1
  create  Stusvig              family       1
  create  Stålbohm             family       1
  create  Stålesson            patronymic   1
  create  Stårheim             family       1
  create  Størkard             given        1
  create  Størkardsen          patronymic   1
  create  Svales               given        1
  create  Svalesen             patronymic   1
  create  Svaleson             patronymic   1
  create  Svalesson            patronymic   1
  create  Svantepelk           given        1
  create  Svantepolk           family       1
  create  Svantepolk           given        1
  create  Svantepolks          given        1
  create  Svantesdotter        patronymic   1
  create  Svare av Klosterhof  family       1
  create  Svedelia             family       1
  create  Sveinsdotter         patronymic   1
  create  Sveinsen             patronymic   1
  create  Sveinungson          family       1
  create  Svendsdotter         patronymic   1
  create  Svendsøn             family       1
  create  Svenke               given        1
  create  Svenkesdotter        patronymic   1
  create  Svenonis             patronymic   1
  create  Sverige              family       1
  create  Sverkerska           family       1
  create  Sviatoslavich        given        1
  create  Svinland             family       1
  create  Swebilia             family       1
  create  Swedburgh            family       1
  create  Swedelius            family       1
  create  Sweyn                given        1
  create  Swigger              given        1
  create  Swinton of that      family       1
  create  Swiring              family       1
  create  Synnøva              given        1
  create  Syversson            patronymic   1
  create  Syvertsdatter        patronymic   1
  create  Sätra                family       1
  create  Sæbjørnsdatter       family       1
  create  Sæbjørnsen           patronymic   1
  create  Sæd                  family       1
  create  Söderby              family       1
  create  Söfrinsdatter        patronymic   1
  create  Søfrensdatter        patronymic   1
  create  Sør-Tjemsland        family       1
  create  Søre-Sunde           family       1
  create  Sørensdatter         family       1
  create  Sørensson            patronymic   1
  create  Sülichen             family       1
  create  SĪTĀ                 given        1
  create  TORGILSEN            patronymic   1
  create  Tabite               given        1
  create  Tafse                family       1
  create  Talette              given        1
  create  Talje                family       1
  create  Tames                given        1
  create  Tamine               family       1
  create  Tananger             family       1
  create  Tandberg av Kvie     family       1
  create  Tao-Klarjeti         family       1
  create  Taraldsdotter        patronymic   1
  create  Taraldsen            patronymic   1
  create  Taralson             patronymic   1
  create  Tarjeisdotter        patronymic   1
  create  Tarjeisson           patronymic   1
  create  Taruhito             given        1
  create  Taylzeour            family       1
  create  Telipinu             given        1
  create  Tellingius           family       1
  create  Teutonic             given        1
  create  Thelingius           family       1
  create  Theodechildis        given        1
  create  Theoline             given        1
  create  Thermaenia           family       1
  create  Thermoenius          family       1
  create  Thermænia            family       1
  create  Thierstein           family       1
  create  Thomae               patronymic   1
  create  Thomasdatter         patronymic   1
  create  Thomasen             patronymic   1
  create  Thomasson            patronymic   1
  create  Thompson             patronymic   1
  create  Thomæ                patronymic   1
  create  Thorbjornsson        patronymic   1
  create  Thordsdatter         patronymic   1
  create  Thordsdotter         patronymic   1
  create  Thoresdatter         patronymic   1
  create  Thoreson             patronymic   1
  create  Thorine              given        1
  create  Thorkellsson         family       1
  create  Thorleivsson         patronymic   1
  create  Thorsteinsdatter     patronymic   1
  create  Thorved              given        1
  create  Thukra               given        1
  create  Thuneria             family       1
  create  Thurgau              family       1
  create  Thøri                given        1
  create  Tideman              given        1
  create  Tidemansdotter       patronymic   1
  create  Timansdotter         patronymic   1
  create  Tjerandsdotter       patronymic   1
  create  Tjerandsen           patronymic   1
  create  Tjorvard             given        1
  create  Tjorvardsen          patronymic   1
  create  Tjärn                family       1
  create  Tjærandson           patronymic   1
  create  Tjølsdotter          patronymic   1
  create  Tjølsen              patronymic   1
  create  Tjøstel              given        1
  create  Tjøstelsen           patronymic   1
  create  Tjøstolv             given        1
  create  Tjøstolvsen          patronymic   1
  create  Tjøstolvson          patronymic   1
  create  Tobiasson            patronymic   1
  create  Todne                given        1
  create  Todni                given        1
  create  Tolfsson             family       1
  create  Tollach              given        1
  create  Tollaksen            family       1
  create  Tollaksson           family       1
  create  Tollefsen            patronymic   1
  create  Tolleivsen           family       1
  create  Tollsten             family       1
  create  Tolve                given        1
  create  Tolvesdotter         patronymic   1
  create  Tomasdatter          patronymic   1
  create  Tomasson             family       1
  create  Tomassson            family       1
  create  Tonetta              given        1
  create  Torbjorn             given        1
  create  Torbjørnsson         patronymic   1
  create  Torchel              given        1
  create  Torchelsdatter       patronymic   1
  create  Torchild             given        1
  create  Tordsdatter          patronymic   1
  create  Torersen             patronymic   1
  create  Torgeirsdatter       patronymic   1
  create  Torgeirsson          patronymic   1
  create  Torgersrud           family       1
  create  Torgjerd             given        1
  create  Torgrimson           patronymic   1
  create  Torgrimsson          patronymic   1
  create  Torgundsson          patronymic   1
  create  Torkelsdotter        patronymic   1
  create  Torkelsson           patronymic   1
  create  Torkjellsdatter      patronymic   1
  create  Torkjellsson         family       1
  create  Torkjellsson         patronymic   1
  create  Torkjelson           patronymic   1
  create  Torleifsson          family       1
  create  Tormo                given        1
  create  Tormodsdotter        patronymic   1
  create  Tormodsen            family       1
  create  Tormosdotter         family       1
  create  Tormosdotter         patronymic   1
  create  Tornikina            family       1
  create  Tors                 given        1
  create  Torsdotter           patronymic   1
  create  Torsk                family       1
  create  Torsteinsdotter      patronymic   1
  create  Torsteinsson         family       1
  create  Torsteinsson         patronymic   1
  create  Torstensdotter       patronymic   1
  create  Torstensson          patronymic   1
  create  Tostensdatter        family       1
  create  Tostig               given        1
  create  Tostigson            patronymic   1
  create  Toutin               family       1
  create  Tranchelius          family       1
  create  Tranchiöld           family       1
  create  Tranæa               family       1
  create  Traubtzig            family       1
  create  Trauchburg           family       1
  create  Trencavel            family       1
  create  Tresk                family       1
  create  Trondsdatter         family       1
  create  Trondsson            patronymic   1
  create  Trondssøn            patronymic   1
  create  Trondsønn            patronymic   1
  create  Trua                 given        1
  create  Trulsen              patronymic   1
  create  Trygvesdatter        patronymic   1
  create  Trygvesen            patronymic   1
  create  Trémoille            family       1
  create  Tuchete              family       1
  create  Tullesen             patronymic   1
  create  Tumesdatter          patronymic   1
  create  Tumisdottir          patronymic   1
  create  Tunderfelt           family       1
  create  Tunmark              family       1
  create  Turdfjäll            family       1
  create  Turesen              patronymic   1
  create  Turid                family       1
  create  Turosdotter          patronymic   1
  create  Tuschier             family       1
  create  Tvillinger           given        1
  create  Tvärre               family       1
  create  Tygesdatter          patronymic   1
  create  Tysvær               family       1
  create  Tytland              family       1
  create  Tårnsdatter          patronymic   1
  create  Téllez-Girón y Enríquez family       1
  create  Töresson             patronymic   1
  create  Törne                given        1
  create  Törnesson            family       1
  create  Tønnesen             patronymic   1
  create  Tøre                 given        1
  create  Tørresdotter         patronymic   1
  create  Tørresdtr.           patronymic   1
  create  Tørresen             patronymic   1
  create  Tørressen            patronymic   1
  create  Tübingen-Lichtenegg  family       1
  create  Udalriching          given        1
  create  Udilhilde            given        1
  create  Uglich               family       1
  create  Ukjend               given        1
  create  Ulhaegius            family       1
  create  Ulhegius             family       1
  create  Ullrik               given        1
  create  Ulvaseson            family       1
  create  Ulvaseson            patronymic   1
  create  Ulvhild              family       1
  create  Ulvilde              given        1
  create  Ulvildesdatter       family       1
  create  Ulvåsa               family       1
  create  Ulvåseson            patronymic   1
  create  Ulyanin              family       1
  create  Unichowska           family       1
  create  Unosson              patronymic   1
  create  Unruoch              given        1
  create  Urbanowicz           patronymic   1
  create  Ursilia              given        1
  create  Utso                 given        1
  create  Utsoladatter         family       1
  create  Valavičiūtė          family       1
  create  Valdemarsson         family       1
  create  Valdemarsson         patronymic   1
  create  Valdemarsøn          family       1
  create  Valentinsdotter      patronymic   1
  create  Valentinsson         patronymic   1
  create  Valevska             given        1
  create  Valgjerd             given        1
  create  Vallerström          family       1
  create  Vallim               family       1
  create  Vasto                family       1
  create  Vatnedal             family       1
  create  Vatnekvam            family       1
  create  Vaudemont            family       1
  create  Vebrand              given        1
  create  Vegardson            patronymic   1
  create  Velaine              given        1
  create  Vellum               given        1
  create  Velthusen            patronymic   1
  create  Velum                given        1
  create  Vesteren             family       1
  create  Vetlesdatter         patronymic   1
  create  Victurnian           given        1
  create  Viermundt            family       1
  create  Vierzon              family       1
  create  Viglesdalen          family       1
  create  Vikesdal             family       1
  create  Vikingsson           patronymic   1
  create  Vikøy                family       1
  create  Vilhelmsson          patronymic   1
  create  Vilhjemson           patronymic   1
  create  Villumson            patronymic   1
  create  Vinstingen           family       1
  create  Vinzgau              family       1
  create  Vipont               family       1
  create  Vitashoka            given        1
  create  Vl                   given        1
  create  Volmestein           family       1
  create  Volodarsdatter       patronymic   1
  create  Vossevangen          family       1
  create  Vrål                 given        1
  create  Vrålsdatter          patronymic   1
  create  Vukanovic            patronymic   1
  create  Vukanović            patronymic   1
  create  Våhlander            family       1
  create  Vålnes               family       1
  create  Wagenia              family       1
  create  Walcourt             family       1
  create  Waldia               family       1
  create  Wallenia             family       1
  create  Wallensis            family       1
  create  Wallenstierna        family       1
  create  Wallette             given        1
  create  Wallwik              family       1
  create  Walteri              patronymic   1
  create  Waléran              given        1
  create  Wandelberte          given        1
  create  Wangelsten           given        1
  create  Warenne              family       1
  create  Warine               family       1
  create  Weidenhaijn          family       1
  create  Weimar-Orlamünde     family       1
  create  Wekander             family       1
  create  Welf                 family       1
  create  Welfen               family       1
  create  Werchin              family       1
  create  Westerllng           family       1
  create  Westfalengau         family       1
  create  Wettin               family       1
  create  Wettiner             family       1
  create  Wiense               family       1
  create  Wilhelmsdotter       patronymic   1
  create  Wisigarda            given        1
  create  Wittmeijer           family       1
  create  Wolcker              family       1
  create  Wolfaertsdr          patronymic   1
  create  Wonsmos              family       1
  create  Wrangel af Sage och Waschel family       1
  create  Wred                 given        1
  create  Wulfsson             patronymic   1
  create  Xlll                 given        1
  create  Xuanyuan             given        1
  create  Yausie               family       1
  create  Yckenberg            family       1
  create  Yngwin               given        1
  create  Yrjönpoika           patronymic   1
  create  Yuxiong              given        1
  create  Zachariæ             patronymic   1
  create  Zachrichsson         family       1
  create  Zachrisdotter        patronymic   1
  create  Zawisza-Kieżgajło    family       1
  create  Zepherin             family       1
  create  Zindel               given        1
  create  Zollern              family       1
  create  Zweiffeln            family       1
  create  Zütfeld              given        1
  create  ab Osta              patronymic   1
  create  adlad                family       1
  create  al-Mubarak           given        1
  create  al-Narboni           family       1
  create  ap Caradog           patronymic   1
  create  ap Cynwrig           patronymic   1
  create  ap Dafydd            patronymic   1
  create  ap Gronwy            patronymic   1
  create  ap Gruffyd           patronymic   1
  create  ap Heilin Gloff      patronymic   1
  create  ap Hywel             patronymic   1
  create  ap Iorwerth Fychan   patronymic   1
  create  ap Rhys              patronymic   1
  create  ap Thomas Vaughan    patronymic   1
  create  ben Hizkiya          patronymic   1
  create  ben Shlomo           patronymic   1
  create  ben Yehudah          patronymic   1
  create  ben Zakkai           patronymic   1
  create  bin Abdullah         patronymic   1
  create  bint Sham'un         patronymic   1
  create  d'Altavilla          family       1
  create  d'Alès               family       1
  create  d'Anduze             family       1
  create  d'Apchier            family       1
  create  d'Argengau           family       1
  create  d'Arlon              family       1
  create  d'Attichy            family       1
  create  d'Auxy               family       1
  create  d'Ongnies            family       1
  create  domheer              family       1
  create  dynasty              family       1
  create  ferch Cadifor        patronymic   1
  create  guldsmed             family       1
  create  hjorthorn            family       1
  create  ibn ʿAwkal           patronymic   1
  create  ibn ʿAwkal, Nasi, Nagid of Fustat and Rome patronymic   1
  create  lubuski              given        1
  create  mac Aodh             patronymic   1
  create  mac Eanric           patronymic   1
  create  mac Eógan            patronymic   1
  create  mm                   given        1
  create  nedre                given        1
  create  nnson                family       1
  create  nr                   family       1
  create  op                   family       1
  create  oławski              given        1
  create  småkonge             family       1
  create  synów                family       1
  create  ukjend               given        1
  create  verch Gruffudd       patronymic   1
  create  verch Iorwerth       patronymic   1
  create  verch John           patronymic   1
  create  verch Tudur          patronymic   1
  create  vintappare           family       1
  create  ziębicki             given        1
  create  Àsulfsson            family       1
  create  Ådne                 family       1
  create  Ådnesdotter          patronymic   1
  create  Ådneson              family       1
  create  Ågesdatter           patronymic   1
  create  Åmund                given        1
  create  Åmundsen             family       1
  create  Åmundsen             patronymic   1
  create  Åmundson             patronymic   1
  create  Ånensdatter          patronymic   1
  create  Ångsta               family       1
  create  Ånonsen              family       1
  create  Ånundsdatter         patronymic   1
  create  Ånundsen             patronymic   1
  create  Ånunsdatter          family       1
  create  Åreskjold            family       1
  create  Årestad              family       1
  create  Årreberg             family       1
  create  Åsmundsdatter        patronymic   1
  create  Åstensen             family       1
  create  Åsulfsdatter         family       1
  create  Åsuv                 given        1
  create  Æðelswyð             given        1
  create  Öhningen             family       1
  create  Önde                 given        1
  create  Örby                 family       1
  create  Örnfeldt             family       1
  create  Örstedt              family       1
  create  Östendotter          patronymic   1
  create  Östensdotter         patronymic   1
  create  Öttingen             family       1
  create  Ødeby                family       1
  create  Ølver                given        1
  create  Ølversdatter         patronymic   1
  create  Ølversson            family       1
  create  Østabø               family       1
  create  Østenson             patronymic   1
  create  Østfold              family       1
  create  Øvre-Eiane           family       1
  create  Øyestad              family       1
  create  Øyolvsson            patronymic   1
  create  Øysteinsdotter       patronymic   1
  create  Øysteinsson          patronymic   1
