geni_id,qid,person,agrees,conflicts,comparable,margin
6000000074738572069,Q45621612,仙客 趙州贊皇,2,0,2,-2
6000000074739472833,Q45621677,踐忠 趙州贊皇,2,0,2,-2
6000000074739051949,Q45621738,某 趙州贊皇,2,0,2,-2
6000000074739124999,Q45621803,㥓 趙州贊皇,2,0,2,-2
6000000074739364876,Q45622181,演開 趙州贊皇,2,0,2,-2
6000000074739211919,Q45622307,踐義 趙州贊皇,2,0,2,-2
6000000074739187936,Q45622370,怡 趙州贊皇,2,0,2,-2
6000000074739411848,Q45622683,佋 趙州贊皇,2,0,2,-2
6000000074748421023,Q45622685,某 晉昌冥安,2,0,2,-2
6000000074739062969,Q45622745,{亻雚} 趙州贊皇,2,0,2,-2
6000000074739391872,Q45622809,俌 趙州贊皇,2,0,2,-2
6000000074739499833,Q45622872,伋 趙州贊皇,2,0,2,-2
6000000074739458881,Q45622936,太初 趙州贊皇,2,0,2,-2
6000000074739557821,Q45622999,宣道 趙州贊皇,2,0,2,-2
6000000074738865007,Q45623063,延孫 趙州贊皇,2,0,2,-2
6000000074739454851,Q45623111,延祚 趙州,2,0,2,-2
6000000074739521836,Q45623174,縯 趙州,2,0,2,-2
6000000074738911038,Q45623237,紓 趙州,2,0,2,-2
6000000074739464847,Q45623299,縱 趙州,2,0,2,-2
6000000074739371880,Q45623362,澤 趙州,2,0,2,-2
6000000074738574070,Q45623549,宣德 趙州贊皇,2,0,2,-2
6000000074739243937,Q45623614,延祐 京兆長安,2,0,2,-2
6000000074739022994,Q45623676,湊 京兆長安,2,0,2,-2
6000000074739430873,Q45623744,泌 京兆長安,2,0,2,-2
6000000074739432830,Q45623806,固 趙州贊皇,2,0,2,-2
6000000074739420836,Q45623870,元珪 趙州贊皇,2,0,2,-2
6000000074739458821,Q45623932,伯成 趙州贊皇,2,0,2,-2
6000000074739224893,Q45623995,恆 趙州贊皇,2,0,2,-2
6000000074739347847,Q45624058,幼 趙州贊皇,2,0,2,-2
6000000074739446830,Q45624119,隆業 趙州贊皇,2,0,2,-2
6000000074739234911,Q45624182,重丘 趙州贊皇,2,0,2,-2
6000000074739430844,Q45624242,重光 趙州贊皇,2,0,2,-2
6000000074739227901,Q45624305,唐卿 趙州贊皇,2,0,2,-2
6000000074739197934,Q45624431,虛己 河南府,2,0,2,-2
6000000074738663000,Q45624492,萬 河南府,2,0,2,-2
6000000074739310913,Q45624555,韶 河南府,2,0,2,-2
6000000074739456833,Q45624747,延業 趙州贊皇,2,0,2,-2
6000000074739227906,Q45624809,光紹 趙州贊皇,2,0,2,-2
6000000074738484050,Q45624873,愍 趙州贊皇,2,0,2,-2
6000000074739442822,Q45624936,昭業 趙州贊皇,2,0,2,-2
6000000074739339899,Q45624997,宣業 趙州贊皇,2,0,2,-2
6000000074738405133,Q45625059,庭秀 趙州贊皇,2,0,2,-2
6000000074739428847,Q45625122,潤 趙州贊皇,2,0,2,-2
6000000074739340876,Q45625184,翊 趙州贊皇,2,0,2,-2
6000000074739417835,Q45625247,知業 趙州贊皇,2,0,2,-2
6000000074739361835,Q45625307,慶業 趙州贊皇,2,0,2,-2
6000000074739371837,Q45625369,庭光 趙州贊皇,2,0,2,-2
6000000074738912957,Q45625433,詵 趙州贊皇,2,0,2,-2
6000000074739137919,Q45625496,諲 趙州贊皇,2,0,2,-2
6000000074739104930,Q45625560,諄 趙州贊皇,2,0,2,-2
6000000074739234919,Q45625622,龢 趙州贊皇,2,0,2,-2
6000000074739274878,Q45625812,珙 趙州贊皇,2,0,2,-2
6000000074749699826,Q45625866,標 河東汾陰,2,0,2,-2
6000000074738877957,Q45625875,紹先 趙州贊皇,2,0,2,-2
6000000074739074925,Q45625940,㟧 趙州贊皇,2,0,2,-2
6000000074738873990,Q45626003,峯 趙州贊皇,2,0,2,-2
6000000074739187920,Q45626065,嶷 趙州贊皇,2,0,2,-2
6000000074738864977,Q45626129,嵸 趙州贊皇,2,0,2,-2
6000000074738712010,Q45626192,敬業 趙州贊皇,2,0,2,-2
6000000074739502821,Q45626256,志廣 趙州贊皇,2,0,2,-2
6000000074738690072,Q45626318,郯 趙州贊皇,2,0,2,-2
6000000074787755320,Q45630737,鸞 河南府,2,0,2,-2
6000000074685671922,Q45632307,克讓,2,0,2,-2
6000000074684968724,Q45632368,克恭,2,0,2,-2
6000000074685752908,Q45632431,克禮,2,0,2,-2
6000000075059505353,Q45632881,光 隴西狄道,2,0,2,-2
6000000075060197080,Q45632944,延祚 隴西狄道,2,0,2,-2
6000000074733389821,Q45635644,某 蘭陵,2,0,2,-2
6000000075372719846,Q45637220,昭 河南洛陽,2,0,2,-2
6000000074749828838,Q45639698,瓌 蒲州寶鼎,2,0,2,-2
6000000075345807855,Q45641703,殷 鼎臣 范陽,2,0,2,-2
6000000074730485909,Q45642214,蒨之 文聽 河東聞喜,2,0,2,-2
6000000074730369958,Q45642277,譚 河東聞喜,2,0,2,-2
6000000074730331003,Q45642337,測 伯源 河東聞喜,2,0,2,-2
6000000074730584871,Q45642399,某 河東聞喜,2,0,2,-2
6000000074730393950,Q45642460,某 河東聞喜,2,0,2,-2
6000000074730577862,Q45642520,某 河東聞喜,2,0,2,-2
6000000057634231230,Q45642829,某 河東聞喜,2,0,2,-2
6000000075403750827,Q45643429,蘋 子瑞 鄭州榮澤,2,0,2,-2
6000000074712287925,Q45644369,建 趙州平棘,2,0,2,-2
6000000074712109983,Q45644430,某 趙州平棘,2,0,2,-2
6000000074712145920,Q45644491,某 趙州平棘,2,0,2,-2
6000000074711693222,Q45644550,某 趙州平棘,2,0,2,-2
6000000074712332860,Q45644857,連 趙州平棘,2,0,2,-2
6000000074712038045,Q45644918,搏 趙州平棘,2,0,2,-2
6000000075398964280,Q45645221,宗師 隴西狄道,2,0,2,-2
6000000074712231940,Q45645411,鳳林 河南,2,0,2,-2
6000000074711841256,Q45645533,公宏 河北道河南府,2,0,2,-2
6000000074712234882,Q45645592,世辯 河南,2,0,2,-2
6000000074712419838,Q45645654,緯 河南,2,0,2,-2
6000000074712349859,Q45645713,秀林 河南,2,0,2,-2
6000000074712239951,Q45645772,伯茂 河南,2,0,2,-2
6000000074712230958,Q45645832,某 河南,2,0,2,-2
6000000074712438826,Q45645892,某 河南,2,0,2,-2
6000000074711095391,Q45645953,某 河南,2,0,2,-2
6000000074712004050,Q45646012,某 河南,2,0,2,-2
6000000074712169935,Q45646074,景昕 河南,2,0,2,-2
6000000074711841260,Q45646315,休 趙州平棘,2,0,2,-2
6000000074712348917,Q45646374,詵 趙州平棘,2,0,2,-2
6000000074712027036,Q45646435,某 趙州平棘,2,0,2,-2
6000000074712079041,Q45646493,某 趙州平棘,2,0,2,-2
6000000074712354884,Q45646554,某 趙州平棘,2,0,2,-2
6000000074712415832,Q45646614,士衡 趙州平棘,2,0,2,-2
6000000074712467833,Q45646854,某 滑州匡城,2,0,2,-2
6000000074712349896,Q45646912,某 滑州匡城,2,0,2,-2
6000000074712027041,Q45646972,某 滑州匡城,2,0,2,-2
6000000074712367885,Q45647031,某 滑州匡城,2,0,2,-2
6000000074730399029,Q45647039,歸仁 河東聞喜,2,0,2,-2
6000000074711973166,Q45647089,某 滑州匡城,2,0,2,-2
6000000074711720235,Q45647334,某 滑州匡城,2,0,2,-2
6000000074712243992,Q45647395,恃顯 滑州匡城,2,0,2,-2
6000000074711754203,Q45647453,恃和 滑州匡城,2,0,2,-2
6000000074711798229,Q45647512,某 滑州匡城,2,0,2,-2
6000000074712289921,Q45647632,默之 滑州匡城,2,0,2,-2
6000000074712343905,Q45647751,謀 河南,2,0,2,-2
6000000074712091020,Q45647810,昞 河南,2,0,2,-2
6000000074711869137,Q45647866,伯膺 河南,2,0,2,-2
6000000074711853110,Q45647985,思恭 河南洛陽,2,0,2,-2
6000000074712455848,Q45648044,同亨 河南洛陽,2,0,2,-2
6000000074712374855,Q45648104,渙 河南洛陽,2,0,2,-2
6000000074712436879,Q45648163,去伐 河南洛陽,2,0,2,-2
6000000074712403889,Q45648222,某 河南洛陽,2,0,2,-2
6000000074712469853,Q45648285,洽 河南洛陽,2,0,2,-2
6000000074712411898,Q45648344,道信 河南,2,0,2,-2
6000000074712509837,Q45648403,齊莊 河南,2,0,2,-2
6000000074712360906,Q45648464,知讓 京兆萬年,2,0,2,-2
6000000074712135117,Q45648525,承胤 京兆萬年,2,0,2,-2
6000000074711664244,Q45649066,某 河南,2,0,2,-2
6000000074712495868,Q45649126,元稱 河南,2,0,2,-2
6000000074712473839,Q45649184,某 趙州平棘,2,0,2,-2
6000000074712366884,Q45649245,孝恭 趙州平棘,2,0,2,-2
6000000074712010191,Q45649304,懷柔 趙州平棘,2,0,2,-2
6000000074712210023,Q45649364,祖威 趙州平棘,2,0,2,-2
6000000074712522850,Q45649424,思行 趙州平棘,2,0,2,-2
6000000074711450238,Q45649484,辟邪 趙州平棘,2,0,2,-2
6000000074711450243,Q45649542,懷宗 趙州平棘,2,0,2,-2
6000000074712297986,Q45649600,君逸 趙州平棘,2,0,2,-2
6000000074711601236,Q45649660,肅然 趙州平棘,2,0,2,-2
6000000074711574142,Q45649959,自然 趙州平棘,2,0,2,-2
6000000074712556837,Q45650019,某 趙州平棘,2,0,2,-2
6000000074712027084,Q45650077,玄乂 河南,2,0,2,-2
6000000074759196009,Q45653457,知藝 京兆長安,2,0,2,-2
6000000074787762414,Q45655203,某 河南府,2,0,2,-2
6000000074759740953,Q45657616,某 京兆杜陵,2,0,2,-2
6000000075406114909,Q45657676,某 京兆杜陵,2,0,2,-2
6000000074759579180,Q45658389,福獎 京兆杜陵,2,0,2,-2
6000000074759732994,Q45658449,寡尤 京兆杜陵,2,0,2,-2
6000000074759895871,Q45658508,璋 京兆杜陵,2,0,2,-2
6000000074759562118,Q45658568,籯金 京兆杜陵,2,0,2,-2
6000000074759865856,Q45658629,黄裳 京兆府,2,0,2,-2
6000000074759762012,Q45658690,旻 京兆府,2,0,2,-2
6000000074759527157,Q45658987,珍 京兆杜陵,2,0,2,-2
6000000074758986481,Q45659166,仲銳 京兆杜陵,2,0,2,-2
6000000074759425245,Q45659227,叔銳 京兆杜陵,2,0,2,-2
6000000074759848966,Q45659288,文彥 京兆杜陵,2,0,2,-2
6000000074759966854,Q45659407,稹 京兆杜陵,2,0,2,-2
6000000074759693078,Q45659467,極 京兆杜陵,2,0,2,-2
6000000074759973855,Q45659526,某 京兆杜陵,2,0,2,-2
6000000074759851987,Q45659585,某 京兆杜陵,2,0,2,-2
6000000074759698000,Q45659766,某 京兆杜陵,2,0,2,-2
6000000074759863923,Q45659825,晤 京兆杜陵,2,0,2,-2
6000000074759919857,Q45659887,仁基 京兆杜陵,2,0,2,-2
6000000074759745013,Q45659945,元祚 京兆杜陵,2,0,2,-2
6000000074758956431,Q45660005,某 京兆杜陵,2,0,2,-2
6000000074759481162,Q45660063,某 京兆杜陵,2,0,2,-2
6000000074759960827,Q45660124,霸 京兆杜陵,2,0,2,-2
6000000074759574093,Q45660180,仁祚 京兆杜陵,2,0,2,-2
6000000074759457073,Q45660241,旅 京兆杜陵,2,0,2,-2
6000000074759980821,Q45660303,皎 京兆杜陵,2,0,2,-2
6000000074759897897,Q45660362,憼 京兆杜陵,2,0,2,-2
6000000074759766001,Q45660422,商伯 京兆杜陵,2,0,2,-2
6000000074759976834,Q45660603,曄 京兆杜陵,2,0,2,-2
6000000074759194238,Q45660662,哲 京兆杜陵,2,0,2,-2
6000000074759838004,Q45660721,某 京兆杜陵,2,0,2,-2
6000000074759748034,Q45660780,某 京兆杜陵,2,0,2,-2
6000000074759093426,Q45660841,某 京兆杜陵,2,0,2,-2
6000000074759673009,Q45660901,元輔 京兆杜陵,2,0,2,-2
6000000074759749986,Q45661079,彤 京兆杜陵,2,0,2,-2
6000000074759970852,Q45661140,彥師 京兆杜陵,2,0,2,-2
6000000074760021821,Q45661201,承徽 京兆杜陵,2,0,2,-2
6000000074758870695,Q45661262,彥方 河南府,2,0,2,-2
6000000074759819956,Q45661322,徵 河南府,2,0,2,-2
6000000074759835979,Q45661383,寂 河南府,2,0,2,-2
6000000074759697081,Q45661443,峴 河南府,2,0,2,-2
6000000074759540103,Q45661501,嶼 河南府,2,0,2,-2
6000000074759457124,Q45661560,岵 河南府,2,0,2,-2
6000000074759422331,Q45661619,萬 河南府,2,0,2,-2
6000000074759708096,Q45661679,京 河南府,2,0,2,-2
6000000074759916896,Q45661738,同 河南府,2,0,2,-2
6000000074759773090,Q45661797,衎 河南府,2,0,2,-2
6000000074759540108,Q45661857,少華 河南府,2,0,2,-2
6000000074759928880,Q45661917,彧 京兆杜陵,2,0,2,-2
6000000074760006853,Q45661976,元方 京兆府,2,0,2,-2
6000000074759758974,Q45662683,宣敏 京兆杜陵,2,0,2,-2
6000000074759678155,Q45662741,嶠 京兆杜陵,2,0,2,-2
6000000074760075846,Q45662800,友直 京兆杜陵,2,0,2,-2
6000000074759676145,Q45662856,友清 京兆杜陵,2,0,2,-2
6000000074760059860,Q45662914,郯 京兆杜陵,2,0,2,-2
6000000074759689000,Q45664367,德運 京兆杜陵,2,0,2,-2
6000000074759588045,Q45664424,山甫 京兆杜陵,2,0,2,-2
6000000074758788777,Q45664531,克已 京兆杜陵,2,0,2,-2
6000000074759995902,Q45664586,遙光 京兆杜陵,2,0,2,-2
6000000057601097835,Q45664595,思進 河東聞喜,2,0,2,-2
6000000074759175369,Q45664641,後已 京兆杜陵,2,0,2,-2
6000000074760065877,Q45664697,某 京兆杜陵,2,0,2,-2
6000000074759634188,Q45664752,某 京兆杜陵,2,0,2,-2
6000000075325016097,Q45664805,誡奢 京兆杜陵,2,0,2,-2
6000000075329242847,Q45670001,政 京兆杜陵,2,0,2,-2
6000000001813313093,Q4567157,Christen Munk,2,0,2,-2
6000000074716596153,Q45672794,槦 河南洛陽,2,0,2,-2
6000000074747014869,Q45673185,崇術 徐州,2,0,2,-2
6000000074746695154,Q45673232,悅 徐州,2,0,2,-2
6000000074746812039,Q45673277,德智 徐州彭城,2,0,2,-2
6000000074747020843,Q45673320,延嗣 徐州彭城,2,0,2,-2
6000000074747002901,Q45673363,崇直 徐州彭城,2,0,2,-2
6000000074746736992,Q45673449,守約 徐州彭城,2,0,2,-2
6000000074746733111,Q45673577,守悌 徐州彭城,2,0,2,-2
6000000074747016853,Q45673622,軌 彭城,2,0,2,-2
6000000141043231901,Q456758,Moshe ben Shem-Tov,2,0,2,-2
6000000074750247981,Q45676785,子琇 太原,2,0,2,-2
6000000074749721380,Q45678879,仲元 太原,2,0,2,-2
6000000074750117137,Q45678912,映 太原,2,0,2,-2
6000000074750484836,Q45678944,某 太原,2,0,2,-2
6000000074750145159,Q45679843,子雲 太原,2,0,2,-2
6000000074750137120,Q45679876,子𓉌 京兆萬年,2,0,2,-2
6000000074750274012,Q45679908,子瑛 太原,2,0,2,-2
6000000074750362926,Q45679974,子珪 太原,2,0,2,-2
6000000074750216110,Q45680586,幼謙 京兆萬年,2,0,2,-2
6000000074745957851,Q45681927,明 鉅鹿曲城,2,0,2,-2
6000000074745864889,Q45681959,憑 鉅鹿曲城,2,0,2,-2
6000000074745952865,Q45682117,隋 鉅鹿曲城,2,0,2,-2
6000000074745564037,Q45682148,萬 鉅鹿曲城,2,0,2,-2
6000000074788526035,Q45682424,肅雍 河南府,2,0,2,-2
6000000074716184237,Q45682486,堪 貝州清河,2,0,2,-2
6000000074717103936,Q45682518,塤 貝州清河,2,0,2,-2
6000000074771073913,Q45682588,延暉 太原文水,2,0,2,-2
6000000074771325840,Q45682618,某 太原文水,2,0,2,-2
6000000074771303838,Q45682649,惲 太原文水,2,0,2,-2
6000000074770970958,Q45682680,斌 太原文水,2,0,2,-2
6000000074771186940,Q45682711,延祚 太原文水,2,0,2,-2
6000000074771229868,Q45682741,延嘉 太原文水,2,0,2,-2
6000000074730369897,Q45683644,均 京兆武功,2,0,2,-2
6000000074730531839,Q45683674,儁 京兆武功,2,0,2,-2
6000000074730178926,Q45683705,獻 京兆武功,2,0,2,-2
6000000074730525837,Q45684170,冰 京兆萬年,2,0,2,-2
6000000074730421881,Q45684266,奕 京兆萬年,2,0,2,-2
6000000074729985045,Q45684296,乂 京兆萬年,2,0,2,-2
6000000074730238957,Q45684325,復 京兆萬年,2,0,2,-2
6000000074730108134,Q45684357,妙 京兆萬年,2,0,2,-2
6000000074729990199,Q45684387,潁 京兆萬年,2,0,2,-2
6000000074730413948,Q45684418,盈 京兆萬年,2,0,2,-2
6000000074730412896,Q45684451,炎 京兆萬年,2,0,2,-2
6000000074730055051,Q45684482,顏 京兆萬年,2,0,2,-2
6000000074730415886,Q45684513,寬 京兆萬年,2,0,2,-2
6000000074730433873,Q45684543,琛 京兆武功,2,0,2,-2
6000000074730550821,Q45684575,烱 京兆武功,2,0,2,-2
6000000074730279979,Q45684605,韙 京兆武功,2,0,2,-2
6000000075060131336,Q45685368,昶 隴西狄道,2,0,2,-2
6000000075061573838,Q45685492,悅 隴西狄道,2,0,2,-2
6000000075060927022,Q45685524,侃 隴西狄道,2,0,2,-2
6000000074733879824,Q45685694,琪 襄州襄陽,2,0,2,-2
6000000074733283126,Q45685725,某 襄州襄陽,2,0,2,-2
6000000074733510901,Q45685758,某 襄州襄陽,2,0,2,-2
6000000074733514949,Q45685790,纁 襄州襄陽,2,0,2,-2
6000000003645877085,Q456872,Malthace,2,0,2,-2
6000000074787853399,Q45687250,璆之 河南,2,0,2,-2
6000000074748412034,Q45689963,防 京兆萬年,2,0,2,-2
6000000074748507958,Q45690447,詮 北海中山,2,0,2,-2
6000000074748160156,Q45690594,諒 君直 北海中山,2,0,2,-2
6000000074748434021,Q45690623,令則 君憲 北海中山,2,0,2,-2
6000000074735031880,Q45690669,道素 隴西狄道,2,0,2,-2
6000000074748613924,Q45690795,歆 無擇 北海中山,2,0,2,-2
6000000074735449869,Q45690995,滻 隴西狄道,2,0,2,-2
6000000074735421847,Q45691025,洗 隴西狄道,2,0,2,-2
6000000074735178924,Q45691053,潘 隴西狄道,2,0,2,-2
6000000074734907966,Q45691838,士都 隴西狄道,2,0,2,-2
6000000074734954900,Q45691867,上善 隴西狄道,2,0,2,-2
6000000074735111856,Q45691897,某 隴西狄道,2,0,2,-2
6000000074734720985,Q45691924,延之 隴西狄道,2,0,2,-2
6000000074747930311,Q45691930,濬 君賾 北海中山,2,0,2,-2
6000000074735066874,Q45691950,自由 隴西狄道,2,0,2,-2
6000000074734898927,Q45691978,靈夔 隴西狄道,2,0,2,-2
6000000074734792960,Q45692007,福 隴西狄道,2,0,2,-2
6000000074734480117,Q45692061,世武 隴西狄道,2,0,2,-2
6000000074734908904,Q45692090,某 隴西狄道,2,0,2,-2
6000000074734940948,Q45692118,濟 隴西狄道,2,0,2,-2
6000000074735041880,Q45692145,濬 隴西狄道,2,0,2,-2
6000000074735154822,Q45692174,麟 隴西狄道,2,0,2,-2
6000000074734789973,Q45692205,全 揚州,2,0,2,-2
6000000074733865348,Q45692233,泠 隴西狄道,2,0,2,-2
6000000074735116893,Q45692262,义羅 隴西狄道,2,0,2,-2
6000000074734933970,Q45692289,滿才 隴西狄道,2,0,2,-2
6000000074733774373,Q45692318,某 隴西狄道,2,0,2,-2
6000000074735034883,Q45692429,直方 隴西狄道,2,0,2,-2
6000000074735034888,Q45692457,君房 隴西狄道,2,0,2,-2
6000000074735095868,Q45692486,昭仲 隴西狄道,2,0,2,-2
6000000074734614176,Q45692515,某 隴西狄道,2,0,2,-2
6000000074734313223,Q45692543,元璋 隴西狄道,2,0,2,-2
6000000074734626067,Q45692573,某 隴西狄道,2,0,2,-2
6000000074735215828,Q45692601,朏 隴西狄道,2,0,2,-2
6000000074735167857,Q45692627,晞 隴西狄道,2,0,2,-2
6000000074735105904,Q45692655,岡 隴西狄道,2,0,2,-2
6000000074735001944,Q45692742,法祥 隴西狄道,2,0,2,-2
6000000074734526045,Q45692824,洪嗣 隴西狄道,2,0,2,-2
6000000074735083888,Q45692853,儉 隴西狄道,2,0,2,-2
6000000074735220836,Q45692881,某 隴西狄道,2,0,2,-2
6000000074735167866,Q45692937,某 秦州成紀,2,0,2,-2
6000000074734348216,Q45692964,某 揚州,2,0,2,-2
6000000074734566061,Q45692991,某 隴西狄道,2,0,2,-2
6000000074734924896,Q45693019,某 隴西狄道,2,0,2,-2
6000000074735066888,Q45693047,某 隴西狄道,2,0,2,-2
6000000074734876943,Q45693074,居士 隴西狄道,2,0,2,-2
6000000000172833094,Q456955,Conan I 'le Tort’ de Rennes,2,0,2,-2
6000000074735054901,Q45696069,榮 知言 隴西狄道,2,0,2,-2
6000000074735160881,Q45696145,儉 隴西狄道,2,0,2,-2
6000000074734451183,Q45696171,植 隴西狄道,2,0,2,-2
6000000074735116930,Q45696198,愿 隴西狄道,2,0,2,-2
6000000074735223835,Q45696223,方叔 秦州成紀,2,0,2,-2
6000000074734878916,Q45696251,丹 秦州成紀,2,0,2,-2
6000000074734671086,Q45696276,崇 秦州成紀,2,0,2,-2
6000000074735215838,Q45696382,舜卿 秦州成紀,2,0,2,-2
6000000074734007449,Q45697020,巖 秦州成紀,2,0,2,-2
6000000074735143903,Q45697225,孚 隴西狄道,2,0,2,-2
6000000074735216851,Q45697251,越客 隴西狄道,2,0,2,-2
6000000074735096938,Q45697276,炎 隴西狄道,2,0,2,-2
6000000074733815490,Q45697303,某 隴西狄道,2,0,2,-2
6000000074735088899,Q45697328,奐 隴西狄道,2,0,2,-2
6000000074735288859,Q45697351,津客 隴西狄道,2,0,2,-2
6000000074734735028,Q45697376,澹 河南伊闕,2,0,2,-2
6000000074735385822,Q45697402,鈒 隴西狄道,2,0,2,-2
6000000074735338838,Q45697429,循 隴西狄道,2,0,2,-2
6000000074734348280,Q45697453,爰 隴西狄道,2,0,2,-2
6000000074735271925,Q45697987,全 隴西狄道,2,0,2,-2
6000000074734375283,Q45698038,敦禮 隴西狄道,2,0,2,-2
6000000074735385835,Q45698063,邵 河南伊闕,2,0,2,-2
6000000074733899405,Q45698090,鄴 河南伊闕,2,0,2,-2
6000000074735047044,Q45698143,直 隴西狄道,2,0,2,-2
6000000074735365838,Q45698167,讓 隴西狄道,2,0,2,-2
6000000074735288863,Q45698402,元亮 隴西狄道,2,0,2,-2
6000000074735147924,Q45698428,元道 隴西狄道,2,0,2,-2
6000000074734810060,Q45698453,元規 隴西狄道,2,0,2,-2
6000000074735281829,Q45698481,元會 隴西狄道,2,0,2,-2
6000000074734777146,Q45698507,元簡 河南伊闕,2,0,2,-2
6000000074735096944,Q45698532,元舉 河南伊闕,2,0,2,-2
6000000074734628071,Q45698558,元明 隴西狄道,2,0,2,-2
6000000074735312834,Q45698583,容 隴西狄道,2,0,2,-2
6000000074734578228,Q45698740,元衡 隴西狄道,2,0,2,-2
6000000074735361825,Q45698767,元輔 隴西狄道,2,0,2,-2
6000000074734981049,Q45698792,倫 隴西狄道,2,0,2,-2
6000000074735384838,Q45698818,巨濟 隴西狄道,2,0,2,-2
6000000074735097989,Q45698842,論 隴西狄道,2,0,2,-2
6000000074734345198,Q45698869,孟 隴西狄道,2,0,2,-2
6000000074735334881,Q45698977,某 隴西狄道,2,0,2,-2
6000000074734578292,Q45699001,銳 隴西狄道,2,0,2,-2
6000000074734832149,Q45699052,某 隴西狄道,2,0,2,-2
6000000074734640149,Q45699079,恆 隴西狄道,2,0,2,-2
6000000074734883050,Q45699104,某 隴西狄道,2,0,2,-2
6000000074734328321,Q45699129,惇 隴西狄道,2,0,2,-2
6000000074734177286,Q45699209,瑋 隴西狄道,2,0,2,-2
6000000074735344890,Q45699235,思敬 隴西狄道,2,0,2,-2
6000000074735292912,Q45699338,景悞 潤州,2,0,2,-2
6000000074735223943,Q45699365,孟康 潤州,2,0,2,-2
6000000074735124970,Q45699415,少康 潤州,2,0,2,-2
6000000074735483840,Q45699439,鮪 潤州,2,0,2,-2
6000000074734987004,Q45699465,鯤 潤州,2,0,2,-2
6000000074735495837,Q45699489,鰅 潤州,2,0,2,-2
6000000074735324902,Q45699513,汙 潤州,2,0,2,-2
6000000074735385867,Q45699537,濃 潤州,2,0,2,-2
6000000074734757119,Q45699562,少連 潤州,2,0,2,-2
6000000074735098001,Q45699589,某 潤州,2,0,2,-2
6000000074735369892,Q45699613,某 潤州,2,0,2,-2
6000000074734626218,Q45699639,某 潤州,2,0,2,-2
6000000074735183926,Q45699665,某 潤州,2,0,2,-2
6000000074735358890,Q45699690,某 潤州,2,0,2,-2
6000000074734810104,Q45699715,師素 潤州,2,0,2,-2
6000000074734774120,Q45699789,某 隴西狄道,2,0,2,-2
6000000074735148982,Q45699816,某 隴西狄道,2,0,2,-2
6000000074734832176,Q45700125,景融 隴西狄道,2,0,2,-2
6000000074734439382,Q45700149,務該 隴西狄道,2,0,2,-2
6000000074734671178,Q45700176,思一 隴西狄道,2,0,2,-2
6000000074734932914,Q45700204,岌 隴西狄道,2,0,2,-2
6000000074734982059,Q45700230,邠 隴西狄道,2,0,2,-2
6000000074735192920,Q45700256,激 隴西狄道,2,0,2,-2
6000000074735321863,Q45700279,放 隴西狄道,2,0,2,-2
6000000074735490851,Q45700331,洸 隴西狄道,2,0,2,-2
6000000074735508836,Q45700357,炬 隴西狄道,2,0,2,-2
6000000074734886100,Q45700383,炯 隴西狄道,2,0,2,-2
6000000074735422902,Q45700483,某 秦州成紀,2,0,2,-2
6000000074735304930,Q45700509,某 秦州成紀,2,0,2,-2
6000000074735076898,Q45700534,汭 秦州成紀,2,0,2,-2
6000000074735058153,Q45700559,宗衡 秦州成紀,2,0,2,-2
6000000074735158949,Q45700584,涗 秦州成紀,2,0,2,-2
6000000074735384847,Q45700685,某 秦州成紀,2,0,2,-2
6000000074735508858,Q45700708,知柔 秦州成紀,2,0,2,-2
6000000074735494876,Q45700732,知止 秦州成紀,2,0,2,-2
6000000074734497121,Q45700757,伯良 隴西狄道,2,0,2,-2
6000000011699153018,Q4571593,Ove Iversen Juul,2,0,2,-2
6000000002435936588,Q4572973,Charles Neville,2,0,2,-2
6000000026188014955,Q4581317,Magne Bleness,2,0,2,-2
6000000002187599755,Q458397,Antonia Prima,2,0,2,-2
6000000003828382317,Q458528,Junia Secunda,2,0,2,-2
6000000163570073896,Q4588039,Kjersti Døvigen,2,0,2,-2
6000000003492083288,Q4588795,Karen Elisabeth Grude Grude,2,0,2,-2
6000000011536408881,Q45892321,Alfred,2,0,2,-2
6000000014291633030,Q4589280,Sakarias Rasmusen,2,0,2,-2
376470307830012909,Q459441,Ferdinando Maria Alberto Amedeo Filiberto Vincenzo di Savoia,2,0,2,-2
6000000016258452594,Q46152168,Paolo Borghese,2,0,2,-2
6000000000424702295,Q461784,Cleopatra,2,0,2,-2
6000000003887432416,Q46329,Stanislaus Казимирович Poniatowski,2,0,2,-2
6000000000537043368,Q466247,Richildis von Egisheim,2,0,2,-2
6000000015654035463,Q4669019,A. (Abraham) Lincoln Filene,2,0,2,-2
6000000011260574714,Q467022,Pétronille Gertrude d'Alsace,2,0,2,-2
6000000008024183896,Q467266,Bagrat,2,0,2,-2
6000000003492005116,Q467497,Aadne Eivindson Garborg,2,0,2,-2
6000000013240192478,Q468031,Otto Von Habsburg,2,0,2,-2
6000000008568510482,Q4681825,Adelheid de Louvain,2,0,2,-2
6000000008905633109,Q4681926,Adelheid von Wolfratshausen,2,0,2,-2
6000000010160508821,Q468729,Ingrid Ylva Sunesdotter Sunesdotter,2,0,2,-2
6000000003827368104,Q469389,Landgraf Hermann Ii,2,0,2,-2
6000000054584086889,Q4696632,Aida,2,0,2,-2
6000000023071176855,Q4709984,Albert Cresswell,2,0,2,-2
6000000000406334064,Q4712253,Alberto do Canto e Dias de Vieira,2,0,2,-2
6000000007273660146,Q471228,Silvius I Nimrod Württemberg,2,0,2,-2
