store,geni_id,qid,language,label,kind,marker,vocabulary,position,remainder
geni,6000000040951085230,,label_en,<private> Tendeland,marker,<private>,narrow,head,Tendeland
geni,6000000040951085230,,label_mul,<private> Tendeland,marker,<private>,narrow,head,Tendeland
geni,6000000040951096085,,label_en,<private> Tendeland,marker,<private>,narrow,head,Tendeland
geni,6000000040951096085,,label_mul,<private> Tendeland,marker,<private>,narrow,head,Tendeland
geni,6000000040951103115,,label_en,<private> Mygland,marker,<private>,narrow,head,Mygland
geni,6000000040951103115,,label_mul,<private> Mygland,marker,<private>,narrow,head,Mygland
geni,6000000040954357564,,label_en,NN (Wife of Viravarman) bint Fulan,marker,nn,narrow,head,(Wife of Viravarman) bint Fulan
geni,6000000040954357564,,label_mul,NN (Wife of Viravarman) bint Fulan,marker,nn,narrow,head,(Wife of Viravarman) bint Fulan
geni,6000000040954403648,,label_en,NN (Wife of Mahendravarman I) bint Fulan,marker,nn,narrow,head,(Wife of Mahendravarman I) bint Fulan
geni,6000000040954403648,,label_mul,NN (Wife of Mahendravarman I) bint Fulan,marker,nn,narrow,head,(Wife of Mahendravarman I) bint Fulan
geni,6000000040954460316,,label_en,NN (Wife of Skandavarman II) bint Fulan,marker,nn,narrow,head,(Wife of Skandavarman II) bint Fulan
geni,6000000040954460316,,label_mul,NN (Wife of Skandavarman II) bint Fulan,marker,nn,narrow,head,(Wife of Skandavarman II) bint Fulan
geni,6000000040954496714,,label_en,NN (Wife of Nandivarman III) bint Fulan,marker,nn,narrow,head,(Wife of Nandivarman III) bint Fulan
geni,6000000040954496714,,label_mul,NN (Wife of Nandivarman III) bint Fulan,marker,nn,narrow,head,(Wife of Nandivarman III) bint Fulan
geni,6000000040954542439,,label_en,NN (Wife of Skandavarman III) bint Fulan,marker,nn,narrow,head,(Wife of Skandavarman III) bint Fulan
geni,6000000040954542439,,label_mul,NN (Wife of Skandavarman III) bint Fulan,marker,nn,narrow,head,(Wife of Skandavarman III) bint Fulan
geni,6000000040954566457,,label_en,NN (Wife of Paramesvaravarman I) bint Fulan,marker,nn,narrow,head,(Wife of Paramesvaravarman I) bint Fulan
geni,6000000040954566457,,label_mul,NN (Wife of Paramesvaravarman I) bint Fulan,marker,nn,narrow,head,(Wife of Paramesvaravarman I) bint Fulan
geni,6000000040954569338,,label_en,NN (Wife of Kumaravishnu II) bint Fulan,marker,nn,narrow,head,(Wife of Kumaravishnu II) bint Fulan
geni,6000000040954569338,,label_mul,NN (Wife of Kumaravishnu II) bint Fulan,marker,nn,narrow,head,(Wife of Kumaravishnu II) bint Fulan
geni,6000000040954590305,,label_en,NN (Wife of Kumaravishnu I) bint Fulan,marker,nn,narrow,head,(Wife of Kumaravishnu I) bint Fulan
geni,6000000040954590305,,label_mul,NN (Wife of Kumaravishnu I) bint Fulan,marker,nn,narrow,head,(Wife of Kumaravishnu I) bint Fulan
geni,6000000040954614234,,label_en,NN (Wife of Narasimhavarman I) bint Fulan,marker,nn,narrow,head,(Wife of Narasimhavarman I) bint Fulan
geni,6000000040954614234,,label_mul,NN (Wife of Narasimhavarman I) bint Fulan,marker,nn,narrow,head,(Wife of Narasimhavarman I) bint Fulan
geni,6000000040954649234,,label_en,NN (Wife of Mahendravarman II) bint Fulan,marker,nn,narrow,head,(Wife of Mahendravarman II) bint Fulan
geni,6000000040954649234,,label_mul,NN (Wife of Mahendravarman II) bint Fulan,marker,nn,narrow,head,(Wife of Mahendravarman II) bint Fulan
geni,6000000040954692442,,label_en,NN (Wife of Nirupathungan) bint Fulan,marker,nn,narrow,head,(Wife of Nirupathungan) bint Fulan
geni,6000000040954692442,,label_mul,NN (Wife of Nirupathungan) bint Fulan,marker,nn,narrow,head,(Wife of Nirupathungan) bint Fulan
geni,6000000040954716849,,label_en,NN (Wife of Visnugopa I) bint Fulan,marker,nn,narrow,head,(Wife of Visnugopa I) bint Fulan
geni,6000000040954716849,,label_mul,NN (Wife of Visnugopa I) bint Fulan,marker,nn,narrow,head,(Wife of Visnugopa I) bint Fulan
geni,6000000040954723097,,label_en,NN (Wife of Vishnugopa II) bint Fulan,marker,nn,narrow,head,(Wife of Vishnugopa II) bint Fulan
geni,6000000040954723097,,label_mul,NN (Wife of Vishnugopa II) bint Fulan,marker,nn,narrow,head,(Wife of Vishnugopa II) bint Fulan
geni,6000000040954740077,,label_en,NN (Wife of Simhavarman III) bint Fulan,marker,nn,narrow,head,(Wife of Simhavarman III) bint Fulan
geni,6000000040954740077,,label_mul,NN (Wife of Simhavarman III) bint Fulan,marker,nn,narrow,head,(Wife of Simhavarman III) bint Fulan
geni,6000000040954770029,,label_en,NN (Wife of Kumaravishnu III) bint Fulan,marker,nn,narrow,head,(Wife of Kumaravishnu III) bint Fulan
geni,6000000040954770029,,label_mul,NN (Wife of Kumaravishnu III) bint Fulan,marker,nn,narrow,head,(Wife of Kumaravishnu III) bint Fulan
geni,6000000040954827930,,label_en,NN (Wife of Simhavishnu) bint Fulan,marker,nn,narrow,head,(Wife of Simhavishnu) bint Fulan
geni,6000000040954827930,,label_mul,NN (Wife of Simhavishnu) bint Fulan,marker,nn,narrow,head,(Wife of Simhavishnu) bint Fulan
geni,6000000040954850047,,label_en,NN (Wife of Paramesvaravarman II) bint Fulan,marker,nn,narrow,head,(Wife of Paramesvaravarman II) bint Fulan
geni,6000000040954850047,,label_mul,NN (Wife of Paramesvaravarman II) bint Fulan,marker,nn,narrow,head,(Wife of Paramesvaravarman II) bint Fulan
geni,6000000040954875004,,label_en,NN (Wife of Nandivarman II) bint Fulan,marker,nn,narrow,head,(Wife of Nandivarman II) bint Fulan
geni,6000000040954875004,,label_mul,NN (Wife of Nandivarman II) bint Fulan,marker,nn,narrow,head,(Wife of Nandivarman II) bint Fulan
geni,6000000040954890911,,label_en,NN (Wife of Narasimhavarman II) bint Fulan,marker,nn,narrow,head,(Wife of Narasimhavarman II) bint Fulan
geni,6000000040954890911,,label_mul,NN (Wife of Narasimhavarman II) bint Fulan,marker,nn,narrow,head,(Wife of Narasimhavarman II) bint Fulan
geni,6000000040954970836,,label_en,NN (Wife of Dantivarman) bint Fulan,marker,nn,narrow,head,(Wife of Dantivarman) bint Fulan
geni,6000000040954970836,,label_mul,NN (Wife of Dantivarman) bint Fulan,marker,nn,narrow,head,(Wife of Dantivarman) bint Fulan
geni,6000000040954988908,,label_en,NN (Wife of Aparajitavarman) bint Fulan,marker,nn,narrow,head,(Wife of Aparajitavarman) bint Fulan
geni,6000000040954988908,,label_mul,NN (Wife of Aparajitavarman) bint Fulan,marker,nn,narrow,head,(Wife of Aparajitavarman) bint Fulan
geni,6000000040957190475,,label_en,Istri NN (Keturunan ke-5 Satyaguna bint Fulan,marker,nn,narrow,inside,Istri (Keturunan ke-5 Satyaguna bint Fulan
geni,6000000040957190475,,label_mul,Istri NN (Keturunan ke-5 Satyaguna bint Fulan,marker,nn,narrow,inside,Istri (Keturunan ke-5 Satyaguna bint Fulan
geni,6000000040957627990,,label_en,[28] NN (Istri Jayaguna) bint Fulan,marker,nn,narrow,inside,[28] (Istri Jayaguna) bint Fulan
geni,6000000040957627990,,label_mul,[28] NN (Istri Jayaguna) bint Fulan,marker,nn,narrow,inside,[28] (Istri Jayaguna) bint Fulan
geni,6000000040958182707,,label_en,[24] NN (Istri Wijayatunggawarman) bint Fulan,marker,nn,narrow,inside,[24] (Istri Wijayatunggawarman) bint Fulan
geni,6000000040958182707,,label_mul,[24] NN (Istri Wijayatunggawarman) bint Fulan,marker,nn,narrow,inside,[24] (Istri Wijayatunggawarman) bint Fulan
geni,6000000040958268145,,label_en,[31] NN (Istri Wiratara) bint Fulan,marker,nn,narrow,inside,[31] (Istri Wiratara) bint Fulan
geni,6000000040958268145,,label_mul,[31] NN (Istri Wiratara) bint Fulan,marker,nn,narrow,inside,[31] (Istri Wiratara) bint Fulan
geni,6000000040958271572,,label_en,[23] NN (Istri Gajayanawarman bint Fulan,marker,nn,narrow,inside,[23] (Istri Gajayanawarman bint Fulan
geni,6000000040958271572,,label_mul,[23] NN (Istri Gajayanawarman bint Fulan,marker,nn,narrow,inside,[23] (Istri Gajayanawarman bint Fulan
geni,6000000040958468076,,label_en,[27] NN (Istri Nala Perana Tunggawarmandewa) bint Fulan,marker,nn,narrow,inside,[27] (Istri Nala Perana Tunggawarmandewa) bint Fulan
geni,6000000040958468076,,label_mul,[27] NN (Istri Nala Perana Tunggawarmandewa) bint Fulan,marker,nn,narrow,inside,[27] (Istri Nala Perana Tunggawarmandewa) bint Fulan
geni,6000000040958518055,,label_en,[26] NN (Istri Nala Singawarman) bint Fulan,marker,nn,narrow,inside,[26] (Istri Nala Singawarman) bint Fulan
geni,6000000040958518055,,label_mul,[26] NN (Istri Nala Singawarman) bint Fulan,marker,nn,narrow,inside,[26] (Istri Nala Singawarman) bint Fulan
geni,6000000040958629898,,label_en,[25] NN (Istri Jaya Tungga Nagawarman) bint Fulan,marker,nn,narrow,inside,[25] (Istri Jaya Tungga Nagawarman) bint Fulan
geni,6000000040958629898,,label_mul,[25] NN (Istri Jaya Tungga Nagawarman) bint Fulan,marker,nn,narrow,inside,[25] (Istri Jaya Tungga Nagawarman) bint Fulan
geni,6000000040958839074,,label_en,[28] NN (Istri Kandiawati) bint Fulan,marker,nn,narrow,inside,[28] (Istri Kandiawati) bint Fulan
geni,6000000040958839074,,label_mul,[28] NN (Istri Kandiawati) bint Fulan,marker,nn,narrow,inside,[28] (Istri Kandiawati) bint Fulan
geni,6000000040963421644,,label_en,NN (Istri Dewasinga) bint Fulan,marker,nn,narrow,head,(Istri Dewasinga) bint Fulan
geni,6000000040963421644,,label_mul,NN (Istri Dewasinga) bint Fulan,marker,nn,narrow,head,(Istri Dewasinga) bint Fulan
geni,6000000040963755083,,label_en,NN (Istri Narayana) bint Fulan,marker,nn,narrow,head,(Istri Narayana) bint Fulan
geni,6000000040963755083,,label_mul,NN (Istri Narayana) bint Fulan,marker,nn,narrow,head,(Istri Narayana) bint Fulan
geni,6000000040967392387,,label_en,[41] NN (Istri Rakryan Jayadrata) bint Fulan,marker,nn,narrow,inside,[41] (Istri Rakryan Jayadrata) bint Fulan
geni,6000000040967392387,,label_mul,[41] NN (Istri Rakryan Jayadrata) bint Fulan,marker,nn,narrow,inside,[41] (Istri Rakryan Jayadrata) bint Fulan
geni,6000000040968011903,,label_en,[40] NN (Istri Rakryan Jayagiri) bint Fulan,marker,nn,narrow,inside,[40] (Istri Rakryan Jayagiri) bint Fulan
geni,6000000040968011903,,label_mul,[40] NN (Istri Rakryan Jayagiri) bint Fulan,marker,nn,narrow,inside,[40] (Istri Rakryan Jayagiri) bint Fulan
geni,6000000040968129885,,label_en,[41] NN (Istri Rakryan Limbur Kancana) bint Fulan,marker,nn,narrow,inside,[41] (Istri Rakryan Limbur Kancana) bint Fulan
geni,6000000040968129885,,label_mul,[41] NN (Istri Rakryan Limbur Kancana) bint Fulan,marker,nn,narrow,inside,[41] (Istri Rakryan Limbur Kancana) bint Fulan
geni,6000000040969443934,,label_en,[43] NN (Istri Rakryan Gendang) bint Fulan,marker,nn,narrow,inside,[43] (Istri Rakryan Gendang) bint Fulan
geni,6000000040969443934,,label_mul,[43] NN (Istri Rakryan Gendang) bint Fulan,marker,nn,narrow,inside,[43] (Istri Rakryan Gendang) bint Fulan
geni,6000000040969498097,,label_en,[42] NN (Istri Rakryan Harimurti) bint Fulan,marker,nn,narrow,inside,[42] (Istri Rakryan Harimurti) bint Fulan
geni,6000000040969498097,,label_mul,[42] NN (Istri Rakryan Harimurti) bint Fulan,marker,nn,narrow,inside,[42] (Istri Rakryan Harimurti) bint Fulan
geni,6000000040969990621,,label_en,[47] NN (Suami Dewi Nirmala (Menteri Kerajaan Bali)) bin Fulan,marker,nn,narrow,inside,[47] (Suami Dewi Nirmala (Menteri Kerajaan Bali)) bin Fulan
geni,6000000040969990621,,label_mul,[47] NN (Suami Dewi Nirmala (Menteri Kerajaan Bali)) bin Fulan,marker,nn,narrow,inside,[47] (Suami Dewi Nirmala (Menteri Kerajaan Bali)) bin Fulan
geni,6000000040970002033,,label_en,[44] NN (Istri Dewa Sanghyang) bint Fulan,marker,nn,narrow,inside,[44] (Istri Dewa Sanghyang) bint Fulan
geni,6000000040970002033,,label_mul,[44] NN (Istri Dewa Sanghyang) bint Fulan,marker,nn,narrow,inside,[44] (Istri Dewa Sanghyang) bint Fulan
geni,6000000040970367880,,label_en,Arya Tunggalningrat bin NN (Suami Dewi Sumbrada),marker,nn,narrow,inside,Arya Tunggalningrat bin (Suami Dewi Sumbrada)
geni,6000000040970367880,,label_mul,Arya Tunggalningrat bin NN (Suami Dewi Sumbrada),marker,nn,narrow,inside,Arya Tunggalningrat bin (Suami Dewi Sumbrada)
geni,6000000040970451065,,label_en,[47] NN (Suami Dewi Sugara (Menteri Kerajaan Jawa Timur)) bin Fulan,marker,nn,narrow,inside,[47] (Suami Dewi Sugara (Menteri Kerajaan Jawa Timur)) bin Fulan
geni,6000000040970451065,,label_mul,[47] NN (Suami Dewi Sugara (Menteri Kerajaan Jawa Timur)) bin Fulan,marker,nn,narrow,inside,[47] (Suami Dewi Sugara (Menteri Kerajaan Jawa Timur)) bin Fulan
geni,6000000040970857384,,label_en,[47] NN (Istri Batara Hyang Purnawijaya) bint Fulan,marker,nn,narrow,inside,[47] (Istri Batara Hyang Purnawijaya) bint Fulan
geni,6000000040970857384,,label_mul,[47] NN (Istri Batara Hyang Purnawijaya) bint Fulan,marker,nn,narrow,inside,[47] (Istri Batara Hyang Purnawijaya) bint Fulan
geni,6000000040970892864,,label_en,NN (Istri Arya Tunggalningrat) bint Fulan,marker,nn,narrow,head,(Istri Arya Tunggalningrat) bint Fulan
geni,6000000040970892864,,label_mul,NN (Istri Arya Tunggalningrat) bint Fulan,marker,nn,narrow,head,(Istri Arya Tunggalningrat) bint Fulan
geni,6000000040971456999,,label_en,[49] NN (Istri Darmawisaya) bint Fulan,marker,nn,narrow,inside,[49] (Istri Darmawisaya) bint Fulan
geni,6000000040971456999,,label_mul,[49] NN (Istri Darmawisaya) bint Fulan,marker,nn,narrow,inside,[49] (Istri Darmawisaya) bint Fulan
geni,6000000040974022092,,label_en,NN (Sri Dharmasetu) bint Fulan,marker,nn,narrow,head,(Sri Dharmasetu) bint Fulan
geni,6000000040974022092,,label_mul,NN (Sri Dharmasetu) bint Fulan,marker,nn,narrow,head,(Sri Dharmasetu) bint Fulan
geni,6000000040974212670,,label_en,NN (Istri Rakryan Landhayan) bint Fulan,marker,nn,narrow,head,(Istri Rakryan Landhayan) bint Fulan
geni,6000000040974212670,,label_mul,NN (Istri Rakryan Landhayan) bint Fulan,marker,nn,narrow,head,(Istri Rakryan Landhayan) bint Fulan
geni,6000000040975149298,,label_en,[40] NN (Putra Mpu Daksa) bin Mpu Daksa,marker,nn,narrow,inside,[40] (Putra Mpu Daksa) bin Mpu Daksa
geni,6000000040975149298,,label_mul,[40] NN (Putra Mpu Daksa) bin Mpu Daksa,marker,nn,narrow,inside,[40] (Putra Mpu Daksa) bin Mpu Daksa
geni,6000000040976054151,,label_en,[44] NN (Istri Sri Makutawangsawardhana) bint Fulan,marker,nn,narrow,inside,[44] (Istri Sri Makutawangsawardhana) bint Fulan
geni,6000000040976054151,,label_mul,[44] NN (Istri Sri Makutawangsawardhana) bint Fulan,marker,nn,narrow,inside,[44] (Istri Sri Makutawangsawardhana) bint Fulan
geni,6000000040976368091,,label_en,[40] NN (Istri NN (Putra Mpu Daksa)) bin NN (Putra Mpu Daksa),marker,nn,narrow,inside,[40] (Istri NN (Putra Mpu Daksa)) bin NN (Putra Mpu Daksa)
geni,6000000040976368091,,label_mul,[40] NN (Istri NN (Putra Mpu Daksa)) bin NN (Putra Mpu Daksa),marker,nn,narrow,inside,[40] (Istri NN (Putra Mpu Daksa)) bin NN (Putra Mpu Daksa)
geni,6000000040976421860,,label_en,[41] NN (Cucu Mpu Daksa) bin NN (Putra Mpu Daksa),marker,nn,narrow,inside,[41] (Cucu Mpu Daksa) bin NN (Putra Mpu Daksa)
geni,6000000040976421860,,label_mul,[41] NN (Cucu Mpu Daksa) bin NN (Putra Mpu Daksa),marker,nn,narrow,inside,[41] (Cucu Mpu Daksa) bin NN (Putra Mpu Daksa)
geni,6000000040976448989,,label_en,[41] NN (Istri NN (Cucu Mpu Daksa)) bint Fulan,marker,nn,narrow,inside,[41] (Istri NN (Cucu Mpu Daksa)) bint Fulan
geni,6000000040976448989,,label_mul,[41] NN (Istri NN (Cucu Mpu Daksa)) bint Fulan,marker,nn,narrow,inside,[41] (Istri NN (Cucu Mpu Daksa)) bint Fulan
geni,6000000040976803863,,label_en,[46] NN (Putri Dharmawangsa Teguh) bint Dharmawangsa Teguh,marker,nn,narrow,inside,[46] (Putri Dharmawangsa Teguh) bint Dharmawangsa Teguh
geni,6000000040976803863,,label_mul,[46] NN (Putri Dharmawangsa Teguh) bint Dharmawangsa Teguh,marker,nn,narrow,inside,[46] (Putri Dharmawangsa Teguh) bint Dharmawangsa Teguh
geni,6000000040976940858,,label_en,[45] NN (Istri Dharmawangsa Teguh) bint Fulan,marker,nn,narrow,inside,[45] (Istri Dharmawangsa Teguh) bint Fulan
geni,6000000040976940858,,label_mul,[45] NN (Istri Dharmawangsa Teguh) bint Fulan,marker,nn,narrow,inside,[45] (Istri Dharmawangsa Teguh) bint Fulan
geni,6000000040976962011,,label_en,[46] NN (Istri ke-2 Airlangga) bint Fulan,marker,nn,narrow,inside,[46] (Istri ke-2 Airlangga) bint Fulan
geni,6000000040976962011,,label_mul,[46] NN (Istri ke-2 Airlangga) bint Fulan,marker,nn,narrow,inside,[46] (Istri ke-2 Airlangga) bint Fulan
geni,6000000040977423070,,label_en,[49] NN (Istri Cakranegara) bint Fulan,marker,nn,narrow,inside,[49] (Istri Cakranegara) bint Fulan
geni,6000000040977423070,,label_mul,[49] NN (Istri Cakranegara) bint Fulan,marker,nn,narrow,inside,[49] (Istri Cakranegara) bint Fulan
geni,6000000040978246380,,label_en,[41] NN (Istri Sri Udayaditya Warmadewa) bint Fulan,marker,nn,narrow,inside,[41] (Istri Sri Udayaditya Warmadewa) bint Fulan
geni,6000000040978246380,,label_mul,[41] NN (Istri Sri Udayaditya Warmadewa) bint Fulan,marker,nn,narrow,inside,[41] (Istri Sri Udayaditya Warmadewa) bint Fulan
geni,6000000040978481451,,label_en,[43] NN (Istri Sri Mara-Wijayottunggawarman) bint Fulan,marker,nn,narrow,inside,[43] (Istri Sri Mara-Wijayottunggawarman) bint Fulan
geni,6000000040978481451,,label_mul,[43] NN (Istri Sri Mara-Wijayottunggawarman) bint Fulan,marker,nn,narrow,inside,[43] (Istri Sri Mara-Wijayottunggawarman) bint Fulan
geni,6000000040978571310,,label_en,[44] NN (Istri Sangrama-Vijayottunggawarman) bint Fulan,marker,nn,narrow,inside,[44] (Istri Sangrama-Vijayottunggawarman) bint Fulan
geni,6000000040978571310,,label_mul,[44] NN (Istri Sangrama-Vijayottunggawarman) bint Fulan,marker,nn,narrow,inside,[44] (Istri Sangrama-Vijayottunggawarman) bint Fulan
geni,6000000040978614035,,label_en,[40] NN (Istri Keturunan ke-4 Balaputradewa) bint Fulan,marker,nn,narrow,inside,[40] (Istri Keturunan ke-4 Balaputradewa) bint Fulan
geni,6000000040978614035,,label_mul,[40] NN (Istri Keturunan ke-4 Balaputradewa) bint Fulan,marker,nn,narrow,inside,[40] (Istri Keturunan ke-4 Balaputradewa) bint Fulan
geni,6000000040978635984,,label_en,[41] Sri Udayaditya Warmadewa bin NN (Keturunan ke-4 Balaputradewa),marker,nn,narrow,inside,[41] Sri Udayaditya Warmadewa bin (Keturunan ke-4 Balaputradewa)
geni,6000000040978635984,,label_mul,[41] Sri Udayaditya Warmadewa bin NN (Keturunan ke-4 Balaputradewa),marker,nn,narrow,inside,[41] Sri Udayaditya Warmadewa bin (Keturunan ke-4 Balaputradewa)
geni,6000000040978688864,,label_en,[40] NN (Keturunan ke-4 Balaputradewa) bin NN (Cicit Balaputradewa),marker,nn,narrow,inside,[40] (Keturunan ke-4 Balaputradewa) bin NN (Cicit Balaputradewa)
geni,6000000040978688864,,label_mul,[40] NN (Keturunan ke-4 Balaputradewa) bin NN (Cicit Balaputradewa),marker,nn,narrow,inside,[40] (Keturunan ke-4 Balaputradewa) bin NN (Cicit Balaputradewa)
geni,6000000040978788836,,label_en,[42] NN (Istri Sri Cudamani Warmadewa) bint Fulan,marker,nn,narrow,inside,[42] (Istri Sri Cudamani Warmadewa) bint Fulan
geni,6000000040978788836,,label_mul,[42] NN (Istri Sri Cudamani Warmadewa) bint Fulan,marker,nn,narrow,inside,[42] (Istri Sri Cudamani Warmadewa) bint Fulan
geni,6000000040979216822,,label_en,[45] NN (Istri NN (Putra Sangrama-Vijayottunggawarman)) bint Fulan,marker,nn,narrow,inside,[45] (Istri NN (Putra Sangrama-Vijayottunggawarman)) bint Fulan
geni,6000000040979216822,,label_mul,[45] NN (Istri NN (Putra Sangrama-Vijayottunggawarman)) bint Fulan,marker,nn,narrow,inside,[45] (Istri NN (Putra Sangrama-Vijayottunggawarman)) bint Fulan
geni,6000000040979383922,,label_en,[46] NN (Istri NN (Cucu Sangrama-Vijayottunggawarman)) bint Fulan,marker,nn,narrow,inside,[46] (Istri NN (Cucu Sangrama-Vijayottunggawarman)) bint Fulan
geni,6000000040979383922,,label_mul,[46] NN (Istri NN (Cucu Sangrama-Vijayottunggawarman)) bint Fulan,marker,nn,narrow,inside,[46] (Istri NN (Cucu Sangrama-Vijayottunggawarman)) bint Fulan
geni,6000000040979443957,,label_en,[48] NN (Istri NN (Ket. ke-4 Sangrama-Vijayottunggawarman)) bint Fulan,marker,nn,narrow,inside,[48] (Istri NN (Ket. ke-4 Sangrama-Vijayottunggawarman)) bint Fulan
geni,6000000040979443957,,label_mul,[48] NN (Istri NN (Ket. ke-4 Sangrama-Vijayottunggawarman)) bint Fulan,marker,nn,narrow,inside,[48] (Istri NN (Ket. ke-4 Sangrama-Vijayottunggawarman)) bint Fulan
geni,6000000040979578916,,label_en,[47] NN (Istri NN (Cicit Sangrama-Vijayottunggawarman)) bint Fulan,marker,nn,narrow,inside,[47] (Istri NN (Cicit Sangrama-Vijayottunggawarman)) bint Fulan
geni,6000000040979578916,,label_mul,[47] NN (Istri NN (Cicit Sangrama-Vijayottunggawarman)) bint Fulan,marker,nn,narrow,inside,[47] (Istri NN (Cicit Sangrama-Vijayottunggawarman)) bint Fulan
geni,6000000040979937366,,label_en,[47] NN (Istri Mapanji Garasakan) bint Fulan,marker,nn,narrow,inside,[47] (Istri Mapanji Garasakan) bint Fulan
geni,6000000040979937366,,label_mul,[47] NN (Istri Mapanji Garasakan) bint Fulan,marker,nn,narrow,inside,[47] (Istri Mapanji Garasakan) bint Fulan
geni,6000000040980011893,,label_en,[49] NN (Istri Sri Jayawarsa) bint Fulan,marker,nn,narrow,inside,[49] (Istri Sri Jayawarsa) bint Fulan
geni,6000000040980011893,,label_mul,[49] NN (Istri Sri Jayawarsa) bint Fulan,marker,nn,narrow,inside,[49] (Istri Sri Jayawarsa) bint Fulan
geni,6000000040980343677,,label_en,[49] NN (Istri Sri Sarweswara) bint Fulan,marker,nn,narrow,inside,[49] (Istri Sri Sarweswara) bint Fulan
geni,6000000040980343677,,label_mul,[49] NN (Istri Sri Sarweswara) bint Fulan,marker,nn,narrow,inside,[49] (Istri Sri Sarweswara) bint Fulan
geni,6000000040980458495,,label_en,[49] NN (Istri Sri Aryeswara) bint Fulan,marker,nn,narrow,inside,[49] (Istri Sri Aryeswara) bint Fulan
geni,6000000040980458495,,label_mul,[49] NN (Istri Sri Aryeswara) bint Fulan,marker,nn,narrow,inside,[49] (Istri Sri Aryeswara) bint Fulan
geni,6000000040980573220,,label_en,[49] NN (Istri Sri Bameswara) bint Fulan,marker,nn,narrow,inside,[49] (Istri Sri Bameswara) bint Fulan
geni,6000000040980573220,,label_mul,[49] NN (Istri Sri Bameswara) bint Fulan,marker,nn,narrow,inside,[49] (Istri Sri Bameswara) bint Fulan
geni,6000000040980582355,,label_en,[50] NN (Istri Sri Gandra) bint Fulan,marker,nn,narrow,inside,[50] (Istri Sri Gandra) bint Fulan
geni,6000000040980582355,,label_mul,[50] NN (Istri Sri Gandra) bint Fulan,marker,nn,narrow,inside,[50] (Istri Sri Gandra) bint Fulan
geni,6000000040980777023,,label_en,[50] NN (Istri Sri Jayabhaya) bint Fulan,marker,nn,narrow,inside,[50] (Istri Sri Jayabhaya) bint Fulan
geni,6000000040980777023,,label_mul,[50] NN (Istri Sri Jayabhaya) bint Fulan,marker,nn,narrow,inside,[50] (Istri Sri Jayabhaya) bint Fulan
geni,6000000040981276451,,label_en,[50] NN (Istri Kertajaya) bint Fulan,marker,nn,narrow,inside,[50] (Istri Kertajaya) bint Fulan
geni,6000000040981276451,,label_mul,[50] NN (Istri Kertajaya) bint Fulan,marker,nn,narrow,inside,[50] (Istri Kertajaya) bint Fulan
geni,6000000040982181038,,label_en,[51] NN (Istri Anusapati) Bint Fulan,marker,nn,narrow,inside,[51] (Istri Anusapati) Bint Fulan
geni,6000000040982181038,,label_mul,[51] NN (Istri Anusapati) Bint Fulan,marker,nn,narrow,inside,[51] (Istri Anusapati) Bint Fulan
geni,6000000040982264549,,label_en,[51] NN (Istri Mahesa Wong Ateleng) bint Fulan,marker,nn,narrow,inside,[51] (Istri Mahesa Wong Ateleng) bint Fulan
geni,6000000040982264549,,label_mul,[51] NN (Istri Mahesa Wong Ateleng) bint Fulan,marker,nn,narrow,inside,[51] (Istri Mahesa Wong Ateleng) bint Fulan
geni,6000000040982302294,,label_en,[52] NN (Istri Jayasabha) bint Fulan,marker,nn,narrow,inside,[52] (Istri Jayasabha) bint Fulan
geni,6000000040982302294,,label_mul,[52] NN (Istri Jayasabha) bint Fulan,marker,nn,narrow,inside,[52] (Istri Jayasabha) bint Fulan
geni,6000000040982321606,,label_en,[52] NN (Istri Mahisa Campaka) bint Fulan,marker,nn,narrow,inside,[52] (Istri Mahisa Campaka) bint Fulan
geni,6000000040982321606,,label_mul,[52] NN (Istri Mahisa Campaka) bint Fulan,marker,nn,narrow,inside,[52] (Istri Mahisa Campaka) bint Fulan
geni,6000000040982328191,,label_en,[52] NN (Putri Anusapati) Bint Anusapati,marker,nn,narrow,inside,[52] (Putri Anusapati) Bint Anusapati
geni,6000000040982328191,,label_mul,[52] NN (Putri Anusapati) Bint Anusapati,marker,nn,narrow,inside,[52] (Putri Anusapati) Bint Anusapati
geni,6000000040982528549,,label_en,[54] NN (Istri Linggadewata) bint Fulan,marker,nn,narrow,inside,[54] (Istri Linggadewata) bint Fulan
geni,6000000040982528549,,label_mul,[54] NN (Istri Linggadewata) bint Fulan,marker,nn,narrow,inside,[54] (Istri Linggadewata) bint Fulan
geni,6000000040982823861,,label_en,[52] NN (Istri Rajapurana) bint Fulan,marker,nn,narrow,inside,[52] (Istri Rajapurana) bint Fulan
geni,6000000040982823861,,label_mul,[52] NN (Istri Rajapurana) bint Fulan,marker,nn,narrow,inside,[52] (Istri Rajapurana) bint Fulan
geni,6000000040983095284,,label_en,[53] NN (Istri Akarendrawarman) bint Fulan,marker,nn,narrow,inside,[53] (Istri Akarendrawarman) bint Fulan
geni,6000000040983095284,,label_mul,[53] NN (Istri Akarendrawarman) bint Fulan,marker,nn,narrow,inside,[53] (Istri Akarendrawarman) bint Fulan
geni,6000000040983228851,,label_en,Jayaningrat [Versi 2 Unknown] Ditinggalkan,marker,unknown,wide,inside,Jayaningrat [Versi 2 Ditinggalkan
geni,6000000040983228851,,label_mul,Jayaningrat [Versi 2 Unknown] Ditinggalkan,marker,unknown,wide,inside,Jayaningrat [Versi 2 Ditinggalkan
