geni_id,n_names,n_placeholder,n_real,has_real_name,placeholder_names,real_names
6000000080708494834,1,1,0,no,Private,
6000000080704019957,1,1,0,no,Private,
6000000176972032898,1,1,0,no,Private,
6000000176972215948,1,1,0,no,Private,
6000000009135867083,1,1,0,no,Private,
6000000009136410201,1,1,0,no,Private,
6000000009136010180,1,1,0,no,Private,
6000000009136010183,1,1,0,no,Private,
6000000009136305817,1,1,0,no,Private,
6000000009136408372,1,1,0,no,Private,
6000000009136177631,1,1,0,no,Private,
6000000011310913258,1,1,0,no,Private,
6000000010638181008,1,1,0,no,Private,
6000000019762295516,1,1,0,no,Private,
5491275024840022713,1,1,0,no,Private,
6000000002587286565,1,1,0,no,Private,
6000000002586308637,1,1,0,no,Private,
6000000002215792047,1,1,0,no,Private,
6000000091875484831,1,1,0,no,Private,
6000000091874380937,1,1,0,no,Private,
6000000002613096418,1,1,0,no,Private,
6000000011875901865,1,1,0,no,Private,
6000000011875912810,1,1,0,no,Private,
6000000011874844885,1,1,0,no,Private,
6000000011876174425,1,1,0,no,Private,
6000000011329226314,1,1,0,no,Private,
6000000002954849651,1,1,0,no,Private,
6000000002954983154,1,1,0,no,Private,
6000000090726320843,1,1,0,no,Private,
6000000090725928028,1,1,0,no,Private,
6000000090714950836,1,1,0,no,Private,
6000000090715034864,1,1,0,no,Private,
6000000190449645834,1,1,0,no,Private,
6000000009197176663,1,1,0,no,Private,
6000000009197384301,1,1,0,no,Private,
6000000009198514360,1,1,0,no,Private,
6000000009198532297,1,1,0,no,Private,
6000000031111167022,1,1,0,no,Private,
6000000009075246574,1,1,0,no,Private,
6000000009075155631,1,1,0,no,Private,
6000000009075225611,1,1,0,no,Private,
6000000009198334943,1,1,0,no,Private,
6000000009198517764,1,1,0,no,Private,
4603353,1,1,0,no,Private,
4603359,1,1,0,no,Private,
6000000009198612609,1,1,0,no,Private,
6000000009198503607,1,1,0,no,Private,
6000000194706184838,1,1,0,no,Private,
347867534620011318,1,1,0,no,Private,
4362986,1,1,0,no,Private,
6000000220410777861,1,1,0,no,Private,
6000000173160182000,1,1,0,no,Private,
6000000173158778633,1,1,0,no,Private,
6000000000349417899,1,1,0,no,Private,
6000000000349688329,1,1,0,no,Private,
6000000000349708082,1,1,0,no,Private,
6000000002207919453,1,1,0,no,<private> /Larsson/,
6000000002207871613,1,1,0,no,<private> /Hagberg/,
6000000002207897216,1,1,0,no,<private> /Valberg/,
6000000002207897224,1,1,0,no,<private> /Valberg/,
6000000002207897232,1,1,0,no,<private> /Valberg/,
6000000002207893954,1,1,0,no,<private> /Karlsson/,
6000000002207897062,1,1,0,no,<private> /Forsberg/,
6000000002207897070,1,1,0,no,<private> /Forsberg/,
6000000002207897074,1,1,0,no,<private> /Forsberg/,
6000000002207871647,1,1,0,no,<private> /Johansdotter/,
6000000002207871651,1,1,0,no,<private> /Johansson/,
6000000002207813337,1,1,0,no,/Stenberg/,
6000000002207811848,1,1,0,no,<private> /Strömberg/,
6000000002207811852,1,1,0,no,<private> /Strömberg/,
6000000002207811856,1,1,0,no,<private> /Strömberg/,
6000000002207811860,1,1,0,no,<private> /Strömberg/,
6000000002207859396,1,1,0,no,<private> /Eriksson/,
6000000002207853242,1,1,0,no,<private> /Jonsson/,
6000000002207853276,1,1,0,no,<private> /Eriksson/,
6000000002207853280,1,1,0,no,<private> /Eriksson/,
6000000002207884536,1,1,0,no,<private> /Karlsson/,
6000000002207884540,1,1,0,no,<private> /Karlsson/,
6000000002207924238,1,1,0,no,<private> /Karlsson/,
6000000002207924182,1,1,0,no,<private> /Karlsson/,
6000000002207924186,1,1,0,no,<private> /Karlsson/,
6000000002207924190,1,1,0,no,<private> /Karlsson/,
6000000002207903003,1,1,0,no,<private> /Andersson/,
6000000002207903007,1,1,0,no,<private> /Andersson/,
6000000002207903529,1,1,0,no,<private> /Gustafsson/,
6000000002207903590,1,1,0,no,<private> /Andersson/,
6000000002207903623,1,1,0,no,<private> /Larsson/,
6000000002207903627,1,1,0,no,<private> /Larsson/,
6000000002207903657,1,1,0,no,<private> /Larsson/,
6000000002207903661,1,1,0,no,<private> /Larsson/,
6000000002207903665,1,1,0,no,<private> /Larsson/,
6000000002207903669,1,1,0,no,<private> /Larsson/,
6000000041167010942,1,1,0,no,<private> /Pettersson/,
4491159335230120814,1,1,0,no,<private> /Zetterberg/,
4491164331740022842,1,1,0,no,<private> /Zetterberg/,
4491169111570057692,1,1,0,no,<private> /Zetterberg/,
6000000002207893849,1,1,0,no,<private> /Andersson/,
6000000002207893921,1,1,0,no,<private> /Blommé/,
6000000002207893925,1,1,0,no,<private> /Blommé/,
6000000002207893890,1,1,0,no,<private> /Andersson/,
6000000002207893894,1,1,0,no,<private> /Andersson/,
6000000002207897326,1,1,0,no,<private> /NN/,
6000000002207897330,1,1,0,no,<private> /Valberg/,
6000000002207884595,1,1,0,no,<private> /Holmberg/,
6000000002207893003,1,1,0,no,<private> /Godberg/,
6000000002207897168,1,1,0,no,<private> /Fernström/,
6000000002207897176,1,1,0,no,<private> /NN/,
6000000002207897180,1,1,0,no,<private> /Forsberg/,
6000000002207897192,1,1,0,no,<private> /NN/,
6000000002207897196,1,1,0,no,<private> /Forsberg/,
6000000002207897147,1,1,0,no,<private> /Alkeby/,
6000000002207906342,1,1,0,no,<private> /Axelsson/,
6000000002207906350,1,1,0,no,<private> /Axelsson/,
6000000012042007207,1,1,0,no,<private> /Karlsson/,
6000000082936885031,1,1,0,no,<private> /Karlsson/,
6000000082936516173,1,1,0,no,Private,
6000000002207874337,1,1,0,no,/Johansson/,
6000000002937508089,1,1,0,no,Private,
6000000223029329896,1,1,0,no,Private,
6000000223029374874,1,1,0,no,Private,
6000000017904608965,1,1,0,no,Private,
6000000088942820983,1,1,0,no,Private,
6000000088943534873,1,1,0,no,Private,
6000000088943839850,1,1,0,no,Private,
6000000002207680492,1,1,0,no,Private,
6000000002207828039,1,1,0,no,Private,
6000000002207794530,1,1,0,no,Private,
6000000002207794534,1,1,0,no,Private,
6000000002207794542,1,1,0,no,Private,
6000000002207897451,1,1,0,no,Private,
6000000002207897455,1,1,0,no,Private,
6000000002207874813,1,1,0,no,Private,
6000000002552253946,1,1,0,no,Private,
6000000208905615898,1,1,0,no,Private,
6000000208901014859,1,1,0,no,Private,
6000000193481971850,1,1,0,no,Private,
6000000002245288475,1,1,0,no,Private,
6000000206512919835,1,1,0,no,Private,
6000000206513254848,1,1,0,no,Private,
1637378,1,1,0,no,Private,
6000000023389469788,1,1,0,no,Private,
6000000023389885848,1,1,0,no,Private,
6000000023389349326,1,1,0,no,Private,
6000000023389915847,1,1,0,no,Private,
6000000002207904436,1,1,0,no,Private,
6000000002207904548,1,1,0,no,Private,
6000000041166663228,1,1,0,no,Private,
6000000006452369227,1,1,0,no,Private,
6000000006882402411,1,1,0,no,Private,
6000000006882212742,1,1,0,no,Private,
6000000006882366411,1,1,0,no,Private,
4300694821040031310,1,1,0,no,Private,
3972475533190025075,1,1,0,no,Private,
5370818088960089973,1,1,0,no,Private,
5370826532060126767,1,1,0,no,Private,
5370845194240041505,1,1,0,no,Private,
5370861670530126650,1,1,0,no,Private,
5399716903960112393,1,1,0,no,Private,
4491170943410082093,1,1,0,no,Private,
6000000010037038676,1,1,0,no,Private,
6000000003465329633,1,1,0,no,Private,
6000000007847666613,1,1,0,no,Private,
6000000013980860290,1,1,0,no,Private,
6000000002788179951,1,1,0,no,Private,
6000000002207893021,1,1,0,no,Private,
6000000002207893025,1,1,0,no,Private,
6000000002207893029,1,1,0,no,Private,
6000000002207893198,1,1,0,no,Private,
6000000002207893202,1,1,0,no,Private,
6000000002207893206,1,1,0,no,Private,
6000000002207893356,1,1,0,no,Private,
6000000002207893360,1,1,0,no,Private,
6000000002207893364,1,1,0,no,Private,
6000000002207893400,1,1,0,no,Private,
6000000002207893404,1,1,0,no,Private,
6000000002207893408,1,1,0,no,Private,
6000000002207916527,1,1,0,no,Private,
6000000206341712824,1,1,0,no,Private,
6000000206341712830,1,1,0,no,Private,
6000000002937001734,1,1,0,no,Private,
6000000002936916959,1,1,0,no,Private,
6000000002937232953,1,1,0,no,Private,
6000000002937570149,1,1,0,no,Private,
6000000223029835821,1,1,0,no,Private,
6000000223029228870,1,1,0,no,Private,
6000000223029575845,1,1,0,no,Private,
6000000017904580383,1,1,0,no,Private,
6000000017904852165,1,1,0,no,Private,
6000000017904007519,1,1,0,no,Private,
6000000017904977895,1,1,0,no,Private,
6000000017905131563,1,1,0,no,Private,
6000000017905131578,1,1,0,no,Private,
6000000017905069672,1,1,0,no,Private,
6000000017904555856,1,1,0,no,Private,
6000000223031499827,1,1,0,no,Private,
6000000223031353889,1,1,0,no,Private,
6000000003045933013,1,1,0,no,Private,
6000000003046231078,1,1,0,no,Private,
6000000003046660014,1,1,0,no,Private,
6000000003046496368,1,1,0,no,Private,
6000000003046604647,1,1,0,no,Private,
6000000003047061098,1,1,0,no,Private,
6000000003046951563,1,1,0,no,Private,
6000000003047384448,1,1,0,no,Private,
6000000003048411011,1,1,0,no,Private,
6000000003048553675,1,1,0,no,Private,
6000000187910442854,1,1,0,no,Private,
6000000187910651834,1,1,0,no,Private,
6000000187910639846,1,1,0,no,Private,
6000000187909393921,1,1,0,no,Private,
6000000017990972979,1,1,0,no,Private,
6000000017991274378,1,1,0,no,Private,
6000000017990815328,1,1,0,no,Private,
6000000017991117344,1,1,0,no,Private,
6000000089021111125,1,1,0,no,Private,
6000000109086645895,1,1,0,no,Private,
6000000088938217841,1,1,0,no,Private,
6000000088944398833,1,1,0,no,Private,
6000000088944171848,1,1,0,no,Private,
6000000088944172885,1,1,0,no,Private,
6000000088942821129,1,1,0,no,Private,
6000000088942369075,1,1,0,no,Private,
6000000088953576968,1,1,0,no,Private,
6000000088943972891,1,1,0,no,Private,
6000000088943801887,1,1,0,no,Private,
6000000002207758815,1,1,0,no,Private,
6000000002207758819,1,1,0,no,Private,
6000000002207758752,1,1,0,no,Private,
6000000002207758761,1,1,0,no,Private,
6000000002207758765,1,1,0,no,Private,
5200358590860031481,1,1,0,no,Private,
6000000002207683349,1,1,0,no,Private,
6000000002207683353,1,1,0,no,Private,
6000000002207691349,1,1,0,no,Private,
6000000002207691353,1,1,0,no,Private,
6000000002207691357,1,1,0,no,Private,
6000000002207698399,1,1,0,no,Private,
6000000002207698403,1,1,0,no,Private,
6000000002207884390,1,1,0,no,Private,
6000000002207884894,1,1,0,no,Private,
6000000002207884898,1,1,0,no,Private,
6000000002207884902,1,1,0,no,Private,
6000000002207884919,1,1,0,no,Private,
6000000002207884658,1,1,0,no,/Frid/,
6000000002207828059,1,1,0,no,Private,
6000000002207828063,1,1,0,no,Private,
6000000002207828067,1,1,0,no,Private,
6000000215466807893,1,1,0,no,Private,
6000000002207796777,1,1,0,no,Private,
6000000002207796785,1,1,0,no,Private,
6000000002207897498,1,1,0,no,Private,
6000000002207897502,1,1,0,no,Private,
6000000002207897510,1,1,0,no,Private,
6000000002207897514,1,1,0,no,Private,
6000000002207897616,1,1,0,no,Private,
6000000002207897620,1,1,0,no,Private,
6000000002207897624,1,1,0,no,Private,
6000000193651579840,1,1,0,no,Private,
6000000193680194821,1,1,0,no,Private,
6000000193681207972,1,1,0,no,Private,
6000000008212087083,1,1,0,no,Private,
6000000008212140917,1,1,0,no,Private,
6000000008211932191,1,1,0,no,Private,
6000000000976099212,1,1,0,no,Private,
6000000000976172160,1,1,0,no,Private,
6000000000976184011,1,1,0,no,Private,
6000000002552586428,1,1,0,no,Private,
6000000002552610144,1,1,0,no,Private,
6000000021078008092,1,1,0,no,Private,
6000000021078219838,1,1,0,no,Private,
6000000021077719807,1,1,0,no,Private,
6000000021077913407,1,1,0,no,Private,
6000000021077952052,1,1,0,no,Private,
6000000009151329252,1,1,0,no,Private,
6000000009151520370,1,1,0,no,Private,
6000000208900738891,1,1,0,no,Private,
6000000208900892842,1,1,0,no,Private,
6000000208900864838,1,1,0,no,Private,
6000000208901041826,1,1,0,no,Private,
6000000208906454848,1,1,0,no,Private,
6000000009145019174,1,1,0,no,NN /Persson/,
6000000016563157750,1,1,0,no,Private,
6000000068646345825,1,1,0,no,Private,
6000000193482186822,1,1,0,no,Private,
6000000193388896823,1,1,0,no,Private,
6000000002240323450,1,1,0,no,Private,
6000000024382513422,1,1,0,no,Private,
6000000002240375703,1,1,0,no,Private,
6000000002240345748,1,1,0,no,Private,
6000000002240485465,1,1,0,no,Private,
6000000002245312219,1,1,0,no,Private,
6000000002245114832,1,1,0,no,Private,
6000000002245351271,1,1,0,no,Private,
4949133010440130649,1,1,0,no,Private,
6000000002245700017,1,1,0,no,Private,
6000000002207903923,1,1,0,no,Private,
6000000002207903927,1,1,0,no,Private,
6000000036166977132,1,1,0,no,Private,
6000000036167270821,1,1,0,no,Private,
1636523,1,1,0,no,Private,
372334515010003425,1,1,0,no,Private,
4548578471800065826,1,1,0,no,Private,
372339273180006685,1,1,0,no,Private,
372340934700003367,1,1,0,no,Private,
6000000002207904532,1,1,0,no,Private,
4924313329900122477,1,1,0,no,Private,
4924302702630049209,1,1,0,no,Private,
6000000002868818691,1,1,0,no,Private,
6000000010548802142,1,1,0,no,Private,
6000000041192251436,1,1,0,no,Private,
6000000006451907384,1,1,0,no,Private,
6000000006882414409,1,1,0,no,Private,
378934948940012368,1,1,0,no,Private,
4466278720360069296,1,1,0,no,Private,
5327723579240057906,1,1,0,no,Private,
5327733506690110683,1,1,0,no,Private,
5327741182150031115,1,1,0,no,Private,
5328140037130074109,1,1,0,no,Private,
5370871816750041292,1,1,0,no,Private,
4491175468510047337,1,1,0,no,Private,
6000000010037164469,1,1,0,no,Private,
6000000010179949157,1,1,0,no,Private,
6000000010180389311,1,1,0,no,Private,
6000000007847095194,1,1,0,no,Private,
6000000007847324164,1,1,0,no,Private,
6000000007847645645,1,1,0,no,Private,
6000000007847754593,1,1,0,no,Private,
6000000007847641957,1,1,0,no,Private,
6000000007847789774,1,1,0,no,Private,
6000000013981228183,1,1,0,no,Private,
6000000013981039904,1,1,0,no,Private,
6000000013980779802,1,1,0,no,Private,
6000000002788199638,1,1,0,no,Private,
6000000002207893051,1,1,0,no,Private,
6000000002207893055,1,1,0,no,Private,
6000000002207893059,1,1,0,no,Private,
6000000002207893114,1,1,0,no,Private,
6000000002207893118,1,1,0,no,Private,
6000000002207893131,1,1,0,no,Private,
6000000002207893135,1,1,0,no,Private,
6000000002207893139,1,1,0,no,Private,
6000000002207893380,1,1,0,no,Private,
6000000002207893387,1,1,0,no,Private,
6000000002207893436,1,1,0,no,Private,
6000000002207893440,1,1,0,no,Private,
6000000002207893444,1,1,0,no,Private,
6000000002207893448,1,1,0,no,Private,
6000000002207893556,1,1,0,no,Private,
6000000002207893560,1,1,0,no,Private,
6000000002207893592,1,1,0,no,Private,
6000000002207893596,1,1,0,no,Private,
6000000002207893600,1,1,0,no,Private,
6000000018225727655,1,1,0,no,Private,
6000000018225809641,1,1,0,no,Private,
6000000004678287094,1,1,0,no,Private,
6000000002616900954,1,1,0,no,Private,
6000000002932543965,1,1,0,no,Private,
6000000002936268180,1,1,0,no,Private,
6000000002936223592,1,1,0,no,Private,
6000000002936357422,1,1,0,no,Private,
6000000002936580221,1,1,0,no,Private,
6000000002936702277,1,1,0,no,Private,
6000000002936504802,1,1,0,no,Private,
6000000002937173287,1,1,0,no,Private,
6000000002937400095,1,1,0,no,Private,
6000000002937543080,1,1,0,no,Private,
6000000002931666710,1,1,0,no,Private,
6000000002931871409,1,1,0,no,Private,
6000000002931800945,1,1,0,no,Private,
6000000002931879470,1,1,0,no,Private,
6000000002937622965,1,1,0,no,Private,
6000000017904847220,1,1,0,no,Private,
6000000017904736908,1,1,0,no,Private,
6000000017904731951,1,1,0,no,Private,
6000000017905081030,1,1,0,no,Private,
6000000017905062500,1,1,0,no,Private,
6000000017904916402,1,1,0,no,Private,
6000000017904701797,1,1,0,no,Private,
6000000017904622611,1,1,0,no,Private,
6000000017905003893,1,1,0,no,Private,
6000000017905108120,1,1,0,no,Private,
6000000017905062852,1,1,0,no,Private,
6000000017905025896,1,1,0,no,Private,
6000000003045357460,1,1,0,no,Private,
6000000003045270532,1,1,0,no,Private,
6000000003045566329,1,1,0,no,Private,
6000000003045804409,1,1,0,no,Private,
6000000003046626053,1,1,0,no,Private,
6000000003046414243,1,1,0,no,Private,
6000000003046751043,1,1,0,no,Private,
6000000003046876006,1,1,0,no,Private,
6000000003046411820,1,1,0,no,Private,
6000000003046702320,1,1,0,no,Private,
6000000003046775700,1,1,0,no,Private,
6000000003046666911,1,1,0,no,Private,
6000000003047057033,1,1,0,no,Private,
6000000003046642829,1,1,0,no,Private,
6000000003047141022,1,1,0,no,Private,
6000000008601967823,1,1,0,no,Private,
6000000003047158005,1,1,0,no,Private,
6000000003046951905,1,1,0,no,Private,
6000000003047180130,1,1,0,no,Private,
6000000003047849065,1,1,0,no,Private,
6000000003047407836,1,1,0,no,Private,
6000000003047436536,1,1,0,no,Private,
6000000003048555883,1,1,0,no,Private,
6000000014574314428,1,1,0,no,Private,
6000000014575050783,1,1,0,no,Private,
6000000003048549128,1,1,0,no,Private,
6000000003048557368,1,1,0,no,Private,
6000000014574276354,1,1,0,no,Private,
6000000187910837864,1,1,0,no,Private,
6000000187911216827,1,1,0,no,Private,
6000000187910597875,1,1,0,no,Private,
6000000187911299822,1,1,0,no,Private,
6000000187910889833,1,1,0,no,Private,
6000000187910753873,1,1,0,no,Private,
6000000187910439826,1,1,0,no,Private,
6000000000693201316,1,1,0,no,Private,
6000000187910204847,1,1,0,no,Private,
6000000005232447058,1,1,0,no,Private,
6000000017991620068,1,1,0,no,Private,
6000000017991511129,1,1,0,no,Private,
6000000017991675022,1,1,0,no,Private,
6000000014216668781,1,1,0,no,Private,
6000000193371734858,1,1,0,no,Private,
6000000193363222879,1,1,0,no,Private,
6000000109086732846,1,1,0,no,Private,
6000000088960860877,1,1,0,no,Private,
6000000088961079874,1,1,0,no,Private,
6000000109090357911,1,1,0,no,Private,
6000000088938549833,1,1,0,no,Private,
6000000089016397101,1,1,0,no,Private,
6000000089016397119,1,1,0,no,Private,
6000000089018557882,1,1,0,no,Private,
6000000089020107852,1,1,0,no,Private,
6000000089018100415,1,1,0,no,Private,
6000000089019583968,1,1,0,no,Private,
6000000089019145996,1,1,0,no,Private,
6000000089019587823,1,1,0,no,Private,
6000000089019521852,1,1,0,no,Private,
6000000089018095203,1,1,0,no,Private,
6000000089018781823,1,1,0,no,Private,
6000000088953679851,1,1,0,no,Private,
6000000088953516998,1,1,0,no,Private,
6000000089019307871,1,1,0,no,Private,
6000000088953983821,1,1,0,no,Private,
6000000088952490193,1,1,0,no,Private,
6000000002207758786,1,1,0,no,Private,
6000000002207758790,1,1,0,no,Private,
6000000002207758794,1,1,0,no,Private,
6000000002207758853,1,1,0,no,Private,
6000000002207758857,1,1,0,no,Private,
5200353681300105732,1,1,0,no,Private,
5200360925490031400,1,1,0,no,Private,
6000000002207688664,1,1,0,no,Private,
6000000002207688784,1,1,0,no,Private,
6000000002207688788,1,1,0,no,Private,
6000000002207688792,1,1,0,no,Private,
6000000002207688796,1,1,0,no,Private,
6000000002207683414,1,1,0,no,Private,
6000000002207683418,1,1,0,no,Private,
6000000002207758701,1,1,0,no,Private,
6000000002207758705,1,1,0,no,Private,
6000000002207683445,1,1,0,no,Private,
6000000002207683449,1,1,0,no,Private,
6000000002207691403,1,1,0,no,Private,
6000000002207691407,1,1,0,no,Private,
6000000002207691446,1,1,0,no,Private,
6000000002207691450,1,1,0,no,Private,
6000000002207691454,1,1,0,no,Private,
6000000002207691528,1,1,0,no,Private,
6000000002207691532,1,1,0,no,Private,
6000000002207691536,1,1,0,no,Private,
6000000002207691540,1,1,0,no,Private,
6000000002207691544,1,1,0,no,Private,
6000000002207758569,1,1,0,no,Private,
6000000002207758573,1,1,0,no,Private,
6000000002207758673,1,1,0,no,Private,
6000000002207758677,1,1,0,no,Private,
6000000002207860165,1,1,0,no,Private,
6000000002207860169,1,1,0,no,Private,
6000000002207698429,1,1,0,no,Private,
6000000002207698440,1,1,0,no,Private,
6000000002207884944,1,1,0,no,Private,
6000000002207828087,1,1,0,no,Private,
6000000002207828091,1,1,0,no,Private,
6000000002207828095,1,1,0,no,Private,
6000000002207828112,1,1,0,no,Private,
6000000002207828116,1,1,0,no,Private,
6000000002207897575,1,1,0,no,Private,
6000000002207897579,1,1,0,no,Private,
6000000002207897547,1,1,0,no,Private,
6000000002207897551,1,1,0,no,Private,
6000000002207897555,1,1,0,no,Private,
6000000002207897595,1,1,0,no,Private,
6000000002207897599,1,1,0,no,Private,
6000000193651675831,1,1,0,no,Private,
6000000193680179839,1,1,0,no,Private,
6000000193681616872,1,1,0,no,Private,
6000000000976190188,1,1,0,no,Private,
6000000000976067787,1,1,0,no,Private,
6000000000976129366,1,1,0,no,Private,
6000000000976146253,1,1,0,no,Private,
6000000000976191009,1,1,0,no,Private,
6000000000976038300,1,1,0,no,Private,
6000000000976138375,1,1,0,no,Private,
6000000000976090511,1,1,0,no,Private,
6000000000976123199,1,1,0,no,Private,
6000000009150997750,1,1,0,no,Private,
6000000009151095469,1,1,0,no,Private,
6000000009149504883,1,1,0,no,Private,
6000000009151758202,1,1,0,no,Private,
6000000009152120673,1,1,0,no,Private,
6000000009152222538,1,1,0,no,Private,
6000000208901025823,1,1,0,no,Private,
6000000208901047822,1,1,0,no,Private,
6000000208906292850,1,1,0,no,Private,
6000000016563992645,1,1,0,no,Private,
6000000068646126007,1,1,0,no,Private,
6000000192804701826,1,1,0,no,Private,
6000000193388575831,1,1,0,no,Private,
6000000024385421957,1,1,0,no,Private,
6000000002240311650,1,1,0,no,Private,
6000000002240356335,1,1,0,no,Private,
6000000002240272810,1,1,0,no,Private,
6000000002240574048,1,1,0,no,Private,
6000000002240385605,1,1,0,no,Private,
6000000002245335196,1,1,0,no,Private,
6000000002245278348,1,1,0,no,Private,
4949132997730130642,1,1,0,no,Private,
300362365650004606,1,1,0,no,Private,
307221512740001889,1,1,0,no,Private,
302082304900004925,1,1,0,no,Private,
6000000002229973104,1,1,0,no,Private,
304682532440006469,1,1,0,no,Private,
6000000002245338776,1,1,0,no,Private,
6000000002245375460,1,1,0,no,Private,
6000000002245311693,1,1,0,no,Private,
6000000002245490153,1,1,0,no,Private,
6000000002245601008,1,1,0,no,Private,
6000000002245434526,1,1,0,no,Private,
6000000002245486934,1,1,0,no,Private,
6000000002245601342,1,1,0,no,Private,
6000000002245446877,1,1,0,no,Private,
6000000002245483817,1,1,0,no,Private,
6000000002245572828,1,1,0,no,Private,
6000000002245614344,1,1,0,no,Private,
6000000002245677160,1,1,0,no,Private,
6000000002245966168,1,1,0,no,Private,
6000000002246614360,1,1,0,no,Private,
6000000002250070374,1,1,0,no,Private,
6000000002245799132,1,1,0,no,Private,
6000000002250261011,1,1,0,no,Private,
6000000002207903975,1,1,0,no,Private,
6000000002207903979,1,1,0,no,Private,
6000000002207903983,1,1,0,no,Private,
6000000002207904002,1,1,0,no,Private,
6000000002207904006,1,1,0,no,Private,
6000000002207904010,1,1,0,no,Private,
6000000003065128187,1,1,0,no,Private,
6000000003064998700,1,1,0,no,Private,
6000000003065171882,1,1,0,no,Private,
6000000003065554527,1,1,0,no,Private,
6000000003065659571,1,1,0,no,Private,
6000000022455312539,1,1,0,no,Private,
6000000022455421533,1,1,0,no,Private,
6000000022455744008,1,1,0,no,Private,
6000000022455821857,1,1,0,no,Private,
1637513,1,1,0,no,Private,
6000000022455692168,1,1,0,no,Private,
6000000022455649306,1,1,0,no,Private,
1606152,1,1,0,no,Private,
1606161,1,1,0,no,Private,
6000000020559087710,1,1,0,no,Private,
6000000002809310875,1,1,0,no,Private,
6000000002811129909,1,1,0,no,Private,
372344352900012522,1,1,0,no,Private,
4548580240360065576,1,1,0,no,Private,
4548588199490033099,1,1,0,no,Private,
4543681977460080909,1,1,0,no,Private,
4548575632850044285,1,1,0,no,Private,
4548570835000065565,1,1,0,no,Private,
4548573216850065816,1,1,0,no,Private,
6000000002207904579,1,1,0,no,Private,
6000000002207904583,1,1,0,no,Private,
6000000002207904587,1,1,0,no,Private,
6000000002207904591,1,1,0,no,Private,
4924328785430102864,1,1,0,no,Private,
4924322301060036027,1,1,0,no,Private,
4924324246840087815,1,1,0,no,Private,
6000000038242103914,1,1,0,no,Private,
4924298192370059597,1,1,0,no,Private,
6000000015603537177,1,1,0,no,Private,
6000000065053915978,1,1,0,no,Private,
6000000054372535933,1,1,0,no,Private,
6000000002868895352,1,1,0,no,Private,
5058194697200029054,1,1,0,no,Private,
6000000015603566522,1,1,0,no,Private,
6000000015603575977,1,1,0,no,Private,
6000000010550458212,1,1,0,no,Private,
6000000010550062840,1,1,0,no,Private,
6000000010550002524,1,1,0,no,Private,
6000000010550418434,1,1,0,no,Private,
6000000158018269830,1,1,0,no,Private,
6000000049809800850,1,1,0,no,Private,
6000000006451907380,1,1,0,no,Private,
6000000006451907392,1,1,0,no,Private,
378953809650004505,1,1,0,no,Private,
378943296960012393,1,1,0,no,Private,
378943451830002755,1,1,0,no,Private,
378944163440012391,1,1,0,no,Private,
378942491110004556,1,1,0,no,Private,
378942635380011512,1,1,0,no,Private,
379204449020013491,1,1,0,no,Private,
379206832490011665,1,1,0,no,Private,
379211636520004535,1,1,0,no,Private,
379212190080012521,1,1,0,no,Private,
6000000010180190721,1,1,0,no,Private,
6000000010180279415,1,1,0,no,Private,
6000000010180384289,1,1,0,no,Private,
6000000010179761989,1,1,0,no,Private,
6000000010180360386,1,1,0,no,Private,
6000000010180333796,1,1,0,no,Private,
6000000010180398597,1,1,0,no,Private,
6000000010180340510,1,1,0,no,Private,
6000000010180365430,1,1,0,no,Private,
6000000010179974772,1,1,0,no,Private,
6000000010180351356,1,1,0,no,Private,
6000000003417357843,1,1,0,no,Private,
6000000007847262566,1,1,0,no,Private,
6000000007847456408,1,1,0,no,Private,
6000000007847275852,1,1,0,no,Private,
6000000007847594508,1,1,0,no,Private,
6000000007847600403,1,1,0,no,Private,
6000000007847696768,1,1,0,no,Private,
6000000007847537180,1,1,0,no,Private,
6000000002207893083,1,1,0,no,Private,
6000000002207893087,1,1,0,no,Private,
6000000002207893091,1,1,0,no,Private,
6000000002207893095,1,1,0,no,Private,
6000000002207893466,1,1,0,no,Private,
6000000002207893470,1,1,0,no,Private,
6000000002207893474,1,1,0,no,Private,
6000000002207893508,1,1,0,no,Private,
6000000002207893512,1,1,0,no,Private,
6000000002207893516,1,1,0,no,Private,
6000000002207893520,1,1,0,no,Private,
6000000002207893575,1,1,0,no,Private,
6000000002207893579,1,1,0,no,Private,
6000000002616953337,1,1,0,no,Private,
6000000007455322393,1,1,0,no,Private,
6000000002936397012,1,1,0,no,Private,
6000000206897329856,1,1,0,no,Private,
6000000206897581821,1,1,0,no,Private,
6000000208781779846,1,1,0,no,Private,
6000000208781791876,1,1,0,no,Private,
6000000208781694861,1,1,0,no,Private,
6000000217425977826,1,1,0,no,Private,
6000000216661937837,1,1,0,no,Private,
6000000216662074836,1,1,0,no,Private,
6000000217425900832,1,1,0,no,Private,
6000000216662142829,1,1,0,no,Private,
6000000004531091670,1,1,0,no,Private,
6000000004532620049,1,1,0,no,Private,
6000000004532531917,1,1,0,no,Private,
6000000004532563801,1,1,0,no,Private,
6000000004532587398,1,1,0,no,Private,
6000000004532581725,1,1,0,no,Private,
6000000004532664645,1,1,0,no,Private,
6000000004532617459,1,1,0,no,Private,
6000000015586637226,1,1,0,no,Private,
6000000005101245604,1,1,0,no,Private,
6000000005101373373,1,1,0,no,Private,
6000000005101486267,1,1,0,no,Private,
6000000003045522423,1,1,0,no,Private,
6000000003045504166,1,1,0,no,Private,
6000000003045736166,1,1,0,no,Private,
