geni_id	qid	cjk_names	han_tokens	ko	ja_sourced	zh
6000000013859996157		旃 仲勸 曾	旃 仲勸 曾	전 중권 증		
6000000013859996211		援 曾	援 曾	원 증		
6000000013860001195		寶 惟善 曾	寶 惟善 曾	보 유선 증		
6000000013860001591		𠈶 曾	曾	증		
6000000013860005791		儀 曾	儀 曾	의 증		
6000000013860010955		垂 曾	垂 曾	수 증		
6000000013860014338		植 曾	植 曾	식 증		
6000000013860019450		烱 曾	烱 曾	경 증		
6000000013860019557		楫 曾	楫 曾	즙 증		
6000000013860041702		闡 曾	闡 曾	천 증		
6000000013860050599		行 曾	行 曾	행 증		
6000000013860056492		平 曾	平 曾	평 증		
6000000013860063032		埮 曾	埮 曾	이 증		
6000000013860064667		光 曾	光 曾	광 증		
6000000013860076852		潤 曾	潤 曾	윤 증		
6000000013860077468		弁 曾	弁 曾	변 증		
6000000013860077690		逴 曾	逴 曾	탁 증		
6000000013860079416		万 曾	万 曾	만 증		
6000000013860079645		堂 曾	堂 曾	당 증		
6000000013860083020		玉 曾	玉 曾	옥 증		
6000000013860083142		俌 曾	俌 曾	보 증		
6000000013860088972		潔 曾	潔 曾	결 증		
6000000013860089278		壽 曾	壽 曾	수 증		
6000000013860095534		湘 曾	湘 曾	상 증		
6000000013860096477		徵 曾	徵 曾	징 증		
6000000013860096564		涵 曾	涵 曾	함 증		
6000000013860100967		橫 曾	橫 曾	횡 증		
6000000013860103932		泳 曾	泳 曾	영 증		
6000000013860104846		炳 曾	炳 曾	병 증		
6000000013860110663		基 曾	基 曾	기 증		
6000000013860111332		圭 曾	圭 曾	규 증		
6000000013860115991		曜 曾	曜 曾	요 증		
6000000013860128543		葵 曾	葵 曾	규 증		
6000000013860129495		輯 曾	輯 曾	집 증		
6000000013860161933		棫 曾	棫 曾	역 증		
6000000013860162323		生 曾	生 曾	생 증		
6000000013860165277		鴻 曾	鴻 曾	홍 증		
6000000013860170023		城 曾	城 曾	성 증		
6000000013860172157		涇 曾	涇 曾	경 증		
6000000013860173640		箕 曾	箕 曾	기 증		
6000000013860173918		余 曾	余 曾	여 증		
6000000013860176889		固 曾	固 曾	고 증		
6000000013860177082		德 曾	德 曾	덕 증		
6000000013860178802		震 曾	震 曾	진 증		
6000000013860202760		游 曾	游 曾	유 증		
6000000013860203069		渭 曾	渭 曾	위 증		
6000000013860203745		松 曾	松 曾	송 증		
6000000013860207076		懋 曾	懋 曾	무 증		
6000000013860209963		樺 曾	樺 曾	화 증		
6000000013860212836		盛 曾	盛 曾	성 증		
6000000013860216323		臺 曾	臺 曾	대 증		
6000000013860218465		篤 曾	篤 曾	독 증		
6000000013860221987		儔 曾	儔 曾	주 증		
6000000013860228764		侈 曾	侈 曾	치 증		
6000000013860228994		冀 曾	冀 曾	기 증		
6000000013860234970		宣 曾	宣 曾	선 증		
6000000013860241187		場 曾	場 曾	장 증		
6000000013860251899		墌 曾	墌 曾	척 증		
6000000013860251993		因 曾	因 曾	인 증		
6000000013860257743		樺 曾	樺 曾	화 증		
6000000013860263622		柕 曾	柕 曾	무 증		
6000000013860282230		墻 曾	墻 曾	장 증		
6000000013860290479		芊 曾	芊 曾	천 증		
6000000013860296505		塘 曾	塘 曾	당 증		
6000000013860303634		棥 曾	棥 曾	번 증		
6000000013860306185		萬 曾	萬 曾	만 증		
6000000013860310258		[日常] 曾	曾	증		
6000000013860316766		墴 曾	墴 曾	황 증		
6000000013860318184		佐 曾	佐 曾	좌 증		
6000000013860326852		曜 曾	曜 曾	요 증		
6000000013860331076		崑 曾	崑 曾	곤 증		
6000000013860339979		寬 曾	寬 曾	관 증		
6000000013860340907		知良 曾	知良 曾	지양 증		
6000000013860341911		梓 伯琦 曾	梓 伯琦 曾	재 백기 증		
6000000013860347352		惠 曾	惠 曾	혜 증		
6000000013860354464		勰 曾	勰 曾	협 증		
6000000013860359283		煥 曾	煥 曾	환 증		
6000000013860360307		籍 曾	籍 曾	적 증		
6000000013860363713		躴 曾	躴 曾	낭 증		
6000000013860372213		埜 曾	埜 曾	야 증		
6000000013860382983		朝陽 曾	朝陽 曾	조양 증		
6000000013860388830		樟 曾	樟 曾	장 증		
6000000013860404002		佳 曾	佳 曾	가 증		
6000000013860404554		端仁 正翼 曾	端仁 正翼 曾	단인 정익 증		
6000000013860406170		珍 曾	珍 曾	진 증		
6000000013860407116		渙 曾	渙 曾	환 증		
6000000013860416278		珣 貴文 曾	珣 貴文 曾	순 귀문 증		
6000000013860428787		炤 曾	炤 曾	소 증		
6000000013860442407		震 曾	震 曾	진 증		
6000000013860444905		[句句] 曾	曾	증		
6000000013860447626		肅 曾	肅 曾	숙 증		
6000000013860449910		賝 曾	賝 曾	침 증		
6000000013860457042		楊 曾	楊 曾	양 증		
6000000013860461844	Q107028308	丞 曾	丞 曾	승 증		
6000000013860472381		躬 曾	躬 曾	궁 증		
6000000013860476262		[立隶] 曾	曾	증		
6000000013860484260		海 曾	海 曾	해 증		
6000000013860484314		卓 曾	卓 曾	탁 증		
6000000013860490650		豐 曾	豐 曾	풍 증		
6000000013860492721		崇範 則模 曾	崇範 則模 曾	숭범 칙모 증		
6000000013860504772		墴 曾 | 璜 曾	墴 曾 璜 曾	황 증 황 증		
6000000013860505696		埼 曾	埼 曾	기 증		
6000000013860505886		謀 以忠 曾	謀 以忠 曾	모 이충 증		
6000000013860507413		耀 曾	耀 曾	요 증		
6000000013860509704		暉 曾	暉 曾	휘 증		
6000000013860514766		貺 曾	貺 曾	황 증		
6000000013860515562		崇鼎 曾	崇鼎 曾	숭정 증		
6000000013860519919		中行 曾	中行 曾	중행 증		
6000000013860519961		仔肩 曾	仔肩 曾	자견 증		
6000000013860521802		駢 曾 | 駢 曾 二	駢 曾 駢 曾 二	변 증 변 증 이		
6000000013860522946		洎 曾	洎 曾	계 증		
6000000013860523556		崇德 曾	崇德 曾	숭덕 증		
6000000013860523912		璿 曾	璿 曾	선 증		
6000000013860529620		田 曾	田 曾	전 증		
6000000013860534228		隆 迪蕙 曾	隆 迪蕙 曾	융 적혜 증		
6000000013860539716		銳 曾	銳 曾	예 증		
6000000013860552330		鈞 洪舉 曾	鈞 洪舉 曾	균 홍거 증		
6000000013860557950		靜藩 曾	靜藩 曾	정번 증		
6000000013860563205		鉉 道遠 曾	鉉 道遠 曾	현 도원 증		
6000000013860571137		宏 曾	宏 曾	굉 증		
6000000013860572265		珪 子玉 曾	珪 子玉 曾	규 자옥 증		
6000000013860572520		巹 曾	巹 曾	근 증		
6000000013860573802	Q107028264	曾煬 | 煬 曾	曾煬 煬 曾	증양 양 증		
6000000013860574497		德 曾	德 曾	덕 증		
6000000013860580045		興 兆發 曾	興 兆發 曾	흥 조발 증		
6000000013860591092		早 曾	早 曾	조 증		
6000000013860591279	Q107028277	略 曾	略 曾	약 증		
6000000013860592179		儔 曾	儔 曾	주 증		
6000000013860592403		宥 曾	宥 曾	유 증		
6000000013860594879		季陽 曾	季陽 曾	계양 증		
6000000013860603809		義 曾	義 曾	의 증		
6000000013860607889		[貝睿] 曾	曾	증		
6000000013860612230		舊 惟生 曾	舊 惟生 曾	구 유생 증		
6000000013860612823		崇鄴 曾	崇鄴 曾	숭업 증		
6000000013860617078		綽 曾	綽 曾	작 증		
6000000013860618849		敬修 曾	敬修 曾	경수 증		
6000000013860620448		裕 曾	裕 曾	유 증		
6000000013860621448		儣 曾	儣 曾	광 증		
6000000013860621822		崇楨 曾	崇楨 曾	숭정 증		
6000000013860623587		澄修 曾	澄修 曾	징수 증		
6000000013860624481		慶 曾	慶 曾	경 증		
6000000013860625366		載陽 曾	載陽 曾	재양 증		
6000000013860629968		知恭 曾	知恭 曾	지공 증		
6000000013860631003		隱 曾	隱 曾	은 증		
6000000013860632459		會 曾	會 曾	회 증		
6000000013860634752		知古 曾	知古 曾	지고 증		
6000000013860637719		仕珪 曾	仕珪 曾	사규 증		
6000000013860640845		定澗 曾	定澗 曾	정간 증		
6000000013860652115		煒 曾 | 煒 曾 一	煒 曾 煒 曾 一	위 증 위 증 일		
6000000013860653835		賙 曾	賙 曾	주 증		
6000000013860659080		莊 子蒞 曾	莊 子蒞 曾	장 자이 증		
6000000013860665828		純 曾	純 曾	순 증		
6000000013860671010		輝 延輝 曾	輝 延輝 曾	휘 연휘 증		
6000000013860672846		鑄 曾	鑄 曾	주 증		
6000000013860672957		達 曾	達 曾	달 증		
6000000013860690759		淙榮 曾	淙榮 曾	종영 증		
6000000013860692178		知溫 曾	知溫 曾	지온 증		
6000000013860695253		鉞 曾	鉞 曾	월 증		
6000000013860732093		泳肩 曾	泳肩 曾	영견 증		
6000000013860732699		購 曾	購 曾	구 증		
6000000013860736367		貽 曾	貽 曾	이 증		
6000000013860741407		枻美 曾	枻美 曾	설미 증		
6000000013860741619		匪 曾	匪 曾	비 증		
6000000013860743956		絢修 曾	絢修 曾	현수 증		
6000000013860746485		梆銘 曾	梆銘 曾	방명 증		
6000000013860748532		百荷 曾	百荷 曾	백하 증		
6000000013860748930		垻 曾	垻 曾	파 증		
6000000013860757917		裔修 曾	裔修 曾	예수 증		
6000000013860759063		正矩 曾	正矩 曾	정구 증		
6000000013860759111		迅 曾	迅 曾	신 증		
6000000013860759281		賦 曾	賦 曾	부 증		
6000000013860759507		量聲 曾	量聲 曾	양성 증		
6000000013860759763		言謹 曾	言謹 曾	언근 증		
6000000013860760117		枻基 曾	枻基 曾	설기 증		
6000000013860777922		贍 曾	贍 曾	섬 증		
6000000013860797736		孟魯 曾	孟魯 曾	맹노 증		
6000000013860813411		定洛 曾	定洛 曾	정낙 증		
6000000013860832491		思泳 曾	思泳 曾	사영 증		
6000000013860836492		從修 曾	從修 曾	종수 증		
6000000013860858247		靜芬 曾	靜芬 曾	정분 증		
6000000013860862844		大若 曾	大若 曾	대약 증		
6000000013860867379		珩 曾	珩 曾	형 증		
6000000013860876730		仲連 曾	仲連 曾	중연 증		
6000000013860877409		協淵 曾	協淵 曾	협연 증		
6000000013860877782		仲[年阝] 曾	曾	증		
6000000013860881410		思楀 曾	思楀 曾	사우 증		
6000000013860895479		思承 曾	思承 曾	사승 증		
6000000013860898596		梆錦 曾	梆錦 曾	방금 증		
6000000013860908136		道亨 曾	道亨 曾	도형 증		
6000000013860910008		知言 曾	知言 曾	지언 증		
6000000013860913932		俎粹 曾	俎粹 曾	조수 증		
6000000013860914148		量信 曾	量信 曾	양신 증		
6000000013860922666		仲道 曾	仲道 曾	중도 증		
6000000013860923177		夔 曾	夔 曾	기 증		
6000000013860943332		淙輝 曾	淙輝 曾	종휘 증		
6000000013860944581		友近 曾	友近 曾	우근 증		
6000000013860948125		禮 曾	禮 曾	예 증		
6000000013860950111		珍 曾	珍 曾	진 증		
6000000013860951664		允程 曾	允程 曾	윤정 증		
6000000013860952709		貞德 曾	貞德 曾	정덕 증		
6000000013860958446		旼質 曾	旼質 曾	민질 증		
6000000013860966781		彥光 曾	彥光 曾	언광 증		
6000000013860975241		允秀 曾	允秀 曾	윤수 증		
6000000013860982866		學正 曾	學正 曾	학정 증		
6000000013860997852		祖仔 曾	祖仔 曾	조자 증		
6000000013861033779		友遠 曾	友遠 曾	우원 증		
6000000013861034744		貞貴 曾	貞貴 曾	정귀 증		
6000000013861037670		孟琳 曾	孟琳 曾	맹임 증		
6000000013861049134		協深 曾	協深 曾	협심 증		
6000000013861051528		貞錫 曾	貞錫 曾	정석 증		
6000000013861060937		孟洪 曾	孟洪 曾	맹홍 증		
6000000013861084403		仲余 曾	仲余 曾	중여 증		
6000000013861085672		貞里 曾	貞里 曾	정이 증		
6000000013861089463		旼贊 曾	旼贊 曾	민찬 증		
6000000013861092539		貞鼎 曾	貞鼎 曾	정정 증		
6000000013861100101		彥萼 曾	彥萼 曾	언악 증		
6000000013861100923		學章 曾	學章 曾	학장 증		
6000000013861100955		孟清 曾	孟清 曾	맹청 증		
6000000013861101967		大汶 曾	大汶 曾	대문 증		
6000000013861121387		弘茂 曾	弘茂 曾	홍무 증		
6000000013861127829		貞銘 曾	貞銘 曾	정명 증		
6000000013861138449		貞濂 曾	貞濂 曾	정염 증		
6000000013861148725		大湖 曾	大湖 曾	대호 증		
6000000013861150570		仲明 曾	仲明 曾	중명 증		
6000000013861151290		大貫 曾	大貫 曾	대관 증		
6000000013861157632		貞逵 曾	貞逵 曾	정규 증		
6000000013861167979		聞[竹束] 曾	曾	증		
6000000013861172297		貞瑚 曾	貞瑚 曾	정호 증		
6000000013861176849		聞篁 曾	聞篁 曾	문황 증		
6000000013861178405		大伯 曾	大伯 曾	대백 증		
6000000013861178441		祖肩 曾	祖肩 曾	조견 증		
6000000013861181939		貞亮 曾	貞亮 曾	정양 증		
6000000013861193849		聞瑞 曾	聞瑞 曾	문서 증		
6000000013861205961		貞機 曾	貞機 曾	정기 증		
6000000013861207106		大光 曾	大光 曾	대광 증		
6000000013861210051		大滄 曾	大滄 曾	대창 증		
6000000013861210185		大忠 曾	大忠 曾	대충 증		
6000000013861210430		孟寧 曾	孟寧 曾	맹영 증		
6000000013861212064		大海 曾	大海 曾	대해 증		
6000000013861215128		聞英 曾	聞英 曾	문영 증		
6000000013861221692		貞明 曾	貞明 曾	정명 증		
6000000013861230450		貞錦 曾	貞錦 曾	정금 증		
6000000013861230471		貞鑑 曾	貞鑑 曾	정감 증		
6000000013861230627		聞賢 曾	聞賢 曾	문현 증		
6000000013861233544		聞瓚 曾	聞瓚 曾	문찬 증		
6000000013861239888		孟潤 曾	孟潤 曾	맹윤 증		
6000000013861239998		弘忠 曾	弘忠 曾	홍충 증		
6000000013861243544		聞彥 曾	聞彥 曾	문언 증		
6000000013861246538		聞珍 曾	聞珍 曾	문진 증		
6000000013861253475		聞竺 曾	聞竺 曾	문축 증		
6000000013861258158		聞華 曾	聞華 曾	문화 증		
6000000013861258297		貞鏗 曾	貞鏗 曾	정갱 증		
6000000013861260013		孟豪 曾	孟豪 曾	맹호 증		
6000000013861260396		弘恩 曾	弘恩 曾	홍은 증		
6000000013861269592		貞亨 曾	貞亨 曾	정형 증		
6000000013861275131		貞泰 曾	貞泰 曾	정태 증		
6000000013861278626		聞第 曾	聞第 曾	문제 증		
6000000013861298973		貞伯 曾	貞伯 曾	정백 증		
6000000013861303260		孟璋 曾	孟璋 曾	맹장 증		
6000000013861310532		弘志 曾	弘志 曾	홍지 증		
6000000013861310831		貞儼 曾	貞儼 曾	정엄 증		
6000000013861315058		貞漢 曾	貞漢 曾	정한 증		
6000000013861315218		貞豪 曾	貞豪 曾	정호 증		
6000000013861315896		聞笙 曾	聞笙 曾	문생 증		
6000000013861316143		聞節 曾	聞節 曾	문절 증		
6000000013861318343		貞俊 曾	貞俊 曾	정준 증		
6000000013861334029		貞亭 曾	貞亭 曾	정정 증		
6000000013861350057		學遠 曾	學遠 曾	학원 증		
6000000013861357531		貞舉 曾	貞舉 曾	정거 증		
6000000013861358565		貞任 曾	貞任 曾	정임 증		
6000000013861362655		貞冕 曾	貞冕 曾	정면 증		
6000000013861374431		貞仲 曾	貞仲 曾	정중 증		
6000000013861385097		弘慜 曾	弘慜 曾	홍민 증		
6000000013861386287		貞伶 曾	貞伶 曾	정영 증		
6000000013861400170		弘應 曾	弘應 曾	홍응 증		
6000000013861433050		弘感 曾	弘感 曾	홍감 증		
6000000013861472294		貞伸 曾	貞伸 曾	정신 증		
6000000013866669656		聞䇮 曾	聞䇮 曾	문임 증		
6000000013867404899		弘祚 曾	弘祚 曾	홍조 증		
6000000013867482614		貞黌 曾	貞黌 曾	정횡 증		
6000000013867510928		孟球 曾	孟球 曾	맹구 증		
6000000013867514434		貞倍 曾	貞倍 曾	정배 증		
6000000013867517792		孟弟 曾	孟弟 曾	맹제 증		
6000000013867537639		貞代 曾	貞代 曾	정대 증		
6000000013867544847		聞簾 曾	聞簾 曾	문염 증		
6000000013867549554		貞佳 曾	貞佳 曾	정가 증		
6000000013867556856		貞像 曾	貞像 曾	정상 증		
6000000013867599828		貞倫 曾	貞倫 曾	정윤 증		
6000000013867604602		貞傑 曾	貞傑 曾	정걸 증		
6000000013867613981		弘恕 曾	弘恕 曾	홍서 증		
6000000013867623455		貞修 曾	貞修 曾	정수 증		
6000000013867623535		聞筆 曾	聞筆 曾	문필 증		
6000000013867623721		聞德 曾	聞德 曾	문덕 증		
6000000013867624620		貞傅 曾	貞傅 曾	정부 증		
6000000013867625835		貞儒 曾	貞儒 曾	정유 증		
6000000013867634394		貞仁 曾	貞仁 曾	정인 증		
6000000013867638451		貞儀 曾	貞儀 曾	정의 증		
6000000013867642836		弘勝 曾	弘勝 曾	홍승 증		
6000000013867646621		聞酇 曾	聞酇 曾	문찬 증		
6000000013867651498		弘惠 曾	弘惠 曾	홍혜 증		
6000000013867651886		弘楨 曾	弘楨 曾	홍정 증		
6000000013867657487		貞仕 曾	貞仕 曾	정사 증		
6000000013867657634		孟珪 曾	孟珪 曾	맹규 증		
6000000013867667621		弘德 曾	弘德 曾	홍덕 증		
6000000013867672619		聞佳 曾	聞佳 曾	문가 증		
6000000013867675102		貞僢 曾	貞僢 曾	정천 증		
6000000013867678909		貞柯 曾	貞柯 曾	정가 증		
6000000013867681250		聞筠 曾	聞筠 曾	문균 증		
6000000013867683173		貞倬 曾	貞倬 曾	정탁 증		
6000000013867704660		聞相 曾	聞相 曾	문상 증		
6000000013867706309		孟琦 曾	孟琦 曾	맹기 증		
6000000013867717620		聞籥 曾	聞籥 曾	문약 증		
6000000013867737591		貞連 曾	貞連 曾	정연 증		
6000000013867754847		孟榮 曾	孟榮 曾	맹영 증		
6000000013867766012		弘息 曾	弘息 曾	홍식 증		
6000000013867769035		聞揚 曾	聞揚 曾	문양 증		
6000000013867773318		貞科 曾	貞科 曾	정과 증		
6000000013867774397		聞良 曾	聞良 曾	문양 증		
6000000013867774540		聞聘 曾	聞聘 曾	문빙 증		
6000000013867783461		聞鼎 曾	聞鼎 曾	문정 증		
6000000013867783626		貞宗 曾	貞宗 曾	정종 증		
6000000013867784508		聞盟 曾	聞盟 曾	문맹 증		
6000000013867784527		聞盟 曾	聞盟 曾	문맹 증		
6000000013867784598		貞璽 曾	貞璽 曾	정새 증		
6000000013867785605		貞文 曾	貞文 曾	정문 증		
6000000013867788504		貞曲 曾	貞曲 曾	정곡 증		
6000000013867788696		貞茹 曾	貞茹 曾	정여 증		
6000000013867788705		貞榮 曾	貞榮 曾	정영 증		
6000000013867789342		貞住 曾	貞住 曾	정주 증		
6000000013867789519		弘祥 曾	弘祥 曾	홍상 증		
6000000013867794879		聞墇 曾	聞墇 曾	문장 증		
6000000013867800088		貞魁 曾	貞魁 曾	정괴 증		
6000000013867807869		聞宰 曾	聞宰 曾	문재 증		
6000000013867808323		聞箎 曾	聞箎 曾	문호 증		
6000000013867820134		貞學 曾	貞學 曾	정학 증		
6000000013867820292		貞偉 曾	貞偉 曾	정위 증		
6000000013867823703		聞圭 曾	聞圭 曾	문규 증		
6000000013867827002		聞箱 曾	聞箱 曾	문상 증		
6000000013867827164		弘祿 曾	弘祿 曾	홍녹 증		
6000000013867830120		貞典 曾	貞典 曾	정전 증		
6000000013867837406		弘麟 曾	弘麟 曾	홍인 증		
6000000013867841049		弘彥 曾	弘彥 曾	홍언 증		
