qid	geni_id
Q76327924	6000000005598803170
Q76349152	6000000007226788807
Q76351147	6000000003043305735
Q76355889	6000000030449788965
Q76355972	6000000178223815833
Q76356096	6000000015731083002
Q76356145	6000000003827883178
Q76360503	6000000002188035127
Q76360509	6000000003615927528
Q76366971	6000000062570666270
Q77059608	6000000076917424213
Q81363375	6000000028203370110
Q81827036	6000000009305060696
Q83276398	6000000009056631335
Q83457171	6000000009353808033
Q83505139	6000000017606702172
Q85033119	4309965836790042037
Q85244893	6000000018358933594
Q85681788	6000000003645908687
Q85821475	6000000015075441601
Q85875399	6000000014863360380
Q85986394	6000000009946084437
Q86058502	6000000182593254821
Q87278828	6000000006727810296
Q87593012	6000000003827826066
Q88293934	6000000019618177930
Q88505543	6000000208723359842
Q89981623	6000000007312257608
Q90238048	6000000008987223854
Q91351356	6000000041218317302
Q91361630	6000000003828382547
Q93258316	6000000041235474285
Q94580010	6000000008518501535
Q94621240	6000000017323799525
Q94732131	6000000007862470635
Q94775227	6000000020663901700
Q94775402	6000000014803594888
Q94790988	6000000025065760850
Q94910724	6000000001504723577
Q94938559	6000000003081207122
Q95243484	6000000009886129821
Q95972040	6000000004350410970
Q96075180	6000000012362852984
Q96075879	6000000003243378525
Q96089808	6000000081249343361
Q96243621	6000000009305140395
Q96244445	6000000007026896336
Q96244910	6000000000474020777
Q96244934	6000000000172380772
Q96244935	6000000000474020786
Q96335515	6000000011095778264
Q96970651	6000000006444730302
Q97014195	6000000014920635833
Q97207794	6000000058353999857
Q97210542	6000000015985188920
Q97649921	6000000012922813777
Q97783170	6000000001062599699
Q97784623	6000000004868786391
Q97784976	6000000016838032990
Q97821557	6000000006127737061
Q98077086	6000000015471268805
Q98180381	6000000010934387089
Q98481229	6000000005088929182
Q98545742	6000000007498866024
Q98545952	6000000016831353327
Q98593776	6000000207456779848
Q98594429	6000000008484708896
Q98690001	6000000009856159559
Q98697636	6000000004306824607
Q98703644	6000000006127737776
Q98931393	6000000049971413821
Q98962364	6000000002187564405
Q98967076	6000000007605561246
Q99075854	6000000021121691616
Q99202609	6000000003587948825
Q99202612	6000000006426234038
Q99207610	6000000000769973327
Q99207667	6000000025771297850
Q99302524	6000000002134908727
Q99373530	6000000012736619268
Q99455880	6000000003827737344
Q99471772	6000000006127355545
Q99689971	6000000010597890991
Q99803157	6000000016104394435
Q99805126	6000000003494656599
Q100231006	6000000010028823051
Q100369234	6000000004250708393
Q100441649	6000000063791737012
Q100995353	6000000003611861221
Q101247028	6000000011851454732
Q101247544	5542933444820063488
Q101353830	6000000003827663468
Q101402700	6000000040287657550
Q101424903	6000000012460614118
Q101439354	6000000014222884682
Q101508034	6000000006241826534
Q101509606	6000000003122317213
Q102070255	6000000008966294330
Q102121588	6000000007664006350
Q102227210	6000000014907035152
Q102818863	6000000015767278849
Q102828921	6000000000473895824
Q102829039	6000000000473881068
Q102836664	6000000016980997647
Q102859546	6000000003122450472
Q102860154	6000000003122380542
Q103771956	6000000003883549023
Q103771971	6000000003883345592
Q103772007	6000000006127223821
Q103773586	6000000007334156256
Q103838060	6000000003076287902
Q104172926	5501867237950074875
Q104224002	6000000030347394345
Q104383015	6000000000274988385
Q104538299	6000000015228135141
Q104549962	6000000009785796787
Q104550158	6000000013007809177
Q104550167	6000000007787563524
Q104578164	6000000003812682176
Q104637503	6000000006101348460
Q105356987	6000000007965697382
Q105481894	6000000014921901951
Q105499437	6000000013338208452
Q105636176	6000000009968757483
Q105702593	6000000051949297839
Q105726316	6000000006880491517
Q105750676	6000000006962933281
Q105796231	4085368611040124960
Q105815062	6000000003494751766
Q105815780	6000000008682150745
Q105817297	6000000026673860891
Q105819478	6000000006728419095
Q105834490	6000000225172653922
Q105887544	6000000003827719119
Q105900312	6000000007015116238
Q105906043	6000000017582686705
Q105944783	6000000040133332567
Q106072786	6000000011714053165
Q106084932	6000000018922194662
Q106206114	6000000019266411640
Q106427969	6000000014786421799
Q106466498	6000000147121329863
Q106501319	6000000025955734360
Q106501356	6000000004868779945
Q106563045	6000000010398679679
Q106590904	6000000038093464655
Q106631309	6000000025096315132
Q106773933	6000000006127899411
Q106794997	6000000003645864806
Q106836569	6000000021373007660
Q106967442	6000000009600603517
Q106989254	6000000006962848294
Q107058328	6000000097624451913
Q107116257	6000000011988552046
Q107211410	6000000021542229776
Q107293812	6000000096529485886
Q107315159	6000000000172363594
Q107427313	6000000045435234029
Q107492417	6000000041313787914
Q107797800	5503016610520047492
Q107889504	6000000013268299073
Q108082048	6000000000127834170
Q108184561	6000000006727753196
Q108291713	6000000029266353268
Q108312177	6000000015765085772
Q108319034	6000000003243439858
Q108379177	6000000004549096098
Q108410149	6000000018447390008
Q108431579	6000000010742355467
Q108478428	6000000009144928401
Q108491754	6000000007804304521
Q108492386	6000000007803499711
Q108554162	6000000001504693386
Q108582402	6000000017369871503
Q108608118	6000000029576112920
Q108615809	6000000007755407668
Q108654845	6000000017550321832
Q108654979	6000000018610336409
Q108673638	6000000076005021009
Q108743048	6000000013352959474
Q108767949	6000000031983393426
Q108772852	6000000009886150806
Q108836495	6000000008650175115
Q108870661	6000000009013810291
Q108914600	6000000006127291667
Q108914778	6000000006127423825
Q108937197	6000000009217450213
Q109010841	6000000015743105753
Q109118497	6000000117761499887
Q109119172	6000000117759967999
Q109157915	6000000016756993399
Q109191857	6000000006937657381
Q109265048	6000000003133670452
Q109294802	6000000008659473731
Q109296034	6000000007484036461
Q109296043	6000000006127576609
Q109296145	6000000011218270271
Q109296398	6000000006127496847
Q109296452	6000000006127550687
Q109296500	6000000009437474869
Q109335354	6000000169820541828
Q109480152	6000000007300905347
Q109494334	6000000001501073724
Q109546615	6000000007343898358
Q109588936	6000000019928138689
Q109589229	6000000027449541916
Q109663400	6000000007305492646
Q109676104	6000000039156379949
Q109748208	5410064495110138761
Q109807709	6000000026796184478
Q109808367	6000000003827484711
Q109829800	6000000006127732211
Q109829893	6000000011714588237
Q109835051	6000000008269915234
Q109835201	6000000012977321409
Q109835397	6000000008840975651
Q109835398	6000000008841179321
Q109835400	6000000008889872098
Q109835490	6000000008659258932
Q109835501	6000000003833442597
Q109835504	6000000012617393921
Q109835643	6000000011697764866
Q109852820	6000000007412324404
Q109952542	4379737901000069623
Q109954365	6000000012819903231
Q110066505	6000000007180791286
Q110067806	6000000194106062823
Q110102894	6000000017895846865
Q110151673	6000000006127783693
Q110151674	6000000021473080190
Q110151781	6000000006127830565
Q110151789	6000000032879859227
Q110153084	6000000025438274042
Q110153585	6000000003827435945
Q110153912	6000000003827529672
Q110154132	6000000016328130026
Q110154133	6000000016327893939
Q110154752	6000000036408163828
Q110221372	6000000019898259071
Q110231041	6000000007311831371
Q110260857	6000000014024644179
Q110260890	6000000046770551944
Q110261562	6000000026022953819
Q110261685	6000000008684221093
Q110261972	6000000017758205608
Q110302791	6000000005264351012
Q110303080	6000000013402027084
Q110303120	6000000008650363594
Q110303124	6000000013482854614
Q110303165	6000000006127523222
Q110304541	6000000027443308939
Q110304544	6000000009420748215
Q110304545	6000000006127529405
Q110304566	6000000012959953951
Q110304572	6000000026866364033
Q110304582	6000000012959992080
Q110304587	6000000000410689230
Q110304710	6000000001504232472
Q110310488	6000000021024654853
Q110313429	6000000011490688545
Q110313452	6000000001334601101
Q110322747	6000000008978472545
Q110325932	6000000008681090986
Q110326420	6000000026413446354
Q110332803	6000000073815980104
Q110332813	6000000001877468038
Q110352548	6000000003828092096
Q110367083	6000000025968451354
Q110367270	6000000015037717585
Q110378108	6000000003827527658
Q110378177	6000000003827470075
Q110378546	6000000045058172858
Q110379160	6000000219773331922
Q110380789	6000000011268276903
Q110380868	6000000014914287487
Q110380875	6000000021244361981
Q110381566	6000000015547114751
Q110383578	6000000018733901219
Q110385411	6000000022485983783
Q110385575	6000000015443548559
Q110386133	6000000051473556949
Q110386164	6000000001882580286
Q110386180	6000000010072298964
Q110386205	4240537919610035130
Q110395628	6000000013266007036
Q110395711	6000000007948266424
Q110395728	6000000006127907643
Q110396133	6000000028323795756
Q110396647	6000000004382495289
Q110398597	6000000173131091129
Q110402866	6000000007761163335
Q110411147	6000000019752077245
Q110413744	6000000197103215895
Q110414716	6000000009653039461
Q110414785	6000000003827521169
Q110415677	6000000019797018175
Q110422553	6000000003493098627
Q110423132	6000000019910457008
Q110457041	6000000007885175961
Q110457044	6000000000581186204
Q110457049	6000000007602850104
Q110457053	6000000010801213418
Q110457058	6000000010082399733
Q110457060	6000000013397856067
Q110457747	6000000000728114149
Q110458839	6000000001877506543
Q110459726	6000000052261325928
Q110506328	6000000222287487827
Q110521323	6000000010696104489
Q110521333	6000000016764963751
Q110536960	6000000001542361980
Q110537154	6000000000437181848
Q110539418	6000000020603626824
Q110540492	6000000119530151908
Q110540792	6000000039842937304
Q110547936	6000000009401706934
Q110547941	6000000008935291612
Q110547956	6000000009401513008
Q110547994	6000000001799769002
Q110548033	6000000006127732124
Q110548038	6000000012566638313
Q110548051	6000000012819676325
Q110548098	6000000006197190216
Q110548255	6000000008199184742
Q110548812	6000000009683996520
Q110548816	6000000003997660624
Q110548896	6000000007753308375
Q110549129	6000000016452889263
Q110549913	6000000015207113404
Q110550148	6000000003827818398
Q110556569	6000000014920423384
Q110558398	6000000014024467267
Q110558406	6000000022710683442
Q110561236	6000000000064294716
Q110570727	6000000003827467866
Q110574671	6000000102170161933
Q110578221	6000000003827568801
Q110581651	6000000003649776335
Q110582255	6000000009918172702
Q110583426	6000000041409063584
Q110586778	6000000098117790876
Q110588143	6000000013060015019
Q110588144	6000000013383710566
Q110588399	6000000015269061545
Q110601798	6000000003827681200
Q110602334	6000000003827746357
Q110602457	6000000002818164545
Q110602583	6000000011285814290
Q110602983	6000000015022431228
Q110613409	6000000080610954150
Q110616162	6000000018065755404
Q110618642	6000000010535402819
Q110621422	6000000007289863298
Q110635491	6000000002195023552
Q110635630	6000000003243334805
Q110640849	6000000014712622569
Q110641098	6000000003828078936
Q110643466	6000000001500841840
Q110659153	6000000045395223966
Q110705218	6000000018619659996
Q110715227	6000000015358768469
Q110715532	6000000016849773352
Q110760913	6000000040516580078
Q110868159	6000000013193943601
Q110894017	6000000006602861452
Q110910336	6000000184286585868
Q110935100	6000000013153509053
Q111076321	6000000018289061173
Q111292649	6000000193210556821
Q111364483	6000000100275587899
Q111369706	6000000059567975907
Q111534150	6000000009056498809
Q111577322	6000000014873498184
Q111652714	6000000210257708843
Q111989378	6000000002616868482
Q111989537	6000000000908857709
Q111989591	6000000011533226330
Q111994823	6000000004868918209
Q111998458	6000000017664297909
Q112264966	6000000014933665442
Q112302365	6000000081802470231
Q112311423	6000000011146855374
Q112335950	6000000007187443249
Q112528658	6000000030710450142
Q112531549	6000000039643149388
Q112532020	6000000001783169632
Q112629867	6000000006952612472
Q112706948	6000000007361128662
Q112872171	6000000015596382385
Q112914540	4885074634600058124
Q112957856	6000000015878665613
Q112969318	5551039491240054568
Q112969835	6000000000047260007
Q112973885	6000000006127783950
Q113004776	6000000020307890019
Q113007770	6000000013296788468
Q113087385	6000000015167106058
Q113367259	6000000027725198242
Q113373365	6000000008580376755
Q113558596	6000000015627533277
Q113559872	6000000009552944193
Q113953794	6000000015700801914
Q113975482	6000000003122446350
Q114072498	6000000024516051022
Q114246730	6000000009773037719
Q114773494	6000000011484536035
Q115463451	6000000014276081769
Q115478582	6000000010312162320
Q115631647	6000000008496913568
Q115634293	6000000021151358482
Q115634343	6000000017519557647
Q115870524	6000000001720701399
Q115871066	6000000011646054014
Q115921364	6000000008277037586
Q115974208	6000000012566732488
Q115974232	6000000002057995919
Q115974234	6000000002058275118
Q116003424	6000000000641025836
Q116003885	6000000000160873181
Q116004171	6000000015369319239
Q116004510	6000000011490745614
Q116004568	6000000007915298090
Q116004579	6000000009335540459
Q116004896	6000000017370050238
Q116004914	6000000021631656168
Q116005158	6000000003828413118
Q116005186	6000000000760532621
Q116005192	6000000000760616399
Q116005583	6000000006727827476
Q116006417	6000000015892184315
Q116007057	6000000002491697159
Q116007123	6000000003858661896
Q116007604	6000000003827158895
Q116040749	6000000017519515493
Q116041756	4992560568760070125
Q116045628	6000000018059875014
Q116053620	4336098268660050248
Q116054588	6000000056374116880
Q116085341	6000000008205509159
Q116096233	6000000046767644745
Q116102436	6000000001504310289
Q116112557	6000000000437027691
Q116125141	6000000007606804310
Q116126758	6000000015735919719
Q116131103	6000000018247905483
Q116146069	6000000007006870276
Q116146087	6000000153065001858
Q116147392	6000000038736442162
Q116147489	6000000056175070862
Q116150015	6000000003827746052
Q116150245	6000000007373557391
Q116156433	6000000041715970201
Q116169288	6000000003827624264
Q116172832	6000000022838744532
Q116174177	6000000002172713444
Q116177456	6000000006727839182
Q116187108	6000000031263355341
Q116385310	6000000005653788225
Q116439449	6000000019583224446
Q116469293	6000000015201679806
Q116471678	6000000003645870236
Q116471737	6000000031008254317
Q116474334	6000000012565017393
Q116478123	6000000039511741247
Q116508873	6000000002937182547
Q116775360	6000000000572198595
Q116779751	6000000008847604706
Q116782679	6000000018596129993
Q116796070	6000000081728145996
Q116812065	5644583770390083526
Q116812240	6000000071742655080
Q116812392	6000000057138662867
Q116839806	6000000089981631935
Q116871443	6000000114724176241
Q116918815	6000000009304988409
Q117052931	6000000026392411139
Q117276434	6000000015155044460
Q117303291	6000000008481458843
Q117337593	6000000171752856577
Q117367691	6000000012556993508
Q117483192	6000000022694276148
Q117562239	6000000006101234724
Q117750541	6000000028889290416
Q117804438	6000000071390476083
Q117929805	6000000009156780869
Q117929958	6000000011038267009
Q117930351	6000000071643178125
Q118174970	6000000014222884682
Q118174971	6000000013539409733
Q118174972	6000000013228338305
Q118203845	6000000020039252119
Q118404503	6000000019225978432
Q118455760	6000000017816826600
Q118465115	6000000007868457290
Q118873871	5328303555460067975
Q119311834	6000000008907978062
Q120434952	6000000002483947092
Q120499021	6000000006127401147
Q120986435	6000000003827305200
Q121173473	6000000006877167373
Q121289706	6000000012566146196
Q121362501	6000000007598076234
Q122361491	6000000081049364893
Q122980318	6000000010573777066
Q123158323	4612958
Q123252155	6000000002187750363
Q123416193	6000000084692100327
Q123423104	6000000009374829718
Q123436165	6000000077947469102
Q123662894	6000000019363291664
Q123690154	6000000007283508357
Q123763507	6000000019273152104
Q123763665	6000000078759418839
Q123763907	6000000019226100079
Q124088873	6000000031948732327
Q124162993	6000000008504215494
Q124378716	6000000027817386844
Q124387375	6000000079864890835
Q124568714	6000000013207216147
Q124606874	6000000013257070935
Q124608453	6000000007473614567
Q124694235	6000000008988775900
Q124823283	6000000006962975094
Q124823297	6000000006962713572
Q124861057	6000000007602269108
Q124866449	6000000006963057128
Q125524814	6000000003827809292
Q125692055	6000000010008038238
Q126002714	6000000006980155171
Q126191310	6000000006127177289
Q126217078	6000000007984616966
Q126281321	6000000008580498708
Q126364971	6000000018514868748
Q127270437	6000000023140541858
Q127270460	6000000008534577293
Q127270462	6000000011533077050
Q127270549	6000000008530784559
Q127270620	6000000010459795393
Q127270688	6000000007511906560
Q127609305	6000000006127526080
Q127867456	6000000018883686130
Q128047994	6000000017744552201
Q128851984	6000000003669568307
Q129094470	6000000016162051363
Q129094825	6000000000640931229
Q129699571	6000000191590164828
Q130118232	6000000017542715277
Q130334556	6000000005619727117
Q130335459	6000000006827749116
Q130339034	6000000195118790842
Q130341543	6000000000224947407
Q130358565	6000000165356138858
Q130358732	6000000110696585846
Q130358919	6000000110693103843
Q130359165	6000000215820366829
Q130524451	6000000167042807821
Q130564935	6000000006127147310
Q130570562	6000000021380914313
Q130635823	6000000029124587412
Q130683609	6000000001504314081
Q130684265	6000000006127651336
Q130684369	6000000006127651347
Q130698173	6000000011809154022
Q130755124	6000000006127355736
Q130772654	6000000000119280899
Q131126210	6000000015088452596
Q131143022	6000000007481626249
Q131256410	6000000000269766458
Q131306355	6000000003897399365
Q131322945	6000000005965086576
Q131441907	6000000012823556417
Q131582026	6000000009385903747
Q131726338	6000000013401960220
Q131726352	6000000013289190946
Q131726353	6000000008269934190
Q131726951	6000000006127409064
Q131726979	6000000011830814416
Q131726981	6000000008529620579
Q131727076	6000000012011827263
Q131727094	6000000011830675570
Q131731096	6000000078631403621
Q131740910	6000000010800923744
Q131740911	6000000010801393457
Q131740913	6000000010801381528
Q131805898	6000000004978130558
Q131834418	6000000014783992636
Q131862852	6000000007276182504
Q131934986	6000000033750703542
Q132083397	6000000005738744450
Q132176605	6000000005007286315
Q132449598	6000000019682594631
Q132540391	6000000006595611887
Q133283826	6000000012587945660
Q133283834	6000000007622043040
Q133309309	6000000018930892371
Q133680557	6000000004160995319
Q133825293	6000000008467554009
Q133861599	6000000000119593014
Q133861600	6000000006128321561
Q134269509	6000000003295664915
Q134498447	6000000012875573275
Q134546510	6000000008496890939
Q134626249	6000000012568331721
Q134761202	6000000009793637917
Q134883589	6000000010982420935
Q134885604	6000000006127170643
Q134895550	6000000008908061070
Q135441621	6000000000041472701
Q135479974	6000000012587936505
Q135479987	6000000011660493986
Q135480138	6000000011713042906
Q135480148	6000000013175410922
Q135480230	6000000012640406848
Q135480235	6000000012641171021
Q135480258	6000000009693938328
Q135480259	6000000009693821507
Q135511412	6000000006127594415
Q135661262	6000000011851638339
Q135661264	6000000011851554953
Q135663209	6000000001504646816
Q135665878	6000000007771742337
Q135855612	6000000012001279962
Q135934120	6000000011605001389
Q136028286	6000000007460832349
Q136028287	6000000007509570928
Q136243114	6000000001804702573
Q136260136	6000000017047119369
Q136337438	6000000015223526968
Q136338567	6000000056865702275
Q136349033	6000000017090812821
Q136376226	6000000007818378500
Q136376245	6000000001606349437
Q136376248	6000000218596775990
Q136376354	6000000007105636875
Q136376355	6000000045408586867
Q136376387	6000000000572428039
Q136377316	6000000042010642221
Q136389130	6000000003894905625
Q136412585	6000000013332909180
Q136515523	6000000006845841322
Q136532810	6000000007304410654
Q136534453	6000000007960724509
Q136535370	6000000011392988620
Q136536614	6000000012360773044
Q136538388	6000000006588474956
Q136555866	6000000007096357577
Q136660380	6000000007095332291
Q136822651	6000000022570663436
Q137213784	6000000008830654894
Q137453049	6000000027578671774
Q137645970	6000000073766100943
Q137806522	6000000008386607464
Q137806559	6000000008385820935
Q138160216	6000000028979697648
Q138495479	6000000048840958018
Q138582215	1415237
Q139042001	6000000021801820504
Q139412624	6000000056237410152
Q139572415	6000000009737639054
Q139602685	6000000009515373723
Q139602801	6000000001709406833
Q139765075	6000000002764969779
Q139822361	6000000009130670737
Q139989261	6000000009300050064
Q139996297	6000000006911473220
Q139997218	6000000004577963540
Q140068848	6000000206513305540
Q140223521	6000000014024808964
Q140429171	6000000012820965311
Q140480533	6000000083735498049
Q140518222	6000000027449519181
Q140571851	6000000066833528926
Q140572540	6000000010129327338
Q140736242	6000000018625242110
Q140736358	6000000018625267111
Q140736729	6000000175547513863
Q140756921	6000000011125788092
Q140795508	6000000002188113422
Q140936506	6000000206513305540
Q141100597	6000000007362944126
Q141101580	6000000109758804875
Q141101633	6000000007026413129
Q141147977	6000000023826069701
