geni_id	qid	en_label	n_cjk_forms	candidate_label	given|surname|_MARNM per record	display_join_forms
6000000036584427964	Q18905331	Wang Anli	2	王安禮	安禮 和甫|撫州臨川|王 ;; || ;; 安禮 和甫|撫州臨川|王	安禮 和甫 撫州臨川 | Wang Anli 王安禮
6000000036584532927	Q45389721	Wang Yongzhi	2	王用之	用之|撫州臨川|王 ;; || ;; 用之|撫州臨川|王	用之 撫州臨川 | Wang Yongzhi 王用之
6000000036584541946	Q45401557	Wang Anren	2	王安仁	安仁 常甫|撫州臨川|王 ;; || ;; 安仁 常甫|撫州臨川|王	安仁 常甫 撫州臨川 | Wang Anren 王安仁
6000000036584557916	Q45359357	Wang Anshang	2	王安上	安上|撫州臨川|王 ;; || ;; 安上|撫州臨川|王	安上 撫州臨川 | Wang Anshang 王安上
6000000037090031794	Q55715713		1	沈旋	旋 士規|吳興武康|沈 ;; 旋 士規|吳興武康|沈	旋 士規 吳興武康
6000000037090272651	Q66439693		2	沈賀	賀||沈 ;; 賀|沈|	賀 | 賀 沈
6000000037090877234	Q66439691		2	沈陵	陵||沈 ;; 陵|沈|	陵 | 陵 沈
6000000037090998960	Q66439692		2	沈延	延||沈 ;; 延|沈|	延 | 延 沈
6000000037091143839	Q66439690		2	沈曼	曼||沈 ;; 曼|沈|	曼 | 曼 沈
6000000037590601525	Q45401605	Wang Pang	2	王滂	滂|撫州臨川|王 ;; || ;; 滂|撫州臨川|王	滂 撫州臨川 | Wang Pang 王滂
6000000037590820321	Q45431126	Wang Shi	2	王	|撫州臨川|王 ;; || ;; |撫州臨川|王	撫州臨川 | Wang Shi (wife of Wu Anchi) 王氏(吳安持妻)
6000000037590844347	Q45359877	Wu Anchi	2	吳安持	安持|建州浦城|吳 ;; || ;; 安持|建州浦城|吳	安持 建州浦城 | Wu Anchi 吳安持
6000000037590871222	Q45366151	Ye Tao	2	葉濤	濤 致遠|處州龍泉|葉 ;; || ;; 濤 致遠|處州龍泉|葉	濤 致遠 處州龍泉 | Ye Tao 葉濤
6000000037590883097	Q45363121	Wu Fen	2	吳蕡	蕡 成之|撫州金谿|吳 ;; || ;; 蕡 成之|撫州金谿|吳	蕡 成之 撫州金谿 | Wu Fen 吳蕡
6000000037590954077	Q45390716	Wu Xiandao	2	吳顯道	顯道|撫州金谿|吳 ;; || ;; 顯道|撫州金谿|吳	顯道 撫州金谿 | Wu Xiandao 吳顯道
6000000037591026708	Q45390714	Wu Meng	2	吳蒙	蒙|撫州金谿|吳 ;; || ;; 蒙|撫州金谿|吳	蒙 撫州金谿 | Wu Meng 吳蒙
6000000037591151789	Q16077491	Wang Cun	2	王存	存 正仲|潤州丹陽|王 ;; || ;; 存 正仲|潤州丹陽|王	存 正仲 潤州丹陽 | Wang Cun 王存
6000000037591166715	Q45363132	Wu Shili	2	吳師禮	師禮 安仲|杭州錢塘|吳 ;; || ;; 師禮 安仲|杭州錢塘|吳	師禮 安仲 杭州錢塘 | Wu Shili 吳師禮
6000000037591171683	Q45364104	Wu Shi	2	吳	|撫州金谿|吳 ;; || ;; |撫州金谿|吳	撫州金谿 | Wu Shi (wife of Wang Ling) 吳氏(王令妻)
6000000037591245597	Q45364102	Wu Shi	2	吳	|撫州金谿|吳 ;; || ;; |撫州金谿|吳	撫州金谿 | Wu Shi (wife of Wang Yi) 吳氏(王益妻)
6000000037591297321	Q45390710	Wu Deyun	2	吳德筠	德筠|撫州金谿|吳 ;; || ;; 德筠|撫州金谿|吳	德筠 撫州金谿 | Wu Deyun 吳德筠
6000000037591379321	Q45366130	Wu Tian	2	吳畋	畋|撫州金谿|吳 ;; || ;; 畋|撫州金谿|吳	畋 撫州金谿 | Wu Tian 吳畋
6000000037591422645	Q45366082	Wang Lv	2	王律	律|潤州丹陽|王 ;; || ;; 律|潤州丹陽|王	律 潤州丹陽 | Wang Lü 王律
6000000037591478488	Q45386597	Wu Zi	2	吳諮	諮 周朋|杭州錢塘|吳 ;; || ;; 諮 周朋|杭州錢塘|吳	諮 周朋 杭州錢塘 | Wu Zi 吳諮
6000000037591503482	Q45363052	Wang Wei	2	王微	微|潤州丹陽|王 ;; || ;; 微|潤州丹陽|王	微 潤州丹陽 | Wang Wei 王微
6000000037591515207	Q2898768	Wang Ling	2	王令	令 逢原|揚州廣陵|王 ;; || ;; 令 逢原|揚州廣陵|王	令 逢原 揚州廣陵 | Wang Ling 王令
6000000037591559980	Q45363115	Wu Min	2	吳敏	敏|撫州金谿|吳 ;; || ;; 敏|撫州金谿|吳	敏 撫州金谿 | Wu Min 吳敏
6000000037591582013	Q45390713	Wu Rui	2	吳芮	芮|撫州金谿|吳 ;; || ;; 芮|撫州金谿|吳	芮 撫州金谿 | Wu Rui 吳芮
6000000037591597159	Q45359969	Wu Yue	2	吳說	說 傅朋|杭州錢塘|吳 ;; || ;; 說 傅朋|杭州錢塘|吳	說 傅朋 杭州錢塘 | Wu Yue 吳說
6000000037603178579	Q45391360	Su Kuo	2	蘇适	适 仲南|眉州眉山|蘇 ;; || ;; 适 仲南|眉州眉山|蘇	适 仲南 眉州眉山 | Su Kuo 蘇适
6000000037603270240	Q45391369	Su Jian	2	蘇簡	簡 伯業|婺州金華|蘇 ;; || ;; 簡 伯業|婺州金華|蘇	簡 伯業 婺州金華 | Su Jian 蘇簡
6000000037603387400	Q45391354	Su Jiong	2	蘇逈	逈 彥遠|眉州眉山|蘇 ;; || ;; 逈 彥遠|眉州眉山|蘇	逈 彥遠 眉州眉山 | Su Jiong 蘇逈
6000000037603431461	Q45358667	Su Zhou	2	蘇籀	籀 仲滋|婺州金華|蘇 ;; || ;; 籀 仲滋|婺州金華|蘇	籀 仲滋 婺州金華 | Su Zhou 蘇籀
6000000037603605908	Q45390717	Wu Que	2	吳愨	愨 德榖|常州武進|吳 ;; || ;; 愨 德榖|常州武進|吳	愨 德榖 常州武進 | Wu Que 吳愨
6000000037603687944	Q45358656	Su Chi	2	蘇遲	遲 伯克|眉州眉山|蘇 ;; || ;; 遲 伯克|眉州眉山|蘇	遲 伯克 眉州眉山 | Su Chi 蘇遲
6000000037603781935	Q45358703	Su Ce	2	蘇策	策 伯演 伯行|婺州金華|蘇 ;; || ;; 策 伯演 伯行|婺州金華|蘇	策 伯演 伯行 婺州金華 | Su Ce 蘇策
6000000037678045908	Q16075968	Fan Chunli	2	范純禮	純禮 夷叟 彝叟|蘇州吳縣|范 ;; || ;; 純禮 夷叟 彝叟|蘇州吳縣|范	純禮 夷叟 彝叟 蘇州吳縣 | Fan Chunli 范純禮
6000000037700339204	Q19825226	Fan Chuncui	2	范純粹	純粹 德孺|蘇州吳縣|范 ;; || ;; 純粹 德孺|蘇州吳縣|范	純粹 德孺 蘇州吳縣 | Fan Chuncui 范純粹
6000000037700386149	Q15926068	Fan Chunren	2	范純仁	純仁 堯夫|蘇州吳縣|范 ;; || ;; 純仁 堯夫|蘇州吳縣|范	純仁 堯夫 蘇州吳縣 | Fan Chunren 范純仁
6000000037721770284	Q45365261	Wang Bi	2	王毖	毖|大名莘縣|王 ;; || ;; 毖|大名莘縣|王	毖 大名莘縣 | Wang Bi 王毖
6000000037721778568	Q19653769	Fan Zhengguo	2	范正國	正國 子義|蘇州吳縣|范 ;; || ;; 正國 子義|蘇州吳縣|范	正國 子義 蘇州吳縣 | Fan Zhengguo 范正國
6000000037721819352	Q19653772	Fan Zhengsi	2	范正思	正思 子思 子默|蘇州吳縣|范 ;; || ;; 正思 子思 子默|蘇州吳縣|范	正思 子思 子默 蘇州吳縣 | Fan Zhengsi 范正思
6000000037721915382	Q19653773	Fan Zhengmin	2	范正民	正民 子政|蘇州吳縣|范 ;; || ;; 正民 子政|蘇州吳縣|范	正民 子政 蘇州吳縣 | Fan Zhengmin 范正民
6000000037722004326	Q45365195	Sima Hong	2	司馬宏	宏|陝州夏縣|司馬 ;; || ;; 宏|陝州夏縣|司馬	宏 陝州夏縣 | Sima Hong 司馬宏
6000000037722051249	Q19653770	Fan Zhengping	2	范正平	正平 子夷|蘇州吳縣|范 ;; || ;; 正平 子夷|蘇州吳縣|范	正平 子夷 蘇州吳縣 | Fan Zhengping 范正平
6000000037722053264	Q45362694	Cai Gu	2	蔡穀	穀|宋州宋城|蔡 ;; || ;; 穀|宋州宋城|蔡	穀 宋州宋城 | Cai Gu 蔡穀
6000000037722083273	Q45365217	Cui Baosun	2	崔保孫	保孫 祖德|開封鄢陵|崔 ;; || ;; 保孫 祖德|開封鄢陵|崔	保孫 祖德 開封鄢陵 | Cui Baosun 崔保孫
6000000037722184067	Q45363791	Wang Shi	2	王	|大名莘縣|王 ;; || ;; |大名莘縣|王	大名莘縣 | Wang Shi (wife of Fan Chunren) 王氏(范純仁妻)
6000000037722359879	Q45426590	Fan Zhenglu	2	范正路	正路|河南洛陽|范 ;; || ;; 正路|河南洛陽|范	正路 河南洛陽 | Fan Zhenglu 范正路
6000000037722398165	Q45433544	Wang Gui	2	王規	規 方叔|大名莘縣|王 ;; || ;; 規 方叔|大名莘縣|王	規 方叔 大名莘縣 | Wang Gui 王規
6000000037745968305	Q45356323	Han Qi	2	韓跂	跂 至之|相州安陽|韓 ;; || ;; 跂 至之|相州安陽|韓	跂 至之 相州安陽 | Han Qi 韓跂
6000000037746249975	Q45383980	Fan Zhengfu	2	范正夫	正夫 子立|蘇州吳縣|范 ;; || ;; 正夫 子立|蘇州吳縣|范	正夫 子立 蘇州吳縣 | Fan Zhengfu 范正夫
6000000037869833609	Q10317793	Chao Jiong	2	晁迥	迥 明遠|徐州彭城|晁 ;; || ;; 迥 明遠|徐州彭城|晁	迥 明遠 徐州彭城 | Chao Jiong 晁迥
6000000037870028817	Q45360422	Chao Zhongwei	2	晁仲蔚	仲蔚|開封|晁 ;; || ;; 仲蔚|開封|晁	仲蔚 開封 | Chao Zhongwei 晁仲蔚
6000000037870103592	Q45378085	Chao Zhongyuan	2	晁仲淵	仲淵|開封|晁 ;; || ;; 仲淵|開封|晁	仲淵 開封 | Chao Zhongyuan 晁仲淵
6000000037870412063	Q45365351	Chao Zhongyan	2	晁仲衍	仲衍 子長|開德清豐|晁 ;; || ;; 仲衍 子長|開德清豐|晁	仲衍 子長 開德清豐 | Chao Zhongyan 晁仲衍
6000000037888702674	Q45377977	Chao Duanzhong	3	晁端中	端中 元升|濟州鉅野|晁 ;; || ;; 端中 元升|濟州鉅野|晁 ;; ||	端中 元升 濟州鉅野 | Chao Duanzhong 晁端中 | 晁端中 (元升)
6000000037888980437	Q45354631	Chao Duanyan	2	晁端彥	端彥 美叔|濟州鉅野|晁 ;; || ;; 端彥 美叔|濟州鉅野|晁	端彥 美叔 濟州鉅野 | Chao Duanyan 晁端彥
6000000037889074236	Q45377968	Chao Zhongxun	2	晁仲詢	仲詢 芻民|濟州任城|晁 ;; || ;; 仲詢 芻民|濟州任城|晁	仲詢 芻民 濟州任城 | Chao Zhongxun 晁仲詢
6000000037889287747	Q10295880	Zhang Biaochen	2	張表臣	表臣 正民|單州單父|張 ;; || ;; 表臣 正民|單州單父|張	表臣 正民 單州單父 | Zhang Biaochen 張表臣
6000000037889289306	Q8050756	Ye Mengde	2	葉夢得	夢得 少蘊|蘇州吳縣|葉 ;; || ;; 夢得 少蘊|蘇州吳縣|葉	夢得 少蘊 蘇州吳縣 | Ye Mengde 葉夢得
6000000037889310875	Q45360455	Chao Duanyou	2	晁端友	端友 君成|濟州巨野|晁 ;; || ;; 端友 君成|濟州巨野|晁	端友 君成 濟州巨野 | Chao Duanyou 晁端友
6000000037889379259	Q45360447	Chao Duanli	2	晁端禮	端禮 次膺|濟州鉅野|晁 ;; || ;; 端禮 次膺|濟州鉅野|晁	端禮 次膺 濟州鉅野 | Chao Duanli 晁端禮
6000000037889380326	Q45369681	Chao Gongsu	2	晁公遡	公遡 子西|濟州鉅野|晁 ;; || ;; 公遡 子西|濟州鉅野|晁	公遡 子西 濟州鉅野 | Chao Gongsu 晁公遡
6000000037889421516	Q45360413	Chao Quan	2	晁佺	佺|汴州開封|晁 ;; || ;; 佺|汴州開封|晁	佺 汴州開封 | Chao Quan 晁佺
6000000037889594982	Q45360420	Chao Zhongcan	2	晁仲參	仲參 孝先|濟州鉅野|晁 ;; || ;; 仲參 孝先|濟州鉅野|晁	仲參 孝先 濟州鉅野 | Chao Zhongcan 晁仲參
6000000037889757848	Q5072727	Chao Chongzhi	2	晁沖之	沖之 叔用 用道|濟州鉅野|晁 ;; || ;; 沖之 叔用 用道|濟州鉅野|晁	沖之 叔用 用道 濟州鉅野 | Chao Chongzhi 晁沖之
6000000037889848910	Q45360462	Chao Yongzhi	2	晁詠之	詠之 之道|濟州鉅野|晁 ;; || ;; 詠之 之道|濟州鉅野|晁	詠之 之道 濟州鉅野 | Chao Yongzhi 晁詠之
6000000037889899021	Q45378024	Chao Duangui	2	晁端規	端規 夢規|濟州任城|晁 ;; || ;; 端規 夢規|濟州任城|晁	端規 夢規 濟州任城 | Chao Duangui 晁端規
6000000037890140333	Q11091628	Zeng Zhao	2	曾肇	肇 子開|建昌南豐|曾 ;; || ;; 肇 子開|建昌南豐|曾	肇 子開 建昌南豐 | Zeng Zhao 曾肇
6000000037890215169	Q45383383	Zeng Renwang	3	Zēng 曾仁旺	仁旺|Zēng 曾|Zēng 曾 ;; || ;; 仁旺|撫州南豐|曾	仁旺 Zēng 曾 | Zeng Renwang 曾仁旺 | 仁旺 撫州南豐
6000000037890358015	Q7228641	Zeng Zhiyao	3	Zēng 曾致堯	致堯 正臣|Zēng 曾|Zēng 曾 ;; || ;; 致堯 正臣|建昌南豐|曾	致堯 正臣 Zēng 曾 | Zeng Zhiyao 曾致堯 | 致堯 正臣 建昌南豐
6000000037890432957	Q45366040	Zeng Yizhan	3	Zēng 曾易佔	易佔 不疑|Zēng 曾|Zēng 曾 ;; || ;; 易占 不疑|建昌南豐|曾	易佔 不疑 Zēng 曾 | Zeng Yizhan 曾易占 | 易占 不疑 建昌南豐
6000000037910423126	Q45384004	Fan Zhifang	2	范直方	直方|河南洛陽|范 ;; || ;; 直方|河南洛陽|范	直方 河南洛陽 | Fan Zhifang 范直方
6000000037910596056	Q19825225	Fan Zhiyun	2	范直筠	直筠|饒州樂平|范 ;; || ;; 直筠|饒州樂平|范	直筠 饒州樂平 | Fan Zhiyun 范直筠
6000000037910886848	Q45365953	Sima Kang	2	司馬康	康 公休|陝州夏縣|司馬 ;; || ;; 康 公休|陝州夏縣|司馬	康 公休 陝州夏縣 | Sima Kang 司馬康
6000000038027087780	Q45358164	Lv Xichun	2	呂希純	希純 子進|壽州|呂 ;; || ;; 希純 子進|壽州|呂	希純 子進 壽州 | Lv Xichun 呂希純
6000000038027132594	Q45358166	Lv Xiji	2	呂希績	希績 紀常|壽州|呂 ;; || ;; 希績 紀常|壽州|呂	希績 紀常 壽州 | Lv Xiji 呂希績
6000000038027512540	Q9627021	Lü Qiaonian	2	呂喬年	喬年 巽伯|婺州金華|呂 ;; || ;; 喬年 巽伯|婺州金華|呂	喬年 巽伯 婺州金華 | Lü Qiaonian 呂喬年
6000000038027526626	Q45387597	Lv Dalun	2	呂大倫	大倫 時敘|婺州金華|呂 ;; || ;; 大倫 時敘|婺州金華|呂	大倫 時敘 婺州金華 | Lü Dalun 呂大倫
6000000038027655458	Q45358233	Lv Yongzhong	2	呂用中	用中 敦智|婺州金華|呂 ;; || ;; 用中 敦智|婺州金華|呂	用中 敦智 婺州金華 | Lü Yongzhong 呂用中
6000000038027664245	Q65798587	Zeng Shi	2	曾	|婺州金華|曾 ;; || ;; |婺州金華|曾	婺州金華 | Zeng Shi (wife of Lü Daqi) 曾氏(呂大器妻)
6000000038027775997	Q45358203	Lv Bengzhong	2	呂弸中	弸中 仁武|壽州|呂 ;; || ;; 弸中 仁武|壽州|呂	弸中 仁武 壽州 | Lü Bengzhong 呂弸中
6000000038027862834	Q45387681	Lv Congjian	2	呂從簡	從簡|河南洛陽|呂 ;; || ;; 從簡|河南洛陽|呂	從簡 河南洛陽 | Lv Congjian 呂從簡
6000000038027902868	Q9627182	Lü Daqi	2	呂大器	大器 治先|壽州|呂 ;; || ;; 大器 治先|壽州|呂	大器 治先 壽州 | Lü Daqi 呂大器
6000000038045643543	Q16075953	Fan Chong	2	范沖	沖 元長|成都華陽|范 ;; || ;; 沖 元長|成都華陽|范	沖 元長 成都華陽 | Fan Chong 范沖
6000000038045782808	Q45369517	Fan Zushu	2	范祖述	祖述|成都華陽|范 ;; || ;; 祖述|成都華陽|范	祖述 成都華陽 | Fan Zushu 范祖述
6000000038045947317	Q45365617	Fan Baizhi	2	范百之	百之|成都華陽|范 ;; || ;; 百之|成都華陽|范	百之 成都華陽 | Fan Baizhi 范百之
6000000038045959341	Q15912473	Fan Zuyu	2	范祖禹	祖禹 淳夫 夢得|成都華陽|范 ;; || ;; 祖禹 淳夫 夢得|成都華陽|范	祖禹 淳夫 夢得 成都華陽 | Fan Zuyu 范祖禹
6000000038046062185	Q45384116	Fan Zhongbiao	2	范仲彪	仲彪 炳文|成都華陽|范 ;; || ;; 仲彪 炳文|成都華陽|范	仲彪 炳文 成都華陽 | Fan Zhongbiao 范仲彪
6000000038046081130	Q10503917	Fan Wen	2	范溫	溫 元實|成都華陽|范 ;; || ;; 溫 元實|成都華陽|范	溫 元實 成都華陽 | Fan Wen 范溫
6000000038046256338	Q16078116	Fan Kai	2	范鍇	鍇|成都華陽|范 ;; || ;; 鍇|成都華陽|范	鍇 成都華陽 | Fan Kai 范鍇
6000000038046299496	Q45369521	Fan Cui	2	范漼	漼 叔源|成都華陽|范 ;; || ;; 漼 叔源|成都華陽|范	漼 叔源 成都華陽 | Fan Cui 范漼
6000000038046431203	Q45369525	Fan Zhongfu	2	范仲黼	仲黼 文叔|成都華陽|范 ;; || ;; 仲黼 文叔|成都華陽|范	仲黼 文叔 成都華陽 | Fan Zhongfu 范仲黼
6000000038046543985	Q45389161	Fan Zude	2	范祖德	祖德|成都華陽|范 ;; || ;; 祖德|成都華陽|范	祖德 成都華陽 | Fan Zude 范祖德
6000000038046558315	Q45384021	Fan Baisui	2	范百歲	百歲 子老|許州長社|范 ;; || ;; 百歲 子老|許州長社|范	百歲 子老 許州長社 | Fan Baisui 范百歲
6000000038046559861	Q15897363	Fan Bailu	2	范百祿	百祿 子功|成都華陽|范 ;; || ;; 百祿 子功|成都華陽|范	百祿 子功 成都華陽 | Fan Bailu 范百祿
6000000038046573201	Q45361116	Fan Bailu	2	范百慮	百慮|許州長社|范 ;; || ;; 百慮|許州長社|范	百慮 許州長社 | Fan Bailu 范百慮
6000000038046578306	Q45378696	Fan Baikui	2	范百揆	百揆 子中|成都華陽|范 ;; || ;; 百揆 子中|成都華陽|范	百揆 子中 成都華陽 | Fan Baikui 范百揆
6000000038046601874	Q45409962	Fan Zuxiu	2	范祖修	祖修|成都華陽|范 ;; || ;; 祖修|成都華陽|范	祖修 成都華陽 | Fan Zuxiu 范祖修
6000000038046617910	Q45384035	Fan Zuyi	2	范祖義	祖義|成都華陽|范 ;; || ;; 祖義|成都華陽|范	祖義 成都華陽 | Fan Zuyi 范祖義
6000000038046721827	Q45384103	Fan Zhongyun	2	范仲芸	仲芸|成都華陽|范 ;; || ;; 仲芸|成都華陽|范	仲芸 成都華陽 | Fan Zhongyun 范仲芸
6000000038046765960	Q45361112	Fan Baijia	2	范百嘉	百嘉 子豐|成都華陽|范 ;; || ;; 百嘉 子豐|成都華陽|范	百嘉 子豐 成都華陽 | Fan Baijia 范百嘉
6000000038046835879	Q16078123	Fan Zi	2	范鎡	鎡|成都華陽|范 ;; || ;; 鎡|成都華陽|范	鎡 成都華陽 | Fan Zi 范鎡
6000000038067986658	Q45391511	Su Dan	2	蘇澹	澹 希白|眉州眉山|蘇 ;; || ;; 澹 希白|眉州眉山|蘇	澹 希白 眉州眉山 | Su Dan 蘇澹
6000000038068824837	Q45362419	Su Xu	2	蘇序	序 仲先|眉州眉山|蘇 ;; || ;; 序 仲先|眉州眉山|蘇	序 仲先 眉州眉山 | Su Xu 蘇序
6000000038068827870	Q45362424	Su Huan	2	蘇渙	渙 文甫|眉州眉山|蘇 ;; || ;; 渙 文甫|眉州眉山|蘇	渙 文甫 眉州眉山 | Su Huan 蘇渙
6000000038069434232	Q45362806	Zeng Xiaochuo	2	曾孝綽	孝綽|泉州晉江|曾 ;; || ;; 孝綽|泉州晉江|曾	孝綽 泉州晉江 | Zeng Xiaochuo 曾孝綽
6000000038069538248	Q10324555	Zeng Xiaoyun	2	曾孝蘊	孝蘊 處善|泉州晉江|曾 ;; || ;; 孝蘊 處善|泉州晉江|曾	孝蘊 處善 泉州晉江 | Zeng Xiaoyun 曾孝蘊
6000000038069706867	Q10324490	Zeng Xiaokuan	2	Zēng 曾孝寬	孝寬 令綽|泉州晉江|Zēng 曾 ;; || ;; 孝寬 令綽|泉州晉江|曾	孝寬 令綽 泉州晉江 | Zēng Xiào Kuān 曾孝寬, 114, 102, 49, 45, 10世
6000000038069848844	Q45362811	Zeng Xiaozong	2	曾孝(辶朮)	孝(辶朮)|泉州晉江|曾 ;; || ;; 孝(辶朮)|泉州晉江|曾	孝(辶朮) 泉州晉江 | Zeng Xiaozong 曾孝(辶朮)
6000000038072286844	Q16906305	Liu Zheng	2	留正	正 仲至|泉州永春|留 ;; || ;; 正 仲至|泉州永春|留	正 仲至 泉州永春 | Liu Zheng 留正
6000000038102862807	Q45361238	Han Wei	2	韓緯	緯|開封雍邱|韓 ;; || ;; 緯|開封雍邱|韓	緯 開封雍邱 | Han Wei 韓緯
6000000038103070605	Q45363640	Wang Che	2	王徹	徹 文通|大名莘縣|王 ;; || ;; 徹 文通|大名莘縣|王	徹 文通 大名莘縣 | Wang Che 王
6000000038103076416	Q45363823	Wang Shi	2	王	|大名莘縣|王 ;; || ;; |大名莘縣|王	大名莘縣 | Wang Shi (wife of Han Yi) 王氏(韓億妻)
6000000038103238377	Q15912341	Wang Dan	2	王旦	旦 子明|大名莘縣|王 ;; || ;; 旦 子明|大名莘縣|王	旦 子明 大名莘縣 | Wang Dan 王旦
6000000038103360175	Q45387403	Wang Yan	2	王言	言 伯謹|大名莘縣|王 ;; || ;; 言 伯謹|大名莘縣|王	言 伯謹 大名莘縣 | Wang Yan 王言
6000000038103401147	Q45359676	Wang Su	2	王素	素 仲儀|大名莘縣|王 ;; || ;; 素 仲儀|大名莘縣|王	素 仲儀 大名莘縣 | Wang Su 王素
6000000038103475036	Q16075990	Han Yi	2	韓億	億 宗魏|開封雍邱|韓 ;; || ;; 億 宗魏|開封雍邱|韓	億 宗魏 開封雍邱 | Han Yi 韓億
6000000038103481223	Q45356376	Han Yi	2	韓繹	繹 仲連|開封雍邱|韓 ;; || ;; 繹 仲連|開封雍邱|韓	繹 仲連 開封雍邱 | Han Yi 韓繹
6000000038103550828	Q45387413	Wang Chong	2	王沖	沖 仲和|大名莘縣|王 ;; || ;; 沖 仲和|大名莘縣|王	沖 仲和 大名莘縣 | Wang Chong 王沖
6000000038103572025	Q10566063	Han Wei	2	韓維	維 持國|開封雍邱|韓 ;; || ;; 維 持國|開封雍邱|韓	維 持國 開封雍邱 | Han Wei 韓維
6000000038103633821	Q45362961	Wang Hu	2	王祐	祐 景叔|大名莘縣|王 ;; || ;; 祐 景叔|大名莘縣|王	祐 景叔 大名莘縣 | Wang Hu 王祜
6000000038103653012	Q45356399	Han Zong	2	韓綜	綜 仲文|開封雍邱|韓 ;; || ;; 綜 仲文|開封雍邱|韓	綜 仲文 開封雍邱 | Han Zong 韓綜
6000000038103670902	Q45387406	Wang Xu	2	王旭	旭 仲明|大名莘縣|王 ;; || ;; 旭 仲明|大名莘縣|王	旭 仲明 大名莘縣 | Wang Xu 王旭
6000000038103702983	Q16903326	Han Zhen	2	韓縝	縝 玉汝|開封雍邱|韓 ;; || ;; 縝 玉汝|開封雍邱|韓	縝 玉汝 開封雍邱 | Han Zhen 韓縝
6000000038103711847	Q45387409	Wang Yi	2	王懿	懿 文德|大名莘縣|王 ;; || ;; 懿 文德|大名莘縣|王	懿 文德 大名莘縣 | Wang Yi 王懿
6000000038103757899	Q15912964	Han Jiang	2	韓絳	絳 子華|開封雍邱|韓 ;; || ;; 絳 子華|開封雍邱|韓	絳 子華 開封雍邱 | Han Jiang 韓絳
6000000038106321698	Q45356407	Han Zongliang	2	韓宗良	宗良|開封雍邱|韓 ;; || ;; 宗良|開封雍邱|韓	宗良 開封雍邱 | Han Zongliang 韓宗良
6000000038106381514	Q45356408	Han Zongshi	2	韓宗師	宗師 傳道|開封雍邱|韓 ;; || ;; 宗師 傳道|開封雍邱|韓	宗師 傳道 開封雍邱 | Han Zongshi 韓宗師
6000000038106489419	Q45361230	Han Zongzhi	2	韓宗質	宗質|開封雍邱|韓 ;; || ;; 宗質|開封雍邱|韓	宗質 開封雍邱 | Han Zongzhi 韓宗質
6000000038106577817	Q15905324	Fan Tan	2	范坦	坦 伯履|河南洛陽|范 ;; || ;; 坦 伯履|河南洛陽|范	坦 伯履 河南洛陽 | Fan Tan 范坦
6000000038106822133	Q45356410	Han Zongdao	2	韓宗道	宗道 持正|開封雍邱|韓 ;; || ;; 宗道 持正|開封雍邱|韓	宗道 持正 開封雍邱 | Han Zongdao 韓宗道
6000000038106925035	Q45356413	Han Zongyan	2	韓宗彥	宗彥 欽聖|開封雍邱|韓 ;; || ;; 宗彥 欽聖|開封雍邱|韓	宗彥 欽聖 開封雍邱 | Han Zongyan 韓宗彥
6000000038106945956	Q45356402	Han Zongzhi	2	韓宗直	宗直|開封雍邱|韓 ;; || ;; 宗直|開封雍邱|韓	宗直 開封雍邱 | Han Zongzhi 韓宗直
6000000038106946677	Q45363805	Fan Shi	2	范	|大名宗城|范 ;; || ;; |大名宗城|范	大名宗城 | Fan Shi (wife of Han Jiang) 范氏(韓絳妻)
6000000038107134968	Q45384389	Han Mian	2	韓𥾝	𥾝|開封雍邱|韓 ;; || ;; 𥾝|開封雍邱|韓	𥾝 開封雍邱 | Han Mian 韓緬
6000000038107311161	Q45365076	Fan Lingsun	2	范令孫	令孫|大名宗城|范 ;; || ;; 令孫|大名宗城|范	令孫 大名宗城 | Fan Lingsun 范令孫
6000000038107381886	Q45384551	Fan Hao	2	范鎬	鎬|河南洛陽|范 ;; || ;; 鎬|河南洛陽|范	鎬 河南洛陽 | Fan Hao 范鎬
6000000038131534105	Q45361355	Xu Yuanheng	2	胥元衡	元衡 平叔|潭州長沙|胥 ;; || ;; 元衡 平叔|潭州長沙|胥	元衡 平叔 潭州長沙 | Xu Yuanheng 胥元衡
6000000038131907786	Q45366037	Zeng Xun	2	曾纁	纁 元禮|鎮江丹徒|曾 ;; || ;; 纁 元禮|鎮江丹徒|曾	纁 元禮 鎮江丹徒 | Zeng Xun 曾纁
6000000038132026760	Q45380815	Zeng Yang	2	曾愓	愓|鎮江丹徒|曾 ;; || ;; 愓|鎮江丹徒|曾	愓 鎮江丹徒 | Zeng Yang 曾愓
6000000038132071754	Q45364938	Zeng Deke	2	曾德克	德克 淑珍|建昌南豐|曾 ;; || ;; 德克 淑珍|建昌南豐|曾	德克 淑珍 建昌南豐 | Zeng Deke 曾德克
6000000038132118799	Q45363059	Wang Yin	2	王絪	絪|建昌南城|王 ;; || ;; 絪|建昌南城|王	絪 建昌南城 | Wang Yin 王絪
6000000038132262482	Q45380812	Zeng Tong	2	曾統	統 元中|建昌南豐|曾 ;; || ;; 統 元中|建昌南豐|曾	統 元中 建昌南豐 | Zeng Tong 曾統
6000000038132263227	Q45402037	Wang You	2	王斿	斿 元龍|撫州臨川|王 ;; || ;; 斿 元龍|撫州臨川|王	斿 元龍 撫州臨川 | Wang You 王斿
