geni_id	relation	other	verdict	other_in_post_merge
6000000006990618280	spouses	6000000006990320514	would be dropped	no
6000000006993790608	parents	6000000006993847522	would be dropped	no
6000000006993840911	children	6000000006994725030	would be dropped	no
6000000006995845984	children	6000000070582971861	would be dropped	no
6000000007001076103	spouses	6000000006999621920	would be dropped	no
6000000007007342129	parents	6000000001891393511	would be dropped	no
6000000007007508953	children	6000000009818412587	would be dropped	no
6000000007008534182	children	6000000009817338889	would be dropped	no
6000000007017849358	parents	6000000007018022024	would be dropped	no
6000000007018508166	parents	6000000002788526737	would be dropped	no
6000000007018508166	parents	6000000003866156478	would be dropped	no
6000000007019173155	children	6000000007018008609	would be dropped	no
6000000007026289178	parents	6000000003269484358	would be dropped	no
6000000007026289178	spouses	6000000007026879017	would be dropped	no
6000000007026289178	children	6000000008937320278	would be dropped	no
6000000007026634047	spouses	6000000007026441228	would be dropped	no
6000000007026634047	children	6000000002533871580	would be dropped	no
6000000007026634047	children	6000000007025998787	would be dropped	no
6000000007026634047	children	6000000007026441243	would be dropped	no
6000000007026634047	children	6000000007026511214	would be dropped	no
6000000007026634047	children	6000000007026695029	would be dropped	yes
6000000007026634047	children	6000000007026752173	would be dropped	no
6000000007026695029	parents	6000000007026441228	would be dropped	no
6000000007026695029	parents	6000000007026634047	would be dropped	yes
6000000007027198114	parents	6000000007026997147	would be dropped	no
6000000007027252123	spouses	6000000007026991287	would be dropped	no
6000000007035681349	spouses	6000000007035873207	would be dropped	yes
6000000007035696871	children	6000000007035689430	would be dropped	no
6000000007035696871	children	6000000007035974087	would be dropped	no
6000000007035696871	children	6000000007036003027	would be dropped	no
6000000007035754318	children	6000000007035742325	would be dropped	no
6000000007035842119	spouses	6000000001751628265	would be dropped	no
6000000007035842119	spouses	6000000007035887055	would be dropped	no
6000000007035873207	spouses	6000000007035681349	would be dropped	yes
6000000007035873207	spouses	6000000007044660243	would be dropped	no
6000000007036273420	parents	6000000007036316922	would be dropped	no
6000000007036273420	parents	6000000007036436285	would be dropped	no
6000000007036360542	spouses	6000000007036790127	would be dropped	no
6000000007036467585	spouses	6000000001870624302	would be dropped	no
6000000007036467585	children	6000000007036637123	would be dropped	yes
6000000007036637123	parents	6000000001870624302	would be dropped	no
6000000007036637123	parents	6000000007036467585	would be dropped	yes
6000000007036637123	spouses	6000000007036575255	would be dropped	no
6000000007036693334	spouses	6000000007036965053	would be dropped	no
6000000007036693334	children	6000000007036450637	would be dropped	no
6000000007036775376	spouses	6000000007036237866	would be dropped	no
6000000007036850027	spouses	6000000007036911054	would be dropped	no
6000000007036850027	children	6000000007036965053	would be dropped	no
6000000007045248100	spouses	6000000007045194100	would be dropped	no
6000000007045253066	spouses	6000000007044927300	would be dropped	no
6000000007053951404	children	6000000001893961329	would be dropped	yes
6000000007053951404	children	6000000004163862879	would be dropped	no
6000000007053951404	children	6000000004164007094	would be dropped	no
6000000007062133362	parents	6000000008430830031	would be dropped	no
6000000007062691567	parents	6000000007211943695	would be dropped	no
6000000007062754662	parents	6000000007211170221	would be dropped	no
6000000007062931706	parents	6000000002367958478	would be dropped	no
6000000007062931706	parents	6000000002368082284	would be dropped	no
6000000007063112303	parents	6000000007212043313	would be dropped	no
6000000007063126040	parents	6000000002204126708	would be dropped	no
6000000007063126040	parents	6000000007063133114	would be dropped	no
6000000007063126040	spouses	6000000007062691613	would be dropped	no
6000000007066086282	spouses	6000000007065752348	would be dropped	no
6000000007066089259	parents	6000000007049170135	would be dropped	no
6000000007066089259	parents	6000000007065841224	would be dropped	no
6000000007066454181	parents	6000000001881963401	would be dropped	no
6000000007066454181	parents	6000000001882134491	would be dropped	yes
6000000007066947135	parents	6000000007066858282	would be dropped	no
6000000007068739022	spouses	6000000007329688915	would be dropped	no
6000000007068739022	children	6000000002294721493	would be dropped	no
6000000007068739022	children	6000000002837459642	would be dropped	no
6000000007068739022	children	6000000005747717667	would be dropped	no
6000000007068739022	children	6000000006996911672	would be dropped	no
6000000007068739022	children	6000000016135649161	would be dropped	no
6000000007068739022	children	6000000016164354122	would be dropped	no
6000000007072010141	parents	6000000002243633017	would be dropped	no
6000000007072010141	spouses	6000000007072075023	would be dropped	no
6000000007072583219	children	6000000007072962073	would be dropped	no
6000000007073003030	parents	6000000007046495248	would be dropped	no
6000000007073003030	parents	6000000007072882032	would be dropped	no
6000000007073712030	parents	6000000002204577628	would be dropped	no
6000000007073727010	spouses	6000000007071928212	would be dropped	no
6000000007074885293	parents	6000000004339621448	would be dropped	no
6000000007074885293	parents	6000000004339667571	would be dropped	no
6000000007078594594	spouses	6000000007078530618	would be dropped	no
6000000007081321070	parents	6000000001774286946	would be dropped	no
6000000007081321070	parents	6000000001775395587	would be dropped	no
6000000007088660575	spouses	6000000007089015225	would be dropped	no
6000000007088773499	spouses	6000000007089140238	would be dropped	no
6000000007088773499	children	6000000006990405479	would be dropped	no
6000000007089126374	spouses	6000000012620311372	would be dropped	no
6000000007089192366	spouses	6000000012620311372	would be dropped	no
6000000007089192366	children	6000000001774161721	would be dropped	yes
6000000007089192366	children	6000000002240225353	would be dropped	no
6000000007089192366	children	6000000003091077381	would be dropped	no
6000000007089192366	children	6000000009371839687	would be dropped	no
6000000007089192366	children	6000000012619948812	would be dropped	no
6000000007089219314	spouses	6000000003057264395	would be dropped	no
6000000007089811342	parents	6000000007089763335	would be dropped	no
6000000007089811342	parents	6000000007089872260	would be dropped	yes
6000000007089872260	spouses	6000000007089763335	would be dropped	no
6000000007089872260	children	6000000007089811342	would be dropped	yes
6000000007090399630	children	6000000007090092800	would be dropped	no
6000000007094892111	parents	6000000000162830875	would be dropped	no
6000000007094892111	parents	6000000008640413240	would be dropped	no
6000000007097187205	parents	6000000009353244882	would be dropped	no
6000000007097187205	parents	6000000009353346740	would be dropped	no
6000000007097294383	parents	6000000003029288859	would be dropped	yes
6000000007097294383	parents	6000000003029365855	would be dropped	no
6000000007098367801	parents	6000000007098592287	would be dropped	no
6000000007098373325	parents	6000000003256315183	would be dropped	no
6000000007098425441	parents	6000000001984916782	would be dropped	no
6000000007098676610	spouses	6000000007099782386	would be dropped	no
6000000007099005679	spouses	6000000007100911355	would be dropped	yes
6000000007100174440	children	6000000007099918440	would be dropped	no
6000000007100224278	children	6000000007099614416	would be dropped	no
6000000007100678295	spouses	6000000007106341760	would be dropped	yes
6000000007100911355	spouses	6000000007099005679	would be dropped	yes
6000000007102552513	spouses	6000000007102659771	would be dropped	no
6000000007102552513	children	6000000007105864904	would be dropped	no
6000000007106341760	spouses	6000000007100678295	would be dropped	yes
6000000007106600456	parents	6000000007106640422	would be dropped	no
6000000007106600456	parents	6000000007106948236	would be dropped	no
6000000007107495241	spouses	6000000002506554257	would be dropped	no
6000000007107495241	children	6000000002506531140	would be dropped	no
6000000007107495241	children	6000000002506582350	would be dropped	no
6000000007107495241	children	6000000009147585626	would be dropped	no
6000000007110400325	parents	6000000001867526132	would be dropped	yes
6000000007110400325	parents	6000000001867561001	would be dropped	no
6000000007110971642	spouses	6000000007111027739	would be dropped	no
6000000007110971642	children	6000000007110959868	would be dropped	no
6000000007111333460	parents	6000000007111486289	would be dropped	no
6000000007115384549	parents	6000000007115434382	would be dropped	no
6000000007126107706	spouses	6000000003018409053	would be dropped	no
6000000007126107706	children	6000000001894395093	would be dropped	yes
6000000007126600273	spouses	6000000002621104336	would be dropped	no
6000000007126600273	children	6000000002621006399	would be dropped	no
6000000007126600273	children	6000000007126161504	would be dropped	no
6000000007126600273	children	6000000007126269912	would be dropped	no
6000000007126600273	children	6000000007126345359	would be dropped	no
6000000007126600273	children	6000000007126395292	would be dropped	no
6000000007126600273	children	6000000007126718636	would be dropped	no
6000000007126600273	children	6000000007126805225	would be dropped	no
6000000007126600273	children	6000000007126853205	would be dropped	no
6000000007126600273	children	6000000007126876208	would be dropped	no
6000000007126600273	children	6000000007126885202	would be dropped	no
6000000007126753202	spouses	6000000007126544242	would be dropped	no
6000000007127637237	children	6000000007127198377	would be dropped	no
6000000007128948245	children	6000000007129081248	would be dropped	yes
6000000007129081248	parents	6000000007128948245	would be dropped	yes
6000000007129132225	parents	6000000007128720346	would be dropped	no
6000000007136332230	spouses	6000000001894496264	would be dropped	yes
6000000007136820332	spouses	6000000007136657357	would be dropped	no
6000000007137854497	spouses	6000000007137795349	would be dropped	no
6000000007137854497	children	6000000007732237351	would be dropped	no
6000000007137854497	children	6000000008491762194	would be dropped	no
6000000007137854497	children	6000000009545885422	would be dropped	no
6000000007138061206	spouses	6000000002908992600	would be dropped	no
6000000007138061206	children	6000000032170611840	would be dropped	yes
6000000007138135247	spouses	6000000007137210663	would be dropped	no
6000000007146516282	parents	6000000001806751624	would be dropped	no
6000000007146516282	parents	6000000001806824579	would be dropped	no
6000000007146948222	children	6000000007146941266	would be dropped	no
6000000007146948222	children	6000000013649440249	would be dropped	no
6000000007146948222	children	6000000013649509053	would be dropped	no
6000000007146948222	children	6000000013649532031	would be dropped	no
6000000007146948222	children	6000000100212022240	would be dropped	no
6000000007146948222	children	6000000100213475843	would be dropped	no
6000000007146948222	children	6000000100213498856	would be dropped	no
6000000007148146750	parents	6000000003177547882	would be dropped	no
6000000007148146750	parents	6000000007154531729	would be dropped	no
6000000007148673365	spouses	6000000007148762236	would be dropped	no
6000000007148673365	children	6000000002485117563	would be dropped	no
6000000007148673365	children	6000000009345363894	would be dropped	no
6000000007148891265	spouses	6000000007147350049	would be dropped	no
6000000007148891265	children	6000000007148169878	would be dropped	no
6000000007148891265	children	6000000007148804343	would be dropped	no
6000000007148891265	children	6000000007148970203	would be dropped	no
6000000007154584460	spouses	6000000007154821271	would be dropped	no
6000000007154584460	children	6000000008321717438	would be dropped	no
6000000007155028530	parents	6000000007155102435	would be dropped	no
6000000007155175533	parents	6000000007155744263	would be dropped	no
6000000007155175533	spouses	6000000002628248663	would be dropped	no
6000000007155175533	children	6000000009221258383	would be dropped	no
6000000007157223301	spouses	6000000007157001262	would be dropped	no
6000000007157223301	children	6000000007157254244	would be dropped	no
6000000007157223301	children	6000000007157279292	would be dropped	no
6000000007157223301	children	6000000007157299260	would be dropped	no
6000000007157223529	parents	6000000002271346941	would be dropped	no
6000000007157223529	parents	6000000002393375187	would be dropped	no
6000000007161375552	parents	6000000007180646302	would be dropped	no
6000000007161497379	parents	6000000007161582271	would be dropped	no
6000000007161504604	parents	6000000007161513726	would be dropped	no
6000000007162350320	parents	6000000007162515220	would be dropped	no
6000000007162453285	parents	6000000007162515220	would be dropped	no
6000000007162472564	parents	6000000007162394421	would be dropped	no
6000000007162493432	parents	6000000007162689367	would be dropped	no
6000000007162670489	parents	6000000007162657698	would be dropped	no
6000000007162722569	parents	6000000007162635157	would be dropped	no
6000000007163017362	parents	6000000007163158220	would be dropped	no
6000000007170263542	parents	6000000007170379442	would be dropped	no
6000000007170442258	parents	6000000001904772457	would be dropped	no
6000000007170694604	parents	6000000007170918449	would be dropped	no
6000000007170841548	parents	6000000008652993646	would be dropped	yes
6000000007171678264	parents	6000000007824210736	would be dropped	yes
6000000007171725532	parents	6000000007172269344	would be dropped	no
6000000007172388367	spouses	6000000011627175582	would be dropped	yes
6000000007173154664	children	6000000007173909237	would be dropped	no
6000000007173604204	parents	6000000002945035207	would be dropped	no
6000000007173743322	children	6000000007173307789	would be dropped	no
6000000007181527288	parents	6000000007181459230	would be dropped	no
6000000007186331251	parents	6000000007186271264	would be dropped	no
6000000007186455250	parents	6000000002194220597	would be dropped	no
6000000007186535279	parents	6000000001880642322	would be dropped	no
6000000007196499210	children	6000000007196402359	would be dropped	no
6000000007204955438	parents	6000000002494548261	would be dropped	no
6000000007204955438	parents	6000000002647522433	would be dropped	no
6000000007205106228	spouses	6000000007205113221	would be dropped	no
6000000007205506372	parents	6000000007205629495	would be dropped	no
6000000007211570213	parents	6000000007211532286	would be dropped	no
6000000007211570213	spouses	6000000009345590000	would be dropped	no
6000000007211570213	children	6000000009347320840	would be dropped	no
6000000007212133589	parents	6000000002268826018	would be dropped	no
6000000007212471801	spouses	6000000009164213947	would be dropped	yes
6000000007212471801	children	6000000009164396517	would be dropped	no
6000000007212608218	parents	6000000001886056506	would be dropped	no
6000000007212608218	parents	6000000001886090216	would be dropped	no
6000000007212617605	parents	6000000007212325249	would be dropped	no
6000000007212634398	spouses	6000000008830663380	would be dropped	yes
6000000007212634398	children	6000000008836622703	would be dropped	no
6000000007212672542	parents	6000000007212534618	would be dropped	no
6000000007213024395	parents	6000000007212325249	would be dropped	no
6000000007213103461	parents	6000000007212325249	would be dropped	no
6000000007233620610	spouses	6000000041188833635	would be dropped	no
6000000007233620610	children	6000000041189058332	would be dropped	no
6000000007234120234	parents	6000000007234149266	would be dropped	no
6000000007234777331	parents	6000000000931578236	would be dropped	no
6000000007236976191	spouses	6000000007236976187	would be dropped	no
6000000007236976191	children	6000000007236976199	would be dropped	no
6000000007236976191	children	6000000017260956215	would be dropped	no
6000000007236976191	children	6000000018952933716	would be dropped	no
6000000007240551295	parents	6000000003999911270	would be dropped	no
6000000007240898222	children	6000000007240898226	would be dropped	no
6000000007265083885	spouses	6000000006820844039	would be dropped	no
6000000007265083885	spouses	6000000008211789275	would be dropped	no
6000000007265083885	spouses	6000000041036408012	would be dropped	no
6000000007265083885	children	6000000001503887636	would be dropped	yes
6000000007265083885	children	6000000008177457318	would be dropped	no
6000000007265083885	children	6000000008211767422	would be dropped	no
6000000007265083885	children	6000000008630613169	would be dropped	yes
6000000007265083885	children	6000000041036325205	would be dropped	no
6000000007265083885	children	6000000041036625821	would be dropped	no
6000000007287030311	children	6000000007286641718	would be dropped	no
6000000007317558288	parents	6000000001773358038	would be dropped	yes
6000000007317558288	parents	6000000007317496231	would be dropped	no
6000000007317662293	parents	6000000002958689733	would be dropped	no
6000000007317662293	parents	6000000004091099128	would be dropped	no
6000000007324012899	parents	6000000007107160919	would be dropped	no
6000000007324012899	parents	6000000007323918091	would be dropped	no
6000000007324238404	spouses	6000000007324403240	would be dropped	no
6000000007324238404	children	6000000007324440258	would be dropped	no
6000000007324243533	spouses	6000000007324264473	would be dropped	yes
6000000007324248274	parents	6000000007324242319	would be dropped	no
6000000007324248274	parents	6000000009103938991	would be dropped	no
6000000007324264473	spouses	6000000007324243533	would be dropped	yes
6000000007325407206	children	6000000009370348774	would be dropped	no
6000000007325407206	children	6000000009370567526	would be dropped	no
6000000007325407206	children	6000000009870721003	would be dropped	no
6000000007331155519	spouses	6000000007331303201	would be dropped	no
6000000007331155519	children	6000000007046878470	would be dropped	no
6000000007331481441	children	6000000007331379518	would be dropped	no
6000000007331642182	children	6000000007331709882	would be dropped	no
6000000007331931469	children	6000000007331842527	would be dropped	no
6000000007331931469	children	6000000007331843584	would be dropped	no
6000000007331931469	children	6000000007331939537	would be dropped	no
6000000007331931469	children	6000000007331988347	would be dropped	no
6000000007331931469	children	6000000007332007318	would be dropped	no
6000000007331931469	children	6000000007332067213	would be dropped	no
6000000007332049183	children	6000000007332133099	would be dropped	no
6000000007332049183	children	6000000007332359267	would be dropped	no
6000000007332049183	children	6000000007332382316	would be dropped	no
6000000007332400231	parents	6000000007332015082	would be dropped	no
6000000007332509734	children	6000000007332917359	would be dropped	no
6000000007332901444	children	6000000007333006255	would be dropped	no
6000000007332973256	children	6000000007332880464	would be dropped	no
6000000007349350249	parents	6000000006974242086	would be dropped	no
6000000007372269548	spouses	6000000005640614001	would be dropped	no
6000000007372269548	children	6000000000171981319	would be dropped	no
6000000007372269548	children	6000000086837944922	would be dropped	no
6000000007372269548	children	6000000097727778821	would be dropped	no
6000000007372269548	children	6000000113033814017	would be dropped	no
6000000007479707449	parents	6000000015496389635	would be dropped	no
6000000007499251986	parents	6000000003828382768	would be dropped	no
6000000007499251986	parents	6000000003828382775	would be dropped	no
6000000007529437831	parents	6000000008251036006	would be dropped	no
6000000007538697312	parents	6000000003828399662	would be dropped	yes
6000000007538697312	parents	6000000007548989546	would be dropped	no
6000000007641335648	spouses	6000000013042831252	would be dropped	yes
6000000007641335648	children	6000000001519814570	would be dropped	no
6000000007641335648	children	6000000006569173090	would be dropped	no
6000000007641335648	children	6000000006935620696	would be dropped	no
6000000007641335648	children	6000000013343133868	would be dropped	no
6000000007641335648	children	6000000032218109659	would be dropped	no
6000000007641335648	children	6000000032218157398	would be dropped	no
6000000007641335648	children	6000000032219205608	would be dropped	no
6000000007641335648	children	6000000032219985902	would be dropped	no
6000000007641335648	children	6000000089565962926	would be dropped	no
6000000007641335648	children	6000000110506964875	would be dropped	no
6000000007641335648	children	6000000110507656824	would be dropped	no
6000000007672065934	parents	6000000200112774831	would be dropped	no
6000000007672065934	spouses	6000000000881688270	would be dropped	no
6000000007672065934	spouses	6000000180728041832	would be dropped	no
6000000007672065934	children	6000000000881581726	would be dropped	no
6000000007672065934	children	6000000002803080962	would be dropped	no
6000000007672065934	children	6000000007671117713	would be dropped	no
6000000007672065934	children	6000000007671611396	would be dropped	no
6000000007672065934	children	6000000007708251257	would be dropped	no
6000000007672065934	children	6000000008207359603	would be dropped	no
6000000007672065934	children	6000000008207401547	would be dropped	no
6000000007672065934	children	6000000008207545369	would be dropped	no
6000000007672065934	children	6000000008207573203	would be dropped	no
6000000007672065934	children	6000000009693208351	would be dropped	no
6000000007672065934	children	6000000175160422914	would be dropped	no
6000000007678414348	parents	6000000003828401277	would be dropped	no
6000000007678414348	parents	6000000003828401284	would be dropped	no
6000000007730770376	parents	6000000007323421754	would be dropped	no
6000000007730770376	parents	6000000007323681216	would be dropped	no
6000000007730934944	spouses	6000000007731200751	would be dropped	no
6000000007730934944	children	6000000007731342370	would be dropped	no
6000000007730934944	children	6000000007731435816	would be dropped	no
6000000007731856352	spouses	6000000007731570792	would be dropped	no
6000000007744085342	spouses	6000000019117561997	would be dropped	no
6000000007744085342	children	6000000000961695469	would be dropped	no
6000000007744085342	children	6000000062717313036	would be dropped	no
6000000007781038361	children	6000000036766636743	would be dropped	no
6000000007796807731	children	6000000007797421334	would be dropped	no
6000000007797079618	children	6000000007797182315	would be dropped	no
6000000007797383443	children	6000000007797750282	would be dropped	no
6000000007797383443	children	6000000007797876201	would be dropped	no
6000000007824115929	children	6000000001902213086	would be dropped	no
6000000007824210736	children	6000000007171678264	would be dropped	yes
6000000007824316322	children	6000000007824202771	would be dropped	no
6000000007826241444	children	6000000007826196475	would be dropped	no
6000000007827065823	children	6000000007827488908	would be dropped	no
6000000007827065823	children	6000000007827733357	would be dropped	no
6000000007828118384	parents	6000000007827664529	would be dropped	no
6000000007838930892	parents	6000000007838940806	would be dropped	no
6000000007838930892	spouses	6000000007838977470	would be dropped	no
6000000007838930892	spouses	6000000007839073395	would be dropped	no
6000000007838930892	children	6000000007838794819	would be dropped	no
6000000007838930892	children	6000000007838915748	would be dropped	no
6000000007838930892	children	6000000007839032444	would be dropped	no
6000000007838930892	children	6000000007839083260	would be dropped	no
6000000007838930892	children	6000000007839088220	would be dropped	no
6000000008001056279	spouses	6000000008000080963	would be dropped	no
6000000008001056279	children	6000000002535404020	would be dropped	no
6000000008001056279	children	6000000006805015286	would be dropped	no
6000000008009042695	parents	6000000002779274874	would be dropped	yes
6000000008009061391	parents	6000000002779274874	would be dropped	yes
6000000008010658249	spouses	6000000004131252685	would be dropped	no
6000000008011339327	children	6000000008011198049	would be dropped	no
6000000008024461261	children	6000000008024449313	would be dropped	no
6000000008025216760	parents	6000000008025177028	would be dropped	no
6000000008025216760	spouses	6000000008025394562	would be dropped	no
6000000008025216760	children	6000000008025417330	would be dropped	yes
6000000008025412699	parents	6000000008025426414	would be dropped	no
6000000008025417330	parents	6000000008025216760	would be dropped	yes
6000000008025417330	parents	6000000008025394562	would be dropped	no
6000000008025421829	children	6000000008025426414	would be dropped	no
6000000008053720827	parents	6000000008053966294	would be dropped	no
6000000008053847513	parents	6000000008053752691	would be dropped	no
6000000008053922305	parents	6000000008053812761	would be dropped	no
6000000008059993700	parents	6000000000701024840	would be dropped	no
6000000008059993700	parents	6000000005241563616	would be dropped	no
6000000008059993700	spouses	6000000005378117944	would be dropped	no
6000000008104717953	children	6000000008104935608	would be dropped	no
6000000008113627581	spouses	6000000178612041932	would be dropped	no
6000000008113627581	children	6000000007385946307	would be dropped	no
6000000008113627581	children	6000000062599744962	would be dropped	no
6000000008113627581	children	6000000081924146593	would be dropped	no
6000000008113627581	children	6000000175916276524	would be dropped	no
6000000008113780738	spouses	6000000011690908296	would be dropped	no
6000000008113780738	children	6000000011690764587	would be dropped	no
6000000008113780738	children	6000000011690771537	would be dropped	no
6000000008113780738	children	6000000011690812782	would be dropped	no
6000000008113780738	children	6000000011691048284	would be dropped	no
6000000008113780738	children	6000000036011130307	would be dropped	no
6000000008113780738	children	6000000184853679835	would be dropped	no
6000000008113780738	children	6000000184853844827	would be dropped	no
6000000008113783869	spouses	6000000006278937912	would be dropped	yes
6000000008113783869	children	6000000007385811472	would be dropped	no
6000000008113783869	children	6000000008113554508	would be dropped	no
6000000008113783869	children	6000000008113647216	would be dropped	no
6000000008115437717	parents	6000000046349846281	would be dropped	no
6000000008115680382	parents	6000000008115763260	would be dropped	no
6000000008115767434	parents	6000000008115957325	would be dropped	no
6000000008118136346	children	6000000008118085418	would be dropped	no
6000000008118669418	parents	6000000008118941417	would be dropped	no
6000000008118995364	parents	6000000008118941417	would be dropped	no
6000000008119018460	parents	6000000008118784681	would be dropped	no
6000000008119417899	parents	6000000008119153844	would be dropped	no
6000000008122915332	parents	6000000008119144046	would be dropped	no
6000000008141310580	parents	6000000008141208951	would be dropped	no
6000000008141310580	parents	6000000008141407248	would be dropped	yes
6000000008141407248	spouses	6000000008141208951	would be dropped	no
6000000008141407248	children	6000000008141310580	would be dropped	yes
6000000008141407248	children	6000000008632863863	would be dropped	yes
6000000008142044510	parents	6000000008632863863	would be dropped	yes
6000000008171688201	parents	6000000008171000947	would be dropped	no
6000000008177465916	spouses	6000000011733653442	would be dropped	no
6000000008177465916	children	6000000002188140891	would be dropped	no
6000000008177465916	children	6000000002188140935	would be dropped	no
6000000008177465916	children	6000000002188140941	would be dropped	no
6000000008201369983	parents	6000000008201633869	would be dropped	no
6000000008201369983	parents	6000000009546072448	would be dropped	no
6000000008211661175	parents	6000000000930944231	would be dropped	no
6000000008211661175	parents	6000000005241028746	would be dropped	no
6000000008211965604	parents	6000000001503924588	would be dropped	no
6000000008211965604	parents	6000000002187720222	would be dropped	no
6000000008218463991	spouses	6000000003645890328	would be dropped	no
6000000008221839073	parents	6000000008222080741	would be dropped	no
6000000008240774820	parents	6000000008241280166	would be dropped	no
6000000008240774820	parents	6000000008247344785	would be dropped	no
6000000008261026303	spouses	6000000001748676515	would be dropped	no
6000000008261026303	spouses	6000000001748752726	would be dropped	no
6000000008261026303	spouses	6000000001748780761	would be dropped	no
6000000008261026303	spouses	6000000001748879010	would be dropped	no
6000000008261026303	spouses	6000000001748902281	would be dropped	no
6000000008261026303	spouses	6000000001758739061	would be dropped	no
6000000008261026303	children	6000000001748654436	would be dropped	no
6000000008261026303	children	6000000001748672602	would be dropped	no
6000000008261026303	children	6000000001748691943	would be dropped	no
6000000008261026303	children	6000000001748694840	would be dropped	no
6000000008261026303	children	6000000001748815632	would be dropped	no
6000000008261026303	children	6000000001748867302	would be dropped	no
6000000008261026303	children	6000000001748879082	would be dropped	no
6000000008261026303	children	6000000001748915234	would be dropped	no
6000000008261026303	children	6000000001748929408	would be dropped	no
6000000008261026303	children	6000000001748963097	would be dropped	no
6000000008261026303	children	6000000001748980084	would be dropped	no
6000000008261026303	children	6000000001748980326	would be dropped	no
6000000008261026303	children	6000000001748981833	would be dropped	no
6000000008261026303	children	6000000001749009043	would be dropped	no
6000000008261026303	children	6000000001749027060	would be dropped	no
6000000008261026303	children	6000000001749034091	would be dropped	no
6000000008261026303	children	6000000001749044133	would be dropped	no
6000000008261026303	children	6000000001749058207	would be dropped	no
6000000008261026303	children	6000000224218549841	would be dropped	no
6000000008261722224	children	6000000008261723206	would be dropped	no
6000000008262148265	parents	6000000008262148489	would be dropped	no
6000000008284658237	spouses	6000000002764740928	would be dropped	no
6000000008284658237	children	6000000002765041156	would be dropped	no
6000000008284658237	children	6000000002765041168	would be dropped	no
6000000008284658237	children	6000000002765041218	would be dropped	no
6000000008284658237	children	6000000002765041224	would be dropped	no
6000000008284658237	children	6000000002765041247	would be dropped	no
6000000008284658237	children	6000000002765714488	would be dropped	no
6000000008284658237	children	6000000010300425029	would be dropped	no
6000000008284658237	children	6000000017003273229	would be dropped	no
6000000008290830239	spouses	6000000008290705490	would be dropped	no
6000000008290830239	children	6000000020111577254	would be dropped	no
6000000008291800783	parents	6000000008291624125	would be dropped	no
6000000008291800783	spouses	6000000009353260462	would be dropped	no
6000000008291800783	spouses	6000000009353393369	would be dropped	no
6000000008291800783	children	6000000007731647645	would be dropped	no
6000000008291800783	children	6000000009353217524	would be dropped	no
6000000008291800783	children	6000000009353219416	would be dropped	yes
6000000008291800783	children	6000000009353220516	would be dropped	no
6000000008291800783	children	6000000009353221322	would be dropped	no
6000000008291800783	children	6000000009353228584	would be dropped	no
6000000008291800783	children	6000000009353229398	would be dropped	no
6000000008291800783	children	6000000009353239386	would be dropped	no
6000000008291800783	children	6000000009353254358	would be dropped	no
6000000008291800783	children	6000000009353335351	would be dropped	no
6000000008291800783	children	6000000009353342373	would be dropped	no
6000000008291800783	children	6000000009353352431	would be dropped	no
6000000008291800783	children	6000000009353378299	would be dropped	no
6000000008291800783	children	6000000009353434330	would be dropped	no
6000000008291863637	children	6000000008291779011	would be dropped	no
6000000008301120624	parents	6000000001824192487	would be dropped	no
6000000008301120624	parents	6000000008717968158	would be dropped	no
6000000008301552792	parents	6000000002213564060	would be dropped	no
6000000008301552792	parents	6000000002995411340	would be dropped	no
6000000008301627401	spouses	6000000008619535301	would be dropped	no
6000000008301627401	children	6000000009844567916	would be dropped	no
6000000008301627401	children	6000000009844611952	would be dropped	no
6000000008302661959	parents	6000000008303476578	would be dropped	no
6000000008302661959	parents	6000000008303482373	would be dropped	no
6000000008322842975	parents	6000000008323461443	would be dropped	no
6000000008322842975	spouses	6000000008781477912	would be dropped	no
6000000008322842975	children	6000000009692193323	would be dropped	no
6000000008322842975	children	6000000009872922538	would be dropped	no
6000000008330291583	parents	6000000008330345163	would be dropped	no
6000000008332299237	children	6000000008332299383	would be dropped	no
6000000008332424218	parents	6000000008703582336	would be dropped	yes
6000000008332424218	parents	6000000008703686332	would be dropped	no
6000000008369847701	parents	6000000008369461114	would be dropped	no
6000000008369847701	parents	6000000008370025240	would be dropped	no
6000000008369911461	spouses	6000000008320665766	would be dropped	no
6000000008371331653	parents	6000000001824192487	would be dropped	no
6000000008371331653	parents	6000000008717968158	would be dropped	no
6000000008371383324	parents	6000000001824192487	would be dropped	no
6000000008371383324	parents	6000000008717968158	would be dropped	no
6000000008385122622	spouses	6000000008384761916	would be dropped	no
6000000008404511691	spouses	6000000003513227792	would be dropped	no
6000000008404511691	children	6000000003513161620	would be dropped	no
6000000008404651197	parents	6000000008404762339	would be dropped	no
6000000008404802241	parents	6000000012692279296	would be dropped	no
6000000008404958767	parents	6000000041326856064	would be dropped	no
6000000008404958767	parents	6000000041327024016	would be dropped	no
6000000008406852590	parents	6000000003828385756	would be dropped	no
6000000008406852590	parents	6000000003828385763	would be dropped	no
6000000008430837897	children	6000000008430803596	would be dropped	no
6000000008454247231	parents	6000000002269994400	would be dropped	no
6000000008492544272	children	6000000001998416229	would be dropped	no
6000000008492544272	children	6000000008492296997	would be dropped	no
6000000008501627870	parents	6000000008501634007	would be dropped	no
6000000008501778353	parents	6000000008501765483	would be dropped	no
6000000008501996453	spouses	6000000009681129007	would be dropped	no
6000000008501996453	children	6000000002239380452	would be dropped	no
6000000008503285722	parents	6000000001973852083	would be dropped	no
