sha,category,bytes,copies,example_path
a9f3eb2110bb3a029745acfcef80aecbc4215e8a,profile photo thumbnails,2035,1,paths_for_wikidata_isolates/Geni - Magnus Bernhard Olsen (1878-1963)_files/christian_thorvald_olsen_1871-1942_t2.jpg
634bf9179003d06ef5b91647872dda8e4a5f9262,profile photo thumbnails,2029,1,paths_for_wikidata_isolates/Geni - Philip Fischel Vineberg (1914-1987)- Montreal East_files/336270_04666_96x_01954baf.jpg
85b657835fb412f45544d434e0f6d38b657e8616,profile photo thumbnails,2028,1,paths_for_wikidata_isolates/Geni - Akeo Watanabe (1919-1990)- Tokyo_files/img_-40gufb_t2.jpg
9f0f5f5fb11cfd9d90914db8d9fcf22e876402e4,profile photo thumbnails,2026,1,paths_for_wikidata_isolates/Geni - Erling Bolt Holst (1849-1915)_files/ceq76vih_medium.jpg
09ea951f76699a941d945f9c66c0361b28b664fc,profile photo thumbnails,2025,1,paths_for_wikidata_isolates/Geni - Bjarne Kristensen (1897-d.)_files/editschultz_t2.jpg
4bf5915d451536f4bd1c53201cdbf16a093cacaf,profile photo thumbnails,2025,1,paths_for_wikidata_isolates/Geni - Alessandro Farnese (1468-1549)- Rome_files/photo-1502736842968-bcaab72d0700_copy_t2.jpg
69c87d678a3c46cb82365df975f77611abbae071,profile photo thumbnails,2017,1,"paths_for_wikidata_isolates/Geni - Aha (Menes), Pharaoh of Egypt (-3020--2975)_files/susan_t2.jpg"
5746b96c6dc3397039e954834cab4ce6611a4f27,profile photo thumbnails,2016,1,paths_for_wikidata_isolates/Geni - Prof. Dr. med. August Ludolph Brauer (1865-1951)- Munich_files/zem45duf_t2.jpg
9a4128e81a9793e0a4017de92bf8f1e929b0832c,profile photo thumbnails,2014,1,paths_for_wikidata_isolates/Geni - Ole Fredrik Olden (1879-1963)- Stavanger_files/d6fe70eb-cac6-4bf9-b10e-9b306a635535_t2.jpg
57a496ec2752f29b3652fb1682bbf7b645c7ad51,profile photo thumbnails,2009,1,paths_for_wikidata_isolates/Geni - Erland Jacob Ehnmark (1903-1966)_files/53444867a0b034fd_t2.jpg
fa3b61534352b74f8b71d0333954c6fe540bb132,profile photo thumbnails,2008,1,paths_for_wikidata_isolates/Geni - Cornelius Middelthon (1869-1934)- Stavanger_files/olga_middelthon_f_dt_racine__t2.jpg
4cbc6cccad62a606402af258d3c6001486908b8a,profile photo thumbnails,1998,1,paths_for_wikidata_isolates/Geni - Arthur Isak Edvard Långfors (1881-1959)- Helsinki_files/screenshot_20221222-211342_chrome_t2.jpg
a335da4be34bdaf769e5815e2124290d554073a3,profile photo thumbnails,1998,1,paths_for_wikidata_isolates/Geni - Gunnar Henrik Julius Ekman (1883-1937)- Helsinki_files/20240818_115942_t2.jpg
02b7a5619a7cb244d18ddc5295d33dac18f91b1e,profile photo thumbnails,1996,1,paths_for_wikidata_isolates/Geni - John Lawrence Ashbery (1927-2017)- Hudson_files/004952244_00694_96x_fba73a19.jpg
833f911d9e96bfe8c2d875c63ae8fb2f8bde0d22,profile photo thumbnails,1996,1,paths_for_wikidata_isolates/Geni - Ole Fredrik Olden (1879-1963)- Stavanger_files/59ad8718-edad-4380-924c-8369b804b7a4_t2.jpg
0784ca195c8e6d61846389ffecbc2cbadd4163db,profile photo thumbnails,1994,1,paths_for_wikidata_isolates/Geni - Kyösti Haataja (1881-1956)- Pälkäne_files/a86dd300-986c-40e1-b14b-34d6a04031be_1_105_c_t2.jpg
0a29a819e5ffab41498892fad748eb740a88776d,profile photo thumbnails,1991,1,"paths_for_wikidata_isolates/Geni - Aaron Louis Treadwell, Ph.D. (1866-1947)_files/004966476_00968_96x_f0ec9c96.jpg"
bb491fbff0a191b403e52ce465bec6f629230e0d,profile photo thumbnails,1990,1,"paths_for_wikidata_isolates/Geni - William (Wilhelm) Franz Latzko, MD (1863-1945)- New York_files/be14dd35-91ca-4704-ba2d-883f9e4c2359_t2.jpg"
2a8b8fffc04f8b8349176795470f1b6fb971607d,profile photo thumbnails,1986,1,paths_for_wikidata_isolates/Geni - Harry Austryn Wolfson (1887-1974)- Cambridge_files/img_7825_t2.jpg
415acd9c82ef74b5d039d588e0b4f578dfaed8c6,profile photo thumbnails,1978,1,"paths_for_wikidata_isolates/Geni - Lothar of Segni, pope Innocent III (1160-1216)- Perugia_files/20180513_174914_t2.jpg"
c810042580c5712ba9dca38c22740043e8053013,profile photo thumbnails,1976,1,paths_for_wikidata_isolates/Geni - Alessandro Farnese (1468-1549)- Rome_files/stemma_farnese_t2.jpg
973055707ca3c969af275fef39e789d5626ff0f5,profile photo thumbnails,1974,1,"paths_for_wikidata_isolates/Geni - Benedetto Caetani, pope Boniface VIII (c.1230-1303)- Rome_files/437px-coat_of_arms_of_the_house_of_caetani_t2.jpg"
fedf3d29d627d53c8ec9442c773d257d4b1217f7,profile photo thumbnails,1968,1,paths_for_wikidata_isolates/Geni - Giacomo Savelli (1210-1287)- Rome_files/stemma_savelli_t2.jpg
944b2df3688047f24fdc44ee78606b0143f0e69c,profile photo thumbnails,983,2,paths_for_wikidata_isolates/Geni - Arvid Edvard Blomqvist (1869-1932)_files/1_t2(1).jpg
a71dbd5b6b905259a113f102e1ffb14def1dca18,profile photo thumbnails,1966,1,paths_for_wikidata_isolates/Geni - prof. dr. Arie Querido (1901-1983)- Pont-de-Barret_files/q2048725_96x_aac30bd6.jpg
f35f3503e1f4ca3ff65fd97413bf4650d13ab80d,profile photo thumbnails,983,2,paths_for_wikidata_isolates/Geni - Bahá'u'lláh Mírzá Ḥusayn-`Alí Nuri (1817-1892)- Acre_files/sylvie_in_red_t2.jpg
9acf6fb47c10e0102ee603351124826c6537cde9,profile photo thumbnails,981,2,geni_pages/Geni - daughter of the king of Assyria_files/19_t2.jpg
d6daa3bc8fa4114b4e3b74e6878efbdafebfd8ea,profile photo thumbnails,1960,1,paths_for_wikidata_isolates/Geni - Harry Austryn Wolfson (1887-1974)- Cambridge_files/scan0004_t2.jpg
7433f1438390b82c2cf4e7365ba913f995a7b425,profile photo thumbnails,1947,1,paths_for_wikidata_isolates/Geni - Philip Fischel Vineberg (1914-1987)- Montreal East_files/image_t2.jpg
ca2bdb46f81a723648ab0e1626c97b027722df0c,profile photo thumbnails,1946,1,paths_for_wikidata_isolates/Geni - Виктор Николаевич Бернадский (1890-1959)_files/20220529_193659__t2.jpg
fe7329a0e15cdbf6990f0ec3e38d3530c9e2aa92,profile photo thumbnails,1946,1,"paths_for_wikidata_isolates/Geni - Christian I of Oldenburg, King of Denmark, Norway and Sweden (1426-1481)- København_files/img_5667_t2.jpg"
ce6b4b54f961b4757fc8cb3c6062a30506976d64,profile photo thumbnails,1937,1,paths_for_wikidata_isolates/Geni - Uberto (Umberto) Crivelli (1120-1187)- Ferrara_files/pic009_t2.jpg
ae7b9de9f73bd7538fd296bca6bf6ba6035324cb,profile photo thumbnails,1935,1,paths_for_wikidata_isolates/Geni - Erling Hansson Kvadsheim (1885-1967)_files/kb20050920020401_96x_3fa53360.jpg
ff90905589fa9fccc1ca9e733b7c75a6a9add43f,profile photo thumbnails,1934,1,paths_for_wikidata_isolates/Geni - Muhammad Al-Hashemi (570-632)- Al Madinah_files/zaynab_t2.jpg
87e3e0a9eb236098e7186068d7d7052982181659,profile photo thumbnails,1930,1,paths_for_wikidata_isolates/Geni - Arne Rettedal (1926-2001)- Stavanger_files/bilde_2023-09-03_162922535_t2.jpg
bfe92d141f54154e843eb7bd320a1e683435c1de,profile photo thumbnails,1927,1,"paths_for_wikidata_isolates/Geni - Guy de Bourgogne, Pope Callixtus II (1052-1124)_files/Calixtus_II_Pope_medium.jpg"
337f1810ce0b5ff99c5383c7c9575d0c41180e2d,profile photo thumbnails,1926,1,paths_for_wikidata_isolates/Geni - Dr. Henry Khunrath Pancoast (1875-1939)- Merion Station_files/yup77wuq_t2.jpg
b877daef1363d44ff2bef9a58adbc4fac8589ff9,profile photo thumbnails,1924,1,paths_for_wikidata_isolates/Geni - Hans Henrik Fattenborg (1769-1849)- Kaarina_files/von_glan_t2.jpg
66a3b3db27a96f1e5739f10ff19b0f5eb366358e,profile photo thumbnails,1918,1,paths_for_wikidata_isolates/Geni - Erland Jacob Ehnmark (1903-1966)_files/53444867a0641b30_t2.jpg
101857f58c96b5bc597bf5b1f77b57e2a059fe96,profile photo thumbnails,1917,1,paths_for_wikidata_isolates/Geni - Dr. Raphael Lemkin (1900-1959)- New York City_files/q505586_96x_5d8cff1b.jpg
10822f6debedf57add352e681d3664ba36c99651,profile photo thumbnails,1915,1,paths_for_wikidata_isolates/Geni - Arvid Edvard Blomqvist (1869-1932)_files/0359_96x_61743586.jpg
6b58394be19449654e796353b5ec85c820eb20b1,profile photo thumbnails,1898,1,paths_for_wikidata_isolates/Geni - Muhammad Al-Hashemi (570-632)- Al Madinah_files/tkhtyt_asm_am_slmt_t2.jpg
75fe83b606680d46931cb69f86af82f73eac301f,profile photo thumbnails,1897,1,paths_for_wikidata_isolates/Geni - Erland Jacob Ehnmark (1903-1966)_files/27_96x_7da70ddc.jpg
4ad0263162cf601abf5eb2f6f8e5d50419bbc194,profile photo thumbnails,1896,1,paths_for_wikidata_isolates/Geni - Inger Axelsdatter Güntersberg (1571-1613)- Voss_files/Kopi_av_image0_t2.jpg
63148af1d0f5e40049fd646f9ecf3b12912c2181,profile photo thumbnails,1895,1,paths_for_wikidata_isolates/Geni - Pehr Kalm (1716-1779)- Turku_files/screenshot_20190819_120610_t2.jpg
67cd918d77f1ced78fca2222addf99c3c0592710,profile photo thumbnails,1891,1,paths_for_wikidata_isolates/Geni - Hans Ramberg (1917-1998)_files/59_0887_t2.jpg
a45b8fa5a864cdb582fd3f16ebdb7a0adee1b4a4,profile photo thumbnails,1889,1,paths_for_wikidata_isolates/Geni - Alexander (-356--323)_files/roxane_t2.jpg
6bb8578386c87951b38f0e1dfa1e7e41c6089ea4,profile photo thumbnails,1886,1,paths_for_wikidata_isolates/Geni - Pehr Kalm (1716-1779)- Turku_files/screenshot_20221107-225143_chrome_t2.jpg
9214e418b71c036aa20417afc62f6faa71352421,profile photo thumbnails,943,2,paths_for_wikidata_isolates/Geni - Juho Heikki Vennola (Karhu) (1872-1938)- Helsinki_files/fb_img_1679052116174_t2.jpg
a0070c91e9a44c2ea09e9615c704961a68d7f6b6,profile photo thumbnails,1885,1,paths_for_wikidata_isolates/Geni - Akeo Watanabe (1919-1990)- Tokyo_files/daniel_watanabe_1909_mv_t2.jpg
4890a0f4d2ebcc25db6fa97892578123d47c2828,profile photo thumbnails,1881,1,paths_for_wikidata_isolates/Geni - Erling Hansson Kvadsheim (1885-1967)_files/kb20050902010752_96x_f6aa814f.jpg
7557b3eb6f63dbc4357cb2489b0f9918320bc2ee,profile photo thumbnails,1881,1,paths_for_wikidata_isolates/Geni - Bjørn Hervik Nilsen (1937-1966)- Stavanger_files/img_0762_t2.jpg
9725d2f77df5813fd5ecce7a1ef1e2a4c0597ea2,profile photo thumbnails,1881,1,paths_for_wikidata_isolates/Geni - Ewald Benedictus Ziervogel (1728-1765)- Uppsala_files/aegidius_ziervogel_t2.jpg
9a158b8b149804a2a4b823cc2c95eabe2c68b9b7,profile photo thumbnails,1879,1,paths_for_wikidata_isolates/Geni - Martin Henriksson Stodius (1590-1676)- Nådendal_files/img20250912172227_t2.jpg
aae374caf5417df24e06c2d3519fe8b9a5505727,profile photo thumbnails,1877,1,paths_for_wikidata_isolates/Geni - Dr. Phil. Arthur Mahler (1871-1916)- Vienna_files/1938_gerard_mahler_-_yugoslavia_summer_home_t2.jpg
9c9a0255775faffbae80f8233d8fbfa85df67e0c,profile photo thumbnails,937,2,"geni_pages/Geni - Temüjin Borjigin (Khan), Khagan of the Mongol Empire (c.1162-1227)_files/set25med_t2.jpg"
c14e416f77eba5a18fe0131cadf128035ad5baab,profile photo thumbnails,1874,1,paths_for_wikidata_isolates/Geni - Christian Sørensen Blinkenberg (1863-1948)_files/00367_96x_ded6b509.jpg
1dda59fea1aa071bb60c65fddf22597dbe7459e2,profile photo thumbnails,1873,1,paths_for_wikidata_isolates/Geni - Muhammad Al-Hashemi (570-632)- Al Madinah_files/hafsa_t2.jpg
1d11a95d0bcc38d5c1b6e454330fb6be0dad95df,profile photo thumbnails,1872,1,paths_for_wikidata_isolates/Geni - Kalle Putkisto (1919-1997)- Helsinki_files/guy77yuy_t2.jpg
2ef651c8632e6ebd47ded9daa3396d368d24fa15,profile photo thumbnails,1872,1,"paths_for_wikidata_isolates/Geni - Guy de Bourgogne, Pope Callixtus II (1052-1124)_files/key29guh_t2.jpg"
98297bfdff920fb8f1a75a1d84484de0bfb93f2c,profile photo thumbnails,1870,1,"paths_for_wikidata_isolates/Geni - Theophylactos Rangabe, byzantine co-emperor (c.792-849)_files/img_-x2blu5_t2.jpg"
f9f8cc4569171b571f891ac584395252d518a420,profile photo thumbnails,1870,1,paths_for_wikidata_isolates/Geni - Burkard Wilhelm Leist (1819-1906)- Jena_files/gerhard_alexander_leist_1_t2.jpg
b79c2ce073a134a29d0ba6b29c4d79b8543d9c33,profile photo thumbnails,1867,1,paths_for_wikidata_isolates/Geni - Lauritz Scavenius (1562-1626)- Stavanger_files/255px-national_coat_of_arms_of_denmark_t2.jpg
079902459107cc1318e31ad13c08ddbc62af1ff4,profile photo thumbnails,1862,1,paths_for_wikidata_isolates/Geni - Axel Anders Theodor Hägerström (1868-1939)_files/90px-jonkoping_vapen_t2.jpg
201a56050423f13c7e278404c2d6d4874fff8807,profile photo thumbnails,1862,1,paths_for_wikidata_isolates/Geni - Muhammad Al-Hashemi (570-632)- Al Madinah_files/safiyya_bint_huyayy_t2.jpg
6eb0ee8ac5849f6a1830cfea07d757f1916131f1,profile photo thumbnails,1861,1,paths_for_wikidata_isolates/Geni - Muhammad Al-Hashemi (570-632)- Al Madinah_files/juwayriyya_bint_al-harith_t2.jpg
2fdd078a7a235b8ef29f63c4f8e880bc3404a093,profile photo thumbnails,1860,1,paths_for_wikidata_isolates/Geni - Arne Rettedal (1926-2001)- Stavanger_files/bilde_2023-09-03_163736350_t2.jpg
5a8b40adfec6e37730da9a53dedd9a0b0c80d97d,profile photo thumbnails,1860,1,paths_for_wikidata_isolates/Geni - Shah Sultan Hossein Safavi (1668-1726)_files/Shah_Tahmasp_II_t2.jpg
672614fcbd86d9887b27f24aa5e08ffa492a63e3,profile photo thumbnails,1858,1,paths_for_wikidata_isolates/Geni - Christian Sørensen Blinkenberg (1863-1948)_files/00776_96x_da0f1175.jpg
5482400cbfc0674306666cae3f2824ce086da968,profile photo thumbnails,1853,1,paths_for_wikidata_isolates/Geni - Muhammad Al-Hashemi (570-632)- Al Madinah_files/maymunah_bint_al_harith_t2.jpg
b7db074e2c8b08eb065afd8cffcbd5e50f3a74df,profile photo thumbnails,1853,1,paths_for_wikidata_isolates/Geni - Hugo Bernhard Rahamägi (1886-1941)- город Киров_files/jaak_kukk_90_vaike_t2.jpg
ec50544c4a911e9dd949379546880a8006d6980e,profile photo thumbnails,1852,1,"paths_for_wikidata_isolates/Geni - Roderic Llançol i de Borja (Borja), pope Alexander VI (1431-1503)- Rome_files/cesare_borgia_t2.jpg"
f635fc513d948502769d80a0e58e82424738d48f,profile photo thumbnails,1851,1,paths_for_wikidata_isolates/Geni - Hisaakira Kanō (1886-1963)_files/336601_02344_96x_e6a4f1ba.jpg
58349d6c52b24ee6bc754bc4506aa2156d7586b7,profile photo thumbnails,1850,1,paths_for_wikidata_isolates/Geni - Muhammad Al-Hashemi (570-632)- Al Madinah_files/zaynab_bint_khuzayma_t2.jpg
131deff3a3cce75de542a86940a1c5cd584d8d15,profile photo thumbnails,1849,1,paths_for_wikidata_isolates/Geni - Baldassarre Cossa (c.1365-1419)- Florence_files/436px-blason_de_jean_cossa_t2.jpg
eb41de6c4dc38e9c71e70fe87417f388b63868cc,profile photo thumbnails,924,2,paths_for_wikidata_isolates/Geni - Arvid Edvard Blomqvist (1869-1932)_files/8328800_t2(1).jpg
311716f9e790a25ee3aa6d9e9f1673f8b34aa8ec,profile photo thumbnails,1845,1,paths_for_wikidata_isolates/Geni - Ärkebiskop Anton Niklas Sundberg (1818-1900)- Uppsala_files/wiq83qid_t2.jpg
92b7f7273b5acaebe3d63a6dd9360b39a49caef6,profile photo thumbnails,1839,1,paths_for_wikidata_isolates/Geni - Ole Fredrik Olden (1879-1963)- Stavanger_files/5fa39a3f-249c-43cd-95ee-8d4e5e91799f_t2.jpg
252d972eb3df31f38e5a9dc1a8ec8501844afb01,profile photo thumbnails,1838,1,paths_for_wikidata_isolates/Geni - Akeo Watanabe (1919-1990)- Tokyo_files/1265_b903518-00062_t2.jpg
09906a4f12fe0d287e2cef5beacd0a6475b8f6bb,profile photo thumbnails,1834,1,paths_for_wikidata_isolates/Geni - Arne Rettedal (1926-2001)- Stavanger_files/bilde_2023-09-03_155528457_t2.jpg
210a8a179a8f5734b395513766c8b31ee6894ae0,profile photo thumbnails,1831,1,"paths_for_wikidata_isolates/Geni - Guy de Bourgogne, Pope Callixtus II (1052-1124)_files/img_20200117_185330_233_t2.jpg"
2de409a64124014b78c06a35e2c6020b7274f7f8,profile photo thumbnails,1825,1,"paths_for_wikidata_isolates/Geni - Prof. Torsten Evert Karsten, Ph.D. (1870-1942)- Helsinki_files/kauhajoen_vaakuna_t2.jpg"
b9325cc941d61b9b1877e1ccfd9266853ef264b3,profile photo thumbnails,1822,1,paths_for_wikidata_isolates/Geni - Muhammad Al-Hashemi (570-632)- Al Madinah_files/abrahym_bn_mhmd_t2.jpg
ed6e384ec870d016d03a1c2d8751bd5de9b4fcbb,profile photo thumbnails,1812,1,paths_for_wikidata_isolates/Geni - Johan Gottschalk Wallerius (1709-1785)- Uppsala_files/img_0302_t2.jpg
af86fe66a0d72b163951b545febb507543b429fc,profile photo thumbnails,1810,1,geni_pages/Geni - Enlil-nirari (-1390-c.-1308)_files/ancestrydnastory-bettyjo-180921_t2.jpg
59d4d5a0be4621a6478359c5ad07dcd8b1b79c45,profile photo thumbnails,1808,1,paths_for_wikidata_isolates/Geni - Peter_ Edvard Holm (1833-1915)- København_files/flemming_2007_t2.jpg
8c648b58352e9fc5317e5808adb30fd3e41900c2,profile photo thumbnails,1808,1,paths_for_wikidata_isolates/Geni - Ewald Benedictus Ziervogel (1728-1765)- Uppsala_files/501082_854326062hz7w51dz0q5ha_t2.jpg
99946c6da8a37c10e7fcf46a14c0e698e175530f,profile photo thumbnails,1808,1,paths_for_wikidata_isolates/Geni - August Tuhka (Tuhkanen) (1895-1973)- Helsinki_files/canvas_t2.jpg
b88c6381178d630c574698b5506f6e9e9cf6701b,profile photo thumbnails,903,2,paths_for_wikidata_isolates/Geni - Adriano di Tuscolo (b. - 885)- San Cesario sul Panaro_files/SergiusIII_t2.jpg
acd6d95ca6ca245edfc77fc113260f3299a4b550,profile photo thumbnails,1805,1,paths_for_wikidata_isolates/Geni - Виктор Николаевич Бернадский (1890-1959)_files/5344486a0284a714_t2.jpg
5771ed4b77b32b2e4c74b3e4365cbd25a64f0009,profile photo thumbnails,1803,1,paths_for_wikidata_isolates/Geni - Magnus Bernhard Olsen (1878-1963)_files/_anne_margrethe_olsen_1876-1968_a_t2.jpg
7ee3e554f3436a08188556d0fa9864fa78c86054,profile photo thumbnails,1803,1,paths_for_wikidata_isolates/Geni - Paavo Matti Väyrynen_files/4800_1_t2.jpg
831e29d417162a572e9c1a7104edbb80fe2de4b0,profile photo thumbnails,1803,1,paths_for_wikidata_isolates/Geni - Willem Joseph Andries geb. Diehl Jonckbloet (1817-1885)- Wiesbaden_files/20180107_132057_t2.jpg
0e71592eaec7ec4682507d68443988ce622eb25b,profile photo thumbnails,1802,1,paths_for_wikidata_isolates/Geni - Alessandro Farnese (1468-1549)- Rome_files/617px-arms_of_the_house_of_farnese_t2.jpg
0747088d5e90e6d91899e870009bfd28b0906739,profile photo thumbnails,1800,1,paths_for_wikidata_isolates/Geni - Ewald Benedictus Ziervogel (1728-1765)- Uppsala_files/502309_547001q5e56615eectai45_t2.jpg
216f4522a6e4884b8c09142b7ad97dd8f53b7420,profile photo thumbnails,1800,1,paths_for_wikidata_isolates/Geni - Kalle Putkisto (1919-1997)- Helsinki_files/yef73vij_t2.jpg
43428335f47a640fb53201ab625ab58a37bff7d8,profile photo thumbnails,1799,1,paths_for_wikidata_isolates/Geni - Dr. Markku Ilari Linnoila (1947-1998)- Bethesda_files/juv42pew_t2.jpg
a7d10d842d29340b09a0611370383a89d6753241,profile photo thumbnails,1799,1,"paths_for_wikidata_isolates/Geni - Roderic Llançol i de Borja (Borja), pope Alexander VI (1431-1503)- Rome_files/jofre_llancol_y_escriva_t2.jpg"
2cbc84ea5bbaba635b4471c0156a16aecd4f28a3,profile photo thumbnails,1794,1,paths_for_wikidata_isolates/Geni - Niels Thorkild Rovsing (1862-1927)_files/00401_96x_a7de136d.jpg
b052cce6622970b7ac3eba97970e1149d963302f,profile photo thumbnails,1794,1,"paths_for_wikidata_isolates/Geni - Carolus 'Magnus', Rex Francorum & Imperator Romanorum (c.747-814)- Aachen_files/screen_shot_2021-10-31_at_10_t2.jpg"
ed944e97411b866532e48772c5fae7352157f4de,profile photo thumbnails,1793,1,paths_for_wikidata_isolates/Geni - Paavo Matti Väyrynen_files/eemelivayrynen_hauta_t2.jpg
f9e348e453d8499ea2b1c7194c1e31347e4fbb24,profile photo thumbnails,1793,1,paths_for_wikidata_isolates/Geni - Birger Pedersen (1874-1954)- Stavanger_files/borgny_gjems-onstad_t2.jpg
ee9b2e84d222818ea1319614f71f887b6ce9bb9e,profile photo thumbnails,1789,1,paths_for_wikidata_isolates/Geni - Giovanni Battista Cybo (1432-1492)- Rome_files/396px-coat_of_arms_of_the_house_of_cybo_t2.jpg
3ead00295a1e5a0fb9517a9bd8b061c2d704fb17,profile photo thumbnails,1786,1,paths_for_wikidata_isolates/Geni - Ernst Alexander Homén (1851-1926)- Helsingfors_files/screenshot_t2.jpg
9508b4824aa850fd7a75ac8592206a6455aadea4,profile photo thumbnails,1786,1,"paths_for_wikidata_isolates/Geni - Aaron Louis Treadwell, Ph.D. (1866-1947)_files/201001121905_BenAtVatican_t2.jpg"
9e30e99dfefb7523ea1f5f558268584d80c54ec9,profile photo thumbnails,1785,1,paths_for_wikidata_isolates/Geni - Giovanni Battista Cybo (1432-1492)- Rome_files/img_7672_t2.jpg
481ae6119de3a1de44efb35c4978eb1e90da7178,profile photo thumbnails,1779,1,paths_for_wikidata_isolates/Geni - Lars Arvid Axel von Haartman (1919-1998)- Helsinki_files/fae248ee-c407-472c-b609-daa97ca9f729_t2.jpg
af1c500898f8c3a2d6c5ed56435085e645030d65,profile photo thumbnails,1778,1,paths_for_wikidata_isolates/Geni - Gunnar Fougstedt (1908-1986)_files/skanna0001_t2.jpg
3f96f0b1c8e634f408f145da6c77b765f040382f,profile photo thumbnails,1776,1,paths_for_wikidata_isolates/Geni - Carl Adolph Langberg (1850-1889)- Vadsø_files/001833_608376o37e1m7ed5351u9i_t2.jpg
786d6974aeed58ff99539777da6e7044233199a4,profile photo thumbnails,1776,1,paths_for_wikidata_isolates/Geni - Niels Thorkild Rovsing (1862-1927)_files/00614_96x_7f678ba4.jpg
cecac486c41002dd200cf12e999d3b79fd6eac93,profile photo thumbnails,1775,1,paths_for_wikidata_isolates/Geni - Pekka Juhana Myrberg (1892-1976)- Helsinki_files/20250417_143242_t2.jpg
03241b857c490ff43afe068664f0f78a8712381f,profile photo thumbnails,1772,1,paths_for_wikidata_isolates/Geni - Morten Smith Petersen (1751-1825)- Sem_files/skjermbilde_2026-02-23_kl_t2.jpg
791ac00ea1fc098e6b38e2d422e8c217084c21b6,profile photo thumbnails,886,2,"geni_pages/Geni - Temüjin Borjigin (Khan), Khagan of the Mongol Empire (c.1162-1227)_files/fb_img_1585843189916_kindlephoto-225396850_t2.jpg"
af24d3baf075313862a82094c5fcf27d3ccb7d39,profile photo thumbnails,1771,1,paths_for_wikidata_isolates/Geni - Lars Arvid Axel von Haartman (1919-1998)- Helsinki_files/02fec259-d1a9-40cd-b7a0-e517a70d5452_t2.jpg
3c7aaa9577a2df79fddfd2bcfb62550edbe62a63,profile photo thumbnails,1770,1,paths_for_wikidata_isolates/Geni - Carl Adolph Langberg (1850-1889)- Vadsø_files/001840_133755fdce6g3e13e73535_t2.jpg
60d16491a2c0e1bddabb9c3520a0a775cb221940,profile photo thumbnails,1770,1,paths_for_wikidata_isolates/Geni - Pekka Juhana Myrberg (1892-1976)- Helsinki_files/1000003580_t2.jpg
3121d756cf12533bbbe28bb69b6818254ca133fa,profile photo thumbnails,1768,1,paths_for_wikidata_isolates/Geni - Prof. Sigfrid Rafael Karsten (1879-1956)- Helsinki_files/7ee08ede-0e48-4607-acb6-0f28b83b2493_t2.jpg
9bafff627c0e5b62263c43e616f26d4feb9a7fd7,profile photo thumbnails,1766,1,paths_for_wikidata_isolates/Geni - Einar Ljunggren (1896-1986)- Göteborg (O)_files/ljunggren_august_t2.jpg
01816c50f07c4726b5bf51ff64605b01c5df1f5b,profile photo thumbnails,1763,1,paths_for_wikidata_isolates/Geni - Wolmar(Jammi) Nyberg (1919-1973)- Sibbo_files/20210918_154337_t2.jpg
083473b09f2366bb50c322b8e17bff526af76bab,profile photo thumbnails,1759,1,"paths_for_wikidata_isolates/Geni - Prof. Kai Viktor Johannes von Fieandt, Ph.D. (1909-2000)- Espoo_files/screenshot_20200625_161328_t2.jpg"
03e4581635a2c30a373c11130b1963099b2dfcb7,profile photo thumbnails,1758,1,paths_for_wikidata_isolates/Geni - Dr. Phil. Otto Antscherl (1895-1942)_files/new_profile_for_geni_t2.jpg
628391789cd81c0501ac35dc69c716897f90b7ea,profile photo thumbnails,1758,1,paths_for_wikidata_isolates/Geni - Pierre Roger de Beaufort (1329-1378)- Rome_files/marthe_rogier_de_la_tour_nascida_roger_de_beaufort_t2.jpg
9d08bb7e5b546a4e4bc5c62826a78592a3c21929,profile photo thumbnails,1755,1,"paths_for_wikidata_isolates/Geni - Nicolai Edinger Sørensen Balle (1744-1816)- København, Vor Frue_files/007210048_00072_96x_e7cfceaf.jpg"
3447d8cb5e535dda666d6999d28c819a96e840fc,profile photo thumbnails,1751,1,paths_for_wikidata_isolates/Geni - Inger Axelsdatter Güntersberg (1571-1613)- Voss_files/cim38yeh_t2.jpg
30bae16920935f58ff75f8215321f3402a579c2d,profile photo thumbnails,1749,1,paths_for_wikidata_isolates/Geni - Johan Peter Weisse (1832-1886)- Kristiania_files/trondheim_komm_t2.jpg
27d27227cc041acfcd1db848a1b0f222451befde,profile photo thumbnails,1742,1,paths_for_wikidata_isolates/Geni - Alexander (-356--323)_files/5b3cdbed-bb7e-4ec6-aadc-a4bede4dfde9_1_105_c_t2.jpg
44d61aadc593175afd1ac3644e910931e39d5403,profile photo thumbnails,1741,1,paths_for_wikidata_isolates/Geni - Giovanni Battista Pamphilj (1574-1655)- Rome_files/000558_046657e52f1a8138vyc1bg_c_95x128_t2.jpg
f9a004ad65be5b95216c133e163705c94bd00d61,profile photo thumbnails,1741,1,"paths_for_wikidata_isolates/Geni - Ugolino Anagni dei Conti di Segni, pope Gregory IX (c.1170-1241)- Roma_files/flag_of_the_united_states_and_ukraine_t2.jpg"
6d9c8fc32dc86f5b3e975ee1b7e136ee2391839c,profile photo thumbnails,1740,1,paths_for_wikidata_isolates/Geni - Viljo Johannes Mansikka (1884-1947)- Helsinki_files/mansikka_aino_t2.jpg
8cd152dedb49cb1649d2c8bfc7bef95cd92b991f,profile photo thumbnails,1739,1,paths_for_wikidata_isolates/Geni - Dr. Ulrich Helmuth Adolf Friedemann (1877-1949)- New York_files/502565_6838943e55m3h110zc5dan_t2.jpg
