qid	lang	label
Q16596199	sq	Hedvig Sofia von Rosen
Q16596199	sv	Hedvig Sofia von Rosen
Q16649267	ast	Elias Pedersson Gavelius
Q16649267	ca	Elias Pedersson Gavelius
Q16649267	en	Elias Pedersson Gavelius
Q16649267	es	Elias Pedersson Gavelius
Q16649267	fi	Elias Pedersson Gavelius
Q16649267	fr	Elias Pedersson Gavelius
Q16649267	ga	Elias Pedersson Gavelius
Q16649267	it	Elias Pedersson Gavelius
Q16649267	nl	Elias Pedersson Gavelius
Q16649267	pap	Elias Pedersson Gavelius
Q16649267	sl	Elias Pedersson Gavelius
Q16649267	sq	Elias Pedersson Gavelius
Q16649267	sv	Elias Pedersson Gavelius
Q16649267	tr	Elias Pedersson Gavelius
Q16649477	en	Nicolaus Jacobi Bothniensis
Q16649477	sv	Nicolaus Jacobi Bothniensis
Q16649517	ast	Gerhardus Jonæ
Q16649517	ca	Gerhardus Jonæ
Q16649517	en	Gerhardus Jonæ
Q16649517	es	Gerhardus Jonæ
Q16649517	fi	Gerhardus Jonæ
Q16649517	fr	Gerhardus Jonæ
Q16649517	ga	Gerhardus Jonæ
Q16649517	ja	ゲルハルト・ヨネ
Q16649517	nl	Gerhardus Jonæ
Q16649517	pap	Gerhardus Jonæ
Q16649517	sl	Gerhardus Jonæ
Q16649517	sq	Gerhardus Jonæ
Q16649517	sv	Gerhardus Jonæ
Q16649517	zh	格哈德·约内
Q16649958	ast	Johan Otto Nauckhoff
Q16649958	ca	Johan Otto Nauckhoff
Q16649958	da	Johan Otto Nauckhoff
Q16649958	de	Johan Otto Nauckhoff
Q16649958	en	Johan Otto Nauckhoff
Q16649958	es	Johan Otto Nauckhoff
Q16649958	fi	Johan Otto Nauckhoff
Q16649958	fr	Johan Otto Nauckhoff
Q16649958	ga	Johan Otto Nauckhoff
Q16649958	pap	Johan Otto Nauckhoff
Q16649958	pt	Johan Otto Nauckhoff
Q16649958	pt-br	Johan Otto Nauckhoff
Q16649958	sl	Johan Otto Nauckhoff
Q16649958	sq	Johan Otto Nauckhoff
Q16649958	sv	Johan Otto Nauckhoff
Q16649958	tr	Johan Otto Nauckhoff
Q16649960	ast	Olof Nauclér
Q16649960	ca	Olof Nauclér
Q16649960	en	Olof Nauclér
Q16649960	es	Olof Nauclér
Q16649960	fi	Olof Nauclér
Q16649960	fr	Olof Nauclér
Q16649960	ga	Olof Nauclér
Q16649960	nl	Olof Nauclér
Q16649960	pap	Olof Nauclér
Q16649960	sl	Olof Nauclér
Q16649960	sq	Olof Nauclér
Q16649960	sv	Olof Nauclér
Q16649961	ast	Olaus Olai Nauclerus
Q16649961	ca	Olaus Olai Nauclerus
Q16649961	de	Olaus Olai Nauclerus
Q16649961	en	Olaus Olai Nauclerus
Q16649961	en-ca	Olaus Olai Nauclerus
Q16649961	en-gb	Olaus Olai Nauclerus
Q16649961	en-us	Olaus Olai Nauclerus
Q16649961	es	Olaus Olai Nauclerus
Q16649961	et	Olaus Olai Nauclerus
Q16649961	eu	Olaus Olai Nauclerus
Q16649961	fi	Olaus Olai Nauclerus
Q16649961	fr	Olaus Olai Nauclerus
Q16649961	ga	Olaus Olai Nauclerus
Q16649961	gl	Olaus Olai Nauclerus
Q16649961	it	Olaus Olai Nauclerus
Q16649961	mul	Olaus Olai Nauclerus
Q16649961	nb	Olaus Olai Nauclerus
Q16649961	nl	Olaus Olai Nauclerus
Q16649961	pap	Olaus Olai Nauclerus
Q16649961	pt	Olaus Olai Nauclerus
Q16649961	ro	Olaus Olai Nauclerus
Q16649961	se	Olaus Olai Nauclerus
Q16649961	sl	Olaus Olai Nauclerus
Q16649961	sq	Olaus Olai Nauclerus
Q16649961	sv	Olaus Olai Nauclerus
Q16649961	uk	Olaus Olai Nauclerus
Q16650154	ast	Ericus Olai Plantin
Q16650154	ca	Ericus Olai Plantin
Q16650154	de	Ericus Olai Plantin
Q16650154	en	Ericus Olai Plantin
Q16650154	es	Ericus Olai Plantin
Q16650154	fi	Ericus Olai Plantin
Q16650154	fr	Ericus Olai Plantin
Q16650154	ga	Ericus Olai Plantin
Q16650154	it	Ericus Olai Plantin
Q16650154	nl	Ericus Olai Plantin
Q16650154	pt	Ericus Olai Plantin
Q16650154	pt-br	Ericus Olai Plantin
Q16650154	sl	Ericus Olai Plantin
Q16650154	sq	Ericus Olai Plantin
Q16650154	sv	Ericus Olai Plantin
Q16650154	zh	埃里库斯·奥拉伊·普兰廷
Q16650163	ast	Samuel Pryss
Q16650163	ca	Samuel Pryss
Q16650163	da	Samuel Pryss
Q16650163	de	Samuel Pryss
Q16650163	ee	Samuel Pryss
Q16650163	en	Samuel Pryss
Q16650163	es	Samuel Pryss
Q16650163	fi	Samuel Pryss
Q16650163	fr	Samuel Pryss
Q16650163	ga	Samuel Pryss
Q16650163	it	Samuel Pryss
Q16650163	ja	サミュエル・アンデション・プリス
Q16650163	nb	Samuel Pryss
Q16650163	nl	Samuel Pryss
Q16650163	nn	Samuel Pryss
Q16650163	pl	Samuel Pryss
Q16650163	pt	Samuel Pryss
Q16650163	pt-br	Samuel Pryss
Q16650163	sl	Samuel Pryss
Q16650163	sq	Samuel Pryss
Q16650163	sv	Samuel Pryss
Q16650163	zh	塞缪尔·安德松·普里斯
Q16650170	ast	Ingellus Laurentii Rabenius
Q16650170	ca	Ingellus Laurentii Rabenius
Q16650170	da	Ingel Rabenius
Q16650170	de	Ingel Rabenius
Q16650170	en	Ingellus Laurentii Rabenius
Q16650170	es	Ingellus Laurentii Rabenius
Q16650170	fi	Ingellus Laurentii Rabenius
Q16650170	fr	Ingellus Laurentii Rabenius
Q16650170	ga	Ingellus Laurentii Rabenius
Q16650170	it	Ingellus Laurentii Rabenius
Q16650170	nl	Ingellus Laurentii Rabenius
Q16650170	pap	Ingellus Laurentii Rabenius
Q16650170	sl	Ingellus Laurentii Rabenius
Q16650170	sq	Ingellus Laurentii Rabenius
Q16650170	sv	Ingel Rabenius
Q16650429	ast	Pehr Svedelius
Q16650429	ca	Pehr Svedelius
Q16650429	da	Pehr Svedelius
Q16650429	de	Pehr Svedelius
Q16650429	ee	Pehr Svedelius
Q16650429	en	Pehr Svedelius
Q16650429	es	Pehr Svedelius
Q16650429	fi	Pehr Svedelius
Q16650429	fr	Pehr Svedelius
Q16650429	ga	Pehr Svedelius
Q16650429	it	Pehr Svedelius
Q16650429	nb	Pehr Svedelius
Q16650429	nl	Pehr Svedelius
Q16650429	nn	Pehr Svedelius
Q16650429	pap	Pehr Svedelius
Q16650429	pl	Pehr Svedelius
Q16650429	pt	Pehr Svedelius
Q16650429	pt-br	Pehr Svedelius
Q16650429	sl	Pehr Svedelius
Q16650429	sq	Pehr Svedelius
Q16650429	sv	Pehr Svedelius
Q16650430	ast	Pehr Gustaf Svedelius
Q16650430	ca	Pehr Gustaf Svedelius
Q16650430	da	Pehr Gustaf Svedelius
Q16650430	de	Pehr Gustaf Svedelius
Q16650430	en	Pehr Gustaf Svedelius
Q16650430	es	Pehr Gustaf Svedelius
Q16650430	fi	Pehr Gustaf Svedelius
Q16650430	fr	Pehr Gustaf Svedelius
Q16650430	ga	Pehr Gustaf Svedelius
Q16650430	it	Pehr Gustaf Svedelius
Q16650430	nl	Pehr Gustaf Svedelius
Q16650430	pap	Pehr Gustaf Svedelius
Q16650430	sl	Pehr Gustaf Svedelius
Q16650430	sq	Pehr Gustaf Svedelius
Q16650430	sv	Pehr Gustaf Svedelius
Q16650516	ast	Mikael von Törne
Q16650516	en	Mikael von Törne
Q16650516	es	Mikael von Törne
Q16650516	fi	Mikael von Törne
Q16650516	pap	Mikael von Törne
Q16650516	sl	Mikael von Törne
Q16650516	sq	Mikael von Torne
Q16650516	sv	Mikael von Törne
Q16650517	ast	Mikael von Törne
Q16650517	ca	Mikael von Törne
Q16650517	da	Mikael von Törne
Q16650517	de	Mikael von Törne
Q16650517	ee	Mikael von Törne
Q16650517	en	Mikael von Törne
Q16650517	es	Mikael von Törne
Q16650517	fi	Mikael von Törne
Q16650517	fr	Mikael von Törne
Q16650517	ga	Mikael von Törne
Q16650517	it	Mikael von Törne
Q16650517	nb	Mikael von Törne
Q16650517	nl	Mikael von Törne
Q16650517	nn	Mikael von Törne
Q16650517	pl	Mikael von Törne
Q16650517	pt	Mikael von Törne
Q16650517	pt-br	Mikael von Törne
Q16650517	sl	Mikael von Törne
Q16650517	sq	Mikael von Törne
Q16650517	sv	Mikael von Törne
Q16945159	ast	Nils Abraham Bruncrona
Q16945159	ca	Nils Abraham Bruncrona
Q16945159	da	Nils Abraham Bruncrona
Q16945159	de	Nils Abraham Bruncrona
Q16945159	en	Nils Abraham Bruncrona
Q16945159	es	Nils Abraham Bruncrona
Q16945159	fi	Nils Abraham Bruncrona
Q16945159	fr	Nils Abraham Bruncrona
Q16945159	ga	Nils Abraham Bruncrona
Q16945159	it	Nils Abraham Bruncrona
Q16945159	mul	Nils Abraham Bruncrona
Q16945159	nl	Nils Abraham Bruncrona
Q16945159	pap	Nils Abraham Bruncrona
Q16945159	sl	Nils Abraham Bruncrona
Q16945159	sq	Nils Abraham Bruncrona
Q16945159	sv	Nils Abraham Bruncrona
Q16945159	tr	Nils Abraham Bruncrona
Q16945169	ast	Mårten Bunge
Q16945169	ca	Mårten Bunge
Q16945169	en	Mårten Bunge
Q16945169	es	Mårten Bunge
Q16945169	fi	Mårten Bunge
Q16945169	fr	Mårten Bunge
Q16945169	ga	Mårten Bunge
Q16945169	mul	Mårten Bunge
Q16945169	nl	Mårten Bunge
Q16945169	pap	Mårten Bunge
Q16945169	sl	Mårten Bunge
Q16945169	sq	Mårten Bunge
Q16945169	sv	Mårten Bunge
Q1814297	arz	كارل اريك مانرهايم
Q1814297	ast	Carl Erik Mannerheim
Q1814297	ca	Carl Erik Mannerheim
Q1814297	cs	Carl Erik Mannerheim
Q1814297	da	Carl Erik Mannerheim
Q1814297	de	Carl Erik Mannerheim
Q1814297	en	Carl Erik Mannerheim
Q1814297	es	Carl Erik Mannerheim
Q1814297	fi	Carl Erik Mannerheim
Q1814297	fr	Carl Erik Mannerheim
Q1814297	ga	Carl Erik Mannerheim
Q1814297	ko	칼 에리크 만네르헤임 백작
Q1814297	nb	Carl Erik Mannerheim
Q1814297	nl	Carl Erik Mannerheim
Q1814297	pt	Carl Erik Mannerheim
Q1814297	pt-br	Carl Erik Mannerheim
Q1814297	ru	Карл Эрик Маннергейм
Q1814297	sl	Carl Erik Mannerheim
Q1814297	sq	Carl Erik Mannerheim
Q1814297	sv	Carl Erik Mannerheim
Q1814297	zh	卡尔·埃里克·曼纳海姆
Q1814297	zh-hans	卡尔·埃里克·曼纳海姆
Q1814297	zh-hant	卡爾·埃里克·曼納海姆
Q185832	af	Emanuel Swedenborg
Q185832	an	Emanuel Swedenborg
Q185832	ar	إمانول سفيدنبوري
Q185832	arz	امانول سفيدنبورى
Q185832	ast	Emanuel Swedenborg
Q185832	az	Emmanuel Svedenborq
Q185832	be	Эмануэль Сведэнборг
Q185832	be-tarask	Эмануэль Свэдэнборг
Q185832	bg	Емануел Сведенборг
Q185832	bn	এমানুয়েল সোয়েডেনবার্গ
Q185832	ca	Emanuel Swedenborg
Q185832	cs	Emanuel Swedenborg
Q185832	cy	Emanuel Swedenborg
Q185832	da	Emanuel Swedenborg
Q185832	de	Emanuel Swedenborg
Q185832	el	Εμάνουελ Σβέντενμποργκ
Q185832	en	Emmanuel Swedenborg
Q185832	eo	Emanuel Swedenborg
Q185832	es	Emanuel Swedenborg
Q185832	et	Emanuel Swedenborg
Q185832	eu	Emmanuel Swedenborg
Q185832	fa	امانوئل سویدن برگ
Q185832	fi	Emanuel Swedenborg
Q185832	fr	Emanuel Swedenborg
Q185832	fy	Emanuel Swedenborg
Q185832	ga	Emmanuel Swedenborg
Q185832	gl	Emanuel Swedenborg
Q185832	he	עמנואל סוודנבורג
Q185832	hr	Emanuel Swedenborg
Q185832	hu	Emanuel Swedenborg
Q185832	hy	Էմանուել Սվեդենբորգ
Q185832	ia	Emanuel Swedenborg
Q185832	id	Emanuel Swedenborg
Q185832	ie	Emanuel Swedenborg
Q185832	is	Emanuel Swedenborg
Q185832	it	Emanuel Swedenborg
Q185832	ja	エマヌエル・スヴェーデンボリ
Q185832	jv	Emanuel Swedenborg
Q185832	ka	ემანუილ სვედენბორგი
Q185832	kk	Эммануэль Сведенборг
Q185832	ko	에마누엘 스베덴보리
Q185832	ky	Эммануил Сведенборг
Q185832	la	Emanuel Swedenborg
Q185832	lt	Emanuel Swedenborg
Q185832	lv	Emānuels Svēdenborgs
Q185832	mg	Emanuel Swedenborg
Q185832	mk	Емануел Сведенборг
Q185832	ms	Emanuel Swedenborg
Q185832	mul	Emmanuel Swedenborg
Q185832	my	အီမန်နျူရယ် ဆွီဒင်ဗော့
Q185832	nan	Emanuel Swedenborg
Q185832	nb	Emanuel Swedenborg
Q185832	nl	Emanuel Swedenborg
Q185832	nn	Emanuel Swedenborg
Q185832	pap	Emanuel Swedenborg
Q185832	pl	Emanuel Swedenborg
Q185832	ps	امانوئل سویډنبرګ
Q185832	pt	Emanuel Swedenborg
Q185832	pt-br	Emanuel Swedenborg
Q185832	ro	Emanuel Swedenborg
Q185832	ru	Эммануил Сведенборг
Q185832	sco	Emanuel Swedenborg
Q185832	sk	Emanuel Swedenborg
Q185832	sl	Emanuel Swedenborg
Q185832	sq	Emmanuel Swedenborg
Q185832	sr	Емануел Сведенборг
Q185832	sr-ec	Емануел Сведенборг
Q185832	sr-el	Emanuel Svedenborg
Q185832	sv	Emanuel Swedenborg
Q185832	sw	Emmanuel Swedenborg
Q185832	tl	Emanuel Swedenborg
Q185832	tr	Emanuel Swedenborg
Q185832	uk	Еммануїл Сведенборг
Q185832	vi	Emanuel Swedenborg
Q185832	war	Emanuel Swedenborg
Q185832	wuu	伊曼纽·斯威登堡
Q185832	yue	史威登堡
Q185832	zh	伊曼紐·斯威登堡
Q185832	zh-cn	伊曼纽·斯威登堡
Q185832	zh-hans	伊曼纽·斯威登堡
Q185832	zh-hant	伊曼紐·斯威登堡
Q185832	zh-hk	伊曼紐·斯威登堡
Q185832	zh-sg	伊曼纽·斯威登堡
Q185832	zh-tw	伊曼紐·斯威登堡
Q19061035	ast	Guttorm Åsulvsson
Q19061035	be	Гутарм Алувсан
Q19061035	en	Guttorm Åsulvsson
Q19061035	es	Guttorm Åsulvsson
Q19061035	ko	구토르므 오술브손
Q19061035	nb	Guttorm Åsulvsson
Q19061035	nl	Guttorm Åsulvsson
Q19061035	ru	Гутторм Алувссон
Q19312912	ca	Fabian Reinhold von Fersen
Q19312912	da	Fabian Reinhold von Fersen
Q19312912	de	Fabian Reinhold von Fersen
Q19312912	ee	Fabian Reinhold von Fersen
Q19312912	el	Φαβιανός Ρέϊνχολντ φον Φέρσεν
Q19312912	en	Fabian Reinhold von Fersen
Q19312912	es	Fabian Reinhold von Fersen
Q19312912	fi	Fabian Reinhold von Fersen
Q19312912	fr	Fabian Reinhold von Fersen
Q19312912	ga	Fabian Reinhold von Fersen
Q19312912	he	פביאן פון פרשן
Q19312912	hu	Fabian Reinhold von Fersen
Q19312912	it	Fabian Reinhold von Fersen
Q19312912	nb	Fabian Reinhold von Fersen
Q19312912	nl	Fabian von Fersen
Q19312912	nn	Fabian Reinhold von Fersen
Q19312912	pap	Fabian Reinhold von Fersen
Q19312912	pl	Fabian Reinhold von Fersen
Q19312912	pt	Fabian Reinhold von Fersen
Q19312912	pt-br	Fabian Reinhold von Fersen
Q19312912	ru	Фабиан Райнхолд фон Ферзен
Q19312912	sl	Fabian Reinhold von Fersen
Q19312912	sq	Fabian Reinhold von Fersen
Q19312912	sv	Fabian Reinhold von Fersen
Q19631563	ast	Erik Odelström
Q19631563	en	Erik Odelström
Q19631563	fi	Erik Odelström
Q19631563	ja	エリック・オデルストロム
Q19631563	mul	Erik Odelström
Q19631563	nl	Erik Odelström
Q19631563	pap	Erik Odelström
Q19631563	pt	Erik Odelström
Q19631563	pt-br	Erik Odelström
Q19631563	sl	Erik Odelström
Q19631563	sq	Erik Odelstrom
Q19631563	sv	Erik Odelström
Q19631563	zh	埃里克·奥德尔斯特罗姆
Q19657284	ja	扶餘德璋
Q19657284	ko	부여덕장
Q19657284	mul	Buyeo Deokjang
Q19657284	zh	扶餘德璋
Q19678400	ast	Eva Horn af Ekebyholm
Q19678400	cs	Eva Hornová af Ekebyholm
Q19678400	de	Eva Horn af Ekebyholm
Q19678400	en	Eva Horn af Ekebyholm
Q19678400	mul	Eva Horn
Q19678400	nl	Eva Horn af Ekebyholm
Q19678400	ru	Эва Горн ав Экебюхольм
Q19678400	sk	Eva Hornová af Ekebyholm
Q19678400	sl	Eva Horn af Ekebyholm
Q19678400	sv	Eva Horn
Q19678400	zh	伊娃·霍恩·阿夫·埃凯比霍尔姆
Q19721217	ast	Salomon von Köhler
Q19721217	da	Salomon von Köhler
Q19721217	de	Salomon von Köhler
Q19721217	en	Salomon von Köhler
Q19721217	fi	Salomon von Köhler
Q19721217	fr	Salomon von Köhler
Q19721217	nl	Salomon von Köhler
Q19721217	pap	Salomon von Köhler
Q19721217	pt	Salomon von Köhler
Q19721217	pt-br	Salomon von Köhler
Q19721217	sl	Salomon von Köhler
Q19721217	sv	Salomon von Köhler
Q19828095	ast	Carl Mörner
Q19828095	ca	Carl Mörner
Q19828095	en	Carl Mörner
Q19828095	es	Carl Mörner
Q19828095	fi	Carl Mörner
Q19828095	fr	Carl Mörner
Q19828095	ga	Carl Mörner
Q19828095	nl	Carl Mörner
Q19828095	pt	Carl Mörner
Q19828095	pt-br	Carl Mörner
Q19828095	ru	Карл Мёрнер
Q19828095	sl	Carl Mörner
Q19828095	sq	Carl Mörner
Q19828095	sv	Carl Mörner
Q19842232	ast	Algot Brynolfsson
Q19842232	ca	Algot Brynolfsson
Q19842232	en	Algot Brynolfsson
Q19842232	es	Algot Brynolfsson
Q19842232	fi	Algot Brynolfsson
Q19842232	fr	Algot Brynolfsson
Q19842232	ga	Algot Brynolfsson
Q19842232	mul	Algot Brynolfsson
Q19842232	nl	Algot Brynolfsson
Q19842232	sl	Algot Brynolfsson
Q19842232	sq	Algot Brynolfsson
Q19842232	sv	Algot Brynolfsson
Q19860752	ast	Carl Harald Strömfelt
Q19860752	ca	Carl Harald Strömfelt
Q19860752	da	Carl Harald Strömfelt
Q19860752	de	Carl Harald Strömfelt
Q19860752	en	Carl Harald Strömfelt
Q19860752	es	Carl Harald Strömfelt
Q19860752	fi	Carl Harald Strömfelt
Q19860752	fr	Carl Harald Strömfelt
Q19860752	ga	Carl Harald Strömfelt
Q19860752	nl	Carl Harald Strömfelt
Q19860752	pt	Carl Harald Strömfelt
Q19860752	pt-br	Carl Harald Strömfelt
Q19860752	sl	Carl Harald Strömfelt
Q19860752	sq	Carl Harald Strömfelt
Q19860752	sv	Carl Harald Strömfelt
Q19975889	ast	Fredrik August Adelswärd
Q19975889	ca	Fredrik August Adelswärd
Q19975889	de	Fredrik August Adelswärd
Q19975889	en	Fredrik August Adelswärd
Q19975889	es	Fredrik August Adelswärd
Q19975889	fi	Fredrik August Adelswärd
Q19975889	fr	Fredrik August Adelswärd
Q19975889	ga	Fredrik August Adelswärd
Q19975889	it	Fredrik August Adelswärd
Q19975889	ja	フレドリック・アウグスト・アデルスヴァルト
Q19975889	mul	Fredrik August Adelswärd
Q19975889	nl	Fredrik August Adelswärd
Q19975889	pap	Fredrik August Adelswärd
Q19975889	ru	Фредрик Август Адельсвард
Q19975889	sl	Fredrik August Adelswärd
Q19975889	sq	Fredrik August Adelswärd
Q19975889	sv	Fredrik August Adelswärd
Q19975889	th	เฟรดริก ออกัสต์ อเดลส์แวร์ด
Q19975889	zh	弗雷德里克·奥古斯特·阿德尔斯瓦德
Q19975889	zh-hant	弗雷德里克·奧古斯特·阿德爾斯瓦德
Q19976400	ast	Abraham Burensund
Q19976400	ca	Abraham Burensund
Q19976400	da	Abraham Burensund
Q19976400	en	Abraham Burensund
Q19976400	es	Abraham Burensund
Q19976400	fr	Abraham Burensund
Q19976400	ga	Abraham Burensund
Q19976400	nb	Abraham Burensund
Q19976400	nl	Abraham Burensund
Q19976400	pap	Abraham Burensund
Q19976400	sl	Abraham Burensund
Q19976400	sq	Abraham Burensund
Q19976400	sv	Abraham Burensund
Q19976679	ast	Otto Johan Lagerfelt
Q19976679	en	Otto Johan Lagerfelt
Q19976679	es	Otto Johan Lagerfelt
Q19976679	nl	Otto Johan Lagerfelt
Q19976679	sl	Otto Johan Lagerfelt
Q19976679	sv	Otto Johan Lagerfelt
Q19976772	ast	Simon Melander
Q19976772	en	Simon Melander
Q19976772	en-us	Simon Melander
Q19976772	es	Simon Melander
Q19976772	fr	Simon Melander
Q19976772	mul	Simon Melander
Q19976772	nl	Simon Melander
Q19976772	sv	Simon Melander
Q19977201	ast	Jakob Törnsköld
Q19977201	en	Jakob Törnsköld
Q19977201	es	Jakob Törnsköld
Q19977201	fi	Jakob Törnsköld
Q19977201	nl	Jakob Törnsköld
Q19977201	sl	Jakob Törnsköld
Q19977201	sq	Jakob Tornskold
Q19977201	sv	Jakob Törnsköld
Q2021113	ast	Olof Broman
Q2021113	ca	Olof Broman
Q2021113	da	Olof Broman
Q2021113	de	Olof Broman
Q2021113	en	Olof Broman
Q2021113	es	Olof Broman
Q2021113	fi	Olof Broman
Q2021113	fr	Olof Broman
Q2021113	ga	Olof Broman
Q2021113	nb	Olof Broman
Q2021113	nl	Olof Broman
Q2021113	nn	Olof Broman
Q2021113	sl	Olof Broman
Q2021113	sq	Olof Broman
Q2021113	sv	Olof Broman
Q20250108	ast	Anders Pryss
Q20250108	en	Anders Pryss
Q20250108	es	Anders Pryss
Q20250108	fi	Anders Pryss
Q20250108	mul	Anders Pryss
Q20250108	sl	Anders Pryss
Q20250108	sq	Anders Pryss
Q20250108	sv	Anders Pryss
Q2040261	ast	Otto Reinhold Strömfelt
Q2040261	ca	Otto Reinhold Strömfelt
Q2040261	da	Otto Reinhold Strömfelt
Q2040261	de	Otto Reinhold Strömfelt
Q2040261	en	Otto Reinhold Strömfelt
Q2040261	es	Otto Reinhold Strömfelt
Q2040261	et	Otto Reinhold Strömfelt
Q2040261	fi	Otto Reinhold Strömfelt
Q2040261	fr	Otto Reinhold Strömfelt
Q2040261	ga	Otto Reinhold Strömfelt
Q2040261	hu	Otto Reinhold Strömfelt
Q2040261	mul	Otto Reinhold Strömfelt
Q2040261	nb	Otto Reinhold Strömfelt
Q2040261	nl	Otto Reinhold Strömfelt
Q2040261	nn	Otto Reinhold Strömfelt
Q2040261	pap	Otto Reinhold Strömfelt
Q2040261	pt	Otto Reinhold Strömfelt
Q2040261	pt-br	Otto Reinhold Strömfelt
Q2040261	ru	Отто Рейнхольд Стрёмфельд
Q2040261	sl	Otto Reinhold Strömfelt
Q2040261	sq	Otto Reinhold Strömfelt
Q2040261	sv	Otto Reinhold Strömfelt
Q2040261	tr	Otto Reinhold Strömfelt
Q2040261	zh	奥托·赖因霍尔德·斯特罗姆费尔特
Q2066886	ast	Hedvig Catharina De la Gardie
Q2066886	br	Hedvig Catharina von Fersen
Q2066886	ca	Hedvig Catharina De la Gardie
Q2066886	de	Hedvig Catharina De la Gardie
Q2066886	el	Χεδβίγη Κατερίνα φον Φέρσεν
Q2066886	en	Hedvig Catharina von Fersen
Q2066886	es	Hedvig Catharina De la Gardie
Q2066886	fi	Hedvig Catharina De la Gardie
Q2066886	fr	Hedvig Catharina De la Gardie
Q2066886	ga	Hedvig Catharina von Fersen
Q2066886	he	הדוויג קתרינה דה לה גרדי
Q2066886	it	Hedvig Catharina De la Gardie
Q2066886	ja	ヘドヴィグ・カタリーナ・ヴォン・フェルセン
Q2066886	nl	Hedvig Catharina De la Gardie
Q2066886	pt	Hedvig Catharina De la Gardie
Q2066886	pt-br	Hedvig Catharina De la Gardie
Q2066886	ru	Хедвиг Катарина Делагарди
Q2066886	sl	Hedvig Catharina De la Gardie
Q2066886	sq	Hedvig Catharina von Fersen
Q2066886	sv	Hedvig Catharina von Fersen
Q2066886	uk	Гедвіг Катарина фон Ферсен
Q2066886	zh	海德维格·卡塔里娜·翁·费尔森
Q2066886	zh-cn	赫德维克·卡塔里娜·冯·费尔森
Q2066886	zh-hans	赫德维克·卡塔里娜·冯·费尔森
Q2075113	ast	Hedvig Ulrika De la Gardie
Q2075113	be	Хедвіг Ульрыка Дэлагардзі
Q2075113	br	Hedvig Ulrika De la Gardie
Q2075113	ca	Hedvig Ulrika De la Gardie
Q2075113	da	Hedvig Ulrika De la Gardie
Q2075113	de	Hedvig Ulrika De la Gardie
Q2075113	el	Χεδβίγη Ουλρίκα Ντε λα Γκάρντι
Q2075113	en	Hedvig Ulrika De la Gardie
Q2075113	es	Hedvig Ulrika De la Gardie
Q2075113	fi	Hedvig Ulrika De la Gardie
Q2075113	fr	Hedvig Ulrika De la Gardie
Q2075113	ga	Hedvig Ulrika De la Gardie
Q2075113	ha	Hedvig Ulrika De la Gardie
Q2075113	it	Hedvig Ulrika De la Gardie
Q2075113	nb	Hedvig Ulrika De la Gardie
Q2075113	nl	Hedvig Ulrika De la Gardie
Q2075113	pt	Hedvig Ulrika De la Gardie
Q2075113	pt-br	Hedvig Ulrika De la Gardie
Q2075113	ru	Хедвиг Ульрика Делагарди
Q2075113	sl	Hedvig Ulrika De la Gardie
Q2075113	sq	Hedvig Ulrika De la Gardie
Q2075113	sv	Hedvig Ulrika De la Gardie
Q2075113	tr	Hedvig Ulrika De la Gardie
Q217044	af	Franz Berwald
Q217044	an	Franz Berwald
Q217044	arz	فرانز بيروالد
Q217044	ast	Franz Berwald
Q217044	bar	Franz Berwald
Q217044	bg	Франц Бервалд
Q217044	bm	Franz Berwald
Q217044	br	Franz Berwald
Q217044	ca	Franz Berwald
Q217044	co	Franz Berwald
Q217044	cs	Franz Berwald
Q217044	cy	Franz Berwald
Q217044	da	Franz Berwald
Q217044	de	Franz Berwald
Q217044	de-at	Franz Berwald
Q217044	de-ch	Franz Berwald
Q217044	el	Φραντς Μπέρβαλντ
Q217044	en	Franz Berwald
Q217044	en-ca	Franz Berwald
Q217044	en-gb	Franz Berwald
Q217044	eo	Franz Berwald
Q217044	es	Franz Berwald
Q217044	et	Franz Berwald
Q217044	eu	Franz Berwald
Q217044	fa	فرانس بروالد
Q217044	fi	Franz Berwald
Q217044	fr	Franz Berwald
Q217044	frc	Franz Berwald
Q217044	frp	Franz Berwald
Q217044	fur	Franz Berwald
Q217044	ga	Franz Berwald
Q217044	gd	Franz Berwald
Q217044	gl	Franz Berwald
Q217044	gsw	Franz Berwald
Q217044	he	פרנץ ברוואלד
Q217044	hr	Franz Berwald
Q217044	hu	Franz Berwald
Q217044	ia	Franz Berwald
Q217044	id	Franz Berwald
Q217044	ie	Franz Berwald
Q217044	io	Franz Berwald
Q217044	it	Franz Berwald
Q217044	ja	フランツ・アドルフ・ベルワルド
Q217044	jam	Franz Berwald
Q217044	kab	Franz Berwald
Q217044	kg	Franz Berwald
Q217044	ko	프란스 베르발드
Q217044	lb	Franz Berwald
Q217044	li	Franz Berwald
Q217044	lij	Franz Berwald
Q217044	lt	Franz Berwald
Q217044	lv	Franz Berwald
Q217044	mg	Franz Berwald
Q217044	min	Franz Berwald
Q217044	mk	Франц Бервалд
Q217044	ms	Franz Berwald
Q217044	nap	Franz Berwald
Q217044	nb	Franz Berwald
Q217044	nds	Franz Berwald
Q217044	nds-nl	Franz Berwald
Q217044	nl	Franz Berwald
Q217044	nn	Franz Berwald
Q217044	nrm	Franz Berwald
Q217044	oc	Franz Berwald
Q217044	pap	Franz Berwald
Q217044	pcd	Franz Berwald
Q217044	pl	Franz Berwald
Q217044	pms	Franz Berwald
Q217044	prg	Franz Berwald
Q217044	pt	Franz Berwald
