geni_id	person	token	father_geni	father_qid	father_p735	p144_targets	status	person_qid
6000000019895484130	Kristian Theodor Madsen Lindeman	madsen	6000000006335707335	Q1660290	Q12233911 Q1818817	Q16278672 Q1818817 Q12370008 Q1208363 Q61745602 Q20000585	RESOLVES	
6000000019902286588	Charlotte Normandine Mathilde Carlsdatter Hansen	carlsdatter	6000000011635256590	Q12714002	Q2529610	Q2529610 Q15731830	RESOLVES	
6000000019911735087	Ane Maria Pedersdatter	pedersdatter	6000000008595570199	Q124618759	Q10622039	Q10622039 Q15897204 Q10622039 Q21148379	RESOLVES	
6000000019911747132	Andreas Pedersen	pedersen	6000000008595570199	Q124618759	Q10622039	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	
6000000019912881167	Caspar Caspersen Schøller	caspersen	6000000006207275287	Q58867883	Q18145725	Q1158231 Q18145725	RESOLVES	
6000000019912956235	Anders Caspersen Schøller	caspersen	6000000006207275287	Q58867883	Q18145725	Q1158231 Q18145725	RESOLVES	
6000000019912984240	Maren Caspersdatter Schøller	caspersdatter	6000000006207275287	Q58867883	Q18145725	Q1158231 Q18145725	RESOLVES	
6000000019918415655	Christina Regina Johansdotter von Wallvijk	johansdotter	6000000007103493969	Q136376098		Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	father has no P735 given name object	
6000000019923340317	Christer Hansson Mörner	hansson	6000000006127239972	Q136375953		Q632842 Q4413537	father has no P735 given name object	Q136375950
6000000019926110732	Anders Carlsson af Kullberg	carlsson	6000000019926535306	Q38511438	Q2529610	Q2529610 Q15731830 Q4259083 Q2958359 Q1044619 Q1719508 Q2529610	RESOLVES	Q5925848
6000000019933609341	Karl Johan Andersson Knös	andersson	6000000020394079179	Q5916162	Q4926263	Q8843357 Q4926263 Q8843357 Q21069228 Q490500	RESOLVES	Q5916183
6000000019947951954	Sven Otto Ottosson Lagerberg	ottosson	6000000011287142289	Q94699652		Q18029644 Q21144023	father has no P735 given name object	
6000000019992851679	Niels Christoffersen	christoffersen	6000000008047685961	Q140757521		Q1084472 Q1084384 Q1789415	father has no P735 given name object	
6000000019993284013	Ellen Christoffersdatter	christoffersdatter	6000000008047685961	Q140757521		Q1084384 Q1084472 Q1789415	father has no P735 given name object	
6000000019994984042	Christine Kaspersdatter Schøller	kaspersdatter	6000000016498996552	Q16063503	Q18145725	Q18145725 Q1158231 Q18199995	RESOLVES	
6000000020035737278	Abraham Nilsson Fellman	nilsson	6000000000575926084	Q141104334		Q16423038 Q2001572 Q16280122 Q16423038 Q16423038	father has no P735 given name object	
6000000020038325390	Elisabeth Johansdotter von Rosen	johansdotter	6000000010080869002	Q128045234		Q10989273 Q2117521 Q11122389 Q10989273 Q2117521 Q4120836	father has no P735 given name object	
6000000020072697014	Hans Kristian Gundersen Jahren	gundersen	6000000023205323937	Q3432027	Q989832 Q5401576	Q989832	RESOLVES	
6000000020087243346	Marie Johansdatter Brun	johansdatter	6000000012103409448	Q17119815	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477	RESOLVES	
6000000020087403142	Engel Marie Johansdatter Brun	johansdatter	6000000012103409448	Q17119815	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477	RESOLVES	
6000000020087643053	Ingeborg Elisabeth Johansdatter Brun	johansdatter	6000000012103409448	Q17119815	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477	RESOLVES	
6000000020117355203	Elin Håkonsdatter Bolt	håkonsdatter	6000000001195536539	Q1642655	Q15711061	Q15711061 Q9383939	RESOLVES	
6000000020136476228	Anne Malene Jensdatter Beer	jensdatter	6000000019562569569	Q210789	Q2246251	Q2246251	RESOLVES	
6000000020182272013	Jørgen Pedersen Schielderup	pedersen	6000000000873947684	Q14942564	Q10622039	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	Q140438948
6000000020182615003	Sara Olausdotter Morea	olausdotter	6000000002229160164	Q16158112	Q10608165	Q10608165	RESOLVES	
6000000020198906060	Irmgard Gregersdotter	gregersdotter	6000000004973008243	Q4959219	Q18704201	Q18704201 Q18704199	RESOLVES	
6000000020220981823	Gustav Adolf Gundersen	gundersen	6000000016756402733	Q141178199	Q989832	Q989832	RESOLVES	Q141189065
6000000020274764327	Lars Persson	persson	6000000019176344694	Q141242565		Q13582800 Q19869349	father has no P735 given name object	
6000000020289436357	Anna Margrethe Margrethe Pedersen Horrebow	pedersen	6000000020289839395	Q332450	Q10622039	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	
6000000020290725172	Peder Pedersen Horrebow	pedersen	6000000020289839395	Q332450	Q10622039	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	
6000000020291087388	Christian Pedersen Horrebow	pedersen	6000000020289839395	Q332450	Q10622039	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	Q1081361
6000000020309425739	Jakob Andersen Bruland	andersen	6000000020435199380	Q4753941	Q8843357	Q8843357 Q4926263 Q511666 Q8843357 Q8843357	RESOLVES	
6000000020310159933	Truls Andersen Bruland	andersen	6000000020435199380	Q4753941	Q8843357	Q8843357 Q4926263 Q511666 Q8843357 Q8843357	RESOLVES	
6000000020310380802	Mads Johan Andersen Bruland	andersen	6000000020435199380	Q4753941	Q8843357	Q8843357 Q4926263 Q511666 Q8843357 Q8843357	RESOLVES	
6000000020363962787	Elisabeth Maria Knudsdatter Plesner	knudsdatter	6000000005597449391	Q11981257	Q18565341	Q18565341 Q943881 Q28798237	RESOLVES	
6000000020364044022	Karen Knudsdatter Plesner	knudsdatter	6000000005597449391	Q11981257	Q18565341	Q18565341 Q943881 Q28798237	RESOLVES	
6000000020394011299	Anders Andersson Knös	andersson	6000000020394079179	Q5916162	Q4926263	Q8843357 Q4926263 Q8843357 Q21069228 Q490500	RESOLVES	
6000000020404205679	Else Pedersdatter Falch	pedersdatter	6000000003575251883	Q11995526	Q15897204	Q10622039 Q15897204 Q10622039 Q21148379	RESOLVES	
6000000020404754012	Giertrud Pedersdatter Falch	pedersdatter	6000000003575251883	Q11995526	Q15897204	Q10622039 Q15897204 Q10622039 Q21148379	RESOLVES	
6000000020404846376	Wibecke Pedersdatter Falch	pedersdatter	6000000003575251883	Q11995526	Q15897204	Q10622039 Q15897204 Q10622039 Q21148379	RESOLVES	
6000000020407631973	Margrethe Hansdatter Brochmann	hansdatter	6000000041274528617	Q55680182	Q632842	Q632842	RESOLVES	
6000000020420768846	ukjent Halvdansdatter	halvdansdatter	6000000001205129184	Q75291813		Q25114282	father has no P735 given name object	
6000000020435150776	Johanne Andersdatter Skei	andersdatter	6000000020435199380	Q4753941	Q8843357	Q8843357 Q4926263 Q8843357 Q490500	RESOLVES	
6000000020435327392	Lovise Else Andersdatter Bruland	andersdatter	6000000020435199380	Q4753941	Q8843357	Q8843357 Q4926263 Q8843357 Q490500	RESOLVES	
6000000020472260194	Turinna Hilda Margareta Charlsdotter Elligers	charlsdotter	6000000011286868602	Q5930757	Q2529610	Q2529610	RESOLVES	
6000000020540591912	Petronelle Margrethe Hansdatter Blom	hansdatter	6000000006822762200	Q27907645	Q632842	Q632842	RESOLVES	
6000000020583402308	Petter Svensson Faxell	svensson	6000000006845841322	Q136515523	Q2370957	Q2370957 Q18953711 Q25929427 Q2370957	RESOLVES	
6000000020583419383	Johannes Svensson Faxell	svensson	6000000006845841322	Q136515523	Q2370957	Q2370957 Q18953711 Q25929427 Q2370957	RESOLVES	
6000000020586763207	Agata Eriksdotter Grape	eriksdotter	6000000007511668551	Q135479699		Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	father has no P735 given name object	
6000000020598105679	Johannes Isaksson Grape	isaksson	6000000006859130400	Q117327300	Q18198729	Q18198729 Q5920537 Q21143984 Q581723 Q11864419 Q581723 Q18198729	RESOLVES	
6000000020598130610	Jakob Isaksson Grape	isaksson	6000000006859130400	Q117327300	Q18198729	Q18198729 Q5920537 Q21143984 Q581723 Q11864419 Q581723 Q18198729	RESOLVES	
6000000020598233103	Arendt Isaksson Grape	isaksson	6000000006859130400	Q117327300	Q18198729	Q18198729 Q5920537 Q21143984 Q581723 Q11864419 Q581723 Q18198729	RESOLVES	
6000000020598473908	Sofia Isaksdotter Grape	isaksdotter	6000000006859130400	Q117327300	Q18198729	Q18198729 Q5920537 Q21143984 Q11864419 Q581723 Q581723 Q18198729 Q67748849 Q134411324	RESOLVES	
6000000020598616905	Abraham Isaksson Grape	isaksson	6000000006859130400	Q117327300	Q18198729	Q18198729 Q5920537 Q21143984 Q581723 Q11864419 Q581723 Q18198729	RESOLVES	
6000000020598948753	Lisbeth Sophie Frederiksdatter Grüner	frederiksdatter	6000000002225635359	Q11970239	Q14038597	Q21146005 Q4926491 Q21143312 Q18606091 Q16275883	P735 not among the patronymic's P144 values	
6000000020612573986	Inger Johansdatter Grieg	johansdatter	6000000025297366164	Q140969565		Q10989273 Q2117521 Q11122389 Q4925477	father has no P735 given name object	
6000000020637646342	Paulus Jacobsen von der Lippe	jacobsen	6000000006434716048	Q111805901	Q25999604	Q25999604 Q16747395 Q25999604	RESOLVES	
6000000020746600324	Alette Petronelle Anderssen	anderssen	6000000020746741189	Q23925394	Q4926263	Q8843357 Q4926263 Q8843357	RESOLVES	
6000000020759511079	Thorsten Knutsson Reuterswärd	knutsson	6000000011422116552	Q63346392	Q943881	Q943881 Q18565341 Q28798237 Q943881 Q98669211	RESOLVES	
6000000020760036414	Åke Knutsson Reuterswärd	knutsson	6000000011422116552	Q63346392	Q943881	Q943881 Q18565341 Q28798237 Q943881 Q98669211	RESOLVES	
6000000020760181918	Folke Knutsson Reuterswärd	knutsson	6000000011422116552	Q63346392	Q943881	Q943881 Q18565341 Q28798237 Q943881 Q98669211	RESOLVES	
6000000020772152749	Johan Otto Johansson Wrangel af Sauss	johansson	6000000003260452373	Q42903921	Q10989273	Q10989273 Q2117521 Q11122389 Q4925477 Q20730411 Q1711543	RESOLVES	
6000000020798055221	Else Olufsdatter Parsberg	olufsdatter	6000000011287988028	Q12330236	Q2021323	Q2021323 Q18089653 Q3881452 Q2021323	RESOLVES	
6000000020806285306	Jakob Eriksson Silfversparre	eriksson	6000000006128097474	Q140371254		Q750186 Q12788459 Q953931 Q15277196 Q15277207 Q19798835 Q19828986	father has no P735 given name object	Q140371253
6000000020816109107	Kerstin Pedersdotter Grubbe	pedersdotter	6000000010895962441	Q6190322	Q10622039	Q10622039 Q15897708	RESOLVES	
6000000020856794581	Edele Christiansdatter Bielke	christiansdatter	6000000020857008218	Q5575576	Q18001597	Q12794332 Q21034625 Q11279730	P735 not among the patronymic's P144 values	
6000000020893043609	Marie Sophie Henriksdatter Bielke til Edelgave	henriksdatter	6000000012114525635	Q2856397	Q594279	Q594279 Q2018484 Q117829414	RESOLVES	
6000000020930710942	Berge Larsen Indreland	larsen	6000000005609304829	Q141216627	Q15635262	Q15635262 Q116659539	RESOLVES	
6000000020930719006	Helge Larsson Raunes	larsson	6000000005609304829	Q141216627	Q15635262	Q15635262 Q1303231 Q15635262	RESOLVES	
6000000020930808953	Nils Larsson Raunes	larsson	6000000005609304829	Q141216627	Q15635262	Q15635262 Q1303231 Q15635262	RESOLVES	
6000000020930811863	Anna Larsdatter Kolbeinshaug	larsdatter	6000000005609304829	Q141216627	Q15635262	Q15635262	RESOLVES	
6000000020943380027	Gustaf Gustafsson Hård af Segerstad	gustafsson	6000000006127464129	Q101094853	Q15646212	Q15646212 Q15646212	RESOLVES	
6000000020982846787	Anton Rolandsson Martin	rolandsson	6000000015404047472	Q139037807		Q1068487 Q107600747	father has no P735 given name object	Q593496
6000000020991656553	Dobredeya Mstislavsdatter	mstislavsdatter	6000000003049156212	Q41514	Q113137797 Q1424569	Q18978395	P735 not among the patronymic's P144 values	
6000000020999259543	Sigge Guttormson	guttormson	6000000010859543717	Q10511224	Q20755782	Q20755782	RESOLVES	
6000000021025844015	Maria Elisabeth Fredriksdotter Bagge	fredriksdotter	6000000006590065503	Q89207892	Q4926491	Q4926491 Q33120605 Q14038597	RESOLVES	
6000000021039701606	Margrethe Nielsdatter Dorph	nielsdatter	6000000016384233929	Q7031475	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	
6000000021039823070	Niels Nielsen Dorph	nielsen	6000000016384233929	Q7031475	Q2001572	Q2001572 Q16423038 Q2001572	RESOLVES	
6000000021051972719	Ole Frederiksen Borch Schaboe-	frederiksen	6000000021526122786	Q137684703	Q17539077	Q4926491 Q21146005 Q21143312	P735 not among the patronymic's P144 values	
6000000021054413521	Elisabet Henriksdotter Horn	henriksdotter	6000000008936886935	Q3736159	Q594279	Q594279 Q21147934 Q16908634 Q2018484	RESOLVES	
6000000021080191445	Karen Gubia Hansdatter Grimelund	hansdatter	6000000012812771372	Q12715292	Q632842	Q632842	RESOLVES	
6000000021093063284	Karl Ingvald Andersen Forfang	andersen	6000000002267093925	Q124347650	Q8843357	Q8843357 Q4926263 Q511666 Q8843357 Q8843357	RESOLVES	
6000000021109636814	Magdalena Abrahamsdotter Burman	abrahamsdotter	6000000003966342388	Q16165489	Q17997608	Q17997608	RESOLVES	
6000000021122102578	Ole Christopher Christiansen	christiansen	6000000009126453497	Q141168797	Q18001597 Q17539077	Q12794332 Q11279730 Q21034625 Q14639862	P735 not among the patronymic's P144 values	Q141189090
6000000021133770643	Rasmus Helgesen Bø	helgesen	6000000003492005191	Q141189066	Q1602361	Q1602361	RESOLVES	Q141189099
6000000021146093670	Sara Beata Esaiasdotter Fellman	esaiasdotter	6000000000575612502	Q141104333		Q19860310 Q19860309 Q19967879	father has no P735 given name object	Q141104332
6000000021146220046	Johan Abraham Esaiasson Fellman	esaiasson	6000000000575612502	Q141104333		Q19860310 Q19860309	father has no P735 given name object	
6000000021146282017	Isaac Esaiasson Fellman	esaiasson	6000000000575612502	Q141104333		Q19860310 Q19860309	father has no P735 given name object	
6000000021150102799	Hans Eilersen Hagerup	eilersen	6000000004092563662	Q4579023	Q30147472	Q30147472	RESOLVES	
6000000021165617702	Henriette Elisabeth Christiansdatter Krebs	christiansdatter	6000000021165579348	Q140694421		Q12794332 Q21034625 Q11279730	father has no P735 given name object	
6000000021166906050	Anna Jensdatter Hegelund Blichfeldt	jensdatter	6000000002888164204	Q3374692	Q2246251	Q2246251	RESOLVES	
6000000021167974909	Sofia Gabrielsdotter Gammal	gabrielsdotter	5596735069450058660	Q111442862		Q4925914	father has no P735 given name object	
6000000021197598122	Hans Syvertsen Nyvold	syvertsen	6000000021198171670	Q141223961	Q30643295 Q12794332	Q30643295 Q19869345	RESOLVES	Q138474188
6000000021198270472	Anne Jesine Syvertsdatter Nyvold	syvertsdatter	6000000021198171670	Q141223961	Q30643295 Q12794332	Q30643295 Q19869345	RESOLVES	
6000000021198391541	Peder Syvertsen Nyvold I	syvertsen	6000000021198171670	Q141223961	Q30643295 Q12794332	Q30643295 Q19869345	RESOLVES	
6000000021214448945	Sven Fadersson (Sparre av Hjulsta och Ängsö)	fadersson	6000000011231144321	Q101248391			father has no P735 given name object	
6000000021240787686	Karen Pedersdatter Skade	pedersdatter	6000000001802329845	Q21207325	Q10622039	Q10622039 Q15897204 Q10622039 Q21148379	RESOLVES	
6000000021262476630	Helena Jonasdotter Snäck	jonasdotter	6000000008129641569	Q105705431	Q16646115	Q1667407 Q47526977	P735 not among the patronymic's P144 values	
6000000021263377601	Gustaf Bengtsson Oxenstierna af Mörby och Steninge	bengtsson	6000000001548612069	Q128043232		Q817199	father has no P735 given name object	
6000000021263504475	Christiern Bengtsson Oxenstierna af Mörby och Steninge	bengtsson	6000000001548612069	Q128043232		Q817199	father has no P735 given name object	
6000000021263659765	Carin Bengtsdotter Ribbing	bengtsdotter	6000000006200545096	Q6070032	Q817199	Q817199	RESOLVES	
6000000021263780771	Åke Eriksson Oxenstierna af Eka och Lindö till Årsta	eriksson	6000000011852161694	Q12362247	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q15277207 Q19798835 Q19828986	RESOLVES	
6000000021274381997	Ragnhild Magnusdotter of Norway	magnusdotter	5381202464070053447	Q311996	Q18109457	Q18109457	RESOLVES	Q31080455
6000000021276285714	Mistivint Haraldson	haraldson	6000000001669640549	Q3127251	Q1530266	Q1530266	RESOLVES	
6000000021276322805	Sivard Haraldson	haraldson	6000000001669640549	Q3127251	Q1530266	Q1530266	RESOLVES	
6000000021276649992	Svein Haraldson	haraldson	6000000001669640549	Q3127251	Q1530266	Q1530266	RESOLVES	
6000000021315726746	Önne Andersson Lilliehöök af Fårdala	andersson	6000000012325309441	Q41728718	Q8843357	Q8843357 Q4926263 Q8843357 Q21069228 Q490500	RESOLVES	
6000000021316146058	Emil Oskar Eugen Persson Grape	persson	6000000006859477381	Q117326634		Q13582800 Q19869349	father has no P735 given name object	
6000000021316193123	Adele Eugenia Vilhelmina Persdotter Grape	persdotter	6000000006859477381	Q117326634		Q13582800 Q19869349 Q15897150	father has no P735 given name object	
6000000021327773121	Per Magnusson Aurivillius	magnusson	6000000007025966290	Q5562579	Q18109457	Q18109457	RESOLVES	Q141224331
6000000021423871147	Albrecht Eberhardsen Moltke til Westenbrügge	eberhardsen	6000000004087632980	Q101247225		Q1278816	father has no P735 given name object	
6000000021443175488	Märta Filipsdotter Bonde	filipsdotter	6000000002881539672	Q108410008		Q18145728	father has no P735 given name object	
6000000021443453127	Bengta Filipsdotter Bonde	filipsdotter	6000000002881539672	Q108410008		Q18145728	father has no P735 given name object	
6000000021467161331	Claus Iversen Huitfeldt	iversen	6000000006244280859	Q1783345	Q127069	Q11977747 Q127069 Q11977747	RESOLVES	
6000000021500080690	Olof Andersson Knös	andersson	6000000020394079179	Q5916162	Q4926263	Q8843357 Q4926263 Q8843357 Q21069228 Q490500	RESOLVES	Q4225027
6000000021501491188	Gustaf Andersson Knös	andersson	6000000020394079179	Q5916162	Q4926263	Q8843357 Q4926263 Q8843357 Q21069228 Q490500	RESOLVES	Q5916189
6000000021508828476	Lauge Andersen Vedel	andersen	2283691	Q3311733	Q8843357	Q8843357 Q4926263 Q511666 Q8843357 Q8843357	RESOLVES	
6000000021546137882	Lorenz Hansson Sutthoff	hansson	6000000010626127398	Q128045517		Q632842 Q4413537	father has no P735 given name object	
6000000021579404978	Sara Pedersdatter Schielderup	pedersdatter	6000000001539815148	Q140438946		Q10622039 Q15897204 Q10622039 Q21148379	father has no P735 given name object	
6000000021589241124	Andrea Sophie Christiansdatter Daae	christiansdatter	5014312169540074097	Q125743679	Q21034625	Q12794332 Q21034625 Q11279730	RESOLVES	
6000000021589779848	Ida Edvardine Christensdatter Daae	christensdatter	5014312169540074097	Q125743679	Q21034625	Q21034625 Q11279730	RESOLVES	
6000000021605696622	Orm Hansen Øverland	hansen	6000000015127876436	Q12715312	Q632842	Q632842 Q632842	RESOLVES	
6000000021716407063	Margrethe Hedevig Eliasdatter Heltberg	eliasdatter	6000000006981780302	Q111731590	Q11878157	Q11878157 Q1168432	RESOLVES	
6000000021722453836	Anders Jakobsen Ulfeldt	jakobsen	6000000011633876621	Q110549493		Q16747395 Q25999604 Q16747395	father has no P735 given name object	Q110549491
6000000021736098106	Magdalene Lauritzdatter Stub	lauritzdatter	6000000007245267116	Q140500387		Q13695998 Q21061253	father has no P735 given name object	
6000000021782021625	Gabriel Jensen Kofoed	jensen	6000000002487775371	Q72480	Q2246251	Q2246251 Q10534808	RESOLVES	
6000000021782525684	Christian Jensen Kofoed	jensen	6000000002487775371	Q72480	Q2246251	Q2246251 Q10534808	RESOLVES	
6000000022144422653	Elisabet Henriksdotter Argillander	henriksdotter	6000000000631671020	Q128043161		Q594279 Q21147934 Q16908634 Q2018484	father has no P735 given name object	
6000000022146470547	Johannes Matthias Pedersen Sejersted Moe	pedersen	6000000022146583303	Q16760740	Q2793400	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	P735 not among the patronymic's P144 values	
6000000022162316300	Hans Neilsen Juel	neilsen	6000000002986527917	Q103780827	Q2001572	Q2001572	RESOLVES	
6000000022180243490	Þorvaldur Þórisson	þórisson	3137665	Q15901190		Q64404734	father has no P735 given name object	
6000000022189446277	Carl Mauritz Mauritzsson von Gertten	mauritzsson	6000000000831550831	Q127270411		Q18760871	father has no P735 given name object	
6000000022189578879	Hedvig Olofsdotter Rosenstierna	olofsdotter	6000000006127830687	Q131546314	Q18089653	Q18089653 Q2021323 Q3881452	RESOLVES	
6000000022195983325	Henrik Lorentzson Blåfield	lorentzson	6000000013482300475	Q136289599		Q21061236	father has no P735 given name object	
6000000022232192246	Peder Pedersen Holm	pedersen	6000000035525387457	Q141242412		Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	father has no P735 given name object	
6000000022262890254	Alexandra Sofia Alexandersdotter Tennberg	alexandersdotter	6000000010083998199	Q17380086	Q923	Q923	RESOLVES	
6000000022324756265	Carl Fredrik Carlsson Coyet	carlsson	6000000018464069447	Q5612839	Q20936776	Q2529610 Q15731830 Q4259083 Q2958359 Q1044619 Q1719508 Q2529610	P735 not among the patronymic's P144 values	
6000000022333158438	Thale Tagesdatter Thott	tagesdatter	6000000007571070212	Q16065232	Q2387848		patronymic item has no P144 derivation	
6000000022341639064	N.N. Sigtryggsdotter Boberg	sigtryggsdotter	6000000004974372122	Q6175684			father has no P735 given name object	Q23034847
6000000022345633704	Karen Torvaldsdatter Heyerdahl	torvaldsdatter	6000000008661284397	Q108840553		Q20020131 Q3525872	father has no P735 given name object	
6000000022403468311	Else Marie Hansdatter Lillienskiold	hansdatter	6000000001169130535	Q5650121	Q632842	Q632842	RESOLVES	
6000000022425170502	Axel Turesson Ribbing af Koberg	turesson	6000000006127441356	Q136375935		Q2460609 Q23089141	father has no P735 given name object	
6000000022430797046	Lars Halvarsen Mossige	halvarsen	6000000023784554708	Q141225124	Q30190541	Q30190541 Q16276226	RESOLVES	
6000000022432716864	Helle Frederiksdatter Budde	frederiksdatter	6000000042532776245	Q112540569		Q21146005 Q4926491 Q21143312 Q18606091 Q16275883	father has no P735 given name object	
6000000022450966031	Anne Sophie Ottesdatter Kaas (Sparre)	ottesdatter	6000000001504298064	Q110304154		Q21144023 Q18029644 Q2037285	father has no P735 given name object	Q140774620
6000000022501871954	Hagbarth Johan Jacobsen Falch	jacobsen	6000000014817894458	Q138354974		Q25999604 Q16747395 Q25999604	father has no P735 given name object	
6000000022529773256	Magdalena Jensdatter +	jensdatter	6000000001653356563	Q1779541	Q2246251	Q2246251	RESOLVES	
6000000022529839215	Nils Jensen	jensen	6000000001653356563	Q1779541	Q2246251	Q2246251 Q10534808	RESOLVES	
6000000022530082277	Oluf Jensen +	jensen	6000000001653356563	Q1779541	Q2246251	Q2246251 Q10534808	RESOLVES	
6000000022540559724	Gerda Ingrid* Augusta Bertilsdotter Uggla	bertilsdotter	6000000009128936088	Q828264	Q19687104	Q19687104	RESOLVES	
6000000022540614372	Bengt Gustaf Bertilsson Uggla	bertilsson	6000000009128936088	Q828264	Q19687104	Q19687104	RESOLVES	
6000000022540761157	Jan Ludvig Bertilsson Uggla	bertilsson	6000000009128936088	Q828264	Q19687104	Q19687104	RESOLVES	
6000000022567283137	Carl Gustaf Erik Axelsson Leijonhufvud	axelsson	6000000006127401682	Q19751753	Q5407300 Q18428430		patronymic item has no P144 derivation	
6000000022570663436	Fredrik Hansson Hummel	hansson	6000000026437854678	Q136822287		Q632842 Q4413537	father has no P735 given name object	
6000000022578768729	Christoffer Andersen von Bergen	andersen	6000000007980708603	Q109772031		Q8843357 Q4926263 Q511666 Q8843357 Q8843357	father has no P735 given name object	
6000000022593150141	Kirsti Hanna Elijasdotter Rechardt	elijasdotter	6000000057184687880	Q61103177	Q5488330	Q5488330	RESOLVES	
6000000022614189947	Nicolay Knudsen Plesner	knudsen	6000000005597449391	Q11981257	Q18565341	Q18565341 Q943881	RESOLVES	Q97190618
6000000022627639761	Karen Jakobsdatter Ulfeldt	jakobsdatter	6000000006128279651	Q6119383	Q16747395 Q25999604	Q16747395 Q25999604 Q16747395	RESOLVES	
6000000022663444665	Sigrid Gustafsdotter Stenbock	gustafsdotter	6000000000182082027	Q968941	Q15646212 Q18029644	Q15646212 Q15646212	RESOLVES	
6000000022663938931	Beata Gustafsdotter Stenbock	gustafsdotter	6000000000182082027	Q968941	Q15646212 Q18029644	Q15646212 Q15646212	RESOLVES	
6000000022664465852	Margareta Gustafsdotter Stenbock	gustafsdotter	6000000000182082027	Q968941	Q15646212 Q18029644	Q15646212 Q15646212	RESOLVES	
6000000022664470312	Catharina Eriksdotter Stenbock af Bogesund	eriksdotter	6000000001458058448	Q6188786	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	RESOLVES	
6000000022665148117	Margareta Eriksdotter Stenbock af Bogesund	eriksdotter	6000000001458058448	Q6188786	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	RESOLVES	
6000000022665756838	Anna Eriksdotter Stenbock	eriksdotter	6000000001458058448	Q6188786	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	RESOLVES	
6000000022675791413	Jørgen Henrik Pedersen Krog	pedersen	6000000003825273623	Q7710006	Q10622039	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	
6000000022730802541	Mette Hansdatter Lange	hansdatter	4152897613100121613	Q111424681		Q632842	father has no P735 given name object	
6000000022842971016	Axel Axelsen Urup	axelsen	6000000002750625234	Q112540574			father has no P735 given name object	Q4830373
6000000022947050074	Ålov Tordsdatter	tordsdatter	6000000001210456367	Q5654629		Q1750352 Q20730759	father has no P735 given name object	
6000000022973802636	Anders Andersson Lilliehöök af Fårdala dä	andersson	6000000012325309441	Q41728718	Q8843357	Q8843357 Q4926263 Q8843357 Q21069228 Q490500	RESOLVES	
6000000022990833871	Peder Andersson Lilliehöök af Fårdala	andersson	6000000012325309441	Q41728718	Q8843357	Q8843357 Q4926263 Q8843357 Q21069228 Q490500	RESOLVES	
6000000023016909136	Sophie Henriksdatter Gyldenstierne 1652 Odense Købstad	henriksdatter	6000000001504580134	Q108476105	Q594279	Q594279 Q2018484 Q117829414	RESOLVES	
6000000023023691541	Hanna Wilhelmine Fransisca Harriersdatter Meyer	harriersdatter	6000000011242848341	Q23905781	Q5486209		patronymic item has no P144 derivation	
6000000023043420873	Asgeir Kjartansson	kjartansson	6000000001169157334	Q5960094	Q12716089	Q12716089	RESOLVES	
6000000023113463288	Jacobina Elisabeth Larsdatter Stranger	larsdatter	6000000008942326356	Q109835604		Q15635262	father has no P735 given name object	
6000000023147268470	Johan Isaksson Pihlman	isaksson	6000000005962059347	Q11865100	Q18198729	Q18198729 Q5920537 Q21143984 Q581723 Q11864419 Q581723 Q18198729	RESOLVES	
6000000023181639375	Eystein Orri Torbergson Thorbergsson av Giske	torbergson	6000000010120948699	Q4571352	Q16421261	Q35028031	P735 not among the patronymic's P144 values	Q8960628
6000000023188673013	Olof Johansson Cronstedt	johansson	6000000012691536241	Q6024638	Q2117521 Q10989273	Q10989273 Q2117521 Q11122389 Q4925477 Q20730411 Q1711543	RESOLVES	
6000000023199147242	Johan Ivarsson Argillander	ivarsson	6000000005221313732	Q128043599		Q127069 Q11977747	father has no P735 given name object	
6000000023209236179	Vincent Danielsson Bildt av Morlanda	danielsson	6000000003645929236	Q103780437	Q14516546	Q14516546 Q11896337	RESOLVES	
6000000023248630216	Ingeborg Marie Eriksdatter Håland	eriksdatter	6000000011198194484	Q141198393	Q750186	Q750186 Q15277196 Q19798835 Q12788459	RESOLVES	
6000000023248664033	Wallette Lisabeth Eriksdatter Håland	eriksdatter	6000000011198194484	Q141198393	Q750186	Q750186 Q15277196 Q19798835 Q12788459	RESOLVES	
