geni_id,token,sex,qid,verdict
6000000147100977838,Jenni,F,Q18657207,resolved by sex
6000000200735949823,Jenni,F,Q18657207,resolved by sex
4500249229690020838,Jesus,F,Q66827303,resolved by sex
6000000005395757817,Jesus,F,Q66827303,resolved by sex
6000000005598942321,Jesus,F,Q66827303,resolved by sex
6000000005747683598,Jesus,M,Q1158269,resolved by sex
6000000007913012404,Jesus,M,Q1158269,resolved by sex
6000000011045928010,Jesus,F,Q66827303,resolved by sex
6000000011264346145,Jesus,F,Q66827303,resolved by sex
6000000013443246829,Jesus,F,Q66827303,resolved by sex
6000000014467283814,Jesus,M,Q1158269,resolved by sex
6000000014579311697,Jesus,F,Q66827303,resolved by sex
6000000014579564953,Jesus,F,Q66827303,resolved by sex
6000000014645550014,Jesus,F,Q66827303,resolved by sex
6000000015120553662,Jesus,F,Q66827303,resolved by sex
6000000015774248386,Jesus,M,Q1158269,resolved by sex
6000000016521545655,Jesus,F,Q66827303,resolved by sex
6000000018727274037,Jesus,F,Q66827303,resolved by sex
6000000018999884290,Jesus,M,Q1158269,resolved by sex
6000000019005037325,Jesus,F,Q66827303,resolved by sex
6000000019006137236,Jesus,M,Q1158269,resolved by sex
6000000021490488741,Jesus,F,Q66827303,resolved by sex
6000000021580370355,Jesus,F,Q66827303,resolved by sex
6000000023272640929,Jesus,F,Q66827303,resolved by sex
6000000023911146102,Jesus,M,Q1158269,resolved by sex
6000000025445693268,Jesus,F,Q66827303,resolved by sex
6000000025446224273,Jesus,F,Q66827303,resolved by sex
6000000025834338640,Jesus,F,Q66827303,resolved by sex
6000000026749709858,Jesus,M,Q1158269,resolved by sex
6000000028563289009,Jesus,F,Q66827303,resolved by sex
6000000029903804090,Jesus,F,Q66827303,resolved by sex
6000000041620632218,Jesus,F,Q66827303,resolved by sex
6000000041885889566,Jesus,F,Q66827303,resolved by sex
6000000050288743928,Jesus,F,Q66827303,resolved by sex
6000000052376260107,Jesus,F,Q66827303,resolved by sex
6000000054139117864,Jesus,M,Q1158269,resolved by sex
6000000054139414823,Jesus,F,Q66827303,resolved by sex
6000000058174607030,Jesus,F,Q66827303,resolved by sex
6000000074806282964,Jesus,F,Q66827303,resolved by sex
6000000080872264689,Jesus,F,Q66827303,resolved by sex
6000000081492845040,Jesus,F,Q66827303,resolved by sex
6000000082634244001,Jesus,F,Q66827303,resolved by sex
6000000083074408658,Jesus,F,Q66827303,resolved by sex
6000000084593695947,Jesus,F,Q66827303,resolved by sex
6000000093629285848,Jesus,F,Q66827303,resolved by sex
6000000094758910019,Jesus,M,Q1158269,resolved by sex
6000000104703821997,Jesus,M,Q1158269,resolved by sex
6000000109050630843,Jesus,F,Q66827303,resolved by sex
6000000113507664845,Jesus,M,Q1158269,resolved by sex
6000000115415614904,Jesus,F,Q66827303,resolved by sex
6000000120739290130,Jesus,F,Q66827303,resolved by sex
6000000137168050824,Jesus,F,Q66827303,resolved by sex
6000000141801138833,Jesus,F,Q66827303,resolved by sex
6000000152691136836,Jesus,M,Q1158269,resolved by sex
6000000159857301944,Jesus,F,Q66827303,resolved by sex
6000000167050153857,Jesus,F,Q66827303,resolved by sex
6000000167050526113,Jesus,F,Q66827303,resolved by sex
6000000170750602840,Jesus,F,Q66827303,resolved by sex
6000000174356819863,Jesus,M,Q1158269,resolved by sex
6000000175283179004,Jesus,F,Q66827303,resolved by sex
6000000175851854908,Jesus,M,Q1158269,resolved by sex
6000000175852140848,Jesus,M,Q1158269,resolved by sex
6000000178685409822,Jesus,M,Q1158269,resolved by sex
6000000180036295012,Jesus,F,Q66827303,resolved by sex
6000000186630471833,Jesus,M,Q1158269,resolved by sex
6000000186986488131,Jesus,M,Q1158269,resolved by sex
6000000186986488146,Jesus,F,Q66827303,resolved by sex
6000000186988656092,Jesus,F,Q66827303,resolved by sex
6000000189521620242,Jesus,M,Q1158269,resolved by sex
6000000196442186951,Jesus,F,Q66827303,resolved by sex
6000000196442186951,Jesus,F,Q66827303,resolved by sex
6000000196893170146,Jesus,M,Q1158269,resolved by sex
6000000199714722169,Jesus,F,Q66827303,resolved by sex
6000000204538221026,Jesus,F,Q66827303,resolved by sex
6000000205169809391,Jesus,F,Q66827303,resolved by sex
6000000206791068852,Jesus,M,Q1158269,resolved by sex
6000000206791068897,Jesus,M,Q1158269,resolved by sex
6000000207707665776,Jesus,F,Q66827303,resolved by sex
6000000208493445972,Jesus,M,Q1158269,resolved by sex
6000000219032379822,Jesus,F,Q66827303,resolved by sex
6000000223231482716,Jesus,M,Q1158269,resolved by sex
6000000223231618402,Jesus,F,Q66827303,resolved by sex
6000000223231881296,Jesus,F,Q66827303,resolved by sex
6000000223233101833,Jesus,F,Q66827303,resolved by sex
6000000223233342148,Jesus,M,Q1158269,resolved by sex
6000000223649521977,Jesus,F,Q66827303,resolved by sex
6000000223697895903,Jesus,M,Q1158269,resolved by sex
6000000223715849012,Jesus,F,Q66827303,resolved by sex
6000000223789184021,Jesus,M,Q1158269,resolved by sex
6000000223789764940,Jesus,F,Q66827303,resolved by sex
6000000223795922300,Jesus,M,Q1158269,resolved by sex
6000000223797016261,Jesus,M,Q1158269,resolved by sex
6000000223808011241,Jesus,F,Q66827303,resolved by sex
6000000223809952117,Jesus,F,Q66827303,resolved by sex
6000000223823773946,Jesus,F,Q66827303,resolved by sex
6000000223843052216,Jesus,F,Q66827303,resolved by sex
6000000224981650532,Jesus,F,Q66827303,resolved by sex
350606221370001163,Joan,F,Q1484457,resolved by sex
377174371500011174,Joan,F,Q1484457,resolved by sex
4431640482510128854,Joan,F,Q1484457,resolved by sex
4442927651420026365,Joan,F,Q1484457,resolved by sex
4482091854560083092,Joan,F,Q1484457,resolved by sex
4991979716490082699,Joan,F,Q1484457,resolved by sex
5099313239530029297,Joan,F,Q1484457,resolved by sex
5099313239530029297,Joan,F,Q1484457,resolved by sex
5202009888810053546,Joan,F,Q1484457,resolved by sex
5233416830080054925,Joan,F,Q1484457,resolved by sex
5234988542950043306,Joan,F,Q1484457,resolved by sex
5366053834650040358,Joan,F,Q1484457,resolved by sex
6000000000020542201,Joan,F,Q1484457,resolved by sex
6000000000077812500,Joan,F,Q1484457,resolved by sex
6000000000151718860,Joan,F,Q1484457,resolved by sex
6000000000152116931,Joan,F,Q1484457,resolved by sex
6000000000172523588,Joan,F,Q1484457,resolved by sex
6000000000192063893,Joan,F,Q1484457,resolved by sex
6000000000424969793,Joan,F,Q1484457,resolved by sex
6000000000474673508,Joan,F,Q1484457,resolved by sex
6000000000484631489,Joan,F,Q1484457,resolved by sex
6000000000491127767,Joan,F,Q1484457,resolved by sex
6000000000591576201,Joan,F,Q1484457,resolved by sex
6000000000595941084,Joan,F,Q1484457,resolved by sex
6000000000629612094,Joan,F,Q1484457,resolved by sex
6000000000743955206,Joan,F,Q1484457,resolved by sex
6000000000769902468,Joan,F,Q1484457,resolved by sex
6000000000796830314,Joan,F,Q1484457,resolved by sex
6000000000804995015,Joan,F,Q1484457,resolved by sex
6000000000806383800,Joan,F,Q1484457,resolved by sex
6000000000969897663,Joan,F,Q1484457,resolved by sex
6000000001140272001,Joan,F,Q1484457,resolved by sex
6000000001299393475,Joan,F,Q1484457,resolved by sex
6000000001351707767,Joan,F,Q1484457,resolved by sex
6000000001365258699,Joan,F,Q1484457,resolved by sex
6000000001462706010,Joan,M,Q1484457,resolved by sex
6000000001500835185,Joan,M,Q1484457,resolved by sex
6000000001500893379,Joan,F,Q1484457,resolved by sex
6000000001501032497,Joan,F,Q1484457,resolved by sex
6000000001550313674,Joan,F,Q1484457,resolved by sex
6000000001578884732,Joan,F,Q1484457,resolved by sex
6000000001611675939,Joan,F,Q1484457,resolved by sex
6000000001670277765,Joan,F,Q1484457,resolved by sex
6000000001874628657,Joan,F,Q1484457,resolved by sex
6000000001877498238,Joan,F,Q1484457,resolved by sex
6000000001877498246,Joan,F,Q1484457,resolved by sex
6000000001914340744,Joan,F,Q1484457,resolved by sex
6000000001986178053,Joan,F,Q1484457,resolved by sex
6000000002106127137,Joan,F,Q1484457,resolved by sex
6000000002135221885,Joan,F,Q1484457,resolved by sex
6000000002135307788,Joan,F,Q1484457,resolved by sex
6000000002172958965,Joan,F,Q1484457,resolved by sex
6000000002188458911,Joan,F,Q1484457,resolved by sex
6000000002188569608,Joan,F,Q1484457,resolved by sex
6000000002219501052,Joan,F,Q1484457,resolved by sex
6000000002247959690,Joan,F,Q1484457,resolved by sex
6000000002311764756,Joan,F,Q1484457,resolved by sex
6000000002447199567,Joan,F,Q1484457,resolved by sex
6000000002447336383,Joan,F,Q1484457,resolved by sex
6000000002447351144,Joan,F,Q1484457,resolved by sex
6000000002574464859,Joan,F,Q1484457,resolved by sex
6000000002603651549,Joan,F,Q1484457,resolved by sex
6000000002603676392,Joan,F,Q1484457,resolved by sex
6000000002603760203,Joan,F,Q1484457,resolved by sex
6000000002664294564,Joan,F,Q1484457,resolved by sex
6000000002665734907,Joan,F,Q1484457,resolved by sex
6000000002702618937,Joan,F,Q1484457,resolved by sex
6000000002702636643,Joan,F,Q1484457,resolved by sex
6000000002766854677,Joan,F,Q1484457,resolved by sex
6000000002890591600,Joan,F,Q1484457,resolved by sex
6000000002908662328,Joan,F,Q1484457,resolved by sex
6000000002987897019,Joan,F,Q1484457,resolved by sex
6000000002991937285,Joan,F,Q1484457,resolved by sex
6000000002991937344,Joan,F,Q1484457,resolved by sex
6000000003087098675,Joan,F,Q1484457,resolved by sex
6000000003098031092,Joan,F,Q1484457,resolved by sex
6000000003098332257,Joan,F,Q1484457,resolved by sex
6000000003104857003,Joan,F,Q1484457,resolved by sex
6000000003177759124,Joan,F,Q1484457,resolved by sex
6000000003177905081,Joan,F,Q1484457,resolved by sex
6000000003210403901,Joan,F,Q1484457,resolved by sex
6000000003216044236,Joan,F,Q1484457,resolved by sex
6000000003216090647,Joan,F,Q1484457,resolved by sex
6000000003243285404,Joan,F,Q1484457,resolved by sex
6000000003243285565,Joan,F,Q1484457,resolved by sex
6000000003243290817,Joan,F,Q1484457,resolved by sex
6000000003243328652,Joan,F,Q1484457,resolved by sex
6000000003243427377,Joan,F,Q1484457,resolved by sex
6000000003271593867,Joan,F,Q1484457,resolved by sex
6000000003408652699,Joan,F,Q1484457,resolved by sex
6000000003409053197,Joan,F,Q1484457,resolved by sex
6000000003429945558,Joan,F,Q1484457,resolved by sex
6000000003435773376,Joan,F,Q1484457,resolved by sex
6000000003439691336,Joan,F,Q1484457,resolved by sex
6000000003615754949,Joan,F,Q1484457,resolved by sex
6000000003615836727,Joan,F,Q1484457,resolved by sex
6000000003615987148,Joan,F,Q1484457,resolved by sex
6000000003649666259,Joan,F,Q1484457,resolved by sex
6000000003649742216,Joan,F,Q1484457,resolved by sex
6000000003702255920,Joan,F,Q1484457,resolved by sex
6000000003714071705,Joan,F,Q1484457,resolved by sex
6000000003827579371,Joan,F,Q1484457,resolved by sex
6000000003827590019,Joan,F,Q1484457,resolved by sex
6000000003827885745,Joan,F,Q1484457,resolved by sex
6000000003828179534,Joan,F,Q1484457,resolved by sex
6000000003853564932,Joan,F,Q1484457,resolved by sex
6000000003853841080,Joan,F,Q1484457,resolved by sex
6000000003853869044,Joan,F,Q1484457,resolved by sex
6000000003890954181,Joan,F,Q1484457,resolved by sex
6000000003977061954,Joan,M,Q1484457,resolved by sex
6000000003977061954,Joan,M,Q1484457,resolved by sex
6000000004094686141,Joan,F,Q1484457,resolved by sex
6000000004287066261,Joan,F,Q1484457,resolved by sex
6000000004287083189,Joan,F,Q1484457,resolved by sex
6000000004303275587,Joan,F,Q1484457,resolved by sex
6000000004334950032,Joan,F,Q1484457,resolved by sex
6000000004369428853,Joan,F,Q1484457,resolved by sex
6000000004532600932,Joan,F,Q1484457,resolved by sex
6000000004539069302,Joan,F,Q1484457,resolved by sex
6000000004631006000,Joan,F,Q1484457,resolved by sex
6000000004631009018,Joan,F,Q1484457,resolved by sex
6000000004662218899,Joan,F,Q1484457,resolved by sex
6000000004990919585,Joan,F,Q1484457,resolved by sex
6000000005076956262,Joan,F,Q1484457,resolved by sex
6000000005081881525,Joan,F,Q1484457,resolved by sex
6000000005081932094,Joan,F,Q1484457,resolved by sex
6000000005082068201,Joan,F,Q1484457,resolved by sex
6000000005082277559,Joan,F,Q1484457,resolved by sex
6000000005360237249,Joan,F,Q1484457,resolved by sex
6000000005792996899,Joan,F,Q1484457,resolved by sex
6000000006087463248,Joan,F,Q1484457,resolved by sex
6000000006100839591,Joan,F,Q1484457,resolved by sex
6000000006110683005,Joan,F,Q1484457,resolved by sex
6000000006150431957,Joan,F,Q1484457,resolved by sex
6000000006420967728,Joan,F,Q1484457,resolved by sex
6000000006444052481,Joan,F,Q1484457,resolved by sex
6000000006444130842,Joan,F,Q1484457,resolved by sex
6000000006444171245,Joan,F,Q1484457,resolved by sex
6000000006444220958,Joan,F,Q1484457,resolved by sex
6000000006444226265,Joan,F,Q1484457,resolved by sex
6000000006444235111,Joan,F,Q1484457,resolved by sex
6000000006444278362,Joan,F,Q1484457,resolved by sex
6000000006444283833,Joan,F,Q1484457,resolved by sex
6000000006444391271,Joan,F,Q1484457,resolved by sex
6000000006444392907,Joan,F,Q1484457,resolved by sex
6000000006444632820,Joan,F,Q1484457,resolved by sex
6000000006444652101,Joan,F,Q1484457,resolved by sex
6000000006444665995,Joan,F,Q1484457,resolved by sex
6000000006444679521,Joan,F,Q1484457,resolved by sex
6000000006444730439,Joan,F,Q1484457,resolved by sex
6000000006444790083,Joan,F,Q1484457,resolved by sex
6000000006567141957,Joan,F,Q1484457,resolved by sex
6000000006589406117,Joan,F,Q1484457,resolved by sex
6000000006596558501,Joan,F,Q1484457,resolved by sex
6000000006598973938,Joan,F,Q1484457,resolved by sex
6000000006727926508,Joan,F,Q1484457,resolved by sex
6000000006900951412,Joan,F,Q1484457,resolved by sex
6000000006906844226,Joan,F,Q1484457,resolved by sex
6000000006963953318,Joan,F,Q1484457,resolved by sex
6000000007004236133,Joan,F,Q1484457,resolved by sex
6000000007104378952,Joan,F,Q1484457,resolved by sex
6000000007320500743,Joan,M,Q1484457,resolved by sex
6000000007336914855,Joan,F,Q1484457,resolved by sex
6000000007355744400,Joan,M,Q1484457,resolved by sex
6000000007418395468,Joan,F,Q1484457,resolved by sex
6000000007605755021,Joan,F,Q1484457,resolved by sex
6000000007606027563,Joan,F,Q1484457,resolved by sex
6000000007606071508,Joan,F,Q1484457,resolved by sex
6000000007606420727,Joan,F,Q1484457,resolved by sex
6000000007758448400,Joan,M,Q1484457,resolved by sex
6000000007775914086,Joan,F,Q1484457,resolved by sex
6000000007913052547,Joan,F,Q1484457,resolved by sex
6000000008018558706,Joan,F,Q1484457,resolved by sex
6000000008027865615,Joan,F,Q1484457,resolved by sex
6000000008062045754,Joan,F,Q1484457,resolved by sex
6000000008147558057,Joan,F,Q1484457,resolved by sex
6000000008176795162,Joan,F,Q1484457,resolved by sex
6000000008204424740,Joan,F,Q1484457,resolved by sex
6000000008320131066,Joan,F,Q1484457,resolved by sex
6000000008630696706,Joan,F,Q1484457,resolved by sex
6000000008863429135,Joan,F,Q1484457,resolved by sex
6000000008863681676,Joan,F,Q1484457,resolved by sex
6000000008873953217,Joan,F,Q1484457,resolved by sex
6000000009617345509,Joan,F,Q1484457,resolved by sex
6000000010132051687,Joan,F,Q1484457,resolved by sex
6000000010529511845,Joan,M,Q1484457,resolved by sex
6000000010841633369,Joan,F,Q1484457,resolved by sex
6000000010868688164,Joan,F,Q1484457,resolved by sex
6000000010895617809,Joan,M,Q1484457,resolved by sex
6000000010924941635,Joan,F,Q1484457,resolved by sex
6000000011035379847,Joan,M,Q1484457,resolved by sex
6000000011101464020,Joan,F,Q1484457,resolved by sex
6000000011583827223,Joan,F,Q1484457,resolved by sex
6000000011984775796,Joan,F,Q1484457,resolved by sex
6000000012168538590,Joan,F,Q1484457,resolved by sex
6000000012384366632,Joan,F,Q1484457,resolved by sex
6000000012418522309,Joan,M,Q1484457,resolved by sex
6000000012526974847,Joan,F,Q1484457,resolved by sex
6000000012738036784,Joan,M,Q1484457,resolved by sex
6000000012750796657,Joan,M,Q1484457,resolved by sex
6000000012764102753,Joan,M,Q1484457,resolved by sex
6000000012876944061,Joan,F,Q1484457,resolved by sex
6000000012982663250,Joan,F,Q1484457,resolved by sex
6000000013397760747,Joan,F,Q1484457,resolved by sex
6000000013433064378,Joan,F,Q1484457,resolved by sex
6000000013745393711,Joan,M,Q1484457,resolved by sex
6000000014121133464,Joan,F,Q1484457,resolved by sex
6000000014126222164,Joan,F,Q1484457,resolved by sex
6000000014484860951,Joan,F,Q1484457,resolved by sex
6000000014651619088,Joan,F,Q1484457,resolved by sex
6000000014969591514,Joan,F,Q1484457,resolved by sex
6000000015066183249,Joan,F,Q1484457,resolved by sex
6000000015474886131,Joan,F,Q1484457,resolved by sex
6000000016225064353,Joan,F,Q1484457,resolved by sex
6000000016481650380,Joan,M,Q1484457,resolved by sex
6000000017627834985,Joan,F,Q1484457,resolved by sex
6000000017771755074,Joan,F,Q1484457,resolved by sex
6000000018308796827,Joan,F,Q1484457,resolved by sex
6000000018496114233,Joan,F,Q1484457,resolved by sex
6000000018623047780,Joan,F,Q1484457,resolved by sex
6000000019165728539,Joan,F,Q1484457,resolved by sex
6000000019806671828,Joan,F,Q1484457,resolved by sex
6000000020138630415,Joan,F,Q1484457,resolved by sex
6000000020266560380,Joan,F,Q1484457,resolved by sex
6000000020279057586,Joan,F,Q1484457,resolved by sex
6000000020759872754,Joan,F,Q1484457,resolved by sex
6000000020948983443,Joan,F,Q1484457,resolved by sex
6000000020985340374,Joan,F,Q1484457,resolved by sex
6000000021514653577,Joan,M,Q1484457,resolved by sex
6000000021514940942,Joan,M,Q1484457,resolved by sex
6000000021986617939,Joan,M,Q1484457,resolved by sex
6000000022164650527,Joan,F,Q1484457,resolved by sex
6000000022351277991,Joan,F,Q1484457,resolved by sex
6000000022407835020,Joan,F,Q1484457,resolved by sex
6000000023205974998,Joan,F,Q1484457,resolved by sex
6000000023666976068,Joan,F,Q1484457,resolved by sex
6000000023909556980,Joan,F,Q1484457,resolved by sex
6000000024142290049,Joan,F,Q1484457,resolved by sex
6000000024198428765,Joan,F,Q1484457,resolved by sex
6000000024252929367,Joan,F,Q1484457,resolved by sex
6000000024333917706,Joan,F,Q1484457,resolved by sex
6000000024447581404,Joan,F,Q1484457,resolved by sex
6000000024448867570,Joan,F,Q1484457,resolved by sex
6000000024461137511,Joan,F,Q1484457,resolved by sex
6000000024462343245,Joan,F,Q1484457,resolved by sex
6000000025188894759,Joan,F,Q1484457,resolved by sex
6000000025308371805,Joan,F,Q1484457,resolved by sex
6000000025330199108,Joan,F,Q1484457,resolved by sex
6000000026093963209,Joan,M,Q1484457,resolved by sex
6000000026891257129,Joan,F,Q1484457,resolved by sex
6000000027026922097,Joan,F,Q1484457,resolved by sex
6000000028392676803,Joan,F,Q1484457,resolved by sex
6000000028911918105,Joan,F,Q1484457,resolved by sex
6000000030547519137,Joan,F,Q1484457,resolved by sex
6000000030602797819,Joan,F,Q1484457,resolved by sex
6000000031850777306,Joan,F,Q1484457,resolved by sex
6000000032042680899,Joan,F,Q1484457,resolved by sex
6000000032042697906,Joan,F,Q1484457,resolved by sex
6000000033347680068,Joan,F,Q1484457,resolved by sex
6000000034123897089,Joan,F,Q1484457,resolved by sex
6000000035141768978,Joan,F,Q1484457,resolved by sex
6000000035373156822,Joan,F,Q1484457,resolved by sex
6000000035944766343,Joan,M,Q1484457,resolved by sex
6000000039404510460,Joan,F,Q1484457,resolved by sex
6000000040833828033,Joan,F,Q1484457,resolved by sex
6000000041572504335,Joan,F,Q1484457,resolved by sex
6000000042188396080,Joan,F,Q1484457,resolved by sex
6000000043124880221,Joan,F,Q1484457,resolved by sex
6000000044312331687,Joan,F,Q1484457,resolved by sex
6000000044365399022,Joan,F,Q1484457,resolved by sex
6000000044520180226,Joan,F,Q1484457,resolved by sex
6000000046864057294,Joan,F,Q1484457,resolved by sex
6000000047052383942,Joan,F,Q1484457,resolved by sex
6000000051436683871,Joan,F,Q1484457,resolved by sex
6000000051489771895,Joan,F,Q1484457,resolved by sex
6000000052015713337,Joan,M,Q1484457,resolved by sex
6000000055148898004,Joan,F,Q1484457,resolved by sex
6000000055390577096,Joan,F,Q1484457,resolved by sex
6000000055391205829,Joan,F,Q1484457,resolved by sex
6000000055807078843,Joan,F,Q1484457,resolved by sex
6000000057206225921,Joan,F,Q1484457,resolved by sex
6000000062015178921,Joan,F,Q1484457,resolved by sex
6000000067610917906,Joan,F,Q1484457,resolved by sex
6000000072231082860,Joan,F,Q1484457,resolved by sex
6000000073212589159,Joan,M,Q1484457,resolved by sex
6000000073224571963,Joan,F,Q1484457,resolved by sex
6000000073396373832,Joan,F,Q1484457,resolved by sex
6000000073591224367,Joan,F,Q1484457,resolved by sex
6000000073816285168,Joan,F,Q1484457,resolved by sex
6000000074358891297,Joan,F,Q1484457,resolved by sex
6000000075252560873,Joan,F,Q1484457,resolved by sex
6000000075299327928,Joan,F,Q1484457,resolved by sex
6000000075404046892,Joan,F,Q1484457,resolved by sex
6000000077047707768,Joan,F,Q1484457,resolved by sex
6000000077628698607,Joan,F,Q1484457,resolved by sex
6000000079036395109,Joan,F,Q1484457,resolved by sex
6000000079790149167,Joan,F,Q1484457,resolved by sex
6000000085261386856,Joan,F,Q1484457,resolved by sex
6000000089414141917,Joan,F,Q1484457,resolved by sex
6000000089812733050,Joan,F,Q1484457,resolved by sex
6000000089910318985,Joan,F,Q1484457,resolved by sex
6000000097520993045,Joan,F,Q1484457,resolved by sex
6000000102533342986,Joan,M,Q1484457,resolved by sex
6000000105856744887,Joan,F,Q1484457,resolved by sex
6000000120546002880,Joan,F,Q1484457,resolved by sex
6000000124461694998,Joan,F,Q1484457,resolved by sex
6000000138654076849,Joan,F,Q1484457,resolved by sex
6000000164382117821,Joan,M,Q1484457,resolved by sex
6000000165720915833,Joan,M,Q1484457,resolved by sex
6000000173865792259,Joan,F,Q1484457,resolved by sex
6000000174459760937,Joan,F,Q1484457,resolved by sex
6000000174480961823,Joan,F,Q1484457,resolved by sex
6000000175584897848,Joan,F,Q1484457,resolved by sex
6000000177921458899,Joan,F,Q1484457,resolved by sex
6000000177921458899,Joan,F,Q1484457,resolved by sex
6000000181195659081,Joan,F,Q1484457,resolved by sex
6000000182668136834,Joan,F,Q1484457,resolved by sex
6000000186014882612,Joan,F,Q1484457,resolved by sex
6000000186016496028,Joan,F,Q1484457,resolved by sex
6000000186110043826,Joan,M,Q1484457,resolved by sex
6000000186111084831,Joan,M,Q1484457,resolved by sex
6000000186195101909,Joan,M,Q1484457,resolved by sex
6000000186207034027,Joan,M,Q1484457,resolved by sex
6000000188141815908,Joan,F,Q1484457,resolved by sex
6000000190028176830,Joan,M,Q1484457,resolved by sex
6000000192722883856,Joan,F,Q1484457,resolved by sex
6000000194622633897,Joan,F,Q1484457,resolved by sex
6000000196763972009,Joan,F,Q1484457,resolved by sex
6000000197010400835,Joan,F,Q1484457,resolved by sex
6000000199252151845,Joan,F,Q1484457,resolved by sex
6000000201937979856,Joan,F,Q1484457,resolved by sex
6000000203020102826,Joan,F,Q1484457,resolved by sex
6000000203064338882,Joan,F,Q1484457,resolved by sex
6000000204849702854,Joan,F,Q1484457,resolved by sex
6000000206510928827,Joan,F,Q1484457,resolved by sex
6000000209749294847,Joan,F,Q1484457,resolved by sex
6000000211464958821,Joan,F,Q1484457,resolved by sex
6000000213005362847,Joan,F,Q1484457,resolved by sex
6000000213250972837,Joan,F,Q1484457,resolved by sex
6000000213253985867,Joan,F,Q1484457,resolved by sex
6000000214304676821,Joan,F,Q1484457,resolved by sex
6000000218502009855,Joan,F,Q1484457,resolved by sex
6000000218505795836,Joan,F,Q1484457,resolved by sex
6000000218774513821,Joan,F,Q1484457,resolved by sex
6000000220615294528,Joan,F,Q1484457,resolved by sex
6000000222972438843,Joan,F,Q1484457,resolved by sex
6000000223483976852,Joan,F,Q1484457,resolved by sex
6000000223756659847,Joan,F,Q1484457,resolved by sex
6000000225896375484,Joan,F,Q1484457,resolved by sex
6000000225896375505,Joan,F,Q1484457,resolved by sex
6000000226596715831,Joan,F,Q1484457,resolved by sex
6000000226747113839,Joan,F,Q1484457,resolved by sex
6000000003858799578,Joann,M,Q132582447,resolved by sex
6000000187276997281,Joann,F,Q20898997,resolved by sex
2083781,Jose,M,Q19801116,resolved by sex
2147370,Jose,M,Q19801116,resolved by sex
2147423,Jose,M,Q19801116,resolved by sex
2341441,Jose,M,Q19801116,resolved by sex
299006296890003709,Jose,M,Q19801116,resolved by sex
321752517110004866,Jose,M,Q19801116,resolved by sex
321928351660002343,Jose,M,Q19801116,resolved by sex
383457005640012389,Jose,M,Q19801116,resolved by sex
383646128820012460,Jose,M,Q19801116,resolved by sex
383646128820012460,Jose,M,Q19801116,resolved by sex
383646982530013555,Jose,M,Q19801116,resolved by sex
383653662840011454,Jose,M,Q19801116,resolved by sex
383661468020002240,Jose,M,Q19801116,resolved by sex
383661468020002240,Jose,M,Q19801116,resolved by sex
3996130,Jose,M,Q19801116,resolved by sex
3996174,Jose,M,Q19801116,resolved by sex
4104912028970036893,Jose,M,Q19801116,resolved by sex
4238076132180058811,Jose,M,Q19801116,resolved by sex
4322249105850054962,Jose,M,Q19801116,resolved by sex
4322278010990068526,Jose,M,Q19801116,resolved by sex
4325073903340069379,Jose,M,Q19801116,resolved by sex
4447579124480032873,Jose,M,Q19801116,resolved by sex
4447741687250120176,Jose,M,Q19801116,resolved by sex
4448328745290026851,Jose,M,Q19801116,resolved by sex
4448490345930033127,Jose,M,Q19801116,resolved by sex
4523876074720061773,Jose,M,Q19801116,resolved by sex
4596204281630126469,Jose,M,Q19801116,resolved by sex
4704288853130123198,Jose,M,Q19801116,resolved by sex
4715861859980126215,Jose,M,Q19801116,resolved by sex
4728811292570126422,Jose,M,Q19801116,resolved by sex
5268641073880102741,Jose,M,Q19801116,resolved by sex
6000000000307815315,Jose,M,Q19801116,resolved by sex
6000000000400710215,Jose,M,Q19801116,resolved by sex
6000000000400742289,Jose,M,Q19801116,resolved by sex
6000000000400773733,Jose,M,Q19801116,resolved by sex
6000000000401588441,Jose,M,Q19801116,resolved by sex
6000000000478914810,Jose,M,Q19801116,resolved by sex
6000000000596393363,Jose,M,Q19801116,resolved by sex
6000000000839775022,Jose,M,Q19801116,resolved by sex
6000000000844016178,Jose,M,Q19801116,resolved by sex
6000000000844398207,Jose,M,Q19801116,resolved by sex
6000000000866921085,Jose,M,Q19801116,resolved by sex
6000000000907430983,Jose,M,Q19801116,resolved by sex
6000000000907470102,Jose,M,Q19801116,resolved by sex
6000000000907477631,Jose,M,Q19801116,resolved by sex
6000000000972698391,Jose,M,Q19801116,resolved by sex
6000000001256900495,Jose,M,Q19801116,resolved by sex
6000000001327488747,Jose,M,Q19801116,resolved by sex
6000000001404833525,Jose,M,Q19801116,resolved by sex
6000000001500760026,Jose,M,Q19801116,resolved by sex
6000000001500794031,Jose,M,Q19801116,resolved by sex
6000000001511489556,Jose,M,Q19801116,resolved by sex
6000000001579468273,Jose,M,Q19801116,resolved by sex
6000000001579468640,Jose,M,Q19801116,resolved by sex
6000000001667843986,Jose,M,Q19801116,resolved by sex
6000000001699545053,Jose,M,Q19801116,resolved by sex
6000000001781698310,Jose,M,Q19801116,resolved by sex
6000000001781704421,Jose,M,Q19801116,resolved by sex
6000000001781704488,Jose,M,Q19801116,resolved by sex
6000000003187880274,Jose,M,Q19801116,resolved by sex
6000000003422672337,Jose,M,Q19801116,resolved by sex
6000000003624314520,Jose,M,Q19801116,resolved by sex
6000000003638486150,Jose,F,Q66827733,resolved by sex
6000000004069207094,Jose,M,Q19801116,resolved by sex
