given_name,records,looks_placeholder
Wife 1: Wú,1,no
Wife 2: Huáng,1,no
Wu Q 吳Q,1,no
Q,1,no
德儀 文柔,1,no
Chao Deyi 晁德儀,1,no
晁德儀 (文柔),1,no
Guan Jinghui 關景暉,1,no
玩 玉汝,1,no
Wang Wujiu 王無咎,1,no
Wang Ji 王幾,1,no
Wú 吳,1,no
Wife 2: Wáng,1,no
"Zēng Huáng, 曾墴, 83, 71, 18, 14世",1,no
"Zēng Jǐng, 曾璟, 83, 71, 18, 14世",1,no
"Zēng Jiā 曾嘉, 81, 69, 16, 12世",1,no
"Zēng Xū, 曾頊, 82, 70, 17, 13世",1,no
墌,1,no
墻,1,no
埜,1,no
Zhu Shi (wife of Zeng Gongwang) 朱氏(曾公望妻),1,no
平 保衡,1,no
Wang Ping 王平,1,no
Chao Zongke 晁宗恪,1,no
Fu Shi (wife of Guan Lu) 傅氏(關魯妻),1,no
Guan Lu 關魯,1,no
Guan Jingfen 關景芬,1,no
Guan Jingyuan 關景元,1,no
Guan Jingren 關景仁,1,no
Guan Xisheng 關希聲,1,no
Guan Qi 關杞,1,no
Guan Jingshan 關景山,1,no
泰 道輔,1,no
Jiang Bao 江褒,1,no
Wang Wen 王溫,1,no
君玉,1,no
Wang Junyu 王君玉,1,no
寶臣,1,no
Wang Baochen 王寶臣,1,no
至 幾聖,1,no
Qiang Zhi 強至,1,no
Qiang Junming 強浚明,1,no
Qiang Yuanming 強淵明,1,no
Qiang Zhiming 強陟明,1,no
Wang Lü 王律,1,no
Su Shi of Su Zhe ) 蘇氏(蘇轍女),1,no
蓼,1,no
Surname Yān,1,no
葵,1,no
芊,1,no
Surname: 古氏,1,no
Chen Yaozi 陳堯咨,1,no
Chen Shi (wife of Jia Changchao) 陳氏(賈昌朝妻),1,no
Chen Ronggu 陳榮古,1,no
榮古,1,no
Wife 2: Zhào,1,no
巽 順之,1,no
Zhu Xun 朱巽,1,no
壽昌 康叔,1,no
Zhu Shouchang 朱壽昌,1,no
Wang Juzheng 王居政,1,no
Wang Jia 王甲,1,no
甲,1,no
Wang Bian 王弁,1,no
Chao Gou 晁遘,1,no
Zhang Shi (wife of Chao Gou) 張氏(晁遘妻),1,no
Chao Zongyuan 晁宗愿,1,no
宗愿,1,no
Fu Lin 傅霖,1,no
Fu Ying 傅瑩,1,no
Shen Shi (wife of Wan Jingren) 慎氏(關景仁妻),1,no
澥 子容,1,no
Guan Xie 關澥,1,no
Guan Zhu 關注,1,no
注 子東,1,no
Zhou Wan 周琬,1,no
琬 東玉,1,no
Wang Anguo 王安國,1,no
Wang Fang 王旊,1,no
Wang You 王斿,1,no
斿 元龍,1,no
Jiang Ruming 江汝明,1,no
Song Shi (mother of Jiang Bao) 宋氏(江褒母),1,no
Jiang Pou 江裒,1,no
Jiang You 江褎,1,no
Jiang Mou 江袤,1,no
Jiang Biao 江表,1,no
Wang Runeng 王汝能,1,no
Qiang Xingfu 強行父,1,no
行父 幼安,1,no
Zhang Huiyan 張徽言,1,no
徽言,1,no
Wang Cun 王存,1,no
存 正仲,1,no
Wang Wei 王微,1,no
轍 子由,1,no
Su Zhe 蘇轍,1,no
Su Shi 蘇適,1,no
适 仲南,1,no
Su Kuo 蘇适,1,no
逈 彥遠,1,no
Su Jiong 蘇逈,1,no
Surname Fú,1,no
𠈶,1,no
省華 善則,1,no
"Chen Xizeng 陳希曾, 名:希曾, 字:省華, 112, 104, 71, 24, 13G",1,no
Chen Yaosou 陳堯叟,1,no
Chen Yaozuo 陳堯佐,1,no
陳堯卿,1,no
堯啟,1,no
陳堯啟,1,no
昌朝 子明,1,no
Jia Changchao 賈昌朝,1,no
Jia Zhang 賈章,1,no
Jia Gui 賈圭,1,no
Jia Qing 賈青,1,no
Chen Zhide 陳知德,1,no
Wife 2: Tián,1,no
Fan Baijia 范百嘉,1,no
Sun A 孫A,1,no
Sun Changqing 孫長卿,1,no
長卿 次公,1,no
Cai Kang 蔡抗,1,no
抗 子直,1,no
Cai Yu 蔡煜,1,no
Cai Qian 蔡潛,1,no
Cai Qin 蔡欽,1,no
廷簡,1,no
Wang Tingjian 王廷簡,1,no
Chao Quan 晁佺,1,no
迥 明遠,1,no
Chao Jiong 晁迥,1,no
Chao Di 晁迪,1,no
Chao Zhongxun 晁仲詢,1,no
仲詢 芻民,1,no
仕弼,1,no
Fu Shibi 傅仕弼,1,no
Fu Shi of Liu Wo ) 傅氏(劉握妻),1,no
Fu Zhuanzheng 傅傳正,1,no
傳正,1,no
傳師,1,no
Fu Zhuanshi 傅傳師,1,no
Wang Yi 王益,1,no
Wu Shi (wife of Wang Yi) 吳氏(王益妻),1,no
Wang Anshi 王安石,1,no
Wang Anli 王安禮,1,no
Wang Anshang 王安上,1,no
Song Baosun 宋保孫,1,no
保孫,1,no
Jiang Jun 江俊,1,no
Wang Dezhong 王得中,1,no
文淵 深道,1,no
Li Wenyuan 李文淵,1,no
Li Dabian 李大卞,1,no
Li Dazheng 李大正,1,no
Li Shi of Fang Zi ) 李氏(方滋妻),1,no
Su Xun 蘇洵,1,no
Cheng Shi (wife of Su Xun) 程氏(蘇洵妻),1,no
Su Shi 蘇軾,1,no
軾 子瞻 東坡,1,no
Su Fan 蘇範,1,no
Wang Shi 王適,1,no
Wife 1: Surname Zhōu,1,no
Surname: 徐氏,1,no
"陳霄公, 名:, 字:慶複, 號:, 111, 103, 70, 23, 12G",1,no
霄公,1,no
昭汶,1,no
Chen Zhaowen 陳昭汶,1,no
Chen Shenggong 陳省恭,1,no
省恭,1,no
Chen Shigu 陳師古,1,no
Chen Xigu 陳希古,1,no
Chen Shugu 陳述古,1,no
Chen Daogu 陳道古,1,no
Chen Bogu 陳博古,1,no
Chen Yougu 陳遊古,1,no
Chen Xigu 陳襲古,1,no
Chen Xianggu 陳象古,1,no
Jia Gongding 賈公定,1,no
Jia Gongsheng 賈公盛,1,no
Jia Gongjing 賈公靖,1,no
Jia Gongyong 賈公詠,1,no
Jia Gongzheng 賈公正,1,no
Jia Gonghui 賈公迴,1,no
嘉問 望之,1,no
Fan Zhen 范鎮,1,no
Fan Baikui 范百揆,1,no
Fan Bailu 范百慮,1,no
Fan Baisui 范百歲,1,no
Wang Shi (wife of Sun Changqing) 王氏(孫長卿妻),1,no
雍 公肅,1,no
Zheng Yong 鄭雍,1,no
Zheng Sigong 鄭思恭,1,no
Cai Xiyan 蔡希言,1,no
挺 子政,1,no
Cai Ting 蔡挺,1,no
Zhang Wenzhi 張昷之,1,no
昷之 景山,1,no
Zhang Ciqing 張次卿,1,no
Zhang Cishan 張次山,1,no
Zhang Ciyuan 張次元,1,no
Zhang Shi (wife of Lü Xizhe) 張氏(呂希哲妻),1,no
Wang Shen 王伸,1,no
Chao Zongque 晁宗愨,1,no
宗愨 世良 世長,1,no
Chao Zongcao 晁宗操,1,no
Chao Zongzao 晁宗藻,1,no
宗藻,1,no
Chao Zongjian 晁宗簡,1,no
Chao Duangui 晁端規,1,no
Chao Duanju 晁端矩,1,no
Chao Duanzhun 晁端準,1,no
Fu Ye 傅鄴,1,no
Fu Guangbi 傅光弼,1,no
Liu Wu 劉握,1,no
握,1,no
Liu Qianzhi 劉歛止,1,no
Liu Anzheng 劉安正,1,no
Liu Jiazhi 劉嘉止,1,no
Liu Xiangzhi 劉祥止,1,no
墨卿 國華,1,no
Fu Moqing 傅墨卿,1,no
Wang Anren 王安仁,1,no
安道 仁甫,1,no
文淑,1,no
Wang Wenshu 王文淑,1,no
Wang Yongzhi 王用之,1,no
Xie Shi (wife of Wang Yongzhi) 謝氏(王用之妻),1,no
Wang Meng 王孟,1,no
Wang II 王II,1,no
Wu Tian 吳畋,1,no
畋,1,no
Wang Pang 王雱,1,no
Wang Pang 王滂,1,no
Wang Shi (wife of Wu Anchi) 王氏(吳安持妻),1,no
Song Liangchen 宋良臣,1,no
Wang Xi 王錫,1,no
Su Xu 蘇序,1,no
序 仲先,1,no
Su Dan 蘇澹,1,no
Su Huan 蘇渙,1,no
文應,1,no
Cheng Wenying 程文應,1,no
濬 治之,1,no
Cheng Jun 程濬,1,no
Wang Fu 王弗,1,no
Su Mai 蘇邁,1,no
閏之 季章,1,no
Wang Runzhi 王閏之,1,no
Su Dai 蘇迨,1,no
Su Guo 蘇過,1,no
朝雲,1,no
Cheng Zhicai 程之才,1,no
Su Fu 蘇符,1,no
7 sons Su,1,no
七子（皆早卒）,1,no
Wife 2: Hóng,1,no
Wife: Tán 郯,1,no
雲公,1,no
"陳雲公, 名:雲公, 字:慶祥, 號:匡吾, 111, 103, 70, 23, 12G",1,no
Chen Xu 陳詡,1,no
Chen Yaofeng 陳堯封,1,no
堯春,1,no
Chen Yaochun 陳堯春,1,no
Chen Shi (wife of Bi Conggu) 陳氏(畢從古妻),1,no
知和,1,no
知默,1,no
Chen Zhihe 陳知和,1,no
知和 德時,1,no
知默 子思,1,no
Chen Zhimo 陳知默,1,no
Chen Zhizhang 陳知章,1,no
知雄 守柔,1,no
Chen Zhixiong 陳知雄,1,no
知祥,1,no
Chen Zhixiang 陳知祥,1,no
Chen Zhijian 陳知儉,1,no
知儉 公廙,1,no
Chen Shi (wife of Han Zongshu) 陳氏(韓宗恕妻),1,no
Wang Juzheng 王舉正,1,no
說 巖夫,1,no
Wang Yue 王說,1,no
Wang Hui 王誨,1,no
誨 規夫,1,no
Fan Zongjie 范宗傑,1,no
Fan Ziqi 范子奇,1,no
子奇 中濟,1,no
Fan Ziyi 范子儀,1,no
子儀 中存,1,no
Lv Xijie 呂希傑,1,no
Surname Líng,1,no
Su Yue 蘇籥,1,no
Su Jie 蘇節,1,no
籍 季文,1,no
Su Ji 蘇籍,1,no
笈,1,no
簟,1,no
篴,1,no
竺 箾,1,no
Fan Du 范度,1,no
Fan Zi 范鎡,1,no
Fan Kai 范鍇,1,no
Song Minqiu 宋敏求,1,no
敏求 次道,1,no
Song Biaowei 宋表微,1,no
Song Qingzeng 宋慶曾,1,no
Zheng Youzhang 鄭有彰,1,no
有彰,1,no
Zheng Mo 鄭謩,1,no
Hu Yixiu 胡奕脩,1,no
Xu Mao 許懋,1,no
懋 敏修,1,no
Cai Zhi 蔡陟,1,no
Cai Xiyan 蔡希顏,1,no
希顏,1,no
Wang Shi (wife of Cai Ting) 王氏(蔡挺妻),1,no
Cai Xin 蔡昕,1,no
Cai Meng 蔡朦,1,no
Cai Tianshen 蔡天申,1,no
Cai Yi 蔡奕,1,no
Cai Gu 蔡穀,1,no
Zhang Bi 張佖,1,no
佖 子澄,1,no
Yan Shi (wife of Zhang Ciyuan) 嚴氏(張次元妻),1,no
牧 牧之,1,no
Zhang Mu 張牧,1,no
垂 舜諧 虞臣,1,no
Zhang Chui 張垂,1,no
Lü Xizhe 呂希哲,1,no
Lü Haowen 呂好問,1,no
好問 舜徒,1,no
Lü Qiewen 呂切問,1,no
切問 舜從,1,no
Cai Tianqiu 蔡天球,1,no
Song Ren 宋任,1,no
Tian Yun 田沇,1,no
Shi Yue 石約,1,no
Wang Hu 王護,1,no
仲衍 子長,1,no
Chao Zhongyan 晁仲衍,1,no
Chao Zhongwei 晁仲蔚,1,no
仲蔚,1,no
Chao Zhongyuan 晁仲淵,1,no
仲淵,1,no
Chao Zhongcan 晁仲參,1,no
仲參 孝先,1,no
仲偃,1,no
Chao Zhongyan 晁仲偃,1,no
Chao Zhongyue 晁仲約,1,no
仲約,1,no
表臣 正民,1,no
Zhang Biaochen 張表臣,1,no
遜孺,1,no
公肅,1,no
公禧,1,no
公達,1,no
安遂,1,no
Fu Ansui 傅安遂,1,no
Liu Song 劉崧,1,no
Liu Qiao 劉嶠,1,no
Liu Cen 劉岑,1,no
Liu Rong 劉嶸,1,no
Zhang Kui 張奎,1,no
Zhang Shao 張䙼,1,no
Wang Ming 王明,1,no
Wang Guanzhi 王貫之,1,no
觀之,1,no
Wang Hang 王沆,1,no
德筠,1,no
Wu Deyun 吳德筠,1,no
Wu Min 吳敏,1,no
棣 儀仲,1,no
Cai Bian 蔡卞,1,no
卞 元度,1,no
Wang Tong 王桐,1,no
桐,1,no
Wu Anchi 吳安持,1,no
Ye Tao 葉濤,1,no
濤 致遠,1,no
Cai Reng 蔡仍,1,no
Song Bai 宋白,1,no
白 太素 素臣,1,no
Song Xianchen 宋憲臣,1,no
Song Dechen 宋得臣,1,no
Song Tangchen 宋唐臣,1,no
Su Gao 蘇杲,1,no
Su Wei 蘇位,1,no
不欺 子正,1,no
Su Buqi 蘇不欺,1,no
不危,1,no
Su Shi (wife of Wang Dongmei) 蘇氏(王東美妻),1,no
垂裕,1,no
揚言,1,no
仁霸,1,no
Cheng Renba 程仁霸,1,no
Cheng Zhiyuan 程之元,1,no
Cheng Zhishao 程之邵,1,no
Cheng Zhixiang 程之祥,1,no
Cheng Zhiyi 程之儀,1,no
阿巽,1,no
簣,1,no
Su Kui 蘇簣,1,no
籌,1,no
筌,1,no
Shan Xi 單錫,1,no
錫 君貺,1,no
"陳希亮, 名:希亮, 字:公弼, 號:峩山, 112, 104, 71, 24, 13G",1,no
"陳希陶, 112, 104, 71, 24, 13G",1,no
希陶,1,no
"陳希閔, 112, 104, 71, 24, 13G",1,no
希閔,1,no
Chen Xiang 陳翔,1,no
Chen Jian 陳漸,1,no
漸 鴻漸,1,no
Chen Yuan 陳淵,1,no
畢從古 (幾道),1,no
Bi Conggu 畢從古,1,no
Chen Kuo 陳适,1,no
Chen Yu 陳逾,1,no
Chen Shi 陳適,1,no
Chen Zao 陳造,1,no
造 公甫,1,no
Chen Yan 陳兗,1,no
兗 景淵,1,no
Han Zongshu 韓宗恕,1,no
Han Min 韓珉,1,no
Han Zhuo 韓琢,1,no
Han Xiu 韓琇,1,no
Wang Yu 王瑜,1,no
Wang Cong 王琮,1,no
坦 伯履,1,no
Fan Tan 范坦,1,no
Fan Hao 范鎬,1,no
Lü Gongchuo 呂公綽,1,no
Lv Xidao 呂希道,1,no
Lv Xijun 呂希俊,1,no
Wang Yong 王雍,1,no
Fan Sui 范璲,1,no
Fan Baizhi 范百之,1,no
Fan Bailu 范百祿,1,no
Wei Shujie 魏叔介,1,no
叔介 端直,1,no
Song Shou 宋綬,1,no
綬 公垂,1,no
Song Minxiu 宋敏修,1,no
敏修 中道,1,no
Bi Congshan 畢從善,1,no
Lv Xichun 呂希純,1,no
Lv Congwen 呂聰問,1,no
聰問,1,no
Song Zhao 宋炤,1,no
Song Tun 宋焞,1,no
Song Hui 宋輝,1,no
Zheng Yuanji 鄭元吉,1,no
Zheng Jingwen 鄭景文,1,no
Cai Jian 蔡堅,1,no
Cai Zheng 蔡拯,1,no
Cai Xin 蔡歆,1,no
Cai Shao 蔡韶,1,no
Cai Fan 蔡蕃,1,no
Cai Zhi 蔡芝,1,no
Zhang Qiu 張璆,1,no
Wang Shi (wife of Lü Haowen) 王氏(呂好問妻),1,no
Lü Benzhong 呂本中,1,no
Lü Kuizhong 呂揆中,1,no
Lü Bengzhong 呂弸中,1,no
Lü Yongzhong 呂用中,1,no
Lü Chenzhong 呂忱中,1,no
Fan Chong 范沖,1,no
Fan Zhongbiao 范仲彪,1,no
仲彪 炳文,1,no
Chao Duanyan 晁端彥,1,no
Chao Shi (wife of Wang Yuan) 晁氏(王元妻),1,no
端稟,1,no
Gongsun Shi (wife of Chao Zhongcan) 公孫氏(晁仲參妻),1,no
Chao Duanren 晁端仁,1,no
Chao Duanyi 晁端義,1,no
Chao Duanli 晁端禮,1,no
Chao Duanyou 晁端友,1,no
端友 君成,1,no
Chao Duanzhong 晁端中,1,no
端中 元升,1,no
晁端中 (元升),1,no
Fu Zongyi 傅宗翊,1,no
宗翊,1,no
Wang Shi (wife of Zhou Yanxian) 王氏(周彥先妻),1,no
師錫,1,no
Wang Shixi 王師錫,1,no
Wu Rui 吳芮,1,no
Wu Fen 吳蕡,1,no
Wu Fan 吳蕃,1,no
Wu Meng 吳蒙,1,no
珏 德全,1,no
Wang Jue 王珏,1,no
Qián 錢,1,no
Wife 6:,1,no
Wife 4:,1,no
Su Hu 蘇祜,1,no
宗善,1,no
宗宴,1,no
宗昪,1,no
宗晁,1,no
惟演,1,no
Su Weiyan 蘇惟演,1,no
Pu Shi (wife of Su Buqi) 蒲氏(蘇不欺妻),1,no
Su Qiancheng 蘇千乘,1,no
Su Qianzhi 蘇千之,1,no
Su Qianneng 蘇千能,1,no
Su Qianqiu 蘇千秋,1,no
Su Qianjun 蘇千鈞,1,no
Wang Dongmei 王東美,1,no
Wang Yi 王肄,1,no
仲遠 子文,1,no
Cheng Zhao 程沼,1,no
Cheng Ting 程庭,1,no
Cheng Tang 程唐,1,no
潩,1,no
Su Jiao 蘇嶠,1,no
Su Xian 蘇峴,1,no
Surname Miào,1,no
"陳恪公, 名:, 字:堯欽, 號:順軒, 113, 105, 72, 25, 14G",1,no
"陳忱公, 名:忱公, 字:悅公, 號:堯仁, 113, 105, 72, 25, 14G",1,no
忱公,1,no
陳忱 (堯仁),1,no
恂 誠之,1,no
"陳恂公, 名:恂公, 字:季雅, 號:, 113, 105, 72, 25, 14G",1,no
恂公 誠之,1,no
"陳慥公, 名:慥公, 字:季常, 號:方山, 113, 105, 72, 25, 14G",1,no
庸 景回,1,no
庸公,1,no
諭公,1,no
漢卿 師黯,1,no
Chen Hanqing 陳漢卿,1,no
Chen Tian 陳恬,1,no
恬 叔易,1,no
玿,1,no
Ma Shao 馬玿,1,no
必強,1,no
德充,1,no
Lü Yijian 呂夷簡,1,no
Lü Gongbi 呂公弼,1,no
Lü Gongzhu 呂公著,1,no
Lv Gongru 呂公孺,1,no
佖,1,no
Shangguan Bi 上官佖,1,no
融 仲川,1,no
Shangguan Rong 上官融,1,no
Shangguan Long 上官隆,1,no
Lv Zhiwen 呂之問,1,no
Lv Yanwen 呂延問,1,no
Lv Zhaowen 呂,1,no
Cheng Sigong 程嗣恭,1,no
Li Zhongshi 李中師,1,no
持正,1,no
Li Chizheng 李持正,1,no
Wang Jing 王靖,1,no
Wang Dan 王旦,1,no
Wang Shi (wife of Su Qi) 王氏(蘇耆妻),1,no
Wang Chong 王沖,1,no
Wang Su 王素,1,no
Wang Shi (wife of Han Yi) 王氏(韓億妻),1,no
昌祐,1,no
Fan Changyou 范昌祐,1,no
Fan Zuyu 范祖禹,1,no
祖禹 淳夫 夢得,1,no
Fan Zuren 范祖仁,1,no
Fan Zude 范祖德,1,no
Fan Zuxiu 范祖修,1,no
Fan Zushu 范祖述,1,no
Fan Zuyi 范祖義,1,no
Wei Jimin 衛季敏,1,no
衛季敏 (子文),1,no
Wei Jing 衛涇,1,no
Wei Ji 衛濟,1,no
Wei Xia 衛洽,1,no
Wei Gai 衛溉,1,no
衛湜 (正叔),1,no
Wei Shi 衛湜,1,no
瑧,1,no
良臣 道弼,1,no
Wei Liangchen 魏良臣,1,no
Song Gao 宋皋,1,no
Song Yin 宋絪,1,no
Lü Shi (wife of Qian Shouzhi) 呂氏(錢受之妻),1,no
Song Tan 宋坦,1,no
Cai Tianjing 蔡天經,1,no
Cai Xiang 蔡向,1,no
Cai Rong 蔡容,1,no
Zhang Xun 張,1,no
爰卿,1,no
Zhang Yuanqing 張爰卿,1,no
Lü Dayou 呂大猷,1,no
Lü Datong 呂大同,1,no
Lü Daqi 呂大器,1,no
Lü Dalun 呂大倫,1,no
Han Shi (wife of Lü Yongzhong) 韓氏(呂用中妻),1,no
Lü Dalin 呂大麟,1,no
Lü Daqiu 呂大虬,1,no
直閣,1,no
說之 以道 伯以 季此,1,no
Chao Yuezhi 晁說之,1,no
Chao Yongzhi 晁詠之,1,no
詠之 之道,1,no
Wang Yuan 王元,1,no
元 舜弼,1,no
Wang Yi 王毅,1,no
Wang Tan 王坦,1,no
Wang Fa 王發,1,no
Wang Tong 王通,1,no
Wang Hu 王縠,1,no
Wang Gu 王轂,1,no
Tang Zhiwen 唐之問,1,no
Han Qi 韓跂,1,no
Ye Shi (wife of Chao Duanren) 葉氏(晁端仁妻),1,no
Chao Sunzhi 晁損之,1,no
Chao Linzhi 晁臨之,1,no
Chao Taizhi 晁泰之,1,no
Chao Huanzhi 晁渙之,1,no
Chao Qianzhi 晁謙之,1,no
ChaoXunzhi 晁巽之,1,no
巽之,1,no
沖之 叔用 用道,1,no
Chao Chongzhi 晁沖之,1,no
Chao Yizhi 晁益之,1,no
Chao Guanzhi 晁觀之,1,no
Chao Tongzhi 晁同之,1,no
純 孝錫,1,no
Du Chun 杜純,1,no
Du Kai 杜開,1,no
Du Qinxie 杜欽卨,1,no
Fan Chuncui 范純粹,1,no
Fan Zhengfu 范正夫,1,no
正夫 子立,1,no
Chao Shi (wife of Ye Zhu) 晁氏(葉助妻),1,no
補之 無咎,1,no
Chao Buzhi 晁補之,1,no
Fu Jue 傅玨,1,no
玨,1,no
Zhou Yanxian 周彥先,1,no
Zhou Tao 周濤,1,no
Wu Shi (wife of Wang Ling) 吳氏(王令妻),1,no
Wu Bao 吳寶,1,no
顯道,1,no
Wu Xiandao 吳顯道,1,no
Wang Yizhi 王宜之,1,no
宜之,1,no
Su Jin 蘇釿,1,no
釿,1,no
礼,1,no
惇謹,1,no
Cheng Dunjin 程惇謹,1,no
敦書 通叟,1,no
Cheng Dunshu 程敦書,1,no
Cheng Dunhou 程敦厚,1,no
敦厚 子山 家山,1,no
樸,1,no
Su Bing 蘇柄,1,no
Su Ge 蘇格,1,no
Su Ji 蘇極,1,no
Su Yi 蘇栘,1,no
Su Qi 蘇杞,1,no
柘,1,no
Wife 1: Bǔ,1,no
Surname: 萬氏,1,no
"陳舜俞, 名:舜俞, 字:令峰, 號:,114, 106, 73, 26, 15G",1,no
舜俞,1,no
舜命,1,no
"陳舜命,114, 106, 73, 26, 15G",1,no
"陳揮公, 114, 106, 73, 26, 15G",1,no
揮公,1,no
"陳騤公, 名:騤公, 字:君舉, 號:, 114, 106, 73, 26, 15G",1,no
騤公,1,no
"陳賈公, 114, 106, 73, 26, 15G",1,no
賈公,1,no
援公,1,no
"陳援公, 114, 106, 73, 26, 15G",1,no
Chen Wei 陳為,1,no
安期,1,no
Chen Anqi 陳安期,1,no
Chen Changbang 陳昌邦,1,no
Chen Change 陳昌諤,1,no
Chen Changyi 陳昌裔,1,no
Lv Menghen 呂蒙亨,1,no
Lv Zongjian 呂宗簡,1,no
Ma Liang 馬亮,1,no
亮 叔明,1,no
馬亮 (叔明),1,no
Ma Zhongfu 馬仲甫,1,no
Ma Zhongxuan 馬,1,no
Ma Zhongmou 馬,1,no
Lü Shi (wife of Han Zhongyan) 呂氏(韓忠彥妻),1,no
Lv Xiyan 呂希彥,1,no
Lv Xiji 呂希績,1,no
Shangguan Xun 上官遜,1,no
Luo Xia 羅浹,1,no
Zhang Yundao 張允蹈,1,no
允蹈,1,no
Chen Shixiu 陳世修,1,no
Wang Gu 王古,1,no
古 敏中 敏仲,1,no
Wang Hu 王祜,1,no
祐 景叔,1,no
Wang Yi 王懿,1,no
Zhao Changyan 趙昌言,1,no
昌言 仲謨,1,no
Zhao Qingsi 趙慶嗣,1,no
Su Qi 蘇耆,1,no
耆 國老,1,no
Su Shunyuan 蘇舜元,1,no
Su Shunqin 蘇舜欽,1,no
Su Shunbin 蘇舜賓,1,no
慶 進叔,1,no
吉 利叔,1,no
Wang Gong 王鞏,1,no
令孫,1,no
Fan Lingsun 范令孫,1,no
Fan Shi (wife of Han Jiang) 范氏(韓絳妻),1,no
Fan Xi 范禧,1,no
億 宗魏,1,no
Han Yi 韓億,1,no
Han Gang 韓綱,1,no
Han Zong 韓綜,1,no
Han Jiang 韓絳,1,no
Han Yi 韓繹,1,no
Han Wei 韓維,1,no
Han Zhen 韓縝,1,no
Han Wei 韓緯,1,no
Han Mian 韓緬,1,no
Fan Wen 范溫,1,no
保孫 子道,1,no
Zhang Baosun 張保孫,1,no
世京,1,no
Zhang Shijing 張世京,1,no
Fan Hong 范洪,1,no
Fan Wo 范渥,1,no
Fan Cui 范漼,1,no
漼 叔源,1,no
Xianyu Qun 鮮于群,1,no
Zhang Hui 張晦,1,no
Wei Tian 衛闐,1,no
闐 致虛,1,no
Wei Shimin 衛時敏,1,no
Wei Shangxian 衛尚賢,1,no
Wei Qiao 衛樵,1,no
Wei Liu 衛柳,1,no
楠,1,no
南,1,no
Zhu Xiyan 朱晞顏,1,no
晞顏 景淵,1,no
Zhu Fei 朱棐,1,no
Zhu Ju 朱榘,1,no
Zhu Mu 朱木,1,no
Zhu Tang 朱棠,1,no
Wei Shu 魏樞,1,no
信臣,1,no
Wei Xinchen 魏信臣,1,no
Song Guifu 宋龜符,1,no
龜符,1,no
Qian Shouzhi 錢受之,1,no
受之,1,no
紹恭 彥安,1,no
Song Shaogong 宋紹恭,1,no
Cai Cong 蔡從,1,no
Li Xiyu 李襲譽,1,no
襲譽,1,no
Liu Changli 劉長歷,1,no
Zhang Yue 張約,1,no
Zhang Jie 張傑,1,no
Zhang Ting 張廷,1,no
Zhang Zhi 張直,1,no
祖重,1,no
祖寬,1,no
祖新,1,no
Lü Zuyi 呂祖義,1,no
Fang Shi (wife of Lü Datong) 方氏(呂大同妻),1,no
祖平,1,no
Lü Zuping 呂祖平,1,no
Zeng Shi (wife of Lü Daqi) 曾氏(呂大器妻),1,no
Lü Zuqian 呂祖謙,1,no
祖泰,1,no
Lü Zujian 呂祖儉,1,no
Lü Zujie 呂祖節,1,no
Lü Zulie 呂祖烈,1,no
Fang Shi (concubine of Lü Daqi) 方氏(呂大器妾),1,no
Lü Zuyong 呂祖永,1,no
Lü Zuci 呂祖慈,1,no
Lü Zushu 呂祖恕,1,no
Lü Zuque 呂祖慤,1,no
Lü Zuxian 呂祖憲,1,no
Lü Zuzhi 呂祖志,1,no
Lü Zumin 呂祖忞,1,no
Liu Zheng 留正,1,no
正 仲至,1,no
Liu Gong 留恭,1,no
Liu Bing 留丙,1,no
Liu Yun 留筠,1,no
Liu Duan 留𕵣,1,no
Liu Duan 留端,1,no
Liu Shi 留碩,1,no
Chao Gongshou 晁公壽,1,no
Chao Gongmao 晁公耄,1,no
公耄,1,no
Chao Gongmai 晁公邁,1,no
公邁 伯咎 伯皋,1,no
倫 正道,1,no
Wang Lun 王倫,1,no
宰 元鈞,1,no
Lu Zai 陸宰,1,no
游 務觀 放翁,1,no
Lu You 陸游,1,no
淞,1,no
涭,1,no
Qian Chen 錢忱,1,no
忱 伯誠,1,no
端仁 迪道,1,no
端禮 處和,1,no
Qian Duanli 錢端禮,1,no
Chao Mingzhi 晁明之,1,no
Chao Gonge 晁公諤,1,no
公諤,1,no
Chao Gongsu 晁公遡,1,no
公遡 子西,1,no
公休 子嘉,1,no
Chao Gongxiu 晁公休,1,no
公武 子止,1,no
Chao Gongwu 晁公武,1,no
Ma Xiyue 馬希說,1,no
Chao Gongwei 晁公為,1,no
Chao Gongsi 晁公似,1,no
Cui Yansun 崔延孫,1,no
Zhang Ji 張戢,1,no
Ye Zhu 葉助,1,no
Ye Mengde 葉夢得,1,no
Yan Shimeng 閻師孟,1,no
師孟 醇老,1,no
Yan Qu 閻璩,1,no
Yan Cong 閻琮,1,no
Yan Bi 閻珌,1,no
Yan Lin 閻璘,1,no
Yan Wei 閻瑋,1,no
Yan Shou 閻璹,1,no
Li Gongyu 李公裕,1,no
Li DD 李DD,1,no
Li Xiangru 李相如,1,no
相如 師藺,1,no
Fu Tianzhi 傅天秩,1,no
Fu Tianmu 傅天牧,1,no
Fu Tianqi 傅天啟,1,no
Fu Tianqin 傅天勤,1,no
Fu Tianxu 傅天敘,1,no
Zhou Zhi 周秩,1,no
Zhou Tong 周穜,1,no
Zhou Gang 周,1,no
令 逢原,1,no
Wang Ling 王令,1,no
Wu Zhifang 吳直方,1,no
直方 行可,1,no
愨 德榖,1,no
Wu Que 吳愨,1,no
泾,1,no
