qid	geni_id	neighbourhood_size	last_attempted
Q104447799	6000000057127849155	2	2026-01-01
Q104447801	6000000069964572859	2	2026-01-01
Q104447802	6000000045907692011	2	2026-01-01
Q104447803	6000000022177050880	2	2026-01-01
Q104447808	6000000212300079069	2	2026-01-01
Q104447811	6000000111268319821	2	2026-01-01
Q104447812	6000000014706250444	2	2026-01-01
Q104447814	6000000043099495519	2	2026-01-01
Q104447816	6000000025438991065	2	2026-01-01
Q104447817	6000000025438156374	2	2026-01-01
Q104447818	6000000111432346001	2	2026-01-01
Q104447820	6000000043099677188	2	2026-01-01
Q104447823	6000000111432832821	2	2026-01-01
Q104447824	6000000025439007133	2	2026-01-01
Q104447825	6000000042943265710	2	2026-01-01
Q104447827	6000000062299423906	2	2026-01-01
Q104447828	6000000038507586628	2	2026-01-01
Q104447830	6000000031090743126	2	2026-01-01
Q104447831	6000000016821132074	2	2026-01-01
Q104447832	6000000178592169900	2	2026-01-01
Q104447833	6000000074300217915	2	2026-01-01
Q104447834	6000000054060957891	2	2026-01-01
Q104447835	6000000139648405858	2	2026-01-01
Q104447837	6000000114036887823	2	2026-01-01
Q104447839	6000000017242908632	2	2026-01-01
Q104447841	6000000031090139555	2	2026-01-01
Q104447842	6000000073377640278	2	2026-01-01
Q104447843	6000000031090090439	2	2026-01-01
Q104447844	6000000200806562839	2	2026-01-01
Q104447850	6000000141807652904	2	2026-01-01
Q104447851	6000000142046039825	2	2026-01-01
Q104447852	6000000142046064844	2	2026-01-01
Q104447854	6000000089668953824	2	2026-01-01
Q104447855	6000000129271588972	2	2026-01-01
Q104447863	6000000042010738872	2	2026-01-01
Q104447864	6000000110640376849	2	2026-01-01
Q104447867	6000000085336651821	2	2026-01-01
Q104447868	6000000089668090140	2	2026-01-01
Q104447869	6000000022119073380	2	2026-01-01
Q104447871	6000000110640071871	2	2026-01-01
Q104447872	6000000047494583840	2	2026-01-01
Q104447873	6000000068056097938	2	2026-01-01
Q104447874	6000000068055180003	2	2026-01-01
Q104447875	6000000030262855150	2	2026-01-01
Q104447876	6000000068202837833	2	2026-01-01
Q104447888	6000000019832379222	2	2026-01-01
Q104447889	6000000042006008959	2	2026-01-01
Q104447891	6000000139993138848	2	2026-01-01
Q104447892	6000000042003493119	2	2026-01-01
Q104447893	6000000081944620834	2	2026-01-01
Q104447896	6000000140061192957	2	2026-01-01
Q104447897	6000000081945116821	2	2026-01-01
Q104447902	6000000202777005894	2	2026-01-01
Q104447903	6000000129271876910	2	2026-01-01
Q104447906	6000000016789013695	2	2026-01-01
Q104447907	6000000015440947280	2	2026-01-01
Q104447908	6000000022972024970	2	2026-01-01
Q104447913	6000000007559616465	2	2026-01-01
Q104447915	6000000007559228967	2	2026-01-01
Q104447918	6000000081483558494	2	2026-01-01
Q104447919	6000000007559316173	2	2026-01-01
Q104447920	6000000007559561424	2	2026-01-01
Q104447923	6000000085402657901	2	2026-01-01
Q104447924	6000000085399162893	2	2026-01-01
Q104447926	6000000019290827609	2	2026-01-01
Q104447927	6000000052001704900	2	2026-01-01
Q104447928	6000000055343977888	2	2026-01-01
Q104447937	6000000187904085889	2	2026-01-01
Q104447938	6000000187904138846	2	2026-01-01
Q104447939	6000000046518353324	2	2026-01-01
Q104447942	6000000056222236828	2	2026-01-01
Q104447943	6000000056221616096	2	2026-01-01
Q104447951	6000000186717241896	2	2026-01-01
Q104447952	6000000099731300822	2	2026-01-01
Q104447954	6000000011840133718	2	2026-01-01
Q104447955	6000000099729771821	2	2026-01-01
Q104447960	6000000186716323008	2	2026-01-01
Q104447961	6000000026653324262	2	2026-01-01
Q104447964	6000000172750738928	2	2026-01-01
Q104447965	6000000186717394839	2	2026-01-01
Q104447967	6000000026664364059	2	2026-01-01
Q104447968	6000000026653152395	2	2026-01-01
Q104447972	6000000080333462016	2	2026-01-01
Q104447974	6000000099731612835	2	2026-01-01
Q104447981	6000000105880761069	2	2026-01-01
Q104447986	6000000025125886395	2	2026-01-01
Q104447990	6000000138032167832	2	2026-01-01
Q104447995	6000000138025300835	2	2026-01-01
Q104447997	6000000127278195832	2	2026-01-01
Q104447999	6000000127275024821	2	2026-01-01
Q104448001	6000000127273609929	2	2026-01-01
Q104448003	6000000196992724890	2	2026-01-01
Q104448004	6000000033285019515	2	2026-01-01
Q104448005	6000000078168971006	2	2026-01-01
Q104448006	6000000127613872901	2	2026-01-01
Q104448020	6000000020492659307	2	2026-01-01
Q104448024	6000000068273223857	2	2026-01-01
Q104448028	6000000186717513845	2	2026-01-01
Q104448031	6000000017778604723	2	2026-01-01
Q104448033	6000000110426862861	2	2026-01-01
Q104448035	3922379988250034513	2	2026-01-01
Q104448036	6000000075658698988	2	2026-01-01
Q104448038	6000000018916743361	2	2026-01-01
Q104448042	6000000208168775876	2	2026-01-01
Q104448049	6000000023441015010	2	2026-01-01
Q104448051	6000000038041771590	2	2026-01-01
Q104448057	6000000020354410037	2	2026-01-01
Q104448059	6000000038042245108	2	2026-01-01
Q104448061	3922365704010110651	2	2026-01-01
Q104448070	6000000178708808874	2	2026-01-01
Q104448077	6000000037748243856	2	2026-01-01
Q104448079	3922357880750066734	2	2026-01-01
Q104448080	6000000039849072142	2	2026-01-01
Q104448085	6000000020354227237	2	2026-01-01
Q104448090	6000000002388870498	2	2026-01-01
Q104448093	6000000019021830694	2	2026-01-01
Q104448095	6000000065608983987	2	2026-01-01
Q104448103	6000000076121912859	2	2026-01-01
Q104448107	6000000192290415823	2	2026-01-01
Q104448108	3922359749510066739	2	2026-01-01
Q104448111	6000000037842826055	2	2026-01-01
Q104448115	6000000037369789501	2	2026-01-01
Q104448116	6000000024065793789	2	2026-01-01
Q104448123	6000000065609387837	2	2026-01-01
Q104448124	6000000037843297821	2	2026-01-01
Q104448125	6000000215546433831	2	2026-01-01
Q104448128	6000000192289458840	2	2026-01-01
Q104448133	6000000020354414377	2	2026-01-01
Q104448136	6000000042730534717	2	2026-01-01
Q104448139	6000000033675723418	2	2026-01-01
Q104448147	6000000011548861640	2	2026-01-01
Q104448148	6000000017536389054	2	2026-01-01
Q104448150	6000000035514518326	2	2026-01-01
Q104448151	6000000049400918115	2	2026-01-01
Q104448152	6000000068518842062	2	2026-01-01
Q104448153	6000000075059487964	2	2026-01-01
Q104448154	6000000009527591642	2	2026-01-01
Q104448155	6000000068519542836	2	2026-01-01
Q104448156	6000000031225828856	2	2026-01-01
Q104448157	6000000019026827016	2	2026-01-01
Q104448167	6000000171790645841	2	2026-01-01
Q104448168	6000000080822048009	2	2026-01-01
Q104448169	6000000171537996226	2	2026-01-01
Q104448170	6000000018549493754	2	2026-01-01
Q104448171	6000000035346518257	2	2026-01-01
Q104448173	6000000062356035831	2	2026-01-01
Q104448180	6000000080821493215	2	2026-01-01
Q104448181	6000000171491670157	2	2026-01-01
Q104448183	6000000017536372022	2	2026-01-01
Q104448184	6000000063295769998	2	2026-01-01
Q104448187	6000000035543664997	2	2026-01-01
Q104448188	6000000039483450065	2	2026-01-01
Q104448189	6000000034843859845	2	2026-01-01
Q104448190	6000000035540798577	2	2026-01-01
Q104448192	6000000035540208163	2	2026-01-01
Q104448194	6000000018224434324	2	2026-01-01
Q104448195	6000000171541693048	2	2026-01-01
Q104448196	6000000044247712942	2	2026-01-01
Q104448197	6000000035345956794	2	2026-01-01
Q104448202	6000000171754188281	2	2026-01-01
Q104448204	6000000171538607034	2	2026-01-01
Q104448206	6000000038529294863	2	2026-01-01
Q104448207	6000000029999112727	2	2026-01-01
Q104448208	6000000171491802092	2	2026-01-01
Q104448211	6000000171535025974	2	2026-01-01
Q104448212	6000000062355809962	2	2026-01-01
Q104448214	6000000044495684936	2	2026-01-01
Q104448215	6000000051914311177	2	2026-01-01
Q104448216	6000000017536335085	2	2026-01-01
Q104448217	6000000023727483472	2	2026-01-01
Q104448219	6000000035347106293	2	2026-01-01
Q104448221	6000000035541630017	2	2026-01-01
Q104448224	6000000019283953165	2	2026-01-01
Q104448225	6000000017843963066	2	2026-01-01
Q104448228	6000000068519308954	2	2026-01-01
Q104448229	6000000021773508167	2	2026-01-01
Q104448230	6000000048376672844	2	2026-01-01
Q104448231	6000000189290930822	2	2026-01-01
Q104448232	6000000189289904881	2	2026-01-01
Q104448233	6000000189291165823	2	2026-01-01
Q104448234	6000000189290521837	2	2026-01-01
Q104448237	6000000044259544821	2	2026-01-01
Q104448238	6000000075790317992	2	2026-01-01
Q104448244	6000000071668724870	2	2026-01-01
Q104448247	6000000072878818095	2	2026-01-01
Q104448248	6000000019631908212	2	2026-01-01
Q104448254	6000000021495220474	2	2026-01-01
Q104448256	6000000071668800828	2	2026-01-01
Q104448257	6000000005007861711	2	2026-01-01
Q104448258	6000000073051991751	2	2026-01-01
Q104448262	6000000074783271325	2	2026-01-01
Q104448263	6000000074757212870	2	2026-01-01
Q104448266	6000000074757572319	2	2026-01-01
Q104448274	6000000067466154848	2	2026-01-01
Q104448278	6000000073790731821	2	2026-01-01
Q104448279	6000000073812108876	2	2026-01-01
Q104448282	6000000074783710098	2	2026-01-01
Q104448286	6000000083956769980	2	2026-01-01
Q104448287	6000000083953542580	2	2026-01-01
Q104448288	6000000083956192358	2	2026-01-01
Q104448295	6000000050680873037	2	2026-01-01
Q104448296	6000000056232521836	2	2026-01-01
Q104448300	6000000202831243848	2	2026-01-01
Q104448301	6000000091721354362	2	2026-01-01
Q104448302	6000000067882206881	2	2026-01-01
Q104448303	6000000040545627856	2	2026-01-01
Q104448304	6000000056231398999	2	2026-01-01
Q104448306	6000000050680403038	2	2026-01-01
Q104448309	6000000092282128176	2	2026-01-01
Q104448310	6000000056231215043	2	2026-01-01
Q104448313	6000000091722315007	2	2026-01-01
Q104448321	6000000010982418363	2	2026-01-01
Q104448322	6000000180964109829	2	2026-01-01
Q104448323	6000000180963958830	2	2026-01-01
Q104448324	6000000180964212827	2	2026-01-01
Q104448325	6000000013211098109	2	2026-01-01
Q104448330	6000000034116289141	2	2026-01-01
Q104448333	6000000055996574821	2	2026-01-01
Q104448345	6000000078098957264	2	2026-01-01
Q104448347	6000000199596618825	2	2026-01-01
Q104448349	6000000199582531835	2	2026-01-01
Q104448350	6000000044277064860	2	2026-01-01
Q104448351	6000000037749015287	2	2026-01-01
Q104448352	6000000066902166829	2	2026-01-01
Q104448353	6000000020330474711	2	2026-01-01
Q104448359	6000000015135714119	2	2026-01-01
Q104448360	6000000014815161973	2	2026-01-01
Q104448362	6000000076357353256	2	2026-01-01
Q104448363	6000000057991977875	2	2026-01-01
Q104448364	6000000048215437863	2	2026-01-01
Q104448365	6000000057990668931	2	2026-01-01
Q104448366	6000000059115414826	2	2026-01-01
Q104448369	6000000060486243842	2	2026-01-01
Q104448370	6000000014831732380	2	2026-01-01
Q104448371	6000000037748967298	2	2026-01-01
Q104448373	6000000020054344446	2	2026-01-01
Q104448374	6000000044794117874	2	2026-01-01
Q104448375	6000000200945028842	2	2026-01-01
Q104448378	6000000015802544299	2	2026-01-01
Q104448389	6000000182375893835	2	2026-01-01
Q104448393	6000000182375666856	2	2026-01-01
Q104448402	6000000073381656888	2	2026-01-01
Q104448404	6000000035941250309	2	2026-01-01
Q104448406	6000000039402930546	2	2026-01-01
Q104448409	6000000001029006368	2	2026-01-01
Q104448410	6000000032286220821	2	2026-01-01
Q104448411	6000000087903671948	2	2026-01-01
Q104448412	6000000156093062834	2	2026-01-01
Q104448414	6000000156096032853	2	2026-01-01
Q104448416	6000000039381309766	2	2026-01-01
Q104448421	6000000001029066316	2	2026-01-01
Q104448423	6000000156096093821	2	2026-01-01
Q104448424	6000000039400829841	2	2026-01-01
Q104448425	6000000206784871848	2	2026-01-01
Q104448428	6000000001029081048	2	2026-01-01
Q104448429	6000000039403242941	2	2026-01-01
Q104448430	6000000001029098017	2	2026-01-01
Q104448431	6000000044472535449	2	2026-01-01
Q104448433	6000000201285688821	2	2026-01-01
Q104448436	6000000012107462626	2	2026-01-01
Q104448438	6000000037749586827	2	2026-01-01
Q104448439	6000000031379349850	2	2026-01-01
Q104448441	6000000084986104107	2	2026-01-01
Q104448443	6000000034209017852	2	2026-01-01
Q104448444	6000000047550610223	2	2026-01-01
Q104448445	6000000015015273896	2	2026-01-01
Q104448446	6000000014504568531	2	2026-01-01
Q104448447	6000000037460007802	2	2026-01-01
Q104448448	6000000069598832233	2	2026-01-01
Q104448449	6000000014122259035	2	2026-01-01
Q104448450	6000000019545512116	2	2026-01-01
Q104448451	6000000018886090336	2	2026-01-01
Q104448452	6000000034212128523	2	2026-01-01
Q104448453	6000000035699318647	2	2026-01-01
Q104448454	6000000063298094007	2	2026-01-01
Q104448457	6000000026450825902	2	2026-01-01
Q104448460	6000000050691164174	2	2026-01-01
Q104448461	6000000034749662531	2	2026-01-01
Q104448464	6000000059221082949	2	2026-01-01
Q104448468	6000000017816390550	2	2026-01-01
Q104448469	6000000081527753857	2	2026-01-01
Q104448472	6000000035022203577	2	2026-01-01
Q104448473	6000000035699527632	2	2026-01-01
Q104448476	6000000034212494016	2	2026-01-01
Q104448477	6000000034208716420	2	2026-01-01
Q104448480	6000000003894257963	2	2026-01-01
Q104448481	6000000029491594945	2	2026-01-01
Q104448482	6000000034750583834	2	2026-01-01
Q104448483	6000000026448974526	2	2026-01-01
Q104448484	6000000035699530484	2	2026-01-01
Q104448485	6000000081528857120	2	2026-01-01
Q104448486	6000000037259171838	2	2026-01-01
Q104448489	6000000034212566941	2	2026-01-01
Q104448492	6000000035699604509	2	2026-01-01
Q104448496	6000000019765411837	2	2026-01-01
Q104448497	6000000018444238030	2	2026-01-01
Q104448498	6000000019350204089	2	2026-01-01
Q104448499	6000000034212636836	2	2026-01-01
Q104448502	6000000099749231823	2	2026-01-01
Q104448504	6000000192291826822	2	2026-01-01
Q104448506	6000000064159450832	2	2026-01-01
Q104448507	6000000027686712451	2	2026-01-01
Q104448508	6000000072571707132	2	2026-01-01
Q104448509	6000000034209018837	2	2026-01-01
Q104448511	6000000015001710837	2	2026-01-01
Q104448513	6000000021531858249	2	2026-01-01
Q104448514	6000000032213045347	2	2026-01-01
Q104448519	6000000018443405854	2	2026-01-01
Q104448520	6000000037749901251	2	2026-01-01
Q104448521	6000000048802875941	2	2026-01-01
Q104448522	6000000091664157290	2	2026-01-01
Q104448524	6000000047791454888	2	2026-01-01
Q104448528	6000000204032843831	2	2026-01-01
Q104448529	6000000037767062403	2	2026-01-01
Q104448530	6000000018444325364	2	2026-01-01
Q104448535	6000000002765603143	2	2026-01-01
Q104448536	6000000042912462382	2	2026-01-01
Q104448537	6000000030814736855	2	2026-01-01
Q104448540	6000000019287424712	2	2026-01-01
Q104448542	6000000015015677646	2	2026-01-01
Q104448545	6000000098079436884	2	2026-01-01
Q104448548	6000000178378245825	2	2026-01-01
Q104448553	6000000034750051181	2	2026-01-01
Q104448557	6000000059221101938	2	2026-01-01
Q104448559	6000000046380366875	2	2026-01-01
Q104448560	6000000090360607920	2	2026-01-01
Q104448564	6000000036382021231	2	2026-01-01
Q104448567	6000000081528842197	2	2026-01-01
Q104448569	6000000047790189053	2	2026-01-01
Q104448570	6000000050692330063	2	2026-01-01
Q104448573	6000000089532988871	2	2026-01-01
Q104448574	6000000089532527855	2	2026-01-01
Q104448575	6000000089533074874	2	2026-01-01
Q104448576	6000000089532291842	2	2026-01-01
Q104448579	6000000077143228794	2	2026-01-01
Q104448580	6000000075555864815	2	2026-01-01
Q104448583	6000000211588993838	2	2026-01-01
Q104448584	6000000034129244113	2	2026-01-01
Q104448585	6000000014407502669	2	2026-01-01
Q104448586	6000000014346801441	2	2026-01-01
Q104448587	6000000071153500858	2	2026-01-01
Q104448588	6000000096691616896	2	2026-01-01
Q104448592	6000000186260731226	2	2026-01-01
Q104448593	6000000075557070129	2	2026-01-01
Q104448594	6000000193419503832	2	2026-01-01
Q104448595	6000000076826466513	2	2026-01-01
Q104448599	6000000075557460851	2	2026-01-01
Q104448602	322586355040007423	2	2026-01-01
Q104448603	6000000019438695262	2	2026-01-01
Q104448604	6000000015697700260	2	2026-01-01
Q104448606	322585745700006376	2	2026-01-01
Q104448607	6000000100546442821	2	2026-01-01
Q104448608	6000000019438162747	2	2026-01-01
Q104448612	6000000034129224137	2	2026-01-01
Q104448613	6000000096886660833	2	2026-01-01
Q104448614	6000000096687792889	2	2026-01-01
Q104448616	6000000100552639851	2	2026-01-01
Q104448617	6000000114818316827	2	2026-01-01
Q104448620	6000000100552737836	2	2026-01-01
Q104448622	6000000096889896822	2	2026-01-01
Q104448627	322587065400002363	2	2026-01-01
Q104448628	6000000002765687493	2	2026-01-01
Q104448629	6000000002802245377	2	2026-01-01
Q104448631	6000000044256926693	2	2026-01-01
Q104448633	6000000033381788128	2	2026-01-01
Q104448634	6000000178022043821	2	2026-01-01
Q104448635	6000000192497415862	2	2026-01-01
Q104448636	6000000181817203821	2	2026-01-01
Q104448637	6000000192498255821	2	2026-01-01
Q104448638	6000000010431500592	2	2026-01-01
Q104448639	6000000055745064882	2	2026-01-01
Q104448640	6000000186399504865	2	2026-01-01
Q104448643	6000000020054385488	2	2026-01-01
Q104448645	6000000020054317112	2	2026-01-01
Q104448646	6000000014902487503	2	2026-01-01
Q104448649	6000000014904012243	2	2026-01-01
Q104448650	6000000049691721855	2	2026-01-01
Q104448651	6000000032688366489	2	2026-01-01
Q104448652	6000000049718971868	2	2026-01-01
Q104448654	6000000178040311823	2	2026-01-01
Q104448656	6000000171795840824	2	2026-01-01
Q104448658	6000000049719040823	2	2026-01-01
Q104448659	6000000049691560942	2	2026-01-01
Q104448665	6000000021119119829	2	2026-01-01
Q104448666	6000000024829538893	2	2026-01-01
Q104448667	6000000024824257543	2	2026-01-01
Q104448669	6000000024826680426	2	2026-01-01
Q104448678	6000000197611081821	2	2026-01-01
Q104448684	6000000018929548130	2	2026-01-01
Q104448686	6000000041827171222	2	2026-01-01
Q104448687	6000000101302529471	2	2026-01-01
Q104448688	6000000101302856326	2	2026-01-01
Q104448689	6000000041827015491	2	2026-01-01
Q104448690	6000000101304348870	2	2026-01-01
Q104448691	6000000077714772974	2	2026-01-01
Q104448696	6000000063921685294	2	2026-01-01
Q104448697	6000000013370285127	2	2026-01-01
Q104448698	6000000009484561498	2	2026-01-01
Q104448699	6000000013955732209	2	2026-01-01
Q104448700	6000000028031209551	2	2026-01-01
Q104448701	6000000041114607140	2	2026-01-01
Q104448703	6000000180649836850	2	2026-01-01
Q104448706	6000000052580523901	2	2026-01-01
Q104448707	6000000119583960896	2	2026-01-01
Q104448708	6000000009096463971	2	2026-01-01
Q104448712	6000000187073322823	2	2026-01-01
Q104448713	6000000020628405457	2	2026-01-01
Q104448714	6000000119578376863	2	2026-01-01
Q104448716	6000000018645169078	2	2026-01-01
Q104448718	6000000134910169883	2	2026-01-01
Q104448722	6000000009098617310	2	2026-01-01
Q104448725	6000000013665546391	2	2026-01-01
Q104448727	6000000040730195407	2	2026-01-01
Q104448728	6000000087903770911	2	2026-01-01
Q104448729	6000000009098247589	2	2026-01-01
Q104448733	6000000040565776848	2	2026-01-01
Q104448738	6000000040729722291	2	2026-01-01
Q104448743	6000000034585815895	2	2026-01-01
Q104448744	6000000119578376821	2	2026-01-01
Q104448745	6000000181369526840	2	2026-01-01
Q104448747	6000000133128004910	2	2026-01-01
Q104448748	6000000030842502528	2	2026-01-01
Q104448749	6000000076241301835	2	2026-01-01
Q104448751	6000000036248083119	2	2026-01-01
Q104448752	6000000018606778567	2	2026-01-01
Q104448754	6000000018645279128	2	2026-01-01
Q104448755	6000000134807402086	2	2026-01-01
Q104448756	6000000042000945193	2	2026-01-01
Q104448759	6000000035832329862	2	2026-01-01
Q104448761	6000000035831280270	2	2026-01-01
Q104448767	6000000016943774734	2	2026-01-01
Q104448771	6000000181371222823	2	2026-01-01
Q104448772	6000000181370083822	2	2026-01-01
Q104448773	6000000068362578841	2	2026-01-01
Q104448775	6000000103515817853	2	2026-01-01
Q104448776	6000000084468742974	2	2026-01-01
Q104448778	6000000181369887827	2	2026-01-01
Q104448782	6000000018607252178	2	2026-01-01
Q104448785	6000000018316884866	2	2026-01-01
Q104448788	6000000035834178284	2	2026-01-01
Q104448789	6000000076241022972	2	2026-01-01
Q104448791	6000000172272238863	2	2026-01-01
Q104448794	6000000087903511056	2	2026-01-01
Q104448796	6000000018646019468	2	2026-01-01
Q104448797	6000000068360657890	2	2026-01-01
Q104448799	6000000068358542839	2	2026-01-01
Q1044488	6000000017595837605	2	2026-01-01
Q104448802	6000000068360752875	2	2026-01-01
Q104448803	6000000021551536355	2	2026-01-01
Q104448804	6000000030877902289	2	2026-01-01
Q104448805	6000000019287269243	2	2026-01-01
Q104448807	6000000014524509691	2	2026-01-01
Q104448809	6000000008113649406	2	2026-01-01
Q104448810	6000000078769737141	2	2026-01-01
Q104448811	6000000078768724462	2	2026-01-01
Q104448813	6000000180793163849	2	2026-01-01
Q104448814	6000000008113757254	2	2026-01-01
Q104448815	6000000072159266876	2	2026-01-01
Q104448816	6000000033316451083	2	2026-01-01
Q104448817	6000000033316519908	2	2026-01-01
Q104448818	6000000054625454941	2	2026-01-01
Q104448821	6000000033316202348	2	2026-01-01
Q104448822	6000000054484455825	2	2026-01-01
Q104448827	6000000001805399016	2	2026-01-01
Q104448830	6000000001805399008	2	2026-01-01
Q104448834	6000000012225826203	2	2026-01-01
Q104448835	6000000002161930005	2	2026-01-01
Q104448836	6000000016161528122	2	2026-01-01
Q104448837	6000000016160302556	2	2026-01-01
Q104448841	6000000037031285100	2	2026-01-01
Q104448842	6000000014528465315	2	2026-01-01
Q104448844	6000000172443083857	2	2026-01-01
Q104448846	6000000172441882378	2	2026-01-01
Q104448847	6000000014983217030	2	2026-01-01
Q104448855	6000000177163005837	2	2026-01-01
Q104448856	6000000177162906831	2	2026-01-01
Q104448861	6000000044182098263	2	2026-01-01
Q104448863	6000000078582040822	2	2026-01-01
Q104448865	6000000078581677918	2	2026-01-01
Q104448867	6000000044181543673	2	2026-01-01
Q104448877	6000000085562556926	2	2026-01-01
Q104448880	6000000069782960914	2	2026-01-01
Q104448882	6000000057266047833	2	2026-01-01
Q104448884	6000000041489425269	2	2026-01-01
Q104448885	6000000041489497892	2	2026-01-01
Q104448886	6000000049450477099	2	2026-01-01
Q104448889	6000000020329825853	2	2026-01-01
Q104448890	6000000030066738613	2	2026-01-01
Q104448895	6000000031392759164	2	2026-01-01
Q104448897	6000000020329434584	2	2026-01-01
Q104448898	6000000014746962028	2	2026-01-01
Q104448900	6000000023008995902	2	2026-01-01
Q104448902	6000000027528742498	2	2026-01-01
Q104448904	6000000023008909966	2	2026-01-01
Q104448906	6000000191399827823	2	2026-01-01
Q104448908	6000000023008525636	2	2026-01-01
Q104448913	6000000020170805282	2	2026-01-01
Q104448914	6000000015508018025	2	2026-01-01
Q104448918	6000000176000461931	2	2026-01-01
Q104448919	6000000032947864817	2	2026-01-01
Q104448920	6000000175997230984	2	2026-01-01
Q104448921	6000000068127423969	2	2026-01-01
Q104448923	6000000020065128831	2	2026-01-01
Q104448924	6000000002352239232	2	2026-01-01
Q104448925	6000000048533398045	2	2026-01-01
Q104448927	6000000184774810827	2	2026-01-01
Q104448929	6000000059931017932	2	2026-01-01
Q104448930	6000000020066905233	2	2026-01-01
Q104448933	6000000004959789278	2	2026-01-01
Q104448937	6000000002033989666	2	2026-01-01
Q104448939	6000000019402584063	2	2026-01-01
Q104448940	6000000042174558325	2	2026-01-01
Q104448941	6000000019470538707	2	2026-01-01
Q104448942	6000000002033989542	2	2026-01-01
Q104448943	6000000007177116230	2	2026-01-01
Q104448944	6000000186063273175	2	2026-01-01
Q104448945	6000000006188206764	2	2026-01-01
Q104448946	6000000041683732570	2	2026-01-01
Q104448947	6000000041683951875	2	2026-01-01
Q104448948	6000000019375255132	2	2026-01-01
Q104448950	6000000019761973250	2	2026-01-01
Q104448952	6000000006188528900	2	2026-01-01
Q104448953	6000000026810281951	2	2026-01-01
Q104448955	6000000020282673207	2	2026-01-01
Q104448956	6000000007176600630	2	2026-01-01
Q104448959	6000000002765697439	2	2026-01-01
Q104448960	6000000019402455856	2	2026-01-01
Q104448964	6000000042195088931	2	2026-01-01
Q104448965	6000000042194703476	2	2026-01-01
Q104448966	6000000026810211393	2	2026-01-01
Q104448967	6000000020311025228	2	2026-01-01
Q104448968	6000000019400502601	2	2026-01-01
Q104448969	6000000019482777744	2	2026-01-01
Q104448970	6000000041991161394	2	2026-01-01
Q104448971	6000000042174339665	2	2026-01-01
Q104448972	6000000019375197254	2	2026-01-01
Q104448973	6000000019314459446	2	2026-01-01
Q104448974	6000000019470661143	2	2026-01-01
Q104448975	6000000007176645796	2	2026-01-01
Q104448977	6000000041991119493	2	2026-01-01
Q104448979	6000000007177058231	2	2026-01-01
Q104448980	6000000020975327173	2	2026-01-01
Q104448981	6000000193883049855	2	2026-01-01
Q104448982	6000000007176887387	2	2026-01-01
Q104448983	6000000019482916292	2	2026-01-01
Q104448984	6000000042194726483	2	2026-01-01
Q104448985	6000000042194815286	2	2026-01-01
Q104448986	6000000019480090853	2	2026-01-01
Q104448987	6000000019402042173	2	2026-01-01
Q104448989	6000000042195391217	2	2026-01-01
Q104448990	6000000020282508416	2	2026-01-01
Q104448991	6000000042174823318	2	2026-01-01
Q104448993	6000000020975182818	2	2026-01-01
Q104448994	6000000041830176740	2	2026-01-01
Q104448995	6000000041830446421	2	2026-01-01
Q104448996	6000000041997232413	2	2026-01-01
Q104448997	6000000042195049141	2	2026-01-01
Q104448998	6000000020975301028	2	2026-01-01
Q104448999	6000000020504790903	2	2026-01-01
Q104449001	6000000020282508428	2	2026-01-01
Q104449003	6000000041997130551	2	2026-01-01
Q104449004	6000000019480334172	2	2026-01-01
Q104449005	6000000031417665990	2	2026-01-01
Q104449006	6000000034436030071	2	2026-01-01
Q104449007	6000000071375235982	2	2026-01-01
Q104449008	6000000033853912850	2	2026-01-01
Q104449009	6000000034436235085	2	2026-01-01
Q104449010	6000000016064626695	2	2026-01-01
Q104449011	6000000051429672981	2	2026-01-01
Q104449013	6000000034253342426	2	2026-01-01
Q104449015	6000000034436015244	2	2026-01-01
Q104449016	6000000007076257320	2	2026-01-01
Q104449017	6000000078048507933	2	2026-01-01
Q104449018	6000000017526051075	2	2026-01-01
Q104449019	6000000017526025170	2	2026-01-01
Q104449021	6000000034435409731	2	2026-01-01
Q104449022	6000000021746188826	2	2026-01-01
Q104449023	6000000036306063554	2	2026-01-01
Q104449024	6000000051428160877	2	2026-01-01
Q104449025	6000000016064048994	2	2026-01-01
Q104449028	6000000007084533846	2	2026-01-01
Q104449035	6000000051604634844	2	2026-01-01
Q104449039	6000000033518841277	2	2026-01-01
Q104449042	6000000033849292271	2	2026-01-01
Q104449043	6000000018658172297	2	2026-01-01
Q104449044	6000000019856216120	2	2026-01-01
Q104449046	6000000145973432911	2	2026-01-01
Q104449048	6000000051389687863	2	2026-01-01
Q104449052	6000000025293719192	2	2026-01-01
Q104449055	6000000051501673878	2	2026-01-01
Q104449057	6000000115013249072	2	2026-01-01
Q104449058	6000000034436129879	2	2026-01-01
Q104449061	6000000016063716523	2	2026-01-01
Q104449062	6000000034291599004	2	2026-01-01
Q104449063	6000000018657969030	2	2026-01-01
Q104449066	6000000034291583148	2	2026-01-01
Q104449067	6000000016064837040	2	2026-01-01
Q104449068	6000000051389215389	2	2026-01-01
Q104449070	6000000145970594981	2	2026-01-01
Q104449075	6000000018658203206	2	2026-01-01
Q104449078	6000000067192883871	2	2026-01-01
Q104449079	6000000051334846880	2	2026-01-01
Q104449083	6000000145973432015	2	2026-01-01
Q104449085	6000000051389641084	2	2026-01-01
Q104449086	6000000077511355220	2	2026-01-01
Q104449089	6000000075898299954	2	2026-01-01
Q104449092	6000000007212819342	2	2026-01-01
