kind,name,occurrences,verdict,qids
given,Toγto-buqa,2,no item,
given,Kharghochok,2,no item,
given,捫達喇,2,no item,
given,Danukusumah,2,no item,
given,Hartinah,2,no item,
given,額森諾顏,2,no item,
given,脱懽,2,no item,
given,Budashiri,2,no item,
given,자오,2,no item,
given,Dunbar,2,resolved,Q21396414
given,Buyan,2,no item,
given,孔父,2,no item,
given,金父,2,no item,
given,睾,2,no item,
given,祁父,2,no item,
given,考父,2,no item,
given,宋父,2,no item,
given,"""Głowacz""",2,no item,
given,Gøtesen,2,no item,
given,拔臣,2,no item,
given,阿五,2,no item,
given,弩引,2,no item,
given,乾伯,2,no item,
given,oświęcimski,2,no item,
given,Ahala,2,no item,
given,Perchta,2,resolved,Q61974529
given,Markvart,2,no item,
given,Efijenia,2,no item,
given,NICOLAS,2,resolved,Q7029481
given,Tomisław,2,resolved,Q27862027
given,Valeriano,2,no item,
given,Sperry,2,resolved,Q110990395
given,Tolleif,2,no item,
given,Sheykh,2,no item,
given,1363-1367,2,no item,
given,Барак,2,no item,
given,Khirz,2,no item,
given,نوروز,2,no item,
given,Turan,2,no item,
given,fils,2,no item,
given,Brattson,2,no item,
given,Juachin,2,resolved,Q79606096
given,Governor,2,no item,
given,Tarsus,2,no item,
given,Arcruni,2,no item,
given,Xach'ik,2,no item,
given,"Barbaron,",2,no item,
given,Demna,2,no item,
given,Simeón,2,ambiguous — several items share the label,4 items
given,Mechyll,2,no item,
given,Newman,2,resolved,Q62088042
given,Azuil,2,no item,
given,Velassen,2,no item,
given,筐,2,no item,
given,㝵,2,no item,
given,若得,2,no item,
given,西,2,no item,
given,子照,2,no item,
given,區,2,no item,
given,轝,2,no item,
given,星,2,no item,
given,棖,2,no item,
given,學餘,2,no item,
given,吳,2,no item,
given,杏,2,no item,
given,子盛,2,no item,
given,訓韶,2,no item,
given,况,2,no item,
given,恆仁,2,no item,
given,浼,2,no item,
given,本固,2,no item,
given,案,2,no item,
given,蓼,2,no item,
given,仲勸,2,no item,
given,惟善,2,no item,
given,𠈶,2,no item,
given,埮,2,no item,
given,逴,2,no item,
given,葵,2,no item,
given,棫,2,no item,
given,場,2,no item,
given,墌,2,no item,
given,柕,2,no item,
given,墻,2,no item,
given,芊,2,no item,
given,棥,2,no item,
given,[日常],2,no item,
given,知良,2,no item,
given,伯琦,2,no item,
given,躴,2,no item,
given,埜,2,no item,
given,朝陽,2,no item,
given,樟,2,no item,
given,正翼,2,no item,
given,貴文,2,no item,
given,[句句],2,no item,
given,賝,2,no item,
given,[立隶],2,no item,
given,崇範,2,no item,
given,則模,2,no item,
given,埼,2,no item,
given,貺,2,no item,
given,崇鼎,2,no item,
given,仔肩,2,no item,
given,迪蕙,2,no item,
given,洪舉,2,no item,
given,靜藩,2,no item,
given,煬,2,no item,
given,兆發,2,no item,
given,季陽,2,no item,
given,[貝睿],2,no item,
given,舊,2,no item,
given,惟生,2,no item,
given,崇鄴,2,no item,
given,儣,2,no item,
given,崇楨,2,no item,
given,澄修,2,no item,
given,載陽,2,no item,
given,知恭,2,no item,
given,知古,2,no item,
given,仕珪,2,no item,
given,定澗,2,no item,
given,賙,2,no item,
given,子蒞,2,no item,
given,淙榮,2,no item,
given,知溫,2,no item,
given,泳肩,2,no item,
given,購,2,no item,
given,枻美,2,no item,
given,匪,2,no item,
given,絢修,2,no item,
given,梆銘,2,no item,
given,百荷,2,no item,
given,垻,2,no item,
given,裔修,2,no item,
given,賦,2,no item,
given,量聲,2,no item,
given,言謹,2,no item,
given,枻基,2,no item,
given,贍,2,no item,
given,孟魯,2,no item,
given,定洛,2,no item,
given,思泳,2,no item,
given,從修,2,no item,
given,靜芬,2,no item,
given,大若,2,no item,
given,協淵,2,no item,
given,仲[年阝],2,no item,
given,思楀,2,no item,
given,思承,2,no item,
given,梆錦,2,no item,
given,道亨,2,no item,
given,俎粹,2,no item,
given,量信,2,no item,
given,淙輝,2,no item,
given,友近,2,no item,
given,允程,2,no item,
given,貞德,2,no item,
given,旼質,2,no item,
given,彥光,2,no item,
given,允秀,2,no item,
given,學正,2,no item,
given,祖仔,2,no item,
given,友遠,2,no item,
given,貞貴,2,no item,
given,孟琳,2,no item,
given,協深,2,no item,
given,貞錫,2,no item,
given,孟洪,2,no item,
given,仲余,2,no item,
given,旼贊,2,no item,
given,貞鼎,2,no item,
given,彥萼,2,no item,
given,學章,2,no item,
given,孟清,2,no item,
given,大汶,2,no item,
given,貞銘,2,no item,
given,貞濂,2,no item,
given,大湖,2,no item,
given,大貫,2,no item,
given,貞逵,2,no item,
given,聞[竹束],2,no item,
given,貞瑚,2,no item,
given,聞篁,2,no item,
given,大伯,2,no item,
given,祖肩,2,no item,
given,聞瑞,2,no item,
given,貞機,2,no item,
given,大光,2,no item,
given,大滄,2,no item,
given,孟寧,2,no item,
given,大海,2,no item,
given,聞英,2,no item,
given,貞錦,2,no item,
given,貞鑑,2,no item,
given,聞賢,2,no item,
given,聞瓚,2,no item,
given,孟潤,2,no item,
given,弘忠,2,no item,
given,聞彥,2,no item,
given,聞珍,2,no item,
given,聞竺,2,no item,
given,聞華,2,no item,
given,貞鏗,2,no item,
given,孟豪,2,no item,
given,弘恩,2,no item,
given,聞第,2,no item,
given,貞伯,2,no item,
given,弘志,2,no item,
given,貞儼,2,no item,
given,貞漢,2,no item,
given,貞豪,2,no item,
given,聞笙,2,no item,
given,聞節,2,no item,
given,貞俊,2,no item,
given,貞亭,2,no item,
given,學遠,2,no item,
given,貞舉,2,no item,
given,貞任,2,no item,
given,貞冕,2,no item,
given,貞仲,2,no item,
given,弘慜,2,no item,
given,貞伶,2,no item,
given,弘應,2,no item,
given,弘感,2,no item,
given,貞伸,2,no item,
given,聞䇮,2,no item,
given,弘祚,2,no item,
given,貞黌,2,no item,
given,孟球,2,no item,
given,貞倍,2,no item,
given,孟弟,2,no item,
given,貞代,2,no item,
given,聞簾,2,no item,
given,貞佳,2,no item,
given,貞像,2,no item,
given,貞倫,2,no item,
given,貞傑,2,no item,
given,弘恕,2,no item,
given,貞修,2,no item,
given,聞筆,2,no item,
given,聞德,2,no item,
given,貞傅,2,no item,
given,貞儒,2,no item,
given,貞儀,2,no item,
given,弘勝,2,no item,
given,聞酇,2,no item,
given,弘惠,2,no item,
given,弘楨,2,no item,
given,貞仕,2,no item,
given,孟珪,2,no item,
given,聞佳,2,no item,
given,貞僢,2,no item,
given,貞柯,2,no item,
given,聞筠,2,no item,
given,貞倬,2,no item,
given,聞相,2,no item,
given,孟琦,2,no item,
given,聞籥,2,no item,
given,貞連,2,no item,
given,孟榮,2,no item,
given,弘息,2,no item,
given,聞揚,2,no item,
given,貞科,2,no item,
given,聞良,2,no item,
given,聞聘,2,no item,
given,貞璽,2,no item,
given,貞文,2,no item,
given,貞曲,2,no item,
given,貞茹,2,no item,
given,貞榮,2,no item,
given,貞住,2,no item,
given,弘祥,2,no item,
given,聞墇,2,no item,
given,貞魁,2,no item,
given,聞宰,2,no item,
given,聞箎,2,no item,
given,貞學,2,no item,
given,貞偉,2,no item,
given,聞圭,2,no item,
given,聞箱,2,no item,
given,弘祿,2,no item,
given,貞典,2,no item,
given,弘麟,2,no item,
given,弘彥,2,no item,
given,貞茂,2,no item,
given,學貴,2,no item,
given,聞檉,2,no item,
given,聞富,2,no item,
given,聞琳,2,no item,
given,貞瓏,2,no item,
given,貞林,2,no item,
given,貞淐,2,no item,
given,貞福,2,no item,
given,貞鳳,2,no item,
given,貞菖,2,no item,
given,貞珍,2,no item,
given,貞晟,2,no item,
given,孟學,2,no item,
given,聞方,2,no item,
given,弘佑,2,no item,
given,弘奉,2,no item,
given,聞䔰,2,no item,
given,貞鴻,2,no item,
given,尚懷,2,no item,
given,貞瑞,2,no item,
given,貞章,2,no item,
given,貞䔗,2,no item,
given,聞諫,2,no item,
given,貞斅,2,no item,
given,貞麒,2,no item,
given,尚榜,2,no item,
given,貞奉,2,no item,
given,聞濚,2,no item,
given,聞錫,2,no item,
given,貞彩,2,no item,
given,貞賦,2,no item,
given,聞銀,2,no item,
given,貞弟,2,no item,
given,聞源,2,no item,
given,貞斌,2,no item,
given,貞汰,2,no item,
given,聞金,2,no item,
given,聞樺,2,no item,
given,聞聵,2,no item,
given,聞蕘,2,no item,
given,弘鶴,2,no item,
given,弘欽,2,no item,
given,貞麟,2,no item,
given,貞蕢,2,no item,
given,貞春,2,no item,
given,弘臣,2,no item,
given,聞蕣,2,no item,
given,尚位,2,no item,
given,傳宦,2,no item,
given,聞餘,2,no item,
given,傳賞,2,no item,
given,尚樑,2,no item,
given,傳苧,2,no item,
given,毓軌,2,no item,
given,傳寶,2,no item,
given,傳宇,2,no item,
given,傳家,2,no item,
given,傳融,2,no item,
given,毓岱,2,no item,
given,傳翧,2,no item,
given,衍政,2,no item,
given,傳辛,2,no item,
given,興智,2,no item,
given,傳安,2,no item,
given,傳枝,2,no item,
given,毓陞,2,no item,
given,毓品,2,no item,
given,毓苑,2,no item,
given,傳官,2,no item,
given,傳湍,2,no item,
given,傳萃,2,no item,
given,興義,2,no item,
given,毓菊,2,no item,
given,傳菝,2,no item,
given,傳思,2,no item,
given,傳莒,2,no item,
given,傳蒞,2,no item,
given,毓圓,2,no item,
given,毓凊,2,no item,
given,傳萪,2,no item,
given,衍素,2,no item,
given,毓公,2,no item,
given,傳資,2,no item,
given,傳修,2,no item,
given,毓圭,2,no item,
given,興紀[糹佀],2,no item,
given,興珍,2,no item,
given,傳桂,2,no item,
given,傳梅,2,no item,
given,傳容,2,no item,
given,傳漍,2,no item,
given,毓揆,2,no item,
given,興秉,2,no item,
given,傳芬,2,no item,
given,興鍾,2,no item,
given,興㟵,2,no item,
given,毓廉,2,no item,
given,傳莘,2,no item,
given,毓䂦,2,no item,
given,興迅,2,no item,
given,傳酉,2,no item,
given,毓芝,2,no item,
given,衍衡,2,no item,
given,傳瑄,2,no item,
given,衍⿱臨玉,2,no item,
given,傳讚,2,no item,
given,毓砳,2,no item,
given,爲致,2,no item,
given,中和,2,no item,
given,毓友,2,no item,
given,傳籌,2,no item,
given,傳洸,2,no item,
given,傳定,2,no item,
given,傳名,2,no item,
given,興謀,2,no item,
given,毓交,2,no item,
given,毓誕,2,no item,
given,興良,2,no item,
given,傳葉,2,no item,
given,興璧,2,no item,
given,毓芳,2,no item,
given,毓義,2,no item,
given,毓台,2,no item,
given,鼎尊,2,no item,
given,傳中,2,no item,
given,傳萼,2,no item,
given,毓羔,2,no item,
given,毓湘,2,no item,
given,傳莊,2,no item,
given,毓璧,2,no item,
given,毓璞,2,no item,
given,傳著,2,no item,
given,傳茂,2,no item,
given,民升,2,no item,
given,爲教,2,no item,
given,興都,2,no item,
given,毓誠,2,no item,
given,毓裔,2,no item,
given,傳舒,2,no item,
given,傳虞,2,no item,
given,興郊,2,no item,
given,心傳,2,no item,
given,傳基,2,no item,
given,傳寬,2,no item,
given,傳舊,2,no item,
given,興旭,2,no item,
given,Elisebet,2,no item,
given,興敘,2,no item,
given,有典,2,no item,
given,傳芳,2,no item,
given,玉屏,2,no item,
given,星岡,2,no item,
given,傳彝,2,no item,
given,傳唐,2,no item,
given,傳芹,2,no item,
given,傳薰,2,no item,
given,毓仁,2,no item,
given,毓倜,2,no item,
given,傳周,2,no item,
given,傳衷,2,no item,
given,傳鐸,2,no item,
given,傳程,2,no item,
given,毓偉,2,no item,
given,興昱,2,no item,
given,毓佳,2,no item,
given,傳鏗,2,no item,
given,驥雲,2,no item,
given,高軒,2,no item,
given,衍寀,2,no item,
given,傳柯,2,no item,
given,傳林,2,no item,
given,傳規,2,no item,
given,傳述,2,no item,
given,傳璧,2,no item,
given,傳賢,2,no item,
given,傳和,2,no item,
given,傳信,2,no item,
given,傳鈞,2,no item,
given,傳賓,2,no item,
given,傳驤,2,no item,
given,傳濬,2,no item,
given,毓靈,2,no item,
given,興晟,2,no item,
given,毓儒,2,no item,
given,傳癸,2,no item,
given,傳秀,2,no item,
given,傳錂,2,no item,
given,傳宗,2,no item,
given,毓琇,2,no item,
given,傳炳,2,no item,
given,傳琛,2,no item,
given,毓鴻,2,no item,
given,毓傑,2,no item,
given,傳鍔,2,no item,
given,傳鑑,2,no item,
given,傳宜,2,no item,
given,傳魁,2,no item,
given,傳旂,2,no item,
given,傳吉,2,no item,
given,毓暉,2,no item,
given,傳武,2,no item,
given,傳授,2,no item,
given,傳韶,2,no item,
given,傳侯,2,no item,
given,毓伸,2,no item,
given,毓龍,2,no item,
given,傳伋,2,no item,
given,傳忠,2,no item,
given,傳網,2,no item,
given,傳庾,2,no item,
given,傳瑞,2,no item,
given,傳勳,2,no item,
given,毓倬,2,no item,
given,興暹,2,no item,
given,紀第,2,no item,
given,傳簡,2,no item,
given,傳杰,2,no item,
given,衍霖,2,no item,
given,紀渢,2,no item,
given,紀渠,2,no item,
given,靖臣,2,no item,
given,紀湘,2,no item,
given,紀淞,2,no item,
given,貞幹,2,no item,
given,國葆,2,no item,
given,季洪,2,no item,
given,紀珴,2,no item,
given,紀壽,2,no item,
given,岳崧,2,no item,
given,Envold,2,no item,
given,Chausson,2,no item,
given,昭援,2,no item,
given,昭檆,2,no item,
given,約農,2,no item,
given,昭權,2,no item,
given,昭杭,2,no item,
given,昭檀,2,no item,
given,廣鑅,2,no item,
given,昭楞,2,no item,
given,廣霈,2,no item,
given,昭禮,2,no item,
given,廣文,2,no item,
given,廣成,2,no item,
given,廣森,2,no item,
given,廣淇,2,no item,
given,廣淮,2,no item,
given,廣河,2,no item,
given,昭德,2,no item,
given,廣江,2,no item,
given,昭嶽,2,no item,
given,昭英,2,no item,
given,昭言,2,no item,
given,昭樂,2,no item,
given,昭望,2,no item,
given,昭都,2,no item,
given,昭度,2,no item,
given,昭籛,2,no item,
given,昭南,2,no item,
given,昭廉,2,no item,
given,昭烋,2,no item,
given,昭義,2,no item,
given,廣敷,2,no item,
given,廣焜,2,no item,
given,廣鐸,2,no item,
given,廣鑰,2,no item,
given,廣滋,2,no item,
given,廣秦,2,no item,
given,昭著,2,no item,
given,廣鏞,2,no item,
given,廣鑫,2,no item,
given,廣權,2,no item,
given,昭楙,2,no item,
given,廣鎮,2,no item,
given,廣欽,2,no item,
given,廣錕,2,no item,
given,廣鍈,2,no item,
given,Tavora,2,no item,
given,Frédol,2,no item,
given,昭柯,2,no item,
given,寶荷,2,no item,
given,寶菡,2,no item,
given,昭桓,2,no item,
given,昭樹,2,no item,
given,昭榕,2,no item,
given,昭樺,2,no item,
given,昭揆,2,no item,
given,昭億,2,no item,
given,昭楗,2,no item,
given,昭棉,2,no item,
given,昭諫,2,no item,
given,Rufino,2,resolved,Q33695986
given,Gustavus,2,resolved,Q18181297
given,Livingston,2,resolved,Q55644142
given,Noerija,2,no item,
given,Lingganata,2,no item,
given,Gandanata,2,no item,
given,Bema,2,no item,
given,順弟,2,no item,
given,鐵花,2,no item,
given,冬秀,2,no item,
given,Roelofsz,2,no item,
given,Юлиана,2,no item,
given,Aleksy,2,resolved,Q20087938
given,Mikhailo,2,no item,
given,Arvesdatter,2,no item,
given,Gerbrand,2,resolved,Q21142292
given,Wery,2,no item,
given,德江,2,no item,
given,仙舫,2,no item,
given,思猷,2,no item,
given,祥虹(守珍),2,no item,
given,祥紀(守璸),2,no item,
given,德河,2,no item,
given,錫印,2,no item,
given,惠平,2,no item,
given,思明(惠誠),2,no item,
given,幼菊,2,no item,
given,錫鏞,2,no item,
given,禎鑄(奎照),2,no item,
given,祥佑(守璐),2,no item,
given,洪駿(嗣稼),2,no item,
given,洪騅(嗣秬),2,no item,
given,祥虬(守瑜),2,no item,
given,大菊,2,no item,
given,洪駓(嗣秠),2,no item,
given,素斐,2,no item,
given,禎錡(奎熙),2,no item,
given,思聪(惠詔),2,no item,
given,思齊(惠深),2,no item,
given,祥谷(守玮),2,no item,
given,阿翠,2,no item,
given,思永,2,no item,
given,思敬(惠詒),2,no item,
given,祥祓(守璪),2,no item,
given,應進,2,no item,
given,細菊,2,no item,
given,紹瑾,2,no item,
given,天旭,2,no item,
given,德涌,2,no item,
given,錫柄,2,no item,
given,SCORAILLE,2,no item,
given,Дашко,2,no item,
given,Murrel,2,no item,
given,Beritta,2,no item,
given,Levinsdtr,2,no item,
given,Goeg,2,no item,
given,Victurnienne,2,resolved,Q110013540
given,Messende,2,no item,
given,"""Безокий""",2,no item,
given,Каневский,2,no item,
given,аланская,2,no item,
given,княжна,2,no item,
given,Marcybella,2,no item,
given,Manasse,2,resolved,Q97040118
given,CECILIA,2,ambiguous — several items share the label,Q20024800 | Q21285895 | Q859234
given,(Birthe),2,no item,
given,Evertsdtr,2,no item,
given,Alderton,2,no item,
given,Woodruff,2,resolved,Q55761817
given,Luetchford,2,no item,
given,Guillemine,2,no item,
given,Barbera,2,no item,
given,國蘭,2,no item,
given,國蕙,2,no item,
given,國芝,2,no item,
given,飛,2,no item,
given,益德,2,no item,
given,Lutrade,2,no item,
given,"Middle""",2,no item,
given,Xll,2,no item,
given,LINIE,2,no item,
given,ERLOSCHEN,2,no item,
given,倉舒,2,no item,
given,Biao,2,ambiguous — several items share the label,Q106855783 | Q125256851 | Q97675350
given,朱虎,2,no item,
given,Mühltroff,2,no item,
given,(lX),2,no item,
given,Wild-und,2,no item,
given,MELCHOR,2,resolved,Q43306120
given,Erkenbert,2,no item,
given,Johane,2,no item,
given,Galiote,2,no item,
given,Gualter,2,no item,
given,Uriana,2,no item,
given,Gedalyah,2,no item,
given,Iynefer,2,no item,
given,Djaty,2,no item,
given,Nefertkau,2,no item,
given,Minkhaf,2,no item,
given,Ifver,2,no item,
given,Gautesdotter,2,no item,
given,AY.,2,no item,
given,Søster,2,no item,
given,Damarwulan,2,no item,
given,Foss,2,no item,
given,Kaare,2,resolved,Q20200846
given,Nimbang,2,no item,
given,Koesoema,2,no item,
given,(Ibu,2,no item,
given,Botolv,2,resolved,Q12713875
given,N1400,2,no item,
given,Santisima,2,no item,
given,Atanacio,2,no item,
given,Djoeragan,2,no item,
given,Gudleikson,2,no item,
given,Sallam,2,no item,
given,omar,2,no item,
given,Idriss,2,no item,
given,Yaʿīs̲h̲,2,no item,
given,'Zakai',2,no item,
given,Jandab,2,no item,
given,Qilaba,2,no item,
given,ريطة,2,no item,
given,Sprague,2,resolved,Q60589690
given,رباب,2,no item,
given,عدى,2,no item,
given,Palta,2,no item,
given,Sukainah,2,no item,
given,Szczęsny,2,resolved,Q9351209
given,Jonas-Petras,2,no item,
given,Kogen-tenno孝元天皇,2,no item,
given,Thorlufsen,2,no item,
given,Torluf,2,no item,
given,Jolanda,2,resolved,Q18199023
given,Thyra,2,resolved,Q19963461
given,be,2,no item,
given,"""Astrug""",2,no item,
given,"Astrug""",2,no item,
given,Solo,2,no item,
given,Taddeo,2,resolved,Q1589511
given,Ingemarson,2,no item,
given,Ingemarsdtr,2,no item,
given,Tyrholm,2,no item,
given,Willatzsen,2,no item,
given,Bradamanta,2,no item,
given,Artemizia,2,no item,
given,Cosima,2,resolved,Q1136028
given,Bild,2,no item,
given,(Yusuf),2,no item,
given,Yachya,2,no item,
given,Caswell,2,resolved,Q89395404
given,Ormssønn,2,no item,
given,"""Hattie""",2,no item,
given,"""Mar",2,no item,
given,"Natronai""",2,no item,
given,D.Margarida,2,no item,
given,Thorbern,2,resolved,Q35029763
given,Adéla,2,ambiguous — several items share the label,Q16146675 | Q20019221
