geni_id,qid,position,geni_name,wikidata_label,anchor_geni_id,anchor_qid,anchor_name
6000000017917237051,Q20858608,mother,Anna of the Kumans,Anna Polovetska,6000000002188303602,Q845767,Rostislav Vsevolodovich Mikhail Rurikid Prince of Pereyaslav
6000000017947157281,Q2342097,father,Paku Alam 1 (P. Notokusumo) Yogyakarta 1813-1829 Notokusomo,Paku Alam I,6000000017947153191,Q2064276,Paku Alam II Pangeran Suryaningrat RT Notodiningrat (1829-1858) II
6000000017971990158,Q4411641,father,Światosław Rurykowicz,Sviatoslav IV of Smolensk,6000000018197588373,Q4139580,Gleb Svyatoslavich of Smolensk
6000000018030385640,Q55953822,mother,Maria Charlotte von Erbach Gräfin zu Isenburg-Büdingen,Marie Charlotte Gräfin zu Erbach,6000000025039801027,Q5443879,Ferdinand Maximilian Ysenburg- Budingen I
6000000018146278542,Q101247945,mother,nn Sigurdsdatter,Katharina Sigurdsdatter,6000000018752060667,Q46666,Agnes Hákonardóttir
6000000018163335777,Q18171523,mother,Flora Hélène Schott,Flora Hélène Schott,6000000026149635379,Q15845523,Richard Hermann Antoine Bouwens van der Boijen
6000000018220963708,Q4162887,father,"Dimitrijus ""Mažasis"" Zaozerskis Kunigaikštis",Dmitry Vasilyevich,6000000044539933970,Q4430124,Sofija Zaozerskytė
6000000018221794683,Q11658318,father,,Chen Shuying,6000000074733590207,Q45484484,
6000000018221871621,Q15931964,father,,Chen Shujian,6000000074734170008,Q45484673,
6000000018221988469,Q1567186,father,,Chen Shuda,6000000074734600827,Q45503850,
6000000018222093486,Q10565470,father,,Chen Shubiao,6000000074734511876,Q45486208,
6000000018222161201,Q10565472,father,,Chen Shuming,6000000074734449904,Q45422185,
6000000018222178062,Q10565468,father,,Chen Shuqing,6000000074734368950,Q45484869,
6000000018230661609,Q138684668,father,,,6000000018230635308,Q16719650,
6000000018236924559,Q2600576,father,Sweder van Zuylen van Abcoude,Sweder of Abcoude,6000000015122188047,Q3127296,Jacob van Abcoude Lord of Gaasbeek
6000000018268004010,Q107026101,mother,Michele Hsi Yen LIM,Michele LIM Hsi Yen,6000000018386307328,Q107026058,Private
6000000018291439474,Q140336660,father,Naftali Hertz Salomon Oppenheim,,6000000010897629512,Q107614,Salomon Samuel Oppenheim
6000000018291825446,Q1427930,father,RAGHU Dīrghabāhu,Raghu,6000000018291855704,Q3595876,Aja Maha Raju
6000000018427580947,Q104830989,father,Robert-Marguerite Tascher de la Pagerie baron de la Pagerie,Robert Tascher de La Pagerie,6000000049166080900,Q3384451,Pierre Claude Louis Robert Tascher de La Pagerie
6000000018427699981,Q112329630,mother,Jeanne-Louise le Roux de Chapelle,Louise Leroux de La Chapelle,6000000049166080900,Q3384451,Pierre Claude Louis Robert Tascher de La Pagerie
6000000018443416981,Q4964345,mother,Karin Lyberg,Karin Lyberg,6000000084327152872,Q316051,Lars Sven Hallström
6000000018629658215,Q50824522,father,Hendrik van de Werve 3rd Lord of Hovorst,"Henry van de Werve, 4th Lord of Hovorst",6000000025141917173,Q30594396,Gerard van de Werve
6000000018639995492,Q10321800,mother,D. Luisa Casimira de Sousa Nassau e Ligne 1ª duquesa de Lafões,"Luísa Casimira de Sousa Nassau e Ligne, duquesa de Lafões",6000000018640115486,Q10311300,D. João Carlos de Bragança e Ligne de Sousa Tavares Mascarenhas da Silva 2º duque de Lafões
6000000018813376333,Q3154496,mother,Ermingarde Carolingian,Irmengarde de Germanie,6000000011927175372,Q688914,Wigerich of Lotharingia
6000000018813536253,Q61139875,father,Rainier de Lorraine Count of Saunois,Odakar,6000000011927175372,Q688914,Wigerich of Lotharingia
6000000018842875909,Q110457078,father,Christian Magnus August Sjögreen,Kristian Magnus August Sjögreen,6000000018871594633,Q6178389,Axel Pontus Sjögreen
6000000018872210256,Q110279315,mother,Carolina Mariana Ehrenkrona,Carolina Mariana Ehrencrona,6000000018872445006,Q5590154,Axel Otto Gotthard Burén
6000000018972696729,Q131137769,mother,Mary Dukeson,Mary Dukeson,6000000016511954600,Q75448106,Dorothea Tregonwell
6000000019004912927,Q77814364,mother,Andreana Acquaviva Scanderbeg d'Aragona,Acquaviva–Adriana–Andreana d’Aragona,6000000019008009221,Q60447673,Irina Scanderbeg Castreotti
6000000019059467461,Q114704012,father,"Abū 'l-Faḍl Mevorakh (Mubārak) ben Saʿadya Alluf, Nagid, Raʾīs al-Yahūd al-Fustat",Mevorakh Ha-Bavli,6000000019059554979,Q114692045,"Abu l-Bāyan Moshe ben Mevorakh (Mubārak) Nagid, Raʾīs al-Yahūd al-Fustat"
6000000019117725796,Q94761337,mother,Ottilie Prössel,Ottilie Bendemann,6000000083865426143,Q55677412,unbekannt
6000000019126318248,Q76355148,mother,Wife of Richard Boreley,unknown daughter Boreley,6000000006444176467,Q76355116,Nicholas Steward
6000000019215886019,Q96075335,mother,NN NN,Chenerailles Bonneuil,6000000000779508015,Q546073,Philippa de Roet
6000000019304897184,Q99102422,mother,Betty Burnet Lewis,Betty Burnet Lewis,6000000011649816152,Q99102403,Anna Virginia Bassett
6000000019317045254,Q19302510,mother,Unknown Ball,Dorothy Tuttle,6000000014280951747,Q19302498,William Ball
6000000019317045259,Q19302511,father,Unknown Ball,William Ball,6000000014280951747,Q19302498,William Ball
6000000019328584127,Q133284527,father,Juan Rodríguez de Aguilar,Juan Rodriguez de Aguilar,5302756261700049783,Q133284526,Isabel Vargas Rodríguez de Aguilar
6000000019328584134,Q133284528,mother,Leonor Traperos,Leonor Traperos,5302756261700049783,Q133284526,Isabel Vargas Rodríguez de Aguilar
6000000019329482198,Q973338,mother,Petronella Amalia Åberg,Carl Henrik Boheman,6000000015702138802,Q131746619,Carl Rudolf Helmer Boheman
6000000019351676089,Q98467397,father,Rudolf Oskarsson Gyllenram,Rudolf Gyllenram,6000000019351585298,Q98642587,Rutger Gyllenram
6000000019467310888,Q60809216,father,Hupold von Dillingen Graf von Dillingen,Hupald I Graf von Dillingen,6000000011797607576,Q714866,Ulrich
6000000019514406932,Q2483091,mother,Ada mac Dabíd Countess of Holland,Ada of Huntingdon,6000000177524980865,Q77251,William I count of Holland
6000000019514680157,Q77248,father,Dirk van Holland VI,"Dirk VI, Count of Holland",6000000008630617676,Q77243,Floris graaf van Holland
6000000019579055097,Q19546187,mother,Catharina van Brederode,Catharina van Brederode,6000000011738471764,Q2914619,"Jan II van Polanen heer van Polanen, van de Lek en van Breda"
6000000019644385279,Q110362888,father,János Thoroczkay de Toroczkószentgyörgy,János Thoroczkay de Thoroczkó-Szent-György,6000000016723016593,Q75448085,István Thoroczkay de Toroczkószentgyörgy
6000000019658820120,Q2872529,mother,Aleida van Holland,Adelaide of Holland,6000000015628825667,Q182028,Jean d'Avesnes comte de Hainaut
6000000019671526514,Q11684521,father,NN Ukjent far av Ivar Kvite,Jernskjegge,6000000002325851160,Q5923300,Ivar Hvide
6000000019737269256,Q8069047,mother,Zenebework,Zenebework,6000000009686935665,Q346835,Sahle Seged
6000000019737502103,Q135680850,mother,Yimegnushal Buninge,Yimegnushal of Aliu-Amba,6000000009687656887,Q135680845,Tenagne Warq Sahle Selassie
6000000019771878146,Q314540,father,Gerhard von Wassenberg graaf van Gelre,"Gerard II, Count of Guelders",6000000019774088407,Q73998,Hendrik van Gelre graaf van Gelre en Zutphen
6000000019772056024,Q1835460,mother,Ermengarde van Zutphen,Ermengarde of Zutphen,6000000019774088407,Q73998,Hendrik van Gelre graaf van Gelre en Zutphen
6000000019806665700,Q76289155,father,George Morton,"Sir George Morton, 1st Bt.",6000000025224458054,Q76341738,Rachel Morton
6000000019867800453,Q45400328,father,,Zeng Qingong,6000000019867751396,Q45400330,
6000000019935535234,Q330586,father,Abraham Schrameck,Abraham Schrameck,6000000019934332289,Q47476863,Anne Marcelle Schrameck
6000000019981302594,Q117962004,father,Johan Wilhelm Leijonancker,Johan Wilhelm Leijonancker,6000000028398423211,Q5944957,Fredrik Vilhelm Erik Carl Leijonancker
6000000020075041753,Q55850068,father,Bernhardt (Baruch) Joachim Friedländer,Bernhard Joachim Friedländer,6000000002765045709,Q128750651,Jeanette Friedländer
6000000020111470517,Q117343018,mother,Chimoko Shimazu,,6000000020111522445,Q1005245,Tadayoshi Shimazu
6000000020168562609,Q103838175,mother,Mistresses de Penthièvre of Odo,NN,6000000003036785872,Q86646466,Ribald FitzEudes 1st Lord of Middleham
6000000020266042615,Q76316750,father,Roger Pye,Roger Pye,6000000020266235535,Q7965883,"Walter Pye Kt., MP"
6000000020266528065,Q124324408,father,William Rudhale,"William Rudhall, of Rudhall",6000000000839047089,Q96091106,Joanne Rudhall
6000000020266536834,Q76316749,mother,Bridget Kyrle,Bridget Kyrle,6000000020266235535,Q7965883,"Walter Pye Kt., MP"
6000000020335415093,Q477583,father,Georg II. Herzog von Württemberg Graf von Mömpelgard Herzog von Württemberg-Mömpelgard,"George II, Duke of Württemberg-Montbéliard",6000000007506891418,Q526103,Eleonore Charlotte Charlotte Württemberg-Mömpelgard Herzogin von Württemberg-Oels
6000000020359710242,Q2270649,father,R. Mas Sayidin Amangkurat I 1646-1677,Amangkurat I of Mataram,6000000020359886765,Q2439218,P. Puger R. M. Darajat Pakubuwana-1
6000000020388894381,Q140444515,father,Costus,Constus,6000000020388599646,Q179718,Catherine of Alexandria
6000000020388904383,Q140444499,mother,Sabinella,Sabinella,6000000020388599646,Q179718,Catherine of Alexandria
6000000020444607898,Q138349198,mother,Armenian Princess from the Artaxiad Dynasty,wife of Mithridates I of Media Atropatene,6000000009874130110,Q2861293,Ariobarzanes
6000000020446028826,Q97930174,mother,Mary Meade,Mary Meade,6000000039888177891,Q6262704,John George Walker
6000000020652301120,Q367415,father,"William I Hauteville ""the Bad"" king of Sicily",William I of Sicily,6000000020652487080,Q2109650,Roger IV
6000000020663642909,Q2840038,father,Afonso de Portugal senhor de Portalegre,Afonso of Portugal,6000000037521642244,Q6028948,Alfonso de Portugal senhor de Leiria
6000000020690351637,Q4247942,father,Michał Kurbski-Jarosławski,Mikhail Kurbsky-Karamysh,6000000020690612077,Q4247937,"Michailas ""Karamyšas"" Michailovičius Kurbskis"
6000000020693836798,Q61807294,mother,"Gunnora, wife of Gilbert de Brionne",Gunnora d'Aunou,6000000006125609239,Q1382281,Richard FitzGilbert de Clare seigneur de Bienfaite et d'Orbec
6000000020704032981,Q4177485,father,Zeuxidamus,Zeuxidamus,6000000020703999201,Q313731,Archidamus II King of Sparta
6000000020759872754,Q105820769,mother,Joan Darcy,Joan Darcy,6000000027329661282,Q18577347,William Daubeny 5th Baron Daubeney
6000000020803123464,Q116047349,mother,Alida Jans van Hoogenhouck,Alida van Hoogenhouck,6000000021146564836,Q116047346,Ewout Jacobsz van der Dussen
6000000021118990268,Q113501774,mother,Françoise de Voisins,"Françoise de Voisins, Dame d'Arques",6000000013182801838,Q1348795,"Guillaume de Joyeuse seigneur de Saint-Didier, de Laudun, de Puyvert et d’Arques"
6000000021121860687,Q24833795,father,,Dou Xiaochen,6000000075368910833,Q45420383,
6000000021122122090,Q45447377,father,,Liu Tong,6000000074752731049,Q45443174,
6000000021122165842,Q1562454,father,,Wang Gui,6000000075402631210,Q45422606,
6000000021122204904,Q10946853,mother,,,6000000075372508837,Q1079679,
6000000021122302991,Q45420389,father,,Dou Xiaoli,6000000075369034835,Q45420390,
6000000021123634105,Q8257568,mother,,,6000000075367162914,Q1149222,
6000000021138265594,Q45418983,father,,Wei Jin,6000000075329244839,Q45418987,
6000000021139261213,Q8253918,mother,,Ding Lingguang,6000000021139547825,Q1039198,
6000000021150246178,Q8257685,mother,,Zhang Shangrou,6000000021138320696,Q736726,
6000000021150257443,Q8253942,mother,,Ruan Lingying,6000000021150643175,Q1149114,
6000000021151039635,Q45418662,father,,Du Hui,6000000075327208147,Q1567152,
6000000021151069399,Q11668634,father,,Gao Mai,6000000010801664345,Q67444172,
6000000021151182078,Q20041593,father,,Tang Yong,6000000074748618821,Q45419712,
6000000021151511978,Q45422769,father,,Xiao Ding,6000000074733057891,Q45472574,
6000000021163939327,Q45471539,father,,Li Yi,6000000075060389050,Q45471602,
6000000021163973241,Q10338468,father,,Li Ai,6000000075061190821,Q45478726,
6000000021164063986,Q45478468,father,,Li Daojian,6000000075061025881,Q45478534,
6000000021164121834,Q45599462,father,,Li Ne,6000000075060905909,Q45578074,
6000000021193311246,Q15968608,father,Napoléon Etienne Armaud Cambacérès,Étienne de Cambacérès,6000000020774790061,Q15968609,Louis Joseph Napoléon Cambacérès
6000000021237601688,Q45421401,father,,Guo Wu,6000000074750458838,Q45678549,
6000000021237607693,Q28414285,father,,Guo Zhao,6000000074750375821,Q45391679,
6000000021237634758,Q30948295,father,,Guo Xi,6000000074750284920,Q45421395,
6000000021237687242,Q45673551,father,,Changsun Yuanshi,6000000021237699403,Q45498960,
6000000021237743601,Q11095432,father,,Li Yuanli,6000000075061121821,Q45471418,
6000000021237748431,Q15901919,father,,Guo Ai,6000000074750221928,Q45480719,
6000000021237856544,Q16075417,mother,,,6000000074767273172,Q11087518,
6000000021238047074,Q5374499,mother,,Empress Dowager Zheng,6000000074750874821,Q10946661,
6000000021238070919,Q5374490,mother,,Empress Dowager Wang,6000000074750576159,Q11097798,
6000000021240229776,Q11095417,father,,Li Yuanqing,6000000075061168821,Q45476390,
6000000021240323533,Q11095408,father,,Li Yuanze,6000000075060579018,Q45471917,
6000000021240804155,Q10332683,father,,Li Yuanyi,6000000075060318079,Q22813496,
6000000021241129998,Q11095439,father,,Li Yuangui,6000000075060389069,Q45474239,
6000000021241255070,Q10899765,father,,Liu Dewei,6000000075346206974,Q10899676,
6000000021241451843,Q8251601,mother,,Cui Shanggui,6000000075060953885,Q11095437,
6000000021241557940,Q45509606,father,,Li Yi,6000000075060745991,Q45474993,
6000000021289863161,Q10332262,father,,Li Liang,6000000075399547842,Q11522526,
6000000021304460668,Q8254970,mother,,Wu Shi,6000000074766717720,Q15954845,
6000000021304587145,Q8254970,mother,,Wu Shi,6000000010801428651,Q9753,
6000000021393346094,Q21280070,mother,Anne Elisabeth Cuiller-Perron,Anne Élisabeth Cuillier-Perron,6000000056598051022,Q2899749,Bertrand Pierre Anatole de Montesquiou-Fézensac
6000000021437857181,Q16205312,mother,Dorothy Smith,Dorothy Smith,5711516327860120035,Q149363,Alice Barnham Viscountess of St Albans
6000000021593162460,Q94892103,father,Nicolas Valentin Haussmann,Nicolaus-Valentin Haussmann,6000000021593174427,Q191798,Georges Eugène Haussmann
6000000021674956844,Q8030061,father,Wolfgang Ernst l Isenburg Burggraf von Gelnhausen und Isenburg-Büdingen,"Wolfgang Ernest I, Count of Isenburg-Birstein",6000000023982467249,Q31191794,Philipp Ernst von Isenburg-Büdingen
6000000021675121247,Q112312556,mother,Catherine d'Auvergne,Catherine de Clermont,6000000004869217894,Q87491074,Guérine Rogier de Beaufort
6000000021676334676,Q45371650,father,,Chen Xiang,6000000074725813831,Q45371654,
6000000021688780300,Q2604067,mother,Flavia Titiana,Flavia Titiana,6000000041395903907,Q108479581,NN (Daughter of Publius Helvius Pertinax)
6000000022080557312,Q113134012,mother,Adelais de Crécy,Adélaide de Crécy,6000000003232561048,Q467503,Lucienne de Rochefort Dame de Montlhéry
6000000022149707242,Q18812244,father,Scipione Maria Alessandro Francesco Borghese I duca Salviati,Scipione Salviati,6000000022149736300,Q75360389,Isabella Maria Adelaide Margherita Anna Ignazia Pacifica Floriana Gasparina Francesca de Paula Teresa Josefa Salviati
6000000022190522129,Q76281146,mother,Lilian Dreyfus,Lilian Ida Dreyfus,6000000022190452223,Q6833045,Michael Samuel Neuberger
6000000022191799661,Q116005930,mother,Marie Clémentine de Chevigné,Marie-Clémentine de Chevigné,6000000017588969703,Q2851371,Marie Adrienne Anne Victurnienne Clémentine de Rochechouart de Mortemart
6000000022219353691,Q2958227,father,Charles Marie Augustin Michel de Goyon,Charles-Marie-Augustin de Goyon,6000000081525358497,Q2828011,Aimery Marie Médéric de Goyon 2e comte de Goyon
6000000022396865975,Q786748,father,Pedro González de Mendoza El Gran Cardenal,Pedro González de Mendoza,6000000000640385057,Q2074107,Rodrigo Gonzalez Díaz de Vivar y Mendoza I Marqués del Cenete
6000000022528705039,Q38958026,father,,Yang Hui,6000000075338185821,Q45419279,
6000000022528736085,Q24833531,father,,Yang Zhiqing,6000000075337633126,Q8251541,
6000000022542614760,Q135898830,mother,Gabrielle Fléchon,Jeanne Thérèse Gabrielle Clary,6000000022542956233,Q135898858,Marie Jeanne Clary
6000000022553474531,Q96199514,mother,Elizabeth Scott of Hartford,Mary White,6000000003617703553,Q96985053,John Loomis
6000000022587109295,Q18434711,mother,Reginlind [Reinhild],Reginhilde,6000000002214625732,Q234246,Mathilde
6000000022587262912,Q16680022,father,Theoderic,Dietrich of Ringelheim,6000000002214625732,Q234246,Mathilde
6000000022588413404,Q12306147,father,Christian Rudolph Hansen Müller,Christian Rudolph Müller,6000000022588372412,Q19381030,Marcus Müller
6000000022617342646,Q2699367,father,Giovanni Matteo (Mario) De Candia,Giovanni Matteo Mario,6000000022617439300,Q5056445,Cecilia Maria De Candia
6000000022627373063,Q1054237,mother,,Empress Dowager Chinu,6000000075368148851,Q1327591,
6000000022636420494,Q2960571,father,Charles Théodore Alexandre Palamède de Forbin de Janson marquis de Janson (8th),Charles-Théodore de Forbin Janson,6000000002188453207,Q75380408,Caroline Pauline Ethelvine Sophie de Forbin de Janson
6000000022636974143,Q111423857,mother,Antonie Louise Victurnienne de Rochechouart Mortemart,Antoinette de Rochechouart,6000000002188453207,Q75380408,Caroline Pauline Ethelvine Sophie de Forbin de Janson
6000000023140541858,Q127270437,mother,Kristina Samuelsdotter,Kristina Samuelsdotter,5105724209600128719,Q5773287,Samuel Andersson
6000000023205832555,Q108608212,mother,Margareta Volker,Margareta Volker,6000000023205767571,Q108608152,Elisabeth Jernstedt
6000000023205945951,Q108607838,father,Johan Jernstedt,Johan Jacobson Jernsted Arosinus,6000000023205767571,Q108608152,Elisabeth Jernstedt
6000000023210268955,Q25357320,father,Johann Ernst Isenburg Graf,"Johann Ernst, Count of Ysenburg and Büdingen",6000000025039801027,Q5443879,Ferdinand Maximilian Ysenburg- Budingen I
6000000023249804496,Q17984547,mother,Eleanor Grey,Eleanor Grey,6000000006444573945,Q19325189,John Arundell Knight
6000000023268909743,Q18684095,mother,Laure Beddoukh,Laure Beddoukh,6000000023268630756,Q3086604,Françoise Beddoukh
6000000023299594160,Q438469,mother,NN,Ingrid Ragnvaldsdotter,6000000035032058090,Q28718414,Maria Haraldsdotter Hårdrådesätten i Norge
6000000023320891069,Q75393563,mother,Torbjørg Gyda Gyrid Åsulvsdatter Tofte,Gyrith,6000000004327302365,Q75393565,Guttorm Ingesson Prins av Norge
6000000023489245684,Q54988338,mother,Margarete von Nassau-Wiesbaden-Idstein,Margaret of Nassau-Idstein,6000000006727853415,Q1947849,Moritz von Bentheim-Tecklenburg Count Of Bentheim-Tecklenburg
6000000023531408329,Q709785,mother,,Zhang Chunhua,6000000074758115880,Q532884,
6000000023531415621,Q178939,mother,,Wang Yuanji,6000000075327233108,Q7356,
6000000023531496132,Q26124994,father,,,6000000023531439343,Q15909080,
6000000023531497291,Q532884,father,,Sima Zhao,6000000023531398242,Q1143870,
6000000023531671364,Q912095,father,,Sima Fang,6000000023531378472,Q353698,
6000000023605262697,Q5359187,father,,Lu Yu,6000000075345372890,Q15923626,
6000000023615654668,Q18236398,father,,Lu Dushi,6000000052128024860,Q15941515,
6000000023615664654,Q108586272,mother,,Gia Cát thái phi,6000000023619649947,Q10916665,
6000000023619052092,Q1142166,father,,Sima Zhou,6000000023619649947,Q10916665,
6000000023619753955,Q8262988,mother,,Zheng Achun,6000000023616057659,Q7400,
6000000023619941951,Q6470619,mother,,Xun,6000000023615752709,Q7393,
6000000023701397238,Q1066719,father,,Xiahou Wei,6000000023701524179,Q10871555,
6000000023701469192,Q10931851,mother,,Xiahou Guangji,6000000023615990332,Q7392,
6000000023701473182,Q10479413,father,,Yang Dan,6000000023701606979,Q76825137,
6000000023701528026,Q178939,mother,,Wang Yuanji,6000000023531398242,Q1143870,
6000000023701548172,Q15905263,mother,,Chi Xuan,6000000023701407225,Q15928529,
6000000023724565705,Q49699,father,,Emperor Wu of Liu Song,6000000074733058855,Q279707,
6000000023724604499,Q16603674,mother,,Princess Poyang,6000000023724819497,Q11572909,
6000000023724694371,Q18118172,father,,,6000000023724819497,Q11572909,
6000000023724881527,Q5374482,mother,,Empress Dowager Li Lingrong,6000000075327620980,Q7402,
6000000023724917740,Q2193648,mother,,Empress Yu Wenjun,6000000075327656907,Q7394,
6000000023809756689,Q63686,mother,,Empress Yang Yan,6000000074758101847,Q7357,
6000000023809764252,Q2193667,mother,,Empress Chu Suanzi,6000000075327467040,Q7396,
6000000023856836578,Q10365178,father,"Rothard Chrotard di Friuli Herzog von Friuli, graf von Metz, Graf in Argengau","Rudolf II, Count of Altdorf",6000000002198362511,Q536899,Welf I von Altdorf Graf in Schwaben
6000000023969260447,Q60040644,mother,Willa III Hucpoldinga,Willa of Tuscany,6000000008640480046,Q738416,Bonifazio III-IV di Canossa margrave of Tuscany
6000000024184280804,Q139588593,father,Moses Levin Friedländer (Levin),Moses Levin Friedländer,6000000024977443302,Q55850071,Joachim Moses Friedländer
6000000024184446607,Q139588595,mother,Henriette (Hinde) Lewin Fischel,Henriette (Hinde) Lewin Fischel,6000000025295444028,Q88562914,Frommet Veronica Friedländer
6000000024334304148,Q99208476,mother,Jane Monington,Jane Mornington,6000000024334312115,Q99208419,Walter Baskerville
6000000024334325099,Q99208474,mother,"Mawd ferch Richard ""Hir""",Maud ferch Richard Hir,6000000024334321274,Q99208421,Walter Baskerville
6000000024344914872,Q106503,mother,Dorothea Welf Markgräfin von Brandenburg,Dorothea von Braunschweig-Wolfenbüttel,6000000006727853435,Q328570,Sofie Elisabeth Hohenzollern Herzogin zu Sachsen-Altenburg
6000000024365266740,Q23013349,mother,Rothaida de Vermandois,a Nibelungid woman,6000000001441509684,Q961145,"Héribert I de Vermandois comte de Vermandois, Senlis, Péronne"
6000000024445071910,Q99085788,mother,Maud de Grey Baroness Audley,"Maud de Grey, (of Wilton)",6000000000167620243,Q16150122,John Touchet Kt.
6000000024451513645,Q75571212,mother,Dulandukht Orbeliani,Dulandukt Orbelian,6000000031547031062,Q1944912,Vakhtang IV Bagrationi King of Georgia
6000000024451923236,Q16367668,mother,Gulshar,Gul Shara of Imereti,6000000017602477535,Q2663461,"Constantine II, King of Georgia"
6000000024739510991,Q109807670,mother,Josina Johanna van Wittenhorst,Josina Johanna von Wittenhorst-Sonsfeld,6000000024739097028,Q109826,Philipp Karl von Wylich und Lottum
6000000024792798499,Q108494665,father,Severus Antoninus Marullus,Maecius Faustinus,6000000013238159914,Q108494571,Maecius Marullus
6000000024887166705,Q75585269,mother,Ellen Cornelia Jones,Anna Jones,6000000006101401737,Q75585266,Ellen Channing Day
6000000024889039687,Q7234050,father,Publius Cornelius Scipio,Lucius Cornelius Scipio Asiaticus Aemilianus,6000000000700882993,Q1269233,Publius Cornelius Scipio Salvito
6000000024957693146,Q56764786,mother,Marie Caroline Cecile von Beust,Maria von Wedel,6000000048692966821,Q92200420,Pauline Emilie Luise Leonie Leontine von Wedel Baronesse Wedel-Jarlsberg
6000000025029989899,Q467512,mother,Ingeborg Eriksdotter Prinsessa av Sverige,Ingeborg Eriksdotter of Sweden,317651825030005113,Q350220,Magnus III Ladulås Birgersson King of Sweden
6000000025031190388,Q18593362,father,Maurice fitzGerald Lord Offaly,Maurice Fitzgerald,6000000119099704117,Q75459719,Gerald FitzMaurice FitzGerald Baron of Offaly
6000000025081607993,Q15960906,mother,Barra Al-Abdari,Barrah bint Abdul Uzza,6000000002998134145,Q257935,Amina bint Wahb
6000000025081860941,Q1108581,father,Wuhayb Al-Zuhri,Wahb ibn Abd Manaf,6000000002998134145,Q257935,Amina bint Wahb
6000000025169424306,Q76316646,father,John Kyrle 1st Baronet,"Sir John Kyrle, 1st Bt.",6000000025169727165,Q75744455,Francis Kyrle
6000000025264979759,Q61702855,father,Jacques Emile Lang,Jacques Émile Lang,6000000074691005849,Q3131417,Henri Salomon Lang
6000000025270311847,Q61702952,mother,Julie Weil,Julie Lang,6000000074691005849,Q3131417,Henri Salomon Lang
6000000025286144011,Q61896246,mother,Avice de Montgomery Countess of Lancaster & Nottingham,Hawise de Lancaster,6000000000424792061,Q6759399,Margaret Peverell Countess of Derby
6000000025308371805,Q61913276,mother,Joan Hoo Lady Ferrers of Groby,Joan,6000000006444750979,Q18672729,William de Ferrers 5th Baron Ferrers of Groby
6000000025412304675,Q2011383,father,Zweder I Hendriksz. de Rode,Zweder I van Montfoort,6000000018902473184,Q2006223,Jan I van Montfoort
6000000025453810610,Q11905657,mother,Anna Maria of Sayn-Wittgenstein-Hachenburg,Anna Maria de Sayn-Wittgenstein-Homburg,6000000016619131701,Q509051,Friedrich von Nassau-Weilburg
6000000025511662693,Q139001092,father,Siegfried Samuel Warburg,,6000000015224440897,Q21341086,Private
6000000025572215179,Q109011217,father,François Marie Victurnien de Rochechouart de Mortemart,"Victurnien de Rochechouart, 11.Duc de Mortemart",6000000014163172267,Q112892752,René Marie Louis de Rochechouart de Mortemart
6000000025612334908,Q26158716,father,,,6000000025610978146,Q26158718,
6000000025794768435,Q94649786,father,Tobias Lord Sr,Tobias Lord,6000000022554787866,Q105098102,Tobias Lord Jr
6000000025960609803,Q16203453,mother,Frances Radclyffe,Frances Radclyffe,6000000025966150305,Q16843956,"Thomas Mildmay MP, 1st (and last) Baronet of Moulsham"
6000000025975632023,Q61140125,father,Sebastian von Helfenstein Graf,"Sebastian, Count of Helfenstein",6000000015506293061,Q55340862,Rudolf II von Helfenstein Graf von Helfenstein-Wiesensteig
6000000026054639545,Q12501076,mother,Nyai Ageng Ngerang Nyai Siti Rohmah Roro Kasihan Nyai Juminah Rara Kasihan,Nyai Ageng Ngerang,6000000028995789749,Q118720037,Ki Ageng Ngerang III Kyai Buyut ing Pati III bin Ki Ageng Ngerang I
6000000026149722895,Q1285543,father,Edmond Coignet,Edmond Coignet,6000000001482606369,Q139863629,Aline Françoise Lucy Coignet
6000000026886935873,Q113501951,mother,Catherine de Joyeuse,Catherine de Joyeuse,6000000015703710942,Q3103673,Georges de Brancas
6000000027086395873,Q131137778,father,John Tregonwell MP,"John Tregonwell, of Anderson",6000000016511954600,Q75448106,Dorothea Tregonwell
6000000027145703179,Q113883785,mother,Marie-Charlotte Carbon,Marie-Charlotte Carbon,6000000014708409339,Q3292568,Marie Gérard Louis Félix Rodrigue des Balbes de Berton de Crillon
6000000027175411167,Q20934681,mother,Françoise Agnès Amauric,Françoise Agnès Ammoric,6000000003004013794,Q3084267,François Clary
6000000027175498283,Q75393658,father,Joseph Ignace Somis,Joseph Ignace Somis,6000000022542856047,Q3190545,Justinien Victor Somis
6000000027191956651,Q115870264,mother,Jeanne Marie Josephe Roose de Baisy,Jeanne Marie Josephe Roose de Baisy,6000000016301317685,Q76258708,Albertine Philippine Josephine de Pret Roose de Calesberg
6000000027192709862,Q115870263,father,Jacques Paul Joseph de Pret Roose de Calesberg,Jacques Paul Joseph de Pret Roose de Calesberg,6000000016301317685,Q76258708,Albertine Philippine Josephine de Pret Roose de Calesberg
6000000027212007715,Q126926740,father,Raden Mas Subekti GPH Hadiwijoyo Pangeran Seda Ing Kali Abu,GPH Hadiwijoyo,6000000021973903960,Q108103943,RMTA Koesoemadiningrat
6000000027214639182,Q2236673,father,Tiberius Claudius Nero,Tiberius Claudius Nero,6000000002512613884,Q98277986,Claudia Neronis
6000000027287105338,Q3656292,father,Marcus Junius Brutus,Marcus Junius Brutus,6000000027287404029,Q718090,Decimus Junius Brutus
