geni_id	page	name	relationship	managed_by	immediate_family	href
6000000008266210395	458	Name: Vasili Vasilievich Galitsyn (c.1643 - 1714)	Relationship: NN's 35th great grandson	Managed By: Mika Halonen	Immediate Family: Son of prince Vasily Andreyevich Golitsyn and Princess Tatjana Ivanovna Golitsyna Husband of Федосья Васильевна Голицына and Evdokia Ivanovna Ивановна Golitsyn Ex-partner of Sofia Alexeevna Romanova Father of Prince Aleksei Vasileivich Galitzine; Princess Irina Vasiljevna Obolenskaja; Evdokia Vasiljevna Princess Galitzine and Prince Mikhail Vasiljevich Galitzine Brother of Praskovja Dolgorukova; Prince Ivan Vasilevich Golitsyn; Princess Irina Vasilievna Trubetskaya and dss Anna Vasiljevna Saltykova	/people/Vasili-Vasilievich-Galitsyn/6000000008266210395?through=6000000227822546944
6000000011208365245	458	Name: dss Anna Vasiljevna Saltykova (c.1650 - d.)	Relationship: NN's 35th great granddaughter	Managed By: Mika Halonen	Immediate Family: Daughter of prince Vasily Andreyevich Golitsyn and Princess Tatjana Ivanovna Golitsyna Wife of boyar Feodor Petrovich Saltykov Mother of boyar Vassili Fedorovich Saltykov; Agraphena Saltykova and Aleksey Fiodorovich Saltykov Sister of Praskovja Dolgorukova; Prince Ivan Vasilevich Golitsyn; Princess Irina Vasilievna Trubetskaya and Vasili Vasilievich Galitsyn	/people/dss-Anna-Saltykova/6000000011208365245?through=6000000227822546944
6000000010762703186	458	Name: Prince Boris Alexeyevich Golitsyn (1654 - 1714)	Relationship: NN's 35th great grandson	Managed By: Mika Halonen	Immediate Family: Son of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Husband of Princess Maria Fyodorovna Golitsyna Father of Prince Alexey Borisovich Golitsyn; Анастасия Борисовна Ромодановская; Prince Vasily Borisovich Golitsyn; Анна Борисовна Прозоровская and 4 others; Prince Sergei Borisovich Golitsin; Марфа Борисовна княгиня Бекович-Черкасская; Агриппина Борисовна Хованская and Мария Борисовна Черкасская« less Brother of Prince Ivan Alexeyevich Golitsyn; Яков Алексеевич Голицын; Pyotr Alekseyevich Golitsyn; Фёдор Алексеевич Голицын and 4 others; Prince Dmitri Alexeijevich Galitzine; Евдокия Алексеевна княгиня Ромодановская; Аграфена Алексеевна Сибирская and Piotr Alexeievich Galitzine, Prince Galitzine« less	/people/Prince-Boris-Golitsyn/6000000010762703186?through=6000000227822546944
6000000006772447054	458	Name: Prince Ivan Alexeyevich Golitsyn (1656 - 1729) "John Galitzine"	Relationship: NN's 35th great grandson	Managed By: Peter Trefilov	Immediate Family: Son of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Husband of Princess Anastasia Petrovna Golitsyna Father of Prince Fyodor Ivanovich Golitsyn and Prince Aleksei Ivanovich Golitsyn Brother of Prince Boris Alexeyevich Golitsyn; Яков Алексеевич Голицын; Pyotr Alekseyevich Golitsyn; Фёдор Алексеевич Голицын and 4 others; Prince Dmitri Alexeijevich Galitzine; Евдокия Алексеевна княгиня Ромодановская; Аграфена Алексеевна Сибирская and Piotr Alexeievich Galitzine, Prince Galitzine« less	/people/Prince-Ivan-Golitsyn/6000000006772447054?through=6000000227822546944
6000000008864464699	458	Name: Яков Алексеевич Голицын (1658 - 1683)	Relationship: NN's 35th great grandson	Managed By: Henn Sarv	Immediate Family: Son of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Husband of Евфимия Васильевна Голицына Brother of Prince Boris Alexeyevich Golitsyn; Prince Ivan Alexeyevich Golitsyn; Pyotr Alekseyevich Golitsyn; Фёдор Алексеевич Голицын and 4 others; Prince Dmitri Alexeijevich Galitzine; Евдокия Алексеевна княгиня Ромодановская; Аграфена Алексеевна Сибирская and Piotr Alexeievich Galitzine, Prince Galitzine« less	/people/%D0%AF%D0%BA%D0%BE%D0%B2-%D0%93%D0%BE%D0%BB%D0%B8%D1%86%D1%8B%D0%BD/6000000008864464699?through=6000000227822546944
6000000014553144722	458	Name: Pyotr Alekseyevich Golitsyn MP (1662 - 1721)	Relationship: NN's 35th great grandson	Managed By: Peter Trefilov	Immediate Family: Son of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Husband of Анастасия Ивановна Голицына; Daria Lukinichna Lyapunova and Елизавета Ивановна Голицына Father of Василий Петрович кн. Голицын; Princess Irina Petrovna Dolgorukov; Прасковья Петровна Салтыкова and Elizaveta Petrovna Golitsyna Brother of Prince Boris Alexeyevich Golitsyn; Prince Ivan Alexeyevich Golitsyn; Яков Алексеевич Голицын; Фёдор Алексеевич Голицын and 4 others; Prince Dmitri Alexeijevich Galitzine; Евдокия Алексеевна княгиня Ромодановская; Аграфена Алексеевна Сибирская and Piotr Alexeievich Galitzine, Prince Galitzine« less	/people/Pyotr-Golitsyn/6000000014553144722?through=6000000227822546944
6000000008864354577	458	Name: Фёдор Алексеевич Голицын (1668 - 1736)	Relationship: NN's 35th great grandson	Managed By: Henn Sarv	Immediate Family: Son of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Husband of Анастасия Никитична кн. Голицына and Ирина Яковлевна Голицына Father of Мария Федоровна Щербатова; Princess Agrafena Fedorovna Golitsyn; Прасковья Федоровна Толстая and Ирина Федоровна Хитрово Brother of Prince Boris Alexeyevich Golitsyn; Prince Ivan Alexeyevich Golitsyn; Яков Алексеевич Голицын; Pyotr Alekseyevich Golitsyn and 4 others; Prince Dmitri Alexeijevich Galitzine; Евдокия Алексеевна княгиня Ромодановская; Аграфена Алексеевна Сибирская and Piotr Alexeievich Galitzine, Prince Galitzine« less	/people/%D0%A4%D1%91%D0%B4%D0%BE%D1%80-%D0%93%D0%BE%D0%BB%D0%B8%D1%86%D1%8B%D0%BD/6000000008864354577?through=6000000227822546944
6000000011368814420	458	Name: Prince Dmitri Alexeijevich Galitzine (b. - 1671)	Relationship: NN's 35th great grandson	Managed By: Mika Halonen	Immediate Family: Son of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Husband of duchess Agraphena Ivanovna Golitsyna Father of duchess Mavra Dmitrievna Kurakina and Прасковья Дмитриевна Репнина Brother of Prince Boris Alexeyevich Golitsyn; Prince Ivan Alexeyevich Golitsyn; Яков Алексеевич Голицын; Pyotr Alekseyevich Golitsyn and 4 others; Фёдор Алексеевич Голицын; Евдокия Алексеевна княгиня Ромодановская; Аграфена Алексеевна Сибирская and Piotr Alexeievich Galitzine, Prince Galitzine« less	/people/Prince-Dmitri-Galitzine/6000000011368814420?through=6000000227822546944
6000000014220396703	458	Name: Евдокия Алексеевна княгиня Ромодановская	Relationship: NN's 35th great granddaughter	Managed By: Peter Trefilov	Immediate Family: Daughter of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Wife of Степан Васильевич князь Ромодановский Mother of Марфа Степановна Черкасская Sister of Prince Boris Alexeyevich Golitsyn; Prince Ivan Alexeyevich Golitsyn; Яков Алексеевич Голицын; Pyotr Alekseyevich Golitsyn and 4 others; Фёдор Алексеевич Голицын; Prince Dmitri Alexeijevich Galitzine; Аграфена Алексеевна Сибирская and Piotr Alexeievich Galitzine, Prince Galitzine« less	/people/%D0%95%D0%B2%D0%B4%D0%BE%D0%BA%D0%B8%D1%8F-%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0-%D0%BA%D0%BD%D1%8F%D0%B3%D0%B8%D0%BD%D1%8F-%D0%A0%D0%BE%D0%BC%D0%BE%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F/6000000014220396703?through=6000000227822546944
6000000014220503330	458	Name: Аграфена Алексеевна Сибирская	Relationship: NN's 35th great granddaughter	Managed By: Peter Trefilov	Immediate Family: Daughter of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Wife of Калиник Джанчиюрович царевич Сибирский Sister of Prince Boris Alexeyevich Golitsyn; Prince Ivan Alexeyevich Golitsyn; Яков Алексеевич Голицын; Pyotr Alekseyevich Golitsyn and 4 others; Фёдор Алексеевич Голицын; Prince Dmitri Alexeijevich Galitzine; Евдокия Алексеевна княгиня Ромодановская and Piotr Alexeievich Galitzine, Prince Galitzine« less	/people/%D0%90%D0%B3%D1%80%D0%B0%D1%84%D0%B5%D0%BD%D0%B0-%D0%A1%D0%B8%D0%B1%D0%B8%D1%80%D1%81%D0%BA%D0%B0%D1%8F/6000000014220503330?through=6000000227822546944
6000000190043278986	459	Name: Piotr Alexeievich Galitzine, Prince Galitzine (1660 - 1721) "Peter Alexeyevich Prince Golitzin", "Peter Alexeievich", "Prince Galitzine"	Relationship: NN's 35th great grandson	Managed By: Callavinna	Immediate Family: Son of prince Alexey Andreyevich Golitsyn and pss Irina Fedorovna Khilkova Husband of Елизавета Ивановна, Elizabeth Elizaveta Мусина-Пушкина Brother of Prince Boris Alexeyevich Golitsyn; Prince Ivan Alexeyevich Golitsyn; Яков Алексеевич Голицын; Pyotr Alekseyevich Golitsyn and 4 others; Фёдор Алексеевич Голицын; Prince Dmitri Alexeijevich Galitzine; Евдокия Алексеевна княгиня Ромодановская and Аграфена Алексеевна Сибирская« less	/people/Piotr-Galitzine-Prince-Galitzine/6000000190043278986?through=6000000227822546944
6000000011428720918	459	Name: Prince Dmitry Mikhaylovich Galitzyn (1665 - 1737)	Relationship: NN's 35th great grandson	Managed By: Mika Halonen	Immediate Family: Son of prince Mikhail Andreyevich Golitsyn and Paraskevia Nikitichna Golicyna Husband of Princess Anna Yakovlevna Odoyevskaja Father of Сергей Дмитриевич Голицин; Aleksei Dmitrievitch Golitsyn and Анастасия Дмитриевна Кантемир Brother of Daria Mikhailovna Princess Galitzine; Mikhail Mikhailovich Sr. Golitsyn; Maria Mikhailovna Princess Khovanskaya; Петр Михайлович кн. Голицын and 2 others; Mikhail Mikhailovich Jr. Golitsyn and Мария младшая Михайловна княгиня Прозоровская« less	/people/Prince-Dmitry-Galitzyn/6000000011428720918?through=6000000227822546944
6000000004096182657	459	Name: Daria Mikhailovna Princess Galitzine (1670 - 1703)	Relationship: NN's 35th great granddaughter	Managed By: Peter Trefilov	Immediate Family: Daughter of prince Mikhail Andreyevich Golitsyn and Paraskevia Nikitichna Golicyna Wife of Ivan Feodorovich Bariatinski Sister of Prince Dmitry Mikhaylovich Galitzyn; Mikhail Mikhailovich Sr. Golitsyn; Maria Mikhailovna Princess Khovanskaya; Петр Михайлович кн. Голицын and 2 others; Mikhail Mikhailovich Jr. Golitsyn and Мария младшая Михайловна княгиня Прозоровская« less	/people/Daria-%D0%91%D0%B0%D1%80%D1%8F%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F/6000000004096182657?through=6000000227822546944
6000000011437456278	459	Name: Mikhail Mikhailovich Sr. Golitsyn (1675 - 1730) "Mihail Mihailovitsh Golitsyn"	Relationship: NN's 35th great grandson	Managed By: Mika Halonen	Immediate Family: Son of prince Mikhail Andreyevich Golitsyn and Paraskevia Nikitichna Golicyna Husband of Evdokia Ivanovna Golitsyna and Tatjana Borisovna Kurakina Father of Анна Михайловна Бутурлина; Prince Pyotr Mikhailovich Golitsyn; Прасковья Михайловна кн. Долгорукова; Anna Mikhailovna Galitzine, Princess Galitzine and 6 others; Мария Михайловна Прозоровская; Aleksandr Mikchailovich Golitsyn; Dimitri Mihailovich Golitsyn; Екатерина Михайловна старшая графиня Румянцева; Prince Nikolay Mikhailovich Golitsyn and Андрей Михайлович Голицын« less Brother of Prince Dmitry Mikhaylovich Galitzyn; Daria Mikhailovna Princess Galitzine; Maria Mikhailovna Princess Khovanskaya; Петр Михайлович кн. Голицын and 2 others; Mikhail Mikhailovich Jr. Golitsyn and Мария младшая Михайловна княгиня Прозоровская« less	/people/Mikhail-Mikhailovich-Sr-Golitsyn/6000000011437456278?through=6000000227822546944
6000000023295247889	459	Name: Maria Mikhailovna Princess Khovanskaya (1676 - d.)	Relationship: NN's 35th great granddaughter	Managed By: Peter Trefilov	Immediate Family: Daughter of prince Mikhail Andreyevich Golitsyn and Paraskevia Nikitichna Golicyna Wife of Алексей Петрович князь Хованский Mother of Авдотья Алексеевна Ладыженская Sister of Prince Dmitry Mikhaylovich Galitzyn; Daria Mikhailovna Princess Galitzine; Mikhail Mikhailovich Sr. Golitsyn; Петр Михайлович кн. Голицын and 2 others; Mikhail Mikhailovich Jr. Golitsyn and Мария младшая Михайловна княгиня Прозоровская« less	/people/Maria-Princess-Khovanskaya/6000000023295247889?through=6000000227822546944
6000000017342443836	459	Name: Петр Михайлович кн. Голицын (1682 - 1722)	Relationship: NN's 35th great grandson	Managed By: Peter Trefilov	Immediate Family: Son of prince Mikhail Andreyevich Golitsyn and Paraskevia Nikitichna Golicyna Husband of Федосья Владимировна кн. Голицына Brother of Prince Dmitry Mikhaylovich Galitzyn; Daria Mikhailovna Princess Galitzine; Mikhail Mikhailovich Sr. Golitsyn; Maria Mikhailovna Princess Khovanskaya and 2 others; Mikhail Mikhailovich Jr. Golitsyn and Мария младшая Михайловна княгиня Прозоровская« less	/people/%D0%9F%D0%B5%D1%82%D1%80-%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87-%D0%BA%D0%BD-%D0%93%D0%BE%D0%BB%D0%B8%D1%86%D1%8B%D0%BD/6000000017342443836?through=6000000227822546944
6000000012134577337	459	Name: Mikhail Mikhailovich Jr. Golitsyn MP (1684 - 1764)	Relationship: NN's 35th great grandson	Managed By: Peter Trefilov	Immediate Family: Son of prince Mikhail Andreyevich Golitsyn and Paraskevia Nikitichna Golicyna Husband of Мария Дмитриевна Голицына and Татьяна Кирилловна Голицына Father of Александр Михайлович Голицын; Сергей Михайлович Голицын; Анастасия Михайловна Загряжская; Mikhail Mikhailovich Prince Golitsyn and 1 other; and Петр Михайлович Голицын« less Brother of Prince Dmitry Mikhaylovich Galitzyn; Daria Mikhailovna Princess Galitzine; Mikhail Mikhailovich Sr. Golitsyn; Maria Mikhailovna Princess Khovanskaya and 2 others; Петр Михайлович кн. Голицын and Мария младшая Михайловна княгиня Прозоровская« less	/people/Mikhail-Mikhailovich-Jr-Golitsyn/6000000012134577337?through=6000000227822546944
6000000023295246939	459	Name: Мария младшая Михайловна княгиня Прозоровская	Relationship: NN's 35th great granddaughter	Managed By: Peter Trefilov	Immediate Family: Daughter of prince Mikhail Andreyevich Golitsyn and Paraskevia Nikitichna Golicyna Wife of Никита Петрович Прозоровский Mother of Владимир Никитич Прозоровский and Петр Никитич Прозоровский Sister of Prince Dmitry Mikhaylovich Galitzyn; Daria Mikhailovna Princess Galitzine; Mikhail Mikhailovich Sr. Golitsyn; Maria Mikhailovna Princess Khovanskaya and 2 others; Петр Михайлович кн. Голицын and Mikhail Mikhailovich Jr. Golitsyn« less	/people/%D0%9C%D0%B0%D1%80%D0%B8%D1%8F-%D0%BC%D0%BB%D0%B0%D0%B4%D1%88%D0%B0%D1%8F-%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0-%D0%BA%D0%BD%D1%8F%D0%B3%D0%B8%D0%BD%D1%8F-%D0%9F%D1%80%D0%BE%D0%B7%D0%BE%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F/6000000023295246939?through=6000000227822546944
6000000066762825057	459	Name: Gaetano Antonio Paleologo (1711 - d.)	Relationship: NN's 35th great grandson	Managed By: Jelena Paunović	Immediate Family: Son of Prince Andreas Pietro Palaiologos and Anna Palaiologos Husband of Benedetta Palaiologos Father of Prince Giuseppe Raffaele Palaiologos	/people/Gaetano-Antonio-Paleologo/6000000066762825057?through=6000000227822546944
6000000015186183458	459	Name: Andrea Doria Landi, V principe di Melfi MP (1628 - 1654)	Relationship: NN's 35th great grandson	Managed By: Alessandro Catalano	Immediate Family: Son of Giovanni Andrea Doria, IV principe di Melfi and Polissena Maria Landi Husband of Violante Lomellini Father of Giovanni Andrea Doria, VI principe di Melfi	/people/Andrea-Doria-Landi-V-principe-di-Melfi/6000000015186183458?through=6000000227822546944
6000000025596354563	459	Name: Giangiorgio Sforza Pallavicino Trivulzio (1656 - 1742)	Relationship: NN's 35th great grandson	Managed By: Jadra (Geni Curator)	Immediate Family: Son of Giangiorgio Pallavicino Trivulzio and Angela Pallavicino Trivulzio Husband of Laura Pallavicino Trivulzio Father of Pio Giorgio Pallavicino Trivulzio Brother of Caterina Clerici	/people/Giangiorgio-Sforza-Pallavicino-Trivulzio/6000000025596354563?through=6000000227822546944
6000000029607417052	459	Name: Caterina Clerici (b. - 1696)	Relationship: NN's 35th great granddaughter	Managed By: Jadra (Geni Curator)	Immediate Family: Daughter of Giangiorgio Pallavicino Trivulzio and Angela Pallavicino Trivulzio Wife of Giorgio Clerici, 3° Marchese di Cavenago Mother of Marchese Carlo Francesco Clerici Sister of Giangiorgio Sforza Pallavicino Trivulzio	/people/Caterina-Clerici/6000000029607417052?through=6000000227822546944
6000000109929435869	459	Name: cardinal Vitaliano Visconti (1618 - 1671)	Relationship: NN's 35th great grandson	Managed By: Antonio Moncada di Paternò	Immediate Family: Son of Fabio Visconti Borromeo, 2°conte di Brebbia and Bianca Spinola Brother of Pirro Visconti Borromeo	/people/cardinal-Vitaliano-Visconti/6000000109929435869?through=6000000227822546944
6000000016526531286	459	Name: Pirro Visconti Borromeo (b. - 1676)	Relationship: NN's 35th great grandson	Managed By: George J. Homs	Immediate Family: Son of Fabio Visconti Borromeo, 2°conte di Brebbia and Bianca Spinola Husband of Ippolita Annoni Father of Cornelia Visconti Borromeo; Fabio Visconti Borromeo and Bianca Visconti Borromeo Brother of cardinal Vitaliano Visconti	/people/Pirro-Visconti-Borromeo/6000000016526531286?through=6000000227822546944
6000000071648878954	459	Name: Octavia Cervellón	Relationship: NN's 35th great granddaughter	Managed By: Francesco Maria Cicogna Mozzoni	Immediate Family: Daughter of Juan Pedro Cervellón and Margherita Visconti Borromeo Wife of Giacomo Beccaria Mother of Anna Francesca Beccaria Sister of Camila Cervellón	/people/Octavia-Cervell%C3%B3n/6000000071648878954?through=6000000227822546944
6000000071648273376	459	Name: Camila Cervellón	Relationship: NN's 35th great granddaughter	Managed By: Francesco Maria Cicogna Mozzoni	Immediate Family: Daughter of Juan Pedro Cervellón and Margherita Visconti Borromeo Wife of Giulio Cesare Lucini Mother of Giovanni Pietro Lucini Sister of Octavia Cervellón	/people/Camila-Cervell%C3%B3n/6000000071648273376?through=6000000227822546944
6000000015505948476	459	Name: Carlo Archinto (1610 - 1665)	Relationship: NN's 35th great grandson	Managed By: Alessandro Catalano	Immediate Family: Son of Cristoforo Archinto and Anna Panigarola Husband of Caterina Arese Father of Margherita Archinto; Filippo Archinto dei Marchesi di Parona; Lodovico Archinto; Lucrezia Archinto and 1 other; and Giuseppe Archinto« less Brother of Maria Archinto	/people/Carlo-Archinto/6000000015505948476?through=6000000227822546944
6000000025570015843	459	Name: Maria Archinto (1616 - 1660)	Relationship: NN's 35th great granddaughter	Managed By: Alessandro Catalano	Immediate Family: Daughter of Cristoforo Archinto and Anna Panigarola Wife of Pietro Paolo Confalonieri Sister of Carlo Archinto	/people/Maria-Archinto/6000000025570015843?through=6000000227822546944
6000000029779068113	459	Name: Marcantonio Rasini	Relationship: NN's 35th great grandson	Managed By: Peter Breed Critical care worker	Immediate Family: Son of Claudio Francesco Rasini and Bradamante d'Adda Husband of Giulia Talenti Fiorenza Father of Paola Rasini and Claudio Rasini	/people/Marcantonio-Rasini/6000000029779068113?through=6000000227822546944
6000000071258539894	459	Name: Francesco Sormani, II conte di Missaglia (1645 - 1726)	Relationship: NN's 35th great grandson	Managed By: Francesco Maria Cicogna Mozzoni	Immediate Family: Son of Paolo Giuseppe Sormani, I conte di Missaglia and Marina Giussani Husband of Giulia Calderari Father of Paolo Sormani, III conte di Missaglia; Lorenzo Sormani and Antonio Sormani Half brother of Cristina Maria Sormani and Antonio Sormani	/people/Francesco-Sormani-II-conte-di-Missaglia/6000000071258539894?through=6000000227822546944
6000000071257052826	460	Name: Cristina Maria Sormani (1655 - 1739)	Relationship: NN's 35th great granddaughter	Managed By: Francesco Maria Cicogna Mozzoni	Immediate Family: Daughter of Paolo Giuseppe Sormani, I conte di Missaglia and Margherita della Porta Wife of Giovanni Francesco Messerati Mother of Margherita Messerati; Maurizio Messerati and Lodovica Messerati Sister of Antonio Sormani Half sister of Francesco Sormani, II conte di Missaglia	/people/Cristina-Maria-Sormani/6000000071257052826?through=6000000227822546944
6000000221989404974	460	Name: Antonio Sormani (1657 - 1730)	Relationship: NN's 35th great grandson	Managed By: Jose Rafael Escareal	Immediate Family: Son of Paolo Giuseppe Sormani, I conte di Missaglia and Margherita della Porta Brother of Cristina Maria Sormani Half brother of Francesco Sormani, II conte di Missaglia	/people/Antonio-Sormani/6000000221989404974?through=6000000227822546944
6000000149612098855	460	Name: Odoardo Michele Pepoli, conte di Castiglione (1612 - 1680)	Relationship: NN's 35th great grandson	Managed By: Andrea Cassigoli	Immediate Family: Son of Ercole Pepoli, conte di Castiglione and Vittoria Pepoli Husband of Maria Pepoli and Vittoria Pepoli Father of Filippo Candido Pepoli, conte di Castiglione	/people/Odoardo-Pepoli-conte-di-Castiglione/6000000149612098855?through=6000000227822546944
6000000180383906855	460	Name: conte palatino Francesco Maria Riario, II duca Riario Sforza, III marchese di Castiglione (b. - 1676)	Relationship: NN's 35th great grandson	Managed By: Antonio Moncada di Paternò	Immediate Family: Son of Ferdinando Riario, II marchese di Castiglione and Laura Riario Brother of Francesca Riario, patrizia veneta	/people/conte-palatino-Francesco-Maria-Riario-II-duca-Riario-Sforza-III-marchese-di-Castiglione/6000000180383906855?through=6000000227822546944
6000000180384572836	460	Name: Francesca Riario, patrizia veneta	Relationship: NN's 35th great granddaughter	Managed By: Antonio Moncada di Paternò	Immediate Family: Daughter of Ferdinando Riario, II marchese di Castiglione and Laura Riario Wife of conte Annibale Campeggi, marchese di Dozza and Carlo I Francesco da Varano, marchese del S.R.I. Sister of conte palatino Francesco Maria Riario, II duca Riario Sforza, III marchese di Castiglione	/people/Francesca-Riario-patrizia-veneta/6000000180384572836?through=6000000227822546944
6000000116679361863	460	Name: Lotario Rangoni (1626 - 1700)	Relationship: NN's 35th great grandson	Managed By: Francesco Maria Cicogna Mozzoni	Immediate Family: Son of Conte Ercole Rangoni, conte di Castelvetro e di Borgofranco and Contessa Chiara Rangoni Husband of Lucrezia Rangoni Father of Chiara di Castelbarco Brother of Renata Boschetti	/people/Lotario-Rangoni/6000000116679361863?through=6000000227822546944
6000000187748126910	460	Name: Renata Boschetti	Relationship: NN's 35th great granddaughter	Managed By: Antonio Moncada di Paternò	Immediate Family: Daughter of Conte Ercole Rangoni, conte di Castelvetro e di Borgofranco and Contessa Chiara Rangoni Wife of Giacomo Boschetti, conte di S. Cesario and Marchese Giacomo Boschetti Mother of Antonia Scotti and Marchesa Anna Maria Boschetti Sister of Lotario Rangoni	/people/Renata-Boschetti/6000000187748126910?through=6000000227822546944
6000000181234737939	460	Name: Claudia Rangoni (1619 - 1627)	Relationship: NN's 35th great granddaughter	Managed By: Livio Scremin	Immediate Family: Daughter of Alessandro Rangoni, conte di Castelvetro e di Borgofranco and Laura Rangoni Half sister of Cesare Rangoni, conte di Castelvetro e di Borgofranco	/people/Claudia-Rangoni/6000000181234737939?through=6000000227822546944
6000000181225554847	460	Name: Cesare Rangoni, conte di Castelvetro e di Borgofranco (1638 - 1697)	Relationship: NN's 35th great grandson	Managed By: Antonio Moncada di Paternò	Immediate Family: Son of Alessandro Rangoni, conte di Castelvetro e di Borgofranco and Silvia Rangoni Half brother of Claudia Rangoni	/people/Cesare-Rangoni-conte-di-Castelvetro-e-di-Borgofranco/6000000181225554847?through=6000000227822546944
6000000185429509022	460	Name: Giustina Landi (b. - 1697)	Relationship: NN's 35th great granddaughter	Managed By: Antonio Moncada di Paternò	Immediate Family: Daughter of Gian Battista Salvatico Rizzoli, conte di Rizzolo and Bianca Salvatico Rizzoli, contessa di Pontecurone Wife of Filippo Teodoro Landi, I conte di Mezzano Martello e di Mezzanone Mother of Odoardo Landi Pietra, conte di Mezzano Martello, di Mezzanone e di Roncarolo	/people/Giustina-Landi/6000000185429509022?through=6000000227822546944
6000000187771252851	460	Name: Francesco Fogliani d'Aragona, marchese di Pellegrino e di Vighizzolo (b. - 1665)	Relationship: NN's 35th great grandson	Managed By: Antonio Moncada di Paternò	Immediate Family: Son of Camillo Fogliani d’Aragona, marchese di Pellegrino and Pannina Fogliani Husband of Paola Fogliani d’Aragona, Sanvitale and Matilde Fogliani d'Aragona Father of Lodovico Fogliani d’Aragona, marchese di Pellegrino and Pannina Malaspina	/people/Francesco-Fogliani-d-Aragona-marchese-di-Pellegrino-e-di-Vighizzolo/6000000187771252851?through=6000000227822546944
6000000180436777881	460	Name: Anna Bentivoglio	Relationship: NN's 35th great granddaughter	Managed By: Francesco Maria Cicogna Mozzoni	Immediate Family: Daughter of conte Alfonso Strozzi and Caterina Turchi Wife of Cornelio Bentivoglio Mother of Ippolito Bentivoglio	/people/Anna-Bentivoglio/6000000180436777881?through=6000000227822546944
6000000226412305858	460	Name: Ercole Rondinelli, IV marchese di Canossa (b. - 1662)	Relationship: NN's 35th great grandson	Managed By: Antonio Moncada di Paternò	Immediate Family: Son of Giovanni Rondinelli, III marchese di Canossa Husband of marchesa Livia Rondinelli Father of Ippolita Romei	/people/Ercole-Rondinelli-IV-marchese-di-Canossa/6000000226412305858?through=6000000227822546944
6000000147017452825	460	Name: Riccardo Bevilacqua Giglioli (1640 - 1668)	Relationship: NN's 35th great grandson	Managed By: Livio Scremin	Immediate Family: Son of Onofrio Bevilacqua Aldobrandini Gonzaga and Lucrezia Bevilacqua Aldobrandini Gonzaga Brother of Ernesto Bevilacqua Aldobrandini	/people/Riccardo-Bevilacqua-Giglioli/6000000147017452825?through=6000000227822546944
6000000082074386253	460	Name: Ernesto Bevilacqua Aldobrandini (1643 - 1695)	Relationship: NN's 35th great grandson	Managed By: Livio Scremin	Immediate Family: Son of Onofrio Bevilacqua Aldobrandini Gonzaga and Lucrezia Bevilacqua Aldobrandini Gonzaga Husband of Isabella Bevilacqua Aldobrandini and Ginevra Grimaldi Father of Anna Maria Calori; Ercole Bevilacqua Aldobrandini; Eleonora Bentivoglio and Onofrio Grimaldi Brother of Riccardo Bevilacqua Giglioli	/people/Ernesto-Bevilacqua-Aldobrandini/6000000082074386253?through=6000000227822546944
6000000073802663088	460	Name: Alfonso Bevilacqua, marchese di Serra (1625 - 1658)	Relationship: NN's 35th great grandson	Managed By: Francesco Maria Cicogna Mozzoni	Immediate Family: Son of Francesco Bevilacqua and Orsola, contessa d'Arco Husband of Chiara von Thun und Hohenstein Father of Alfonso Francesco Bevilacqua	/people/Alfonso-Bevilacqua-marchese-di-Serra/6000000073802663088?through=6000000227822546944
6000000109269289886	460	Name: marchese Onofrio Bevilacqua, conte di Maccastorna (1655 - 1738)	Relationship: NN's 35th great grandson	Managed By: Antonio Moncada di Paternò	Immediate Family: Son of marchese Cesare Bevilacqua, conte di Maccastorna and Ortensia Maidalchini Husband of Anna Maria Bevilacqua	/people/marchese-Onofrio-Bevilacqua-conte-di-Maccastorna/6000000109269289886?through=6000000227822546944
