qid,geni_id,label
Q128159832,6000000018368181645,Ida Seiler
Q128159833,6000000018368983896,Dorothea Greiffenhagen
Q128159835,6000000018369455115,Eugenie Greiffenhagen
Q128159857,6000000018378872925,Angelika Amalia von Zoeckell
Q128159862,6000000018382756217,Hedwig Rahel Haken
Q128159866,6000000018385040448,Marie Lütkens
Q128159868,6000000018386629776,Edda Luise Magdalene Itala Bernsdorff
Q128159870,6000000018387158803,Jenny Walter
Q128159872,6000000018387627078,Karin Elisabeth Rita Johanna von Krüdener
Q128159873,6000000018388774048,Mathilde Olga Anna Nauck
Q128159877,6000000018391860004,Antoinette Hoerschelmann
Q128159883,6000000018394269569,Sophie Gertrud Helene von Brasch
Q128159884,6000000018395989235,Mariette Sturtz
Q128159887,6000000018396025934,Sophia Henrietta von Krüdener
Q128159901,6000000018416670262,Auguste Alide Wilhelmine Helene von Bremen
Q128159904,6000000018417247757,Emerentia Struve
Q128159906,6000000018417290709,Pauline Charlotte Struve
Q128159909,6000000018418080354,Doris Struve
Q128159910,6000000018423889068,Helene Krause
Q128159912,6000000018424924031,Catharina Juliane von Dahl
Q128159913,6000000018424933001,Johanna von Klot
Q128159916,6000000018425115192,Margarethe Helene von Klot
Q128159919,6000000018425142312,Ursula von Klot
Q128159923,6000000018425714523,Johanna von Klot
Q128159924,6000000018425949364,Pauline Charlotte von Klot
Q128159927,6000000018426070697,Laura Klot
Q128159928,6000000018426280076,Martha Louise Amalie von Klot
Q128159934,6000000018462838520,Luitgarde Karoline Elisabeth von Sahmen
Q128159952,6000000018497497947,Elisabeth Helene Alexandra (Alla) Magawly
Q128159955,6000000018514998505,Maria Rennenkampff
Q128159956,6000000018517083597,Anna von Stryk
Q128159959,6000000018525915252,Sophie Charlotte von Wulf
Q128159963,6000000018528448650,Ida Emilie Bruiningk
Q128159964,6000000018555584292,Marie Helene Charlotte Elisabeth Fersen
Q128159966,6000000018557112210,Martha Hel. Eug. von Richter
Q128159968,6000000018557202781,Barbara Anna Wilhelmine von Brackel
Q128159970,6000000018558917333,Auguste Adelheid Luise Philippine Stever
Q128159972,6000000018567509944,Caroline Margarethe Juliane Pansner
Q128159974,6000000018567719470,Eleonore Ernestine Pansner
Q128159986,6000000018579355039,Jenny Alice von Samson-Himmelstjerna
Q128159989,6000000018590917234,Erika Maria von Samson-Himmelstjerna
Q128159991,6000000018593600710,Marie Margarete Bruiningk
Q128159998,6000000018602472387,Adele Schmidt
Q128160000,6000000018603169134,Ilse Samson-Himmelstjerna
Q128160004,6000000018627353109,Anna Marie Jeannette von Foelkersahm
Q128160006,6000000018627428958,Helene Marie Luise Haller
Q128160008,6000000018634768925,Emilie von Sartorius
Q128160010,6000000018636148253,Anna Bandau
Q128160012,6000000018667906310,Maria Veronika von Behr
Q128160014,6000000018667978116,Margaretha v Behr
Q128160017,6000000018695636723,Charlotte von Strandmann
Q128160018,6000000018713800739,Lore Krusenstjern
Q128160028,6000000018713859191,Maria Bröms
Q128160033,6000000018809107454,Marie Amalie Luther
Q128160037,6000000018850576409,Caroline Oehrn
Q128160040,6000000018889523773,Ulrike Eleonore von der Osten
Q128160044,6000000018891641691,Anna Maria Knüpffer
Q128160046,6000000018891724647,Medgen Gerth
Q128160055,6000000018895539422,Elisabeth Hoerschelmann
Q128160057,6000000018895723165,Renata Hörschelmann
Q128160065,6000000018905337353,Catharina Heyse
Q128160071,6000000018934578717,Kristina Micrander
Q128160073,6000000018942952937,Ida Pauline Hirsch
Q128160075,6000000018944136120,Elisabeth Hirsch
Q128160080,6000000018985494332,Ida Kallas
Q128160081,6000000019002321023,Dorothea Paulsen
Q128160083,6000000019007509045,Gertruta Elisabeth Wilcken
Q128160088,6000000019023338331,Stella Marie Elisabeth Ernestine von Bremen
Q128160091,6000000019053454098,Sophia von Farensbach
Q128160097,6000000019114685395,Ingrid Auséen
Q128160106,6000000019141902394,Gertrude Elisabeth Tunder
Q128160107,6000000019161260294,Anna Kleinenberg
Q128160109,6000000019181881116,Margarethe von den Brincken
Q128160110,6000000019208138465,Anna Catharina von Korff
Q128160112,6000000019208142743,Anna Dorothea von Heyking
Q128160115,6000000019210705757,Catharina von Buchholtz
Q128160117,6000000019212256249,Anna Dell
Q128160121,6000000019317186466,Anna Dreiling (Drelingk)
Q128160123,6000000019323237385,Pauline Dorothea Elisabeth von Nieroth
Q128160124,6000000019323889138,Sophie von Nieroth
Q128160126,6000000019334922219,Maria Elisabeth Stahl
Q128160128,6000000019337582498,Anna Elisabeth Abels
Q128160129,6000000019341459740,Margaretha Dorothea Körber
Q128160131,6000000019341581451,Alice von Klopmann
Q128160132,6000000019341892589,Alice von den Brincken
Q128160134,6000000019344873694,Marie Kant
Q128160136,6000000019347371612,Elisabeth Wistinghausen
Q128160137,6000000019347503163,Elisabeth Wistinghausen
Q128160139,6000000019352722246,Anna Cecilia von Bistram
Q128160143,6000000019414212255,Margarete Nelly Emmy Birute Boettcher
Q128160145,6000000019429516033,Helene Wilhelmine Gaicke
Q128160147,6000000019433847337,Wilhelmine Catharina Bosse
Q128160148,6000000019434256020,Anna Dorothea Elisabeth Croon
Q128160150,6000000019443183615,Helene Ottilie Julie Ammon
Q128160153,6000000019453851639,Agnes Elisabeth Ferber
Q128160154,6000000019464260361,Anna Juliana Renninger
Q128160156,6000000019470818378,Eleonore Margarethe Murray
Q128160161,6000000019553839763,Natalie Walther
Q128160162,6000000019580052715,Anna Dellingshausen
Q128160164,6000000019588595022,Margarethe Dorothea Reimers
Q128160165,6000000019593634163,Anna Tunder
Q128160169,6000000019620787785,Katharina Wilcken
Q128160171,6000000019621476177,Sophia Wilcken
Q128160175,6000000019622547288,Johanna Dorothea Gersdorff
Q128160178,6000000019693593101,Anna Beata Eichfuss
Q128160180,6000000019695423777,Dorothea Elisabeth von Löwenstern
Q128160188,6000000019956226287,Dorothea Elisabeth von Wildemann
Q128160189,6000000019963582250,Sophie Meder
Q128160191,6000000019963632387,Amalie Meder
Q128160193,6000000019975923571,Adele Funcke/Funke
Q128160195,6000000019977989740,Anna Brevern
Q128160196,6000000019978814431,Maria Magdalena Graevenitz
Q128160198,6000000020023954498,Gertrud Ermes
Q128160206,6000000020053064048,Alexandra Elisabeth von Einsiedel
Q128160208,6000000020082336336,Dorothea Wilhelmine Roscius
Q128160211,6000000020164221062,Caroline (Lina) Luther
Q128160213,6000000020201215839,Anna von Hausen
Q128160215,6000000020210357178,Johanna Emilie Bresinsky
Q128160217,6000000020210373883,Johanna Emilie Kolbe
Q128160220,6000000020245463457,Olga Mathilde Amalie Sperrlingk
Q128160223,6000000020263084815,Sabine Alexandrine Wilhelmine Rascha
Q128160225,6000000020271425292,Ellinor Musso
Q128160228,6000000020307127897,Inez Olga Charlotte von Fircks
Q128160232,6000000020309765304,Anna Julie Aurora Treffner
Q128160235,6000000020315683854,Christina Susanna von Maydell
Q128160240,6000000020323238622,Wilhelmine Kapp
Q128160241,6000000020328296286,Caroline (Cary) Speer
Q128160252,6000000020334797503,Hortensia Stegmann
Q128160253,6000000020336830175,Jenny Hesse
Q128160255,6000000020337093867,Wilhelmine Christine Adele Hesse
Q128160261,6000000020338238761,Friederike Christiane Elisabeth Ompteda
Q128160263,6000000020339510331,Agnes Sophie Louise Ernestine von Hahn
Q128160271,6000000020340582289,Caroline Elisabeth (Elisa) Armitstead
Q128160275,6000000020354894309,Louise Burmeister
Q128160279,6000000020357711811,Hanna Welding
Q128160282,6000000020377121902,Irmgard Grohmann
Q128160284,6000000020382380792,Juliana Charlotte Hirschhausen
Q128160285,6000000020387264110,Helene Eleonore Schlegel
Q128160287,6000000020387754143,Pauline Margarethe Berg
Q128160289,6000000020406644863,Sophie Henriette von Zitzewitz
Q128160293,6000000020421018801,Rosalie Girgensohn
Q128160296,6000000020448714812,Anna Helene Bertha Anderson
Q128160299,6000000020457408692,Sophia Rüdiger
Q128160300,6000000020459965436,Alexandra Frieda Erika von zur Mühlen
Q128160302,6000000020460193971,Ilse Natalie Adele von zur Mühlen
Q128160304,6000000020468617494,Ida Wilhelmina Lehmann
Q128160305,6000000020482817984,Katharina von Bielsky
Q128160307,6000000020491284097,Natalie Henriette Hernmarck
Q128160308,6000000020496774657,Luise Eleonore Caroline Sophie Heyking
Q128160310,6000000020506903297,Augusta Carolina Paucker
Q128160317,6000000020516032270,Klara Johanna Annette Sponholz
Q128160318,6000000020516057363,Hanna Emilie Sponholz
Q128160320,6000000020517966446,Agnes Caroline Rücker
Q128160323,6000000020520383254,Wilhelmine (Minna) Amalie von Maydell
Q128160324,6000000020520519347,Mathilde Elisabeth von Maydell
Q128160329,6000000020529337665,Dorothea Juliane Schirren
Q128160331,6000000020529895984,Antonie Kroeger
Q128160332,6000000020530224371,Elsbeth Tideböhl
Q128160334,6000000020530305974,Bertha Luise Adele von Riekhoff
Q128160338,6000000020530439657,Julie Kroeger
Q128160339,6000000020530527356,Marie Kroeger
Q128160341,6000000020531303915,Christine Deutsch
Q128160342,6000000020555777785,Magdalene Neander
Q128160347,6000000020587992828,Emilie Mathilde Kriegsmann
Q128160348,6000000020602439622,Christina Ketteler
Q128160350,6000000020603406134,Bertha Ketteler
Q128160353,6000000020611427019,Dorothea von Grote
Q128160367,6000000020663234409,Brigitte Charlotte Marie Schlau
Q128160370,6000000020664248284,Dorothea (Doris) Hoerschelmann
Q128160372,6000000020669130265,Frieda Dorothea Schlau
Q128160375,6000000020690161200,Charlotte Amalie Goette
Q128160377,6000000020690458958,Emilie Hoerschelmann
Q128160380,6000000020691075191,Olga Maydell
Q128160381,6000000020730057107,Elisabeth Holst
Q128160382,6000000020744081153,Anna Hoffmann
Q128160384,6000000020759536585,Ruth-Irmgard von den Brincken
Q128160386,6000000020763791132,Bertha Käthe Victoria Kima
Q128160387,6000000020785596205,Rosalie Rydzewski
Q128160390,6000000020845014014,Marie Charlotte Ulmann
Q128160393,6000000020845232833,Johanna Alexandra Ulmann
Q128160396,6000000020845273229,Anna Elisabeth Ulmann
Q128160399,6000000020845769948,Luise Natalie Fowelin
Q1281604,6000000122785606924,Friedrich Siegmund Jucho
Q128160400,6000000020867157893,Maria Elisabeth von Brücken gen. Fock
Q128160402,6000000020879851721,Karoline Julie von Sivers
Q128160404,6000000020993904730,Christel Winkler
Q128160406,6000000020999239366,Friederike Karoline Sievers
Q128160410,6000000021013199957,Pauline Spohr
Q128160413,6000000021077477509,Maria Olga Deringer
Q128160415,6000000021077563731,Jutta Carlberg
Q128160416,6000000021077653537,Elisabeth Alexandra Krause
Q128160420,6000000021112004219,Anna Katharina Bostroem
Q128160423,6000000021183532880,Rosette Wilhelmine Fischer
Q128160425,6000000021183646876,Emma Wilhelmine Elisabeth Blumberg
Q128160431,6000000021188878385,Henriette Hoerschelmann
Q128160433,6000000021191853828,Ellinor Marie Dorothea Armsen
Q128160435,6000000021213854400,Anna Schlau
Q128160444,6000000021272849422,Elise Koeler
Q128160449,6000000021275918159,Anna Amalie Tähder
Q128160451,6000000021276042915,Antonie Amelung
Q128160454,6000000021289819188,Amalie Jürgens
Q128160455,6000000021304108926,Wilhelmine (Minna) Florell
Q128160457,6000000021306654438,Henriette (Jette) Pauline Amalie Haller
Q128160459,6000000021329335765,Anna Dorothea Henriette Adolphi
Q128160462,6000000021329435762,Eveline Adolphi
Q128160463,6000000021329470298,Elise Adolphi
Q128160465,6000000021329578359,Marie Margarete Adolphi
Q128160467,6000000021331886625,Vera Charlotte Helene Margarethe von Gersdorff
Q128160469,6000000021332209399,Bela Margeretha von Below
Q128160472,6000000021333159821,Charlotte Wilhelmine Below
Q128160477,6000000021357804717,Sophie Alekseevna Saint-Priest
Q128160478,6000000021359290408,Elisabeth Johanna Hoerschelmann
Q128160480,6000000021386111263,Gisela von Bremen
Q128160485,6000000021398921659,Elfriede Isabella Wittlich
Q128160489,6000000021404550603,Liane Tanton
Q128160494,6000000021415413073,Julie/Juliette Backlund
Q128160497,6000000021416914633,Sophie Elisabeth Devrient
Q128160501,6000000021476656660,Karin von Holst
Q128160502,6000000021477520961,Emilie Hoerschelmann
Q128160504,6000000021478414580,Susanna Margaretha Jürgens
Q128160505,6000000021489879289,Marie Christine Schroeter
Q128160508,6000000021503132908,Adelheid von Below
Q128160510,6000000021533359847,Elisabeth Margarethe Beate von Derfelden
Q128160511,6000000021545435436,Karoline Charlotte Dieckhoff
Q128160513,6000000021546341852,Maria Elisabeth Dieckhoff
Q128160515,6000000021553395955,Anna Elisabeth Müller
Q128160517,6000000021567981989,Henriette Friederike Caroline von Gerschau
Q128160518,6000000021567988305,Sophie Gerschau von Flotow
Q128160520,6000000021568702732,Louise Eleonore Bruhns
Q128160523,6000000021570676020,Marie Katharina Annette von Klopmann
Q12816103,6000000005504501014,Frigyes Spiegel
Q12816208,6000000145858028977,Piroska Szalmás
Q128162328,6000000016124524238,Elisabeth Sophie von Drachenfels
Q128162329,6000000016176687336,Gertrud Ida Helene Masing
Q128162331,6000000016184597792,Anna Hedwig Wilcken
Q128162333,6000000016210228593,Auguste Glöckner
Q128162336,6000000016238748494,Magdalena van Brienen
Q128162337,6000000016246109594,Helene Masing
Q128162339,6000000016266046336,Julie Nehlep
Q128162340,6000000016270447548,Margarethe von Dunten
Q128162342,6000000016281906358,? Aldus
Q128162343,6000000016282157101,Anna Ulrich
Q128162347,6000000016289616324,Emilie Bergmann
Q128162348,6000000016308965506,Emilie Theresia Himpel
Q128162350,6000000016314717162,Pauline Ewers
Q128162353,6000000016352821308,Charlotte Luise Henriette von Bünting
Q128162355,6000000016464478050,Alma Jannau
Q128162357,6000000016485000600,Elisabeth Julie Sophie von Borowicz
Q128162358,6000000016518322858,Eleonora Lanting
Q128162361,6000000016975394047,Wilhelmine Emilie von Lenz
Q128162363,6000000017026634559,Eva Luise von Wulff
Q128162365,6000000017512789834,Amalie Kentmann
Q128162369,6000000017756499875,Charlotte von Vietinghoff
Q128162370,6000000017756920327,Anna Luise Westrén-Doll
Q128162372,6000000017757179095,Helena Catharina Kroll
Q128162377,6000000017763741140,Friederike Luise Glanström
Q128162380,6000000017764046364,Sophie Helene Hölterhof
Q128162381,6000000017769418560,Olga Marie Elise von Oettingen
Q128162384,6000000017772385347,Marie Nerling
Q128162386,6000000017776127912,Anna Dorothea von Lingen
Q128162388,6000000017776481550,Charlotta Christiane Felicius
Q128162389,6000000017783780568,Agnes Marie von Lingen
Q128162397,6000000018270080063,Bela Vegesack
Q128162399,6000000018271497848,Karoline von Vietinghoff
Q128162402,6000000018271701028,Emilie Alexandrine Bertha von Vietinghoff
Q128162404,6000000018287475906,Albertine Caroline Elisabeth von Blücher
Q128162405,6000000018308072457,Helene Amalie von Wolff
Q128162408,6000000018311790276,Pauline Auguste von Knieriem
Q128162409,6000000018311793170,Olga Alice Anna von Schubert
Q128162415,6000000018322662371,Erna Antonie von Hirschheydt
Q128162416,6000000018328791218,Annemarie Intelmann
Q128162417,6000000018335538847,Jutta Petersenn
Q128162419,6000000018336506200,Juliane Wilhelmine Engelhardt
Q128162421,6000000018337220113,Maria Antonetta Charlotte von Engelhardt
Q128162422,6000000018337222757,Elisabeth Clara Wissel
Q128162424,6000000018359655060,Edith Antonie Mathilde von Oettingen
Q128162429,6000000018602494346,Marie Johanna von Samson-Himmelstjerna
Q128162430,6000000018604692384,Elisabeth von Samson-Himmelstjerna
Q128162432,6000000018604914898,Louise Gaehtgens
Q128162435,6000000018634106923,Louise Dorothea Magdalena Sartorius
Q128162437,6000000018636126020,Anna Louise von Gavel
Q128162438,6000000018889724408,Bertha Hoerschelmann
Q128162440,6000000019621539166,Katharina Wilcken
Q128162441,6000000019694982698,Engel Katharina Herz
Q128162445,6000000019755965617,Charlotte Marie Fabergé
Q128162451,6000000019814415159,Charlotte von den Brincken
Q128162453,6000000019824215361,Anna Buchau
Q128162454,6000000019828188950,Maria Buchau
Q128162456,6000000019868890760,Johanna Puttkamer
Q128162457,6000000019896698266,Maria Elisabeth Günzel
Q128162459,6000000019904287944,Thekla Ottilie Alexandra Malvine von Lutzau
Q128162460,6000000019904565665,Ingeborg Eleonore Johanna von Lutzau
Q128162463,6000000019906630759,Emilie Marie Brock
Q128162470,6000000019938109443,Anna Louise Waldmann
Q128162471,6000000020570610376,Margarete Catharina Platen
Q128162473,6000000020583642943,Agnes Margarethe Elisabeth von  Gottberg
Q128162474,6000000020585586517,Magdalene Emma Leonie von Gottberg
Q128162911,6000000020585652564,Elisabeth (Else) von Gottberg
Q128162912,6000000020611571699,Karin Helene Julie von Sivers
Q128162917,6000000020637769321,Mai Punga
Q128162919,6000000020662140507,Kristine/Kersti Maehle
Q12816297,6000000001731685951,András Szilágyi
Q128163601,6000000021587937767,Angélique Goebel
Q128163603,6000000021588009674,Georgine Amalie Julie Wilhelmine Bianka Bienemann von Bienenstamm
Q128163605,6000000021604606996,Maria Lezius
Q128163607,6000000021605821453,Dorothea Göseken
Q128163609,6000000021609074338,Juliane Möring
Q128163611,6000000021609114205,Johanna Magdalena Dehio
Q128163612,6000000021609442176,Gertrude Elisabeth Dehio
Q128163615,6000000021615854085,Johanna Caroline Gundelach
Q128163619,6000000021648567369,Helene Schwartz
Q128163620,6000000021648750926,Marie von Sivers
Q128163621,6000000021649075642,Friederike Auguste von Below
Q128163623,6000000021649502847,Elisabeth Berrnewitz
Q128163625,6000000021652531394,Amalie Koffsky
Q128163626,6000000021662089014,Akulina Krüdener
Q128163628,6000000021674105447,Verena Friederike Eckardt
Q128163630,6000000021687971695,Ulrike von Below
Q128163631,6000000021692836020,Antonie Hörschelmann
Q128163635,6000000021694657877,Emma Hörschelmann
Q128163640,6000000021700945819,Anna Elisabeth von Barloewen
Q128163641,6000000021707451597,Christiane Juliane Smidt
Q128163643,6000000021717151188,Jutta Marie Editha von Schlieffen
Q128163646,6000000021769493098,Therese von Bonin
Q128163647,6000000021809671440,Marie Martini
Q128163649,6000000021809753576,Juliane Anna Marie von Toll
Q128163651,6000000021809873984,Elisabeth Depkin
Q128163652,6000000021809940397,Eva Maria Schwartz
Q128163654,6000000021810067966,Sophia Catharina Stoever
Q128163660,6000000021816319978,Ursula Berens
Q128163662,6000000021818525770,Katharina Elisabeth Bienemann
Q128163663,6000000021819015946,Maria Berens
Q128163665,6000000021819461985,Sophie Katharina Pohrt
Q128163674,6000000021975953273,Anna Schwarz
Q128163676,6000000021976242190,Gertrud Charlotte Annie Emma von Blanckenhagen
Q128163684,6000000022074108284,Elisabeth Habicht
Q128163686,6000000022075402915,Polyxenia Tatarinov
Q128163687,6000000022075747739,Cäcilie (Lia) Gloger
Q128163689,6000000022076173499,Marie Charlotte von Bergmann
Q128163692,6000000022127880535,Alexandrine Christine Juliane Greinert
Q128163693,6000000022131728187,Anna Benckendorff
Q128163695,6000000022131808971,Amata von Schilling
Q128163699,6000000022145918631,Anna von Bodisco
Q128163700,6000000022146584112,Karen von Bodisco
Q128163705,6000000022187494380,Adelaide Küttner
Q128163708,6000000022189270172,Maria Lenz
Q128163710,6000000022189669783,Eleonore Pegau
Q128163714,6000000022190017827,Charlotte Veh
Q128163716,6000000022190138220,Marie Henriette Grave
Q128163717,6000000022191956713,Julie Behse
Q128163719,6000000022195859779,Agnes Lenz
Q128163722,6000000022197232100,Luise Lenz
Q128163725,6000000022199303773,Marie Behse
Q128163726,6000000022201150847,Karoline Witte
Q128163728,6000000022214191858,Charlotte Holst
Q128163729,6000000022214605784,Constantia von Kieter
Q128163734,6000000022215275036,Sonny Brutzer
Q128163738,6000000022220649984,Eva Oppenheim
Q128163744,6000000022309596407,Lina Frommel
Q128163747,6000000022326875754,Christine Bacmeister
Q128163760,6000000022358418686,Anna Charlotte Stürmer
Q128163762,6000000022359684395,Christina Helena Henckel
Q128163771,6000000022390297981,Dorothea Elisabeth Gonsior
Q128163775,6000000022406986806,Anna Girgensohn
Q128163778,6000000022408955078,Marie Hohlbeck
Q128163780,6000000022418331212,Eberhardine Dorothea von Spiegel zu Desenberg
Q128163781,6000000022421835899,Sophia Hedwig Augusta von Manteuffel
Q128163783,6000000022422492362,Marie Alide Blossfeldt
Q128163786,6000000022440005015,Elfriede Berta Dorothea Maximiliane von Helmersen
Q128163788,6000000022452632937,Anna Anastasia Hirschhausen
Q128163789,6000000022452800878,Catharina Hedwig Reuter
Q128163791,6000000022465331236,Johanna Hunnius
Q128163793,6000000022466096025,Rahel Maldonis/Maldohn
Q128163796,6000000022466800766,Dorothea Schwabe
Q128163797,6000000022466823438,Pauline Henriette Koch
Q128163799,6000000022467508556,Kassandra Blessig
Q128163805,6000000022483328706,Cäcilie (Cessy) Plath
Q128163807,6000000022483417558,Agnes Vries
Q128163809,6000000022492030178,Amalie Valentine (Vally) Meder
Q128163810,6000000022493033220,Johanna Meder
Q128163812,6000000022495175904,Gertrud Oehrn
Q128163813,6000000022496059008,Maria Elisabeth Oldekop
Q128163817,6000000022496870228,Anna Julie Pass
Q128163818,6000000022498396567,Hedwig Preis
Q128163821,6000000022510739943,Alwine Elisabeth (Elli) Aurelie Schiele
Q128163823,6000000022516496412,Françoise-Marguerite Riesener
Q128163824,6000000022517589365,Charlotte Gavel
Q128163826,6000000022524542768,Johanna Lindberg
Q128163829,6000000022538535988,Thekla Husen/Hausen
Q128163831,6000000022558884356,Eva Margaretha von Bielsky
Q128163834,6000000022629001860,Valerie Marie Ungern-Sternberg
Q128163837,6000000022629884878,Charlotte Karoline von Richthofen
Q128163839,6000000022638839312,Therese Karoline von Richthofen
Q128163841,6000000022657875586,Amalie Moritz
Q128163842,6000000022658021312,Anna Dorothea Moritz
Q128163844,6000000022674358792,Ellinor Helene Wilhelmine von Pistohlkors
Q128163846,6000000022674728164,Anna Charlotta Pfeiff
Q128163854,6000000022686592093,Elisabeth Christina Michelsen
Q128163857,6000000022701659679,Emilie Charlotte Häussler
Q128163859,6000000022701783610,Gertraud Staden
Q128163862,6000000022778851419,Johanna (Jenny) Blaese
Q128163863,6000000022785657477,Veronica von Rappe
Q128163865,6000000022802051121,Fanny Frese
Q128163868,6000000022840471982,Anna Maria Sieverding
Q128163869,6000000022850682229,Anna Blochmann
Q128163871,6000000022870670416,Christa Tanton
Q128163874,6000000022935663054,Erika Rinne
Q128163876,6000000022937021957,Henriette Josephine Auguste von Kieter
Q128163879,6000000023035437380,Julie Therese Luise Blessig
Q128163887,6000000023044635651,Adelheid Emma Franell
Q128163889,6000000023045608900,Hermine Redlin
Q128163892,6000000023067019016,Filomena Blessig
Q128163895,6000000023072352936,Hedwig Aavakivi
Q128163896,6000000023087603576,Lucie Knüpffer
Q128163898,6000000023092669122,Benita Knüpffer
Q128163900,6000000023093403109,Ottilie Thomson
Q128163902,6000000023123627135,Ernestine Luise Catharina Caroline Korff
Q128163916,6000000023294778654,Anna Sophie Schoeler
Q128163918,6000000023295180031,Sophie Louise Hehn
Q128163919,6000000023295401389,Eugenie Meyer
Q128163921,6000000023309095870,Ida Uwa
Q128163924,6000000023321004974,Anna Dorothea Caroline Lemmerhirt
Q128163925,6000000023349522327,Elisabeth Helene Conze
Q128163927,6000000023352498963,Jenny Adolphine Behrens
Q128163928,6000000023354480392,Friederike Frantzen
Q128163930,6000000023354841881,Dorothea Amalie Frantzen
Q128163933,6000000023380647155,Christine Amalie Alt
Q128163935,6000000023382873010,Caroline Rodde
Q128163938,6000000023403136196,Katharina Elisabeth von Reinsdorp
Q128163940,6000000023405581271,Elisabeth Gottliebe Rückmann
Q128163942,6000000023437807917,Auguste Poorten
Q128163943,6000000023444105267,Margarethe Ingeborg Kade
Q128163945,6000000023444541235,Helene Schmidt
Q128163947,6000000023444683966,Louise Dorothea Anna Kade
Q128163948,6000000023466780329,Auguste Jannau
Q128163950,6000000023474705502,Margaretha Grünewaldt
Q128163951,6000000023474841077,Katharina Margaretha Veh
Q128163954,6000000023482807972,Friedgard Johanna Emilie Erasmus
Q128163956,6000000023482859455,Sophia Rydenius
Q128163958,6000000023484794593,Alexandrine Kuhlberg
Q128163959,6000000023489650141,Agnes Jaesche
Q128163967,6000000023547165074,Dorothea Anna Emerentia Johanna von Roenne
Q128163969,6000000023582577231,Charlotte von Brunnow
Q128163972,6000000023664055999,Johanna Maria Ulmann
Q128163974,6000000023664111047,Catharina Schöhl
Q128163975,6000000023682891174,Anna von Kleist
Q128163977,6000000023683153953,Maari Martenson
Q128163978,6000000023692732980,Wilhelmine Eckert
Q128163979,6000000023697742720,Julianne Huhn
Q128163981,6000000023697853875,Auguste Harff
Q128163983,6000000023698071498,Bertha Hoheisel
Q128163985,6000000023698252431,Johanna Elisabeth Hoheisel
Q128163987,6000000023698372356,Charlotte Vahrenhorst
Q128163990,6000000023699341628,Charlotte Wilhelmine Beuthner
Q128163992,6000000023709145167,Anna Katharina Weygand
Q128163993,6000000023713109762,Lydia Wilhelmine Lohding
Q128163995,6000000023713463735,Helene Ingeborg Hartmann
Q128163997,6000000023731164385,Adelheid Wilhelmine Bergmann
Q128163998,6000000023781547607,Lydia Anna von Dahl
Q1281640,6000000097625364833,John Kitzmiller
Q128164000,6000000023796038010,Anna von Schwerin
Q128164003,6000000023835445938,Barbara Rosine Gruner
Q128164006,6000000023835622587,Luise Krüger
Q128164010,6000000023839016897,Henriette Louise Modi
Q128164011,6000000023839322311,Auguste Krüger
Q128164013,6000000023839352724,Alexandrine Fuchs
Q128164014,6000000023839362406,Agnes von Schwerin
Q128164019,6000000023854307033,Anna Elisabeth Gernhardt
Q128164020,6000000023894977801,Karoline Gottliebe Sahlfeldt
Q128164022,6000000023895126730,Marie Kupffer
Q128164023,6000000023895774962,Gerdruta Elisabeth Brandt
Q128164025,6000000023896739714,Elisabeth Recke
Q128164028,6000000023899794541,Magdalena Gottliebe Kupffer
Q128164031,6000000023900157269,Agnesa Bauer
Q128164034,6000000023900157419,Agnese Luise Kupffer
Q128164036,6000000023900688409,Katharina Gottliebe Mittelpfort
Q128164037,6000000023906474892,Karoline Marie Kupffer
Q128164039,6000000023907181835,Charlotte Benigna Leopoldine Kupffer
Q128164041,6000000023907259975,Charlotte Büttner
Q128164042,6000000023908495251,Emilie von Kleist
Q128164044,6000000023909029641,Marie Rimscha
Q128164046,6000000023909280716,Caroline Deringer
Q128164047,6000000023909424559,Katharina Elisabeth Deringer
Q128164048,6000000023910537568,Emilie Busch
Q128164050,6000000023910729200,Louise Busch
Q128164052,6000000023911501306,Amalie von Pfuel
Q128164053,6000000023924288242,Dorothea Alexandra Krüger
Q128164055,6000000023931222520,Adelaide (Lydia) Katharina von Wrangell
Q128164058,6000000023936308224,Judith Elisabeth von Haftstein
Q128164060,6000000023938715086,Charlotte von Alvensleben
Q128164068,6000000024006238677,Vera Kursell
Q128164070,6000000024021746257,Gerdrutha Dorothea Intelmann
Q128164072,6000000024034735986,Reinholdine von Grewingk
Q128164073,6000000024061667950,Maria Erasmus
Q128164077,6000000024090678013,Catharina Dorothea Seidler
Q128164078,6000000024100785045,Amalie Schaur
Q128164080,6000000024107171682,Wilhelmine Anna Günther
Q128164090,6000000024112921949,Maria Caroline Porsch
Q128164096,6000000024116593980,Anna Elisabeth Charlotte von Behr
Q128164097,6000000024128174240,Julie Charlotte Cäcilie Fircks
Q128164099,6000000024182399238,Warinka Louise von Berkholz
Q128164101,6000000024190959222,Emma Wilhelmine Sabina Busch
Q128164103,6000000024193427851,Elisabeth Emilie Eugenie von Puttkamer
Q128164106,6000000024196558397,Helene Maria Hassenstein
Q128164108,6000000024196725502,Maria Eleonore Johanna Schilling
Q128164111,6000000024222559563,Gottliebe Benigna De la Croix
Q128164113,6000000024222666301,Sophia Dorothea Conradi
Q128164115,6000000024222698806,Johanna Antoinette Henriette Conradi
Q128164116,6000000024222767504,Emilie Franzisca Conradi
Q128164118,6000000024222956615,Thusnelda Henriette Conradi
Q128164119,6000000024225361977,Ottilie Emma Conradi
