qid,classes,mul,en,ja,zh,ko,ar,he,ru,de,fr,es,pt,it,nl,sv,nb,da,fi,pl
Q37193314,Q101352,Depasqua,Depasqua,,,,,,,Depasqua,Depasqua,Depasqua,Depasqua,Depasqua,Depasqua,Depasqua,Depasqua,Depasqua,Depasqua,Depasqua
Q37193346,Q101352,Nauss,Nauss,,,,,,,Nauss,Nauss,Nauss,Nauss,Nauss,Nauss,Nauss,Nauss,Nauss,Nauss,Nauss
Q37193426,Q101352,Dejesusgarcia,Dejesusgarcia,,,,,,,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia,Dejesusgarcia
Q37193666,Q101352,Forthun,Forthun,,,,,,,Forthun,Forthun,Forthun,Forthun,Forthun,Forthun,Forthun,Forthun,Forthun,Forthun,Forthun
Q37193730,Q101352,Schwaab,Schwaab,,,,,,,Schwaab,Schwaab,Schwaab,Schwaab,Schwaab,Schwaab,Schwaab,Schwaab,Schwaab,Schwaab,Schwaab
Q37193826,Q101352,Oshins,Oshins,,,,,,,Oshins,Oshins,Oshins,Oshins,Oshins,Oshins,Oshins,Oshins,Oshins,Oshins,Oshins
Q37193890,Q101352,Tria,Tria,,,,,,,Tria,Tria,Tria,Tria,Tria,Tria,Tria,Tria,Tria,Tria,Tria
Q37194146,Q101352,Borishkevich,Borishkevich,,,,,,,Borishkevich,Borishkevich,Borishkevich,Borishkevich,Borishkevich,Borishkevich,Borishkevich,Borishkevich,Borishkevich,Borishkevich,Borishkevich
Q37194178,Q101352,Larosee,Larosee,,,,,,,Larosee,Larosee,Larosee,Larosee,Larosee,Larosee,Larosee,Larosee,Larosee,Larosee,Larosee
Q37194258,Q101352,Folven,Folven,,,,,,,Folven,Folven,Folven,Folven,Folven,Folven,Folven,Folven,Folven,Folven,Folven
Q37194306,Q101352,Simmerer,Simmerer,,,,,,,Simmerer,Simmerer,Simmerer,Simmerer,Simmerer,Simmerer,Simmerer,Simmerer,Simmerer,Simmerer,Simmerer
Q37194354,Q101352,Pettet,Pettet,,,,,,,Pettet,Pettet,Pettet,Pettet,Pettet,Pettet,Pettet,Pettet,Pettet,Pettet,Pettet
Q37194402,Q101352,Lavdas,Lavdas,,拉夫达斯,,,,,Lavdas,Lavdas,Lavdas,Lavdas,Lavdas,Lavdas,Lavdas,Lavdas,Lavdas,Lavdas,Lavdas
Q37194594,Q101352,Humiston,Humiston,,,,,,,Humiston,Humiston,Humiston,Humiston,Humiston,Humiston,Humiston,Humiston,Humiston,Humiston,Humiston
Q37194626,Q101352,Quirin,Quirin,,,,,,,Quirin,Quirin,Quirin,Quirin,Quirin,Quirin,Quirin,Quirin,Quirin,Quirin,Quirin
Q37194642,Q101352,Destino,Destino,,,,,,,Destino,Destino,Destino,Destino,Destino,Destino,Destino,Destino,Destino,Destino,Destino
Q37194818,Q101352,Kob,Kob,,,,,,,Kob,Kob,Kob,Kob,Kob,Kob,Kob,Kob,Kob,Kob,Kob
Q37194834,Q101352,Klatsky,Klatsky,,,,,,,Klatsky,Klatsky,Klatsky,Klatsky,Klatsky,Klatsky,Klatsky,Klatsky,Klatsky,Klatsky,Klatsky
Q37194866,Q101352,Alier,Alier,,,,,,,Alier,Alier,Alier,Alier,Alier,Alier,Alier,Alier,Alier,Alier,Alier
Q37194978,Q101352,Furqueron,Furqueron,,,,,,,Furqueron,Furqueron,Furqueron,Furqueron,Furqueron,Furqueron,Furqueron,Furqueron,Furqueron,Furqueron,Furqueron
Q37195074,Q101352,Longenbaugh,Longenbaugh,,,,,,,Longenbaugh,Longenbaugh,Longenbaugh,Longenbaugh,Longenbaugh,Longenbaugh,Longenbaugh,Longenbaugh,Longenbaugh,Longenbaugh,Longenbaugh
Q37195154,Q101352,Bahhur,Bahhur,,,,,,,Bahhur,Bahhur,Bahhur,Bahhur,Bahhur,Bahhur,Bahhur,Bahhur,Bahhur,Bahhur,Bahhur
Q37195170,Q101352,Glaude,Glaude,,,,,,,Glaude,Glaude,Glaude,Glaude,Glaude,Glaude,Glaude,Glaude,Glaude,Glaude,Glaude
Q37195234,Q101352,Anon,Anon,アノン,,,,,,Anon,Anon,Anon,Anon,Anon,Anon,Anon,Anon,Anon,Anon,Anon
Q37195266,Q101352,Holaday,Holaday,,,,,,,Holaday,Holaday,Holaday,Holaday,Holaday,Holaday,Holaday,Holaday,Holaday,Holaday,Holaday
Q37195330,Q101352,Gethers,Gethers,,,,,,,Gethers,Gethers,Gethers,Gethers,Gethers,Gethers,Gethers,Gethers,Gethers,Gethers,Gethers
Q37195378,Q101352,Wantuch,Wantuch,,,,,,,Wantuch,Wantuch,Wantuch,Wantuch,Wantuch,Wantuch,Wantuch,Wantuch,Wantuch,Wantuch,Wantuch
Q37195442,Q101352,Currey,Currey,,,,,,,Currey,Currey,Currey,Currey,Currey,Currey,Currey,Currey,Currey,Currey,Currey
Q37195538,Q101352,Kairis,Kairis,,,,,,,Kairis,Kairis,Kairis,Kairis,Kairis,Kairis,Kairis,Kairis,Kairis,Kairis,Kairis
Q37195682,Q101352,Leist,Leist,,,,,,,Leist,Leist,Leist,Leist,Leist,Leist,Leist,Leist,Leist,Leist,Leist
Q37195714,Q101352,Romain,Romain,,罗曼,,,,,Romain,Romain,Romain,Romain,Romain,Romain,Romain,Romain,Romain,Romain,Romain
Q37196018,Q101352,Reidmiller,Reidmiller,,,,,,,Reidmiller,Reidmiller,Reidmiller,Reidmiller,Reidmiller,Reidmiller,Reidmiller,Reidmiller,Reidmiller,Reidmiller,Reidmiller
Q37196338,Q101352,Jirik,Jirik,,,,,,,Jirik,Jirik,Jirik,Jirik,Jirik,Jirik,Jirik,Jirik,Jirik,Jirik,Jirik
Q37196530,Q101352,Landaker,Landaker,,,,,,,Landaker,Landaker,Landaker,Landaker,Landaker,Landaker,Landaker,Landaker,Landaker,Landaker,Landaker
Q37196610,Q101352,Koenes,Koenes,,,,,,,Koenes,Koenes,Koenes,Koenes,Koenes,Koenes,Koenes,Koenes,Koenes,Koenes,Koenes
Q37196674,Q101352,Haft,Haft,,,,,,,Haft,Haft,Haft,Haft,Haft,Haft,Haft,Haft,Haft,Haft,Haft
Q37197058,Q101352,Kurr,Kurr,,,,,,,Kurr,Kurr,Kurr,Kurr,Kurr,Kurr,Kurr,Kurr,Kurr,Kurr,Kurr
Q37197250,Q101352,Mosher,Mosher,,,,,,,Mosher,Mosher,Mosher,Mosher,Mosher,Mosher,Mosher,Mosher,Mosher,Mosher,Mosher
Q37197266,Q101352,Fletchall,Fletchall,,,,,,,Fletchall,Fletchall,Fletchall,Fletchall,Fletchall,Fletchall,Fletchall,Fletchall,Fletchall,Fletchall,Fletchall
Q37197330,Q101352,Sundown,Sundown,,,,,,,Sundown,Sundown,Sundown,Sundown,Sundown,Sundown,Sundown,Sundown,Sundown,Sundown,Sundown
Q37197346,Q101352,Puskarich,Puskarich,,,,,,,Puskarich,Puskarich,Puskarich,Puskarich,Puskarich,Puskarich,Puskarich,Puskarich,Puskarich,Puskarich,Puskarich
Q37197410,Q101352,Vanhaverbeke,Vanhaverbeke,,,,,,,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke,Vanhaverbeke
Q37197826,Q101352,Slais,Slais,,,,,,,Slais,Slais,Slais,Slais,Slais,Slais,Slais,Slais,Slais,Slais,Slais
Q37197922,Q101352,Redepenning,Redepenning,,,,,,,Redepenning,Redepenning,Redepenning,Redepenning,Redepenning,Redepenning,Redepenning,Redepenning,Redepenning,Redepenning,Redepenning
Q37197954,Q101352,Ayuk,Ayuk,,,,,,,Ayuk,Ayuk,Ayuk,Ayuk,Ayuk,Ayuk,Ayuk,Ayuk,Ayuk,Ayuk,Ayuk
Q37198066,Q101352,Helmey,Helmey,,,,,,,Helmey,Helmey,Helmey,Helmey,Helmey,Helmey,Helmey,Helmey,Helmey,Helmey,Helmey
Q37198258,Q101352,Rorvig,Rorvig,,,,,,,Rorvig,Rorvig,Rorvig,Rorvig,Rorvig,Rorvig,Rorvig,Rorvig,Rorvig,Rorvig,Rorvig
Q37198274,Q101352,Calara,Calara,,,,,,,Calara,Calara,Calara,Calara,Calara,Calara,Calara,Calara,Calara,Calara,Calara
Q37198418,Q101352,Soniat,Soniat,,索尼亚特,,,,,Soniat,Soniat,Soniat,Soniat,Soniat,Soniat,Soniat,Soniat,Soniat,Soniat,Soniat
Q37198450,Q101352,Brouillette,Brouillette,,,,,,,Brouillette,Brouillette,Brouillette,Brouillette,Brouillette,Brouillette,Brouillette,Brouillette,Brouillette,Brouillette,Brouillette
Q37198482,Q101352,Hamrock,Hamrock,,,,,,,Hamrock,Hamrock,Hamrock,Hamrock,Hamrock,Hamrock,Hamrock,Hamrock,Hamrock,Hamrock,Hamrock
Q37198706,Q101352,Dulak,Dulak,,,,,,,Dulak,Dulak,Dulak,Dulak,Dulak,Dulak,Dulak,Dulak,Dulak,Dulak,Dulak
Q37198754,Q101352,Folkins,Folkins,,,,,,,Folkins,Folkins,Folkins,Folkins,Folkins,Folkins,Folkins,Folkins,Folkins,Folkins,Folkins
Q37198802,Q101352,Klueber,Klueber,,,,,,,Klueber,Klueber,Klueber,Klueber,Klueber,Klueber,Klueber,Klueber,Klueber,Klueber,Klueber
Q37198898,Q101352,Heddlesten,Heddlesten,,,,,,,Heddlesten,Heddlesten,Heddlesten,Heddlesten,Heddlesten,Heddlesten,Heddlesten,Heddlesten,Heddlesten,Heddlesten,Heddlesten
Q37198994,Q101352,Feggans,Feggans,,,,,,,Feggans,Feggans,Feggans,Feggans,Feggans,Feggans,Feggans,Feggans,Feggans,Feggans,Feggans
Q37199394,Q101352,Pflager,Pflager,,,,,,,Pflager,Pflager,Pflager,Pflager,Pflager,Pflager,Pflager,Pflager,Pflager,Pflager,Pflager
Q37199602,Q101352,Zinniel,Zinniel,,,,,,,Zinniel,Zinniel,Zinniel,Zinniel,Zinniel,Zinniel,Zinniel,Zinniel,Zinniel,Zinniel,Zinniel
Q37199762,Q101352,Vike,Vike,,,,,,,Vike,Vike,Vike,Vike,Vike,Vike,Vike,Vike,Vike,Vike,Vike
Q37199842,Q101352,Vanveen,Vanveen,,,,,,,Vanveen,Vanveen,Vanveen,Vanveen,Vanveen,Vanveen,Vanveen,Vanveen,Vanveen,Vanveen,Vanveen
Q37200034,Q101352,Leba,Leba,,,,,,,Leba,Leba,Leba,Leba,Leba,Leba,Leba,Leba,Leba,Leba,Leba
Q37200226,Q101352,Schaan,Schaan,,,,,,,Schaan,Schaan,Schaan,Schaan,Schaan,Schaan,Schaan,Schaan,Schaan,Schaan,Schaan
Q37200258,Q101352,Danieli,Danieli,,,,,דניאלי,,Danieli,Danieli,Danieli,Danieli,Danieli,Danieli,Danieli,Danieli,Danieli,Danieli,Danieli
Q37200562,Q101352,Emenecker,Emenecker,,,,,,,Emenecker,Emenecker,Emenecker,Emenecker,Emenecker,Emenecker,Emenecker,Emenecker,Emenecker,Emenecker,Emenecker
Q37200690,Q101352,Galaz,Galaz,,,,,,,Galaz,Galaz,Galaz,Galaz,Galaz,Galaz,Galaz,Galaz,Galaz,Galaz,Galaz
Q37200706,Q101352,Laplaunt,Laplaunt,,,,,,,Laplaunt,Laplaunt,Laplaunt,Laplaunt,Laplaunt,Laplaunt,Laplaunt,Laplaunt,Laplaunt,Laplaunt,Laplaunt
Q37200834,Q101352,Momot,Momot,,,,,,Момот,Momot,Momot,Momot,Momot,Momot,Momot,Momot,Momot,Momot,Momot,Momot
Q37200882,Q101352,Zieglmeier,Zieglmeier,,,,,,,Zieglmeier,Zieglmeier,Zieglmeier,Zieglmeier,Zieglmeier,Zieglmeier,Zieglmeier,Zieglmeier,Zieglmeier,Zieglmeier,Zieglmeier
Q37201026,Q101352,Thyen,Thyen,,,,,,,Thyen,Thyen,Thyen,Thyen,Thyen,Thyen,Thyen,Thyen,Thyen,Thyen,Thyen
Q37201298,Q101352,Medearis,Medearis,,米迪里斯,,,,,Medearis,Medearis,Medearis,Medearis,Medearis,Medearis,Medearis,Medearis,Medearis,Medearis,Medearis
Q37201394,Q101352,Kowall,Kowall,,,,,,,Kowall,Kowall,Kowall,Kowall,Kowall,Kowall,Kowall,Kowall,Kowall,Kowall,Kowall
Q37201602,Q101352,Brau,Brau,,,,,,,Brau,Brau,Brau,Brau,Brau,Brau,Brau,Brau,Brau,Brau,Brau
Q37201634,Q101352,Schoeneweis,Schoeneweis,,,,,,,Schoeneweis,Schoeneweis,Schoeneweis,Schoeneweis,Schoeneweis,Schoeneweis,Schoeneweis,Schoeneweis,Schoeneweis,Schoeneweis,Schoeneweis
Q37201778,Q101352,Yurman,Yurman,,,,,,,Yurman,Yurman,Yurman,Yurman,Yurman,Yurman,Yurman,Yurman,Yurman,Yurman,Yurman
Q37202002,Q101352,Gollon,Gollon,,,,,,,Gollon,Gollon,Gollon,Gollon,Gollon,Gollon,Gollon,Gollon,Gollon,Gollon,Gollon
Q37202130,Q101352,Kiecker,Kiecker,,,,,,,Kiecker,Kiecker,Kiecker,Kiecker,Kiecker,Kiecker,Kiecker,Kiecker,Kiecker,Kiecker,Kiecker
Q37202274,Q101352,Foti,Foti,,福蒂,,,פוטי,,Foti,Foti,Foti,Foti,Foti,Foti,Foti,Foti,Foti,Foti,Foti
Q37202322,Q101352,Goveia,Goveia,,,,,,,Goveia,Goveia,Goveia,Goveia,Goveia,Goveia,Goveia,Goveia,Goveia,Goveia,Goveia
Q37202386,Q101352,Kube,Kube,,库贝,,,,,Kube,Kube,Kube,Kube,Kube,Kube,Kube,Kube,Kube,Kube,Kube
Q37202498,Q101352,Zumwalt,Zumwalt,,,,,,,Zumwalt,Zumwalt,Zumwalt,Zumwalt,Zumwalt,Zumwalt,Zumwalt,Zumwalt,Zumwalt,Zumwalt,Zumwalt
Q37202530,Q101352,Groenewold,Groenewold,,格吕能沃尔德,,,,,Groenewold,Groenewold,Groenewold,Groenewold,Groenewold,Groenewold,Groenewold,Groenewold,Groenewold,Groenewold,Groenewold
Q37202674,Q101352,Quinoes,Quinoes,,,,,,,Quinoes,Quinoes,Quinoes,Quinoes,Quinoes,Quinoes,Quinoes,Quinoes,Quinoes,Quinoes,Quinoes
Q37203042,Q101352,Solorzano,Solorzano,,索洛萨诺,,,,,Solorzano,Solorzano,Solorzano,Solorzano,Solorzano,Solorzano,Solorzano,Solorzano,Solorzano,Solorzano,Solorzano
Q37203122,Q101352,Gomeztorres,Gomeztorres,,,,,,,Gomeztorres,Gomeztorres,Gomeztorres,Gomeztorres,Gomeztorres,Gomeztorres,Gomeztorres,Gomeztorres,Gomeztorres,Gomeztorres,Gomeztorres
Q37203186,Q101352,Iszler,Iszler,,,,,,,Iszler,Iszler,Iszler,Iszler,Iszler,Iszler,Iszler,Iszler,Iszler,Iszler,Iszler
Q37203202,Q101352,Peroni,Peroni,,佩罗尼,,,,,Peroni,Peroni,Peroni,Peroni,Peroni,Peroni,Peroni,Peroni,Peroni,Peroni,Peroni
Q37203218,Q101352,Aguallo,Aguallo,,,,,,,Aguallo,Aguallo,Aguallo,Aguallo,Aguallo,Aguallo,Aguallo,Aguallo,Aguallo,Aguallo,Aguallo
Q37203362,Q101352,Esty,Esty,,,,,,,Esty,Esty,Esty,Esty,Esty,Esty,Esty,Esty,Esty,Esty,Esty
Q37203554,Q101352,Morken,Morken,,莫肯,,,,,Morken,Morken,Morken,Morken,Morken,Morken,Morken,Morken,Morken,Morken,Morken
Q37203650,Q101352,McLamore,McLamore,,麦克拉莫尔,,,,,McLamore,McLamore,McLamore,McLamore,McLamore,McLamore,McLamore,McLamore,McLamore,McLamore,McLamore
Q37203682,Q101352,Coduto,Coduto,,,,,,,Coduto,Coduto,Coduto,Coduto,Coduto,Coduto,Coduto,Coduto,Coduto,Coduto,Coduto
Q37203794,Q101352,Raspotnik,Raspotnik,ラスポトニク,,,,,,Raspotnik,Raspotnik,Raspotnik,Raspotnik,Raspotnik,Raspotnik,Raspotnik,Raspotnik,Raspotnik,Raspotnik,Raspotnik
Q37203906,"Q12308941,Q101352",Maatouk,Maatouk,,,,معتوق,,,Maatouk,Maatouk,Maatouk,Maatouk,Maatouk,Maatouk,Maatouk,Maatouk,Maatouk,Maatouk,Maatouk
Q37204258,Q101352,Iselt,Iselt,,,,,,,Iselt,Iselt,Iselt,Iselt,Iselt,Iselt,Iselt,Iselt,Iselt,Iselt,Iselt
Q37204306,Q101352,Mananquil,Mananquil,,,,,,,Mananquil,Mananquil,Mananquil,Mananquil,Mananquil,Mananquil,Mananquil,Mananquil,Mananquil,Mananquil,Mananquil
Q37204338,Q101352,Pageau,Pageau,,,,,,,Pageau,Pageau,Pageau,Pageau,Pageau,Pageau,Pageau,Pageau,Pageau,Pageau,Pageau
Q37204354,Q101352,Batko,Batko,,,,,,,Batko,Batko,Batko,Batko,Batko,Batko,Batko,Batko,Batko,Batko,Batko
Q37204402,Q101352,Segebart,Segebart,,,,,,,Segebart,Segebart,Segebart,Segebart,Segebart,Segebart,Segebart,Segebart,Segebart,Segebart,Segebart
Q37204498,Q101352,Kallhoff,Kallhoff,,,,,,,Kallhoff,Kallhoff,Kallhoff,Kallhoff,Kallhoff,Kallhoff,Kallhoff,Kallhoff,Kallhoff,Kallhoff,Kallhoff
Q37204690,Q101352,Buckheit,Buckheit,,,,,,,Buckheit,Buckheit,Buckheit,Buckheit,Buckheit,Buckheit,Buckheit,Buckheit,Buckheit,Buckheit,Buckheit
Q37204834,Q101352,Fresia,Fresia,,,,,,,Fresia,Fresia,Fresia,Fresia,Fresia,Fresia,Fresia,Fresia,Fresia,Fresia,Fresia
Q37204962,Q101352,Yearout,Yearout,,,,,,,Yearout,Yearout,Yearout,Yearout,Yearout,Yearout,Yearout,Yearout,Yearout,Yearout,Yearout
Q37205106,Q101352,Kilby,Kilby,,,,,,,Kilby,Kilby,Kilby,Kilby,Kilby,Kilby,Kilby,Kilby,Kilby,Kilby,Kilby
Q37205218,Q101352,Ekern,Ekern,,,,,,,Ekern,Ekern,Ekern,Ekern,Ekern,Ekern,Ekern,Ekern,Ekern,Ekern,Ekern
Q37205282,Q101352,Catrell,Catrell,,,,,,,Catrell,Catrell,Catrell,Catrell,Catrell,Catrell,Catrell,Catrell,Catrell,Catrell,Catrell
Q37205346,Q101352,Piepgras,Piepgras,,,,,,,Piepgras,Piepgras,Piepgras,Piepgras,Piepgras,Piepgras,Piepgras,Piepgras,Piepgras,Piepgras,Piepgras
Q37205490,Q101352,Holtberg,Holtberg,,,,,,,Holtberg,Holtberg,Holtberg,Holtberg,Holtberg,Holtberg,Holtberg,Holtberg,Holtberg,Holtberg,Holtberg
Q37205986,Q101352,Jovicic,Jovicic,,,,,,,Jovicic,Jovicic,Jovicic,Jovicic,Jovicic,Jovicic,Jovicic,Jovicic,Jovicic,Jovicic,Jovicic
Q37206066,Q101352,Debard,Debard,,,,,,,Debard,Debard,Debard,Debard,Debard,Debard,Debard,Debard,Debard,Debard,Debard
Q37206130,Q101352,Ivicic,Ivicic,,,,,,,Ivicic,Ivicic,Ivicic,Ivicic,Ivicic,Ivicic,Ivicic,Ivicic,Ivicic,Ivicic,Ivicic
Q37206178,Q101352,Peveto,Peveto,,,,,,,Peveto,Peveto,Peveto,Peveto,Peveto,Peveto,Peveto,Peveto,Peveto,Peveto,Peveto
Q37206226,Q101352,Cerisier,Cerisier,スリジエ,,,,,,Cerisier,Cerisier,Cerisier,Cerisier,Cerisier,Cerisier,Cerisier,Cerisier,Cerisier,Cerisier,Cerisier
Q37206306,Q101352,Dellarocca,Dellarocca,,,,,,,Dellarocca,Dellarocca,Dellarocca,Dellarocca,Dellarocca,Dellarocca,Dellarocca,Dellarocca,Dellarocca,Dellarocca,Dellarocca
Q37206434,Q101352,Rothenhoefer,Rothenhoefer,,,,,,,Rothenhoefer,Rothenhoefer,Rothenhoefer,Rothenhoefer,Rothenhoefer,Rothenhoefer,Rothenhoefer,Rothenhoefer,Rothenhoefer,Rothenhoefer,Rothenhoefer
Q37206466,Q101352,Pickhardt,Pickhardt,,,,,,,Pickhardt,Pickhardt,Pickhardt,Pickhardt,Pickhardt,Pickhardt,Pickhardt,Pickhardt,Pickhardt,Pickhardt,Pickhardt
Q37206546,Q101352,Riales,Riales,,里亚莱斯,,,,,Riales,Riales,Riales,Riales,Riales,Riales,Riales,Riales,Riales,Riales,Riales
Q37206690,Q101352,Jimmy,Jimmy,ジミー,吉米,,,,,Jimmy,Jimmy,Jimmy,Jimmy,Jimmy,Jimmy,Jimmy,Jimmy,Jimmy,Jimmy,Jimmy
Q37206770,Q101352,Set,Set,,塞特,,,,,Set,Set,Set,Set,Set,Set,Set,Set,Set,Set,Set
Q37206786,Q101352,Comellas,Comellas,,,,,,,Comellas,Comellas,Comellas,Comellas,Comellas,Comellas,Comellas,Comellas,Comellas,Comellas,Comellas
Q37206882,Q101352,Infelise,Infelise,,因费莱利斯,,,,,Infelise,Infelise,Infelise,Infelise,Infelise,Infelise,Infelise,Infelise,Infelise,Infelise,Infelise
Q37206962,Q101352,Kurland,Kurland,,,,,,,Kurland,Kurland,Kurland,Kurland,Kurland,Kurland,Kurland,Kurland,Kurland,Kurland,Kurland
Q37206994,Q101352,Crago,Crago,,,,,,,Crago,Crago,Crago,Crago,Crago,Crago,Crago,Crago,Crago,Crago,Crago
Q37207058,Q101352,Wruck,Wruck,,,,,,,Wruck,Wruck,Wruck,Wruck,Wruck,Wruck,Wruck,Wruck,Wruck,Wruck,Wruck
Q37207218,Q101352,Goodgion,Goodgion,,,,,,,Goodgion,Goodgion,Goodgion,Goodgion,Goodgion,Goodgion,Goodgion,Goodgion,Goodgion,Goodgion,Goodgion
Q37207490,Q101352,Bisping,Bisping,,,,,,,Bisping,Bisping,Bisping,Bisping,Bisping,Bisping,Bisping,Bisping,Bisping,Bisping,Bisping
Q37207794,Q101352,Burckhalter,Burckhalter,,,,,,,Burckhalter,Burckhalter,Burckhalter,Burckhalter,Burckhalter,Burckhalter,Burckhalter,Burckhalter,Burckhalter,Burckhalter,Burckhalter
Q37207906,Q101352,Machan,Machan,,,,,,,Machan,Machan,Machan,Machan,Machan,Machan,Machan,Machan,Machan,Machan,Machan
Q37207986,Q101352,Adriatico,Adriatico,,,,,,,Adriatico,Adriatico,Adriatico,Adriatico,Adriatico,Adriatico,Adriatico,Adriatico,Adriatico,Adriatico,Adriatico
Q37208210,Q101352,Pichotta,Pichotta,,,,,,,Pichotta,Pichotta,Pichotta,Pichotta,Pichotta,Pichotta,Pichotta,Pichotta,Pichotta,Pichotta,Pichotta
Q37208242,Q101352,Allerding,Allerding,,,,,,,Allerding,Allerding,Allerding,Allerding,Allerding,Allerding,Allerding,Allerding,Allerding,Allerding,Allerding
Q37208274,Q101352,Misenheimer,Misenheimer,,,,,,,Misenheimer,Misenheimer,Misenheimer,Misenheimer,Misenheimer,Misenheimer,Misenheimer,Misenheimer,Misenheimer,Misenheimer,Misenheimer
Q37208370,Q101352,Dyjak,Dyjak,,,,,,,Dyjak,Dyjak,Dyjak,Dyjak,Dyjak,Dyjak,Dyjak,Dyjak,Dyjak,Dyjak,Dyjak
Q37208418,Q101352,Rozic,Rozic,,,,,,,Rozic,Rozic,Rozic,Rozic,Rozic,Rozic,Rozic,Rozic,Rozic,Rozic,Rozic
Q37208626,Q101352,Vennard,Vennard,,,,,,,Vennard,Vennard,Vennard,Vennard,Vennard,Vennard,Vennard,Vennard,Vennard,Vennard,Vennard
Q37208754,Q101352,Madvig,Madvig,,,,,,Мадвиг,Madvig,Madvig,Madvig,Madvig,Madvig,Madvig,Madvig,Madvig,Madvig,Madvig,Madvig
Q37209058,Q101352,Wascavage,Wascavage,,,,,,,Wascavage,Wascavage,Wascavage,Wascavage,Wascavage,Wascavage,Wascavage,Wascavage,Wascavage,Wascavage,Wascavage
Q37209106,Q101352,Lupori,Lupori,,,,,,,Lupori,Lupori,Lupori,Lupori,Lupori,Lupori,Lupori,Lupori,Lupori,Lupori,Lupori
Q37209202,Q101352,Thewes,Thewes,,,,,,Тевес,Thewes,Thewes,Thewes,Thewes,Thewes,Thewes,Thewes,Thewes,Thewes,Thewes,Thewes
Q37209234,Q101352,Yahl,Yahl,,,,,,,Yahl,Yahl,Yahl,Yahl,Yahl,Yahl,Yahl,Yahl,Yahl,Yahl,Yahl
Q37209602,Q101352,Depping,Depping,,,,,,,Depping,Depping,Depping,Depping,Depping,Depping,Depping,Depping,Depping,Depping,Depping
Q37209698,Q101352,Loibl,Loibl,,洛布尔,,,,,Loibl,Loibl,Loibl,Loibl,Loibl,Loibl,Loibl,Loibl,Loibl,Loibl,Loibl
Q37209746,Q101352,Condran,Condran,,,,,,,Condran,Condran,Condran,Condran,Condran,Condran,Condran,Condran,Condran,Condran,Condran
Q37209874,Q101352,Razer,Razer,,,,,,,Razer,Razer,Razer,Razer,Razer,Razer,Razer,Razer,Razer,Razer,Razer
Q37209906,Q101352,Josma,Josma,,,,,,,Josma,Josma,Josma,Josma,Josma,Josma,Josma,Josma,Josma,Josma,Josma
Q37209938,Q101352,Salpietro,Salpietro,,,,,,,Salpietro,Salpietro,Salpietro,Salpietro,Salpietro,Salpietro,Salpietro,Salpietro,Salpietro,Salpietro,Salpietro
Q37209986,Q101352,Ethen,Ethen,,,,,,,Ethen,Ethen,Ethen,Ethen,Ethen,Ethen,Ethen,Ethen,Ethen,Ethen,Ethen
Q37210258,Q101352,Stablein,Stablein,,,,,,,Stablein,Stablein,Stablein,Stablein,Stablein,Stablein,Stablein,Stablein,Stablein,Stablein,Stablein
Q37210274,Q101352,Isom,Isom,,,,,,,Isom,Isom,Isom,Isom,Isom,Isom,Isom,Isom,Isom,Isom,Isom
Q37210338,Q101352,Tessari,Tessari,,泰萨里,,,,,Tessari,Tessari,Tessari,Tessari,Tessari,Tessari,Tessari,Tessari,Tessari,Tessari,Tessari
Q37210658,Q101352,Kaschak,Kaschak,,,,,,,Kaschak,Kaschak,Kaschak,Kaschak,Kaschak,Kaschak,Kaschak,Kaschak,Kaschak,Kaschak,Kaschak
Q37210674,Q101352,Domanski,Domanski,,,,,,,Domanski,Domanski,Domanski,Domanski,Domanski,Domanski,Domanski,Domanski,Domanski,Domanski,Domanski
Q37210770,Q101352,Bohnen,Bohnen,,,,,,,Bohnen,Bohnen,Bohnen,Bohnen,Bohnen,Bohnen,Bohnen,Bohnen,Bohnen,Bohnen,Bohnen
Q37210898,Q101352,Peerenboom,Peerenboom,,,,,,,Peerenboom,Peerenboom,Peerenboom,Peerenboom,Peerenboom,Peerenboom,Peerenboom,Peerenboom,Peerenboom,Peerenboom,Peerenboom
Q37210962,Q101352,,Regidor,,,,,,,Regidor,Regidor,Regidor,Regidor,Regidor,Regidor,Regidor,Regidor,Regidor,Regidor,Regidor
Q37211026,Q101352,Roblez,Roblez,,,,,,,Roblez,Roblez,Roblez,Roblez,Roblez,Roblez,Roblez,Roblez,Roblez,Roblez,Roblez
Q37211058,Q101352,Ilgen,Ilgen,,,,,,,Ilgen,Ilgen,Ilgen,Ilgen,Ilgen,Ilgen,Ilgen,Ilgen,Ilgen,Ilgen,Ilgen
Q37211154,Q101352,Groeper,Groeper,,,,,,,Groeper,Groeper,Groeper,Groeper,Groeper,Groeper,Groeper,Groeper,Groeper,Groeper,Groeper
Q37211250,Q101352,Leversee,Leversee,,,,,,,Leversee,Leversee,Leversee,Leversee,Leversee,Leversee,Leversee,Leversee,Leversee,Leversee,Leversee
