geni_id,name_index,scripts,name_raw,display_name,nsfx,nsfx_in_display_name,qid,wikidata_en,label_keeps_nsfx
6000000012645776373,2,Latin,Francesco /Verasis/ 6° Conte di Castiglione,Francesco Verasis 6° Conte di Castiglione,6° Conte di Castiglione,yes,Q43288811,Francesco Verasis Asinari! 6th Count of Castiglione,some
6000000012645804368,0,Latin,Giorgio Clemente /Verasis Asinari/ 10° Conte di Costigliole,Giorgio Clemente Verasis Asinari 10° Conte di Costigliole,10° Conte di Costigliole,yes,,,
6000000012646050867,0,Latin,Marie Clotilde Elisabeth Louise /de-Riquet-de-Caraman-Chimay/ Comtesse de Caraman,Marie Clotilde Elisabeth Louise de-Riquet-de-Caraman-Chimay Comtesse de Caraman,Comtesse de Caraman,yes,Q3291732,"Marie-Clotilde-Elisabeth Louise de Riquet, comtesse de Mercy-Argenteau",some
6000000012646098193,0,Latin,Mnasikritos de /Thera/ of Thera,Mnasikritos de Thera of Thera,of Thera,yes,,,
6000000012646217408,0,Latin,Kleitosthenes /de Thera/ of Thera,Kleitosthenes de Thera of Thera,of Thera,yes,,,
6000000012646297203,0,Latin,Kleitosthenes de /Thera/ of Thera,Kleitosthenes de Thera of Thera,of Thera,yes,,,
6000000012646298208,0,Latin,Asclepias de /Thera/ of Thera,Asclepias de Thera of Thera,of Thera,yes,,,
6000000012646314978,0,Latin,Ramon Folc 'el Prohom' /de Cardona/ XX vescomte de Cardona,Ramon Folc 'el Prohom' de Cardona XX vescomte de Cardona,XX vescomte de Cardona,yes,,,
6000000012646717606,0,Latin,Ramon II /de Anglesola i Pallars/ V Barón de Bellpuig,Ramon II de Anglesola i Pallars V Barón de Bellpuig,V Barón de Bellpuig,yes,,,
6000000012653113520,2,Han,桓 /趙/ 一,桓 趙 一,一,yes,Q7488,Emperor Qinzong of Song,none
6000000012653136468,2,Han,佶 /趙/ 十一,佶 趙 十一,十一,yes,Q7486,Emperor Huizong of Song,none
6000000012653535544,2,Han,愭 /杭州錢塘/ 一,愭 杭州錢塘 一,一,yes,Q16075300,Zhao Qi,none
6000000012656177553,0,Latin,"Pedro ""Queen's Lover"" /González de Lara/ Conde","Pedro ""Queen's Lover"" González de Lara Conde",Conde,yes,,,
6000000012656177553,1,Latin,"Pedro ""Queen's Lover"" /González de Lara/ Conde de Lara","Pedro ""Queen's Lover"" González de Lara Conde de Lara",Conde de Lara,yes,,,
6000000012656404622,0,Latin,Fernando /Pérez de Traba/ Conde de Trastámara,Fernando Pérez de Traba Conde de Trastámara,Conde de Trastámara,yes,,,
6000000012656711620,0,Latin,Rodrigo /Pérez de Lara/ conde,Rodrigo Pérez de Lara conde,conde,yes,,,
6000000012657113432,0,Latin,Antoine /de Billy/ seigneur d'Yvor,Antoine de Billy seigneur d'Yvor,seigneur d'Yvor,yes,,,
6000000012657938501,0,Latin,Jaume /de Prades/ Virrey de Sicilia,Jaume de Prades Virrey de Sicilia,Virrey de Sicilia,yes,,,
6000000012657997160,0,Latin,Ponç IV /de Cabrera/ Vizconde de Cabrera y Bas,Ponç IV de Cabrera Vizconde de Cabrera y Bas,Vizconde de Cabrera y Bas,yes,,,
6000000012658485347,0,Latin,Hug I (Hugues) /de Fenouillet/ XIV vescomte de Fenollet,Hug I (Hugues) de Fenouillet XIV vescomte de Fenollet,XIV vescomte de Fenollet,yes,,,
6000000012658599323,0,Latin,Pere VI /de Saissac/ XV vescomte de Fenollet,Pere VI de Saissac XV vescomte de Fenollet,XV vescomte de Fenollet,yes,,,
6000000012658599323,1,Latin,Pedro /de Saissac/ XV Vescomte de Fenollet,Pedro de Saissac XV Vescomte de Fenollet,XV Vescomte de Fenollet,yes,,,
6000000012658645050,0,Latin,"Andreu I /de Fenollet i Saportella/ III vescomte d'Illa, IV vescomte de Canet","Andreu I de Fenollet i Saportella III vescomte d'Illa, IV vescomte de Canet","III vescomte d'Illa, IV vescomte de Canet",yes,,,
6000000012658905620,0,Latin,"Pere VII /de Fenollet i de Canet/ II vescomte d'Illa, III vescomte de Canet","Pere VII de Fenollet i de Canet II vescomte d'Illa, III vescomte de Canet","II vescomte d'Illa, III vescomte de Canet",yes,,,
6000000012659332708,0,Latin,"Pere VIII /de Fenollet/ IV vescomte d'Illa, V vescomte de Canet","Pere VIII de Fenollet IV vescomte d'Illa, V vescomte de Canet","IV vescomte d'Illa, V vescomte de Canet",yes,,,
6000000012659389314,0,Latin,Pere II Galcerán /de Pinós/ Barón de Pinos y Mataplana,Pere II Galcerán de Pinós Barón de Pinos y Mataplana,Barón de Pinos y Mataplana,yes,,,
6000000012659431245,0,Latin,Marquesa /de Saportella i Pinós/ Baronesa de Lluçà y la Portella,Marquesa de Saportella i Pinós Baronesa de Lluçà y la Portella,Baronesa de Lluçà y la Portella,yes,,,
6000000012661137399,0,Latin,Hug Roger II /de Pallars Sobirà i de Cruïlles/ comte de Pallars Sobirà,Hug Roger II de Pallars Sobirà i de Cruïlles comte de Pallars Sobirà,comte de Pallars Sobirà,yes,,,
6000000012663902503,0,Latin+Masculine,Rui Gomes /Gomes da Silva/ 1º alcaide de Campo Maior,Rui Gomes Gomes da Silva 1º alcaide de Campo Maior,1º alcaide de Campo Maior,yes,,,
6000000012664389102,0,Latin,Diogo /de Sousa de Vasconcellos/ comendador da Lourinhã,Diogo de Sousa de Vasconcellos comendador da Lourinhã,comendador da Lourinhã,yes,,,
6000000012664422954,0,Latin,Manuel /de Sousa de Vasconcelos/ Alcaide-mór de Pombal,Manuel de Sousa de Vasconcelos Alcaide-mór de Pombal,Alcaide-mór de Pombal,yes,,,
6000000012664526709,0,Latin,"Simão /de Sousa Ribeiro/ alcaide-mór de Pombal, senhor da Moita","Simão de Sousa Ribeiro alcaide-mór de Pombal, senhor da Moita","alcaide-mór de Pombal, senhor da Moita",yes,,,
6000000012664533943,0,Latin+Masculine,Simão /Gonçalves da Câmara/ 3º conde da Calheta,Simão Gonçalves da Câmara 3º conde da Calheta,3º conde da Calheta,yes,,,
6000000012664636626,0,Latin,Mariana /de Lancastre Vasconcelos e Câmara/ Condessa de Castelo Melhor,Mariana de Lancastre Vasconcelos e Câmara Condessa de Castelo Melhor,Condessa de Castelo Melhor,yes,,,
6000000012664655450,0,Latin,Fernão /Cabral/ alcaide-mór de Belmonte,Fernão Cabral alcaide-mór de Belmonte,alcaide-mór de Belmonte,yes,,,
6000000012664700814,0,Latin+Masculine,Lourenço /Pires de Tavora/ 1º senhor do morgado de Caparica,Lourenço Pires de Tavora 1º senhor do morgado de Caparica,1º senhor do morgado de Caparica,yes,,,
6000000012664713947,0,Latin,Fernão /de Sousa Camelo/ senhor de Roças,Fernão de Sousa Camelo senhor de Roças,senhor de Roças,yes,,,
6000000012664768532,0,Latin,"Fernão /de Sousa/ o da Botelha, senhor da terra de Roças","Fernão de Sousa o da Botelha, senhor da terra de Roças","o da Botelha, senhor da terra de Roças",yes,,,
6000000012664962984,0,Latin+Masculine,Rui /Mendes de Vasconcelos/ 1º conde de Castelo Melhor,Rui Mendes de Vasconcelos 1º conde de Castelo Melhor,1º conde de Castelo Melhor,yes,,,
6000000012665086525,0,Latin+Masculine,Rui /Mendes de Vasconcelos/ 6º senhor de Figueiró,Rui Mendes de Vasconcelos 6º senhor de Figueiró,6º senhor de Figueiró,yes,,,
6000000012665102286,0,Latin+Masculine,João /Gonçalves da Câmara/ 2º conde da Calheta,João Gonçalves da Câmara 2º conde da Calheta,2º conde da Calheta,yes,,,
6000000012665148273,0,Latin,Isabel /de Menezes/ a Formosa,Isabel de Menezes a Formosa,a Formosa,yes,,,
6000000012667682550,0,Latin,Jacob /Mann/ II,Jacob Mann II,II,yes,,,
6000000012668562356,0,Latin,Alexander /Brown/ Sr,Alexander Brown Sr,Sr,yes,,,
6000000012670933786,0,Latin,Guillem I /de Cardona y Urgel/ V vescomte de Cardona,Guillem I de Cardona y Urgel V vescomte de Cardona,V vescomte de Cardona,yes,,,
6000000012672593869,0,Latin,Ramon Folc VIII /de Cardona/ XVIII vescomte de Cardona,Ramon Folc VIII de Cardona XVIII vescomte de Cardona,XVIII vescomte de Cardona,yes,,,
6000000012675407352,0,Latin+Masculine,Rui /Gomes da Silva/ 4º  alcaide de Campo Maior,Rui Gomes da Silva 4º alcaide de Campo Maior,4º  alcaide de Campo Maior,yes,,,
6000000012675444149,0,Latin,Antonio /de Vasconcelos e Sousa/ bispo de Lamego e Coimbra,Antonio de Vasconcelos e Sousa bispo de Lamego e Coimbra,bispo de Lamego e Coimbra,yes,,,
6000000012675453756,0,Latin,Antonio /da Silva/ senhor do Morgado de Xevora,Antonio da Silva senhor do Morgado de Xevora,senhor do Morgado de Xevora,yes,,,
6000000012675484384,0,Latin+Masculine,Afonso /Teles da Silva/ 3º alcaide-mór de Campo Maior e Ouguela,Afonso Teles da Silva 3º alcaide-mór de Campo Maior e Ouguela,3º alcaide-mór de Campo Maior e Ouguela,yes,,,
6000000012675537674,0,Latin,Fernão /Gomes da Silva/ alcaide-mór de Alter do Chão,Fernão Gomes da Silva alcaide-mór de Alter do Chão,alcaide-mór de Alter do Chão,yes,,,
6000000012675634239,0,Latin,Pedro /da Silva de Menezes/ Alcalde-Mor De Elvas,Pedro da Silva de Menezes Alcalde-Mor De Elvas,Alcalde-Mor De Elvas,yes,,,
6000000012675638340,0,Latin+Masculine,Luis /de Vasconcelos e Sousa/ 3º conde de Castelo Melhor,Luis de Vasconcelos e Sousa 3º conde de Castelo Melhor,3º conde de Castelo Melhor,yes,,,
6000000012675649485,0,Latin,"Maria /de Vasconcelos e Sousa/ freira no convento de Carnide, Lisboa","Maria de Vasconcelos e Sousa freira no convento de Carnide, Lisboa","freira no convento de Carnide, Lisboa",yes,,,
6000000012675790548,0,Latin+Masculine,Joane /Mendes de Oliveira/ 11º senhor do morgado de Oliveira,Joane Mendes de Oliveira 11º senhor do morgado de Oliveira,11º senhor do morgado de Oliveira,yes,,,
6000000012675825397,0,Latin,Bernardim /de Tavora e Sousa/ senhor das ilhas do Fogo e S. Antão,Bernardim de Tavora e Sousa senhor das ilhas do Fogo e S. Antão,senhor das ilhas do Fogo e S. Antão,yes,,,
6000000012676002502,0,Latin+Masculine,João /Mascarenhas/ 2º senhor de Lavre e Estepa,João Mascarenhas 2º senhor de Lavre e Estepa,2º senhor de Lavre e Estepa,yes,,,
6000000012676359309,0,Latin+Masculine,Afonso de Vasconcelos e Sousa /Cunha Câmara Faro e Veiga/ 5º conde de Calheta,Afonso de Vasconcelos e Sousa Cunha Câmara Faro e Veiga 5º conde de Calheta,5º conde de Calheta,yes,,,
6000000012676612720,0,Latin,Gunde Hansen /Rostrup/ til Strarupgaard,Gunde Hansen Rostrup til Strarupgaard,til Strarupgaard,yes,,,
6000000012676683013,0,Latin,Álvaro Dias /de Sousa/ senhor de Miranda,Álvaro Dias de Sousa senhor de Miranda,senhor de Miranda,yes,,,
6000000012676720321,0,Latin+Masculine,Duarte Luis /de Menezes/ 3º conde de Tarouca,Duarte Luis de Menezes 3º conde de Tarouca,3º conde de Tarouca,yes,,,
6000000012676767419,0,Latin+Masculine,"Pedro António /de Noronha/ 1º Marquês de Angeja, 3º conde de Vila Verde","Pedro António de Noronha 1º Marquês de Angeja, 3º conde de Vila Verde","1º Marquês de Angeja, 3º conde de Vila Verde",yes,,,
6000000012676857060,0,Latin,Guislabert II III comte de Rosselló,Guislabert II III comte de Rosselló,III comte de Rosselló,yes,,,
6000000012676888799,0,Latin,Girard II VI comte de Rosselló,Girard II VI comte de Rosselló,VI comte de Rosselló,yes,,,
6000000012676995682,0,Latin,Guislabert I I /de Ampurias/ I comte de Rosselló,Guislabert I I de Ampurias I comte de Rosselló,I comte de Rosselló,yes,,,
6000000012677014763,0,Latin,Gausfred II II comte de Rosselló,Gausfred II II comte de Rosselló,II comte de Rosselló,yes,,,
6000000012677056450,0,Latin,Gausfred III V comte de Rosselló,Gausfred III V comte de Rosselló,V comte de Rosselló,yes,,,
6000000012677085291,0,Latin,Girard I IV comte de Rosselló,Girard I IV comte de Rosselló,IV comte de Rosselló,yes,,,
6000000012677225792,0,Latin,Henrique /de Sousa/ senhor de Oliveira do Bairro,Henrique de Sousa senhor de Oliveira do Bairro,senhor de Oliveira do Bairro,yes,,,
6000000012677409946,0,Latin,Estevão /Esteves/ procurador da Fazenda,Estevão Esteves procurador da Fazenda,procurador da Fazenda,yes,,,
6000000012677821287,0,Latin,Estevão /Anes/ o Moço ou o Borboleta,Estevão Anes o Moço ou o Borboleta,o Moço ou o Borboleta,yes,,,
6000000012677907566,0,Latin,Brás /Teles de Menezes/ alcaide-mór de Moura,Brás Teles de Menezes alcaide-mór de Moura,alcaide-mór de Moura,yes,,,
6000000012678091658,0,Latin+Masculine,Rui Telles /Teles de Meneses/ 5º senhor de Unhão,Rui Telles Teles de Meneses 5º senhor de Unhão,5º senhor de Unhão,yes,,,
6000000012678389550,0,Latin,"Pedro ""el Viejo"" Alonso Alonso /Golfin y Mogollon/ Señor de Torrearias y de Casa Corchada","Pedro ""el Viejo"" Alonso Alonso Golfin y Mogollon Señor de Torrearias y de Casa Corchada",Señor de Torrearias y de Casa Corchada,yes,,,
6000000012678389550,2,Latin,Pedro Alonso // El Viejo,Pedro Alonso El Viejo,El Viejo,yes,,,
6000000012678560443,0,Latin,Vasco /Martínez de Rosende/ señor de Santa Cruz,Vasco Martínez de Rosende señor de Santa Cruz,señor de Santa Cruz,yes,,,
6000000012679116599,0,Latin,Lopo Dias /de Sousa/ comendador de Santa Maria da Alcáçova,Lopo Dias de Sousa comendador de Santa Maria da Alcáçova,comendador de Santa Maria da Alcáçova,yes,,,
6000000012679416348,0,Latin+Masculine,Pedro /Vaz de Melo/ 1º conde de Atalaia,Pedro Vaz de Melo 1º conde de Atalaia,1º conde de Atalaia,yes,,,
6000000012686066148,0,Latin+Masculine,"D. Álvaro /Pereira/ senhor de Sousel, 2º senhor de Águas Belas","D. Álvaro Pereira senhor de Sousel, 2º senhor de Águas Belas","senhor de Sousel, 2º senhor de Águas Belas",yes,,,
6000000012686180261,0,Latin+Masculine,Francisco /Sá Menezes/ 1º conde de Matosinhos,Francisco Sá Menezes 1º conde de Matosinhos,1º conde de Matosinhos,yes,,,
6000000012686632949,0,Latin,Maria /da Silva/ a Galega,Maria da Silva a Galega,a Galega,yes,,,
6000000012686821803,0,Latin,João /Rodrigues de Sá/ senhor de Sever,João Rodrigues de Sá senhor de Sever,senhor de Sever,yes,,,
6000000012686821856,0,Latin,Henrique /de Sá de Menezes/ Sr. de Sever e alcaide-mor do Porto,Henrique de Sá de Menezes Sr. de Sever e alcaide-mor do Porto,Sr. de Sever e alcaide-mor do Porto,yes,,,
6000000012687987574,2,Han,括 /姬姓/ 一,括 姬姓 一,一,yes,,,
6000000012688021167,2,Han,慶父 共仲 /姬姓/ 二,慶父 共仲 姬姓 二,二,yes,,,
6000000012688021171,2,Han,叔牙 僖叔 /姬姓/ 三,叔牙 僖叔 姬姓 三,三,yes,,,
6000000012689025966,0,Latin+Masculine,Gonçalo /Vaz de Castelo Branco/ 1º senhor de Vila Nova de Portimão,Gonçalo Vaz de Castelo Branco 1º senhor de Vila Nova de Portimão,1º senhor de Vila Nova de Portimão,yes,,,
6000000012689116374,0,Latin,Ermessinda /Trencavel/ dame de Générac,Ermessinda Trencavel dame de Générac,dame de Générac,yes,,,
6000000012693409841,0,Latin,Ponç /de Saguàrdia/ senyor de la Guàrdia,Ponç de Saguàrdia senyor de la Guàrdia,senyor de la Guàrdia,yes,,,
6000000012693417611,0,Latin,Ramon III senyor de Canet,Ramon III senyor de Canet,senyor de Canet,yes,,,
6000000012693598635,0,Latin,Gnaeus Cornelius Scipio Calvus Consul (222 BC),Gnaeus Cornelius Scipio Calvus Consul (222 BC),Consul (222 BC),yes,Q316475,Gnaeus Cornelius Scipio Calvus,none
6000000012693920248,0,Latin,Timbor /de Canet/ senyora de Canet,Timbor de Canet senyora de Canet,senyora de Canet,yes,,,
6000000012693987231,0,Latin,Publius Cornelius Scipio Nasica Consul of the Roman Republic,Publius Cornelius Scipio Nasica Consul of the Roman Republic,Consul of the Roman Republic,yes,,,
6000000012694203304,0,Latin,Publius Cornelius Scipio Nasica V,Publius Cornelius Scipio Nasica V,V,yes,,,
6000000012695045351,0,Latin,Hans Pedersen /Munk/ til Krogsgaard,Hans Pedersen Munk til Krogsgaard,til Krogsgaard,yes,,,
6000000012695107732,0,Latin,Guillem III /de Canet/ I vescomte de Canet,Guillem III de Canet I vescomte de Canet,I vescomte de Canet,yes,,,
6000000012695145342,0,Latin,Lucius Domitius Ahenobarbus /Ahenobarbus/ consul 54 BC,Lucius Domitius Ahenobarbus Ahenobarbus consul 54 BC,consul 54 BC,yes,,,
6000000012695246043,0,Latin,Amalric III /de Narbonne/ vescomte de Narbona,Amalric III de Narbonne vescomte de Narbona,vescomte de Narbona,yes,Q9609576,Amalric III de Narbonne,some
6000000012695321581,0,Latin,Ramon IV /de Canet/ II vescomte de Canet,Ramon IV de Canet II vescomte de Canet,II vescomte de Canet,yes,,,
6000000012695549761,0,Latin,Ramon Folc /de Cardona/ XXI vescomte de Cardona,Ramon Folc de Cardona XXI vescomte de Cardona,XXI vescomte de Cardona,yes,,,
6000000012696579214,0,Latin+Masculine,Fernando /de Almada/ 4.º conde de Abranches,Fernando de Almada 4.º conde de Abranches,4.º conde de Abranches,yes,,,
6000000012696870491,0,Latin,Jorge /da Silveira/ alcaide-mór de Castelo Rodrigo,Jorge da Silveira alcaide-mór de Castelo Rodrigo,alcaide-mór de Castelo Rodrigo,yes,,,
6000000012697555105,0,Latin,Hermann II /von Lotharingen/ Pfalzgraf,Hermann II von Lotharingen Pfalzgraf,Pfalzgraf,yes,,,
6000000012697564952,0,Latin,Gnaeus Domitius Ahenobarbus /Ahenobarbus/ consul 32 BC,Gnaeus Domitius Ahenobarbus Ahenobarbus consul 32 BC,consul 32 BC,yes,,,
6000000012697643492,0,Latin,"Heinrich ""Furiosus"" /von Lotharingen/ Pfalzgraf","Heinrich ""Furiosus"" von Lotharingen Pfalzgraf",Pfalzgraf,yes,,,
6000000012697860316,0,Latin,Enguerrand /Le Portier de Marigny/ Chambellan de France,Enguerrand Le Portier de Marigny Chambellan de France,Chambellan de France,yes,,,
6000000012700536574,0,Latin,"Dalmau I /de Queralt i de Rocabertí/ senyor de Queralt, conseller i camarlenc del rei Pere III","Dalmau I de Queralt i de Rocabertí senyor de Queralt, conseller i camarlenc del rei Pere III","senyor de Queralt, conseller i camarlenc del rei Pere III",yes,,,
6000000012700545589,0,Latin,Alamanda /de Rocabertí i de Serralonga/ senyora de Santa Coloma,Alamanda de Rocabertí i de Serralonga senyora de Santa Coloma,senyora de Santa Coloma,yes,,,
6000000012700724534,0,Latin,"Leonor /de Perellós/ Señora de Mosset, Conat, Prats y Cortsaví","Leonor de Perellós Señora de Mosset, Conat, Prats y Cortsaví","Señora de Mosset, Conat, Prats y Cortsaví",yes,,,
6000000012701375721,0,Latin,Ponç /de Perellós i van Steenhoont/ Señor de Tous,Ponç de Perellós i van Steenhoont Señor de Tous,Señor de Tous,yes,,,
6000000012701619294,0,Latin,Elfa /de Perellós i de Mur/ VII Baronesa de Albi,Elfa de Perellós i de Mur VII Baronesa de Albi,VII Baronesa de Albi,yes,,,
6000000012703157616,0,Latin,Gonzalo /Fernández de Hijar y Borja/ Señor del Valle de Jalón,Gonzalo Fernández de Hijar y Borja Señor del Valle de Jalón,Señor del Valle de Jalón,yes,,,
6000000012704719276,0,Latin,Bernat III /de Besalú/ comte de Besalú,Bernat III de Besalú comte de Besalú,comte de Besalú,yes,,,
6000000012706588659,0,Latin,Pedro /Barreto/ comendador de Castro Verde,Pedro Barreto comendador de Castro Verde,comendador de Castro Verde,yes,,,
6000000012707430459,0,Latin,Luis /da Cunha/ senhor de Santar,Luis da Cunha senhor de Santar,senhor de Santar,yes,,,
6000000012707469225,0,Latin,Gil /Vaz da Cunha/ comendador de Pinheiro,Gil Vaz da Cunha comendador de Pinheiro,comendador de Pinheiro,yes,,,
6000000012707880191,0,Latin,Vasco /de Carvalho/ anadel-mór de espingardeiros,Vasco de Carvalho anadel-mór de espingardeiros,anadel-mór de espingardeiros,yes,,,
6000000012710983288,0,Latin,Paul /von Ucken/ til Arvalt,Paul von Ucken til Arvalt,til Arvalt,yes,,,
6000000012716425632,0,Latin,Gaius Asinius Pollio Asinius /Pollio/ Consul of the Roman Republic,Gaius Asinius Pollio Asinius Pollio Consul of the Roman Republic,Consul of the Roman Republic,yes,Q319273,Gaius Asinius Pollio,none
6000000012717961487,0,Latin,Edel Johansdatter /Urne/ til Rønnebæksholm,Edel Johansdatter Urne til Rønnebæksholm,til Rønnebæksholm,yes,,,
6000000012720946668,0,Latin,Álvaro /de Carvalho/ 'o Cântaro',Álvaro de Carvalho 'o Cântaro','o Cântaro',yes,,,
6000000012721718849,0,Latin+Masculine,André /de Sousa/ 3º alcaide-mór de Arronches,André de Sousa 3º alcaide-mór de Arronches,3º alcaide-mór de Arronches,yes,,,
6000000012722678721,0,Latin,Berenguer Arnau III /de Cervello i Queralt/ XIV baró de Llacuna,Berenguer Arnau III de Cervello i Queralt XIV baró de Llacuna,XIV baró de Llacuna,yes,,,
6000000012722950934,0,Latin,Karen Henriksdatter /Krag/ til Trinderup,Karen Henriksdatter Krag til Trinderup,til Trinderup,yes,,,
6000000012723094298,0,Latin,"Laurids /Navl/ til Klim, Oddegaard og Nørbeg","Laurids Navl til Klim, Oddegaard og Nørbeg","til Klim, Oddegaard og Nørbeg",yes,,,
6000000012724059159,0,Latin,Berenguela /de Borgoña/ infanta de Castilla y León,Berenguela de Borgoña infanta de Castilla y León,infanta de Castilla y León,yes,Q5726308,Berenguela de Castilla,some
6000000012724604098,0,Latin,Christina Haakonsdatter /Haakonsdatter av Tunsberg/ Princess Consort av Castilla,Christina Haakonsdatter Haakonsdatter av Tunsberg Princess Consort av Castilla,Princess Consort av Castilla,yes,Q1796659,"Christina of Norway, Infanta of Castile",none
6000000012725460069,0,Latin,Laure /de Montfort/ dame d'Epernon,Laure de Montfort dame d'Epernon,dame d'Epernon,yes,,,
6000000012725745213,0,Latin,Fernando /de Castilla y León/ conde de Aumale,Fernando de Castilla y León conde de Aumale,conde de Aumale,yes,,,
6000000012726287042,0,Latin,Juan /de Borgoña/ infante de Castilla y León,Juan de Borgoña infante de Castilla y León,infante de Castilla y León,yes,Q100705761,Juan de Castilla,some
6000000012726368369,0,Latin,Luis /de Borgoña/ señor de Marchena y Zuheros,Luis de Borgoña señor de Marchena y Zuheros,señor de Marchena y Zuheros,yes,,,
6000000012726436265,0,Latin,Simón /de Borgoña/ infante de Castilla y León,Simón de Borgoña infante de Castilla y León,infante de Castilla y León,yes,,,
6000000012726897621,0,Latin,Pedro /del Rey/ obispo de Lérida,Pedro del Rey obispo de Lérida,obispo de Lérida,yes,,,
6000000012729350421,0,Latin,Hug Jofre I /de Rocabertí/ baró de Vilademuls,Hug Jofre I de Rocabertí baró de Vilademuls,baró de Vilademuls,yes,,,
6000000012731062548,0,Latin,Sidsel /Christoffersdatter Friis/ af Vadskærgaard,Sidsel Christoffersdatter Friis af Vadskærgaard,af Vadskærgaard,yes,,,
6000000012733177572,0,Latin+Masculine,João Gomes /Gomes da Silva/ 2º senhor de Vagos,João Gomes Gomes da Silva 2º senhor de Vagos,2º senhor de Vagos,yes,,,
6000000012733301161,0,Latin,Gomes Martins /Martins de Lemos/ senhor de Oliveira do Conde,Gomes Martins Martins de Lemos senhor de Oliveira do Conde,senhor de Oliveira do Conde,yes,,,
6000000012733454320,0,Latin,Nuno /da Cunha/ o Velho,Nuno da Cunha o Velho,o Velho,yes,,,
6000000012733477670,0,Latin,Luis /de Menezes/ o Trigo,Luis de Menezes o Trigo,o Trigo,yes,,,
6000000012733511513,0,Latin,João /de Noronha/ senhor de Sortelha,João de Noronha senhor de Sortelha,senhor de Sortelha,yes,,,
6000000012733535562,0,Latin+Masculine,Duarte /de Menezes/ 3º conde de Viana,Duarte de Menezes 3º conde de Viana,3º conde de Viana,yes,,,
6000000012733541523,0,Latin+Masculine,Diogo /Pereira/ 2º conde da Feira,Diogo Pereira 2º conde da Feira,2º conde da Feira,yes,,,
6000000012733580359,0,Feminine+Latin,Maria /Vasques de Góis/ 12.ª Sra. de Góis,Maria Vasques de Góis 12.ª Sra. de Góis,12.ª Sra. de Góis,yes,,,
6000000012733615201,0,Latin,Joana /de Castro/ senhora de Cascais e Monsanto,Joana de Castro senhora de Cascais e Monsanto,senhora de Cascais e Monsanto,yes,,,
6000000012733666224,0,Latin,Martim Rodrigues /de Lemos/ Senhor de Ninho de Açor,Martim Rodrigues de Lemos Senhor de Ninho de Açor,Senhor de Ninho de Açor,yes,,,
6000000012734547942,0,Latin,Eimeric II /de Centelles/ Baró de Centelles,Eimeric II de Centelles Baró de Centelles,Baró de Centelles,yes,,,
6000000012734551564,0,Latin,"Gilabert VI /de Centelles i de Montcada/ Senyor de Nules, Baró de Centelles","Gilabert VI de Centelles i de Montcada Senyor de Nules, Baró de Centelles","Senyor de Nules, Baró de Centelles",yes,,,
6000000012737494004,0,Latin,Ramoneta /de Riu-sec i Carròs/ Señora de Rebollet y de Oliva,Ramoneta de Riu-sec i Carròs Señora de Rebollet y de Oliva,Señora de Rebollet y de Oliva,yes,,,
6000000012737710713,0,Latin,Mathilde /de Hauteville/ of Sicily,Mathilde de Hauteville of Sicily,of Sicily,yes,Q20202663,Mathilde de Hauteville,none
6000000012737710713,2,Latin,Matilde /d'Altavilla/ di Sicilia,Matilde d'Altavilla di Sicilia,di Sicilia,yes,Q20202663,Mathilde de Hauteville,none
6000000012737858099,0,Latin,Bernat /de Centelles Riu-sec i de Cabrera/ Barón de Nules y de Oliva,Bernat de Centelles Riu-sec i de Cabrera Barón de Nules y de Oliva,Barón de Nules y de Oliva,yes,,,
6000000012737858123,0,Latin,Francesc Gilabert I /de Centelles Riu-sec i de Queralt/ I comte d'Oliva,Francesc Gilabert I de Centelles Riu-sec i de Queralt I comte d'Oliva,I comte d'Oliva,yes,,,
6000000012737888780,0,Latin,Serafi /de Centelles Riu-sec i Ximenez de Urrea/ II comte d'Oliva,Serafi de Centelles Riu-sec i Ximenez de Urrea II comte d'Oliva,II comte d'Oliva,yes,,,
6000000012737948494,0,Latin,Bearnesa /de Montcada/ senyora de Sentmenat,Bearnesa de Montcada senyora de Sentmenat,senyora de Sentmenat,yes,,,
6000000012738065429,0,Latin,Gilabert IV /de Centelles i de Riu-sec/ Senyor de Nules y de Oliva,Gilabert IV de Centelles i de Riu-sec Senyor de Nules y de Oliva,Senyor de Nules y de Oliva,yes,,,
6000000012738158290,0,Latin,Pere /de Centelles i de Vilanova/ Senyor de Nules,Pere de Centelles i de Vilanova Senyor de Nules,Senyor de Nules,yes,,,
6000000012738183636,0,Latin,Gilabert /de Centelles Riu-sec i de Cabrera/ conte di Collesano,Gilabert de Centelles Riu-sec i de Cabrera conte di Collesano,conte di Collesano,yes,,,
6000000012738193320,0,Latin,Elionor /de Queralt i Perellós/ Baronesa de Rocafort de Queralt y Conat,Elionor de Queralt i Perellós Baronesa de Rocafort de Queralt y Conat,Baronesa de Rocafort de Queralt y Conat,yes,,,
6000000012738203620,0,Latin,Salvador /d'Arborea Cubello/ III Marqués de Oristán,Salvador d'Arborea Cubello III Marqués de Oristán,III Marqués de Oristán,yes,,,
6000000012738407296,0,Latin,"Nicolau /de Proxida i Carroz/ IV Señor de Almenara, Gobernador de Valencia","Nicolau de Proxida i Carroz IV Señor de Almenara, Gobernador de Valencia","IV Señor de Almenara, Gobernador de Valencia",yes,,,
