qid	geni_id
Q96202269	6000000000156333806
Q96202273	6000000000156481413
Q96190196	6000000000156674674
Q91555997	6000000000156756336
Q115537867	6000000000156792325
Q4768880	6000000000156798121
Q4385902	6000000000156942836
Q19594889	6000000000156961368
Q8025412	6000000000157095340
Q17364295	6000000000157366356
Q122190555	6000000000157506944
Q105374103	6000000000157514379
Q3184666	6000000000157516228
Q3287849	6000000000157516249
Q2890060	6000000000157516263
Q55854613	6000000000157518525
Q106469344	6000000000157520879
Q5298641	6000000000157521132
Q104424389	6000000000157521629
Q104424391	6000000000157521803
Q104545073	6000000000157527470
Q1731779	6000000000157528096
Q94860740	6000000000157529907
Q104424378	6000000000157531558
Q105372268	6000000000157533202
Q106469511	6000000000157533692
Q105374095	6000000000157548407
Q105374079	6000000000157548461
Q104673201	6000000000157555346
Q88913	6000000000157562189
Q55676320	6000000000157562587
Q965953	6000000000157842043
Q110083543	6000000000157880542
Q7150854	6000000000157888907
Q117289919	6000000000157917560
Q117289617	6000000000157969200
Q6938646	6000000000157983580
Q117289921	6000000000158011167
Q1765589	6000000000158519467
Q1583410	6000000000159063399
Q105972855	6000000000159079964
Q16760866	6000000000159325320
Q11978776	6000000000159329773
Q503816	6000000000159444061
Q7599263	6000000000159464597
Q206972	6000000000159472144
Q4200624	6000000000159473831
Q11853135	6000000000159480716
Q96338743	6000000000160183053
Q3309603	6000000000160241084
Q78101	6000000000160316854
Q168419	6000000000160553782
Q720861	6000000000160892628
Q513159	6000000000160924535
Q773609	6000000000161001437
Q61462	6000000000161098463
Q216766	6000000000161132918
Q121856517	6000000000161142861
Q16580286	6000000000161230827
Q1384858	6000000000161250017
Q227897	6000000000161333414
Q11162089	6000000000161343538
Q120142934	6000000000161376975
Q107994342	6000000000161379261
Q106651001	6000000000161380125
Q1699759	6000000000161457931
Q99912712	6000000000161459820
Q96198739	6000000000161467494
Q138654476	6000000000161483423
Q122678256	6000000000161497765
Q105652287	6000000000161607357
Q122392	6000000000161772324
Q72385236	6000000000161836510
Q9047	6000000000161852349
Q75091096	6000000000162012247
Q106993569	6000000000162148094
Q104673579	6000000000162299118
Q140317424	6000000000162465012
Q1701809	6000000000162500345
Q11857165	6000000000163236935
Q17381101	6000000000163494149
Q109374233	6000000000163672956
Q116463329	6000000000163942070
Q99571	6000000000164216042
Q10964844	6000000000164238231
Q122674579	6000000000164751861
Q5619146	6000000000164762045
Q52150773	6000000000164943386
Q57186	6000000000164946731
Q5562740	6000000000165006569
Q17382174	6000000000165021377
Q176206	6000000000165032632
Q4943920	6000000000165323677
Q16062504	6000000000165323833
Q102327615	6000000000165375454
Q4808822	6000000000165399733
Q7609172	6000000000165739139
Q88944	6000000000165832788
Q7411627	6000000000166115309
Q6265561	6000000000166150229
Q7702172	6000000000166175794
Q399214	6000000000166242894
Q1117778	6000000000166263958
Q130988609	6000000000166369813
Q105596700	6000000000166448231
Q105596715	6000000000166453239
Q5621697	6000000000166960220
Q1641805	6000000000166960898
Q59846559	6000000000166960997
Q5803422	6000000000166963914
Q66698853	6000000000167046769
Q125229009	6000000000167408590
Q3361492	6000000000167490210
Q4669076	6000000000167547527
Q16150122	6000000000167620243
Q7176840	6000000000167621087
Q75997670	6000000000167711477
Q12017594	6000000000168084876
Q9057587	6000000000168087469
Q75476934	6000000000168145997
Q6455251	6000000000168194985
Q75476926	6000000000168523170
Q133859527	6000000000169005409
Q5912410	6000000000169353691
Q5912373	6000000000169367585
Q60038495	6000000000169570815
Q119431463	6000000000169780703
Q5943184	6000000000169842299
Q5379654	6000000000169857190
Q216734	6000000000169922583
Q2079069	6000000000169922593
Q75383124	6000000000170013506
Q27744487	6000000000170033487
Q4938773	6000000000170040392
Q2983253	6000000000170090208
Q63889820	6000000000170110152
Q96371095	6000000000170190882
Q18245414	6000000000170210434
Q4700876	6000000000170371315
Q96370984	6000000000170395557
Q4832689	6000000000170425298
Q126845148	6000000000170557836
Q1079924	6000000000170743349
Q126789	6000000000170779931
Q113847571	6000000000171037419
Q76331533	6000000000171060047
Q54869994	6000000000171070587
Q103812626	6000000000171148642
Q124362468	6000000000171205649
Q99733715	6000000000171218496
Q118278677	6000000000171246751
Q96245650	6000000000171280626
Q113847578	6000000000171305128
Q116601951	6000000000171315288
Q2141930	6000000000171331365
Q7087777	6000000000171342496
Q118278669	6000000000171367842
Q505844	6000000000171442278
Q8017058	6000000000171454357
Q37134817	6000000000171486778
Q92113413	6000000000171501391
Q94510372	6000000000171521166
Q3181675	6000000000171533312
Q94768332	6000000000171706006
Q55843846	6000000000171902481
Q112257812	6000000000172015702
Q112257799	6000000000172049385
Q127166092	6000000000172083649
Q17119637	6000000000172154391
Q102832568	6000000000172377236
Q98960981	6000000000172423713
Q106986664	6000000000172438881
Q122814760	6000000000172542304
Q2204338	6000000000172595341
Q2521523	6000000000172750514
Q2448909	6000000000172794330
Q59181319	6000000000172827835
Q380513	6000000000173186819
Q100724630	6000000000173267793
Q100724621	6000000000173283885
Q111519719	6000000000173484699
Q108043382	6000000000173564326
Q103823130	6000000000173627988
Q103823122	6000000000173687855
Q16131074	6000000000174062883
Q312592	6000000000174222887
Q326297	6000000000174498559
Q1987004	6000000000174634160
Q7528364	6000000000174669720
Q11961090	6000000000174688213
Q140450680	6000000000174950863
Q15966050	6000000000174966364
Q4585849	6000000000175255074
Q115575293	6000000000175737627
Q5742766	6000000000175755384
Q136108760	6000000000175785551
Q402793	6000000000175834320
Q121418299	6000000000175927046
Q2538629	6000000000176587458
Q4888076	6000000000176619148
Q1392289	6000000000176627184
Q98102907	6000000000176746415
Q10297272	6000000000176851697
Q103823164	6000000000176981764
Q103823144	6000000000177025478
Q647979	6000000000177082370
Q3420519	6000000000177095118
Q103823154	6000000000177096305
Q103823137	6000000000177100100
Q505307	6000000000177338247
Q10340815	6000000000177709264
Q75891677	6000000000177710263
Q75891675	6000000000177711216
Q75891635	6000000000177737158
Q75891636	6000000000177756303
Q3810857	6000000000177977378
Q95457764	6000000000178190772
Q4821273	6000000000178206797
Q106234936	6000000000178334563
Q50747747	6000000000178387027
Q6087116	6000000000178495080
Q3266018	6000000000179119339
Q26742870	6000000000179146513
Q21996924	6000000000179551976
Q1777745	6000000000179574759
Q6037892	6000000000179981976
Q5565305	6000000000180094246
Q106592852	6000000000180107822
Q138296492	6000000000180351078
Q110864924	6000000000180553306
Q124156177	6000000000180554958
Q106637829	6000000000180735393
Q106637721	6000000000180736689
Q106637830	6000000000180736862
Q106637812	6000000000180736944
Q106637808	6000000000180736953
Q107145972	6000000000180738178
Q130643796	6000000000180738230
Q96777025	6000000000180747140
Q128837495	6000000000180748280
Q132156858	6000000000180752633
Q124884396	6000000000180752649
Q106637821	6000000000180752975
Q115580060	6000000000180759070
Q123917165	6000000000180760764
Q130643785	6000000000180766199
Q96777033	6000000000180768175
Q130152520	6000000000180773117
Q118153996	6000000000180898819
Q130729078	6000000000181158719
Q130729076	6000000000181158739
Q136165291	6000000000181160090
Q96318520	6000000000181160785
Q96318523	6000000000181160803
Q123224377	6000000000181161090
Q135286046	6000000000181161436
Q96318522	6000000000181162937
Q96242847	6000000000181162955
Q140363746	6000000000181163318
Q130729081	6000000000181168907
Q123668811	6000000000181170203
Q114404198	6000000000181170227
Q96198788	6000000000181177833
Q113628014	6000000000181177945
Q124663357	6000000000181187064
Q131460517	6000000000181187228
Q104005350	6000000000181188677
Q75764037	6000000000181192465
Q104223617	6000000000181201985
Q104005373	6000000000181202353
Q455634	6000000000181394501
Q6801689	6000000000181667706
Q127503817	6000000000181862199
Q96216563	6000000000181919822
Q1243860	6000000000181931569
Q5613214	6000000000181955380
Q12360621	6000000000181955453
Q114797163	6000000000182046482
Q968941	6000000000182082027
Q95241664	6000000000182082056
Q84606043	6000000000182129361
Q18633860	6000000000182238370
Q128043126	6000000000182254517
Q127167271	6000000000182369704
Q128043131	6000000000182392005
Q106548794	6000000000182613454
Q30216290	6000000000182708511
Q106548799	6000000000182725184
Q75406034	6000000000182867912
Q3848075	6000000000182983650
Q25459167	6000000000183008835
Q104904690	6000000000183035608
Q126723136	6000000000183045771
Q96243037	6000000000183677309
Q95088903	6000000000183908766
Q84217247	6000000000184494573
Q7341900	6000000000184834830
Q6259909	6000000000184997676
Q128043134	6000000000185308802
Q18158323	6000000000185455616
Q5109760	6000000000185578681
Q6379676	6000000000185621183
Q128043135	6000000000185640320
Q109858069	6000000000185829135
Q130215087	6000000000185911420
Q310086	6000000000185972670
Q214831	6000000000185996397
Q5081669	6000000000186016931
Q128156872	6000000000186056805
Q75765818	6000000000186252021
Q4994485	6000000000186441961
Q321386	6000000000186501069
Q95251669	6000000000186604686
Q5961302	6000000000186652162
Q98072503	6000000000186687194
Q130302552	6000000000186783099
Q123049968	6000000000186791033
Q924714	6000000000187014623
Q2057476	6000000000187038793
Q6750811	6000000000187160315
Q114400392	6000000000187260503
Q114400393	6000000000187262605
Q97322217	6000000000187267715
Q140703844	6000000000187763448
Q140621084	6000000000187947657
Q12499338	6000000000188019885
Q8078834	6000000000188223048
Q531033	6000000000189534395
Q5552169	6000000000189731240
Q2901268	6000000000189886688
Q5971837	6000000000190032063
Q136027572	6000000000190059572
Q1648259	6000000000190073564
Q682531	6000000000190131271
Q4943363	6000000000190154681
Q844433	6000000000190220038
Q5975085	6000000000190316448
Q5975074	6000000000190320091
Q18245331	6000000000190381540
Q109787238	6000000000190704835
Q108396103	6000000000191033759
Q76044530	6000000000191106563
Q76044531	6000000000191106813
Q76044529	6000000000191114602
Q346551	6000000000191200200
Q107621702	6000000000191534135
Q27922047	6000000000191662994
Q75381070	6000000000191860894
Q75381071	6000000000191937475
Q1581204	6000000000191978612
Q1590859	6000000000192001461
Q16336676	6000000000192453855
Q10375534	6000000000192788543
Q715410	6000000000192942457
Q96288212	6000000000193003972
Q5043338	6000000000193073701
Q96288215	6000000000193127569
Q96288211	6000000000193142512
Q16326168	6000000000193142645
Q96288210	6000000000193179652
Q20972176	6000000000193181757
Q6376213	6000000000193229495
Q96288208	6000000000193231369
Q76330983	6000000000193243530
Q5707419	6000000000193308214
Q96288209	6000000000193360008
Q6761280	6000000000193843885
Q131686008	6000000000194123752
Q105578817	6000000000194286980
Q123982643	6000000000194523550
Q333221	6000000000194841073
Q75891682	6000000000195533780
Q105578812	6000000000195592060
Q11858489	6000000000195621936
Q17380072	6000000000195659963
Q75891679	6000000000195851359
Q102398936	6000000000196120913
Q1441573	6000000000196125708
Q16945101	6000000000196206277
Q23989291	6000000000196214346
Q138038064	6000000000196405659
Q139668721	6000000000196409249
Q99208423	6000000000196415223
Q122169829	6000000000196440659
Q122169813	6000000000196440676
Q5362199	6000000000196449159
Q94279442	6000000000196449499
Q94279432	6000000000196449513
Q122641478	6000000000196457614
Q122641506	6000000000196457628
Q122641475	6000000000196457655
Q122641482	6000000000196457726
Q122641494	6000000000196457742
Q122641483	6000000000196457846
Q122641496	6000000000196457942
Q122641508	6000000000196458034
Q122641561	6000000000196458048
Q122641512	6000000000196458209
Q122641544	6000000000196458224
Q122641571	6000000000196458315
Q122641587	6000000000196458336
Q122641574	6000000000196473695
Q124721284	6000000000196475583
Q123985743	6000000000196534605
Q461667	6000000000196844689
Q660020	6000000000196854600
Q76508	6000000000196966254
Q229861	6000000000196966689
Q355755	6000000000197040207
Q5858273	6000000000197079723
Q43899912	6000000000197141840
Q312670	6000000000197326865
Q5734962	6000000000197364949
Q262518	6000000000197432685
Q18156833	6000000000197525735
Q232172	6000000000197542205
Q312681	6000000000197563158
Q7637990	6000000000197571441
Q104207292	6000000000197609489
Q75370561	6000000000197649955
Q175250	6000000000197671407
Q454843	6000000000197753092
Q328181	6000000000197764759
Q5080622	6000000000197837440
Q6536900	6000000000197862600
Q96083030	6000000000197873647
Q75370603	6000000000197879635
Q91269215	6000000000197879780
Q4990386	6000000000197900077
Q137806609	6000000000198037655
Q105580556	6000000000198372353
Q106508888	6000000000199585957
Q5581976	6000000000199598898
Q20249668	6000000000199725655
Q118629	6000000000199726887
Q124253446	6000000000199846749
Q56100878	6000000000199967906
Q137168643	6000000000200124272
Q105614703	6000000000200879179
Q43288455	6000000000201075897
Q115870627	6000000000201169978
Q124292871	6000000000201219831
Q124010082	6000000000201483886
Q3735183	6000000000201793639
Q75407409	6000000000201795266
Q104627119	6000000000202235693
Q5290358	6000000000202596979
Q96289168	6000000000202658674
Q5942828	6000000000202701545
Q121932814	6000000000202723334
Q137222366	6000000000203234740
Q104405524	6000000000203284246
Q136839121	6000000000203366256
Q115870587	6000000000203368520
Q115870586	6000000000203378207
Q11851318	6000000000203460067
Q115870591	6000000000203502204
Q134400276	6000000000204284722
Q56016	6000000000204832550
Q4709874	6000000000205671869
Q76989142	6000000000206199630
Q117354247	6000000000206350537
Q12315370	6000000000206472196
Q5079255	6000000000206473363
Q12309708	6000000000206487823
Q12336448	6000000000206535990
Q12301242	6000000000206557706
Q4710230	6000000000206563135
Q12305451	6000000000206666661
Q1163306	6000000000206852463
Q962050	6000000000206974021
Q3445767	6000000000207016224
Q99357779	6000000000207090014
Q99357792	6000000000207090315
Q134499413	6000000000207090791
Q75921618	6000000000207091176
Q134006115	6000000000207099107
Q5075208	6000000000207250037
Q5326005	6000000000207276263
Q19758199	6000000000207693617
Q64782504	6000000000207767458
Q962240	6000000000207783715
Q75613213	6000000000208254404
Q104903893	6000000000208726554
Q136193564	6000000000209523305
Q84546914	6000000000209542407
Q5345000	6000000000209542417
Q7301875	6000000000209545174
Q136564908	6000000000209545323
Q84545397	6000000000209545373
Q6264494	6000000000209545581
Q96216089	6000000000209548006
Q96985143	6000000000209548022
Q101208245	6000000000209548077
Q75490450	6000000000209548302
Q107597355	6000000000209548746
Q108912752	6000000000209548979
Q96339863	6000000000209550691
Q126177800	6000000000209763651
Q124734816	6000000000210020282
Q7176243	6000000000210025835
Q3007349	6000000000210036269
Q124734818	6000000000210104080
Q12328736	6000000000210239181
Q16843296	6000000000210875720
Q19561499	6000000000211046130
Q132744766	6000000000211080852
Q132744767	6000000000211080968
Q6681775	6000000000211095902
Q138645916	6000000000211099915
Q96201930	6000000000211101666
Q96201937	6000000000211101863
Q85887532	6000000000211103371
Q113928790	6000000000211103562
Q8012699	6000000000211139057
Q111795807	6000000000211140733
Q64014063	6000000000211140862
Q115696461	6000000000211141005
Q122811311	6000000000211144777
Q5344779	6000000000211145105
Q43374468	6000000000211145366
Q96572805	6000000000211145604
Q96572813	6000000000211145623
Q99906545	6000000000211145699
Q108903119	6000000000211147291
Q808402	6000000000211147517
Q124719587	6000000000211147535
Q96572807	6000000000211148150
Q99906376	6000000000211151778
Q131708582	6000000000211155074
Q108435704	6000000000211257508
Q128043138	6000000000211276903
Q131702140	6000000000211279760
Q96244115	6000000000211309424
Q5443800	6000000000211309913
Q105187084	6000000000211317768
Q108435285	6000000000211370945
Q112162608	6000000000211381325
Q19997911	6000000000211392643
Q16063768	6000000000211397370
Q12312526	6000000000211408267
Q19754727	6000000000211423845
Q126964226	6000000000211441715
Q21545761	6000000000211485696
Q56404888	6000000000211854678
Q12339360	6000000000211886852
Q64707908	6000000000211902042
Q126995263	6000000000211910018
Q138362263	6000000000212108764
Q138514530	6000000000212234132
Q3762662	6000000000212343383
Q126101173	6000000000212344276
Q441976	6000000000212632326
Q96322807	6000000000212649861
Q102392488	6000000000212686127
Q130314655	6000000000213291346
Q96415389	6000000000213353302
Q118352125	6000000000213432503
Q646382	6000000000213635745
Q10541278	6000000000213741810
Q106347001	6000000000214130787
Q5543259	6000000000214130935
Q3638402	6000000000214404035
Q7790767	6000000000214404537
Q113633237	6000000000214406353
Q113633059	6000000000214406841
Q121856519	6000000000214607361
Q55781293	6000000000215491217
Q112504590	6000000000215724106
Q113001359	6000000000215877272
Q96216912	6000000000215900600
Q114708624	6000000000216058428
Q128801377	6000000000216058891
Q114708626	6000000000216066229
Q128809274	6000000000216081306
Q114708622	6000000000216084380
Q113708224	6000000000216090829
Q140194772	6000000000216091741
Q75800100	6000000000216270090
Q96224175	6000000000216469316
Q39811430	6000000000216471935
Q115327421	6000000000216473266
Q115327422	6000000000216473307
Q252657	6000000000216627758
Q55972274	6000000000216977053
Q136357871	6000000000217011729
Q136357958	6000000000217040947
Q136357847	6000000000217050648
Q136357889	6000000000217065539
Q138807221	6000000000217144581
Q136357803	6000000000217147253
Q136357976	6000000000217250835
Q136357861	6000000000217262205
Q136506441	6000000000217278848
Q136357910	6000000000217293297
Q136357819	6000000000217325081
Q138807161	6000000000217337437
Q136357898	6000000000217403008
Q96199473	6000000000217773475
Q105460743	6000000000217818945
Q75407388	6000000000217920759
Q96199475	6000000000217939130
Q105460745	6000000000218039269
Q106542697	6000000000218080186
Q75407372	6000000000218193535
Q88206480	6000000000218725805
Q6810866	6000000000218756548
Q2366515	6000000000218854799
Q88223010	6000000000218947125
Q44987	6000000000219066672
Q75764894	6000000000219067479
Q75763108	6000000000219107990
Q60586246	6000000000219226267
Q100997944	6000000000219228156
Q108654606	6000000000219308570
Q3749799	6000000000219514795
Q10324860	6000000000219759970
Q16336987	6000000000219771873
Q96199478	6000000000220012058
Q9769928	6000000000220055003
Q118351885	6000000000220279254
Q96199101	6000000000220284772
Q76236604	6000000000220609438
Q107120698	6000000000220900990
Q132559450	6000000000222173779
Q12681904	6000000000222521938
Q5595230	6000000000222556010
Q2578239	6000000000222713833
Q15694754	6000000000222790372
Q126935303	6000000000223181658
Q96817296	6000000000223181771
Q123178459	6000000000223209799
Q123184659	6000000000223255603
Q18517298	6000000000223285560
Q104207771	6000000000223336689
Q123178450	6000000000223358143
Q4204010	6000000000223427005
Q132559449	6000000000223527172
Q132559445	6000000000223570259
Q107585309	6000000000223862078
Q96206364	6000000000223895741
Q91249	6000000000224140876
Q138567867	6000000000224421901
Q6278499	6000000000224576567
Q21555290	6000000000224672090
Q62932657	6000000000224685690
Q96208525	6000000000224779981
Q55070761	6000000000224948623
Q96208534	6000000000224980084
Q12288766	6000000000225305839
Q103982587	6000000000225342520
Q96243267	6000000000225370856
Q96243268	6000000000225373266
Q84259756	6000000000225934447
Q104703291	6000000000227298199
Q106542456	6000000000227398709
Q106703033	6000000000227418838
Q56631992	6000000000227458546
Q708300	6000000000227532017
Q106542458	6000000000227544448
Q104912660	6000000000227558353
Q7330108	6000000000227689434
Q106703034	6000000000227743438
Q201550	6000000000228136377
Q1550627	6000000000228907616
Q18632268	6000000000228974533
Q122891473	6000000000229097308
Q136842305	6000000000229102054
Q132423766	6000000000229394763
Q120926357	6000000000229508121
Q106489860	6000000000229508357
Q96198791	6000000000229509720
Q22017249	6000000000229510966
Q130255854	6000000000229535211
Q137823826	6000000000229536577
Q96217524	6000000000229549764
Q137823831	6000000000229551564
Q100749178	6000000000229566865
Q96198490	6000000000229567065
Q75765808	6000000000229567173
Q96815533	6000000000229567246
Q75765801	6000000000229567914
Q108631889	6000000000229571990
Q130261554	6000000000229573243
Q96372154	6000000000229585701
Q102161729	6000000000229588743
Q131401354	6000000000229589097
Q96197771	6000000000229589164
Q96197769	6000000000229589239
Q115924004	6000000000229596542
Q115537361	6000000000229597663
Q115924017	6000000000229599413
Q96197777	6000000000229600633
Q131443704	6000000000229601985
Q124000594	6000000000229602049
Q84549942	6000000000229602105
Q84550437	6000000000229602181
Q84549737	6000000000229602343
Q84549709	6000000000229602408
Q7412742	6000000000229602424
Q96217528	6000000000229603204
Q130261573	6000000000229609188
Q6233263	6000000000229824266
Q107325390	6000000000229859661
Q65974951	6000000000229908200
Q516298	6000000000230343278
Q114358295	6000000000230552018
Q75520528	6000000000230587602
Q96337611	6000000000230663217
Q75407993	6000000000230664888
Q6082470	6000000000230984994
Q6504469	6000000000231193809
Q185739	6000000000231218859
Q11862341	6000000000231232831
Q7679026	6000000000231653092
Q16165638	6000000000231653317
Q12025197	6000000000232080101
Q5489315	6000000000232255003
Q2919483	6000000000232556595
Q75928363	6000000000232595592
Q75929093	6000000000232595611
Q75620329	6000000000232607651
Q75616710	6000000000232615303
Q445306	6000000000233198362
Q6307523	6000000000233458554
Q6070676	6000000000233491237
Q16737292	6000000000233923588
Q128156874	6000000000234011950
Q126995265	6000000000234073719
Q68335981	6000000000234215354
Q126972631	6000000000234233425
Q698341	6000000000234314127
Q16059340	6000000000234346098
Q76295761	6000000000234429698
Q3012501	6000000000234714017
Q2416846	6000000000235277456
Q4800556	6000000000235291155
Q118918124	6000000000235339043
Q1827227	6000000000235352286
Q95662182	6000000000235963778
Q2698118	6000000000235973696
Q8006747	6000000000235989271
Q39036394	6000000000236056483
Q1341962	6000000000236060724
Q35149	6000000000236135647
Q108652095	6000000000236333333
Q136532015	6000000000236570971
Q110398501	6000000000236589411
Q12486789	6000000000236636536
Q2904131	6000000000236637102
Q95441885	6000000000237024641
Q107523696	6000000000237084812
Q136412895	6000000000237290448
Q17383341	6000000000237351295
Q95714452	6000000000237371775
Q12478570	6000000000237393739
Q13454937	6000000000237416364
Q11836993	6000000000237432756
Q107523694	6000000000237453110
Q12023674	6000000000237637031
Q459710	6000000000237915544
Q354365	6000000000237975499
Q5711195	6000000000237984654
Q26270267	6000000000237995492
Q4953659	6000000000238030188
Q24701108	6000000000238038461
Q16658247	6000000000238055705
Q470361	6000000000238061054
Q5391718	6000000000238070280
Q5711217	6000000000238087888
Q1370166	6000000000238090086
Q139480463	6000000000238341327
Q95436559	6000000000238679114
Q75909583	6000000000238926610
Q2496343	6000000000239077686
Q5950567	6000000000239253807
Q12017191	6000000000239324821
Q3776457	6000000000239325370
Q96216686	6000000000239533738
Q5984522	6000000000239608591
Q885858	6000000000239895473
Q123652176	6000000000239957320
Q98102878	6000000000239957555
Q137386330	6000000000239988257
Q137386335	6000000000239988618
Q112899136	6000000000239990372
Q8015926	6000000000239996330
Q101421609	6000000000240003915
Q112899142	6000000000240013742
Q112899152	6000000000240013751
Q8015930	6000000000240013760
Q98454816	6000000000240019899
Q7518301	6000000000240022418
Q102228027	6000000000240022530
Q98102902	6000000000240036348
Q129262479	6000000000240036360
Q126681356	6000000000240061088
Q96197881	6000000000240074715
Q109366444	6000000000240085596
Q649593	6000000000240183686
Q2856335	6000000000240200487
Q96197880	6000000000240226324
Q766106	6000000000240233401
Q84455305	6000000000240242425
Q84455478	6000000000240272377
Q84455596	6000000000240290231
Q15982394	6000000000240303197
Q131309453	6000000000240330674
Q84455365	6000000000240372023
Q333582	6000000000240419714
Q12776645	6000000000240513715
Q16837810	6000000000240698852
Q352914	6000000000240701456
Q3491047	6000000000240717488
Q1823639	6000000000240783818
Q17376029	6000000000240859890
Q433150	6000000000240997115
Q5984411	6000000000241085485
Q5028116	6000000000241224601
Q121932802	6000000000241622033
Q1106331	6000000000241629640
Q75755613	6000000000241629797
Q8005153	6000000000241746636
Q131444470	6000000000241746918
Q131444462	6000000000241749184
Q96337842	6000000000241755110
Q75755612	6000000000241774383
Q4208745	6000000000241829643
Q4722462	6000000000241830397
Q76116618	6000000000241834449
Q75866884	6000000000241887197
Q185971	6000000000241893370
Q2112630	6000000000241996649
Q135479878	6000000000242008852
Q135479860	6000000000242037873
Q2528692	6000000000242204623
Q108979	6000000000242228482
Q62571435	6000000000242275171
Q117050900	6000000000242297241
Q7174025	6000000000242503636
Q17380091	6000000000242524640
Q102250479	6000000000242583877
Q110237308	6000000000242666801
Q42904154	6000000000243607942
Q42904147	6000000000243633998
Q105655634	6000000000243874924
Q23039724	6000000000243904206
Q115706345	6000000000244532478
Q5581962	6000000000244543714
Q101445888	6000000000244739545
Q108841494	6000000000245030830
Q108841492	6000000000245077172
Q96778521	6000000000245444631
Q260128	6000000000245742395
Q76353313	6000000000245943755
Q140411651	6000000000246623112
Q75852834	6000000000246664135
Q1805174	6000000000246768773
Q12407450	6000000000247534657
Q117319609	6000000000247535033
Q1411494	6000000000247543455
Q30608872	6000000000247851989
Q75855381	6000000000248739861
Q77222	6000000000248812490
Q480969	6000000000248911041
Q108841497	6000000000249188833
Q108841496	6000000000249256341
Q102421906	6000000000249352303
Q11869361	6000000000249394613
Q1933723	6000000000249464634
Q4356747	6000000000249535686
Q11893520	6000000000249557039
Q105574321	6000000000249657215
Q32555349	6000000000249666658
Q107986417	6000000000249666948
Q107986407	6000000000249666984
Q99767476	6000000000249667156
Q110902848	6000000000249667365
Q3290491	6000000000249667815
Q127328802	6000000000249722146
Q127328809	6000000000249722996
Q98072327	6000000000249726697
Q97959264	6000000000249730031
Q123668566	6000000000250100895
Q100756380	6000000000250100982
Q117442579	6000000000250104006
Q128210496	6000000000250104022
Q102429154	6000000000250104036
Q96777533	6000000000250104089
Q96413885	6000000000250104261
Q133282847	6000000000250104297
Q101039258	6000000000250104829
Q121414649	6000000000250104842
Q107621784	6000000000250104868
Q138512007	6000000000250105034
Q115706268	6000000000250105442
Q135915276	6000000000250114722
Q133282861	6000000000250114978
Q117442590	6000000000250115096
Q102429033	6000000000250118151
Q131762180	6000000000250118528
Q3182773	6000000000250118760
Q18148194	6000000000250119420
Q7788419	6000000000250119719
Q102398143	6000000000250119745
Q102398165	6000000000250121416
Q102398167	6000000000250121762
Q102398215	6000000000250122000
Q108303755	6000000000250125667
Q88109253	6000000000250125696
Q96202455	6000000000250127545
Q123900812	6000000000250136078
Q123900813	6000000000250136089
Q123908811	6000000000250136102
Q123909109	6000000000250136138
Q96414675	6000000000250136266
Q123916277	6000000000250136625
Q96414977	6000000000250138254
Q123916272	6000000000250138392
Q102394891	6000000000250138511
Q127328955	6000000000250143170
Q123900811	6000000000250143500
Q127328952	6000000000250147119
Q109829258	6000000000250152686
Q133282856	6000000000250153300
Q133282845	6000000000250153568
Q129261558	6000000000250155187
Q133730070	6000000000250159207
Q121414634	6000000000250159295
Q101039544	6000000000250162311
Q121599892	6000000000250162327
Q101039145	6000000000250162365
Q121599879	6000000000250170224
Q101039069	6000000000250170446
Q15998059	6000000000250172302
Q100144824	6000000000250173750
Q117477766	6000000000250175657
Q117477742	6000000000250175803
Q109187293	6000000000250178163
Q100639108	6000000000250179619
Q99600446	6000000000250192109
Q100756376	6000000000250197410
Q129261457	6000000000250197464
Q101039264	6000000000250197480
Q109187296	6000000000250197509
Q138512012	6000000000250197523
Q117442578	6000000000250197710
Q113489639	6000000000250197849
Q100144836	6000000000250197920
Q7324089	6000000000250388698
Q3425999	6000000000250396836
Q131582541	6000000000250398732
Q3484181	6000000000250401484
Q272774	6000000000250410892
Q131754431	6000000000250448028
Q123668568	6000000000250502832
Q96983635	6000000000250511413
Q369835	6000000000250511580
Q101484655	6000000000250512353
Q101485609	6000000000250512382
Q96415377	6000000000250512529
Q96415370	6000000000250512536
Q47092885	6000000000250512673
Q91500008	6000000000250512718
Q105233298	6000000000250518282
Q61913229	6000000000250518885
Q7407583	6000000000250523554
Q118235458	6000000000250524483
Q107148800	6000000000250526239
Q131348992	6000000000250526527
Q102398148	6000000000250528438
Q129654307	6000000000250528720
Q98400102	6000000000250528736
Q139187686	6000000000250528855
Q129654291	6000000000250528918
Q129654352	6000000000250529006
Q122199358	6000000000250529159
Q113884743	6000000000250529199
Q99251324	6000000000250529239
Q98400101	6000000000250529259
Q113778362	6000000000250529438
Q431952	6000000000250531109
Q113778777	6000000000250531497
Q98400100	6000000000250531575
Q121505368	6000000000250531665
Q115726983	6000000000250532315
Q100949796	6000000000250537089
Q131366978	6000000000250537126
Q115780422	6000000000250537154
Q100949793	6000000000250537290
Q115780421	6000000000250537525
Q127684506	6000000000250541145
Q108909584	6000000000250541364
Q127684500	6000000000250541816
Q127684508	6000000000250549093
Q127684499	6000000000250549123
Q127684503	6000000000250549138
Q122467005	6000000000250550884
Q370590	6000000000250551822
Q118235459	6000000000250574000
Q124158353	6000000000250575012
Q138606102	6000000000250575895
Q91499993	6000000000250578202
Q126954146	6000000000250578280
Q107148818	6000000000250580030
