qid,references,as_given_name,as_family_name,in_store
Q5659682,5,no,yes,no
Q137655491,5,yes,no,no
Q132191394,5,no,yes,no
Q4985048,5,no,yes,no
Q3273935,5,no,yes,no
Q113165664,5,no,yes,no
Q112236735,5,no,yes,no
Q55643783,5,no,yes,no
Q21452378,5,no,yes,no
Q76921297,5,no,yes,no
Q134179061,5,no,yes,no
Q98522485,5,no,yes,no
Q37502773,5,no,yes,no
Q56871855,5,no,yes,no
Q10428389,5,no,yes,no
Q106376414,5,yes,no,no
Q112596200,5,no,yes,no
Q122625095,5,no,yes,no
Q37569756,5,no,yes,no
Q21482910,5,no,yes,no
Q42417750,5,no,yes,no
Q37279401,5,no,yes,no
Q124611534,5,no,yes,no
Q37173919,5,no,yes,no
Q123383965,5,yes,no,no
Q42227880,5,yes,no,no
Q100276730,5,no,yes,no
Q56538661,5,no,yes,no
Q47038236,5,yes,no,no
Q37542135,5,no,yes,no
Q118672025,5,no,yes,no
Q83338212,5,no,yes,no
Q16883875,5,no,yes,no
Q10796644,5,yes,no,no
Q138736251,5,no,yes,no
Q37515009,5,no,yes,no
Q120727967,5,no,yes,no
Q98827131,5,yes,no,no
Q26427966,5,no,yes,no
Q124743884,5,no,yes,no
Q1729015,5,no,yes,no
Q21054997,5,yes,no,no
Q47514710,5,no,yes,no
Q16857588,5,no,yes,no
Q37500332,5,no,yes,no
Q37055779,5,no,yes,no
Q40105671,5,no,yes,no
Q100362837,5,yes,no,no
Q61740401,5,yes,no,no
Q58409964,5,no,yes,no
Q27649409,5,no,yes,no
Q37570301,5,no,yes,no
Q108908018,5,no,yes,no
Q107398159,5,no,yes,no
Q98970190,5,yes,no,no
Q110808964,5,yes,no,no
Q29861356,5,yes,no,no
Q36896782,5,no,yes,no
Q36978636,5,no,yes,no
Q21449329,5,no,yes,no
Q90982575,5,yes,no,no
Q112599217,5,no,yes,no
Q112589508,5,no,yes,no
Q37020891,5,no,yes,no
Q36926443,5,no,yes,no
Q37506554,5,no,yes,no
Q13422008,5,no,yes,no
Q21507432,5,no,yes,no
Q37492146,5,no,yes,no
Q114669052,5,no,yes,no
Q6489628,5,no,yes,no
Q110943505,5,yes,no,no
Q37447289,5,no,yes,no
Q21142458,5,yes,no,no
Q5319254,5,no,yes,no
Q37519952,5,no,yes,no
Q37506008,5,no,yes,no
Q16870860,5,no,yes,no
Q112599150,5,no,yes,no
Q55644483,5,no,yes,no
Q16867584,5,no,yes,no
Q37561505,5,no,yes,no
Q112598852,5,no,yes,no
Q107321304,5,no,yes,no
Q16861170,5,no,yes,no
Q12787728,5,no,yes,no
Q37491626,5,no,yes,no
Q113128051,5,yes,no,no
Q16865139,5,no,yes,no
Q60330049,5,yes,no,no
Q37542113,5,no,yes,no
Q37544435,5,no,yes,no
Q137685798,5,yes,no,no
Q109557575,5,no,yes,no
Q94143725,5,no,yes,no
Q109681733,5,yes,no,no
Q37211319,5,no,yes,no
Q112595318,5,no,yes,no
Q6947736,5,no,yes,no
Q121484775,5,yes,no,no
Q109928812,5,no,yes,no
Q112594970,5,no,yes,no
Q137188253,5,yes,no,no
Q131703484,5,yes,no,no
Q15208000,5,yes,no,no
Q108072900,5,yes,no,no
Q36862092,5,no,yes,no
Q5041177,5,no,yes,no
Q37022350,5,no,yes,no
Q6802553,5,no,yes,no
Q112600876,5,no,yes,no
Q37479333,5,no,yes,no
Q37116883,5,no,yes,no
Q37544673,5,no,yes,no
Q7236916,5,no,yes,no
Q94176150,5,no,yes,no
Q112599984,5,no,yes,no
Q87612385,5,yes,no,no
Q83348688,5,no,yes,no
Q65081874,5,no,yes,no
Q37082760,5,no,yes,no
Q77026278,5,no,yes,no
Q104493222,5,no,yes,no
Q56245357,5,no,yes,no
Q37176580,5,no,yes,no
Q21481565,5,no,yes,no
Q112599157,5,no,yes,no
Q110809281,5,yes,no,no
Q37449805,5,no,yes,no
Q113128281,5,yes,no,no
Q37515035,5,no,yes,no
Q37469399,5,no,yes,no
Q112595824,5,no,yes,no
Q21449062,5,no,yes,no
Q27230358,5,no,yes,no
Q112601044,5,no,yes,no
Q37316243,5,no,yes,no
Q21507768,5,no,yes,no
Q7942318,5,no,yes,no
Q37469389,5,no,yes,no
Q36880288,5,no,yes,no
Q16883054,5,no,yes,no
Q106589236,5,yes,no,no
Q4979064,5,no,yes,no
Q112595236,5,no,yes,no
Q16869889,5,no,yes,no
Q37565378,5,no,yes,no
Q112589707,5,no,yes,no
Q21079707,5,yes,no,no
Q37516481,5,no,yes,no
Q18177320,5,no,yes,no
Q112601193,5,no,yes,no
Q94572798,5,no,yes,no
Q94176668,5,no,yes,no
Q37495467,5,no,yes,no
Q16870861,5,no,yes,no
Q56245786,5,no,yes,no
Q37017525,5,no,yes,no
Q20997043,5,no,yes,no
Q36911856,5,no,yes,no
Q4696604,5,no,yes,no
Q19902435,5,no,yes,no
Q16870534,5,no,yes,no
Q21489106,5,no,yes,no
Q112599223,5,no,yes,no
Q106352397,5,no,yes,no
Q5002749,5,no,yes,no
Q105500126,5,yes,no,no
Q29536035,5,no,yes,no
Q137654168,5,yes,no,no
Q37027455,5,no,yes,no
Q37071272,5,no,yes,no
Q96478789,5,no,yes,no
Q96478513,5,no,yes,no
Q21509120,5,no,yes,no
Q7658480,5,no,yes,no
Q21482739,5,no,yes,no
Q112599283,5,no,yes,no
Q37151952,5,no,yes,no
Q16280394,5,no,yes,no
Q21450189,5,no,yes,no
Q61961386,5,no,yes,no
Q94949675,5,yes,no,no
Q37431068,5,no,yes,no
Q37485084,5,no,yes,no
Q21506634,5,no,yes,no
Q37456004,5,no,yes,no
Q47878311,5,no,yes,no
Q37214286,5,no,yes,no
Q6801446,5,no,yes,no
Q4865957,5,no,yes,no
Q114677027,5,yes,no,no
Q37170585,5,yes,yes,no
Q112595232,5,no,yes,no
Q112599074,5,no,yes,no
Q113128342,5,yes,no,no
Q36955110,5,no,yes,no
Q47732556,5,no,yes,no
Q37507000,5,no,yes,no
Q94176210,5,no,yes,no
Q112601094,5,no,yes,no
Q37539457,5,no,yes,no
Q51907435,5,yes,no,no
Q21504518,5,no,yes,no
Q16869656,5,no,yes,no
Q21502290,5,no,yes,no
Q137609716,5,yes,no,no
Q47757852,5,no,yes,no
Q21482781,5,no,yes,no
Q139888275,5,no,yes,no
Q1429529,5,no,yes,no
Q80471343,5,no,yes,no
Q64781709,5,no,yes,no
Q20155930,5,yes,no,no
Q104665922,5,yes,no,no
Q695525,5,yes,no,no
Q37503615,5,no,yes,no
Q106044893,5,no,yes,no
Q6739263,5,no,yes,no
Q7674398,5,yes,no,no
Q125368882,5,yes,no,no
Q21496841,5,no,yes,no
Q112595135,5,no,yes,no
Q109423412,5,yes,no,no
Q121289942,5,yes,no,no
Q25114512,5,no,yes,no
Q16878033,5,no,yes,no
Q37059356,5,no,yes,no
Q16876715,5,no,yes,no
Q37474965,5,no,yes,no
Q37537604,5,no,yes,no
Q113128499,5,yes,no,no
Q98390589,5,yes,no,no
Q114870369,5,no,yes,no
Q43399779,5,no,yes,no
Q21475221,5,no,yes,no
Q115415644,5,no,yes,no
Q105483536,5,no,yes,no
Q37258562,5,no,yes,no
Q116177986,5,no,yes,no
Q16871105,5,no,yes,no
Q19915090,5,yes,no,no
Q131722662,5,no,yes,no
Q41635539,5,no,yes,no
Q21452305,5,no,yes,no
Q37023270,5,no,yes,no
Q16817047,5,no,yes,no
Q104592249,5,no,yes,no
Q113501141,5,no,yes,no
Q106248747,5,no,yes,no
Q62705779,5,no,yes,no
Q41585047,5,no,yes,no
Q7913150,5,no,yes,no
Q37474734,5,no,yes,no
Q20995606,5,no,yes,no
Q5604296,5,no,yes,no
Q124471117,5,no,yes,no
Q137754162,5,no,yes,no
Q52486406,5,yes,no,no
Q120114926,5,no,yes,no
Q75135660,5,no,yes,no
Q36864844,5,no,yes,no
Q24069612,5,no,yes,no
Q37507595,5,no,yes,no
Q101263690,5,yes,no,no
Q25114566,5,no,yes,no
Q56245173,5,no,yes,no
Q91548401,5,no,yes,no
Q65113391,5,no,yes,no
Q48781258,5,no,yes,no
Q5522640,5,no,yes,no
Q21475431,5,no,yes,no
Q4503649,5,no,yes,no
Q112600652,5,no,yes,no
Q56087776,5,no,yes,no
Q105128265,5,no,yes,no
Q109818858,5,no,yes,no
Q119518814,5,no,yes,no
Q66930089,5,no,yes,no
Q94176443,5,no,yes,no
Q16975959,5,no,yes,no
Q123751106,5,yes,no,no
Q36928731,5,no,yes,no
Q104837149,5,no,yes,no
Q106824799,5,no,yes,no
Q37455393,5,no,yes,no
Q108678738,5,no,yes,no
Q120471375,5,no,yes,no
Q112600518,5,no,yes,no
Q7598673,5,no,yes,no
Q104537840,5,no,yes,no
Q27254810,5,no,yes,no
Q112599771,5,no,yes,no
Q117829364,5,no,yes,no
Q16913566,5,no,yes,no
Q65768914,5,no,yes,no
Q37274427,5,no,yes,no
Q20644528,5,no,yes,no
Q112600215,5,no,yes,no
Q20991857,5,yes,no,no
Q16865909,5,no,yes,no
Q16290292,5,no,yes,no
Q113128546,5,yes,no,no
Q113128095,5,yes,no,no
Q24266710,5,no,yes,no
Q7830308,5,no,yes,no
Q124158629,5,no,yes,no
Q24475884,5,yes,no,no
Q119457874,5,no,yes,no
Q61750273,5,yes,no,no
Q27264336,5,no,yes,no
Q111728199,5,no,yes,no
Q117662028,5,yes,no,no
Q26212708,5,no,yes,no
Q16280217,5,yes,no,no
Q21507029,5,no,yes,no
Q20995927,5,no,yes,no
Q63351096,5,no,yes,no
Q50876414,5,yes,no,no
Q106626337,5,no,yes,no
Q21448539,5,no,yes,no
Q123841701,5,no,yes,no
Q43382219,5,yes,no,no
Q7814252,5,no,yes,no
Q134314444,5,yes,no,no
Q104152232,5,no,yes,no
Q104828256,5,no,yes,no
Q112591752,5,no,yes,no
Q111549347,5,yes,no,no
Q16865696,5,no,yes,no
Q112599916,5,no,yes,no
Q4721570,5,no,yes,no
Q4815942,5,no,yes,no
Q37058916,5,no,yes,no
Q104592505,5,no,yes,no
Q26229378,5,no,yes,no
Q91986249,5,yes,no,no
Q94951684,5,no,yes,no
Q123511640,5,no,yes,no
Q112595770,5,no,yes,no
Q104854732,5,no,yes,no
Q131586330,5,no,yes,no
Q27320222,5,no,yes,no
Q105501235,5,yes,no,no
Q37516138,5,no,yes,no
Q112600337,5,no,yes,no
Q56225606,5,no,yes,no
Q16871399,5,no,yes,no
Q112600763,5,no,yes,no
Q16901581,5,no,yes,no
Q54622354,5,no,yes,no
Q5415988,5,no,yes,no
Q21491738,5,no,yes,no
Q18145318,5,yes,no,no
Q6802623,5,no,yes,no
Q96144744,5,no,yes,no
Q36991783,5,no,yes,no
Q113552200,5,no,yes,no
Q37509367,5,no,yes,no
Q88959558,5,no,yes,no
Q37237032,5,no,yes,no
Q21493005,5,no,yes,no
Q94144160,5,no,yes,no
Q97695016,5,yes,no,no
Q37515710,5,no,yes,no
Q112599205,5,no,yes,no
Q112594902,5,no,yes,no
Q100908375,5,no,yes,no
Q116202698,5,no,yes,no
Q7332996,5,no,yes,no
Q36933872,5,no,yes,no
Q131328396,5,no,yes,no
Q94176707,5,no,yes,no
Q1253044,5,no,yes,no
Q47461510,5,no,yes,no
Q37477974,5,no,yes,no
Q110422328,5,no,yes,no
Q37228320,5,no,yes,no
Q37439474,5,no,yes,no
Q130217738,5,no,yes,no
Q947991,5,no,yes,no
Q57081159,5,yes,no,no
Q108394247,5,no,yes,no
Q20000994,5,yes,no,no
Q130518345,5,no,yes,no
Q130772285,5,no,yes,no
Q21475547,5,no,yes,no
Q21492868,5,no,yes,no
Q56695812,5,yes,no,no
Q37241862,5,no,yes,no
Q112591862,5,no,yes,no
Q112599562,5,no,yes,no
Q55437981,5,yes,yes,no
Q21511764,5,no,yes,no
Q112599739,5,no,yes,no
Q37490410,5,no,yes,no
Q37500660,5,no,yes,no
Q107417167,5,no,yes,no
Q123504224,5,no,yes,no
Q112599152,5,no,yes,no
Q21500520,5,no,yes,no
Q140905755,5,no,yes,no
Q112600348,5,no,yes,no
Q36907407,5,no,yes,no
Q104719738,5,yes,no,no
Q54870920,5,no,yes,no
Q24230076,5,no,yes,no
Q65097665,5,no,yes,no
Q37304169,5,no,yes,no
Q7071659,5,no,yes,no
Q112601139,5,no,yes,no
Q16870142,5,no,yes,no
Q21452285,5,no,yes,no
Q27477737,5,no,yes,no
Q98102534,5,no,yes,no
Q112599903,5,no,yes,no
Q16870630,5,no,yes,no
Q90416635,5,yes,no,no
Q96319127,5,no,yes,no
Q16879732,5,no,yes,no
Q37575878,5,no,yes,no
Q112598967,5,no,yes,no
Q112591385,5,no,yes,no
Q113127976,5,yes,no,no
Q5184092,5,no,yes,no
Q112625602,5,no,yes,no
Q5601495,5,no,yes,no
Q112599061,5,no,yes,no
Q28401623,5,no,yes,no
Q113128113,5,yes,no,no
Q124799637,5,yes,no,no
Q113128022,5,yes,no,no
Q133850197,5,yes,no,no
Q16860447,5,no,yes,no
Q65042692,5,no,yes,no
Q16880974,5,no,yes,no
Q113128423,5,yes,no,no
Q37161781,5,no,yes,no
Q100942017,5,yes,no,no
Q77048001,5,no,yes,no
Q16865640,5,no,yes,no
Q5161731,5,no,yes,no
Q68729614,5,no,yes,no
Q113128311,5,yes,no,no
Q39313315,5,no,yes,no
Q21265539,5,yes,no,no
Q113128356,5,yes,no,no
Q114949835,5,yes,no,no
Q113128371,5,yes,no,no
Q112600680,5,no,yes,no
Q4986201,5,no,yes,no
Q23781428,5,no,yes,no
Q64466499,5,yes,no,no
Q21509302,5,no,yes,no
Q112600741,5,no,yes,no
Q21493762,5,no,yes,no
Q7297052,5,no,yes,no
Q107636867,5,yes,no,no
Q96207586,5,yes,no,no
Q37503097,5,no,yes,no
Q40105762,5,no,yes,no
Q19902384,5,no,yes,no
Q76411710,5,no,yes,no
Q279372,5,no,yes,no
Q7827727,5,yes,no,no
Q6782282,5,yes,no,no
Q16282780,5,yes,no,no
Q28215765,5,no,yes,no
Q113325930,5,no,yes,no
Q16871649,5,no,yes,no
Q113558906,5,no,yes,no
Q113128566,5,yes,no,no
Q50332857,5,no,yes,no
Q122213283,5,no,yes,no
Q110202738,5,yes,no,no
Q21487995,5,no,yes,no
Q37495429,5,no,yes,no
Q112591721,5,no,yes,no
Q36967919,5,no,yes,no
Q124379375,5,no,yes,no
Q47468719,5,no,yes,no
Q37445781,5,no,yes,no
Q5035320,5,no,yes,no
Q120080290,5,yes,no,no
Q5282209,5,no,yes,no
Q55260971,5,no,yes,no
Q16279121,5,yes,no,no
Q6782731,5,yes,no,no
Q76411295,5,no,yes,no
Q113128016,5,yes,no,no
Q105305557,5,no,yes,no
Q108147811,5,no,yes,no
Q131717102,5,no,yes,no
Q131900104,5,yes,no,no
Q21509363,5,no,yes,no
Q112596036,5,no,yes,no
Q104594186,5,no,yes,no
Q110187794,5,no,yes,no
Q105611769,5,no,yes,no
Q122232651,5,no,yes,no
Q36962206,5,no,yes,no
Q36920926,5,no,yes,no
Q27699452,5,yes,no,no
Q54527858,5,no,yes,no
Q110440888,5,no,yes,no
Q5186550,5,no,yes,no
Q7674318,5,yes,no,no
Q48814673,5,yes,no,no
Q133848864,5,no,yes,no
Q55548966,5,no,yes,no
Q104592176,5,no,yes,no
Q37513732,5,no,yes,no
Q37254688,5,no,yes,no
Q62056559,5,no,yes,no
Q37094900,5,no,yes,no
Q112600739,5,no,yes,no
Q16866808,5,no,yes,no
Q131447911,5,no,yes,no
Q83349222,5,no,yes,no
Q123204876,5,no,yes,no
Q117330501,5,no,yes,no
Q18330984,5,no,yes,no
Q107644270,5,no,yes,no
Q37569763,5,no,yes,no
Q112590566,5,no,yes,no
Q93241030,5,no,yes,no
Q37434411,5,no,yes,no
Q37122190,5,no,yes,no
Q112600491,5,no,yes,no
Q21489119,5,no,yes,no
Q37324487,5,no,yes,no
Q94572777,5,no,yes,no
Q112599753,5,no,yes,no
Q37246149,5,no,yes,no
Q37229999,5,no,yes,no
Q54869238,5,no,yes,no
Q26230074,5,no,yes,no
Q26000424,5,no,yes,no
Q113128284,5,yes,no,no
Q83345105,5,no,yes,no
Q110088706,5,no,yes,no
Q24091150,5,no,yes,no
Q24090414,5,no,yes,no
Q37330974,5,no,yes,no
Q94979303,5,no,yes,no
Q27156992,5,no,yes,no
Q37485283,5,no,yes,no
Q137219407,5,no,yes,no
Q26229978,5,no,yes,no
Q45925853,4,no,yes,no
Q17457848,4,yes,no,no
Q100157082,4,yes,no,no
Q57955697,4,yes,no,no
Q5457978,4,no,yes,no
Q95719347,4,yes,no,no
Q25114322,4,no,yes,no
Q36904628,4,no,yes,no
Q101439207,4,no,yes,no
Q28146877,4,no,yes,no
Q21493656,4,no,yes,no
Q102226861,4,no,yes,no
Q37429850,4,no,yes,no
Q28156166,4,no,yes,no
Q106120818,4,no,yes,no
Q99910814,4,no,yes,no
Q21510412,4,no,yes,no
Q27967579,4,no,yes,no
Q49418116,4,no,yes,no
Q30525014,4,no,yes,no
Q110271713,4,no,yes,no
Q56538266,4,no,yes,no
Q76477255,4,no,yes,no
Q124255596,4,no,yes,no
Q28745079,4,no,yes,no
Q21449978,4,no,yes,no
Q16870203,4,no,yes,no
Q47535993,4,no,yes,no
Q37432932,4,no,yes,no
Q27892868,4,no,yes,no
Q16520663,4,no,yes,no
Q99670656,4,no,yes,no
Q30135788,4,no,yes,no
Q34231797,4,no,yes,no
Q4106997,4,no,yes,no
Q123124509,4,no,yes,no
Q47069894,4,no,yes,no
Q27890938,4,no,yes,no
Q21482950,4,no,yes,no
Q54612304,4,no,yes,no
Q98930030,4,no,yes,no
Q130704209,4,no,yes,no
Q42567158,4,no,yes,no
Q106580853,4,yes,no,no
Q3151388,4,yes,no,no
Q94649952,4,no,yes,no
Q37544825,4,no,yes,no
Q99536440,4,no,yes,no
Q106572417,4,no,yes,no
Q47086506,4,no,yes,no
Q18699290,4,yes,no,no
Q61987393,4,yes,no,no
Q1256110,4,no,yes,no
Q101541762,4,yes,no,no
Q88022714,4,no,yes,no
Q21509377,4,no,yes,no
Q25806605,4,no,yes,no
Q130285314,4,no,yes,no
Q103820519,4,no,yes,no
Q21508231,4,no,yes,no
Q60607766,4,yes,no,no
Q105535660,4,no,yes,no
Q98149285,4,no,yes,no
Q1518053,4,no,yes,no
Q21069183,4,yes,no,no
Q21449591,4,no,yes,no
Q25712491,4,no,yes,no
Q37450958,4,no,yes,no
Q109212874,4,no,yes,no
Q21509368,4,no,yes,no
Q67639094,4,yes,no,no
Q111912921,4,yes,no,no
Q110245185,4,no,yes,no
Q102311059,4,no,yes,no
Q21506973,4,no,yes,no
Q2072266,4,yes,no,no
Q29551902,4,yes,no,no
Q107426670,4,no,yes,no
Q99671386,4,no,yes,no
Q37033627,4,no,yes,no
Q21142422,4,yes,no,no
Q48808739,4,yes,no,no
Q3735207,4,yes,no,no
Q16871233,4,no,yes,no
Q5519390,4,no,yes,no
Q29598722,4,no,yes,no
Q54842106,4,no,yes,no
Q37569020,4,no,yes,no
Q21453918,4,no,yes,no
Q21286063,4,yes,no,no
Q15635200,4,yes,no,no
Q36922395,4,no,yes,no
Q21285795,4,yes,no,no
Q21286223,4,yes,no,no
Q3735179,4,yes,no,no
Q83384103,4,no,yes,no
Q21285876,4,yes,no,no
Q99662413,4,no,yes,no
Q118395349,4,no,yes,no
Q11061463,4,no,yes,no
Q131478195,4,no,yes,no
Q109667653,4,no,yes,no
Q18178965,4,no,yes,no
Q37252231,4,no,yes,no
Q18609978,4,no,yes,no
Q21504824,4,no,yes,no
Q28798110,4,no,yes,no
Q23638572,4,no,yes,no
Q63653858,4,no,yes,no
Q96313766,4,no,yes,no
Q16877613,4,no,yes,no
Q16833391,4,no,yes,no
Q28800720,4,no,yes,no
Q4163917,4,no,yes,no
Q37462358,4,no,yes,no
Q48980700,4,no,yes,no
Q30669686,4,no,yes,no
Q62574715,4,no,yes,no
Q229146,4,no,yes,no
Q125152772,4,yes,no,no
Q52029211,4,yes,no,no
Q18515515,4,no,yes,no
Q21285752,4,yes,no,no
Q105773404,4,no,yes,no
Q10292580,4,no,yes,no
Q99632604,4,no,yes,no
Q57334444,4,no,yes,no
Q97011574,4,no,yes,no
Q37558626,4,no,yes,no
Q36909789,4,no,yes,no
Q21285858,4,yes,no,no
Q137907746,4,yes,no,no
Q84038303,4,no,yes,no
Q37232183,4,no,yes,no
Q111474612,4,no,yes,no
Q21065959,4,yes,no,no
Q67416423,4,no,yes,no
Q21506710,4,no,yes,no
Q21285812,4,yes,no,no
Q43400535,4,yes,no,no
Q88286846,4,no,yes,no
Q108794706,4,no,yes,no
Q105627979,4,yes,no,no
Q21285747,4,yes,no,no
Q47454646,4,no,yes,no
Q37188461,4,no,yes,no
Q2646387,4,no,yes,no
Q21285788,4,yes,no,no
Q3879973,4,yes,no,no
Q32856086,4,no,yes,no
Q21285790,4,yes,no,no
Q21285792,4,yes,no,no
Q21285749,4,yes,no,no
Q27495838,4,no,yes,no
Q60786073,4,yes,no,no
Q56244681,4,no,yes,no
Q21396372,4,yes,no,no
Q7242944,4,no,yes,no
Q64827191,4,no,yes,no
Q56246445,4,no,yes,no
Q16882296,4,no,yes,no
Q37449702,4,no,yes,no
Q19914891,4,yes,no,no
Q102036010,4,no,yes,no
Q21508785,4,no,yes,no
Q16160398,4,no,yes,no
Q106402697,4,no,yes,no
Q21286224,4,yes,no,no
Q10382314,4,yes,no,no
Q19968469,4,yes,no,no
Q21492429,4,no,yes,no
Q21449788,4,no,yes,no
Q682250,4,yes,no,no
Q37187015,4,no,yes,no
Q55087972,4,no,yes,no
Q1655699,4,yes,no,no
Q50017664,4,no,yes,no
Q124444627,4,no,yes,no
Q110323049,4,no,yes,no
Q7607493,4,no,yes,no
Q106065383,4,no,yes,no
Q63623696,4,no,yes,no
Q37301244,4,no,yes,no
Q118218511,4,no,yes,no
Q113885446,4,no,yes,no
Q138610956,4,no,yes,no
Q21492344,4,no,yes,no
Q54982968,4,no,yes,no
Q105974944,4,no,yes,no
Q1360269,4,yes,no,no
Q105988108,4,no,yes,no
Q29575300,4,no,yes,no
Q105990855,4,no,yes,no
Q37527132,4,no,yes,no
Q105990861,4,no,yes,no
Q19688326,4,yes,no,no
Q37538413,4,no,yes,no
Q360542,4,no,yes,no
Q37495440,4,no,yes,no
Q105991056,4,no,yes,no
Q21448110,4,no,yes,no
Q27103313,4,no,yes,no
Q105991095,4,no,yes,no
Q1374705,4,no,yes,no
Q105975002,4,no,yes,no
Q105991115,4,no,yes,no
Q105991173,4,no,yes,no
Q20000279,4,yes,no,no
Q16148653,4,no,yes,no
Q105991212,4,no,yes,no
Q105991295,4,no,yes,no
Q23886435,4,no,yes,no
Q105991327,4,no,yes,no
Q105991405,4,no,yes,no
Q105991430,4,no,yes,no
Q105991799,4,no,yes,no
Q37485210,4,no,yes,no
Q30514197,4,no,yes,no
Q65514924,4,no,yes,no
Q21482503,4,no,yes,no
Q105995451,4,no,yes,no
Q21489156,4,no,yes,no
Q105995471,4,no,yes,no
Q96602224,4,yes,no,no
Q37521669,4,no,yes,no
Q105995472,4,no,yes,no
Q16479432,4,no,yes,no
Q16479854,4,no,yes,no
Q105877368,4,no,yes,no
Q105995725,4,no,yes,no
Q29982968,4,yes,no,no
Q105995623,4,no,yes,no
Q36939246,4,no,yes,no
Q105995745,4,no,yes,no
Q90574572,4,no,yes,no
Q11687326,4,no,yes,no
Q16275004,4,no,yes,no
Q37508582,4,no,yes,no
Q105996732,4,no,yes,no
Q106065385,4,no,yes,no
Q106070068,4,no,yes,no
Q106065402,4,no,yes,no
Q21476550,4,no,yes,no
Q106065525,4,no,yes,no
Q105975084,4,no,yes,no
Q105975085,4,no,yes,no
Q18515537,4,yes,no,no
Q3740636,4,yes,no,no
Q135458265,4,yes,no,no
Q28150972,4,no,yes,no
Q106071804,4,no,yes,no
Q4887733,4,no,yes,no
Q106065671,4,no,yes,no
Q67520669,4,yes,no,no
Q37209302,4,no,yes,no
Q106065690,4,no,yes,no
Q106065723,4,no,yes,no
Q1553167,4,yes,no,no
Q106069846,4,no,yes,no
Q106071845,4,no,yes,no
Q105975131,4,no,yes,no
Q62081896,4,no,yes,no
Q63615572,4,no,yes,no
Q106069798,4,no,yes,no
Q105742829,4,no,yes,no
Q106070070,4,no,yes,no
Q106105417,4,yes,no,no
Q47458707,4,no,yes,no
Q106065893,4,no,yes,no
Q20001142,4,yes,no,no
Q37537067,4,no,yes,no
Q37021885,4,no,yes,no
Q37251897,4,no,yes,no
Q105991660,4,no,yes,no
Q36935415,4,no,yes,no
Q107438557,4,no,yes,no
Q21507405,4,no,yes,no
Q1412705,4,no,yes,no
Q104276100,4,yes,no,no
Q56244957,4,no,yes,no
Q132673729,4,no,yes,no
Q15216223,4,no,yes,no
Q61045475,4,no,yes,no
Q37116259,4,no,yes,no
Q105975153,4,no,yes,no
Q18571609,4,yes,no,no
Q83361708,4,no,yes,no
Q33101752,4,yes,no,no
Q106066211,4,no,yes,no
Q37492124,4,no,yes,no
Q106066188,4,no,yes,no
Q34369491,4,no,yes,no
Q83495567,4,no,yes,no
Q21509074,4,no,yes,no
Q28745119,4,no,yes,no
Q94705393,4,no,yes,no
Q21494549,4,no,yes,no
Q106066126,4,no,yes,no
Q87182900,4,no,yes,no
Q37004637,4,no,yes,no
Q55911219,4,no,yes,no
Q106066204,4,no,yes,no
Q106066212,4,no,yes,no
Q21509059,4,no,yes,no
Q37534423,4,no,yes,no
Q106066253,4,no,yes,no
Q106066257,4,no,yes,no
Q47491757,4,no,yes,no
Q37446583,4,no,yes,no
Q106067492,4,no,yes,no
Q106066721,4,no,yes,no
Q106066512,4,no,yes,no
Q37275794,4,no,yes,no
Q106067052,4,no,yes,no
Q21512684,4,no,yes,no
Q4961885,4,no,yes,no
Q37441976,4,no,yes,no
Q83345260,4,no,yes,no
Q106066709,4,no,yes,no
Q106066888,4,no,yes,no
Q106070045,4,no,yes,no
Q37092843,4,no,yes,no
Q1017057,4,no,yes,no
Q36877095,4,no,yes,no
Q38463430,4,no,yes,no
Q106066393,4,no,yes,no
Q5896339,4,yes,no,no
Q106118105,4,no,yes,no
Q37140074,4,no,yes,no
Q16860427,4,no,yes,no
Q106066397,4,no,yes,no
Q818081,4,yes,no,no
Q106066423,4,no,yes,no
Q37555640,4,no,yes,no
Q106066705,4,no,yes,no
Q58327386,4,yes,no,no
Q70365462,4,no,yes,no
Q37547329,4,no,yes,no
Q36934302,4,no,yes,no
Q799725,4,no,yes,no
Q83345155,4,no,yes,no
Q37023480,4,no,yes,no
Q36864881,4,no,yes,no
Q37076264,4,no,yes,no
Q83373049,4,no,yes,no
Q105975310,4,no,yes,no
Q104443690,4,no,yes,no
Q104444194,4,no,yes,no
Q104444195,4,no,yes,no
Q37214028,4,no,yes,no
Q68834318,4,no,yes,no
Q104444500,4,no,yes,no
Q104444501,4,no,yes,no
Q104444505,4,no,yes,no
Q61121749,4,no,yes,no
Q29950460,4,no,yes,no
Q37472471,4,no,yes,no
Q106068146,4,no,yes,no
Q106067775,4,no,yes,no
Q106120585,4,no,yes,no
Q36996110,4,no,yes,no
Q105975328,4,no,yes,no
Q106068168,4,no,yes,no
Q21491499,4,no,yes,no
Q36935153,4,no,yes,no
Q106068369,4,no,yes,no
Q106068850,4,no,yes,no
Q106069079,4,no,yes,no
Q106117892,4,no,yes,no
Q37475430,4,no,yes,no
Q23640576,4,no,yes,no
Q46641882,4,no,yes,no
Q106067937,4,no,yes,no
Q104443683,4,no,yes,no
Q96097799,4,no,yes,no
Q104444509,4,no,yes,no
Q19997431,4,yes,no,no
Q33083788,4,yes,no,no
Q104444203,4,no,yes,no
Q105975312,4,no,yes,no
Q36906798,4,no,yes,no
Q21449670,4,no,yes,no
Q100941524,4,no,yes,no
