qid,geni_id,label,countries,occupation_count
Q28840692,6000000109018633824,Maj-Britt Renndal,Sweden,2
Q2884671,6000000184056832903,Svein Hatløy,Norway,1
Q28858592,6000000004095755639,Vilma Roos,Sweden,3
Q28865143,6000000023064988130,Claus Christian Olrog,Norway,0
Q288665,6000000009357824779,Sven Utterström,Sweden,1
Q28869681,6000000053122867855,Signe Brunnström,Sweden,3
Q28871328,6000000065154605988,Odert Forsstedt,Finland,1
Q288756,6000000068581626886,Jaakko Hintikka,Finland,2
Q28889398,6000000001261510009,Birger Knudsen,Norway,1
Q288979,6000000143108527186,Hasse Jeppson,Sweden,1
Q28919180,6000000002646433779,Alexandra Ingier,Norway,2
Q2892948,6000000040318994789,Odd Bull,Norway,2
Q28934289,6000000063122868857,Jon Strømsheim,Norway,4
Q28943375,6000000070165957867,Hans Munk,Norway,3
Q28953118,6000000011366341247,Hans Midbøe,Norway,4
Q2896104,6000000024196128518,Benjamin Höijer,Sweden,3
Q28967407,6000000031407916661,Mathilda Strömberg Hamilton,Sweden,3
Q28967427,6000000001504422418,Teresita Reventlow,Sweden,2
Q28967675,6000000021143166081,Wilhelm Lilliestråle,Sweden,2
Q28974346,6000000098491694867,Bengt Hallgren,Sweden,1
Q2899242,6000000003438021687,Bertel Liljequist,Finland,1
Q29001054,6000000048877611932,Kjell Lynau,Norway,2
Q29016522,6000000079479065134,Teofil Starzyński,Grand Duchy of Finland,1
Q29016599,6000000077991596911,Michał Dzierzgowski,Grand Duchy of Finland,1
Q29017020,6000000054105862941,Niels Larsen Bruun,Norway,1
Q29018773,6000000011204549213,Karl-Gustav Muromaa,Finland,1
Q29018775,6000000022214896680,Harry Österberg,Finland,0
Q29021196,6000000009954136161,Mårten Segercrantz,Finland,1
Q29024,6000000014343958573,Esko Aho,Finland,1
Q29027187,6000000005002785239,Aagot Hanshaugen,Norway,0
Q29029509,6000000024820345330,Uri Levi,Denmark-Norway,3
Q29033822,6000000040642064531,Leif Almaas,Sweden,1
Q29044288,6000000009545433625,Bjarne Keyser Barth,Norway,2
Q2904467,6000000098660376922,Birger Furugård,Sweden,2
Q29045148,6000000088893078821,Sjur Lothe,Norway,2
Q29047401,6000000056950274899,Emily Spörck,Sweden,1
Q29047406,6000000026149416770,Ruth Hallberg,Sweden,2
Q29047654,6000000017786714708,Carl Gustaf Ekman,Sweden,1
Q2905232,6000000010124530617,Bjørn Johan Muri,Norway,1
Q29057301,6000000041066892967,Kalevi Vallineva,Finland,2
Q2907571,6000000152001861157,Bob Asklöf,Sweden,2
Q291194,6000000015026302591,Hjalmar Gullberg,Sweden,5
Q2913928,6000000031896490927,Jomar Brun,Norway,1
Q2915529,6000000022265947646,Uuno Kailas,Finland,3
Q291604,6000000011318345482,Torborg Nedreaas,Norway,2
Q291619,6000000045077132860,Ida Alstad,Norway,1
Q29168959,6000000003065195097,Erik Olof Holmberg,Sweden,1
Q29169013,6000000011525407437,Ingebrigt Ingebrigtsen Huus,Norway,1
Q292250,6000000026517496203,Maria van Oosterwijck,Denmark-Norway,3
Q29246715,6000000008612233913,Harry Sahlin,Sweden,2
Q29293021,6000000014147890419,Jens Jørgen Jensen Steiro,Norway,3
Q293167,6000000011855635817,Tone Damli,Norway,2
Q2933361,6000000120839994896,Ove Sellberg,Sweden,1
Q29341765,6000000036058427859,Helmer Lundgreen,Norway,2
Q29341787,6000000171878782867,Gustav Betzén,Sweden,1
Q29341957,6000000002948562248,Erik Bylund,Sweden,1
Q29341958,6000000011015304841,Lars Ulf Johansson Stiernstedt,Sweden,0
Q29341967,6000000004144682161,Erik Olof Leonard Behm,Sweden,1
Q29341974,6000000011580190523,Gunnar Hellström,Sweden,3
Q29341979,6000000006918154811,Otto Bernt Santesson,Sweden,1
Q29341998,6000000195205701859,Anders Fredrik Ekewall,Sweden,1
Q29342000,6000000077108857992,Carl Richard Hjorth,Sweden,3
Q29342006,6000000019384665252,Moses Söderström,Sweden,1
Q29342019,4246255674440079332,Erland Jacob Ehnmark,Sweden,3
Q29342023,6000000006127726064,Carl Evert Bernhard Taube,Sweden,1
Q29342024,6000000001664147383,Georg Frans Tihleman,Sweden,1
Q29345143,6000000020809514086,Anna von Sydow,Sweden,1
Q29351072,6000000028504074046,Johan Henrik Christiansen,Norway,0
Q29381421,6000000121057770895,David Stakston,Norway,1
Q2938859,6000000036923026529,Carl-Magnus Skogh,Sweden,1
Q2938860,6000000133679276850,Carl-Otto Bremer,Finland,2
Q29418135,6000000035759610870,Evert Strokirk,Sweden,1
Q29418896,6000000028090556053,Sixtus Syrjänen,Finland,3
Q29418899,6000000180085172827,Armas Liljeberg,Finland,0
Q29418914,6000000023305998972,Esko Raunio,Finland,1
Q29418919,6000000037092698256,Väinö Rautio,Finland,1
Q29418935,6000000038295979863,Nils-Åke Jåfs,Finland,2
Q29419239,6000000006094377659,Sami Kallunki,Finland,1
Q29419310,6000000025461704372,Sakari Rusama,Finland,1
Q29419732,6000000010047749150,Joachim Heinrich von Redkenhof,Sweden,1
Q2943758,6000000008206116274,Emil Wichmann,Finland,1
Q29462173,6000000011884451416,Wilhelm Faye,Norway,1
Q29477798,6000000037478491301,Johan Adolf Sevén,Sweden,4
Q2949630,6000000018369937737,Petteri Lindbohm,Finland,1
Q29549835,6000000179718497897,Otto Ödling,Sweden,3
Q29550858,6000000001469209978,Christian Wallenius,Norway,2
Q295768,6000000040203264557,Bengt I. Samuelsson,Sweden,4
Q29578871,6000000001957553652,Ingvald Ytterstad,Norway,3
Q29639350,6000000013255599777,Jan Haug,Norway,1
Q29642162,6000000098007802070,Arvo Laine,Finland,1
Q29647726,6000000087757089866,Bernhard Lindberg,Sweden,1
Q29647730,6000000040096705184,Heribert Seitz,Sweden,2
Q2965652,6000000001449400444,Christian Skredsvig,Norway,2
Q29721,6000000002808357316,Gunnar Björling,Finland,3
Q297776,6000000022258230377,Pedanius Dioscorides,Sweden-Norway,4
Q298070,6000000011129644227,Katri Vala,Finland,3
Q2981182,6000000015475358076,Edmund Neupert,Norway,4
Q29838410,6000000007008613461,Georg Jacob Stousland,Norway,3
Q29838451,4915435908660024426,Henning Kloumann,Norway,1
Q29841259,6000000005440726496,Hans Henrik Thaulow Borchgrevink,Norway,2
Q29842980,6000000153002752922,Carl Schjøll,Norway,2
Q29866457,6000000042837097781,Sigurd Fjøsne,Norway,2
Q29885831,6000000037381039178,Bengt Holmstrand,Sweden,1
Q29886333,6000000181244323840,Eva Sandberg,Sweden,2
Q29892910,6000000178383982853,Riikka Purra,Finland,1
Q2992345,6000000139190791876,Aimo Lahti,Finland,3
Q29941258,6000000025988216933,Carl Gustaf Lundquist,Sweden,3
Q29943442,6000000009560580898,Hans Heinrich Tübring,Norway,1
Q2999229,6000000019450738115,Hansi Schwarz,Sweden,1
Q30006148,6000000017896921563,Halfdan Kongsten,Norway,1
Q30018500,6000000182346048856,Berta Nerø,Norway,1
Q30018517,6000000181791947829,Ragna Kristine Andresen,Norway,1
Q30018574,6000000196853535821,Marie Rasmusdatter Føreid,Norway,1
Q30018823,6000000013716972046,Peder Eilert Nilsen-Lund,Norway,1
Q30019066,6000000024600735860,Christiana Kildal,Norway,1
Q30019325,6000000130107415849,Martha Palm,Norway,2
Q30019361,6000000015217658825,Niels Wiig,Norway,1
Q30026157,6000000083198784358,Ingeborg Kastman,Sweden,2
Q30030270,6000000018610973556,Cathrine Dahl,Norway,3
Q30045809,6000000017184570102,Georg Peter Rasch,Norway,2
Q30064143,6000000005725504795,Herman Fältström,Sweden,3
Q30064160,6000000174524459043,Gerhard von Yhlen,Sweden,3
Q30064188,6000000035024460847,Ernst Hagelin,Sweden,2
Q30064206,6000000019685665671,Adolf Heijkenskjöld,Sweden,1
Q30064266,6000000082866487268,Hugo Lepik,Sweden,4
Q30064269,6000000007292345400,Otto Emanuel Ödman,Sweden,3
Q30066269,6000000020542594142,Hans Chrystie,Norway,4
Q30085555,6000000019574879490,Martin Enger,Norway,1
Q30106532,4922071182860075566,Sidney White,Sweden,2
Q30118540,6000000040978487697,Knut Wessel Halvorsen,Norway,2
Q30119453,4750833648870071753,Hans Herlofsen,Norway,2
Q3012493,6000000002067535181,Barthold Rudolf Hast,Sweden,2
Q3012514,6000000024198017335,Julius Hartman,Finland,3
Q30130911,6000000005593375789,Otto Georg Jahn Reimers,Norway,2
Q301539,6000000107618477869,Adolf Pekkalainen,Finland,2
Q3015499,6000000035239314374,Helge Fiskaa,Norway,2
Q301553,6000000079489810318,Aarne Saarinen,Finland,3
Q30161163,6000000017807210954,Olav Østby-Deglum,Norway,2
Q301720,6000000000982801886,Olaf B. Bjørnstad,Norway,1
Q30174194,6000000085114389483,Aleksanteri Huuri,Finland,2
Q30174283,6000000092452291835,Matti Puurtinen,Finland,3
Q30174334,6000000149226928947,Rudolf Wilhelm Österman,Finland,1
Q30174395,6000000076919797979,Asko Jokinen,Finland,1
Q30186306,6000000008736074142,Daniel Cronmarck,Sweden,0
Q30198593,6000000009572103192,Ferdinand Hagerup,Norway,3
Q3020135,6000000001499234917,Thorvald Aadahl,Norway,4
Q3020360,6000000064755109128,Søren Årstad,Norway,1
Q30205787,6000000000020147312,Joachim Donner,Sweden,2
Q30216290,6000000000182708511,Johan Solitander,Sweden,2
Q30217009,6000000048761223128,Ossian Hellman,Finland,1
Q30217039,6000000038556500974,Liisa Hautamäki,Finland,1
Q30227990,6000000013403333338,August Blomberg,Finland,3
Q30228643,6000000003135817526,August Skeibrok,Norway,3
Q30229678,6000000003219148251,Erik Åkerhielm,Sweden,4
Q30229742,6000000021511763336,Gertrud Åhlander,Sweden,2
Q30229874,6000000026813458861,Ingeborg Åkerman,Sweden,1
Q30229892,6000000024868086575,Märta Åkerman,Sweden,2
Q30231015,6000000014877634603,Bronisław Stępowski,Grand Duchy of Finland,3
Q30231565,6000000075239864906,Sylwester Trojanowski,Grand Duchy of Finland,1
Q30246307,6000000004138329945,Herborg Finnset,Norway,1
Q30323936,6000000172905333223,Tix,Norway,4
Q30324822,6000000011853401808,Erik Sæmundsson,Norway,0
Q30324884,6000000197561535856,Narve Gilje Nordås,Norway,1
Q30325136,6000000038075702098,Roar Tønseth,Norway,1
Q30325206,6000000010200866861,Thomas Strandskogen,Norway,1
Q30325446,6000000010610105925,Hans Lauritzen,Norway,0
Q30325667,6000000018229374894,Johan Arnstad,Norway,1
Q30325790,6000000005564374467,Ove Andreas Wangensteen,Norway,2
Q30325798,6000000010017532627,Emil Rummelhoff,Norway,1
Q30331336,6000000013450625626,Leonard Strömberg,Sweden,1
Q30331352,6000000060180413922,Nils Åvall,Sweden,1
Q303644,6000000042067946909,Aaslaug Aasland,Norway,5
Q303687,6000000003353252168,Aasmund Olavsson Vinje,Norway,5
Q3040284,6000000007640509703,Jussi Halla-aho,Finland,4
Q3041802,6000000011322641763,Sverre Sørsdal,Norway,2
Q3044507,6000000036628229941,Wiljo Tuompo,Finland,1
Q3045603,6000000007217061731,Heikki Nurmio,Finland,4
Q30464949,6000000019701448027,Anders Hellström,Sweden,2
Q3046704,6000000007264146595,Jüri Lina,Sweden,3
Q3047617,6000000011396963589,Edith Arnheim,Sweden,1
Q3048874,6000000010553516400,Eero Nelimarkka,Finland,1
Q3049463,6000000021807788109,Eino Pitkänen,Finland,1
Q3050893,6000000007896822744,Elia Heikel,Finland,1
Q305117,6000000174519112472,Stefan Baley,Grand Duchy of Finland,3
Q3056681,6000000086167496848,Erkki Rintala,Finland,1
Q30571054,6000000028465413054,John Hjelme-Lundberg,Sweden,1
Q3058071,6000000046725892368,Esko Tie,Finland,1
Q30608654,6000000000027936257,Signe Stavenow,Sweden,1
Q30608863,6000000006402563400,Otto Albrecht,Finland,2
Q30608877,6000000019710635124,Matti Paavilainen,Finland,2
Q30608900,6000000027817918374,Veikko Kerkkonen,Finland,1
Q30609396,6000000017334215812,Johan Richter,Norway,4
Q3064226,6000000142650014888,Holger Granström,Finland,2
Q3065792,6000000037771308950,Heino Pulli,Finland,1
Q3068590,6000000089598123913,Kerstin Meyer,Sweden,4
Q30716465,369993036130013832,Paul Peter Lindemann,Norway,2
Q3071976,6000000006348563201,Gösta Brodin,Sweden,1
Q3072634,6000000001499257778,Folke Bålstad,Norway,3
Q3074148,6000000018358206497,Florentin Granholm,Finland,1
Q3075079,6000000014340279147,Katie Rolfsen,Norway | Sweden,1
Q3079927,6000000025490502918,Vilho Petter Nenonen,Finland,2
Q308059,6000000140290387877,Øivind Bolstad,Norway,2
Q3083021,6000000081397927452,Frans de Momper,Denmark-Norway,2
Q30861551,6000000023158318784,Knut Nissen,Sweden,1
Q3088730,6000000004170117074,Leif Larsen,Norway,4
Q30902958,5023238095280122836,Benedykt Porożyński,Grand Duchy of Finland,1
Q3090428,6000000087053734912,Martin Wiberg,Sweden,2
Q30938807,6000000024131740264,Einar Ljunggren,Sweden,3
Q3098395,6000000000523591496,Ingvald Eidsheim,Norway,1
Q3101218,6000000182652403879,Halvar Moritz,Sweden,1
Q3102200,6000000009546643329,Sigurd Røen,Norway,3
Q3103942,6000000135809928869,Gerard Callenburgh,Denmark-Norway,2
Q3103969,6000000012017471789,Kjetil Mårdalen,Norway,2
Q310447,6000000032997690285,Ville Ritola,Finland,3
Q3107025,6000000153770744894,Giovanni Battista Ambrosiani,Sweden,1
Q31078607,6000000000052985115,Otto Waldemar Steenfeldt-Foss,Norway,1
Q3109102,6000000009429002194,Henrik Angell,Norway,6
Q3109247,6000000024155301278,Kåre Hovda,Norway,1
Q311037,6000000016164793902,Väinö Linna,Finland,2
Q311061,6000000016601072479,Alexander Dale Oen,Norway,1
Q3113350,6000000143991797880,Teuvo Tulio,Finland,8
Q311338,6000000016829382638,Hannes Kolehmainen,Finland,4
Q3115908,6000000020020606960,Thor Bjørklund,Norway,2
Q312017,6000000015089646236,Stephen Hales,Sweden,5
Q3121055,6000000090122141077,Gustaf Carlén,Sweden,2
Q312167,6000000024970561296,Meyer Lansky,Grand Duchy of Finland,3
Q3121969,6000000017035295821,Nordal Wille,Norway,5
Q312290,6000000175722361822,Sven Nykvist,Sweden,4
Q31278302,6000000029300549604,Nikolai Raag,Sweden,1
Q3127843,6000000090607429836,Harry Kaltio,Finland,1
Q3128307,6000000020212064013,Edgar Kant,Sweden,4
Q3129424,6000000034008043911,Heikki Flöjt,Finland,1
Q3129427,6000000137125633865,Heikki Lahdelma,Finland,1
Q3129680,6000000176693995887,Helga de la Brache,Sweden,1
Q313199,6000000020329246230,Ari Vatanen,Finland,2
Q313708,6000000100225008839,Juha Kankkunen,Finland,1
Q3137575,6000000002852290879,Petrus Kastenman,Sweden,2
Q3138766,6000000040403925029,Hjalmar Fredrik Gjertsen,Norway,2
Q3139319,6000000017816586798,Holger Löwenadler,Sweden,1
Q314683,6000000076457509292,Sixten Jernberg,Sweden,1
Q314828,6000000035213803121,Vetranio,Sweden-Norway,1
Q3148291,6000000001678922695,Marianne Skarpnord,Norway,1
Q3148776,6000000164404063821,Ilmari Vesamaa,Finland,1
Q314889,6000000011868759639,Pieter de Hooch,Denmark-Norway,2
Q315034,6000000010251483554,Emil Hegle Svendsen,Norway,3
Q3150539,6000000006816311899,Indra,Sweden,2
Q316022,6000000141911131937,Harry Nyquist,Sweden,6
Q3161630,6000000030349801287,Jan Christiaan ten Noever,Denmark-Norway,2
Q3163004,6000000020950845879,Mikkjel Fønhus,Norway,3
Q3165700,6000000016078113846,Petrus Schomerus,Sweden,2
Q31660519,6000000025563340846,Carl Schultz,Norway,2
Q31660672,6000000004247559120,Christian Johnsen,Norway,1
Q31667076,6000000019623060289,Fredrik Zettergren,Sweden,1
Q31672410,6000000020233821715,Oscar Svalander,Sweden,1
Q31683301,6000000079232645821,Kari Gløersen,Norway,1
Q31684950,6000000039915167779,Åke Nyqvist,Sweden,2
Q31685332,6000000101045300921,Kajs Tidholm,Sweden,2
Q316996,6000000016054330867,Franciscus Sylvius,Denmark-Norway,6
Q3171069,6000000015926392880,Jean Börlin,Sweden,4
Q3176446,6000000138987507910,Tauno Lappalainen,Finland,1
Q317659,6000000008405048414,Johan Nygaardsvold,Norway,2
Q3181233,6000000111975783837,Martti Huhtala,Finland,4
Q3181426,6000000003397048599,John Elmgren,Sweden,1
Q318198,6000000001907618387,Bo Carpelan,Finland,6
Q3184024,4583285736070049327,Josef Holsner,Sweden,2
Q318408,3929720030390026834,Abel Eppens,Denmark-Norway,3
Q31852201,6000000012012039446,Wiktor Asbjørn Martinsen,Norway,2
Q318871,6000000009384536179,Euronymous,Norway,3
Q31887865,350682863270001161,Maria Rieck-Müller,Sweden,1
Q31892330,6000000018231924205,Karl Magnus Kyander,Sweden,1
Q3192223,6000000064334885090,Kalle Havulinna,Finland,1
Q3195278,6000000010492489175,Kent Andersson,Sweden,2
Q319704,6000000011807777264,Stein Rokkan,Norway,5
Q319784,6000000059660962860,Tapio Rautavaara,Finland,9
Q320544,6000000011955281927,Cæsar Peter Møller Boeck,Norway,2
Q320590,6000000069581550916,Kalervo Palsa,Finland,5
Q3206197,6000000031120826393,Jarl Lundqvist,Finland,1
Q32063354,6000000088905197011,Kustaa Ruuskanen,Finland,2
Q321723,6000000113535827930,Clas Bjerkander,Sweden,3
Q3218139,6000000084314618294,Lars Hattinen,Finland,1
Q321826,6000000180225149848,Usko Meriläinen,Finland,3
Q3219275,6000000120582347067,Laurents Hallager,Norway,4
Q322335,6000000178797701845,Lasse-Maja,Sweden,1
Q3232195,6000000029279855779,Sigurd Moen,Norway,1
Q323435,6000000002565693948,Jacob Adolf Hägg,Sweden,3
Q323540,6000000092809130950,Konrad Gustav Knudsen,Norway,4
Q3242497,6000000009343724209,Lise Karlsnes,Norway,1
Q325118,6000000017707513925,Leonhard Seppala,Norway,5
Q326144,6000000013444444310,Per Engdahl,Sweden,1
Q326161,6000000113319976876,Hjalmar Nyström,Finland,1
Q326182,6000000172899517829,Onni Pellinen,Finland,1
Q326515,6000000011321234221,Bendik Hofseth,Norway,5
Q3267935,6000000084591209979,Magnus Olsen,Norway,6
Q3268888,6000000000726602332,Erik Palmén,Finland,2
Q326907,6000000187975585821,Ole Christensen Walstad,Norway,2
Q3270019,6000000006945914836,Carl Edvard Johansson,Sweden,4
Q327674,6000000078523143418,Arvo Tuominen,Finland,2
Q327804,6000000011321108188,Gunnar Eilifsen,Norway,1
Q327986,6000000173514182155,Robert Högfeldt,Sweden,5
Q329241,6000000023110932123,Kyösti Lehtonen,Finland,1
Q329244,6000000010628521479,Anton thor Helle,Sweden,5
Q3294352,6000000175653763823,Markku Hyvärinen,Finland,2
Q3294426,6000000084828933979,Markus Rautio,Finland,2
Q32945421,6000000043008212426,Rudolf Röding,Sweden,3
Q329537,6000000014944887708,Thomas von Westen,Norway,2
Q329620,6000000083295266413,Kalervo Tuukkanen,Finland,2
Q329789,6000000017885620442,Abraham Berge,Norway,5
Q3298109,6000000015721808467,Lasse Eriksson,Sweden,4
Q32993536,6000000069517309835,Walfrid Holst,Sweden,3
Q3299955,6000000021941769600,Matti Honka,Finland,2
Q3301675,6000000012652134911,Mauritz Håkan Björnström-Steffansson,Sweden,1
Q33026252,6000000080869191454,Inga Sparboe,Norway,0
Q33043685,6000000178309202913,Tore Gardefeldt,Sweden,1
Q33043758,6000000015729973961,Torvald Åkesson,Sweden,1
Q330454,6000000007832503086,Abraham Niclas Edelcrantz,Sweden,9
Q3305098,6000000071945042887,Frans Wilhelm Lindqvist,Sweden,1
Q330535,6000000005095616640,Björn Berg,Sweden,7
Q330545,6000000018672086759,Erik Edlund,Sweden,4
Q3305484,6000000012672546533,Emil Kléen,Sweden,3
Q33076892,296159585380001191,Henry Christensson,Sweden,1
Q3307884,6000000014244472248,Kisamor,Sweden,2
Q33082681,6000000015522893751,Alette Beyer,Norway,1
Q33106230,6000000036334436899,Ehrnfried Reinhold Valdemar Nyberg,Sweden,1
Q33107752,6000000061708864154,Ingmar Benckert,Sweden,1
Q33124300,6000000011872306236,Villa Thrap Wahl,Norway,2
Q33132288,6000000060483349844,Albin Andersson,Sweden,1
Q3313735,6000000065152644821,Nils Wickström,Sweden,1
Q3315582,6000000059122926909,Edvard Bacher,Finland,1
Q33210823,6000000002276060691,Thorsten Gauffin,Finland,1
Q332145,6000000078022146180,Unto Mononen,Finland,3
Q3321580,6000000028082580456,Leif Wager,Finland,4
Q332205,6000000139050548833,Juho Eslin,Finland,0
Q332215,6000000141907665902,Vilho Niittymaa,Finland,2
Q332617,6000000014472896751,Johan Koren,Norway,2
Q3326508,6000000018638131924,Augusta Schrumpf,Norway,2
Q333112,6000000017855946659,Elias Sehlstedt,Sweden,4
Q3335126,6000000121836884903,Pentti Irjala,Finland,1
Q33383492,6000000041690836877,Charles Foss,Norway,2
Q333881,6000000082605132844,Antti Aarne,Finland,4
Q3341886,6000000177433211866,Nils Nummelin,Finland,1
Q3350159,6000000171685356124,Olav Hindahl,Norway,2
Q3350162,6000000088509193016,Olavi Rinteenpää,Finland,1
Q3352230,4319672624050044763,Sigfrid Lundberg,Sweden,1
Q3352603,6000000039071768714,Kaarlo Ekholm,Finland,1
Q3352610,6000000064207921175,Anders Hylander,Sweden,1
Q3352620,6000000067298870829,Hakon Barfod,Norway,1
Q3353143,6000000007027777385,Carl Fredrik Meinander,Finland,2
Q3353230,6000000007157373568,Julius Ailio,Finland,2
Q3353361,6000000002512285476,Hans Jacob Horst,Norway,2
Q3353949,6000000025266510256,Jarl Wahlström,Finland,2
Q3354825,6000000012503281124,Elling Holst,Norway,6
Q3354970,6000000057175128821,Harald Natvig,Norway,2
Q3355589,6000000091171581083,Guro Fjellanger,Norway,1
Q3355865,6000000015215571753,Amund Helland,Norway,5
