geni_id	name	qid	label	slot	ours_n	theirs_n	ours	theirs	ours_names	theirs_labels	pair_from
6000000014001029431	María Pimentel Quiñones	Q108433297	Maria Pimentel	father	1	2	6000000012002444297	Q3810762;Q110935090	Juan Alonso Pimentel de Herrera y Quiñones V Duque de Benavente	Juan Alonso Pimentel de Herrera | Don Luis Vigil de Quiñones, Conde de Luna	zipper r1 child/solo
6000000014001029431	María Pimentel Quiñones	Q108433297	Maria Pimentel	mother	1	2	6000000010878437189	Q110586594;Q110935091	Catalina Vigil de Quiñones VI condesa de Luna y Benavente	Catalina de Quiñones | María Cortés y Ramírez de Arellano	zipper r1 child/solo
6000000015388342613	Vitaliano Vitalini Borromeo	Q4014953	Vitaliano I Borromeo	father	2	1	6000000015388531085;6000000064834463851	Q112630266	Giacomo Vitaliani | Giovanni Borromeo	Giacobino Vitaliani	zipper r1 father/solo
6000000015844515529	Publius Cornelius Scipio	Q928894	Publius Cornelius Scipio	father	1	2	6000000000700882993	Q1269233;Q11943246	Publius Cornelius Scipio Salvito	Cornelius Scipio Salvito | Publius Cornelius Scipio	zipper r1 child/date
6000000015897955810	Marcus Licinius Scribonianus Camerinus (up)	Q16932396	Marcus Licinius Scribonianus Camerinus	father	2	1	6000000003828385756;6000000003645870484	Q764528	Marcus Licinius Crassus Frugi Crassus Frugi II | Marcus Licinius Crassus	Marcus Licinius Crassus Frugi	zipper r1 child/name
6000000015897955810	Marcus Licinius Scribonianus Camerinus (up)	Q16932396	Marcus Licinius Scribonianus Camerinus	mother	2	1	6000000003828385763;6000000015897741861	Q12295764	Sulpicia Praetextata | Sulpicia	Sulpicia Praetextata	zipper r1 child/name
6000000016379822265	Marie Flore d'Arenberg	Q153232	Jean Le Rond d'Alembert	father	1	2	6000000013343331969	Q3260394;Q569405	Léopold Philippe Charles Joseph d'Arenberg	Louis-Camus Destouches | Léopold Philippe d'Arenberg	zipper r1 child/solo
6000000017523105057		Q22813468	Li Shao	father	2	1	6000000017522820282;6000000074734419267	Q11097477	 | 	Li Zhang	zipper r1 father/solo
6000000017589006553	Catherine de Rochechouart	Q20195595	Catherine-Victurienne-Victorine de Rochechouart de Mortemart	father	2	1	6000000014162425634;6000000014126742234	Q2690559	"""Victurnien"" Jean Baptiste Marie Rochechouart (de) | Victurnien Bonaventure Victor de Rochechouart"	Victurnien-Jean-Baptiste de Rochechouart de Mortemart	zipper r1 mother/solo
6000000017589006553	Catherine de Rochechouart	Q20195595	Catherine-Victurienne-Victorine de Rochechouart de Mortemart	mother	2	1	6000000014126321681;6000000014126804281	Q20195699	Anne Marie Catherine Gabrielle HARCOURT-LILLEBONNE (d') | Adélaïde de Nagu	Anne-Catherine-Gabrielle d'Harcourt	zipper r1 mother/solo
6000000018221794683		Q11658318	Chen Shuying	mother	2	1	6000000018222540942;6000000018222540977	Q8250217	 | 	曹淑华	zipper r1 father/solo
6000000018222093486		Q10565470	Chen Shubiao	mother	2	1	6000000018222540914;6000000018222540977	Q30943165	 | 	王姬	zipper r1 father/solo
6000000018291825446	RAGHU Dīrghabāhu	Q1427930	Raghu	father	2	0	6000000038624671246;6000000179393248821		BHAGIRATHA son of Dilīpa | Dileepa Deerghabahu		zipper r1 father/solo
6000000019126318248	Wife of Richard Boreley	Q76355148	unknown daughter Boreley	father	0	2		Q76355150;Q112943156		John Boreley | John Boreley	zipper r1 mother/solo
6000000019771878146	Gerhard von Wassenberg graaf van Gelre	Q314540	Gerard II, Count of Guelders	mother	1	2	6000000012469454652	Q1811683;Q122574638	Clémence from Poitou to Bouzonville	Clementia of Aquitaine | Sophia	zipper r1 father/solo
6000000021150796922		Q16904146	Xiao Song	father	2	1	6000000021138320696;6000000074732572258	Q1336575	 | 	Xiao Baojuan	zipper r1 child/solo
6000000023969260447	Willa III Hucpoldinga	Q60040644	Willa of Tuscany	father	1	2	6000000010942153687	Q2429013;Q7781537	Adimarus Hucpoldingus	Hubert, Duke of Spoleto | Theobald II of Spoleto	zipper r1 mother/solo
6000000024889039687	Publius Cornelius Scipio	Q7234050	Lucius Cornelius Scipio Asiaticus Aemilianus	father	0	2		Q435329;Q529884		Marcus Aemilius Lepidus | Lucius Cornelius Scipio Asiaticus	zipper r1 father/solo
6000000025468894372	Eve Fitz Uchtred	Q75387783	Afrika Macduff	father	0	2		Q5561994;Q3041239		Gille Míchéil, Earl of Fife | Donnchad I, Earl of Fife	zipper r1 spouse/solo
6000000026520331911	Agnes von Hohenlohe	Q394754	Agnes von Hohenlohe	mother	1	2	6000000003827464817	Q394800;Q55217321	Margarethe von Truhendingen-Dillingen 2. ehe	Agnes of Württemberg | Margareta von Truhendingen	zipper r1 mother/solo
6000000027451177974	Emily Fitzgerald	Q75593346	Lady Emily Fitzgerald	father	1	2	6000000008414925804	Q6793089;Q194008	Maurice FitzThomas	Maurice FitzGerald, 1st Earl of Desmond | Thomas FitzGerald, 2nd Earl of Kildare	zipper r1 child/name
6000000029787344152	Lucrezia d'Aragona	Q110387022	Lucrezia d'Aragona	mother	1	2	6000000001469730448	Q110387056;Q131447283	Eulalia Ravignano	Giovanna Caracciolo | Eulalia Ravignano	zipper r1 child/name
6000000030330340219	Decimus Junius Silanus Manlianus	Q11917891	Decimus Junius Silanus Manlianus	father	1	2	6000000030329950789	Q1215347;Q509399	Titus Manlius Torquatus	Decimus Iunius Silanus | Titus Manlius Torquatus	zipper r1 father/solo
6000000030346265683	Marcus Junius Silanus	Q1669268	Marcus Junius Silanus	father	1	2	6000000003828399783	Q12277943;Q1283595	Marcus Junius Silanus	Decimus Junius Silanus | Marcus Junius Silanus	zipper r1 child/solo
6000000032567153171	Mamercus Livius-Drusus	Q721477	Mamercus Aemilius Lepidus Livianus	father	1	2	6000000002205507182	Q3622705;Q703346	Marcus Livius Drusus Consul (112 BC)	Marcus Aemilius Lepidus | Marcus Livius Drusus	zipper r1 child/name
6000000033189917069	Moses Yehoshua Heshel Ornstein	Q16067037	Moses Joshua Hoeschel Ornstein	mother	2	0	6000000061292442935;6000000010161507897		Second wife of R' Mordecai Zeev Ornstein | Freida Harif		zipper r1 child/date
6000000035569563145	Marie Cécile Gabrielle Charlotte Harcourt (d')	Q123362651	Cécile d'Harcourt	father	2	1	6000000017822171216;6000000021208038469	Q2850775	Anne-François d'Harcourt-Beuvron | Charles Louis Louis Hector d'Harcourt	Anne-François d'Harcourt	zipper r1 mother/solo
6000000035569563145	Marie Cécile Gabrielle Charlotte Harcourt (d')	Q123362651	Cécile d'Harcourt	mother	2	1	6000000017822276215;6000000021208197053	Q110314714	Marie Catherine Rouille de Joly | Anne Marie Louise Catherine Louise Catherine d'Harcourt	Marie Catherine Rouillé de Jouy	zipper r1 mother/solo
6000000038200460336		Q45387418	Wang Ke	father	2	1	6000000046992603992;6000000074382787822	Q45387416	 | 	Wang Liang	zipper r1 child/solo
6000000041176311852	Quintus Caecilius Metellus Nepos Cæcilius Metellus consul of 98 BCE	Q713394	Quintus Caecilius Metellus Nepos	father	2	1	6000000008404762339;6000000003513227792	Q459870	Quintus Caecilius Metellus Balearicus | Quintus Cæcilius Metellus consul of 60 BCE	Quintus Caecilius Metellus Balearicus	zipper r1 spouse/solo
6000000041253729590	Lucius Aelius Seianus	Q120015	Sejanus	father	2	2	6000000041254080170;6000000041256124932	Q550450;Q778051	Lucius Seius Strabo | Gaius Aelius Gallus	Lucius Seius Strabo | Sextus Aelius Catus	zipper r1 spouse/solo
6000000041253729590	Lucius Aelius Seianus	Q120015	Sejanus	mother	2	1	6000000041254201763;6000000041255957341	Q98242517	Cosconia Lentuli Maligunensis Gallita | NN (Wife of Gaius Aelius Gallus)	Junia Blaesa	zipper r1 spouse/solo
6000000041323911373	Mummia Achaica	Q2577717	Mummia Achaica	father	2	0	6000000017547562611;6000000041324335905		Gaius Lutatius Catulus | Lucius Mummius Achaicus		zipper r1 mother/name
6000000042171026105	Publius Cornelius Scipio Nasica Serapio Pontifex Maximus	Q285755	Publius Cornelius Scipio Nasica Serapio	mother	2	1	6000000001412420076;6000000005953845689	Q5171151	Cornelia Scipionis Africana Maior | Cornelia Scipionis Africana Minor	Cornelia Africana Major	zipper r1 child/solo
6000000047943638883	Marjory Gordon	Q76312185	Marjory Gordon	father	0	2		Q75934739;Q110378472		James Gordon, 2nd of Lesmoir | James Gordon	zipper r1 spouse/solo
6000000048522613008		Q130431	Xiao Xiang	father	2	1	6000000044069157070;6000000021150725082	Q10827258	 | 	Xiao Yi	zipper r1 child/date
6000000049955346864	Iesato Tokugawa	Q672741	Tokugawa Iesato	father	1	2	6000000060199219847	Q7813724;Q348466	Iemochi Tokugawa 14th Edo Shogun	Tokugawa Yoshiyori | Tokugawa Iemochi	zipper r1 child/solo
6000000055776248874		Q45419924	Li Yi	father	1	2	6000000074738913904	Q45419922;Q26158941		Li Zui | Li Xu	zipper r1 child/solo
6000000074176692062	Sextus Julius Caesar	Q11312209	Sextus Julius Caesar	father	1	2	6000000005768265987	Q615040;Q12119007	Sextus Julius Caesar	Sextus Julius Caesar | Lucius Julius Caesar	zipper r1 child/solo
6000000074699286113		Q45538096	Li Cong	father	1	2	6000000074699462923	Q45542566;Q45562439		Li Yin | Li Yin	zipper r1 child/solo
6000000074717129936		Q45556755	Cui Zhi	mother	0	2		Q45535103;Q65806652		Li Zhen | Yang Shi	zipper r1 father/solo
6000000074717184884		Q45555945	Cui Maozao	father	1	2	6000000074717301822	Q45447109;Q45618281		Cui Gun | Cui Yan	zipper r1 child/solo
6000000074733927577		Q45625938	Li Ying	father	1	2	6000000074735329898	Q45446474;Q45497767		Li Ding | Li Mou	zipper r1 father/solo
6000000074767005450		Q45632232	Li Xingshen	father	1	2	6000000074767582943	Q45545832;Q10720135		Li Chenwang | Li Gui	zipper r1 child/solo
6000000074767159144		Q45515217	Li Yan	father	1	2	6000000074767567901	Q6538710;Q6539240		Li Cong | Li Ying	zipper r1 child/solo
6000000074788169239		Q65803610	Zheng Shi	father	1	2	6000000074788595879	Q45493590;Q45583513		Zheng Mou | Zheng Mou	zipper r1 child/solo
6000000074788356861		Q45524784	Zheng Huai	father	1	2	6000000074788175984	Q45454854;Q45518012		Zheng Run | Zheng Run	zipper r1 father/solo
6000000075329295821		Q45667825	Wei Hao	father	1	2	6000000075329150950	Q18907259;Q45667773		Wei Zhan | Wei Mo	zipper r1 child/solo
6000000075343839228		Q45597914	Mou Ji	father	1	2	6000000075344133937	Q45419312;Q65804160		Yang Wang | Mou Wang	zipper r1 child/date
6000000075345717886		Q45534850	Lu Shiqiong	father	1	2	6000000075343743818	Q45525127;Q45553143		Lu Rong | Lu Rong	zipper r1 father/solo
6000000075345767882		Q45590197	Lu Chou	father	1	2	6000000075345717886	Q45534850;Q45553460		Lu Shiqiong | Lu Shiyu	zipper r1 father/solo
6000000075403381138		Q45561051	Lu Hang	father	1	2	6000000075403791856	Q45560621;Q45639383		Lu Ci | Lu Ci	zipper r1 father/solo
6000000075952808828	Ahmad Mirza Timurid	Q224851	Sultan Ahmed Mirza	mother	2	0	6000000009777244662;6000000070264828987		Qutluq Negār Nigar Khānum | Shah Sultan Begum wife of Abu Said Mirza Timurid and mother of Umar Shaikh Mirza II		zipper r1 father/solo
6000000125000653958	Anna Maria Magdalena Bernhardina von Plettenberg	Q110604964	Anna von Plettenberg	father	1	2	6000000016499017200	Q55858956;Q63099186	Johann Adolf von Plettenberg	Johann Adolph von Plettenberg | Friedrich Bernhard Wilhelm von Plettenberg	zipper r1 child/name
6000000129803385821		Q45421478	Cui Tanshou	father	1	2	6000000130235119827	Q45421476;Q45503603		Cui Ji | Cui Qia	zipper r1 father/solo
6000000146283643857		Q45420111	Yin Zhongrong	father	1	2	6000000049444651207	Q45420105;Q45575935		Yin Wenli | Yin Lingming	zipper r1 child/solo
6000000146664144821		Q45420852	Wei Yuqing	father	1	2	6000000074760006853	Q45420850;Q45661976		Wei Hongji | Wei Yuanfang	zipper r1 child/solo
6000000173931060239	Judith	Q114212779	Judith von Lahngau	father	0	2		Q2473209;Q76299666		Odo, Count of Wetterau | Konrad Herzog von Elsass	zipper r1 spouse/name
6000000189850302861	Margaret ‘of Dalkeith’ Douglas	Q75257601	Margaret Douglas	mother	0	2		Q394505;Q110623189		Agnes Dunbar | NN	zipper r1 mother/solo
6000000193355597861	Toshiyo Ōkubo	Q11431922	Ōkubo Toshiyo	father	2	1	6000000193374830824;6000000193374746823	Q11431923	Toshitatsu Ōkubo | Toshitaka Ōkubo	Ōkubo Toshitaka	zipper r1 father/solo
6000000194183421835	Johanna Dorothea von Biron	Q271719	Princess Dorothea of Courland	father	2	1	6000000194182520821;6000000015865784367	Q456718	Peter von Biron | Aleksander Benedykt Batowski h. wł. hrabia	Peter von Biron	zipper r1 child/date
6000000208950644841	Katamori Matsudaira	Q569441	Matsudaira Katamori	father	2	1	6000000208950718842;6000000222523740931	Q11530568	Yoshitatsu Matsudaira | Katataka Matsudaira	Matsudaira Yoshitatsu	zipper r1 father/solo
4171476789890072533	Zaynab Al-Hashemi	Q1111208	Zaynab bint Ali	father	2	1	6000000002640501087;6000000003176791783	Q39619	Ali Al-Hashemi | Aqeel Al-Hashemi	Alī ibn Abī Ṭālib	zipper r2 child/name
4171476789890072533	Zaynab Al-Hashemi	Q1111208	Zaynab bint Ali	mother	2	1	6000000000737726892;6000000018939846989	Q180123	Fatima al-Zahra Al-Hashemi | Fatima Al-Abshamsi	Fatima	zipper r2 child/name
4304704214010031755	Kagenjirō (Hisayoshi) Tachibana	Q11398744	Kanō Hisayoshi	father	2	1	6000000193220721824;6000000193229834821	Q11598188	Tanemichi Tachibana | Kanichirō (Hisatsune) Kuroda	Tachibana Tanemichi	zipper r2 father/solo
4304704214010031755	Kagenjirō (Hisayoshi) Tachibana	Q11398744	Kanō Hisayoshi	mother	2	0	6000000193220795827;6000000193229916822		Unknown second wife of Tachibana Tanemichi | Kinko Kanō		zipper r2 father/solo
4949027340830131136	Manius Laberius Maximus	Q1234303	Manius Laberius Maximus	father	2	1	4949117132760028107;6000000041433018381	Q958966	Lucius Laberius Maximus | Lucius Laberius Maximus	Lucius Laberius Maximus	zipper r2 father/solo
4953576932870028622	Nicolae Alexandru Bassaraba voivode of Wallachia	Q1064030	Nicholas Alexander of Wallachia	mother	0	2		Q101249012;Q138297500		Ana | Lady Margareta	zipper r2 father/solo
6000000000518194229	Mary de Menteith	Q6779822	Mary II, Countess of Menteith	father	1	2	6000000174174597293	Q16161266;Q4706028	Alan ll of Menteith	Alan II, Earl of Menteith | Alan, Earl of Menteith	zipper r2 mother/solo
6000000000548600956	Adalrich Eticho von Elsass duc d'Alsace	Q672055	Adalrich, Duke of Alsace	father	0	2		Q2248430;Q13768806		Leudesius | Liuteric	zipper r2 father/solo
6000000000796884744	Roger de Mowbray III	Q18710325	Roger de Mowbrey	mother	0	2		Q61963110;Q116170678		Alice d'Aubigny | Avice	zipper r2 father/solo
6000000001523449247	Katarina Kotromanić	Q922814	Catherine of Bosnia, Countess of Cilli	father	1	2	5114242601320034155	Q965795;Q2750878	Stjepan II Prijezdić Kotromanić	Stephen II, Ban of Bosnia | Vladislaus of Bosnia	zipper r2 mother/solo
6000000001581147047	Margaret Boyd	Q75243234	Margaret Boyd	mother	0	2		Q115871060;Q75635534		NN Stewart, of Albany | Joan Montgomerie	zipper r2 mother/solo
6000000001584922370	Sabinah	Q125214319	Nyai Sabinah	father	2	1	6000000001585009367;6000000179490574824	Q125214283	Kyai Ageng Sungep ing Pakiringan | Ki Ageng Saba (Wirasaba) ing Giri	Ki Ageng Saba	zipper r2 mother/solo
6000000001584922370	Sabinah	Q125214319	Nyai Sabinah	mother	2	1	6000000020359993521;6000000179490393831	Q116876994	Rara Janten (Rara Janten) | Nyai Ageng Saba	Nyai Ageng Saba	zipper r2 mother/solo
6000000001749021258		Q11608277	Oda Nobusada	father	1	2	6000000001749170506	Q11608420;Q11608386		Oda Sukenobu | Oda Toshisada	zipper r2 father/solo
6000000001751566356		Q10502504	Okaji no Kata	father	1	3	6000000007081330227	Q11070231;Q11642054;Q11551125		Ōta Yasusuke | 遠山直景 (左衛門大夫) | 江戸重通	zipper r2 mother/solo
6000000002043214524	Joan de Mortimer	Q61911551	Joane de Mortimer	mother	1	2	6000000001903392183	Q56526476;Q75922754	Isabella de Ferrieres of Oakham, Heiress of Manor of Lechelade	Isabel de Ferriers | Millicent de Ferrers	zipper r2 mother/solo
6000000002173063338	Jane Neville	Q75238451	Lady Joan Neville	mother	1	2	6000000000491127767	Q75254098;Q75237958	Joan FitzAlan	Lady Mary Stafford | Joanna, Lady Bergavenny	zipper r2 mother/solo
6000000002188089628	NN de Brioude	Q110603013	NN de Brioude	father	1	2	6000000003124940977	Q10263834;Q10263833	Dalmace II visconde de de Brioude	Damas, Vicomte de Brioude | Damásio II de Brioude	zipper r2 spouse/name
6000000002188101206		Q4308218	Dou	father	1	2	6000000007974321632	Q4308720;Q45420311		Dou Yi | Dou Yi	zipper r2 mother/solo
6000000002237564033	Dirk IV van Holland Count Of Frisia	Q1223864	Dirk IV, Count of Holland	mother	2	1	6000000002212152431;6000000227260201029	Q16584942	Otelhildis von Haldensleben Abbess of Metelin & Herford | Othelhildis van Haldensleben	Othelindis	zipper r2 child/date
6000000002301634524	Malise Graham	Q6743817	Malise Graham, 1st Earl of Menteith	father	2	1	386143108500003964;6000000224494037886	Q18534244	Patrick Graham of Kincardine | Patrick Graham of Dundaff and Kilpont	Patrick Graham	zipper r2 father/solo
6000000002680080694		Q3128268	Hatakeyama Shigetada	mother	1	2	6000000002680887054	Q106535272;Q106601136		Daughter of Miura no Yoshiaki, principal wife of Hatakeyama no Shigenō | Daughter of Edo no Shigetsugu (concubine of Hatakeyama no Shigenō)	zipper r2 father/solo
6000000003051227292	Thored Gunnarsson Ealdorman of York	Q7796194	Thored Gunnarsson	father	1	2	6000000000424624017	Q3064546;Q96748311	Gunnar	Oslac of York | Gunnor of Northumbria	zipper r2 father/solo
6000000003099062700	John MacDougall 5th of Lorn and 7th of Dunollie	Q5381692	John Gallda MacDougall	father	1	2	6000000004533918807	Q4275635;Q76072178	John MacDúbhgaill	John of Argyll | Alan Macdougall	zipper r2 father/solo
6000000003146960002	Mathilda av Saffenberg Duchess Of Limburg	Q76207700	Mathilde von Saffenburg	father	0	2		Q347973;Q362592		Adalbert von Saffenberg | Adolf I. von Saffenberg	zipper r2 mother/solo
6000000003146960002	Mathilda av Saffenberg Duchess Of Limburg	Q76207700	Mathilde von Saffenburg	mother	0	2		Q61865797;Q102393925		Mathilde of Montbéliard | Margareta von Schwarzenburg	zipper r2 mother/solo
6000000003147191246	Mathilde von Wels-Lambach Gräfin von Passau und von Cham	Q101510177	Mathilde	father	1	2	6000000002188261622	Q1298652;Q2557880	Gottfried Markgraf von Lambach	Sieghard VII. | Arnold II de Wels-Lambach	zipper r2 mother/name
6000000003152535711	Christoffer Torstensson Forstena	Q110313616	Kristofer Torstenson av Forstena	father	1	2	6000000005090459332	Q110313617;Q56300020	Torsten Brunsson Sparre, Forstena	Torsten Brunsson av Todene, Lord of Heggetorp | Torsten Brunsson	zipper r2 father/solo
6000000003232501726	James fitzHasculf de St.-James lord of Field Dalling	Q61963112	Jacques de St. Hilary du Harcouet	father	0	2		Q61963135;Q98960376		Аскульф де Сен-Хилар | Harscoit de St.Hilaire, Seigneur de St.James et St.Hilaire du Harscouet	zipper r2 father/solo
6000000003337095004	Henry de Atholia 3rd Earl of Atholl	Q16842474	Henry, Earl of Atholl	mother	1	2	6000000003336891254	Q61496267;Q76179222	Unknown 1st wife Unknown	Hextilda of Tynedale | unknown wife (?)	zipper r2 child/name
6000000003355815555	Livia Drusi	Q451597	Publius Cornelius Dolabella	father	1	2	6000000000172839814	Q721938;Q378683	Drusus Drusus	Publius Cornelius Dolabella | Gnaeus Cornelius Lentulus Vatia	zipper r2 child/solo
6000000003493086934	Riccardo Orsini d'Epiro count of Kefalonia	Q1400153	Riccardo Orsini	father	1	3	6000000003493089032	Q1392836;Q444109;Q58821051	Maio II Orsini d'Epiro	Maio I Orsini | Matteo II Orsini | Matteo I di Cefalonia	zipper r2 spouse/solo
6000000003495348447	Eberhard margrave & duke of Friuli	Q919247	Eberhard of Friuli	father	1	2	6000000001141145118	Q17153107;Q763220	Unruoch marquis & duke of Friuli	Unruoch II of Friuli | Berengar the Wise	zipper r2 father/solo
6000000003828385776	Quintus Fabius Maximus Aemilianus	Q2307	Scipio Aemilianus	father	2	2	6000000003828196882;6000000005953181029	Q298168;Q1241388	Lucius Aemilius Paullus Macedonicus Macedonicus Consul of the Roman Republic | Publius Cornelius Scipio Africanus	Lucius Aemilius Paullus Macedonicus | Publius Cornelius Scipio	zipper r2 child/date
6000000003828385776	Quintus Fabius Maximus Aemilianus	Q2307	Scipio Aemilianus	mother	2	1	6000000003828385770;6000000041217301609	Q12289911	Papiria Masonis | Papiria Masonia	Papiria	zipper r2 child/date
6000000003858762477	Françoise de Châtillon Countess of Périgord, Viscountess of Limoges, and Dame of Avesn	Q3086638	Françoise of Châtillon	mother	1	2	6000000013183397381	Q106942682;Q97783212	Élisabeth de La Tour d'Auvergne	Isabelle of Burgundy | Isabelle de La Tour d'Auvergne	zipper r2 mother/solo
6000000005941224322	Quintus Caecilius Metellus Pius Cornelianus Scipio Nasica	Q316825	Quintus Caecilius Metellus Pius Scipio Nasica	father	1	2	6000000012694203304	Q1241384;Q313680	Publius Cornelius Scipio Nasica V	Publius Cornelius Scipio Nasica | Quintus Caecilius Metellus Pius	zipper r2 father/solo
6000000005957086421	Gaius Sempronius Gracchus Sempronius-Gracchus tribunus plebis 123 BC	Q297183	Gaius Gracchus	father	2	1	6000000005954403496;6000000032575352805	Q443505	Tiberius Sempronius Gracchus Maior | Tiberius Sempronius-Gracchus consul 177 BC	Tiberius Sempronius Gracchus	zipper r2 child/date
6000000005957086421	Gaius Sempronius Gracchus Sempronius-Gracchus tribunus plebis 123 BC	Q297183	Gaius Gracchus	mother	2	1	6000000005953845689;6000000032576002821	Q234533	Cornelia Scipionis Africana Minor | Cornelia Scipionis Cornelia-Scipionis	Cornelia	zipper r2 child/date
6000000006101317584	Marcus Aurelius Antoninus Augustus	Q1762	Elagabalus	father	1	2	6000000010569656543	Q276309;Q1446	Lucius Septimius Bassianus	Sextus Varius Marcellus | Caracalla	zipper r2 spouse/date
6000000006290690588	Emma	Q5373015	Emma of Austrasia	father	1	3	5544182020970135787	Q209118;Q312605;Q560467	"Chlotharius II ""le Jeune"" de Neustria roi des Francs"	Chlothar II | Theudebert II | Erchinoald	zipper r2 spouse/name
6000000006444278051	Antigone Plantagenet Countess of Tankerville, Countess of Powis	Q4774763	Antigone of Gloucester	mother	1	2	6000000003232551766	Q25583;Q130340457	Eleanore de Cobham	Eleanor, Duchess of Gloucester | NN	zipper r2 child/solo
6000000006727800955	"Wilhelm II ""der Jungere"" von Braunschweig-Wolfenbüttel"	Q471836	William IV, Duke of Brunswick-Lüneburg	father	2	1	6000000003827363880;6000000218534508924	Q667966	"Wilherm I ""der Ältere"" Herzog von Braunschweig und Lüneburg in Wolfenbüttel | Göttingen"	William the Victorious, Duke of Brunswick-Lüneburg	zipper r2 father/solo
6000000007159456992	Thomas Grosvenor Knight	Q75669357	Ralph Grosvenor	mother	1	2	6000000020235525673	Q75669352;Q100727165	Joan de Pulford heiress of Pulford	Katherine Fesant | Joan Venables	zipper r2 father/solo
6000000007402977759	Sophie von Ravensberg-Vechta	Q55443305	Sophie of Cuijck-Arnsberg	father	1	2	6000000003828083547	Q1539242;Q1539254	Otto II von Ravensberg	Gottfried II | Gottfried III	zipper r2 mother/solo
6000000007427965254	Teresa Eriz	Q110302349	Teresa Eris de Lugo	mother	0	2		Q110302353;Q110302364		Elvira | Dona Adosinda	zipper r2 mother/solo
6000000008492283591	Heilwig von Froburg of Frohburg	Q61577490	Heilwig of Friburg	father	1	2	6000000002187763253	Q61139471;Q110260541	Hermann 1, von Frohberg	Volmar II von Frohburg | Hermann I von Frohburg	zipper r2 mother/solo
6000000008630687141	Bouchard II de Corbeil comte de Corbeil	Q117284387	Bouchard II, Comte de Corbeil	father	1	2	6000000001421071138	Q3119882;Q117272193	Guillaume Guerlenc de Corbeil Count de Corbeil et d'Avranches	William Werlenc | Renaud de Corbeil	zipper r2 spouse/solo
6000000008640413244	Shapur 16th Sassanian King r.420	Q310267	Shapur III	father	3	1	6000000008640413248;6000000006101354281;6000000007872745180	Q234860	Shapur II | Ardashir | Bahram	Shapur II	zipper r2 father/solo
6000000008640413244	Shapur 16th Sassanian King r.420	Q310267	Shapur III	mother	2	0	6000000001831620082;6000000014903120323		Kabul Sithil-Horak | Zenobia Apvallah Queen of Xionites and Hephthalites		zipper r2 father/solo
6000000009305003889	Adèle de Nevers	Q96244516	Adèle de Nevers	mother	1	2	6000000002187851230	Q110520599;Q111017306	Ida von Sponheim	Mathilde | Ida of Carinthia	zipper r2 mother/solo
6000000010182124649	Brites de Menezes 2ª condessa de Vila Real	Q4969340	Beatriz de Menezes, 2nd Countess of Vila Real	father	1	2	6000000001864356440	Q4290455;Q136006692	Pedro de de Menezes 1º conde de Vila Real	Pedro de Menezes, 1st Count of Vila Real | Pedro de Menezes, Conde de Viana	zipper r2 mother/solo
6000000011627223669	Akihito Sutoku-tenno	Q349287	Emperor Sutoku	father	1	2	6000000011627068106	Q349284;Q60949	Munehito Toba-tenno	Emperor Toba | Emperor Shirakawa	zipper r2 child/name
6000000011707399553	Attalus	Q110745	Attalus I	father	2	2	6000000011707329982;6000000041188395985	Q27979883;Q314341	Attalus | Eumenes I of Pergamon	Attalus of Pergamum | Eumenes I	zipper r2 child/solo
6000000012633080930	Kiyomori Taira	Q281833	Taira no Kiyomori	father	0	2		Q3083805;Q60949		Taira no Tadamori | Emperor Shirakawa	zipper r2 father/solo
6000000012773186777	Gaius Fulvius Plautianus Plautianus	Q947550	Gaius Fulvius Plautianus	father	2	1	6000000001421589437;6000000003645864211	Q109668281	Gaius Fulvius Plautianus | Fulvius Pius	Gaius Fulvius Plautianus	zipper r2 father/solo
6000000012773186777	Gaius Fulvius Plautianus Plautianus	Q947550	Gaius Fulvius Plautianus	mother	2	0	6000000001421763028;6000000003645864216		Plautia Octavilla | Laelia Major		zipper r2 father/solo
6000000015610703128	Maria van Vianen	Q76238682	Maria van Vianen	mother	1	2	6000000021989312895	Q76235241;Q107211906	Elisabeth van Buren	Elisabeth van Buren | Sophia van Herlaer	zipper r2 mother/solo
6000000016130176241	Bruno	Q30114674	Bruno the Young	father	0	2		Q9667604;Q320348		Bruno II de Harcourt | Widukind	zipper r2 father/solo
6000000016524424784	Battistina Campofregoso	Q111182245	Battistina Fregoso	father	1	2	6000000034299470186	Q3636784;Q3763713	Giano Fregoso XXXI doge di Genova	Battista Fregoso | Giano Fregoso	zipper r2 spouse/solo
6000000017764545594	Thomas de Montmorin	Q75886191	Thomas de Montmorin, Seigneur de Montmorin	father	1	2	6000000017764619328	Q75886212;Q108838622	Bompar de MONTMORIN	Bompon de Montmorin, Seigneur de Montmorin | Bompar, Seigneur de Montmorin	zipper r2 spouse/solo
6000000017764545594	Thomas de Montmorin	Q75886191	Thomas de Montmorin, Seigneur de Montmorin	mother	1	2	6000000017764549076	Q75886228;Q108838625	Francoise Flotte	Françoise de Flotte | Françoise Flotte	zipper r2 spouse/solo
6000000020703578566	Leotychides	Q3255290	Leotychidas	father	1	2	6000000020703919354	Q202826;Q187982	Agis II King of Sparta	Agis II | Alcibiades	zipper r2 child/solo
6000000020731520506	Jeanne Pérusse des Cars	Q110509073	Jeanne de Perusse des Cars	father	1	2	6000000026371606853	Q110509075;Q117194393	Geoffroy de Pérusse des Cars	Geoffroy de Perusse des Cars | Gauthier de Pérusse, seigneur de La Vauguyon	zipper r2 mother/solo
