geni_id	lines	BIRT	DEAT	BURI	DATE	PLAC	ADDR	NAME	OCCU	FAMC	FAMS
6000000037591171683	25	1	1	0	3	0	0	3	1	1	1
6000000037591245597	25	1	1	0	3	0	0	3	1	1	1
6000000037591297321	20	0	0	0	1	0	0	3	1	0	1
6000000037591379321	22	0	0	0	1	0	0	3	1	1	1
6000000037591422645	22	0	0	0	1	0	0	3	1	1	1
6000000037591433434	42	1	1	0	3	0	0	3	1	1	1
6000000037591478488	26	1	1	0	3	0	0	3	1	1	1
6000000037591503482	22	0	0	0	1	0	0	3	1	1	1
6000000037591515207	24	1	1	0	3	0	0	3	1	0	1
6000000037591559980	22	0	0	0	1	0	0	3	1	1	1
6000000037591582013	20	0	0	0	1	0	0	3	1	1	0
6000000037591592660	24	0	0	0	1	0	0	3	1	1	3
6000000037591597159	23	0	0	0	1	0	0	3	1	1	0
6000000037591886338	23	0	0	0	1	0	0	3	1	1	2
6000000037591899292	30	1	1	0	3	0	0	3	1	1	1
6000000037592032099	26	1	1	0	3	0	0	3	1	1	1
6000000037592099973	41	1	1	0	3	0	2	3	1	1	3
6000000037603178579	24	1	1	0	3	0	0	3	1	1	1
6000000037603270240	22	0	1	0	2	0	0	3	1	1	1
6000000037603387400	20	0	0	0	1	0	0	3	1	1	0
6000000037603431461	25	1	0	0	2	0	0	3	1	1	1
6000000037603605908	25	1	1	0	3	0	0	3	1	1	1
6000000037603687944	25	0	1	0	2	0	0	3	1	1	1
6000000037603781935	20	0	0	0	1	0	0	3	1	1	0
6000000037608789791	50	1	1	0	3	0	1	2	1	1	0
6000000037626501904	26	1	1	0	3	1	2	1	1	1	1
6000000037678045908	30	1	1	0	3	0	0	3	1	0	2
6000000037694022261	17	1	1	0	3	0	0	1	1	1	1
6000000037694173201	33	1	1	1	3	1	2	1	1	1	1
6000000037694320928	29	1	1	0	3	0	2	1	1	1	1
6000000037700339204	27	1	1	0	3	0	0	3	1	0	1
6000000037700386149	30	1	1	0	3	0	0	3	1	0	1
6000000037721770284	23	0	0	0	1	0	0	3	1	1	1
6000000037721778568	23	0	0	0	1	0	0	3	1	1	1
6000000037721819352	21	0	0	0	1	0	0	3	1	1	1
6000000037721915382	23	0	0	0	1	0	0	3	1	1	0
6000000037722004326	20	0	0	0	1	0	0	3	1	0	1
6000000037722051249	23	0	0	0	1	0	0	3	1	1	1
6000000037722053264	22	0	0	0	1	0	0	3	1	1	1
6000000037722083273	21	0	0	0	1	0	0	3	1	0	1
6000000037722184067	26	1	1	0	3	0	0	3	1	1	1
6000000037722359879	20	0	0	0	1	0	0	3	1	1	0
6000000037722398165	19	0	0	0	1	0	0	3	1	1	0
6000000037745941540	29	1	1	0	3	0	0	3	1	0	1
6000000037745968305	27	1	1	0	3	0	0	3	1	0	2
6000000037746241493	23	0	1	0	2	0	0	3	1	1	0
6000000037746249975	20	0	0	0	1	0	0	3	1	1	0
6000000037746454071	22	0	0	0	1	0	0	3	1	1	1
6000000037746643862	20	0	0	0	1	0	0	3	1	1	0
6000000037746669834	20	0	0	0	1	0	0	3	1	1	0
6000000037848895479	17	1	1	0	3	0	0	1	1	1	1
6000000037849014782	22	1	1	0	3	0	0	1	1	1	1
6000000037849449391	42	1	1	0	3	0	2	1	1	1	1
6000000037849932917	19	1	1	0	3	0	0	2	1	1	1
6000000037850059424	22	1	1	0	3	0	1	1	1	1	2
6000000037850116487	19	1	1	0	3	0	0	2	1	1	1
6000000037850233548	17	1	1	0	3	0	0	1	1	1	1
6000000037851787934	23	1	1	0	3	0	1	2	1	1	1
6000000037852620389	34	1	1	0	3	0	1	1	1	1	1
6000000037869833609	25	1	1	0	3	0	0	3	1	1	1
6000000037870028817	20	0	0	0	1	0	0	3	1	1	0
6000000037870103592	20	0	0	0	1	0	0	3	1	1	0
6000000037870412063	25	1	1	0	3	0	0	3	1	1	1
6000000037888702674	28	1	1	0	3	0	0	4	1	1	0
6000000037888843569	25	1	1	0	3	0	0	3	1	1	1
6000000037888980437	32	1	0	0	2	0	0	3	1	1	1
6000000037889074236	26	1	1	0	3	0	0	3	1	1	1
6000000037889287747	20	0	0	0	1	0	0	3	1	0	1
6000000037889289306	29	1	1	0	3	0	0	3	1	1	1
6000000037889310875	27	1	1	0	3	0	0	3	1	1	1
6000000037889379259	22	0	0	0	1	0	0	3	1	1	1
6000000037889380326	19	0	0	0	1	0	0	3	1	1	0
6000000037889405881	29	1	1	0	3	0	0	3	1	1	1
6000000037889421516	27	0	0	0	1	0	0	3	1	0	1
6000000037889594982	25	1	1	0	3	0	0	3	1	1	1
6000000037889757848	20	0	0	0	1	0	0	3	1	1	1
6000000037889848910	29	0	0	0	1	0	0	3	1	1	1
6000000037889899021	21	0	0	0	1	0	0	3	1	1	0
6000000037890140333	35	1	1	0	3	0	0	3	1	1	1
6000000037890215169	21	0	0	0	1	0	0	3	1	1	1
6000000037890358015	26	1	1	0	3	0	0	3	1	1	1
6000000037890432957	30	1	1	0	3	0	0	3	1	1	1
6000000037890471938	31	1	1	0	3	0	0	3	1	1	1
6000000037910423126	20	0	0	0	1	0	0	3	1	1	0
6000000037910596056	22	0	0	0	1	0	0	3	1	1	1
6000000037910886848	25	1	1	0	3	0	0	3	1	0	2
6000000037933688446	53	1	1	0	3	0	2	2	1	1	1
6000000038027087780	23	0	0	0	1	0	0	3	1	1	1
6000000038027132594	24	0	0	0	1	0	0	3	1	1	2
6000000038027136715	25	0	0	0	1	0	0	3	1	1	2
6000000038027137799	27	1	1	0	3	0	0	3	1	1	1
6000000038027154817	30	1	1	0	3	0	0	3	1	1	1
6000000038027199751	29	1	1	0	3	0	0	3	1	1	1
6000000038027219805	21	0	0	0	1	0	0	3	1	1	0
6000000038027305519	32	1	1	1	4	0	0	3	1	1	1
6000000038027375748	20	0	0	0	1	0	0	3	1	1	0
6000000038027377264	30	1	1	0	3	0	0	3	1	1	1
6000000038027406702	48	1	1	0	3	0	0	3	1	1	3
6000000038027443234	21	0	0	0	1	0	0	3	1	1	1
6000000038027443434	21	0	0	0	1	0	0	3	1	1	0
6000000038027448140	23	0	0	0	1	0	0	3	1	1	1
6000000038027512540	21	0	0	0	1	0	0	3	1	1	0
6000000038027526626	23	0	1	0	2	0	0	3	1	1	1
6000000038027570848	28	1	1	0	3	0	0	3	1	1	1
6000000038027605041	22	0	0	0	1	0	0	3	1	1	1
6000000038027609056	25	0	0	0	1	0	0	3	1	0	1
6000000038027614325	27	1	1	0	3	0	0	3	1	1	1
6000000038027626558	26	1	1	0	3	0	0	3	1	1	1
6000000038027655458	27	1	1	0	3	0	0	3	1	1	1
6000000038027664245	23	1	1	0	3	0	0	3	1	0	1
6000000038027666981	21	0	0	0	1	0	0	3	1	1	1
6000000038027678135	22	0	0	0	1	0	0	3	1	1	1
6000000038027713047	22	0	0	0	1	0	0	3	1	1	1
6000000038027714961	20	0	0	0	1	0	0	3	1	1	0
6000000038027734153	24	0	1	0	2	0	0	3	1	1	1
6000000038027775997	28	1	1	0	3	0	0	3	1	1	2
6000000038027862834	20	0	0	0	1	0	0	3	1	1	0
6000000038027896831	21	0	0	0	1	0	0	3	1	1	0
6000000038027902868	27	1	1	0	3	0	0	3	1	1	2
6000000038045232205	21	0	0	0	1	0	0	3	1	1	1
6000000038045643543	26	1	1	0	3	0	0	3	1	1	1
6000000038045782808	22	0	0	0	1	0	0	3	1	1	1
6000000038045947317	22	0	0	0	1	0	0	3	1	1	1
6000000038045959341	32	1	1	0	3	0	0	3	1	1	1
6000000038046062185	21	0	0	0	1	0	0	3	1	1	1
6000000038046081130	22	0	0	0	1	0	0	3	1	1	1
6000000038046256338	22	0	0	0	1	0	0	3	1	1	1
6000000038046299496	25	1	1	0	3	0	0	3	1	1	1
6000000038046431203	21	0	0	0	1	0	0	3	1	1	0
6000000038046543985	22	0	0	0	1	0	0	3	1	1	1
6000000038046558315	21	0	0	0	1	0	0	3	1	1	0
6000000038046559861	32	1	1	0	3	0	0	3	1	1	1
6000000038046573201	21	0	0	0	1	0	0	3	1	1	0
6000000038046578306	21	0	0	0	1	0	0	3	1	1	0
6000000038046601874	21	0	0	0	1	0	0	3	1	1	0
6000000038046617910	22	0	0	0	1	0	0	3	1	1	0
6000000038046721827	20	0	0	0	1	0	0	3	1	1	0
6000000038046765960	27	1	1	0	3	0	0	3	1	1	2
6000000038046835879	20	0	0	0	1	0	0	3	1	1	0
6000000038067986658	25	0	1	0	2	0	0	3	1	1	1
6000000038068824837	25	1	1	0	3	0	0	3	1	1	1
6000000038068827870	30	1	1	0	3	0	0	3	1	1	1
6000000038069434232	22	0	0	0	1	0	0	3	1	1	1
6000000038069538248	22	0	0	0	1	0	0	3	1	1	1
6000000038069706867	41	1	1	0	3	0	2	3	1	1	3
6000000038069706896	38	1	1	0	3	0	0	3	1	1	1
6000000038069848844	22	0	0	0	1	0	0	3	1	1	1
6000000038071058322	22	0	0	0	1	0	0	3	1	1	1
6000000038071127442	23	0	0	0	1	0	0	3	1	1	1
6000000038072286844	27	1	1	0	3	0	0	3	1	1	2
6000000038090196073	30	1	0	0	2	0	0	5	1	1	0
6000000038091075103	25	1	0	0	2	0	0	4	1	1	0
6000000038091395973	23	1	0	0	2	0	0	4	1	1	0
6000000038092078850	60	1	1	0	3	0	0	4	1	1	1
6000000038102862807	21	0	0	0	1	0	0	3	1	1	1
6000000038103070605	25	1	1	0	3	0	0	3	1	1	1
6000000038103076416	24	0	1	0	2	0	0	3	1	1	1
6000000038103238377	29	1	1	0	3	0	0	3	1	1	1
6000000038103360175	24	1	1	0	3	0	0	3	1	0	1
6000000038103370956	25	1	1	0	3	0	0	3	1	1	1
6000000038103401147	31	1	1	0	3	0	0	3	1	1	2
6000000038103475036	26	0	0	0	1	0	0	3	1	0	1
6000000038103481223	24	0	0	0	1	0	0	3	1	1	2
6000000038103550828	26	1	1	0	3	0	0	3	1	1	1
6000000038103572025	28	1	1	0	3	0	0	3	1	1	1
6000000038103633821	26	1	1	0	3	0	0	3	1	1	1
6000000038103653012	28	1	1	0	3	0	0	3	1	1	1
6000000038103670902	25	1	1	0	3	0	0	3	1	1	1
6000000038103702983	28	1	1	0	3	0	0	3	1	1	1
6000000038103711847	26	1	1	0	3	0	0	3	1	1	1
6000000038103757899	29	1	1	0	3	0	0	3	1	1	1
6000000038106321698	21	0	0	0	1	0	0	3	1	1	0
6000000038106381514	24	0	1	0	2	0	0	3	1	1	1
6000000038106489419	22	0	0	0	1	0	0	3	1	1	1
6000000038106577817	19	0	0	0	1	0	0	3	1	1	0
6000000038106822133	29	1	1	0	3	0	0	3	1	1	1
6000000038106925035	21	0	0	0	1	0	0	3	1	1	1
6000000038106945956	23	0	0	0	1	0	0	3	1	1	1
6000000038106946677	25	1	1	0	3	0	0	3	1	1	1
6000000038107134968	21	0	0	0	1	0	0	3	1	1	1
6000000038107135531	23	0	0	0	1	0	0	3	1	1	0
6000000038107311161	22	0	0	0	1	0	0	3	1	0	1
6000000038107381886	21	0	0	0	1	0	0	3	1	1	0
6000000038107480080	23	0	0	0	1	0	0	3	1	1	1
6000000038107646972	19	0	0	0	1	0	0	3	1	1	0
6000000038129008414	14	0	0	0	1	0	0	1	1	0	1
6000000038131534105	25	1	1	0	3	0	0	3	1	0	2
6000000038131907786	27	1	1	0	3	0	0	3	1	1	1
6000000038132026760	21	0	0	0	1	0	0	3	1	1	1
6000000038132071754	25	1	1	0	3	0	0	3	1	1	1
6000000038132118799	21	0	0	0	1	0	0	3	1	1	0
6000000038132262482	21	0	0	0	1	0	0	3	1	1	1
6000000038132263227	19	0	0	0	1	0	0	3	1	1	0
6000000038132317290	29	1	1	0	3	0	0	3	1	1	3
6000000038132354118	21	0	0	0	1	0	0	3	1	1	0
6000000038132412998	29	1	1	0	3	0	0	3	1	2	2
6000000038132443254	25	1	1	0	3	0	0	3	1	1	1
6000000038132474107	24	0	1	0	2	0	0	3	1	1	1
6000000038144138970	46	1	1	0	3	0	0	3	1	1	0
6000000038176803729	23	0	0	0	1	0	0	3	1	0	2
6000000038176832513	26	1	1	0	3	0	0	3	1	1	1
6000000038177181096	21	0	0	0	1	0	0	3	1	1	0
6000000038177205050	23	0	1	0	2	0	0	3	1	1	0
6000000038177275009	23	0	0	0	1	0	0	3	1	1	1
6000000038200123605	18	0	0	0	1	0	0	3	1	0	1
6000000038200156505	24	1	1	0	3	0	0	3	1	1	0
6000000038200279346	21	0	0	0	1	0	0	3	1	1	1
6000000038200338271	21	0	0	0	1	0	0	3	1	1	1
6000000038200351219	20	0	0	0	1	0	0	3	1	1	0
6000000038200463934	20	0	0	0	1	0	0	3	1	1	0
6000000038200538957	21	0	0	0	1	0	0	3	1	1	1
6000000038200641951	30	1	1	0	3	0	0	3	1	1	3
6000000038200741924	26	1	1	0	3	0	0	3	1	1	1
6000000038221337200	16	0	0	0	1	0	0	2	1	1	1
6000000038221476016	21	0	1	0	2	0	0	3	1	1	0
6000000038224047276	33	1	1	0	3	0	0	4	1	1	1
6000000038224101085	30	1	1	0	3	0	0	4	1	1	1
6000000038224288122	24	0	0	0	1	0	0	3	1	0	1
6000000038224369989	31	1	1	0	3	0	0	3	1	1	3
6000000038224608855	24	1	1	0	3	0	0	3	1	0	1
6000000038224631849	24	1	1	0	3	0	0	3	1	0	1
6000000038224666429	20	0	0	0	1	0	0	3	1	1	1
6000000038224836312	22	0	0	0	1	0	0	3	1	1	1
6000000038240399606	40	1	1	0	3	0	0	4	1	1	1
6000000038240419844	52	1	1	0	3	0	0	4	1	1	0
6000000038265812556	30	1	1	1	3	1	2	1	1	1	1
6000000038271070202	15	0	0	0	1	0	0	1	1	1	1
6000000038290134024	30	1	1	1	3	1	3	1	1	0	1
6000000038327129547	39	1	1	0	3	0	0	3	1	1	0
6000000038363753264	13	0	0	0	1	0	0	1	1	0	2
6000000038365226107	24	1	0	1	2	1	1	1	1	1	1
6000000038414465307	25	1	0	0	2	0	0	3	1	1	1
6000000038414467897	23	1	0	0	2	0	0	4	1	1	0
6000000038414606035	24	1	0	0	2	0	0	3	1	1	1
6000000038414714892	25	1	0	0	2	0	0	4	1	1	1
6000000038439372459	82	1	1	1	9	2	3	1	1	1	1
6000000038512815983	20	0	1	0	2	0	0	3	1	1	0
6000000038650093974	19	1	1	0	3	0	0	1	1	1	2
6000000038660975654	34	1	1	1	3	3	3	1	1	1	1
6000000038666262119	16	1	1	0	3	0	0	1	1	0	1
6000000038725698999	89	1	0	0	16	0	1	1	1	0	1
6000000038726051110	84	1	1	0	15	0	2	1	1	1	0
6000000038726713840	37	1	1	0	7	0	0	1	1	1	1
6000000038740385839	23	1	1	0	3	1	1	1	1	1	1
6000000038767006120	44	1	1	0	3	0	2	1	1	1	1
6000000038979970424	27	1	1	0	3	0	0	3	1	1	1
6000000038980366493	21	0	0	0	1	0	0	3	1	1	1
6000000038980523416	28	1	1	0	3	0	0	3	1	1	1
6000000038980923906	24	1	1	0	3	0	0	3	1	0	1
6000000038980963831	31	1	1	0	3	0	0	3	1	1	2
6000000039000612264	29	1	1	0	3	0	0	4	1	0	2
6000000039001007986	29	1	1	0	3	0	0	3	1	1	1
6000000039001100828	22	0	0	0	1	0	0	3	1	1	1
6000000039002908352	22	0	0	0	1	0	0	3	1	1	1
6000000039002940806	30	1	1	0	3	0	0	3	1	1	1
6000000039003231268	26	1	1	0	3	0	0	3	1	1	1
6000000039003537305	23	0	1	0	2	0	0	3	1	0	1
6000000039003545941	28	1	1	0	3	0	0	3	1	0	1
6000000039003620896	30	1	1	0	3	0	0	3	1	1	2
6000000039003787932	23	0	0	0	1	0	0	3	1	1	1
6000000039008247492	24	1	1	0	3	0	0	3	1	0	1
6000000039008493659	22	0	0	0	1	0	0	3	1	0	2
6000000039008493742	21	0	0	0	1	0	0	3	1	0	1
6000000039008520803	29	1	1	0	3	0	0	3	1	1	1
6000000039008876351	22	0	0	0	1	0	0	3	1	1	1
6000000039008925137	17	0	0	0	1	0	0	3	1	0	1
6000000039008929094	22	0	0	0	1	0	0	3	1	1	1
6000000039009152378	24	0	0	0	1	0	0	3	1	1	1
6000000039009745812	22	0	0	0	1	0	0	3	1	1	0
6000000039009798584	21	0	0	0	1	0	0	3	1	1	0
6000000039009868666	21	0	0	0	1	0	0	3	1	1	0
6000000039010044408	20	0	0	0	1	0	0	3	1	1	0
6000000039010276064	20	0	0	0	1	0	0	3	1	1	0
6000000039010403963	20	0	0	0	1	0	0	3	1	1	0
6000000039020922301	90	1	1	0	15	0	2	1	1	1	1
6000000039025031998	22	0	0	0	1	0	0	3	1	0	1
6000000039182794204	505	1	1	0	43	0	0	2	1	1	1
6000000039201660332	52	1	1	0	5	0	0	1	1	1	1
6000000039300214907	78	1	1	0	7	0	0	4	1	1	0
6000000039300856830	81	1	1	0	3	0	0	4	1	1	0
6000000039325890681	16	1	0	0	2	0	0	1	1	1	1
6000000039326052520	18	1	1	0	3	0	0	1	1	1	1
6000000039488248603	48	1	0	0	4	0	0	1	1	1	0
6000000039488647235	54	1	0	0	2	1	1	2	1	1	1
6000000039488819945	26	1	0	0	2	0	0	1	1	1	1
6000000039747172533	78	1	1	0	7	1	2	1	1	1	3
6000000039798057956	24	0	0	0	1	0	0	3	1	1	1
6000000039812665318	35	1	1	0	3	0	1	2	1	1	1
6000000039812785695	21	0	0	0	1	0	0	2	1	0	2
6000000039823958931	36	1	1	0	3	0	0	4	1	1	0
6000000039878382201	26	1	0	0	2	0	0	3	1	1	1
6000000039888177891	82	1	1	1	9	1	3	1	1	1	0
6000000039950646675	25	0	1	0	2	0	0	2	1	1	2
6000000039977511791	157	1	1	0	15	0	2	2	1	1	0
6000000039996749043	138	1	1	0	12	0	2	3	1	1	0
6000000039996776873	177	1	1	0	16	0	2	3	1	1	0
6000000040089350482	120	1	0	0	2	0	1	2	1	1	1
6000000040103122754	21	1	1	1	4	0	0	2	1	1	0
6000000040166405197	14	1	0	0	2	0	0	1	1	0	1
6000000040243424148	17	1	0	0	2	0	1	1	1	1	1
6000000040291429657	26	1	1	0	3	0	0	3	1	1	0
6000000040314769592	35	1	1	1	4	0	3	1	0	1	0
6000000040320078561	95	1	1	0	3	1	2	4	1	1	4
6000000040415210117	45	1	0	0	4	0	0	2	1	1	0
6000000040546984930	36	1	1	0	3	0	0	4	1	1	0
6000000040569124712	24	1	0	0	2	0	0	3	1	1	1
6000000040569704048	21	0	0	0	1	0	0	3	1	1	0
6000000040765629101	83	0	1	0	2	0	1	1	0	1	4
6000000040863732891	36	0	1	0	2	0	0	2	1	1	0
6000000040998295173	33	1	1	0	3	0	0	3	1	1	1
6000000041003161813	19	1	1	0	3	0	0	1	1	1	1
6000000041054152079	97	1	1	1	6	0	3	1	1	1	1
6000000041073777758	50	1	1	0	3	0	0	2	1	1	0
6000000041108294295	16	1	0	0	2	1	1	1	0	1	0
6000000041110756434	38	0	1	0	2	0	0	1	1	1	1
6000000041110879340	11	0	0	0	1	0	0	1	1	0	1
6000000041118869632	27	1	1	0	3	1	2	1	1	1	2
6000000041137333411	32	1	1	0	3	0	0	1	1	1	0
6000000041138198114	69	0	1	0	2	0	0	2	1	0	1
6000000041171877823	11	0	0	0	1	0	0	1	1	0	1
6000000041177600792	26	1	1	0	3	0	0	3	1	1	1
6000000041177608721	22	1	0	0	2	0	0	2	1	1	0
6000000041177692728	15	0	0	0	1	0	0	2	1	1	0
6000000041177723500	22	1	0	0	2	0	0	2	1	1	0
6000000041177735589	18	1	0	0	2	0	0	2	1	1	0
6000000041178106023	22	1	0	0	2	0	0	2	1	1	0
6000000041186983526	36	1	1	0	3	0	2	1	1	1	0
6000000041187894349	38	1	1	0	3	0	0	6	1	1	2
6000000041188221000	24	0	1	0	2	0	0	3	1	1	0
6000000041188500828	32	1	1	0	3	0	0	4	1	1	1
6000000041188774096	28	0	0	0	1	0	0	6	1	1	0
6000000041195306414	10	0	0	0	1	0	0	1	0	1	1
6000000041211864777	16	1	1	0	3	0	0	2	1	1	0
6000000041218665802	30	1	0	0	2	0	0	4	1	1	0
6000000041225530878	23	0	1	0	2	0	0	3	1	1	0
6000000041236261947	15	1	0	0	2	0	0	1	1	1	1
6000000041241763571	28	1	1	0	3	0	1	3	1	1	0
6000000041241858399	18	0	0	0	1	0	0	3	1	1	0
6000000041241901464	18	0	0	0	1	0	0	3	1	1	0
6000000041242014348	26	1	0	0	2	0	1	3	1	1	0
6000000041242017155	18	0	0	0	1	0	0	3	1	1	0
6000000041242057211	18	0	0	0	1	0	0	3	1	1	0
6000000041259987652	12	0	0	0	1	0	0	1	1	1	1
6000000041260390533	14	0	1	0	2	0	0	1	1	1	1
6000000041260450461	13	1	0	0	2	0	0	1	1	0	1
6000000041260525262	14	0	1	0	2	0	0	1	1	1	1
6000000041260731941	15	0	1	0	2	0	0	1	1	1	1
6000000041260800842	15	1	0	0	2	0	0	1	1	1	1
6000000041262122168	16	1	1	0	3	0	0	1	1	1	0
6000000041263081677	17	1	1	0	3	1	1	1	1	0	1
6000000041263106644	38	1	1	0	3	1	1	1	1	1	1
6000000041263225627	18	1	1	0	3	1	1	1	1	1	1
6000000041265204990	32	0	0	0	1	0	0	1	1	1	0
6000000041282806339	100	1	1	0	3	0	1	2	1	1	1
6000000041284930625	11	0	0	0	1	0	0	1	1	1	0
6000000041285414827	11	0	0	0	1	0	0	1	1	0	1
6000000041296988079	15	0	1	0	2	0	0	2	1	0	1
6000000041298129918	31	1	1	0	3	0	0	2	1	1	0
6000000041303977074	28	1	1	0	3	0	0	2	1	0	1
6000000041306066276	33	1	1	0	3	0	0	4	1	1	1
6000000041316253270	25	1	0	0	2	0	0	4	1	1	0
6000000041324158985	12	0	0	0	1	0	0	1	1	1	1
6000000041324236348	11	0	0	0	1	0	0	1	1	0	1
6000000041395903907	11	0	0	0	1	0	0	1	1	1	0
6000000041406080313	18	1	1	0	3	0	0	1	1	1	2
6000000041411712862	12	0	0	0	1	0	0	1	1	1	1
6000000041412061243	29	1	1	0	3	0	0	2	1	1	0
6000000041749925420	18	0	0	0	1	0	0	3	1	1	0
6000000041757064064	400	1	1	0	3	1	1	8	1	1	1
6000000041763756822	30	1	1	0	3	0	1	3	0	1	1
6000000041772342144	38	1	1	0	3	0	1	4	1	1	0
6000000041772392972	34	1	1	0	3	0	0	4	1	1	0
6000000041786721100	67	1	1	0	2	0	2	1	1	1	2
6000000041815813295	19	0	0	0	1	0	0	3	1	1	0
6000000041881680816	23	1	0	0	2	0	0	2	1	1	1
6000000041968104818	24	1	1	0	3	2	2	1	1	1	1
6000000041968553096	26	1	1	0	3	2	2	2	1	1	1
6000000042037002594	34	1	1	0	3	0	2	1	1	1	2
6000000042171376049	143	1	1	1	3	1	1	2	1	1	1
6000000042431387227	29	1	1	0	3	0	2	2	1	1	3
6000000042585115086	44	1	1	1	3	3	3	1	1	1	0
6000000042803332186	24	1	1	0	3	0	1	1	1	1	2
6000000042842962221	38	1	1	0	3	1	1	6	1	1	0
6000000042843020978	34	1	1	0	3	0	0	4	1	1	1
6000000042925255793	21	0	0	0	1	0	0	3	1	1	1
6000000042925264653	27	1	1	0	3	0	0	3	1	0	1
6000000042925738799	21	0	0	0	1	0	0	3	1	1	1
6000000042925743304	20	0	0	0	1	0	0	3	1	0	1
6000000042925785576	26	1	1	0	3	0	0	3	1	1	1
6000000042925786645	28	1	1	0	3	0	0	3	1	1	1
6000000042925788272	20	0	0	0	1	0	0	3	1	1	1
6000000042925792671	20	0	0	0	1	0	0	3	1	1	0
6000000042925847057	28	1	1	0	3	0	0	3	1	1	1
6000000042925897488	23	0	1	0	2	0	0	4	1	1	0
6000000042925936920	24	1	1	0	3	0	0	3	1	1	1
6000000042925967150	22	0	0	0	1	0	0	4	1	1	1
6000000042925980567	26	1	1	0	3	0	0	3	1	1	1
6000000042925988785	20	0	0	0	1	0	0	3	1	1	0
6000000042926000142	21	0	0	0	1	0	0	3	1	1	1
6000000042926078096	20	0	0	0	1	0	0	3	1	1	0
6000000042926082999	22	0	1	0	2	0	0	3	1	1	1
6000000042926084308	27	1	1	0	3	0	0	4	1	1	1
6000000042926101419	21	0	0	0	1	0	0	3	1	1	0
6000000042926102132	20	0	0	0	1	0	0	3	1	1	0
6000000042926164405	20	0	0	0	1	0	0	3	1	1	0
6000000042926168008	33	1	1	0	3	0	0	3	1	1	1
6000000042926202988	20	0	0	0	1	0	0	3	1	1	0
6000000042926214004	27	1	1	0	3	0	0	4	1	1	1
6000000042926234949	20	0	0	0	1	0	0	3	1	1	0
6000000042926235156	21	0	0	0	1	0	0	3	1	1	1
6000000042926247755	24	1	1	0	3	0	0	3	1	0	1
6000000042926251300	20	0	0	0	1	0	0	3	1	1	0
6000000042926253835	25	1	1	0	3	0	0	3	1	1	1
6000000042926331914	20	0	0	0	1	0	0	3	1	1	0
6000000043007675168	73	0	1	0	2	0	1	3	1	1	0
6000000043027327857	27	1	1	0	3	0	0	1	1	1	0
6000000043331232825	21	0	0	0	1	0	0	3	1	1	0
6000000043331303826	21	0	0	0	1	0	0	3	1	1	0
6000000043383969826	20	0	0	0	1	0	0	3	1	0	1
6000000043433508039	108	1	1	1	4	0	4	1	2	1	0
6000000043457878823	42	1	1	1	3	1	3	1	1	1	2
6000000043929567985	80	1	1	0	3	0	1	2	1	1	1
6000000043929687821	23	1	1	0	3	0	1	2	1	1	1
6000000044219255864	213	1	1	1	19	1	3	1	1	1	1
6000000044227567927	45	1	1	0	3	1	1	4	1	1	0
6000000044241974487	14	0	0	0	1	0	0	1	1	1	1
6000000044254550210	45	1	1	1	3	0	1	4	1	1	0
6000000044393060881	30	0	1	0	2	0	0	3	1	1	0
6000000044409284064	19	0	0	0	1	0	0	3	1	1	0
6000000044427320968	68	1	1	0	3	0	0	4	1	1	0
6000000044503214829	35	1	0	0	2	0	0	7	1	1	0
6000000044503469302	39	0	0	0	1	0	0	4	1	1	0
6000000044535423889	31	1	1	0	3	0	0	3	1	1	1
6000000044539933970	26	1	1	0	3	0	0	3	1	1	1
6000000044548389293	20	0	0	0	1	0	0	3	1	1	0
6000000044548651987	20	0	0	0	1	0	0	3	1	1	0
6000000044548666878	19	0	0	0	1	0	0	3	1	1	1
6000000044548669873	20	0	0	0	1	0	0	3	1	1	0
6000000044548783929	24	0	1	0	2	0	0	3	1	1	0
6000000044717042888	43	1	1	1	4	3	3	2	1	1	3
6000000045017272839	19	0	0	0	1	0	0	3	1	1	3
6000000045017381857	17	0	0	0	1	0	0	3	1	1	1
6000000045047249641	23	0	0	0	1	0	0	3	1	1	3
6000000045224690130	22	0	0	0	1	0	0	3	1	0	1
6000000045328677864	28	0	0	0	1	0	0	3	1	1	0
6000000045455546910	16	0	1	0	2	0	0	1	1	1	0
6000000045455780847	13	0	0	0	1	0	0	1	1	1	0
6000000045460618205	25	1	1	0	3	0	2	1	1	1	0
6000000045461377821	20	1	0	0	2	0	1	1	1	1	1
6000000045461685045	25	1	1	0	3	0	2	1	1	1	0
6000000045461867193	25	1	1	0	3	0	2	1	1	1	0
6000000045461886249	19	1	0	0	2	0	1	1	1	1	0
6000000045462191887	19	1	0	0	2	0	1	1	1	1	0
6000000045462423860	21	1	1	0	3	0	1	1	1	1	0
6000000045462493852	19	1	0	0	2	0	1	1	1	1	0
6000000045462495913	25	1	1	0	3	0	2	1	1	1	0
6000000045544079118	16	0	1	0	2	0	0	1	1	1	1
6000000045544885090	14	0	0	0	1	0	0	1	1	1	1
6000000045546161907	16	0	1	0	2	0	0	1	1	0	2
6000000045546270135	13	0	0	0	1	0	0	1	1	0	1
6000000045612481023	21	1	1	0	3	0	1	1	1	1	0
6000000045612610919	14	0	0	0	1	0	0	1	1	1	0
6000000045847651848	18	0	0	0	1	0	0	3	1	1	0
6000000045850563835	19	0	0	0	1	0	0	3	1	1	1
