our_geni	wd_qid	child_geni	child_qid	role
6000000013009857799	Q7933098	6000000037521642244	Q6028948	mother
6000000007984616966	Q126217078	6000000006128310419	Q6030845	mother
6000000006231021686	Q22691284	6000000007463625193	Q6031741	mother
322122353900004992	Q99301926	329660282540006121	Q6031752	mother
6000000006127272141	Q109835732	6000000011087935205	Q6031761	mother
6000000000196425114	Q11708852	6000000003645672529	Q6032521	father
6000000003216145148	Q140089128	6000000003216112770	Q6032761	mother
6000000009130581157	Q59657	6000000004150911910	Q603352	father
6000000002902229057	Q140754024	6000000020866567619	Q603365	father
6000000009474926396	Q131763739	6000000009965662746	Q6034086	mother
6000000001297308261	Q110505243	6000000001386220282	Q6034107	mother
6000000009474926396	Q131763739	6000000019909807211	Q6034123	mother
6000000008988775900	Q124694235	6000000008988776807	Q6034157	father
6000000004839749189	Q68285	4104101	Q60386	mother
6000000000424767738	Q597601	6000000000138342103	Q603883	father
6000000000138385269	Q2479519	6000000000138342103	Q603883	mother
6000000001720524892	Q50347274	321247122060002318	Q6039048	father
6000000001934280872	Q103787393	321247122060002318	Q6039048	mother
6000000010801213418	Q110457053	6000000010801294232	Q6044572	father
6000000010082399733	Q110457058	6000000010801294232	Q6044572	mother
6000000019007464696	Q71566970;Q110459576	6000000019008009221	Q60447673	father
6000000019004912927	Q77814364	6000000019008009221	Q60447673	mother
6000000010801331887	Q131740909	6000000010801456991	Q6044875	father
6000000010801381528	Q131740913	6000000010801456991	Q6044875	mother
6000000010934387089	Q98180381	4983826543490109811	Q6045829	mother
6000000003637255742	Q101766957	6000000003701994944	Q60467332	mother
6000000003830388613	Q11902408	6000000007050905900	Q60483675	father
6000000006127557407	Q6050268	6000000008778842149	Q6050301	father
6000000006127688977	Q122782274	6000000023753795835	Q6050309	mother
6000000001816269582	Q133547084	6000000000716048376	Q6050337	father
6000000032771305050	Q127283297	6000000027080720295	Q6050345	father
6000000038940720465	Q127283325	6000000027080720295	Q6050345	mother
6000000003146948304	Q263266	6000000003494707647	Q6051215	mother
6000000008908061070	Q134895550	6000000007300761938	Q6052663	mother
6000000006590065603	Q5884303	6000000025273317416	Q6053765	father
6000000006590065599	Q4988956	6000000025273317416	Q6053765	mother
6000000001801158032	Q6054511	4490779583160032540	Q6054399	father
6000000001800855967	Q110313506	4490779583160032540	Q6054399	mother
6000000002973705925	Q110561255	6000000002973705720	Q6054420	mother
6000000006574965051	Q6054482	6000000006838693094	Q6054443	father
6000000007182710798	Q99460476	6000000009551893179	Q6054449	father
6000000008128352288	Q6054523	6000000003873115697	Q6054497	father
6000000001686362241	Q101247849	6000000001686323805	Q6054549	mother
6000000011390613106	Q123038891	6000000009988555077	Q60552821	father
6000000006444283100	Q84303	6000000000744080154	Q60560	mother
6000000012437302009	Q69620	6000000001756108202	Q60563	father
6000000050812248899	Q120365	6000000001756108202	Q60563	mother
6000000009014627733	Q20250108	6000000001208426544	Q6057321	father
6000000027082047535	Q6057348	6000000019023590631	Q6057340	father
6000000018711926669	Q111426476	6000000006196226602	Q6059383	father
6000000017425559123	Q66711908	6000000023896755915	Q6060350	mother
6000000028475780607	Q16650170	6000000017425518359	Q6060365	father
6000000007817437134	Q116231948	6000000009005099317	Q6062266	mother
6000000000075498067	Q6371586	6000000007782061359	Q6062608	father
6000000011490688545	Q110313429	6000000016275179682	Q6062625	father
6000000000019972451	Q11857931	6000000000646636987	Q6062983	father
6000000003827488951	Q44191523	6000000001543751090	Q6066434	father
6000000003827488945	Q55114521	6000000001543751090	Q6066434	mother
6000000016901348810	Q110371389	6000000015506270074	Q60668037	mother
6000000000533781763	Q110322640	6000000003782463052	Q6067112	mother
6000000004066662310	Q16166966	6000000009634025428	Q6067586	mother
6000000019335360571	Q52766705	6000000020176835156	Q6068897	mother
6000000008941371309	Q111488221	6000000006127057954	Q6068942	mother
388714070460007453	Q110302069	6000000000137960977	Q6068982	mother
6000000019544336001	Q98280875	6000000173797705178	Q6069056	father
6000000002187298826	Q5916003	6000000006200545096	Q6070032	father
6000000006127097504	Q122194988	6000000001643054187	Q6070088	mother
6000000002187298826	Q5916003	4246318790210126119	Q6070141	father
6000000002191542293	Q103787340	4246318790210126119	Q6070141	mother
6000000010837520339	Q60709790	6000000043326697929	Q60709803	father
6000000043325827792	Q110152595	6000000043326697929	Q60709803	mother
6000000025985044372	Q140187836	6000000026363977033	Q6071609	father
6000000001964675374	Q441962	6000000006727753675	Q60746	mother
6000000010534344649	Q138808071	6000000010533836824	Q6076874	mother
2852356	Q126089031	6000000004708247018	Q6077504	father
6000000003218986183	Q135480006	6000000004708247018	Q6077504	mother
6000000006721891155	Q2578560	6000000005039198292	Q6077840	father
6000000007167514905	Q24878983	6000000006127996632	Q6078235	father
6000000006127996626	Q98545714	6000000006127996632	Q6078235	mother
6000000007158583803	Q75095011	6000000003139988722	Q60785230	mother
6000000009382608781	Q104550762	6000000010080744944	Q6079442	mother
6000000019467310888	Q60809216	6000000002187988133	Q60809240	father
6000000000769386615	Q76300538	6000000002187988133	Q60809240	mother
6000000006127594073	Q740096	342023503920012946	Q6082440	father
6000000003883549023	Q103771956	6000000003580303855	Q6082455	father
6000000003883345592	Q103771971	6000000003580303855	Q6082455	mother
6000000004548321013	Q6082642	6000000004547877989	Q6082690	father
6000000056239454107	Q43396955	6000000056240099859	Q60839020	father
300373742270008098	Q1747562	6000000016228183782	Q60845049	mother
6000000007551284478	Q26239728	6000000005942760005	Q6086039	father
6000000012588422372	Q109189322	6000000005942760005	Q6086039	mother
6000000007193836336	Q26239990	6000000009262408239	Q6086045	father
6000000007345219759	Q109179941	6000000009262408239	Q6086045	mother
6000000008624910233	Q5553115	6000000006796244393	Q6086462	father
6000000008624492603	Q104550307	6000000006796244393	Q6086462	mother
6000000038918393193	Q67611263	6000000013352882892	Q6086487	father
6000000037282163985	Q123357883	6000000018726151862	Q6086664	father
6000000007981560317	Q116698391	4125008039440072134	Q6088478	father
6000000007981560317	Q116698391	4125426609450123864	Q6088516	father
6000000023177133414	Q102653	6000000022933228020	Q60904	father
6000000011714588237	Q109829893	6000000011634551625	Q6092404	mother
6000000001610448055	Q318434	6000000002968624707	Q60928	father
6000000003858589577	Q4301841	6000000002968624707	Q60928	mother
6000000019555908232	Q6093953	6000000016328635736	Q6093961	father
6000000019555796367	Q135441957	6000000016328635736	Q6093961	mother
6000000003858695434	Q454810	6000000006727790761	Q60951	mother
6000000039074567045	Q135473399	6000000039074161693	Q6096203	father
6000000007690169594	Q6096855	6000000007690376269	Q6096865	father
6000000007690316399	Q112974620	6000000007690376269	Q6096865	mother
6000000000671822547	Q244852	4363142221750073202	Q609862	father
6000000009134239046	Q3919003	4363142221750073202	Q609862	mother
6000000009735547583	Q75257471	6000000057049667948	Q61014240	mother
6000000002188468225	Q133756688	6000000002188468258	Q61020628	mother
6000000015170877778	Q61041252	6000000015171015305	Q61041257	father
6000000015171038191	Q110355922	6000000015171015305	Q61041257	mother
6000000015301822147	Q108432913	6000000015780348321	Q61041266	father
6000000107785227850	Q108432915	6000000015780348321	Q61041266	mother
6000000015780376151	Q108432918	6000000015326375475	Q61041270	mother
6000000002214462518	Q458385	6000000011926990323	Q610458	mother
6000000001142225962	Q3298989	6000000003827685088	Q61061524	mother
6000000001504844057	Q61062024	4967773956380039067	Q61061976	father
6000000001209626897	Q5653357	6000000003243418345	Q6108972	mother
6000000003827611650	Q110153590	6000000003827611638	Q61140062	father
6000000003827611644	Q110153591	6000000003827611638	Q61140062	mother
6000000004539888461	Q11919635	6000000009959861708	Q61140256	father
6000000012010061394	Q55129663	6000000009959861708	Q61140256	mother
6000000004526270002	Q25487372	6000000006727853910	Q61140276	father
6000000003827746817	Q97014037;Q116029985	6000000003827746857	Q61140367	mother
6000000003827746817	Q116029985	6000000003827746810	Q61140380	mother
6000000015731594675	Q26386929	6000000015731730128	Q61140484	father
6000000015731686611	Q55076064	6000000015731730128	Q61140484	mother
6000000017455163358	Q27127252	6000000017370246065	Q61140540	father
6000000010923734499	Q61140304	6000000049933604878	Q61140683	father
6000000003827890353	Q76191448	6000000049933604878	Q61140683	mother
6000000006907931948	Q28991673	6000000012734946259	Q61153723	father
310795735510001425	Q61212	6000000013093047464	Q61169	father
6000000002188640497	Q1678135	6000000014887434285	Q61177388	father
6000000014886902485	Q110367584	6000000014887434285	Q61177388	mother
6000000016234486723	Q2850911	6000000015180247284	Q61179472	mother
6000000015180041429	Q110614100	6000000015179865759	Q61179680	mother
6000000000129362703	Q1441077	6000000009243471193	Q6119978	father
6000000001500886194	Q2635513	6000000001504958354	Q61211	mother
6000000003827355907	Q454769	6000000003858632285	Q61261	mother
6000000004066782781	Q3697531	6000000005599009966	Q61264	mother
6000000003446559780	Q551420	6000000003446413820	Q61268	father
6000000004839749189	Q68285	6000000003443261907	Q61277	mother
6000000000335714346	Q63125663	6000000000550492423	Q61278543	mother
6000000002112733897	Q5339352	6000000002112707514	Q6130586	father
6000000004287066261	Q6205050	6000000002112707514	Q6130586	mother
6000000028648678303	Q12715879	6000000012431920565	Q613071	father
6000000220020503909	Q16118537	6000000002919513433	Q61310589	father
6000000017615255109	Q61310641	6000000005785426226	Q61310664	father
6000000007142796651	Q61313767	6000000007143230282	Q61313756	father
6000000002187828634	Q61812302	6000000001669640454	Q61314170	father
6000000004533709443	Q1866153	6000000001669640454	Q61314170	mother
6000000003827400632	Q112542393	6000000041306066276	Q61314189	mother
6000000003524503476	Q2464977	6000000003828050056	Q61314460	father
6000000006454657243	Q50824547	6000000008333459792	Q6132032	mother
6000000002188556750	Q63886	4786136463460024221	Q61336	father
6000000007606311618	Q75453224	6000000001608850335	Q6133926	mother
6000000003159040420	Q1886996	6000000008630789750	Q6133970	father
6000000003989871280	Q16859743	6000000016755068867	Q6138121	father
6000000003989867315	Q18756745	6000000016755068867	Q6138121	mother
6000000001798416508	Q1185323	6000000001760353856	Q6139376	father
6000000014121141108	Q106503057	6000000013535107345	Q6141289	father
6000000002307929164	Q17381568	6000000012810877227	Q6142233	father
6000000004979086290	Q16572137	6000000001500899234	Q6142565	father
6000000012827447629	Q45424722	6000000012827361516	Q6143342	father
6000000001317317467	Q567039	6000000003827363440	Q61435	father
6000000001710141184	Q3663541	6000000003827363440	Q61435	mother
6000000003099041600	Q67123585	6000000003177635166	Q6143629	father
6000000008630858607	Q75268350	6000000003177635166	Q6143629	mother
6000000003162583837	Q6143627	6000000004212455078	Q6143786	father
6000000004212385613	Q5363584	6000000004212455078	Q6143786	mother
6000000015906214611	Q18529011	6000000015906286524	Q6144269	mother
6000000006444602378	Q22998121	6000000006444768305	Q6144435	mother
6000000006444092879	Q6261340	6000000006444092949	Q6144441	father
6000000001594808768	Q110313660	6000000006127441590	Q6145136	father
6000000001254662239	Q110313660	6000000006127441590	Q6145136	father
6000000001254662239	Q110313661	6000000006127441590	Q6145136	mother
361889592490004752	Q2287599	361890384880013875	Q6146474	father
6000000008866012988	Q61268398	361890384880013875	Q6146474	mother
6000000006727944590	Q110329188	6000000011081666697	Q61466193	mother
6000000003827781765	Q75275013	6000000005417759097	Q61466220	father
6000000002187788810	Q75275015	6000000005417759097	Q61466220	mother
6000000006444490603	Q61466985	6000000008630911996	Q61466913	mother
6000000003827359914	Q697412	4202797373630036356	Q61467	father
4225312789020057152	Q4450926	4202797373630036356	Q61467	mother
6000000001964675374	Q441962	6000000001340142235	Q61475	mother
6000000000160947334	Q16726150	6000000001041474621	Q614802	mother
6000000002745307588	Q61481950	6000000003646023372	Q61481948	father
6000000002576731664	Q61481951	6000000003646023372	Q61481948	mother
6000000003858731296	Q61454	6000000001588517287	Q61491	father
6000000008206890127	Q3488841	6000000001588517287	Q61491	mother
6000000003827937661	Q110580438	6000000005935722658	Q61492301	mother
6000000006727820645	Q1122672	6000000003827409111	Q61492430	father
6000000006727820653	Q61492485	6000000003827409111	Q61492430	mother
6000000217057347886	Q3940122	6000000002980072447	Q61492807	father
6000000004119127129	Q5703455	6000000002980072447	Q61492807	mother
6000000000162100284	Q975812	6000000000191983296	Q61497599	father
6000000000276153205	Q7179034	6000000000191983296	Q61497599	mother
6000000004533239110	Q689157	6000000015051747578	Q6150328	father
6000000003827484657	Q9255758	6000000015051747578	Q6150328	mother
6000000003051146604	Q2463039	6000000005768265987	Q615040	father
6000000004533196483	Q61258	6000000002006137280	Q61508	father
6000000003827359277	Q547754	6000000002006137280	Q61508	mother
6000000227355091826	Q130738028	6000000193292321825	Q6151281	father
6000000000551916444	Q75397108	6000000006581457122	Q6152506	mother
6000000004853562683	Q2838427	6000000007050696926	Q6153755	father
6000000025225031278	Q108015914	6000000007050696926	Q6153755	mother
6000000003521266933	Q336754	6000000013301101528	Q61563428	father
6000000003734754014	Q101248482	6000000003897404845	Q6156782	mother
4543755	Q61829	6000000005598803980	Q61574	father
6000000001500971114	Q139571219	6000000003827280439	Q61576919	mother
6000000003827280482	Q61140580	6000000003827280468	Q61576937	father
6000000002738882440	Q61577010	6000000003827280468	Q61576937	mother
6000000006127570569	Q111178017	6000000019494186461	Q6162355	father
6000000002187298826	Q5916003	6000000006127177894	Q6164509	father
6000000002191542293	Q103787340	6000000006127177894	Q6164509	mother
6000000009913930383	Q116951710	6000000012461936647	Q61658190	father
6000000001149373100	Q101247031	6000000020252014491	Q6166535	father
6000000001149396140	Q101247046	6000000020252014491	Q6166535	mother
6000000004190005756	Q552999	6000000003827484082	Q61671	father
6000000013104220304	Q135480087	6000000008496890934	Q6167372	father
6000000000077296433	Q135480091	6000000008496890934	Q6167372	mother
6000000074392369837	Q111049493	6000000003687509632	Q6168210	father
6000000007744705380	Q42903925	6000000013192503280	Q6168490	father
6000000006268149616	Q98316026	6000000021853320668	Q61692360	mother
6000000000307247672	Q196022	6000000003243317179	Q61695	mother
6000000007400293799	Q1679281	6000000007400284855	Q6170263	father
6000000011232313787	Q110457071	6000000007400284855	Q6170263	mother
6000000015144038895	Q107116516	6000000010259447830	Q61707745	father
6000000015144135331	Q107116524	6000000010259447830	Q61707745	mother
6000000020108455335	Q123146193	6000000178850844822	Q6171391	mother
6000000003000914714	Q136008612	6000000004092643172	Q6171400	father
6000000003000969384	Q136008618	6000000004092643172	Q6171400	mother
6000000003481830160	Q61717403	6000000024065426918	Q61717391	father
6000000007329867150	Q110385608	6000000007330223786	Q6171770	mother
6000000000626986320	Q123585173	6000000000627056140	Q6173019	father
6000000000626823747	Q123585178	6000000000627056140	Q6173019	mother
6000000007116252247	Q116232136	6000000008638521689	Q6173292	father
6000000013014356503	Q116232138	6000000008638521689	Q6173292	mother
6000000057294243191	Q61744120	6000000048525797051	Q61744128	father
6000000001980621449	Q75241320	6000000003541275955	Q61746672	father
6000000001531309883	Q108432529	6000000003541275955	Q61746672	mother
6000000003005455005	Q20931046	6000000007091442245	Q61750968	father
6000000003005410306	Q20931105	6000000007091442245	Q61750968	mother
6000000004974648050	Q98697742	6000000004974372122	Q6175684	father
6000000004533679295	Q127270833	6000000004974372122	Q6175684	mother
6000000006764023309	Q21372097	6000000006127846129	Q6175893	father
6000000010072298964	Q110386180	6000000008806509059	Q6175936	mother
6000000007509570928	Q136028287	6000000007510100335	Q6175942	mother
6000000018766127137	Q51534494	6000000006128046454	Q6176027	father
6000000014926709328	Q23823631	6000000014926705329	Q61768532	mother
6000000013488505914	Q105796077	6000000009744383204	Q61771831	mother
6000000000897265147	Q104550826	6000000008969815460	Q61771846	mother
6000000010896059507	Q139988056	6000000006311601002	Q6177454	father
6000000018842875909	Q110457078	6000000018871594633	Q6178389	father
6000000018842875909	Q110457078	6000000013715027513	Q6178395	father
6000000005599194481	Q318089	6000000003581437848	Q61789	father
6000000001669607623	Q103780579	6000000000407999879	Q6179855	father
3250235	Q103780589	6000000000407999879	Q6179855	mother
6000000008659473731	Q109294802	6000000008659437965	Q6179857	father
6000000013152005062	Q6180052	6000000024555062924	Q6180045	father
6000000002325842230	Q345420	6000000003645683608	Q6180419	father
6000000006126959363	Q123667917	6000000024305859397	Q6180483	father
6000000011389616015	Q112970987	6000000011389836266	Q6180528	mother
6000000003858695434	Q454810	4104286	Q61814	mother
6000000016860245481	Q98545740	6000000016860951054	Q6182451	mother
6000000002400180669	Q5889518	6000000017574204036	Q6182980	father
6000000002114073346	Q18576889	6000000002113988221	Q61835588	father
6000000001849703932	Q6183997	6000000007511974936	Q6183981	father
352411058120003159	Q99302101	6000000006077263530	Q6184848	mother
6000000007337220254	Q6185041	6000000000410803342	Q6184863	father
6000000006127291546	Q110561261	6000000000410803342	Q6184863	mother
6000000001515146463	Q110547990	6000000044151504985	Q6184869	mother
6000000013463063312	Q99302119	6000000007341554511	Q6184874	mother
6000000000572198595	Q116775360	6000000010894303789	Q6184896	mother
6000000011435190440	Q99302198	6000000001882275117	Q6184917	mother
6000000001457725334	Q99302085	6000000001457868019	Q6184942	mother
6000000000572210496	Q99302256	6000000000572409125	Q6184957	mother
6000000007960985076	Q109295786	6000000000112378494	Q6184976	mother
6000000001515079915	Q110547989	6000000013256073632	Q6184984	mother
6000000013463063312	Q99302119	6000000004235861942	Q6185014	mother
6000000008638428024	Q110548882	6000000003949655715	Q6185117	mother
6000000007513078577	Q6185531	6000000007513709479	Q6185536	father
6000000007512745054	Q110303458	6000000007513709479	Q6185536	mother
6000000006135539095	Q109656446	6000000028834185417	Q6186311	father
6000000008799851672	Q110523302	6000000009573495100	Q61865658	father
6000000008799860782	Q110523306	6000000009573495100	Q61865658	mother
6000000011242594971	Q4060947	6000000008876308051	Q61867285	father
6000000006127214460	Q112968346	6000000003274806698	Q6186767	father
6000000012126822831	Q112968348	6000000003274806698	Q6186767	mother
6000000006727794050	Q16742959	4103927	Q61873	mother
6000000003899313470	Q6216872	6000000001330899240	Q6188565	father
6000000003901031667	Q101248675	6000000001330899240	Q6188565	mother
6000000006127496847	Q109296398	6000000004594967673	Q6188777	mother
6000000013400548938	Q6227559	6000000013331268822	Q6190185	father
6000000011068893277	Q4990742	6000000006127758271	Q6190293	mother
6000000012813914468	Q127283339	6000000008656586142	Q6190297	mother
6000000011276020107	Q105825409	6000000010895962441	Q6190322	father
6000000005996939014	Q110621416	6000000010895962441	Q6190322	mother
6000000011723180630	Q127270655	6000000011723134559	Q6190366	mother
6000000019853346578	Q112971388	6000000021302753287	Q6190765	father
6000000001190075110	Q112971389	6000000021302753287	Q6190765	mother
6000000011390313684	Q122409015	313100724210006806	Q6190882	father
6000000011390377439	Q122400904	313100724210006806	Q6190882	mother
6000000000129419215	Q1352291	6000000012662692367	Q61910936	father
6000000000176523567	Q1779797	6000000006727915995	Q61911575	father
6000000003146960183	Q61911586	6000000006727915995	Q61911575	mother
6000000005861973018	Q204351	6000000004828308499	Q61911606	mother
6000000006603755928	Q1959796	6000000006603818976	Q61912432	father
6000000006604102320	Q92002114	6000000006603818976	Q61912432	mother
6000000003827529046	Q31192097	6000000003827529038	Q61912776	mother
6000000011851581406	Q1346525	6000000009522807120	Q6192693	father
6000000011851454732	Q101247028	6000000009522807120	Q6192693	mother
6000000015905064307	Q61927367	6000000007179395766	Q61927337	father
6000000000641967484	Q23902962	6000000006444395958	Q61927402	father
6000000003210376505	Q75574005	6000000006444395958	Q61927402	mother
6000000008650374005	Q19860753	6000000008650653469	Q6193517	father
6000000008232183521	Q133824981	6000000008650653469	Q6193517	mother
6000000004657088822	Q6194421	6000000004648300471	Q6194410	father
4535864	Q103787995	6000000006200108757	Q61947884	mother
6000000005736115301	Q103788057	6000000006127231366	Q61950519	mother
6000000006373516015	Q105796357	6000000012267356259	Q61953364	mother
6000000006444299213	Q61962935	6000000006444159859	Q61962928	mother
6000000001700184176	Q104550173	6000000007787345019	Q61963169	father
6000000001700071842	Q104550195	6000000007787345019	Q61963169	mother
6000000012821409314	Q26239919	6000000007335881482	Q61963500	father
6000000003769781746	Q61971756	6000000003769935354	Q61963533	father
6000000003494760155	Q61971723	6000000003769935354	Q61963533	mother
6000000003828175232	Q1703908	6000000003828175218	Q61963613	father
6000000006719752691	Q61497599	6000000003828175218	Q61963613	mother
6000000001363640693	Q24706412	6000000003796167907	Q61963737	father
6000000031544214022	Q61591	6000000009177680320	Q61964	father
6000000002043184703	Q75242459	5028850249730050581	Q61964094	mother
6000000007968139521	Q61971583	6000000004867827616	Q61971294	father
6000000008396479856	Q104503737	6000000004867827616	Q61971294	mother
6000000000550492763	Q6597639	6000000001069578027	Q61971645	father
6000000000550492763	Q6597639	6000000002216923065	Q61971885	father
6000000001875320051	Q61971898	6000000002216776538	Q61971926	father
6000000003827435018	Q62216	6000000006727830343	Q61974	father
6000000001504983596	Q3846968	6000000006727830343	Q61974	mother
283077976790001036	Q135479976	6000000008210989844	Q6197718	father
6000000011503561690	Q135479980	6000000008210989844	Q6197718	mother
6000000000139648597	Q98697745	6000000004974399295	Q61982215	mother
6000000016773731253	Q106502106	6000000016774673131	Q61996987	father
6000000016773713493	Q106502117	6000000016774673131	Q61996987	mother
342024963440013580	Q131048256	6000000019949561249	Q6200306	father
6000000000688300441	Q1777628	6000000002325859340	Q62007901	father
6000000000688349242	Q96240834	6000000002325859340	Q62007901	mother
6000000002595386494	Q6201630	6000000007322646439	Q6201655	father
6000000022706277131	Q1658721	6000000004868280866	Q6202192	father
4543755	Q152229	6000000003232583515	Q62022	father
6000000013352959474	Q108743048	6000000013352584217	Q6203642	mother
6000000012749380608	Q112968215	6000000009617843133	Q6203891	father
6000000002764681217	Q3179493	6000000012727935401	Q6204491	father
6000000006727764004	Q477343	6000000003194396506	Q6204546	father
6000000002137313247	Q109296412	6000000012587970591	Q6204645	mother
6000000006263399117	Q50025605	6000000006258259009	Q6204696	mother
6000000001517344681	Q60907	6000000000628796728	Q62051	father
6000000005962059604	Q115870462	6000000005962059742	Q6205966	father
4950441393430028157	Q6206328	6000000002797426903	Q6206338	father
6000000019549923176	Q6206413	6000000021700689315	Q6206374	father
6000000006127817703	Q116389320	6000000007443606036	Q6206403	father
6000000012619999935	Q5812590	6000000007520951166	Q62091838	father
6000000054550644828	Q5812590	6000000007520951166	Q62091838	father
6000000002920907471	Q12330521	6000000004380428757	Q6209563	father
6000000015906826632	Q75267758	6000000015907054284	Q6210162	mother
6000000007512031603	Q135665895	6000000006128133704	Q6210851	father
6000000007512031982	Q135665902	6000000006128133704	Q6210851	mother
6000000006127737061	Q97821557	6000000071804047913	Q6210976	mother
6000000006426328052	Q83643568	6000000004298255083	Q62118423	mother
6000000006127473494	Q2620566	6000000000695335073	Q6214231	father
6000000004010969769	Q104550318	6000000000695335073	Q6214231	mother
4127785360220059581	Q6170694	6000000010704177476	Q6214980	father
6000000002133673900	Q11866613	6000000007710544504	Q6215247	father
6000000003149590211	Q96244130	6000000012399126734	Q6215503	father
6000000003149612334	Q96244131	6000000012399126734	Q6215503	mother
6000000009696394534	Q123497065	6000000009696084090	Q6215599	father
6000000006127523210	Q6215576	6000000006127523192	Q6215614	father
6000000006127523222	Q110303165	6000000006127523192	Q6215614	mother
6000000017626640115	Q117066093	1366483	Q6216096	father
6000000017626519375	Q123985254	1366483	Q6216096	mother
4229810402330033993	Q75243290	6000000007901056252	Q62162436	mother
6000000013402833286	Q131725908	6000000003900292015	Q6216888	mother
6000000000410600770	Q6025581	6000000001849008234	Q6218058	father
6000000000410635833	Q110303480	6000000001849008234	Q6218058	mother
6000000006911473220	Q139996297	6000000007858436950	Q6218068	father
6000000007959973088	Q86817523	6000000019281434709	Q6218179	father
6000000007524025270	Q115956214	6000000007960288712	Q6218194	mother
6000000008201695332	Q105704774	6000000007673532370	Q6218225	mother
6000000008286558312	Q12312521	6000000001504570324	Q6219094	father
6000000007513652267	Q56042530	5156433921600119315	Q6219217	father
6000000007513474650	Q110303467	5156433921600119315	Q6219217	mother
6000000020264958047	Q55090963	6000000009882991646	Q6219993	father
6000000020264853059	Q121267771	6000000009882991646	Q6219993	mother
6000000031908714346	Q86719063	6000000012983993832	Q6221690	father
6000000031909326063	Q121637674	6000000012983993832	Q6221690	mother
6000000000040540200	Q525683	6000000003047445753	Q62223	father
6000000003658542554	Q96778502	6000000003648968816	Q6222710	father
6000000003658612196	Q96778503	6000000003648968816	Q6222710	mother
6000000003522036482	Q62884	6000000001341078095	Q62231	father
4369463	Q64125	6000000001341078095	Q62231	mother
6000000006444207736	Q5561611	6000000006597131387	Q6223695	father
6000000003495291716	Q75563511	6000000006597131387	Q6223695	mother
6000000000722232334	Q505976	4369423	Q62259	father
6000000006444537449	Q75566616	6000000006444174298	Q6225917	mother
6000000007605771085	Q3846847	6000000016714906439	Q6227318	mother
6000000009801963679	Q6228008	6000000006128310862	Q6227907	father
6000000011491558309	Q110561322	6000000006128310862	Q6227907	mother
6000000013280309275	Q105796178	6000000007511974596	Q6227912	mother
6000000019393533570	Q6227959	6000000006167029218	Q6227918	father
6000000009801963679	Q6228008	6000000006128310883	Q6227924	father
6000000011491558309	Q110561322	6000000006128310883	Q6227924	mother
6000000008890202921	Q110303159	6000000008649956346	Q6227936	mother
6000000008831106227	Q110303162	6000000006127423422	Q6227952	mother
6000000006127557840	Q109296009	6000000008649885574	Q6227976	mother
6000000018737519666	Q19898969	6000000018738005108	Q6227986	father
6000000006127557840	Q109296009	6000000018030697975	Q6227995	mother
6000000008831106227	Q110303162	6000000006127526166	Q6228025	mother
6000000009801963679	Q6228008	6000000006128310869	Q6228037	father
6000000011491558309	Q110561322	6000000006128310869	Q6228037	mother
6000000009801963679	Q6228008	6000000018029769770	Q6228048	father
6000000011491558309	Q110561322	6000000018029769770	Q6228048	mother
6000000012924446248	Q75389536	6000000019799593835	Q6229874	mother
6000000013020632588	Q61270574	6000000002188640658	Q6229938	mother
6000000012678469221	Q127270522	6000000012759466593	Q6230587	mother
6000000006719140385	Q111954778	6000000006719235048	Q6231365	father
6000000006719155445	Q111954780	6000000006719235048	Q6231365	mother
6000000002304359678	Q5363804	6000000006444176187	Q6233259	mother
6000000056187417871	Q75453221	6000000008652294764	Q6233272	mother
6000000001559532369	Q6233362	6000000011333837470	Q6233356	father
6000000003159040420	Q1886996	6000000002006251563	Q6233415	father
6000000002302500868	Q50825083	6000000002821498750	Q6234369	father
6000000005559823494	Q4718971	6000000002116154552	Q6235735	father
6000000005559708008	Q61466995	6000000002116154552	Q6235735	mother
6000000001265205671	Q7308924	6000000000658152258	Q6236305	father
6000000003051219675	Q61911112	6000000000658152258	Q6236305	mother
6000000012381563742	Q75960699	6000000003243526881	Q6237803	father
6000000003086734913	Q75960703	6000000003243526881	Q6237803	mother
6000000000796830276	Q61911167	6000000011583355676	Q6238201	mother
6000000004343473997	Q8470978	6000000003902463181	Q62394052	father
6000000004343575617	Q63050070	6000000003902463181	Q62394052	mother
6000000002576833652	Q76046627	6000000002116051547	Q6244699	father
6000000020544533777	Q76366711	6000000002116051547	Q6244699	mother
6000000006444741805	Q7347000	6000000012267216206	Q6245316	father
6000000003443355948	Q7147046	6000000003443321717	Q6245623	father
6000000003443482103	Q75248513	6000000003443321717	Q6245623	mother
6000000009627515574	Q15493716	6000000010987364262	Q6245951	father
6000000009627728211	Q138394769	6000000010987364262	Q6245951	mother
6000000012820812914	Q110561230	6000000012756841439	Q6247153	mother
6000000012759489605	Q110548017	6000000012821654319	Q6247202	mother
6000000017596662293	Q6247235	6000000000076055288	Q6247245	father
6000000018020830280	Q115870773	6000000000076055288	Q6247245	mother
6000000006127307137	Q19421311	6000000012820730488	Q6247249	mother
6000000006727778053	Q62171	6000000006727770900	Q62482	father
6000000006727778063	Q74649	6000000006727770900	Q62482	mother
6000000003443594323	Q704339	6000000000350879192	Q62483	father
6000000000318631516	Q6249352	6000000009432223676	Q6249345	father
6000000003938684980	Q75497885	6000000009432223676	Q6249345	mother
6000000012918633186	Q61971022	6000000000550319999	Q6250305	mother
6000000006198441714	Q26972986	6000000006444222518	Q6250310	father
